Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE25	UE27	UE28	Número de contratos	Provincia código	Provincia nombre
Diciembre 2018	201812	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1834	50	Zaragoza
Noviembre 2018	201811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2342	22	Huesca
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	434	22	Huesca
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	50	22	Huesca
Noviembre 2018	201811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	811	22	Huesca
Noviembre 2018	201811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1946	44	Teruel
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	205	44	Teruel
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	41	44	Teruel
Noviembre 2018	201811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	299	44	Teruel
Noviembre 2018	201811	Hombres	Españoles	ESPAÑA	Españoles	Españoles	13897	50	Zaragoza
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1696	50	Zaragoza
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Noviembre 2018	201811	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	255	50	Zaragoza
Noviembre 2018	201811	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	3427	50	Zaragoza
Noviembre 2018	201811	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Noviembre 2018	201811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2171	22	Huesca
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	288	22	Huesca
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	54	22	Huesca
Noviembre 2018	201811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	291	22	Huesca
Noviembre 2018	201811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1552	44	Teruel
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	195	44	Teruel
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	28	44	Teruel
Noviembre 2018	201811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	108	44	Teruel
Noviembre 2018	201811	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	14257	50	Zaragoza
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1502	50	Zaragoza
Noviembre 2018	201811	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	176	50	Zaragoza
Noviembre 2018	201811	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2172	50	Zaragoza
Octubre 2018	201810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2935	22	Huesca
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	455	22	Huesca
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	69	22	Huesca
Octubre 2018	201810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	846	22	Huesca
Octubre 2018	201810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2212	44	Teruel
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	265	44	Teruel
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	35	44	Teruel
Octubre 2018	201810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	395	44	Teruel
Octubre 2018	201810	Hombres	No consta	No consta	No consta	No consta	1	44	Teruel
Octubre 2018	201810	Hombres	Españoles	ESPAÑA	Españoles	Españoles	19114	50	Zaragoza
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2458	50	Zaragoza
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Octubre 2018	201810	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	335	50	Zaragoza
Octubre 2018	201810	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4399	50	Zaragoza
Octubre 2018	201810	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Octubre 2018	201810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2893	22	Huesca
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	380	22	Huesca
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	72	22	Huesca
Octubre 2018	201810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	413	22	Huesca
Octubre 2018	201810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1795	44	Teruel
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	232	44	Teruel
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	28	44	Teruel
Octubre 2018	201810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	140	44	Teruel
Octubre 2018	201810	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	18917	50	Zaragoza
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2047	50	Zaragoza
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Octubre 2018	201810	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	283	50	Zaragoza
Octubre 2018	201810	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2772	50	Zaragoza
Septiembre 2018	201809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2895	22	Huesca
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	430	22	Huesca
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	66	22	Huesca
Septiembre 2018	201809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1208	22	Huesca
Septiembre 2018	201809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2109	44	Teruel
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	274	44	Teruel
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	35	44	Teruel
Septiembre 2018	201809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	328	44	Teruel
Septiembre 2018	201809	Hombres	No consta	No consta	No consta	No consta	1	44	Teruel
Septiembre 2018	201809	Hombres	Españoles	ESPAÑA	Españoles	Españoles	16957	50	Zaragoza
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2807	50	Zaragoza
Septiembre 2018	201809	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	302	50	Zaragoza
Septiembre 2018	201809	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4480	50	Zaragoza
Septiembre 2018	201809	Hombres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Septiembre 2018	201809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2735	22	Huesca
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	383	22	Huesca
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	47	22	Huesca
Septiembre 2018	201809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	415	22	Huesca
Septiembre 2018	201809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1956	44	Teruel
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	231	44	Teruel
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	30	44	Teruel
Septiembre 2018	201809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	139	44	Teruel
Septiembre 2018	201809	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	16248	50	Zaragoza
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2287	50	Zaragoza
Septiembre 2018	201809	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	310	50	Zaragoza
Septiembre 2018	201809	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2421	50	Zaragoza
Agosto 2018	201808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2890	22	Huesca
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	525	22	Huesca
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	49	22	Huesca
Agosto 2018	201808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1668	22	Huesca
Agosto 2018	201808	Hombres	No consta	No consta	No consta	No consta	1	22	Huesca
Agosto 2018	201808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	1630	44	Teruel
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	253	44	Teruel
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	28	44	Teruel
Agosto 2018	201808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	274	44	Teruel
Agosto 2018	201808	Hombres	Españoles	ESPAÑA	Españoles	Españoles	14141	50	Zaragoza
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2801	50	Zaragoza
Agosto 2018	201808	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	229	50	Zaragoza
Agosto 2018	201808	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	4699	50	Zaragoza
Agosto 2018	201808	Hombres	No consta	No consta	No consta	No consta	4	50	Zaragoza
Agosto 2018	201808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	2557	22	Huesca
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	463	22	Huesca
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	63	22	Huesca
Agosto 2018	201808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	496	22	Huesca
Agosto 2018	201808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1356	44	Teruel
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	212	44	Teruel
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	21	44	Teruel
Agosto 2018	201808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	108	44	Teruel
Agosto 2018	201808	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	12384	50	Zaragoza
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2239	50	Zaragoza
Agosto 2018	201808	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	212	50	Zaragoza
Agosto 2018	201808	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2423	50	Zaragoza
Agosto 2018	201808	Mujeres	No consta	No consta	No consta	No consta	1	50	Zaragoza
Julio 2018	201807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	4071	22	Huesca
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	877	22	Huesca
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	112	22	Huesca
Julio 2018	201807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1827	22	Huesca
Julio 2018	201807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2310	44	Teruel
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	233	44	Teruel
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	44	44	Teruel
Julio 2018	201807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	429	44	Teruel
Julio 2018	201807	Hombres	No consta	No consta	No consta	No consta	1	44	Teruel
Julio 2018	201807	Hombres	Españoles	ESPAÑA	Españoles	Españoles	17367	50	Zaragoza
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3557	50	Zaragoza
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Julio 2018	201807	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	363	50	Zaragoza
Julio 2018	201807	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5137	50	Zaragoza
Julio 2018	201807	Hombres	No consta	No consta	No consta	No consta	2	50	Zaragoza
Julio 2018	201807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	3760	22	Huesca
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	842	22	Huesca
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	104	22	Huesca
Julio 2018	201807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	632	22	Huesca
Julio 2018	201807	Mujeres	No consta	No consta	No consta	No consta	1	22	Huesca
Julio 2018	201807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1843	44	Teruel
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	220	44	Teruel
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	28	44	Teruel
Julio 2018	201807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	158	44	Teruel
Julio 2018	201807	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	14822	50	Zaragoza
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	2783	50	Zaragoza
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	1	50	Zaragoza
Julio 2018	201807	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	237	50	Zaragoza
Julio 2018	201807	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	2641	50	Zaragoza
Junio 2018	201806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	3540	22	Huesca
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1016	22	Huesca
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	85	22	Huesca
Junio 2018	201806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	1814	22	Huesca
Junio 2018	201806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	2168	44	Teruel
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	273	44	Teruel
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	32	44	Teruel
Junio 2018	201806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	387	44	Teruel
Junio 2018	201806	Hombres	Españoles	ESPAÑA	Españoles	Españoles	18095	50	Zaragoza
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	3930	50	Zaragoza
Junio 2018	201806	Hombres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	385	50	Zaragoza
Junio 2018	201806	Hombres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	5633	50	Zaragoza
Junio 2018	201806	Hombres	No consta	No consta	No consta	No consta	4	50	Zaragoza
Junio 2018	201806	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	3065	22	Huesca
Junio 2018	201806	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	1266	22	Huesca
Junio 2018	201806	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	132	22	Huesca
Junio 2018	201806	Mujeres	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	731	22	Huesca
Junio 2018	201806	Mujeres	Españoles	ESPAÑA	Españoles	Españoles	1722	44	Teruel
Junio 2018	201806	Mujeres	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	263	44	Teruel
Junio 2018	201806	Mujeres	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	20	44	Teruel
