Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Marzo 2021	17	Central	Agricultura, ganadería y pesca	814	Mujeres
Marzo 2021	17	Central	Industria y energía	35199	Hombres
Marzo 2021	17	Central	Industria y energía	11908	Mujeres
Marzo 2021	17	Central	Construcción	15881	Hombres
Marzo 2021	17	Central	Construcción	2313	Mujeres
Marzo 2021	17	Central	Servicios	112551	Hombres
Marzo 2021	17	Central	Servicios	147059	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	462	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	159	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Industria y energía	1010	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Industria y energía	326	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Construcción	212	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Construcción	23	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Servicios	481	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Servicios	754	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	1488	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	359	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	267	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	159	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	293	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	32	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	845	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1326	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	1152	Hombres
Marzo 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	254	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Industria y energía	846	Hombres
Marzo 2021	20	Comunidad de Calatayud	Industria y energía	419	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Construcción	700	Hombres
Marzo 2021	20	Comunidad de Calatayud	Construcción	61	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Servicios	2945	Hombres
Marzo 2021	20	Comunidad de Calatayud	Servicios	3953	Mujeres
Marzo 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	877	Hombres
Marzo 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	239	Mujeres
Marzo 2021	21	Campo de Cariñena	Industria y energía	1422	Hombres
Marzo 2021	21	Campo de Cariñena	Industria y energía	436	Mujeres
Marzo 2021	21	Campo de Cariñena	Construcción	227	Hombres
Marzo 2021	21	Campo de Cariñena	Construcción	17	Mujeres
Marzo 2021	21	Campo de Cariñena	Servicios	646	Hombres
Marzo 2021	21	Campo de Cariñena	Servicios	688	Mujeres
Marzo 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	298	Hombres
Marzo 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	71	Mujeres
Marzo 2021	22	Campo de Belchite	Industria y energía	140	Hombres
Marzo 2021	22	Campo de Belchite	Industria y energía	50	Mujeres
Marzo 2021	22	Campo de Belchite	Construcción	120	Hombres
Marzo 2021	22	Campo de Belchite	Construcción	12	Mujeres
Marzo 2021	22	Campo de Belchite	Servicios	243	Hombres
Marzo 2021	22	Campo de Belchite	Servicios	327	Mujeres
Marzo 2021	23	Bajo Martín	Agricultura, ganadería y pesca	387	Hombres
Marzo 2021	23	Bajo Martín	Agricultura, ganadería y pesca	101	Mujeres
Marzo 2021	23	Bajo Martín	Industria y energía	746	Hombres
Marzo 2021	23	Bajo Martín	Industria y energía	205	Mujeres
Marzo 2021	23	Bajo Martín	Construcción	209	Hombres
Marzo 2021	23	Bajo Martín	Construcción	23	Mujeres
Marzo 2021	23	Bajo Martín	Servicios	701	Hombres
Marzo 2021	23	Bajo Martín	Servicios	418	Mujeres
Marzo 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	474	Hombres
Marzo 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	153	Mujeres
Marzo 2021	24	Campo de Daroca	Industria y energía	115	Hombres
Marzo 2021	24	Campo de Daroca	Industria y energía	64	Mujeres
Marzo 2021	24	Campo de Daroca	Construcción	102	Hombres
Marzo 2021	24	Campo de Daroca	Construcción	5	Mujeres
Marzo 2021	24	Campo de Daroca	Servicios	621	Hombres
Marzo 2021	24	Campo de Daroca	Servicios	459	Mujeres
Marzo 2021	25	Jiloca	Agricultura, ganadería y pesca	612	Hombres
Marzo 2021	25	Jiloca	Agricultura, ganadería y pesca	193	Mujeres
Marzo 2021	25	Jiloca	Industria y energía	700	Hombres
Marzo 2021	25	Jiloca	Industria y energía	239	Mujeres
Marzo 2021	25	Jiloca	Construcción	327	Hombres
Marzo 2021	25	Jiloca	Construcción	20	Mujeres
Marzo 2021	25	Jiloca	Servicios	682	Hombres
Marzo 2021	25	Jiloca	Servicios	966	Mujeres
Marzo 2021	26	Cuencas Mineras	Agricultura, ganadería y pesca	221	Hombres
Marzo 2021	26	Cuencas Mineras	Agricultura, ganadería y pesca	66	Mujeres
Marzo 2021	26	Cuencas Mineras	Industria y energía	511	Hombres
Marzo 2021	26	Cuencas Mineras	Industria y energía	166	Mujeres
Marzo 2021	26	Cuencas Mineras	Construcción	200	Hombres
Marzo 2021	26	Cuencas Mineras	Construcción	10	Mujeres
Marzo 2021	26	Cuencas Mineras	Servicios	412	Hombres
Marzo 2021	26	Cuencas Mineras	Servicios	589	Mujeres
Marzo 2021	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	147	Hombres
Marzo 2021	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	34	Mujeres
Marzo 2021	27	Andorra-Sierra de Arcos	Industria y energía	359	Hombres
Marzo 2021	27	Andorra-Sierra de Arcos	Industria y energía	86	Mujeres
Marzo 2021	27	Andorra-Sierra de Arcos	Construcción	205	Hombres
Marzo 2021	27	Andorra-Sierra de Arcos	Construcción	18	Mujeres
Marzo 2021	27	Andorra-Sierra de Arcos	Servicios	501	Hombres
Marzo 2021	27	Andorra-Sierra de Arcos	Servicios	758	Mujeres
Marzo 2021	28	Bajo Aragón	Agricultura, ganadería y pesca	936	Hombres
Marzo 2021	28	Bajo Aragón	Agricultura, ganadería y pesca	287	Mujeres
Marzo 2021	28	Bajo Aragón	Industria y energía	1140	Hombres
Marzo 2021	28	Bajo Aragón	Industria y energía	385	Mujeres
Marzo 2021	28	Bajo Aragón	Construcción	957	Hombres
Marzo 2021	28	Bajo Aragón	Construcción	96	Mujeres
Marzo 2021	28	Bajo Aragón	Servicios	2615	Hombres
Marzo 2021	28	Bajo Aragón	Servicios	3676	Mujeres
Marzo 2021	29	Comunidad de Teruel	Agricultura, ganadería y pesca	1256	Hombres
Marzo 2021	29	Comunidad de Teruel	Agricultura, ganadería y pesca	284	Mujeres
Marzo 2021	29	Comunidad de Teruel	Industria y energía	2482	Hombres
Marzo 2021	29	Comunidad de Teruel	Industria y energía	577	Mujeres
Marzo 2021	29	Comunidad de Teruel	Construcción	1254	Hombres
Marzo 2021	29	Comunidad de Teruel	Construcción	116	Mujeres
Marzo 2021	29	Comunidad de Teruel	Servicios	7388	Hombres
Marzo 2021	29	Comunidad de Teruel	Servicios	10424	Mujeres
Marzo 2021	30	Maestrazgo	Agricultura, ganadería y pesca	215	Hombres
Marzo 2021	30	Maestrazgo	Agricultura, ganadería y pesca	74	Mujeres
Marzo 2021	30	Maestrazgo	Industria y energía	62	Hombres
Marzo 2021	30	Maestrazgo	Industria y energía	23	Mujeres
Marzo 2021	30	Maestrazgo	Construcción	139	Hombres
Marzo 2021	30	Maestrazgo	Construcción	6	Mujeres
Marzo 2021	30	Maestrazgo	Servicios	180	Hombres
Marzo 2021	30	Maestrazgo	Servicios	269	Mujeres
Marzo 2021	31	Sierra de Albarracín	Agricultura, ganadería y pesca	161	Hombres
Marzo 2021	31	Sierra de Albarracín	Agricultura, ganadería y pesca	60	Mujeres
Marzo 2021	31	Sierra de Albarracín	Industria y energía	128	Hombres
Marzo 2021	31	Sierra de Albarracín	Industria y energía	47	Mujeres
Marzo 2021	31	Sierra de Albarracín	Construcción	129	Hombres
Marzo 2021	31	Sierra de Albarracín	Construcción	7	Mujeres
Marzo 2021	31	Sierra de Albarracín	Servicios	269	Hombres
Marzo 2021	31	Sierra de Albarracín	Servicios	405	Mujeres
Marzo 2021	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	401	Hombres
Marzo 2021	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	113	Mujeres
Marzo 2021	32	Gúdar-Javalambre	Industria y energía	513	Hombres
Marzo 2021	32	Gúdar-Javalambre	Industria y energía	148	Mujeres
Marzo 2021	32	Gúdar-Javalambre	Construcción	381	Hombres
Marzo 2021	32	Gúdar-Javalambre	Construcción	16	Mujeres
Marzo 2021	32	Gúdar-Javalambre	Servicios	558	Hombres
Marzo 2021	32	Gúdar-Javalambre	Servicios	796	Mujeres
Marzo 2021	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	638	Hombres
Marzo 2021	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	239	Mujeres
Marzo 2021	33	Matarraña / Matarranya	Industria y energía	434	Hombres
Marzo 2021	33	Matarraña / Matarranya	Industria y energía	194	Mujeres
Marzo 2021	33	Matarraña / Matarranya	Construcción	272	Hombres
Marzo 2021	33	Matarraña / Matarranya	Construcción	21	Mujeres
Marzo 2021	33	Matarraña / Matarranya	Servicios	578	Hombres
Marzo 2021	33	Matarraña / Matarranya	Servicios	801	Mujeres
Febrero 2021	01	La Jacetania	Agricultura, ganadería y pesca	314	Hombres
Febrero 2021	01	La Jacetania	Agricultura, ganadería y pesca	51	Mujeres
Febrero 2021	01	La Jacetania	Industria y energía	187	Hombres
Febrero 2021	01	La Jacetania	Industria y energía	52	Mujeres
Febrero 2021	01	La Jacetania	Construcción	506	Hombres
Febrero 2021	01	La Jacetania	Construcción	52	Mujeres
Febrero 2021	01	La Jacetania	Servicios	1704	Hombres
Febrero 2021	01	La Jacetania	Servicios	2305	Mujeres
Febrero 2021	02	Alto Gállego	Agricultura, ganadería y pesca	136	Hombres
Febrero 2021	02	Alto Gállego	Agricultura, ganadería y pesca	35	Mujeres
Febrero 2021	02	Alto Gállego	Industria y energía	766	Hombres
Febrero 2021	02	Alto Gállego	Industria y energía	343	Mujeres
Febrero 2021	02	Alto Gállego	Construcción	466	Hombres
Febrero 2021	02	Alto Gállego	Construcción	57	Mujeres
Febrero 2021	02	Alto Gállego	Servicios	1488	Hombres
Febrero 2021	02	Alto Gállego	Servicios	1439	Mujeres
Febrero 2021	03	Sobrarbe	Agricultura, ganadería y pesca	306	Hombres
Febrero 2021	03	Sobrarbe	Agricultura, ganadería y pesca	56	Mujeres
Febrero 2021	03	Sobrarbe	Industria y energía	102	Hombres
Febrero 2021	03	Sobrarbe	Industria y energía	32	Mujeres
Febrero 2021	03	Sobrarbe	Construcción	335	Hombres
Febrero 2021	03	Sobrarbe	Construcción	29	Mujeres
Febrero 2021	03	Sobrarbe	Servicios	656	Hombres
Febrero 2021	03	Sobrarbe	Servicios	858	Mujeres
Febrero 2021	04	La Ribagorza	Agricultura, ganadería y pesca	657	Hombres
Febrero 2021	04	La Ribagorza	Agricultura, ganadería y pesca	148	Mujeres
Febrero 2021	04	La Ribagorza	Industria y energía	242	Hombres
Febrero 2021	04	La Ribagorza	Industria y energía	104	Mujeres
Febrero 2021	04	La Ribagorza	Construcción	465	Hombres
Febrero 2021	04	La Ribagorza	Construcción	47	Mujeres
Febrero 2021	04	La Ribagorza	Servicios	1261	Hombres
Febrero 2021	04	La Ribagorza	Servicios	1591	Mujeres
Febrero 2021	05	Cinco Villas	Agricultura, ganadería y pesca	2354	Hombres
Febrero 2021	05	Cinco Villas	Agricultura, ganadería y pesca	616	Mujeres
Febrero 2021	05	Cinco Villas	Industria y energía	2842	Hombres
Febrero 2021	05	Cinco Villas	Industria y energía	1436	Mujeres
Febrero 2021	05	Cinco Villas	Construcción	873	Hombres
Febrero 2021	05	Cinco Villas	Construcción	98	Mujeres
Febrero 2021	05	Cinco Villas	Servicios	2478	Hombres
Febrero 2021	05	Cinco Villas	Servicios	3017	Mujeres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	1738	Hombres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	304	Mujeres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Industria y energía	2195	Hombres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Industria y energía	533	Mujeres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Construcción	2167	Hombres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Construcción	245	Mujeres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Servicios	10950	Hombres
Febrero 2021	06	Hoya de Huesca / Plana de Uesca	Servicios	16406	Mujeres
Febrero 2021	07	Somontano de Barbastro	Agricultura, ganadería y pesca	972	Hombres
Febrero 2021	07	Somontano de Barbastro	Agricultura, ganadería y pesca	193	Mujeres
Febrero 2021	07	Somontano de Barbastro	Industria y energía	1261	Hombres
Febrero 2021	07	Somontano de Barbastro	Industria y energía	416	Mujeres
Febrero 2021	07	Somontano de Barbastro	Construcción	515	Hombres
Febrero 2021	07	Somontano de Barbastro	Construcción	52	Mujeres
Febrero 2021	07	Somontano de Barbastro	Servicios	2425	Hombres
Febrero 2021	07	Somontano de Barbastro	Servicios	3915	Mujeres
Febrero 2021	08	Cinca Medio	Agricultura, ganadería y pesca	999	Hombres
Febrero 2021	08	Cinca Medio	Agricultura, ganadería y pesca	258	Mujeres
Febrero 2021	08	Cinca Medio	Industria y energía	1887	Hombres
Febrero 2021	08	Cinca Medio	Industria y energía	512	Mujeres
Febrero 2021	08	Cinca Medio	Construcción	760	Hombres
Febrero 2021	08	Cinca Medio	Construcción	69	Mujeres
Febrero 2021	08	Cinca Medio	Servicios	2010	Hombres
Febrero 2021	08	Cinca Medio	Servicios	2407	Mujeres
Febrero 2021	09	La Litera / La Llitera	Agricultura, ganadería y pesca	1539	Hombres
Febrero 2021	09	La Litera / La Llitera	Agricultura, ganadería y pesca	371	Mujeres
Febrero 2021	09	La Litera / La Llitera	Industria y energía	2843	Hombres
Febrero 2021	09	La Litera / La Llitera	Industria y energía	783	Mujeres
Febrero 2021	09	La Litera / La Llitera	Construcción	710	Hombres
Febrero 2021	09	La Litera / La Llitera	Construcción	97	Mujeres
Febrero 2021	09	La Litera / La Llitera	Servicios	1490	Hombres
Febrero 2021	09	La Litera / La Llitera	Servicios	1908	Mujeres
Febrero 2021	10	Los Monegros	Agricultura, ganadería y pesca	2059	Hombres
Febrero 2021	10	Los Monegros	Agricultura, ganadería y pesca	580	Mujeres
Febrero 2021	10	Los Monegros	Industria y energía	530	Hombres
Febrero 2021	10	Los Monegros	Industria y energía	183	Mujeres
Febrero 2021	10	Los Monegros	Construcción	564	Hombres
Febrero 2021	10	Los Monegros	Construcción	44	Mujeres
Febrero 2021	10	Los Monegros	Servicios	1087	Hombres
Febrero 2021	10	Los Monegros	Servicios	1272	Mujeres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	3168	Hombres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	745	Mujeres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Industria y energía	1478	Hombres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Industria y energía	707	Mujeres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Construcción	610	Hombres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Construcción	76	Mujeres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Servicios	2180	Hombres
Febrero 2021	11	Bajo Cinca / Baix Cinca	Servicios	2776	Mujeres
Febrero 2021	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	209	Hombres
Febrero 2021	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	53	Mujeres
Febrero 2021	12	Tarazona y el Moncayo	Industria y energía	1037	Hombres
Febrero 2021	12	Tarazona y el Moncayo	Industria y energía	592	Mujeres
Febrero 2021	12	Tarazona y el Moncayo	Construcción	244	Hombres
Febrero 2021	12	Tarazona y el Moncayo	Construcción	21	Mujeres
Febrero 2021	12	Tarazona y el Moncayo	Servicios	919	Hombres
Febrero 2021	12	Tarazona y el Moncayo	Servicios	1030	Mujeres
Febrero 2021	13	Campo de Borja	Agricultura, ganadería y pesca	709	Hombres
Febrero 2021	13	Campo de Borja	Agricultura, ganadería y pesca	183	Mujeres
Febrero 2021	13	Campo de Borja	Industria y energía	811	Hombres
Febrero 2021	13	Campo de Borja	Industria y energía	579	Mujeres
Febrero 2021	13	Campo de Borja	Construcción	262	Hombres
Febrero 2021	13	Campo de Borja	Construcción	16	Mujeres
Febrero 2021	13	Campo de Borja	Servicios	672	Hombres
Febrero 2021	13	Campo de Borja	Servicios	1158	Mujeres
Febrero 2021	14	Aranda	Agricultura, ganadería y pesca	129	Hombres
Febrero 2021	14	Aranda	Agricultura, ganadería y pesca	24	Mujeres
Febrero 2021	14	Aranda	Industria y energía	343	Hombres
Febrero 2021	14	Aranda	Industria y energía	179	Mujeres
Febrero 2021	14	Aranda	Construcción	120	Hombres
Febrero 2021	14	Aranda	Construcción	9	Mujeres
Febrero 2021	14	Aranda	Servicios	342	Hombres
Febrero 2021	14	Aranda	Servicios	327	Mujeres
Febrero 2021	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	677	Hombres
Febrero 2021	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	197	Mujeres
Febrero 2021	15	Ribera Alta del Ebro	Industria y energía	8784	Hombres
Febrero 2021	15	Ribera Alta del Ebro	Industria y energía	2477	Mujeres
Febrero 2021	15	Ribera Alta del Ebro	Construcción	862	Hombres
Febrero 2021	15	Ribera Alta del Ebro	Construcción	84	Mujeres
Febrero 2021	15	Ribera Alta del Ebro	Servicios	3444	Hombres
Febrero 2021	15	Ribera Alta del Ebro	Servicios	2378	Mujeres
Febrero 2021	16	Valdejalón	Agricultura, ganadería y pesca	1869	Hombres
Febrero 2021	16	Valdejalón	Agricultura, ganadería y pesca	583	Mujeres
Febrero 2021	16	Valdejalón	Industria y energía	3552	Hombres
Febrero 2021	16	Valdejalón	Industria y energía	1729	Mujeres
Febrero 2021	16	Valdejalón	Construcción	846	Hombres
Febrero 2021	16	Valdejalón	Construcción	104	Mujeres
Febrero 2021	16	Valdejalón	Servicios	2850	Hombres
Febrero 2021	16	Valdejalón	Servicios	2422	Mujeres
Febrero 2021	17	Central	Agricultura, ganadería y pesca	2428	Hombres
Febrero 2021	17	Central	Agricultura, ganadería y pesca	788	Mujeres
Febrero 2021	17	Central	Industria y energía	35365	Hombres
Febrero 2021	17	Central	Industria y energía	11998	Mujeres
Febrero 2021	17	Central	Construcción	15804	Hombres
Febrero 2021	17	Central	Construcción	2335	Mujeres
Febrero 2021	17	Central	Servicios	113479	Hombres
Febrero 2021	17	Central	Servicios	148211	Mujeres
Febrero 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	464	Hombres
Febrero 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	143	Mujeres
Febrero 2021	18	Ribera Baja del Ebro	Industria y energía	1006	Hombres
Febrero 2021	18	Ribera Baja del Ebro	Industria y energía	324	Mujeres
Febrero 2021	18	Ribera Baja del Ebro	Construcción	210	Hombres
Febrero 2021	18	Ribera Baja del Ebro	Construcción	24	Mujeres
Febrero 2021	18	Ribera Baja del Ebro	Servicios	484	Hombres
Febrero 2021	18	Ribera Baja del Ebro	Servicios	757	Mujeres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	1765	Hombres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	411	Mujeres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	266	Hombres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	165	Mujeres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	282	Hombres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	32	Mujeres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	851	Hombres
Febrero 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	1325	Mujeres
Febrero 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	1202	Hombres
Febrero 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	262	Mujeres
Febrero 2021	20	Comunidad de Calatayud	Industria y energía	842	Hombres
Febrero 2021	20	Comunidad de Calatayud	Industria y energía	431	Mujeres
Febrero 2021	20	Comunidad de Calatayud	Construcción	674	Hombres
Febrero 2021	20	Comunidad de Calatayud	Construcción	61	Mujeres
Febrero 2021	20	Comunidad de Calatayud	Servicios	2960	Hombres
Febrero 2021	20	Comunidad de Calatayud	Servicios	3979	Mujeres
Febrero 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	885	Hombres
Febrero 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	270	Mujeres
Febrero 2021	21	Campo de Cariñena	Industria y energía	1478	Hombres
Febrero 2021	21	Campo de Cariñena	Industria y energía	443	Mujeres
Febrero 2021	21	Campo de Cariñena	Construcción	235	Hombres
Febrero 2021	21	Campo de Cariñena	Construcción	24	Mujeres
Febrero 2021	21	Campo de Cariñena	Servicios	637	Hombres
Febrero 2021	21	Campo de Cariñena	Servicios	693	Mujeres
Febrero 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	300	Hombres
