Mes y año	Mes (código)	Sexo	Número de contratos	Comarca código	Comarca nombre
Abril 2019	201904	Mujeres	73	25	Jiloca
Abril 2019	201904	Mujeres	127	26	Cuencas Mineras
Abril 2019	201904	Mujeres	114	27	Andorra-Sierra de Arcos
Abril 2019	201904	Mujeres	387	28	Bajo Aragón
Abril 2019	201904	Mujeres	738	29	Comunidad de Teruel
Abril 2019	201904	Mujeres	33	30	Maestrazgo
Abril 2019	201904	Mujeres	65	31	Sierra de Albarracín
Abril 2019	201904	Mujeres	105	32	Gúdar-Javalambre
Abril 2019	201904	Mujeres	133	33	Matarraña / Matarranya
Marzo 2019	201903	Hombres	444	01	La Jacetania
Marzo 2019	201903	Hombres	508	02	Alto Gállego
Marzo 2019	201903	Hombres	99	03	Sobrarbe
Marzo 2019	201903	Hombres	158	04	La Ribagorza
Marzo 2019	201903	Hombres	479	05	Cinco Villas
Marzo 2019	201903	Hombres	1291	06	Hoya de Huesca / Plana de Uesca
Marzo 2019	201903	Hombres	315	07	Somontano de Barbastro
Marzo 2019	201903	Hombres	381	08	Cinca Medio
Marzo 2019	201903	Hombres	315	09	La Litera / La Llitera
Marzo 2019	201903	Hombres	179	10	Los Monegros
Marzo 2019	201903	Hombres	862	11	Bajo Cinca / Baix Cinca
Marzo 2019	201903	Hombres	348	12	Tarazona y el Moncayo
Marzo 2019	201903	Hombres	255	13	Campo de Borja
Marzo 2019	201903	Hombres	27	14	Aranda
Marzo 2019	201903	Hombres	1059	15	Ribera Alta del Ebro
Marzo 2019	201903	Hombres	921	16	Valdejalón
Marzo 2019	201903	Hombres	12899	17	Central
Marzo 2019	201903	Hombres	253	18	Ribera Baja del Ebro
Marzo 2019	201903	Hombres	422	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2019	201903	Hombres	382	20	Comunidad de Calatayud
Marzo 2019	201903	Hombres	255	21	Campo de Cariñena
Marzo 2019	201903	Hombres	38	22	Campo de Belchite
Marzo 2019	201903	Hombres	122	23	Bajo Martín
Marzo 2019	201903	Hombres	55	24	Campo de Daroca
Marzo 2019	201903	Hombres	84	25	Jiloca
Marzo 2019	201903	Hombres	102	26	Cuencas Mineras
Marzo 2019	201903	Hombres	71	27	Andorra-Sierra de Arcos
Marzo 2019	201903	Hombres	368	28	Bajo Aragón
Marzo 2019	201903	Hombres	1376	29	Comunidad de Teruel
Marzo 2019	201903	Hombres	20	30	Maestrazgo
Marzo 2019	201903	Hombres	55	31	Sierra de Albarracín
Marzo 2019	201903	Hombres	162	32	Gúdar-Javalambre
Marzo 2019	201903	Hombres	70	33	Matarraña / Matarranya
Marzo 2019	201903	Mujeres	434	01	La Jacetania
Marzo 2019	201903	Mujeres	446	02	Alto Gállego
Marzo 2019	201903	Mujeres	104	03	Sobrarbe
Marzo 2019	201903	Mujeres	119	04	La Ribagorza
Marzo 2019	201903	Mujeres	254	05	Cinco Villas
Marzo 2019	201903	Mujeres	1054	06	Hoya de Huesca / Plana de Uesca
Marzo 2019	201903	Mujeres	286	07	Somontano de Barbastro
Marzo 2019	201903	Mujeres	258	08	Cinca Medio
Marzo 2019	201903	Mujeres	151	09	La Litera / La Llitera
Marzo 2019	201903	Mujeres	97	10	Los Monegros
Marzo 2019	201903	Mujeres	546	11	Bajo Cinca / Baix Cinca
Marzo 2019	201903	Mujeres	370	12	Tarazona y el Moncayo
Marzo 2019	201903	Mujeres	197	13	Campo de Borja
Marzo 2019	201903	Mujeres	22	14	Aranda
Marzo 2019	201903	Mujeres	488	15	Ribera Alta del Ebro
Marzo 2019	201903	Mujeres	499	16	Valdejalón
Marzo 2019	201903	Mujeres	12928	17	Central
Marzo 2019	201903	Mujeres	158	18	Ribera Baja del Ebro
Marzo 2019	201903	Mujeres	148	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Marzo 2019	201903	Mujeres	296	20	Comunidad de Calatayud
Marzo 2019	201903	Mujeres	120	21	Campo de Cariñena
Marzo 2019	201903	Mujeres	34	22	Campo de Belchite
Marzo 2019	201903	Mujeres	51	23	Bajo Martín
Marzo 2019	201903	Mujeres	28	24	Campo de Daroca
Marzo 2019	201903	Mujeres	69	25	Jiloca
Marzo 2019	201903	Mujeres	91	26	Cuencas Mineras
Marzo 2019	201903	Mujeres	96	27	Andorra-Sierra de Arcos
Marzo 2019	201903	Mujeres	338	28	Bajo Aragón
Marzo 2019	201903	Mujeres	813	29	Comunidad de Teruel
Marzo 2019	201903	Mujeres	24	30	Maestrazgo
Marzo 2019	201903	Mujeres	37	31	Sierra de Albarracín
Marzo 2019	201903	Mujeres	191	32	Gúdar-Javalambre
Marzo 2019	201903	Mujeres	73	33	Matarraña / Matarranya
Febrero 2019	201902	Hombres	321	01	La Jacetania
Febrero 2019	201902	Hombres	508	02	Alto Gállego
Febrero 2019	201902	Hombres	99	03	Sobrarbe
Febrero 2019	201902	Hombres	182	04	La Ribagorza
Febrero 2019	201902	Hombres	348	05	Cinco Villas
Febrero 2019	201902	Hombres	926	06	Hoya de Huesca / Plana de Uesca
Febrero 2019	201902	Hombres	252	07	Somontano de Barbastro
Febrero 2019	201902	Hombres	387	08	Cinca Medio
Febrero 2019	201902	Hombres	291	09	La Litera / La Llitera
Febrero 2019	201902	Hombres	161	10	Los Monegros
Febrero 2019	201902	Hombres	510	11	Bajo Cinca / Baix Cinca
Febrero 2019	201902	Hombres	340	12	Tarazona y el Moncayo
Febrero 2019	201902	Hombres	259	13	Campo de Borja
Febrero 2019	201902	Hombres	28	14	Aranda
Febrero 2019	201902	Hombres	847	15	Ribera Alta del Ebro
Febrero 2019	201902	Hombres	930	16	Valdejalón
Febrero 2019	201902	Hombres	12418	17	Central
Febrero 2019	201902	Hombres	206	18	Ribera Baja del Ebro
Febrero 2019	201902	Hombres	389	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2019	201902	Hombres	400	20	Comunidad de Calatayud
Febrero 2019	201902	Hombres	302	21	Campo de Cariñena
Febrero 2019	201902	Hombres	30	22	Campo de Belchite
Febrero 2019	201902	Hombres	96	23	Bajo Martín
Febrero 2019	201902	Hombres	45	24	Campo de Daroca
Febrero 2019	201902	Hombres	83	25	Jiloca
Febrero 2019	201902	Hombres	94	26	Cuencas Mineras
Febrero 2019	201902	Hombres	90	27	Andorra-Sierra de Arcos
Febrero 2019	201902	Hombres	239	28	Bajo Aragón
Febrero 2019	201902	Hombres	1227	29	Comunidad de Teruel
Febrero 2019	201902	Hombres	26	30	Maestrazgo
Febrero 2019	201902	Hombres	26	31	Sierra de Albarracín
Febrero 2019	201902	Hombres	200	32	Gúdar-Javalambre
Febrero 2019	201902	Hombres	84	33	Matarraña / Matarranya
Febrero 2019	201902	Mujeres	304	01	La Jacetania
Febrero 2019	201902	Mujeres	415	02	Alto Gállego
Febrero 2019	201902	Mujeres	96	03	Sobrarbe
Febrero 2019	201902	Mujeres	116	04	La Ribagorza
Febrero 2019	201902	Mujeres	186	05	Cinco Villas
Febrero 2019	201902	Mujeres	859	06	Hoya de Huesca / Plana de Uesca
Febrero 2019	201902	Mujeres	260	07	Somontano de Barbastro
Febrero 2019	201902	Mujeres	246	08	Cinca Medio
Febrero 2019	201902	Mujeres	155	09	La Litera / La Llitera
Febrero 2019	201902	Mujeres	109	10	Los Monegros
Febrero 2019	201902	Mujeres	358	11	Bajo Cinca / Baix Cinca
Febrero 2019	201902	Mujeres	325	12	Tarazona y el Moncayo
Febrero 2019	201902	Mujeres	206	13	Campo de Borja
Febrero 2019	201902	Mujeres	39	14	Aranda
Febrero 2019	201902	Mujeres	456	15	Ribera Alta del Ebro
Febrero 2019	201902	Mujeres	483	16	Valdejalón
Febrero 2019	201902	Mujeres	12232	17	Central
Febrero 2019	201902	Mujeres	132	18	Ribera Baja del Ebro
Febrero 2019	201902	Mujeres	116	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Febrero 2019	201902	Mujeres	329	20	Comunidad de Calatayud
Febrero 2019	201902	Mujeres	133	21	Campo de Cariñena
Febrero 2019	201902	Mujeres	35	22	Campo de Belchite
Febrero 2019	201902	Mujeres	60	23	Bajo Martín
Febrero 2019	201902	Mujeres	37	24	Campo de Daroca
Febrero 2019	201902	Mujeres	68	25	Jiloca
Febrero 2019	201902	Mujeres	91	26	Cuencas Mineras
Febrero 2019	201902	Mujeres	88	27	Andorra-Sierra de Arcos
Febrero 2019	201902	Mujeres	234	28	Bajo Aragón
Febrero 2019	201902	Mujeres	741	29	Comunidad de Teruel
Febrero 2019	201902	Mujeres	32	30	Maestrazgo
Febrero 2019	201902	Mujeres	19	31	Sierra de Albarracín
Febrero 2019	201902	Mujeres	224	32	Gúdar-Javalambre
Febrero 2019	201902	Mujeres	52	33	Matarraña / Matarranya
Enero 2019	201901	Hombres	346	01	La Jacetania
Enero 2019	201901	Hombres	505	02	Alto Gállego
Enero 2019	201901	Hombres	63	03	Sobrarbe
Enero 2019	201901	Hombres	185	04	La Ribagorza
Enero 2019	201901	Hombres	374	05	Cinco Villas
Enero 2019	201901	Hombres	980	06	Hoya de Huesca / Plana de Uesca
Enero 2019	201901	Hombres	291	07	Somontano de Barbastro
Enero 2019	201901	Hombres	402	08	Cinca Medio
Enero 2019	201901	Hombres	332	09	La Litera / La Llitera
Enero 2019	201901	Hombres	138	10	Los Monegros
Enero 2019	201901	Hombres	668	11	Bajo Cinca / Baix Cinca
Enero 2019	201901	Hombres	344	12	Tarazona y el Moncayo
Enero 2019	201901	Hombres	291	13	Campo de Borja
Enero 2019	201901	Hombres	86	14	Aranda
Enero 2019	201901	Hombres	1456	15	Ribera Alta del Ebro
Enero 2019	201901	Hombres	1124	16	Valdejalón
Enero 2019	201901	Hombres	14499	17	Central
Enero 2019	201901	Hombres	200	18	Ribera Baja del Ebro
Enero 2019	201901	Hombres	239	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2019	201901	Hombres	352	20	Comunidad de Calatayud
Enero 2019	201901	Hombres	399	21	Campo de Cariñena
Enero 2019	201901	Hombres	39	22	Campo de Belchite
Enero 2019	201901	Hombres	123	23	Bajo Martín
Enero 2019	201901	Hombres	39	24	Campo de Daroca
Enero 2019	201901	Hombres	124	25	Jiloca
Enero 2019	201901	Hombres	101	26	Cuencas Mineras
Enero 2019	201901	Hombres	90	27	Andorra-Sierra de Arcos
Enero 2019	201901	Hombres	272	28	Bajo Aragón
Enero 2019	201901	Hombres	1439	29	Comunidad de Teruel
Enero 2019	201901	Hombres	13	30	Maestrazgo
Enero 2019	201901	Hombres	37	31	Sierra de Albarracín
Enero 2019	201901	Hombres	192	32	Gúdar-Javalambre
Enero 2019	201901	Hombres	70	33	Matarraña / Matarranya
Enero 2019	201901	Mujeres	362	01	La Jacetania
Enero 2019	201901	Mujeres	360	02	Alto Gállego
Enero 2019	201901	Mujeres	81	03	Sobrarbe
Enero 2019	201901	Mujeres	118	04	La Ribagorza
Enero 2019	201901	Mujeres	257	05	Cinco Villas
Enero 2019	201901	Mujeres	1077	06	Hoya de Huesca / Plana de Uesca
Enero 2019	201901	Mujeres	252	07	Somontano de Barbastro
Enero 2019	201901	Mujeres	255	08	Cinca Medio
Enero 2019	201901	Mujeres	130	09	La Litera / La Llitera
Enero 2019	201901	Mujeres	112	10	Los Monegros
Enero 2019	201901	Mujeres	445	11	Bajo Cinca / Baix Cinca
Enero 2019	201901	Mujeres	345	12	Tarazona y el Moncayo
Enero 2019	201901	Mujeres	257	13	Campo de Borja
Enero 2019	201901	Mujeres	56	14	Aranda
Enero 2019	201901	Mujeres	718	15	Ribera Alta del Ebro
Enero 2019	201901	Mujeres	671	16	Valdejalón
Enero 2019	201901	Mujeres	14087	17	Central
Enero 2019	201901	Mujeres	183	18	Ribera Baja del Ebro
Enero 2019	201901	Mujeres	115	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Enero 2019	201901	Mujeres	277	20	Comunidad de Calatayud
Enero 2019	201901	Mujeres	144	21	Campo de Cariñena
Enero 2019	201901	Mujeres	26	22	Campo de Belchite
Enero 2019	201901	Mujeres	51	23	Bajo Martín
Enero 2019	201901	Mujeres	20	24	Campo de Daroca
Enero 2019	201901	Mujeres	59	25	Jiloca
Enero 2019	201901	Mujeres	99	26	Cuencas Mineras
Enero 2019	201901	Mujeres	76	27	Andorra-Sierra de Arcos
Enero 2019	201901	Mujeres	267	28	Bajo Aragón
Enero 2019	201901	Mujeres	846	29	Comunidad de Teruel
Enero 2019	201901	Mujeres	15	30	Maestrazgo
Enero 2019	201901	Mujeres	28	31	Sierra de Albarracín
Enero 2019	201901	Mujeres	191	32	Gúdar-Javalambre
Enero 2019	201901	Mujeres	58	33	Matarraña / Matarranya
Diciembre 2018	201812	Hombres	221	01	La Jacetania
Diciembre 2018	201812	Hombres	255	02	Alto Gállego
Diciembre 2018	201812	Hombres	83	03	Sobrarbe
Diciembre 2018	201812	Hombres	362	04	La Ribagorza
Diciembre 2018	201812	Hombres	281	05	Cinco Villas
Diciembre 2018	201812	Hombres	977	06	Hoya de Huesca / Plana de Uesca
Diciembre 2018	201812	Hombres	370	07	Somontano de Barbastro
Diciembre 2018	201812	Hombres	322	08	Cinca Medio
Diciembre 2018	201812	Hombres	235	09	La Litera / La Llitera
Diciembre 2018	201812	Hombres	162	10	Los Monegros
Diciembre 2018	201812	Hombres	583	11	Bajo Cinca / Baix Cinca
Diciembre 2018	201812	Hombres	343	12	Tarazona y el Moncayo
Diciembre 2018	201812	Hombres	280	13	Campo de Borja
Diciembre 2018	201812	Hombres	29	14	Aranda
Diciembre 2018	201812	Hombres	1074	15	Ribera Alta del Ebro
Diciembre 2018	201812	Hombres	939	16	Valdejalón
Diciembre 2018	201812	Hombres	11784	17	Central
Diciembre 2018	201812	Hombres	112	18	Ribera Baja del Ebro
Diciembre 2018	201812	Hombres	219	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2018	201812	Hombres	304	20	Comunidad de Calatayud
Diciembre 2018	201812	Hombres	256	21	Campo de Cariñena
Diciembre 2018	201812	Hombres	29	22	Campo de Belchite
Diciembre 2018	201812	Hombres	73	23	Bajo Martín
Diciembre 2018	201812	Hombres	21	24	Campo de Daroca
Diciembre 2018	201812	Hombres	65	25	Jiloca
Diciembre 2018	201812	Hombres	75	26	Cuencas Mineras
Diciembre 2018	201812	Hombres	69	27	Andorra-Sierra de Arcos
Diciembre 2018	201812	Hombres	273	28	Bajo Aragón
Diciembre 2018	201812	Hombres	1070	29	Comunidad de Teruel
Diciembre 2018	201812	Hombres	14	30	Maestrazgo
Diciembre 2018	201812	Hombres	32	31	Sierra de Albarracín
Diciembre 2018	201812	Hombres	110	32	Gúdar-Javalambre
Diciembre 2018	201812	Hombres	63	33	Matarraña / Matarranya
Diciembre 2018	201812	Mujeres	374	01	La Jacetania
Diciembre 2018	201812	Mujeres	275	02	Alto Gállego
Diciembre 2018	201812	Mujeres	107	03	Sobrarbe
Diciembre 2018	201812	Mujeres	315	04	La Ribagorza
Diciembre 2018	201812	Mujeres	232	05	Cinco Villas
Diciembre 2018	201812	Mujeres	1063	06	Hoya de Huesca / Plana de Uesca
Diciembre 2018	201812	Mujeres	230	07	Somontano de Barbastro
Diciembre 2018	201812	Mujeres	255	08	Cinca Medio
Diciembre 2018	201812	Mujeres	150	09	La Litera / La Llitera
Diciembre 2018	201812	Mujeres	137	10	Los Monegros
Diciembre 2018	201812	Mujeres	517	11	Bajo Cinca / Baix Cinca
Diciembre 2018	201812	Mujeres	279	12	Tarazona y el Moncayo
Diciembre 2018	201812	Mujeres	220	13	Campo de Borja
Diciembre 2018	201812	Mujeres	27	14	Aranda
Diciembre 2018	201812	Mujeres	494	15	Ribera Alta del Ebro
Diciembre 2018	201812	Mujeres	510	16	Valdejalón
Diciembre 2018	201812	Mujeres	12984	17	Central
Diciembre 2018	201812	Mujeres	148	18	Ribera Baja del Ebro
Diciembre 2018	201812	Mujeres	105	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Diciembre 2018	201812	Mujeres	315	20	Comunidad de Calatayud
Diciembre 2018	201812	Mujeres	132	21	Campo de Cariñena
Diciembre 2018	201812	Mujeres	29	22	Campo de Belchite
Diciembre 2018	201812	Mujeres	65	23	Bajo Martín
Diciembre 2018	201812	Mujeres	29	24	Campo de Daroca
Diciembre 2018	201812	Mujeres	59	25	Jiloca
Diciembre 2018	201812	Mujeres	67	26	Cuencas Mineras
Diciembre 2018	201812	Mujeres	117	27	Andorra-Sierra de Arcos
Diciembre 2018	201812	Mujeres	238	28	Bajo Aragón
Diciembre 2018	201812	Mujeres	705	29	Comunidad de Teruel
Diciembre 2018	201812	Mujeres	24	30	Maestrazgo
Diciembre 2018	201812	Mujeres	30	31	Sierra de Albarracín
Diciembre 2018	201812	Mujeres	145	32	Gúdar-Javalambre
Diciembre 2018	201812	Mujeres	62	33	Matarraña / Matarranya
Noviembre 2018	201811	Hombres	223	01	La Jacetania
Noviembre 2018	201811	Hombres	321	02	Alto Gállego
Noviembre 2018	201811	Hombres	87	03	Sobrarbe
Noviembre 2018	201811	Hombres	145	04	La Ribagorza
Noviembre 2018	201811	Hombres	364	05	Cinco Villas
Noviembre 2018	201811	Hombres	1034	06	Hoya de Huesca / Plana de Uesca
Noviembre 2018	201811	Hombres	314	07	Somontano de Barbastro
Noviembre 2018	201811	Hombres	418	08	Cinca Medio
Noviembre 2018	201811	Hombres	333	09	La Litera / La Llitera
Noviembre 2018	201811	Hombres	180	10	Los Monegros
Noviembre 2018	201811	Hombres	740	11	Bajo Cinca / Baix Cinca
Noviembre 2018	201811	Hombres	391	12	Tarazona y el Moncayo
Noviembre 2018	201811	Hombres	374	13	Campo de Borja
Noviembre 2018	201811	Hombres	59	14	Aranda
Noviembre 2018	201811	Hombres	1080	15	Ribera Alta del Ebro
Noviembre 2018	201811	Hombres	1219	16	Valdejalón
Noviembre 2018	201811	Hombres	14230	17	Central
Noviembre 2018	201811	Hombres	163	18	Ribera Baja del Ebro
Noviembre 2018	201811	Hombres	374	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2018	201811	Hombres	419	20	Comunidad de Calatayud
Noviembre 2018	201811	Hombres	357	21	Campo de Cariñena
Noviembre 2018	201811	Hombres	52	22	Campo de Belchite
Noviembre 2018	201811	Hombres	117	23	Bajo Martín
Noviembre 2018	201811	Hombres	37	24	Campo de Daroca
Noviembre 2018	201811	Hombres	101	25	Jiloca
Noviembre 2018	201811	Hombres	112	26	Cuencas Mineras
Noviembre 2018	201811	Hombres	74	27	Andorra-Sierra de Arcos
Noviembre 2018	201811	Hombres	320	28	Bajo Aragón
Noviembre 2018	201811	Hombres	1463	29	Comunidad de Teruel
Noviembre 2018	201811	Hombres	25	30	Maestrazgo
Noviembre 2018	201811	Hombres	54	31	Sierra de Albarracín
Noviembre 2018	201811	Hombres	136	32	Gúdar-Javalambre
Noviembre 2018	201811	Hombres	89	33	Matarraña / Matarranya
Noviembre 2018	201811	Mujeres	296	01	La Jacetania
Noviembre 2018	201811	Mujeres	243	02	Alto Gállego
Noviembre 2018	201811	Mujeres	84	03	Sobrarbe
Noviembre 2018	201811	Mujeres	139	04	La Ribagorza
Noviembre 2018	201811	Mujeres	247	05	Cinco Villas
Noviembre 2018	201811	Mujeres	1010	06	Hoya de Huesca / Plana de Uesca
Noviembre 2018	201811	Mujeres	281	07	Somontano de Barbastro
Noviembre 2018	201811	Mujeres	287	08	Cinca Medio
Noviembre 2018	201811	Mujeres	132	09	La Litera / La Llitera
Noviembre 2018	201811	Mujeres	119	10	Los Monegros
Noviembre 2018	201811	Mujeres	340	11	Bajo Cinca / Baix Cinca
Noviembre 2018	201811	Mujeres	352	12	Tarazona y el Moncayo
Noviembre 2018	201811	Mujeres	272	13	Campo de Borja
Noviembre 2018	201811	Mujeres	32	14	Aranda
Noviembre 2018	201811	Mujeres	592	15	Ribera Alta del Ebro
Noviembre 2018	201811	Mujeres	645	16	Valdejalón
Noviembre 2018	201811	Mujeres	14827	17	Central
Noviembre 2018	201811	Mujeres	239	18	Ribera Baja del Ebro
Noviembre 2018	201811	Mujeres	166	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Noviembre 2018	201811	Mujeres	379	20	Comunidad de Calatayud
Noviembre 2018	201811	Mujeres	154	21	Campo de Cariñena
Noviembre 2018	201811	Mujeres	32	22	Campo de Belchite
Noviembre 2018	201811	Mujeres	61	23	Bajo Martín
Noviembre 2018	201811	Mujeres	43	24	Campo de Daroca
Noviembre 2018	201811	Mujeres	71	25	Jiloca
Noviembre 2018	201811	Mujeres	115	26	Cuencas Mineras
Noviembre 2018	201811	Mujeres	107	27	Andorra-Sierra de Arcos
Noviembre 2018	201811	Mujeres	325	28	Bajo Aragón
Noviembre 2018	201811	Mujeres	975	29	Comunidad de Teruel
Noviembre 2018	201811	Mujeres	22	30	Maestrazgo
Noviembre 2018	201811	Mujeres	35	31	Sierra de Albarracín
Noviembre 2018	201811	Mujeres	106	32	Gúdar-Javalambre
Noviembre 2018	201811	Mujeres	66	33	Matarraña / Matarranya
Octubre 2018	201810	Hombres	209	01	La Jacetania
Octubre 2018	201810	Hombres	235	02	Alto Gállego
Octubre 2018	201810	Hombres	153	03	Sobrarbe
Octubre 2018	201810	Hombres	179	04	La Ribagorza
Octubre 2018	201810	Hombres	458	05	Cinco Villas
Octubre 2018	201810	Hombres	1435	06	Hoya de Huesca / Plana de Uesca
Octubre 2018	201810	Hombres	405	07	Somontano de Barbastro
Octubre 2018	201810	Hombres	505	08	Cinca Medio
Octubre 2018	201810	Hombres	427	09	La Litera / La Llitera
Octubre 2018	201810	Hombres	269	10	Los Monegros
Octubre 2018	201810	Hombres	834	11	Bajo Cinca / Baix Cinca
Octubre 2018	201810	Hombres	448	12	Tarazona y el Moncayo
Octubre 2018	201810	Hombres	627	13	Campo de Borja
Octubre 2018	201810	Hombres	73	14	Aranda
Octubre 2018	201810	Hombres	1812	15	Ribera Alta del Ebro
Octubre 2018	201810	Hombres	1590	16	Valdejalón
Octubre 2018	201810	Hombres	18749	17	Central
Octubre 2018	201810	Hombres	233	18	Ribera Baja del Ebro
Octubre 2018	201810	Hombres	308	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Octubre 2018	201810	Hombres	824	20	Comunidad de Calatayud
Octubre 2018	201810	Hombres	714	21	Campo de Cariñena
Octubre 2018	201810	Hombres	52	22	Campo de Belchite
Octubre 2018	201810	Hombres	129	23	Bajo Martín
Octubre 2018	201810	Hombres	74	24	Campo de Daroca
Octubre 2018	201810	Hombres	135	25	Jiloca
Octubre 2018	201810	Hombres	114	26	Cuencas Mineras
Octubre 2018	201810	Hombres	104	27	Andorra-Sierra de Arcos
Octubre 2018	201810	Hombres	494	28	Bajo Aragón
Octubre 2018	201810	Hombres	1494	29	Comunidad de Teruel
Octubre 2018	201810	Hombres	21	30	Maestrazgo
Octubre 2018	201810	Hombres	74	31	Sierra de Albarracín
Octubre 2018	201810	Hombres	208	32	Gúdar-Javalambre
Octubre 2018	201810	Hombres	135	33	Matarraña / Matarranya
Octubre 2018	201810	Mujeres	312	01	La Jacetania
Octubre 2018	201810	Mujeres	178	02	Alto Gállego
Octubre 2018	201810	Mujeres	151	03	Sobrarbe
Octubre 2018	201810	Mujeres	141	04	La Ribagorza
Octubre 2018	201810	Mujeres	315	05	Cinco Villas
Octubre 2018	201810	Mujeres	1477	06	Hoya de Huesca / Plana de Uesca
Octubre 2018	201810	Mujeres	352	07	Somontano de Barbastro
Octubre 2018	201810	Mujeres	404	08	Cinca Medio
Octubre 2018	201810	Mujeres	277	09	La Litera / La Llitera
Octubre 2018	201810	Mujeres	195	10	Los Monegros
Octubre 2018	201810	Mujeres	647	11	Bajo Cinca / Baix Cinca
Octubre 2018	201810	Mujeres	384	12	Tarazona y el Moncayo
Octubre 2018	201810	Mujeres	333	13	Campo de Borja
Octubre 2018	201810	Mujeres	48	14	Aranda
Octubre 2018	201810	Mujeres	923	15	Ribera Alta del Ebro
Octubre 2018	201810	Mujeres	1079	16	Valdejalón
Octubre 2018	201810	Mujeres	19193	17	Central
Octubre 2018	201810	Mujeres	321	18	Ribera Baja del Ebro
Octubre 2018	201810	Mujeres	173	19	Bajo Aragón-Caspe / Baix Aragó-Casp
Octubre 2018	201810	Mujeres	544	20	Comunidad de Calatayud
Octubre 2018	201810	Mujeres	243	21	Campo de Cariñena
Octubre 2018	201810	Mujeres	34	22	Campo de Belchite
Octubre 2018	201810	Mujeres	71	23	Bajo Martín
Octubre 2018	201810	Mujeres	54	24	Campo de Daroca
Octubre 2018	201810	Mujeres	108	25	Jiloca
