Año	Residencia comarca código	Residencia comarca nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
1999	24	Campo de Daroca	Extranjeros	03	Magreb	África	Mujeres	1
1999	24	Campo de Daroca	Extranjeros	04	Resto de África	África	Mujeres	1
1999	24	Campo de Daroca	Extranjeros	06	Resto de América	América	Mujeres	3
1999	24	Campo de Daroca	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Mujeres	1
1999	25	Jiloca	Españoles	01	UE-15	Europa	Mujeres	6866
1999	25	Jiloca	Extranjeros	01	UE-15	Europa	Mujeres	8
1999	25	Jiloca	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
1999	25	Jiloca	Extranjeros	03	Magreb	África	Mujeres	3
1999	25	Jiloca	Extranjeros	04	Resto de África	África	Mujeres	6
1999	25	Jiloca	Extranjeros	06	Resto de América	América	Mujeres	13
1999	26	Cuencas Mineras	Españoles	01	UE-15	Europa	Mujeres	4671
1999	26	Cuencas Mineras	Extranjeros	01	UE-15	Europa	Mujeres	4
1999	26	Cuencas Mineras	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1999	26	Cuencas Mineras	Extranjeros	03	Magreb	África	Mujeres	4
1999	26	Cuencas Mineras	Extranjeros	04	Resto de África	África	Mujeres	1
1999	26	Cuencas Mineras	Extranjeros	06	Resto de América	América	Mujeres	6
1999	26	Cuencas Mineras	Extranjeros	07	Asia	Asia	Mujeres	5
1999	27	Andorra-Sierra de Arcos	Españoles	01	UE-15	Europa	Mujeres	5600
1999	27	Andorra-Sierra de Arcos	Extranjeros	01	UE-15	Europa	Mujeres	1
1999	27	Andorra-Sierra de Arcos	Extranjeros	03	Magreb	África	Mujeres	6
1999	28	Bajo Aragón	Españoles	01	UE-15	Europa	Mujeres	12814
1999	28	Bajo Aragón	Extranjeros	01	UE-15	Europa	Mujeres	21
1999	28	Bajo Aragón	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
1999	28	Bajo Aragón	Extranjeros	03	Magreb	África	Mujeres	6
1999	28	Bajo Aragón	Extranjeros	04	Resto de África	África	Mujeres	20
1999	28	Bajo Aragón	Extranjeros	05	América del Norte	América	Mujeres	2
1999	28	Bajo Aragón	Extranjeros	06	Resto de América	América	Mujeres	25
1999	28	Bajo Aragón	Extranjeros	07	Asia	Asia	Mujeres	1
1999	29	Comunidad de Teruel	Españoles	01	UE-15	Europa	Mujeres	20827
1999	29	Comunidad de Teruel	Extranjeros	01	UE-15	Europa	Mujeres	13
1999	29	Comunidad de Teruel	Extranjeros	02	Resto de Europa	Europa	Mujeres	7
1999	29	Comunidad de Teruel	Extranjeros	03	Magreb	África	Mujeres	3
1999	29	Comunidad de Teruel	Extranjeros	06	Resto de América	América	Mujeres	37
1999	29	Comunidad de Teruel	Extranjeros	07	Asia	Asia	Mujeres	4
1999	30	Maestrazgo	Españoles	01	UE-15	Europa	Mujeres	1740
1999	30	Maestrazgo	Extranjeros	01	UE-15	Europa	Mujeres	4
1999	31	Sierra de Albarracín	Españoles	01	UE-15	Europa	Mujeres	2401
1999	31	Sierra de Albarracín	Extranjeros	01	UE-15	Europa	Mujeres	6
1999	31	Sierra de Albarracín	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1999	31	Sierra de Albarracín	Extranjeros	03	Magreb	África	Mujeres	1
1999	31	Sierra de Albarracín	Extranjeros	06	Resto de América	América	Mujeres	1
1999	31	Sierra de Albarracín	Extranjeros	07	Asia	Asia	Mujeres	1
1999	32	Gúdar-Javalambre	Españoles	01	UE-15	Europa	Mujeres	3570
1999	32	Gúdar-Javalambre	Extranjeros	01	UE-15	Europa	Mujeres	14
1999	32	Gúdar-Javalambre	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
1999	32	Gúdar-Javalambre	Extranjeros	03	Magreb	África	Mujeres	1
1999	32	Gúdar-Javalambre	Extranjeros	04	Resto de África	África	Mujeres	2
1999	32	Gúdar-Javalambre	Extranjeros	06	Resto de América	América	Mujeres	12
1999	32	Gúdar-Javalambre	Extranjeros	07	Asia	Asia	Mujeres	3
1999	33	Matarraña / Matarranya	Españoles	01	UE-15	Europa	Mujeres	4279
1999	33	Matarraña / Matarranya	Extranjeros	01	UE-15	Europa	Mujeres	10
1999	33	Matarraña / Matarranya	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1999	33	Matarraña / Matarranya	Extranjeros	03	Magreb	África	Mujeres	1
1999	33	Matarraña / Matarranya	Extranjeros	04	Resto de África	África	Mujeres	2
1999	33	Matarraña / Matarranya	Extranjeros	06	Resto de América	América	Mujeres	4
2000	01	La Jacetania	Españoles	01	UE-15	Europa	Mujeres	8082
2000	01	La Jacetania	Extranjeros	01	UE-15	Europa	Mujeres	47
2000	01	La Jacetania	Extranjeros	02	Resto de Europa	Europa	Mujeres	6
2000	01	La Jacetania	Extranjeros	03	Magreb	África	Mujeres	7
2000	01	La Jacetania	Extranjeros	05	América del Norte	América	Mujeres	2
2000	01	La Jacetania	Extranjeros	06	Resto de América	América	Mujeres	40
2000	01	La Jacetania	Extranjeros	07	Asia	Asia	Mujeres	3
2000	02	Alto Gállego	Españoles	01	UE-15	Europa	Mujeres	5886
2000	02	Alto Gállego	Extranjeros	01	UE-15	Europa	Mujeres	28
2000	02	Alto Gállego	Extranjeros	03	Magreb	África	Mujeres	1
2000	02	Alto Gállego	Extranjeros	06	Resto de América	América	Mujeres	10
2000	02	Alto Gállego	Extranjeros	07	Asia	Asia	Mujeres	1
2000	02	Alto Gállego	Extranjeros	08	Oceanía	Oceanía	Mujeres	2
2000	03	Sobrarbe	Españoles	01	UE-15	Europa	Mujeres	3179
2000	03	Sobrarbe	Extranjeros	01	UE-15	Europa	Mujeres	22
2000	03	Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	03	Sobrarbe	Extranjeros	03	Magreb	África	Mujeres	1
2000	03	Sobrarbe	Extranjeros	05	América del Norte	América	Mujeres	1
2000	03	Sobrarbe	Extranjeros	06	Resto de América	América	Mujeres	2
2000	03	Sobrarbe	Extranjeros	07	Asia	Asia	Mujeres	1
2000	04	La Ribagorza	Españoles	01	UE-15	Europa	Mujeres	5616
2000	04	La Ribagorza	Extranjeros	01	UE-15	Europa	Mujeres	32
2000	04	La Ribagorza	Extranjeros	02	Resto de Europa	Europa	Mujeres	8
2000	04	La Ribagorza	Extranjeros	04	Resto de África	África	Mujeres	1
2000	04	La Ribagorza	Extranjeros	05	América del Norte	América	Mujeres	1
2000	04	La Ribagorza	Extranjeros	06	Resto de América	América	Mujeres	13
2000	05	Cinco Villas	Españoles	01	UE-15	Europa	Mujeres	15196
2000	05	Cinco Villas	Extranjeros	01	UE-15	Europa	Mujeres	20
2000	05	Cinco Villas	Extranjeros	02	Resto de Europa	Europa	Mujeres	8
2000	05	Cinco Villas	Extranjeros	03	Magreb	África	Mujeres	15
2000	05	Cinco Villas	Extranjeros	04	Resto de África	África	Mujeres	1
2000	05	Cinco Villas	Extranjeros	05	América del Norte	América	Mujeres	1
2000	05	Cinco Villas	Extranjeros	06	Resto de América	América	Mujeres	16
2000	05	Cinco Villas	Extranjeros	07	Asia	Asia	Mujeres	1
2000	06	Hoya de Huesca / Plana de Uesca	Españoles	01	UE-15	Europa	Mujeres	30012
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	01	UE-15	Europa	Mujeres	71
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	03	Magreb	África	Mujeres	15
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	04	Resto de África	África	Mujeres	33
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	05	América del Norte	América	Mujeres	9
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	06	Resto de América	América	Mujeres	86
2000	06	Hoya de Huesca / Plana de Uesca	Extranjeros	07	Asia	Asia	Mujeres	17
2000	07	Somontano de Barbastro	Españoles	01	UE-15	Europa	Mujeres	11169
2000	07	Somontano de Barbastro	Extranjeros	01	UE-15	Europa	Mujeres	46
2000	07	Somontano de Barbastro	Extranjeros	02	Resto de Europa	Europa	Mujeres	8
2000	07	Somontano de Barbastro	Extranjeros	03	Magreb	África	Mujeres	50
2000	07	Somontano de Barbastro	Extranjeros	04	Resto de África	África	Mujeres	8
2000	07	Somontano de Barbastro	Extranjeros	06	Resto de América	América	Mujeres	33
2000	07	Somontano de Barbastro	Extranjeros	07	Asia	Asia	Mujeres	4
2000	07	Somontano de Barbastro	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2000	08	Cinca Medio	Españoles	01	UE-15	Europa	Mujeres	10693
2000	08	Cinca Medio	Extranjeros	01	UE-15	Europa	Mujeres	22
2000	08	Cinca Medio	Extranjeros	02	Resto de Europa	Europa	Mujeres	6
2000	08	Cinca Medio	Extranjeros	03	Magreb	África	Mujeres	34
2000	08	Cinca Medio	Extranjeros	04	Resto de África	África	Mujeres	14
2000	08	Cinca Medio	Extranjeros	05	América del Norte	América	Mujeres	2
2000	08	Cinca Medio	Extranjeros	06	Resto de América	América	Mujeres	17
2000	08	Cinca Medio	Extranjeros	07	Asia	Asia	Mujeres	2
2000	08	Cinca Medio	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2000	09	La Litera / La Llitera	Españoles	01	UE-15	Europa	Mujeres	9127
2000	09	La Litera / La Llitera	Extranjeros	01	UE-15	Europa	Mujeres	14
2000	09	La Litera / La Llitera	Extranjeros	02	Resto de Europa	Europa	Mujeres	7
2000	09	La Litera / La Llitera	Extranjeros	03	Magreb	África	Mujeres	6
2000	09	La Litera / La Llitera	Extranjeros	04	Resto de África	África	Mujeres	31
2000	09	La Litera / La Llitera	Extranjeros	05	América del Norte	América	Mujeres	4
2000	09	La Litera / La Llitera	Extranjeros	06	Resto de América	América	Mujeres	30
2000	09	La Litera / La Llitera	Extranjeros	07	Asia	Asia	Mujeres	3
2000	10	Los Monegros	Españoles	01	UE-15	Europa	Mujeres	10369
2000	10	Los Monegros	Extranjeros	01	UE-15	Europa	Mujeres	21
2000	10	Los Monegros	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2000	10	Los Monegros	Extranjeros	03	Magreb	África	Mujeres	6
2000	10	Los Monegros	Extranjeros	04	Resto de África	África	Mujeres	5
2000	10	Los Monegros	Extranjeros	05	América del Norte	América	Mujeres	5
2000	10	Los Monegros	Extranjeros	06	Resto de América	América	Mujeres	32
2000	11	Bajo Cinca / Baix Cinca	Españoles	01	UE-15	Europa	Mujeres	10966
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	01	UE-15	Europa	Mujeres	6
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	03	Magreb	África	Mujeres	26
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	04	Resto de África	África	Mujeres	4
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	05	América del Norte	América	Mujeres	3
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	06	Resto de América	América	Mujeres	15
2000	11	Bajo Cinca / Baix Cinca	Extranjeros	07	Asia	Asia	Mujeres	3
2000	12	Tarazona y el Moncayo	Españoles	01	UE-15	Europa	Mujeres	7143
2000	12	Tarazona y el Moncayo	Extranjeros	01	UE-15	Europa	Mujeres	4
2000	12	Tarazona y el Moncayo	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2000	12	Tarazona y el Moncayo	Extranjeros	03	Magreb	África	Mujeres	9
2000	12	Tarazona y el Moncayo	Extranjeros	06	Resto de América	América	Mujeres	10
2000	13	Campo de Borja	Españoles	01	UE-15	Europa	Mujeres	6906
2000	13	Campo de Borja	Extranjeros	01	UE-15	Europa	Mujeres	9
2000	13	Campo de Borja	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2000	13	Campo de Borja	Extranjeros	03	Magreb	África	Mujeres	12
2000	13	Campo de Borja	Extranjeros	06	Resto de América	América	Mujeres	14
2000	14	Aranda	Españoles	01	UE-15	Europa	Mujeres	3958
2000	14	Aranda	Extranjeros	01	UE-15	Europa	Mujeres	1
2000	14	Aranda	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2000	14	Aranda	Extranjeros	03	Magreb	África	Mujeres	13
2000	14	Aranda	Extranjeros	06	Resto de América	América	Mujeres	9
2000	15	Ribera Alta del Ebro	Españoles	01	UE-15	Europa	Mujeres	10762
2000	15	Ribera Alta del Ebro	Extranjeros	01	UE-15	Europa	Mujeres	27
2000	15	Ribera Alta del Ebro	Extranjeros	02	Resto de Europa	Europa	Mujeres	13
2000	15	Ribera Alta del Ebro	Extranjeros	03	Magreb	África	Mujeres	13
2000	15	Ribera Alta del Ebro	Extranjeros	04	Resto de África	África	Mujeres	1
2000	15	Ribera Alta del Ebro	Extranjeros	05	América del Norte	América	Mujeres	1
2000	15	Ribera Alta del Ebro	Extranjeros	06	Resto de América	América	Mujeres	19
2000	15	Ribera Alta del Ebro	Extranjeros	07	Asia	Asia	Mujeres	3
2000	16	Valdejalón	Españoles	01	UE-15	Europa	Mujeres	10504
2000	16	Valdejalón	Extranjeros	01	UE-15	Europa	Mujeres	23
2000	16	Valdejalón	Extranjeros	02	Resto de Europa	Europa	Mujeres	17
2000	16	Valdejalón	Extranjeros	03	Magreb	África	Mujeres	41
2000	16	Valdejalón	Extranjeros	05	América del Norte	América	Mujeres	3
2000	16	Valdejalón	Extranjeros	06	Resto de América	América	Mujeres	18
2000	17	Central	Españoles	01	UE-15	Europa	Mujeres	329325
2000	17	Central	Extranjeros	01	UE-15	Europa	Mujeres	789
2000	17	Central	Extranjeros	02	Resto de Europa	Europa	Mujeres	147
2000	17	Central	Extranjeros	03	Magreb	África	Mujeres	392
2000	17	Central	Extranjeros	04	Resto de África	África	Mujeres	582
2000	17	Central	Extranjeros	05	América del Norte	América	Mujeres	115
2000	17	Central	Extranjeros	06	Resto de América	América	Mujeres	1279
2000	17	Central	Extranjeros	07	Asia	Asia	Mujeres	173
2000	17	Central	Extranjeros	08	Oceanía	Oceanía	Mujeres	3
2000	17	Central	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Mujeres	6
2000	18	Ribera Baja del Ebro	Españoles	01	UE-15	Europa	Mujeres	4774
2000	18	Ribera Baja del Ebro	Extranjeros	01	UE-15	Europa	Mujeres	8
2000	18	Ribera Baja del Ebro	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2000	18	Ribera Baja del Ebro	Extranjeros	03	Magreb	África	Mujeres	6
2000	18	Ribera Baja del Ebro	Extranjeros	06	Resto de América	América	Mujeres	9
2000	18	Ribera Baja del Ebro	Extranjeros	07	Asia	Asia	Mujeres	1
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Españoles	01	UE-15	Europa	Mujeres	6193
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	01	UE-15	Europa	Mujeres	12
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	03	Magreb	África	Mujeres	5
2000	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Extranjeros	06	Resto de América	América	Mujeres	21
2000	20	Comunidad de Calatayud	Españoles	01	UE-15	Europa	Mujeres	19785
2000	20	Comunidad de Calatayud	Extranjeros	01	UE-15	Europa	Mujeres	18
2000	20	Comunidad de Calatayud	Extranjeros	02	Resto de Europa	Europa	Mujeres	31
2000	20	Comunidad de Calatayud	Extranjeros	03	Magreb	África	Mujeres	21
2000	20	Comunidad de Calatayud	Extranjeros	04	Resto de África	África	Mujeres	1
2000	20	Comunidad de Calatayud	Extranjeros	05	América del Norte	América	Mujeres	2
2000	20	Comunidad de Calatayud	Extranjeros	06	Resto de América	América	Mujeres	62
2000	20	Comunidad de Calatayud	Extranjeros	07	Asia	Asia	Mujeres	5
2000	20	Comunidad de Calatayud	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
2000	21	Campo de Cariñena	Españoles	01	UE-15	Europa	Mujeres	4718
2000	21	Campo de Cariñena	Extranjeros	01	UE-15	Europa	Mujeres	12
2000	21	Campo de Cariñena	Extranjeros	02	Resto de Europa	Europa	Mujeres	3
2000	21	Campo de Cariñena	Extranjeros	03	Magreb	África	Mujeres	13
2000	21	Campo de Cariñena	Extranjeros	04	Resto de África	África	Mujeres	8
2000	21	Campo de Cariñena	Extranjeros	06	Resto de América	América	Mujeres	13
2000	22	Campo de Belchite	Españoles	01	UE-15	Europa	Mujeres	2514
2000	22	Campo de Belchite	Extranjeros	01	UE-15	Europa	Mujeres	7
2000	22	Campo de Belchite	Extranjeros	04	Resto de África	África	Mujeres	1
2000	22	Campo de Belchite	Extranjeros	06	Resto de América	América	Mujeres	1
2000	23	Bajo Martín	Españoles	01	UE-15	Europa	Mujeres	3760
2000	23	Bajo Martín	Extranjeros	01	UE-15	Europa	Mujeres	3
2000	23	Bajo Martín	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2000	23	Bajo Martín	Extranjeros	03	Magreb	África	Mujeres	4
2000	23	Bajo Martín	Extranjeros	06	Resto de América	América	Mujeres	4
2000	24	Campo de Daroca	Españoles	01	UE-15	Europa	Mujeres	2940
2000	24	Campo de Daroca	Extranjeros	01	UE-15	Europa	Mujeres	2
2000	24	Campo de Daroca	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	24	Campo de Daroca	Extranjeros	03	Magreb	África	Mujeres	1
2000	24	Campo de Daroca	Extranjeros	06	Resto de América	América	Mujeres	5
2000	24	Campo de Daroca	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Mujeres	1
2000	25	Jiloca	Españoles	01	UE-15	Europa	Mujeres	6887
2000	25	Jiloca	Extranjeros	01	UE-15	Europa	Mujeres	11
2000	25	Jiloca	Extranjeros	02	Resto de Europa	Europa	Mujeres	5
2000	25	Jiloca	Extranjeros	03	Magreb	África	Mujeres	7
2000	25	Jiloca	Extranjeros	04	Resto de África	África	Mujeres	6
2000	25	Jiloca	Extranjeros	06	Resto de América	América	Mujeres	15
2000	26	Cuencas Mineras	Españoles	01	UE-15	Europa	Mujeres	4639
2000	26	Cuencas Mineras	Extranjeros	01	UE-15	Europa	Mujeres	4
2000	26	Cuencas Mineras	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	26	Cuencas Mineras	Extranjeros	03	Magreb	África	Mujeres	8
2000	26	Cuencas Mineras	Extranjeros	04	Resto de África	África	Mujeres	1
2000	26	Cuencas Mineras	Extranjeros	06	Resto de América	América	Mujeres	7
2000	26	Cuencas Mineras	Extranjeros	07	Asia	Asia	Mujeres	6
2000	27	Andorra-Sierra de Arcos	Españoles	01	UE-15	Europa	Mujeres	5572
2000	27	Andorra-Sierra de Arcos	Extranjeros	01	UE-15	Europa	Mujeres	1
2000	27	Andorra-Sierra de Arcos	Extranjeros	03	Magreb	África	Mujeres	4
2000	28	Bajo Aragón	Españoles	01	UE-15	Europa	Mujeres	12910
2000	28	Bajo Aragón	Extranjeros	01	UE-15	Europa	Mujeres	28
2000	28	Bajo Aragón	Extranjeros	02	Resto de Europa	Europa	Mujeres	7
2000	28	Bajo Aragón	Extranjeros	03	Magreb	África	Mujeres	14
2000	28	Bajo Aragón	Extranjeros	04	Resto de África	África	Mujeres	26
2000	28	Bajo Aragón	Extranjeros	05	América del Norte	América	Mujeres	2
2000	28	Bajo Aragón	Extranjeros	06	Resto de América	América	Mujeres	27
2000	28	Bajo Aragón	Extranjeros	07	Asia	Asia	Mujeres	1
2000	29	Comunidad de Teruel	Españoles	01	UE-15	Europa	Mujeres	21495
2000	29	Comunidad de Teruel	Extranjeros	01	UE-15	Europa	Mujeres	15
2000	29	Comunidad de Teruel	Extranjeros	02	Resto de Europa	Europa	Mujeres	8
2000	29	Comunidad de Teruel	Extranjeros	03	Magreb	África	Mujeres	9
2000	29	Comunidad de Teruel	Extranjeros	06	Resto de América	América	Mujeres	37
2000	29	Comunidad de Teruel	Extranjeros	07	Asia	Asia	Mujeres	4
2000	30	Maestrazgo	Españoles	01	UE-15	Europa	Mujeres	1743
2000	30	Maestrazgo	Extranjeros	01	UE-15	Europa	Mujeres	4
2000	30	Maestrazgo	Extranjeros	03	Magreb	África	Mujeres	1
2000	31	Sierra de Albarracín	Españoles	01	UE-15	Europa	Mujeres	2399
2000	31	Sierra de Albarracín	Extranjeros	01	UE-15	Europa	Mujeres	5
2000	31	Sierra de Albarracín	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2000	31	Sierra de Albarracín	Extranjeros	03	Magreb	África	Mujeres	5
2000	31	Sierra de Albarracín	Extranjeros	06	Resto de América	América	Mujeres	3
2000	32	Gúdar-Javalambre	Españoles	01	UE-15	Europa	Mujeres	3602
2000	32	Gúdar-Javalambre	Extranjeros	01	UE-15	Europa	Mujeres	14
2000	32	Gúdar-Javalambre	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2000	32	Gúdar-Javalambre	Extranjeros	03	Magreb	África	Mujeres	3
2000	32	Gúdar-Javalambre	Extranjeros	04	Resto de África	África	Mujeres	3
2000	32	Gúdar-Javalambre	Extranjeros	06	Resto de América	América	Mujeres	20
2000	32	Gúdar-Javalambre	Extranjeros	07	Asia	Asia	Mujeres	3
2000	33	Matarraña / Matarranya	Españoles	01	UE-15	Europa	Mujeres	4213
2000	33	Matarraña / Matarranya	Extranjeros	01	UE-15	Europa	Mujeres	11
2000	33	Matarraña / Matarranya	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
2000	33	Matarraña / Matarranya	Extranjeros	03	Magreb	África	Mujeres	1
2000	33	Matarraña / Matarranya	Extranjeros	04	Resto de África	África	Mujeres	1
2000	33	Matarraña / Matarranya	Extranjeros	06	Resto de América	América	Mujeres	5
2001	01	La Jacetania	Españoles	01	UE-15	Europa	Mujeres	8124
2001	01	La Jacetania	Extranjeros	01	UE-15	Europa	Mujeres	50
2001	01	La Jacetania	Extranjeros	02	Resto de Europa	Europa	Mujeres	15
2001	01	La Jacetania	Extranjeros	03	Magreb	África	Mujeres	6
2001	01	La Jacetania	Extranjeros	05	América del Norte	América	Mujeres	1
2001	01	La Jacetania	Extranjeros	06	Resto de América	América	Mujeres	105
2001	01	La Jacetania	Extranjeros	07	Asia	Asia	Mujeres	5
2001	02	Alto Gállego	Españoles	01	UE-15	Europa	Mujeres	5804
2001	02	Alto Gállego	Extranjeros	01	UE-15	Europa	Mujeres	28
2001	02	Alto Gállego	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
2001	02	Alto Gállego	Extranjeros	03	Magreb	África	Mujeres	1
2001	02	Alto Gállego	Extranjeros	06	Resto de América	América	Mujeres	15
2001	02	Alto Gállego	Extranjeros	07	Asia	Asia	Mujeres	1
2001	02	Alto Gállego	Extranjeros	08	Oceanía	Oceanía	Mujeres	2
2001	03	Sobrarbe	Españoles	01	UE-15	Europa	Mujeres	3181
2001	03	Sobrarbe	Extranjeros	01	UE-15	Europa	Mujeres	21
2001	03	Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
2001	03	Sobrarbe	Extranjeros	03	Magreb	África	Mujeres	2
2001	03	Sobrarbe	Extranjeros	05	América del Norte	América	Mujeres	2
2001	03	Sobrarbe	Extranjeros	06	Resto de América	América	Mujeres	12
2001	03	Sobrarbe	Extranjeros	07	Asia	Asia	Mujeres	1
2001	04	La Ribagorza	Españoles	01	UE-15	Europa	Mujeres	5614
2001	04	La Ribagorza	Extranjeros	01	UE-15	Europa	Mujeres	40
2001	04	La Ribagorza	Extranjeros	02	Resto de Europa	Europa	Mujeres	14
2001	04	La Ribagorza	Extranjeros	03	Magreb	África	Mujeres	2
2001	04	La Ribagorza	Extranjeros	04	Resto de África	África	Mujeres	5
2001	04	La Ribagorza	Extranjeros	05	América del Norte	América	Mujeres	1
2001	04	La Ribagorza	Extranjeros	06	Resto de América	América	Mujeres	32
2001	05	Cinco Villas	Españoles	01	UE-15	Europa	Mujeres	15479
