Comarca código	Comarca nombre	Situación preferente	Edad	Sexo	Personas residentes viviendas familiares
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	26-45	Mujeres	166
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	46-64	Hombres	3
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	46-64	Mujeres	346
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	65 y más	Hombres	7
22	Campo de Belchite	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	412
22	Campo de Belchite	Otra situación	16-25	Mujeres	1
23	Bajo Martín	Estudiantes	16-25	Hombres	125
23	Bajo Martín	Estudiantes	16-25	Mujeres	188
23	Bajo Martín	Estudiantes	26-45	Hombres	9
23	Bajo Martín	Estudiantes	26-45	Mujeres	20
23	Bajo Martín	Estudiantes	46-64	Hombres	2
23	Bajo Martín	Estudiantes	46-64	Mujeres	12
23	Bajo Martín	Estudiantes	65 y más	Hombres	1
23	Bajo Martín	Estudiantes	65 y más	Mujeres	16
23	Bajo Martín	Ocupados	16-25	Hombres	222
23	Bajo Martín	Ocupados	16-25	Mujeres	163
23	Bajo Martín	Ocupados	26-45	Hombres	909
23	Bajo Martín	Ocupados	26-45	Mujeres	449
23	Bajo Martín	Ocupados	46-64	Hombres	468
23	Bajo Martín	Ocupados	46-64	Mujeres	183
23	Bajo Martín	Ocupados	65 y más	Hombres	10
23	Bajo Martín	Ocupados	65 y más	Mujeres	14
23	Bajo Martín	Parados buscando el primer empleo	16-25	Hombres	8
23	Bajo Martín	Parados buscando el primer empleo	16-25	Mujeres	13
23	Bajo Martín	Parados buscando el primer empleo	26-45	Hombres	3
23	Bajo Martín	Parados buscando el primer empleo	26-45	Mujeres	7
23	Bajo Martín	Parados buscando el primer empleo	46-64	Hombres	3
23	Bajo Martín	Parados que han trabajado antes	16-25	Hombres	11
23	Bajo Martín	Parados que han trabajado antes	16-25	Mujeres	15
23	Bajo Martín	Parados que han trabajado antes	26-45	Hombres	36
23	Bajo Martín	Parados que han trabajado antes	26-45	Mujeres	38
23	Bajo Martín	Parados que han trabajado antes	46-64	Hombres	13
23	Bajo Martín	Parados que han trabajado antes	46-64	Mujeres	7
23	Bajo Martín	Pensionistas de invalidez	16-25	Hombres	2
23	Bajo Martín	Pensionistas de invalidez	26-45	Hombres	42
23	Bajo Martín	Pensionistas de invalidez	26-45	Mujeres	3
23	Bajo Martín	Pensionistas de invalidez	46-64	Hombres	40
23	Bajo Martín	Pensionistas de invalidez	46-64	Mujeres	23
23	Bajo Martín	Pensionistas de invalidez	65 y más	Hombres	12
23	Bajo Martín	Pensionistas de invalidez	65 y más	Mujeres	18
23	Bajo Martín	Pensionistas de viudedad u orfandad	26-45	Hombres	2
23	Bajo Martín	Pensionistas de viudedad u orfandad	26-45	Mujeres	3
23	Bajo Martín	Pensionistas de viudedad u orfandad	46-64	Mujeres	43
23	Bajo Martín	Pensionistas de viudedad u orfandad	65 y más	Hombres	1
23	Bajo Martín	Pensionistas de viudedad u orfandad	65 y más	Mujeres	425
23	Bajo Martín	Pensionistas de jubilación	46-64	Hombres	208
23	Bajo Martín	Pensionistas de jubilación	46-64	Mujeres	13
23	Bajo Martín	Pensionistas de jubilación	65 y más	Hombres	1034
23	Bajo Martín	Pensionistas de jubilación	65 y más	Mujeres	188
23	Bajo Martín	Dependientes	16-25	Hombres	2
23	Bajo Martín	Dependientes	16-25	Mujeres	1
23	Bajo Martín	Dependientes	26-45	Mujeres	1
23	Bajo Martín	Dependientes	46-64	Mujeres	1
23	Bajo Martín	Dependientes	65 y más	Hombres	3
23	Bajo Martín	Dependientes	65 y más	Mujeres	11
23	Bajo Martín	Realizando o compartiendo las labores del hogar	16-25	Mujeres	16
23	Bajo Martín	Realizando o compartiendo las labores del hogar	26-45	Hombres	2
23	Bajo Martín	Realizando o compartiendo las labores del hogar	26-45	Mujeres	307
23	Bajo Martín	Realizando o compartiendo las labores del hogar	46-64	Hombres	2
23	Bajo Martín	Realizando o compartiendo las labores del hogar	46-64	Mujeres	466
23	Bajo Martín	Realizando o compartiendo las labores del hogar	65 y más	Hombres	11
23	Bajo Martín	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	570
23	Bajo Martín	Otra situación	26-45	Hombres	5
23	Bajo Martín	Otra situación	26-45	Mujeres	2
23	Bajo Martín	Otra situación	65 y más	Hombres	1
23	Bajo Martín	Otra situación	65 y más	Mujeres	2
24	Campo de Daroca	Estudiantes	16-25	Hombres	90
24	Campo de Daroca	Estudiantes	16-25	Mujeres	138
24	Campo de Daroca	Estudiantes	26-45	Hombres	10
24	Campo de Daroca	Estudiantes	26-45	Mujeres	28
24	Campo de Daroca	Estudiantes	46-64	Hombres	1
24	Campo de Daroca	Estudiantes	46-64	Mujeres	3
24	Campo de Daroca	Estudiantes	65 y más	Mujeres	4
24	Campo de Daroca	Ocupados	16-25	Hombres	146
24	Campo de Daroca	Ocupados	16-25	Mujeres	81
24	Campo de Daroca	Ocupados	26-45	Hombres	853
24	Campo de Daroca	Ocupados	26-45	Mujeres	394
24	Campo de Daroca	Ocupados	46-64	Hombres	583
24	Campo de Daroca	Ocupados	46-64	Mujeres	178
24	Campo de Daroca	Ocupados	65 y más	Hombres	24
24	Campo de Daroca	Ocupados	65 y más	Mujeres	18
24	Campo de Daroca	Parados buscando el primer empleo	16-25	Hombres	17
24	Campo de Daroca	Parados buscando el primer empleo	16-25	Mujeres	8
24	Campo de Daroca	Parados buscando el primer empleo	26-45	Hombres	9
24	Campo de Daroca	Parados buscando el primer empleo	26-45	Mujeres	6
24	Campo de Daroca	Parados buscando el primer empleo	46-64	Hombres	6
24	Campo de Daroca	Parados buscando el primer empleo	46-64	Mujeres	2
24	Campo de Daroca	Parados que han trabajado antes	16-25	Hombres	16
24	Campo de Daroca	Parados que han trabajado antes	16-25	Mujeres	12
24	Campo de Daroca	Parados que han trabajado antes	26-45	Hombres	30
24	Campo de Daroca	Parados que han trabajado antes	26-45	Mujeres	47
24	Campo de Daroca	Parados que han trabajado antes	46-64	Hombres	16
24	Campo de Daroca	Parados que han trabajado antes	46-64	Mujeres	6
24	Campo de Daroca	Parados que han trabajado antes	65 y más	Mujeres	1
24	Campo de Daroca	Pensionistas de invalidez	16-25	Mujeres	1
24	Campo de Daroca	Pensionistas de invalidez	26-45	Hombres	15
24	Campo de Daroca	Pensionistas de invalidez	26-45	Mujeres	11
24	Campo de Daroca	Pensionistas de invalidez	46-64	Hombres	56
24	Campo de Daroca	Pensionistas de invalidez	46-64	Mujeres	9
24	Campo de Daroca	Pensionistas de invalidez	65 y más	Hombres	21
24	Campo de Daroca	Pensionistas de invalidez	65 y más	Mujeres	15
24	Campo de Daroca	Pensionistas de viudedad u orfandad	26-45	Mujeres	2
24	Campo de Daroca	Pensionistas de viudedad u orfandad	46-64	Hombres	4
24	Campo de Daroca	Pensionistas de viudedad u orfandad	46-64	Mujeres	33
24	Campo de Daroca	Pensionistas de viudedad u orfandad	65 y más	Hombres	6
24	Campo de Daroca	Pensionistas de viudedad u orfandad	65 y más	Mujeres	346
24	Campo de Daroca	Pensionistas de jubilación	46-64	Hombres	89
24	Campo de Daroca	Pensionistas de jubilación	46-64	Mujeres	17
24	Campo de Daroca	Pensionistas de jubilación	65 y más	Hombres	1011
24	Campo de Daroca	Pensionistas de jubilación	65 y más	Mujeres	279
24	Campo de Daroca	Realizando tareas de voluntariado	16-25	Mujeres	1
24	Campo de Daroca	Realizando tareas de voluntariado	26-45	Hombres	1
24	Campo de Daroca	Realizando tareas de voluntariado	26-45	Mujeres	2
24	Campo de Daroca	Realizando tareas de voluntariado	46-64	Hombres	1
24	Campo de Daroca	Realizando tareas de voluntariado	65 y más	Mujeres	1
24	Campo de Daroca	Dependientes	16-25	Mujeres	1
24	Campo de Daroca	Dependientes	26-45	Hombres	1
24	Campo de Daroca	Dependientes	26-45	Mujeres	1
24	Campo de Daroca	Dependientes	46-64	Mujeres	1
24	Campo de Daroca	Dependientes	65 y más	Hombres	1
24	Campo de Daroca	Dependientes	65 y más	Mujeres	12
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	16-25	Mujeres	8
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	26-45	Hombres	2
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	26-45	Mujeres	185
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	46-64	Hombres	1
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	46-64	Mujeres	398
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	65 y más	Hombres	7
24	Campo de Daroca	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	509
24	Campo de Daroca	Otra situación	16-25	Hombres	1
24	Campo de Daroca	Otra situación	16-25	Mujeres	3
24	Campo de Daroca	Otra situación	26-45	Hombres	1
24	Campo de Daroca	Otra situación	26-45	Mujeres	7
24	Campo de Daroca	Otra situación	46-64	Hombres	3
24	Campo de Daroca	Otra situación	46-64	Mujeres	13
24	Campo de Daroca	Otra situación	65 y más	Hombres	1
24	Campo de Daroca	Otra situación	65 y más	Mujeres	22
25	Jiloca	Estudiantes	16-25	Hombres	277
25	Jiloca	Estudiantes	16-25	Mujeres	376
25	Jiloca	Estudiantes	26-45	Hombres	15
25	Jiloca	Estudiantes	26-45	Mujeres	32
25	Jiloca	Estudiantes	46-64	Mujeres	6
25	Jiloca	Ocupados	16-25	Hombres	376
25	Jiloca	Ocupados	16-25	Mujeres	183
25	Jiloca	Ocupados	26-45	Hombres	1765
25	Jiloca	Ocupados	26-45	Mujeres	911
25	Jiloca	Ocupados	46-64	Hombres	1109
25	Jiloca	Ocupados	46-64	Mujeres	390
25	Jiloca	Ocupados	65 y más	Hombres	28
25	Jiloca	Ocupados	65 y más	Mujeres	18
25	Jiloca	Parados buscando el primer empleo	16-25	Hombres	12
25	Jiloca	Parados buscando el primer empleo	16-25	Mujeres	27
25	Jiloca	Parados buscando el primer empleo	26-45	Hombres	6
25	Jiloca	Parados buscando el primer empleo	26-45	Mujeres	10
25	Jiloca	Parados buscando el primer empleo	46-64	Hombres	2
25	Jiloca	Parados que han trabajado antes	16-25	Hombres	22
25	Jiloca	Parados que han trabajado antes	16-25	Mujeres	22
25	Jiloca	Parados que han trabajado antes	26-45	Hombres	56
25	Jiloca	Parados que han trabajado antes	26-45	Mujeres	72
25	Jiloca	Parados que han trabajado antes	46-64	Hombres	37
25	Jiloca	Parados que han trabajado antes	46-64	Mujeres	16
25	Jiloca	Parados que han trabajado antes	65 y más	Mujeres	5
25	Jiloca	Pensionistas de invalidez	16-25	Hombres	2
25	Jiloca	Pensionistas de invalidez	16-25	Mujeres	3
25	Jiloca	Pensionistas de invalidez	26-45	Hombres	32
25	Jiloca	Pensionistas de invalidez	26-45	Mujeres	12
25	Jiloca	Pensionistas de invalidez	46-64	Hombres	95
25	Jiloca	Pensionistas de invalidez	46-64	Mujeres	37
25	Jiloca	Pensionistas de invalidez	65 y más	Hombres	41
25	Jiloca	Pensionistas de invalidez	65 y más	Mujeres	34
25	Jiloca	Pensionistas de viudedad u orfandad	26-45	Mujeres	1
25	Jiloca	Pensionistas de viudedad u orfandad	46-64	Hombres	4
25	Jiloca	Pensionistas de viudedad u orfandad	46-64	Mujeres	61
25	Jiloca	Pensionistas de viudedad u orfandad	65 y más	Hombres	4
25	Jiloca	Pensionistas de viudedad u orfandad	65 y más	Mujeres	684
25	Jiloca	Pensionistas de jubilación	46-64	Hombres	179
25	Jiloca	Pensionistas de jubilación	46-64	Mujeres	50
25	Jiloca	Pensionistas de jubilación	65 y más	Hombres	2074
25	Jiloca	Pensionistas de jubilación	65 y más	Mujeres	695
25	Jiloca	Realizando tareas de voluntariado	26-45	Hombres	1
25	Jiloca	Realizando tareas de voluntariado	26-45	Mujeres	1
25	Jiloca	Realizando tareas de voluntariado	46-64	Mujeres	2
25	Jiloca	Realizando tareas de voluntariado	65 y más	Mujeres	1
25	Jiloca	Dependientes	16-25	Hombres	2
25	Jiloca	Dependientes	26-45	Hombres	4
25	Jiloca	Dependientes	26-45	Mujeres	1
25	Jiloca	Dependientes	46-64	Mujeres	2
25	Jiloca	Dependientes	65 y más	Mujeres	11
25	Jiloca	Realizando o compartiendo las labores del hogar	16-25	Hombres	1
25	Jiloca	Realizando o compartiendo las labores del hogar	16-25	Mujeres	30
25	Jiloca	Realizando o compartiendo las labores del hogar	26-45	Hombres	1
25	Jiloca	Realizando o compartiendo las labores del hogar	26-45	Mujeres	496
25	Jiloca	Realizando o compartiendo las labores del hogar	46-64	Hombres	6
25	Jiloca	Realizando o compartiendo las labores del hogar	46-64	Mujeres	755
25	Jiloca	Realizando o compartiendo las labores del hogar	65 y más	Hombres	13
25	Jiloca	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	934
25	Jiloca	Otra situación	16-25	Hombres	3
25	Jiloca	Otra situación	16-25	Mujeres	2
25	Jiloca	Otra situación	26-45	Hombres	9
25	Jiloca	Otra situación	26-45	Mujeres	3
25	Jiloca	Otra situación	46-64	Hombres	3
25	Jiloca	Otra situación	46-64	Mujeres	3
25	Jiloca	Otra situación	65 y más	Hombres	1
25	Jiloca	Otra situación	65 y más	Mujeres	27
26	Cuencas Mineras	Estudiantes	16-25	Hombres	228
26	Cuencas Mineras	Estudiantes	16-25	Mujeres	265
26	Cuencas Mineras	Estudiantes	26-45	Hombres	11
26	Cuencas Mineras	Estudiantes	26-45	Mujeres	44
26	Cuencas Mineras	Estudiantes	46-64	Hombres	3
26	Cuencas Mineras	Estudiantes	46-64	Mujeres	8
26	Cuencas Mineras	Estudiantes	65 y más	Hombres	1
26	Cuencas Mineras	Estudiantes	65 y más	Mujeres	6
26	Cuencas Mineras	Ocupados	16-25	Hombres	373
26	Cuencas Mineras	Ocupados	16-25	Mujeres	151
26	Cuencas Mineras	Ocupados	26-45	Hombres	1266
26	Cuencas Mineras	Ocupados	26-45	Mujeres	548
26	Cuencas Mineras	Ocupados	46-64	Hombres	496
26	Cuencas Mineras	Ocupados	46-64	Mujeres	183
26	Cuencas Mineras	Ocupados	65 y más	Hombres	10
26	Cuencas Mineras	Ocupados	65 y más	Mujeres	9
26	Cuencas Mineras	Parados buscando el primer empleo	16-25	Hombres	20
26	Cuencas Mineras	Parados buscando el primer empleo	16-25	Mujeres	21
26	Cuencas Mineras	Parados buscando el primer empleo	26-45	Hombres	9
26	Cuencas Mineras	Parados buscando el primer empleo	26-45	Mujeres	17
26	Cuencas Mineras	Parados buscando el primer empleo	46-64	Mujeres	4
26	Cuencas Mineras	Parados que han trabajado antes	16-25	Hombres	54
26	Cuencas Mineras	Parados que han trabajado antes	16-25	Mujeres	38
26	Cuencas Mineras	Parados que han trabajado antes	26-45	Hombres	85
26	Cuencas Mineras	Parados que han trabajado antes	26-45	Mujeres	89
26	Cuencas Mineras	Parados que han trabajado antes	46-64	Hombres	27
26	Cuencas Mineras	Parados que han trabajado antes	46-64	Mujeres	13
26	Cuencas Mineras	Parados que han trabajado antes	65 y más	Hombres	2
26	Cuencas Mineras	Parados que han trabajado antes	65 y más	Mujeres	1
26	Cuencas Mineras	Pensionistas de invalidez	16-25	Mujeres	3
26	Cuencas Mineras	Pensionistas de invalidez	26-45	Hombres	98
26	Cuencas Mineras	Pensionistas de invalidez	26-45	Mujeres	19
26	Cuencas Mineras	Pensionistas de invalidez	46-64	Hombres	88
26	Cuencas Mineras	Pensionistas de invalidez	46-64	Mujeres	16
26	Cuencas Mineras	Pensionistas de invalidez	65 y más	Hombres	23
26	Cuencas Mineras	Pensionistas de invalidez	65 y más	Mujeres	19
26	Cuencas Mineras	Pensionistas de viudedad u orfandad	26-45	Mujeres	6
26	Cuencas Mineras	Pensionistas de viudedad u orfandad	46-64	Hombres	1
26	Cuencas Mineras	Pensionistas de viudedad u orfandad	46-64	Mujeres	45
26	Cuencas Mineras	Pensionistas de viudedad u orfandad	65 y más	Hombres	3
26	Cuencas Mineras	Pensionistas de viudedad u orfandad	65 y más	Mujeres	390
26	Cuencas Mineras	Pensionistas de jubilación	46-64	Hombres	399
26	Cuencas Mineras	Pensionistas de jubilación	46-64	Mujeres	15
26	Cuencas Mineras	Pensionistas de jubilación	65 y más	Hombres	1076
26	Cuencas Mineras	Pensionistas de jubilación	65 y más	Mujeres	271
26	Cuencas Mineras	Dependientes	26-45	Hombres	3
26	Cuencas Mineras	Dependientes	26-45	Mujeres	1
26	Cuencas Mineras	Dependientes	46-64	Mujeres	6
26	Cuencas Mineras	Dependientes	65 y más	Hombres	2
26	Cuencas Mineras	Dependientes	65 y más	Mujeres	24
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	16-25	Mujeres	40
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	26-45	Hombres	6
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	26-45	Mujeres	434
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	46-64	Hombres	2
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	46-64	Mujeres	583
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	65 y más	Hombres	11
26	Cuencas Mineras	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	581
26	Cuencas Mineras	Otra situación	16-25	Hombres	3
26	Cuencas Mineras	Otra situación	16-25	Mujeres	1
26	Cuencas Mineras	Otra situación	26-45	Hombres	6
26	Cuencas Mineras	Otra situación	26-45	Mujeres	1
26	Cuencas Mineras	Otra situación	46-64	Hombres	6
26	Cuencas Mineras	Otra situación	46-64	Mujeres	5
26	Cuencas Mineras	Otra situación	65 y más	Hombres	1
26	Cuencas Mineras	Otra situación	65 y más	Mujeres	2
27	Andorra-Sierra de Arcos	Estudiantes	16-25	Hombres	320
27	Andorra-Sierra de Arcos	Estudiantes	16-25	Mujeres	371
27	Andorra-Sierra de Arcos	Estudiantes	26-45	Hombres	15
27	Andorra-Sierra de Arcos	Estudiantes	26-45	Mujeres	11
27	Andorra-Sierra de Arcos	Estudiantes	46-64	Mujeres	2
27	Andorra-Sierra de Arcos	Estudiantes	65 y más	Mujeres	2
27	Andorra-Sierra de Arcos	Ocupados	16-25	Hombres	382
27	Andorra-Sierra de Arcos	Ocupados	16-25	Mujeres	183
27	Andorra-Sierra de Arcos	Ocupados	26-45	Hombres	1482
27	Andorra-Sierra de Arcos	Ocupados	26-45	Mujeres	665
27	Andorra-Sierra de Arcos	Ocupados	46-64	Hombres	407
27	Andorra-Sierra de Arcos	Ocupados	46-64	Mujeres	156
27	Andorra-Sierra de Arcos	Ocupados	65 y más	Hombres	14
27	Andorra-Sierra de Arcos	Ocupados	65 y más	Mujeres	8
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	16-25	Hombres	24
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	16-25	Mujeres	34
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	26-45	Hombres	9
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	26-45	Mujeres	17
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	46-64	Hombres	1
27	Andorra-Sierra de Arcos	Parados buscando el primer empleo	46-64	Mujeres	6
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	16-25	Hombres	41
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	16-25	Mujeres	50
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	26-45	Hombres	114
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	26-45	Mujeres	104
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	46-64	Hombres	16
27	Andorra-Sierra de Arcos	Parados que han trabajado antes	46-64	Mujeres	5
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	16-25	Hombres	5
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	16-25	Mujeres	2
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	26-45	Hombres	113
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	26-45	Mujeres	5
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	46-64	Hombres	36
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	46-64	Mujeres	7
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	65 y más	Hombres	17
27	Andorra-Sierra de Arcos	Pensionistas de invalidez	65 y más	Mujeres	5
27	Andorra-Sierra de Arcos	Pensionistas de viudedad u orfandad	26-45	Mujeres	4
27	Andorra-Sierra de Arcos	Pensionistas de viudedad u orfandad	46-64	Hombres	2
27	Andorra-Sierra de Arcos	Pensionistas de viudedad u orfandad	46-64	Mujeres	43
27	Andorra-Sierra de Arcos	Pensionistas de viudedad u orfandad	65 y más	Hombres	4
27	Andorra-Sierra de Arcos	Pensionistas de viudedad u orfandad	65 y más	Mujeres	452
27	Andorra-Sierra de Arcos	Pensionistas de jubilación	46-64	Hombres	645
27	Andorra-Sierra de Arcos	Pensionistas de jubilación	46-64	Mujeres	27
27	Andorra-Sierra de Arcos	Pensionistas de jubilación	65 y más	Hombres	1102
27	Andorra-Sierra de Arcos	Pensionistas de jubilación	65 y más	Mujeres	138
27	Andorra-Sierra de Arcos	Realizando tareas de voluntariado	16-25	Hombres	2
27	Andorra-Sierra de Arcos	Realizando tareas de voluntariado	16-25	Mujeres	1
27	Andorra-Sierra de Arcos	Realizando tareas de voluntariado	46-64	Mujeres	1
27	Andorra-Sierra de Arcos	Dependientes	26-45	Hombres	4
27	Andorra-Sierra de Arcos	Dependientes	26-45	Mujeres	1
27	Andorra-Sierra de Arcos	Dependientes	65 y más	Mujeres	8
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	16-25	Mujeres	32
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	26-45	Hombres	4
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	26-45	Mujeres	752
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	46-64	Hombres	7
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	46-64	Mujeres	718
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	65 y más	Hombres	7
27	Andorra-Sierra de Arcos	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	688
27	Andorra-Sierra de Arcos	Otra situación	16-25	Hombres	1
27	Andorra-Sierra de Arcos	Otra situación	16-25	Mujeres	7
27	Andorra-Sierra de Arcos	Otra situación	26-45	Hombres	17
27	Andorra-Sierra de Arcos	Otra situación	26-45	Mujeres	10
27	Andorra-Sierra de Arcos	Otra situación	46-64	Hombres	1
27	Andorra-Sierra de Arcos	Otra situación	46-64	Mujeres	4
27	Andorra-Sierra de Arcos	Otra situación	65 y más	Hombres	1
27	Andorra-Sierra de Arcos	Otra situación	65 y más	Mujeres	8
28	Bajo Aragón	Estudiantes	16-25	Hombres	643
28	Bajo Aragón	Estudiantes	16-25	Mujeres	772
28	Bajo Aragón	Estudiantes	26-45	Hombres	19
28	Bajo Aragón	Estudiantes	26-45	Mujeres	62
28	Bajo Aragón	Estudiantes	46-64	Hombres	1
28	Bajo Aragón	Estudiantes	46-64	Mujeres	10
28	Bajo Aragón	Estudiantes	65 y más	Hombres	1
28	Bajo Aragón	Estudiantes	65 y más	Mujeres	2
28	Bajo Aragón	Ocupados	16-25	Hombres	935
28	Bajo Aragón	Ocupados	16-25	Mujeres	579
28	Bajo Aragón	Ocupados	26-45	Hombres	3800
28	Bajo Aragón	Ocupados	26-45	Mujeres	2197
28	Bajo Aragón	Ocupados	46-64	Hombres	1917
28	Bajo Aragón	Ocupados	46-64	Mujeres	824
28	Bajo Aragón	Ocupados	65 y más	Hombres	32
28	Bajo Aragón	Ocupados	65 y más	Mujeres	40
28	Bajo Aragón	Parados buscando el primer empleo	16-25	Hombres	35
28	Bajo Aragón	Parados buscando el primer empleo	16-25	Mujeres	40
28	Bajo Aragón	Parados buscando el primer empleo	26-45	Hombres	19
28	Bajo Aragón	Parados buscando el primer empleo	26-45	Mujeres	25
28	Bajo Aragón	Parados buscando el primer empleo	46-64	Hombres	2
28	Bajo Aragón	Parados buscando el primer empleo	46-64	Mujeres	2
28	Bajo Aragón	Parados que han trabajado antes	16-25	Hombres	71
28	Bajo Aragón	Parados que han trabajado antes	16-25	Mujeres	80
28	Bajo Aragón	Parados que han trabajado antes	26-45	Hombres	129
28	Bajo Aragón	Parados que han trabajado antes	26-45	Mujeres	241
28	Bajo Aragón	Parados que han trabajado antes	46-64	Hombres	64
28	Bajo Aragón	Parados que han trabajado antes	46-64	Mujeres	39
28	Bajo Aragón	Parados que han trabajado antes	65 y más	Mujeres	1
28	Bajo Aragón	Pensionistas de invalidez	16-25	Hombres	8
28	Bajo Aragón	Pensionistas de invalidez	16-25	Mujeres	3
28	Bajo Aragón	Pensionistas de invalidez	26-45	Hombres	66
28	Bajo Aragón	Pensionistas de invalidez	26-45	Mujeres	31
28	Bajo Aragón	Pensionistas de invalidez	46-64	Hombres	111
28	Bajo Aragón	Pensionistas de invalidez	46-64	Mujeres	41
28	Bajo Aragón	Pensionistas de invalidez	65 y más	Hombres	62
28	Bajo Aragón	Pensionistas de invalidez	65 y más	Mujeres	46
28	Bajo Aragón	Pensionistas de viudedad u orfandad	16-25	Hombres	1
28	Bajo Aragón	Pensionistas de viudedad u orfandad	16-25	Mujeres	1
28	Bajo Aragón	Pensionistas de viudedad u orfandad	26-45	Mujeres	8
28	Bajo Aragón	Pensionistas de viudedad u orfandad	46-64	Hombres	3
28	Bajo Aragón	Pensionistas de viudedad u orfandad	46-64	Mujeres	92
28	Bajo Aragón	Pensionistas de viudedad u orfandad	65 y más	Hombres	20
28	Bajo Aragón	Pensionistas de viudedad u orfandad	65 y más	Mujeres	928
28	Bajo Aragón	Pensionistas de jubilación	46-64	Hombres	538
28	Bajo Aragón	Pensionistas de jubilación	46-64	Mujeres	90
28	Bajo Aragón	Pensionistas de jubilación	65 y más	Hombres	2614
28	Bajo Aragón	Pensionistas de jubilación	65 y más	Mujeres	1290
28	Bajo Aragón	Realizando tareas de voluntariado	16-25	Hombres	2
28	Bajo Aragón	Realizando tareas de voluntariado	26-45	Mujeres	1
28	Bajo Aragón	Realizando tareas de voluntariado	65 y más	Mujeres	1
28	Bajo Aragón	Dependientes	16-25	Hombres	3
28	Bajo Aragón	Dependientes	26-45	Hombres	4
28	Bajo Aragón	Dependientes	26-45	Mujeres	3
28	Bajo Aragón	Dependientes	46-64	Hombres	3
28	Bajo Aragón	Dependientes	65 y más	Hombres	5
28	Bajo Aragón	Dependientes	65 y más	Mujeres	16
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	16-25	Hombres	4
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	16-25	Mujeres	61
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	26-45	Hombres	8
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	26-45	Mujeres	1075
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	46-64	Hombres	9
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	46-64	Mujeres	1396
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	65 y más	Hombres	12
28	Bajo Aragón	Realizando o compartiendo las labores del hogar	65 y más	Mujeres	934
28	Bajo Aragón	Otra situación	16-25	Hombres	4
28	Bajo Aragón	Otra situación	16-25	Mujeres	2
28	Bajo Aragón	Otra situación	26-45	Hombres	6
28	Bajo Aragón	Otra situación	26-45	Mujeres	3
28	Bajo Aragón	Otra situación	46-64	Hombres	7
28	Bajo Aragón	Otra situación	46-64	Mujeres	2
28	Bajo Aragón	Otra situación	65 y más	Hombres	1
28	Bajo Aragón	Otra situación	65 y más	Mujeres	6
29	Comunidad de Teruel	Estudiantes	16-25	Hombres	1217
29	Comunidad de Teruel	Estudiantes	16-25	Mujeres	1425
29	Comunidad de Teruel	Estudiantes	26-45	Hombres	80
