Año	Residencia CCAA nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
2000	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1014
2000	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	128
2000	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	128
2000	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1820
2000	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1670
2000	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	414
2000	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	508
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	536
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	544
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	4868
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4666
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	795
2000	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1249
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	83
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	74
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	722
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	690
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	267
2000	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	289
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	388
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	378
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3555
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4252
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	994
2000	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2139
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	225
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	212
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3204
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3277
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	485
2000	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	935
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	93
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	92
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	2059
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2558
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	805
2000	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1424
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	20
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	18
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	255
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	259
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	37
2000	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	76
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	13
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	14
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	343
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	335
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	96
2000	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	126
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	1021
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	927
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	9431
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	8217
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	725
2000	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	950
2001	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	75426
2001	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	71689
2001	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	313484
2001	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	300807
2001	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	92735
2001	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	119211
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	445
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	364
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	10218
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	9675
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3029
2001	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	3743
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	51
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	67
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	961
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	885
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	209
2001	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	322
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	70
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	75
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	310
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	303
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	39
2001	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	59
2001	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	75
2001	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	76
2001	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	378
2001	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	432
2001	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	32
2001	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	67
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	55
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	49
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	634
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	684
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	220
2001	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	366
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	311
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	328
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	12524
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	12897
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	5193
2001	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	7118
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	163
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	155
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	5676
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	5558
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2619
2001	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3340
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1925
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1760
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	12539
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	13044
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	1921
2001	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2567
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	380
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	368
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3609
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3591
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	929
2001	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1188
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	90
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	75
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	3302
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	3078
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	846
2001	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1063
2001	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	123
2001	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	115
2001	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1799
2001	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1639
2001	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	417
2001	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	517
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	488
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	508
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	4954
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4676
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	846
2001	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1285
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	87
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	70
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	724
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	671
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	280
2001	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	290
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	365
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	365
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3563
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4185
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1006
2001	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2152
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	193
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	193
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3253
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3280
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	493
2001	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	926
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	89
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	89
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	2020
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2506
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	819
2001	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1457
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	17
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	21
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	251
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	254
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	42
2001	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	74
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	11
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	15
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	332
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	334
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	102
2001	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	133
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	1738
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	1582
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	16626
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	12844
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	770
2001	Aragón	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	1026
2002	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	75321
2002	Aragón	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	71754
2002	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	312585
2002	Aragón	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	299268
2002	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	93189
2002	Aragón	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	119980
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	442
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	348
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	10085
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	9513
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	3079
2002	Aragón	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	3875
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	46
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	63
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	992
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	894
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	215
2002	Aragón	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	322
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	72
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	76
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	310
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	305
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	36
2002	Aragón	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	63
2002	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	68
2002	Aragón	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	67
2002	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	393
2002	Aragón	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	447
2002	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	36
2002	Aragón	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	64
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	54
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	41
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	629
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	701
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	228
2002	Aragón	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	375
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	300
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	311
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	12267
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	12622
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	5309
2002	Aragón	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	7291
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	152
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	152
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	5554
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	5408
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	2679
2002	Aragón	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	3389
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1829
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1700
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	12755
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	13263
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	1963
2002	Aragón	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	2624
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	365
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	389
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	3656
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	3653
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	934
2002	Aragón	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	1212
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	94
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	69
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	3271
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	3036
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	878
2002	Aragón	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	1097
2002	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	116
2002	Aragón	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	122
2002	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1854
2002	Aragón	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1641
2002	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	431
2002	Aragón	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	537
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	482
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	509
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	5036
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	4705
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	870
2002	Aragón	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	1317
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	86
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	65
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	704
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	668
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	270
2002	Aragón	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	288
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	356
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	354
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3547
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	4117
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	1025
2002	Aragón	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	2167
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	186
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	178
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	3301
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	3290
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	500
2002	Aragón	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	927
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	79
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	86
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1980
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2456
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	834
2002	Aragón	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1487
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	14
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	21
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	251
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	249
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	46
2002	Aragón	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	76
2002	Aragón	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	10
