Año	Residencia comarca código	Residencia comarca nombre	Edad (grupos quinquenales)	Sexo	Extranjeros
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Hombres	1
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15 a 19	Mujeres	1
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Hombres	1
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20 a 24	Mujeres	4
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Hombres	4
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25 a 29	Mujeres	3
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Hombres	6
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30 a 34	Mujeres	2
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Hombres	2
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35 a 39	Mujeres	4
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Hombres	4
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40 a 44	Mujeres	3
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Hombres	1
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50 a 54	Mujeres	2
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55 a 59	Hombres	1
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 a 69	Mujeres	3
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	80 a 84	Mujeres	3
1998	20	Comunidad de Calatayud	00 a 04	Mujeres	1
1998	20	Comunidad de Calatayud	05 a 09	Hombres	2
1998	20	Comunidad de Calatayud	10 a 14	Hombres	6
1998	20	Comunidad de Calatayud	15 a 19	Hombres	3
1998	20	Comunidad de Calatayud	15 a 19	Mujeres	1
1998	20	Comunidad de Calatayud	20 a 24	Hombres	14
1998	20	Comunidad de Calatayud	20 a 24	Mujeres	4
1998	20	Comunidad de Calatayud	25 a 29	Hombres	16
1998	20	Comunidad de Calatayud	25 a 29	Mujeres	6
1998	20	Comunidad de Calatayud	30 a 34	Hombres	20
1998	20	Comunidad de Calatayud	30 a 34	Mujeres	5
1998	20	Comunidad de Calatayud	35 a 39	Hombres	11
1998	20	Comunidad de Calatayud	35 a 39	Mujeres	5
1998	20	Comunidad de Calatayud	40 a 44	Hombres	6
1998	20	Comunidad de Calatayud	40 a 44	Mujeres	2
1998	20	Comunidad de Calatayud	45 a 49	Hombres	1
1998	20	Comunidad de Calatayud	45 a 49	Mujeres	1
1998	20	Comunidad de Calatayud	50 a 54	Hombres	1
1998	20	Comunidad de Calatayud	50 a 54	Mujeres	2
1998	20	Comunidad de Calatayud	55 a 59	Hombres	1
1998	20	Comunidad de Calatayud	55 a 59	Mujeres	1
1998	20	Comunidad de Calatayud	60 a 64	Mujeres	2
1998	20	Comunidad de Calatayud	65 a 69	Hombres	2
1998	20	Comunidad de Calatayud	65 a 69	Mujeres	2
1998	20	Comunidad de Calatayud	70 a 74	Mujeres	1
1998	20	Comunidad de Calatayud	75 a 79	Hombres	3
1998	20	Comunidad de Calatayud	75 a 79	Mujeres	2
1998	21	Campo de Cariñena	00 a 04	Hombres	4
1998	21	Campo de Cariñena	00 a 04	Mujeres	3
1998	21	Campo de Cariñena	05 a 09	Hombres	2
1998	21	Campo de Cariñena	05 a 09	Mujeres	3
1998	21	Campo de Cariñena	10 a 14	Hombres	5
1998	21	Campo de Cariñena	10 a 14	Mujeres	2
1998	21	Campo de Cariñena	15 a 19	Hombres	2
1998	21	Campo de Cariñena	15 a 19	Mujeres	2
1998	21	Campo de Cariñena	20 a 24	Hombres	6
1998	21	Campo de Cariñena	20 a 24	Mujeres	2
1998	21	Campo de Cariñena	25 a 29	Hombres	17
1998	21	Campo de Cariñena	25 a 29	Mujeres	3
1998	21	Campo de Cariñena	30 a 34	Hombres	31
1998	21	Campo de Cariñena	30 a 34	Mujeres	4
1998	21	Campo de Cariñena	35 a 39	Hombres	22
1998	21	Campo de Cariñena	35 a 39	Mujeres	1
1998	21	Campo de Cariñena	40 a 44	Hombres	9
1998	21	Campo de Cariñena	40 a 44	Mujeres	5
1998	21	Campo de Cariñena	45 a 49	Hombres	6
1998	21	Campo de Cariñena	45 a 49	Mujeres	1
1998	21	Campo de Cariñena	50 a 54	Hombres	5
1998	21	Campo de Cariñena	50 a 54	Mujeres	2
1998	21	Campo de Cariñena	65 a 69	Hombres	1
1998	21	Campo de Cariñena	75 a 79	Hombres	1
1998	21	Campo de Cariñena	75 a 79	Mujeres	1
1998	22	Campo de Belchite	15 a 19	Hombres	1
1998	22	Campo de Belchite	20 a 24	Hombres	1
1998	22	Campo de Belchite	20 a 24	Mujeres	2
1998	22	Campo de Belchite	25 a 29	Hombres	3
1998	22	Campo de Belchite	25 a 29	Mujeres	2
1998	22	Campo de Belchite	30 a 34	Hombres	3
1998	22	Campo de Belchite	60 a 64	Hombres	1
1998	23	Bajo Martín	05 a 09	Hombres	3
1998	23	Bajo Martín	20 a 24	Hombres	1
1998	23	Bajo Martín	20 a 24	Mujeres	1
1998	23	Bajo Martín	25 a 29	Mujeres	1
1998	23	Bajo Martín	30 a 34	Hombres	2
1998	23	Bajo Martín	30 a 34	Mujeres	1
1998	23	Bajo Martín	35 a 39	Mujeres	1
1998	23	Bajo Martín	55 a 59	Hombres	1
1998	23	Bajo Martín	85 a 89	Mujeres	1
1998	24	Campo de Daroca	05 a 09	Mujeres	1
1998	24	Campo de Daroca	10 a 14	Hombres	1
1998	24	Campo de Daroca	20 a 24	Hombres	1
1998	24	Campo de Daroca	25 a 29	Hombres	1
1998	24	Campo de Daroca	25 a 29	Mujeres	1
1998	24	Campo de Daroca	30 a 34	Hombres	2
1998	24	Campo de Daroca	30 a 34	Mujeres	1
1998	24	Campo de Daroca	35 a 39	Hombres	2
1998	24	Campo de Daroca	40 a 44	Hombres	1
1998	24	Campo de Daroca	40 a 44	Mujeres	1
1998	24	Campo de Daroca	45 a 49	Mujeres	2
1998	25	Jiloca	00 a 04	Mujeres	5
1998	25	Jiloca	05 a 09	Hombres	2
1998	25	Jiloca	05 a 09	Mujeres	2
1998	25	Jiloca	10 a 14	Mujeres	1
1998	25	Jiloca	15 a 19	Hombres	1
1998	25	Jiloca	20 a 24	Hombres	6
1998	25	Jiloca	20 a 24	Mujeres	1
1998	25	Jiloca	25 a 29	Hombres	6
1998	25	Jiloca	25 a 29	Mujeres	7
1998	25	Jiloca	30 a 34	Hombres	3
1998	25	Jiloca	30 a 34	Mujeres	5
1998	25	Jiloca	35 a 39	Hombres	5
1998	25	Jiloca	35 a 39	Mujeres	5
1998	25	Jiloca	40 a 44	Hombres	3
1998	25	Jiloca	45 a 49	Hombres	1
1998	25	Jiloca	45 a 49	Mujeres	1
1998	25	Jiloca	50 a 54	Hombres	2
1998	25	Jiloca	70 a 74	Hombres	1
1998	26	Cuencas Mineras	00 a 04	Hombres	1
1998	26	Cuencas Mineras	05 a 09	Hombres	2
1998	26	Cuencas Mineras	10 a 14	Hombres	4
1998	26	Cuencas Mineras	10 a 14	Mujeres	2
1998	26	Cuencas Mineras	15 a 19	Hombres	6
1998	26	Cuencas Mineras	20 a 24	Hombres	5
1998	26	Cuencas Mineras	20 a 24	Mujeres	2
1998	26	Cuencas Mineras	25 a 29	Hombres	6
1998	26	Cuencas Mineras	25 a 29	Mujeres	1
1998	26	Cuencas Mineras	30 a 34	Hombres	9
1998	26	Cuencas Mineras	30 a 34	Mujeres	5
1998	26	Cuencas Mineras	35 a 39	Hombres	4
1998	26	Cuencas Mineras	35 a 39	Mujeres	2
1998	26	Cuencas Mineras	40 a 44	Hombres	7
1998	26	Cuencas Mineras	40 a 44	Mujeres	3
1998	26	Cuencas Mineras	45 a 49	Hombres	2
1998	26	Cuencas Mineras	50 a 54	Hombres	3
1998	26	Cuencas Mineras	50 a 54	Mujeres	1
1998	26	Cuencas Mineras	55 a 59	Hombres	2
1998	26	Cuencas Mineras	60 a 64	Hombres	1
1998	27	Andorra-Sierra de Arcos	00 a 04	Mujeres	1
1998	27	Andorra-Sierra de Arcos	10 a 14	Hombres	4
1998	27	Andorra-Sierra de Arcos	10 a 14	Mujeres	1
1998	27	Andorra-Sierra de Arcos	15 a 19	Hombres	3
1998	27	Andorra-Sierra de Arcos	15 a 19	Mujeres	1
1998	27	Andorra-Sierra de Arcos	20 a 24	Hombres	5
1998	27	Andorra-Sierra de Arcos	25 a 29	Hombres	4
1998	27	Andorra-Sierra de Arcos	30 a 34	Hombres	1
1998	27	Andorra-Sierra de Arcos	30 a 34	Mujeres	1
1998	27	Andorra-Sierra de Arcos	35 a 39	Hombres	1
1998	27	Andorra-Sierra de Arcos	35 a 39	Mujeres	1
1998	27	Andorra-Sierra de Arcos	45 a 49	Hombres	1
1998	27	Andorra-Sierra de Arcos	45 a 49	Mujeres	1
1998	27	Andorra-Sierra de Arcos	50 a 54	Hombres	3
1998	27	Andorra-Sierra de Arcos	50 a 54	Mujeres	1
1998	28	Bajo Aragón	00 a 04	Hombres	2
1998	28	Bajo Aragón	00 a 04	Mujeres	1
1998	28	Bajo Aragón	05 a 09	Hombres	2
1998	28	Bajo Aragón	05 a 09	Mujeres	2
1998	28	Bajo Aragón	10 a 14	Hombres	14
1998	28	Bajo Aragón	10 a 14	Mujeres	4
1998	28	Bajo Aragón	15 a 19	Hombres	10
1998	28	Bajo Aragón	15 a 19	Mujeres	8
1998	28	Bajo Aragón	20 a 24	Hombres	2
1998	28	Bajo Aragón	20 a 24	Mujeres	12
1998	28	Bajo Aragón	25 a 29	Hombres	12
1998	28	Bajo Aragón	25 a 29	Mujeres	11
1998	28	Bajo Aragón	30 a 34	Hombres	11
1998	28	Bajo Aragón	30 a 34	Mujeres	11
1998	28	Bajo Aragón	35 a 39	Hombres	11
1998	28	Bajo Aragón	35 a 39	Mujeres	5
1998	28	Bajo Aragón	40 a 44	Hombres	9
1998	28	Bajo Aragón	40 a 44	Mujeres	10
1998	28	Bajo Aragón	45 a 49	Hombres	9
1998	28	Bajo Aragón	45 a 49	Mujeres	10
1998	28	Bajo Aragón	50 a 54	Hombres	4
1998	28	Bajo Aragón	50 a 54	Mujeres	3
1998	28	Bajo Aragón	55 a 59	Hombres	2
1998	28	Bajo Aragón	55 a 59	Mujeres	1
1998	28	Bajo Aragón	60 a 64	Hombres	1
1998	28	Bajo Aragón	60 a 64	Mujeres	4
1998	28	Bajo Aragón	65 a 69	Hombres	3
1998	28	Bajo Aragón	65 a 69	Mujeres	2
1998	28	Bajo Aragón	75 a 79	Hombres	1
1998	28	Bajo Aragón	75 a 79	Mujeres	2
1998	28	Bajo Aragón	80 a 84	Hombres	1
1998	28	Bajo Aragón	85 a 89	Hombres	1
1998	28	Bajo Aragón	85 a 89	Mujeres	3
1998	29	Comunidad de Teruel	00 a 04	Hombres	6
1998	29	Comunidad de Teruel	05 a 09	Hombres	2
1998	29	Comunidad de Teruel	05 a 09	Mujeres	1
1998	29	Comunidad de Teruel	10 a 14	Hombres	2
1998	29	Comunidad de Teruel	10 a 14	Mujeres	3
1998	29	Comunidad de Teruel	15 a 19	Mujeres	3
1998	29	Comunidad de Teruel	20 a 24	Hombres	3
1998	29	Comunidad de Teruel	20 a 24	Mujeres	3
1998	29	Comunidad de Teruel	25 a 29	Hombres	7
1998	29	Comunidad de Teruel	25 a 29	Mujeres	14
1998	29	Comunidad de Teruel	30 a 34	Hombres	15
1998	29	Comunidad de Teruel	30 a 34	Mujeres	15
1998	29	Comunidad de Teruel	35 a 39	Hombres	8
1998	29	Comunidad de Teruel	35 a 39	Mujeres	8
1998	29	Comunidad de Teruel	40 a 44	Hombres	6
1998	29	Comunidad de Teruel	40 a 44	Mujeres	10
1998	29	Comunidad de Teruel	45 a 49	Hombres	2
1998	29	Comunidad de Teruel	45 a 49	Mujeres	4
1998	29	Comunidad de Teruel	50 a 54	Hombres	3
1998	29	Comunidad de Teruel	50 a 54	Mujeres	2
1998	29	Comunidad de Teruel	55 a 59	Hombres	1
1998	29	Comunidad de Teruel	55 a 59	Mujeres	3
1998	29	Comunidad de Teruel	60 a 64	Hombres	2
1998	29	Comunidad de Teruel	65 a 69	Hombres	1
1998	29	Comunidad de Teruel	65 a 69	Mujeres	1
1998	29	Comunidad de Teruel	70 a 74	Hombres	1
1998	30	Maestrazgo	20 a 24	Mujeres	1
1998	30	Maestrazgo	25 a 29	Hombres	1
1998	30	Maestrazgo	30 a 34	Mujeres	2
1998	30	Maestrazgo	50 a 54	Hombres	1
1998	30	Maestrazgo	55 a 59	Mujeres	1
1998	30	Maestrazgo	65 a 69	Hombres	1
1998	30	Maestrazgo	65 a 69	Mujeres	1
1998	31	Sierra de Albarracín	10 a 14	Hombres	1
1998	31	Sierra de Albarracín	10 a 14	Mujeres	1
1998	31	Sierra de Albarracín	15 a 19	Hombres	3
1998	31	Sierra de Albarracín	20 a 24	Hombres	1
1998	31	Sierra de Albarracín	20 a 24	Mujeres	1
1998	31	Sierra de Albarracín	25 a 29	Hombres	8
1998	31	Sierra de Albarracín	25 a 29	Mujeres	2
1998	31	Sierra de Albarracín	30 a 34	Hombres	3
1998	31	Sierra de Albarracín	30 a 34	Mujeres	2
1998	31	Sierra de Albarracín	35 a 39	Hombres	2
1998	31	Sierra de Albarracín	40 a 44	Hombres	1
1998	31	Sierra de Albarracín	40 a 44	Mujeres	1
1998	32	Gúdar-Javalambre	00 a 04	Mujeres	2
1998	32	Gúdar-Javalambre	05 a 09	Mujeres	2
1998	32	Gúdar-Javalambre	10 a 14	Hombres	4
1998	32	Gúdar-Javalambre	10 a 14	Mujeres	3
1998	32	Gúdar-Javalambre	15 a 19	Hombres	1
1998	32	Gúdar-Javalambre	15 a 19	Mujeres	2
1998	32	Gúdar-Javalambre	20 a 24	Hombres	1
1998	32	Gúdar-Javalambre	25 a 29	Hombres	1
1998	32	Gúdar-Javalambre	25 a 29	Mujeres	4
1998	32	Gúdar-Javalambre	30 a 34	Hombres	4
1998	32	Gúdar-Javalambre	30 a 34	Mujeres	6
1998	32	Gúdar-Javalambre	35 a 39	Hombres	2
1998	32	Gúdar-Javalambre	35 a 39	Mujeres	4
1998	32	Gúdar-Javalambre	40 a 44	Hombres	5
1998	32	Gúdar-Javalambre	40 a 44	Mujeres	4
1998	32	Gúdar-Javalambre	45 a 49	Mujeres	1
1998	32	Gúdar-Javalambre	50 a 54	Hombres	2
1998	32	Gúdar-Javalambre	55 a 59	Hombres	2
1998	32	Gúdar-Javalambre	60 a 64	Mujeres	1
1998	32	Gúdar-Javalambre	75 a 79	Hombres	1
1998	32	Gúdar-Javalambre	80 a 84	Hombres	1
1998	32	Gúdar-Javalambre	90 a 94	Mujeres	1
1998	33	Matarraña / Matarranya	00 a 04	Mujeres	1
1998	33	Matarraña / Matarranya	10 a 14	Mujeres	2
1998	33	Matarraña / Matarranya	15 a 19	Hombres	1
1998	33	Matarraña / Matarranya	15 a 19	Mujeres	1
1998	33	Matarraña / Matarranya	20 a 24	Hombres	1
1998	33	Matarraña / Matarranya	25 a 29	Hombres	3
1998	33	Matarraña / Matarranya	25 a 29	Mujeres	1
1998	33	Matarraña / Matarranya	30 a 34	Hombres	8
1998	33	Matarraña / Matarranya	30 a 34	Mujeres	4
1998	33	Matarraña / Matarranya	35 a 39	Hombres	4
1998	33	Matarraña / Matarranya	35 a 39	Mujeres	4
1998	33	Matarraña / Matarranya	40 a 44	Hombres	3
1998	33	Matarraña / Matarranya	40 a 44	Mujeres	1
1998	33	Matarraña / Matarranya	45 a 49	Hombres	1
1998	33	Matarraña / Matarranya	45 a 49	Mujeres	1
1998	33	Matarraña / Matarranya	50 a 54	Hombres	2
1998	33	Matarraña / Matarranya	55 a 59	Hombres	3
1998	33	Matarraña / Matarranya	55 a 59	Mujeres	1
1998	33	Matarraña / Matarranya	60 a 64	Hombres	1
1998	33	Matarraña / Matarranya	60 a 64	Mujeres	1
1998	33	Matarraña / Matarranya	70 a 74	Mujeres	1
1998	33	Matarraña / Matarranya	75 a 79	Hombres	1
1998	33	Matarraña / Matarranya	95 y más	Hombres	1
1999	01	La Jacetania	00 a 04	Hombres	2
1999	01	La Jacetania	00 a 04	Mujeres	6
1999	01	La Jacetania	05 a 09	Hombres	2
1999	01	La Jacetania	05 a 09	Mujeres	2
1999	01	La Jacetania	10 a 14	Hombres	3
1999	01	La Jacetania	10 a 14	Mujeres	3
1999	01	La Jacetania	15 a 19	Hombres	6
1999	01	La Jacetania	15 a 19	Mujeres	3
1999	01	La Jacetania	20 a 24	Hombres	3
1999	01	La Jacetania	20 a 24	Mujeres	3
1999	01	La Jacetania	25 a 29	Hombres	6
1999	01	La Jacetania	25 a 29	Mujeres	8
1999	01	La Jacetania	30 a 34	Hombres	8
1999	01	La Jacetania	30 a 34	Mujeres	14
1999	01	La Jacetania	35 a 39	Hombres	5
1999	01	La Jacetania	35 a 39	Mujeres	11
1999	01	La Jacetania	40 a 44	Hombres	1
1999	01	La Jacetania	40 a 44	Mujeres	7
1999	01	La Jacetania	45 a 49	Hombres	4
1999	01	La Jacetania	45 a 49	Mujeres	6
1999	01	La Jacetania	50 a 54	Hombres	6
1999	01	La Jacetania	50 a 54	Mujeres	5
1999	01	La Jacetania	55 a 59	Hombres	2
1999	01	La Jacetania	55 a 59	Mujeres	4
1999	01	La Jacetania	60 a 64	Hombres	4
1999	01	La Jacetania	60 a 64	Mujeres	2
1999	01	La Jacetania	65 a 69	Hombres	4
1999	01	La Jacetania	70 a 74	Hombres	3
1999	01	La Jacetania	70 a 74	Mujeres	3
1999	01	La Jacetania	75 a 79	Hombres	1
1999	01	La Jacetania	75 a 79	Mujeres	2
1999	01	La Jacetania	90 a 94	Hombres	1
1999	01	La Jacetania	90 a 94	Mujeres	2
1999	02	Alto Gállego	00 a 04	Mujeres	1
1999	02	Alto Gállego	10 a 14	Mujeres	1
1999	02	Alto Gállego	15 a 19	Hombres	1
1999	02	Alto Gállego	15 a 19	Mujeres	1
1999	02	Alto Gállego	20 a 24	Hombres	6
1999	02	Alto Gállego	20 a 24	Mujeres	3
1999	02	Alto Gállego	25 a 29	Hombres	2
1999	02	Alto Gállego	25 a 29	Mujeres	2
1999	02	Alto Gállego	30 a 34	Hombres	3
1999	02	Alto Gállego	30 a 34	Mujeres	7
1999	02	Alto Gállego	35 a 39	Hombres	5
1999	02	Alto Gállego	35 a 39	Mujeres	3
1999	02	Alto Gállego	40 a 44	Mujeres	5
1999	02	Alto Gállego	45 a 49	Hombres	3
1999	02	Alto Gállego	45 a 49	Mujeres	3
1999	02	Alto Gállego	50 a 54	Mujeres	3
1999	02	Alto Gállego	55 a 59	Hombres	2
1999	02	Alto Gállego	55 a 59	Mujeres	1
1999	02	Alto Gállego	60 a 64	Hombres	3
1999	02	Alto Gállego	65 a 69	Hombres	1
1999	02	Alto Gállego	65 a 69	Mujeres	1
1999	02	Alto Gállego	70 a 74	Mujeres	2
1999	02	Alto Gállego	80 a 84	Mujeres	1
1999	03	Sobrarbe	00 a 04	Hombres	1
1999	03	Sobrarbe	05 a 09	Hombres	5
1999	03	Sobrarbe	10 a 14	Mujeres	1
1999	03	Sobrarbe	15 a 19	Hombres	3
1999	03	Sobrarbe	15 a 19	Mujeres	1
1999	03	Sobrarbe	20 a 24	Hombres	2
1999	03	Sobrarbe	20 a 24	Mujeres	1
1999	03	Sobrarbe	25 a 29	Hombres	2
1999	03	Sobrarbe	25 a 29	Mujeres	3
1999	03	Sobrarbe	30 a 34	Hombres	2
1999	03	Sobrarbe	30 a 34	Mujeres	2
1999	03	Sobrarbe	35 a 39	Hombres	2
1999	03	Sobrarbe	35 a 39	Mujeres	5
1999	03	Sobrarbe	40 a 44	Hombres	1
1999	03	Sobrarbe	40 a 44	Mujeres	3
1999	03	Sobrarbe	45 a 49	Hombres	6
1999	03	Sobrarbe	45 a 49	Mujeres	2
1999	03	Sobrarbe	50 a 54	Hombres	5
1999	03	Sobrarbe	50 a 54	Mujeres	1
1999	03	Sobrarbe	55 a 59	Hombres	4
1999	03	Sobrarbe	55 a 59	Mujeres	1
1999	03	Sobrarbe	60 a 64	Hombres	4
1999	03	Sobrarbe	60 a 64	Mujeres	5
1999	03	Sobrarbe	65 a 69	Hombres	1
1999	03	Sobrarbe	70 a 74	Hombres	1
1999	03	Sobrarbe	75 a 79	Hombres	2
1999	03	Sobrarbe	80 a 84	Hombres	1
1999	03	Sobrarbe	85 a 89	Mujeres	1
1999	04	La Ribagorza	00 a 04	Hombres	2
1999	04	La Ribagorza	00 a 04	Mujeres	2
1999	04	La Ribagorza	05 a 09	Hombres	5
1999	04	La Ribagorza	05 a 09	Mujeres	3
1999	04	La Ribagorza	10 a 14	Hombres	6
1999	04	La Ribagorza	10 a 14	Mujeres	3
1999	04	La Ribagorza	15 a 19	Hombres	2
1999	04	La Ribagorza	15 a 19	Mujeres	2
1999	04	La Ribagorza	20 a 24	Hombres	1
1999	04	La Ribagorza	20 a 24	Mujeres	2
1999	04	La Ribagorza	25 a 29	Hombres	4
1999	04	La Ribagorza	25 a 29	Mujeres	4
1999	04	La Ribagorza	30 a 34	Hombres	7
1999	04	La Ribagorza	30 a 34	Mujeres	5
1999	04	La Ribagorza	35 a 39	Hombres	8
1999	04	La Ribagorza	35 a 39	Mujeres	7
1999	04	La Ribagorza	40 a 44	Hombres	4
1999	04	La Ribagorza	40 a 44	Mujeres	7
1999	04	La Ribagorza	45 a 49	Hombres	6
1999	04	La Ribagorza	45 a 49	Mujeres	2
1999	04	La Ribagorza	50 a 54	Hombres	2
1999	04	La Ribagorza	50 a 54	Mujeres	1
1999	04	La Ribagorza	55 a 59	Hombres	4
1999	04	La Ribagorza	60 a 64	Hombres	3
1999	04	La Ribagorza	65 a 69	Hombres	1
1999	04	La Ribagorza	65 a 69	Mujeres	2
1999	04	La Ribagorza	70 a 74	Hombres	1
1999	04	La Ribagorza	70 a 74	Mujeres	1
1999	04	La Ribagorza	85 a 89	Mujeres	1
1999	05	Cinco Villas	00 a 04	Hombres	1
1999	05	Cinco Villas	00 a 04	Mujeres	1
1999	05	Cinco Villas	05 a 09	Mujeres	4
1999	05	Cinco Villas	10 a 14	Hombres	6
1999	05	Cinco Villas	10 a 14	Mujeres	4
1999	05	Cinco Villas	15 a 19	Hombres	1
1999	05	Cinco Villas	15 a 19	Mujeres	1
1999	05	Cinco Villas	20 a 24	Hombres	4
1999	05	Cinco Villas	20 a 24	Mujeres	2
1999	05	Cinco Villas	25 a 29	Hombres	13
1999	05	Cinco Villas	25 a 29	Mujeres	6
1999	05	Cinco Villas	30 a 34	Hombres	20
1999	05	Cinco Villas	30 a 34	Mujeres	7
1999	05	Cinco Villas	35 a 39	Hombres	12
1999	05	Cinco Villas	35 a 39	Mujeres	2
1999	05	Cinco Villas	40 a 44	Hombres	8
1999	05	Cinco Villas	40 a 44	Mujeres	3
1999	05	Cinco Villas	45 a 49	Hombres	2
1999	05	Cinco Villas	45 a 49	Mujeres	2
1999	05	Cinco Villas	50 a 54	Hombres	1
1999	05	Cinco Villas	50 a 54	Mujeres	3
1999	05	Cinco Villas	55 a 59	Hombres	2
1999	05	Cinco Villas	55 a 59	Mujeres	1
1999	05	Cinco Villas	60 a 64	Hombres	1
1999	05	Cinco Villas	60 a 64	Mujeres	1
1999	05	Cinco Villas	65 a 69	Hombres	4
1999	05	Cinco Villas	65 a 69	Mujeres	2
1999	05	Cinco Villas	70 a 74	Hombres	3
1999	05	Cinco Villas	70 a 74	Mujeres	1
1999	05	Cinco Villas	75 a 79	Hombres	1
1999	05	Cinco Villas	85 a 89	Mujeres	1
1999	06	Hoya de Huesca / Plana de Uesca	00 a 04	Hombres	5
1999	06	Hoya de Huesca / Plana de Uesca	00 a 04	Mujeres	1
1999	06	Hoya de Huesca / Plana de Uesca	05 a 09	Hombres	10
1999	06	Hoya de Huesca / Plana de Uesca	05 a 09	Mujeres	5
1999	06	Hoya de Huesca / Plana de Uesca	10 a 14	Hombres	8
1999	06	Hoya de Huesca / Plana de Uesca	10 a 14	Mujeres	3
1999	06	Hoya de Huesca / Plana de Uesca	15 a 19	Hombres	4
1999	06	Hoya de Huesca / Plana de Uesca	15 a 19	Mujeres	11
1999	06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	11
1999	06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	12
1999	06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	19
1999	06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	23
1999	06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	29
1999	06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	27
1999	06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	26
1999	06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	29
1999	06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	26
1999	06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	12
1999	06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	14
1999	06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	12
1999	06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	6
1999	06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	4
1999	06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	4
1999	06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	2
1999	06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	3
1999	06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	5
1999	06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	2
1999	06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	1
1999	06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	2
1999	06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	1
1999	06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	1
1999	06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	1
1999	06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	2
1999	07	Somontano de Barbastro	00 a 04	Hombres	8
1999	07	Somontano de Barbastro	00 a 04	Mujeres	10
1999	07	Somontano de Barbastro	05 a 09	Hombres	3
1999	07	Somontano de Barbastro	05 a 09	Mujeres	8
1999	07	Somontano de Barbastro	10 a 14	Hombres	5
1999	07	Somontano de Barbastro	10 a 14	Mujeres	6
1999	07	Somontano de Barbastro	15 a 19	Hombres	7
1999	07	Somontano de Barbastro	15 a 19	Mujeres	4
1999	07	Somontano de Barbastro	20 a 24	Hombres	6
1999	07	Somontano de Barbastro	20 a 24	Mujeres	8
1999	07	Somontano de Barbastro	25 a 29	Hombres	12
1999	07	Somontano de Barbastro	25 a 29	Mujeres	17
1999	07	Somontano de Barbastro	30 a 34	Hombres	13
1999	07	Somontano de Barbastro	30 a 34	Mujeres	17
1999	07	Somontano de Barbastro	35 a 39	Hombres	11
1999	07	Somontano de Barbastro	35 a 39	Mujeres	10
1999	07	Somontano de Barbastro	40 a 44	Hombres	13
1999	07	Somontano de Barbastro	40 a 44	Mujeres	8
1999	07	Somontano de Barbastro	45 a 49	Hombres	6
1999	07	Somontano de Barbastro	45 a 49	Mujeres	3
1999	07	Somontano de Barbastro	50 a 54	Hombres	7
1999	07	Somontano de Barbastro	50 a 54	Mujeres	4
1999	07	Somontano de Barbastro	55 a 59	Hombres	4
1999	07	Somontano de Barbastro	55 a 59	Mujeres	1
1999	07	Somontano de Barbastro	60 a 64	Hombres	1
1999	07	Somontano de Barbastro	60 a 64	Mujeres	1
1999	07	Somontano de Barbastro	65 a 69	Hombres	3
