Mes y año	Mes (código)	Mes nombre	Año	Sexo	Comarca código	Comarca nombre	Sector código	Sector descripción	Número de contratos
Julio 2019	201907	Julio	2019	Mujeres	08	Cinca Medio	4	Servicios	9
Julio 2019	201907	Julio	2019	Hombres	09	La Litera / La Llitera	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Hombres	09	La Litera / La Llitera	3	Construcción	1
Julio 2019	201907	Julio	2019	Mujeres	09	La Litera / La Llitera	3	Construcción	1
Julio 2019	201907	Julio	2019	Hombres	09	La Litera / La Llitera	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Julio 2019	201907	Julio	2019	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	10	Los Monegros	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	10	Los Monegros	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	12
Julio 2019	201907	Julio	2019	Mujeres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	2
Julio 2019	201907	Julio	2019	Hombres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Mujeres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	6
Julio 2019	201907	Julio	2019	Hombres	12	Tarazona y el Moncayo	4	Servicios	2
Julio 2019	201907	Julio	2019	Hombres	13	Campo de Borja	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Mujeres	13	Campo de Borja	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Mujeres	13	Campo de Borja	4	Servicios	2
Julio 2019	201907	Julio	2019	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	5
Julio 2019	201907	Julio	2019	Mujeres	15	Ribera Alta del Ebro	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	15	Ribera Alta del Ebro	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	15	Ribera Alta del Ebro	4	Servicios	2
Julio 2019	201907	Julio	2019	Hombres	16	Valdejalón	2	Industria y energía	4
Julio 2019	201907	Julio	2019	Mujeres	16	Valdejalón	2	Industria y energía	3
Julio 2019	201907	Julio	2019	Hombres	16	Valdejalón	4	Servicios	3
Julio 2019	201907	Julio	2019	Mujeres	16	Valdejalón	4	Servicios	2
Julio 2019	201907	Julio	2019	Hombres	17	Central	1	Agricultura, ganadería y pesca	2
Julio 2019	201907	Julio	2019	Hombres	17	Central	2	Industria y energía	40
Julio 2019	201907	Julio	2019	Mujeres	17	Central	2	Industria y energía	20
Julio 2019	201907	Julio	2019	Hombres	17	Central	3	Construcción	16
Julio 2019	201907	Julio	2019	Mujeres	17	Central	3	Construcción	3
Julio 2019	201907	Julio	2019	Hombres	17	Central	4	Servicios	189
Julio 2019	201907	Julio	2019	Mujeres	17	Central	4	Servicios	228
Julio 2019	201907	Julio	2019	Hombres	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	18	Ribera Baja del Ebro	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	18	Ribera Baja del Ebro	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Hombres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	2
Julio 2019	201907	Julio	2019	Mujeres	20	Comunidad de Calatayud	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	20	Comunidad de Calatayud	4	Servicios	5
Julio 2019	201907	Julio	2019	Mujeres	20	Comunidad de Calatayud	4	Servicios	5
Julio 2019	201907	Julio	2019	Hombres	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Mujeres	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	21	Campo de Cariñena	2	Industria y energía	4
Julio 2019	201907	Julio	2019	Mujeres	21	Campo de Cariñena	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	21	Campo de Cariñena	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	22	Campo de Belchite	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	22	Campo de Belchite	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	23	Bajo Martín	3	Construcción	1
Julio 2019	201907	Julio	2019	Hombres	24	Campo de Daroca	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	25	Jiloca	2	Industria y energía	3
Julio 2019	201907	Julio	2019	Mujeres	25	Jiloca	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	26	Cuencas Mineras	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	27	Andorra-Sierra de Arcos	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Hombres	27	Andorra-Sierra de Arcos	3	Construcción	1
Julio 2019	201907	Julio	2019	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	28	Bajo Aragón	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Mujeres	28	Bajo Aragón	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Mujeres	28	Bajo Aragón	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Hombres	28	Bajo Aragón	3	Construcción	1
Julio 2019	201907	Julio	2019	Hombres	28	Bajo Aragón	4	Servicios	1
Julio 2019	201907	Julio	2019	Mujeres	28	Bajo Aragón	4	Servicios	3
Julio 2019	201907	Julio	2019	Hombres	29	Comunidad de Teruel	2	Industria y energía	3
Julio 2019	201907	Julio	2019	Mujeres	29	Comunidad de Teruel	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Hombres	29	Comunidad de Teruel	4	Servicios	10
Julio 2019	201907	Julio	2019	Mujeres	29	Comunidad de Teruel	4	Servicios	10
Julio 2019	201907	Julio	2019	Hombres	30	Maestrazgo	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	30	Maestrazgo	2	Industria y energía	1
Julio 2019	201907	Julio	2019	Mujeres	30	Maestrazgo	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	31	Sierra de Albarracín	4	Servicios	2
Julio 2019	201907	Julio	2019	Mujeres	31	Sierra de Albarracín	4	Servicios	1
Julio 2019	201907	Julio	2019	Hombres	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Hombres	32	Gúdar-Javalambre	2	Industria y energía	3
Julio 2019	201907	Julio	2019	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	4
Julio 2019	201907	Julio	2019	Hombres	32	Gúdar-Javalambre	3	Construcción	1
Julio 2019	201907	Julio	2019	Hombres	32	Gúdar-Javalambre	4	Servicios	3
Julio 2019	201907	Julio	2019	Mujeres	32	Gúdar-Javalambre	4	Servicios	5
Julio 2019	201907	Julio	2019	Hombres	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	1
Julio 2019	201907	Julio	2019	Mujeres	33	Matarraña / Matarranya	2	Industria y energía	2
Julio 2019	201907	Julio	2019	Mujeres	33	Matarraña / Matarranya	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	01	La Jacetania	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	01	La Jacetania	4	Servicios	3
Junio 2019	201906	Junio	2019	Mujeres	01	La Jacetania	4	Servicios	3
Junio 2019	201906	Junio	2019	Hombres	02	Alto Gállego	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	02	Alto Gállego	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	02	Alto Gállego	4	Servicios	2
Junio 2019	201906	Junio	2019	Mujeres	02	Alto Gállego	4	Servicios	5
Junio 2019	201906	Junio	2019	Mujeres	03	Sobrarbe	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	04	La Ribagorza	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	04	La Ribagorza	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	05	Cinco Villas	2	Industria y energía	2
Junio 2019	201906	Junio	2019	Mujeres	05	Cinco Villas	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	05	Cinco Villas	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	05	Cinco Villas	4	Servicios	3
Junio 2019	201906	Junio	2019	Mujeres	05	Cinco Villas	4	Servicios	6
Junio 2019	201906	Junio	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	3
Junio 2019	201906	Junio	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	19
Junio 2019	201906	Junio	2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	14
Junio 2019	201906	Junio	2019	Hombres	07	Somontano de Barbastro	4	Servicios	8
Junio 2019	201906	Junio	2019	Mujeres	07	Somontano de Barbastro	4	Servicios	13
Junio 2019	201906	Junio	2019	Hombres	08	Cinca Medio	1	Agricultura, ganadería y pesca	12
Junio 2019	201906	Junio	2019	Mujeres	08	Cinca Medio	1	Agricultura, ganadería y pesca	7
Junio 2019	201906	Junio	2019	Hombres	08	Cinca Medio	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	08	Cinca Medio	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	08	Cinca Medio	4	Servicios	3
Junio 2019	201906	Junio	2019	Mujeres	08	Cinca Medio	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	2
Junio 2019	201906	Junio	2019	Hombres	09	La Litera / La Llitera	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	09	La Litera / La Llitera	3	Construcción	1
Junio 2019	201906	Junio	2019	Mujeres	09	La Litera / La Llitera	4	Servicios	4
Junio 2019	201906	Junio	2019	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Mujeres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Mujeres	10	Los Monegros	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	10	Los Monegros	4	Servicios	3
Junio 2019	201906	Junio	2019	Hombres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	15
Junio 2019	201906	Junio	2019	Mujeres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	2
Junio 2019	201906	Junio	2019	Hombres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	3
Junio 2019	201906	Junio	2019	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	12	Tarazona y el Moncayo	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	12	Tarazona y el Moncayo	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	13	Campo de Borja	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	13	Campo de Borja	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	13	Campo de Borja	4	Servicios	2
Junio 2019	201906	Junio	2019	Mujeres	13	Campo de Borja	4	Servicios	3
Junio 2019	201906	Junio	2019	Hombres	15	Ribera Alta del Ebro	2	Industria y energía	3
Junio 2019	201906	Junio	2019	Hombres	15	Ribera Alta del Ebro	3	Construcción	1
Junio 2019	201906	Junio	2019	Mujeres	15	Ribera Alta del Ebro	4	Servicios	5
Junio 2019	201906	Junio	2019	Hombres	16	Valdejalón	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	16	Valdejalón	2	Industria y energía	3
Junio 2019	201906	Junio	2019	Mujeres	16	Valdejalón	2	Industria y energía	3
Junio 2019	201906	Junio	2019	Mujeres	16	Valdejalón	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	17	Central	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	17	Central	2	Industria y energía	33
Junio 2019	201906	Junio	2019	Mujeres	17	Central	2	Industria y energía	12
Junio 2019	201906	Junio	2019	Hombres	17	Central	3	Construcción	10
Junio 2019	201906	Junio	2019	Mujeres	17	Central	3	Construcción	8
Junio 2019	201906	Junio	2019	Hombres	17	Central	4	Servicios	171
Junio 2019	201906	Junio	2019	Mujeres	17	Central	4	Servicios	222
Junio 2019	201906	Junio	2019	Mujeres	18	Ribera Baja del Ebro	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	99
Junio 2019	201906	Junio	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	5
Junio 2019	201906	Junio	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	2
Junio 2019	201906	Junio	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	20	Comunidad de Calatayud	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	20	Comunidad de Calatayud	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	20	Comunidad de Calatayud	4	Servicios	4
Junio 2019	201906	Junio	2019	Hombres	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	2
Junio 2019	201906	Junio	2019	Mujeres	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	21	Campo de Cariñena	2	Industria y energía	4
Junio 2019	201906	Junio	2019	Mujeres	21	Campo de Cariñena	2	Industria y energía	5
Junio 2019	201906	Junio	2019	Hombres	21	Campo de Cariñena	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	21	Campo de Cariñena	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	22	Campo de Belchite	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	22	Campo de Belchite	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	23	Bajo Martín	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	24	Campo de Daroca	4	Servicios	1
Junio 2019	201906	Junio	2019	Hombres	25	Jiloca	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Mujeres	25	Jiloca	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	26	Cuencas Mineras	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	27	Andorra-Sierra de Arcos	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	28	Bajo Aragón	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	28	Bajo Aragón	2	Industria y energía	4
Junio 2019	201906	Junio	2019	Mujeres	28	Bajo Aragón	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	28	Bajo Aragón	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	28	Bajo Aragón	4	Servicios	4
Junio 2019	201906	Junio	2019	Mujeres	28	Bajo Aragón	4	Servicios	2
Junio 2019	201906	Junio	2019	Hombres	29	Comunidad de Teruel	2	Industria y energía	5
Junio 2019	201906	Junio	2019	Mujeres	29	Comunidad de Teruel	2	Industria y energía	2
Junio 2019	201906	Junio	2019	Mujeres	29	Comunidad de Teruel	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	29	Comunidad de Teruel	4	Servicios	8
Junio 2019	201906	Junio	2019	Mujeres	29	Comunidad de Teruel	4	Servicios	8
Junio 2019	201906	Junio	2019	Mujeres	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Mujeres	32	Gúdar-Javalambre	2	Industria y energía	1
Junio 2019	201906	Junio	2019	Hombres	32	Gúdar-Javalambre	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	32	Gúdar-Javalambre	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	1
Junio 2019	201906	Junio	2019	Hombres	33	Matarraña / Matarranya	3	Construcción	1
Junio 2019	201906	Junio	2019	Hombres	33	Matarraña / Matarranya	4	Servicios	1
Junio 2019	201906	Junio	2019	Mujeres	33	Matarraña / Matarranya	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	01	La Jacetania	4	Servicios	4
Mayo 2019	201905	Mayo	2019	Mujeres	01	La Jacetania	4	Servicios	5
Mayo 2019	201905	Mayo	2019	Hombres	02	Alto Gállego	4	Servicios	2
Mayo 2019	201905	Mayo	2019	Mujeres	02	Alto Gállego	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	03	Sobrarbe	4	Servicios	2
Mayo 2019	201905	Mayo	2019	Mujeres	03	Sobrarbe	4	Servicios	2
Mayo 2019	201905	Mayo	2019	Hombres	04	La Ribagorza	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	04	La Ribagorza	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Mujeres	04	La Ribagorza	4	Servicios	2
Mayo 2019	201905	Mayo	2019	Hombres	05	Cinco Villas	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	05	Cinco Villas	2	Industria y energía	1
Mayo 2019	201905	Mayo	2019	Mujeres	05	Cinco Villas	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	05	Cinco Villas	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Mujeres	05	Cinco Villas	4	Servicios	4
Mayo 2019	201905	Mayo	2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	1
Mayo 2019	201905	Mayo	2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	2
Mayo 2019	201905	Mayo	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	15
Mayo 2019	201905	Mayo	2019	Mujeres	06	Hoya de Huesca / Plana de Uesca	4	Servicios	20
Mayo 2019	201905	Mayo	2019	Hombres	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	2
Mayo 2019	201905	Mayo	2019	Hombres	07	Somontano de Barbastro	4	Servicios	15
Mayo 2019	201905	Mayo	2019	Mujeres	07	Somontano de Barbastro	4	Servicios	8
Mayo 2019	201905	Mayo	2019	Hombres	08	Cinca Medio	1	Agricultura, ganadería y pesca	3
Mayo 2019	201905	Mayo	2019	Hombres	08	Cinca Medio	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Mujeres	08	Cinca Medio	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	09	La Litera / La Llitera	2	Industria y energía	1
Mayo 2019	201905	Mayo	2019	Mujeres	09	La Litera / La Llitera	2	Industria y energía	1
Mayo 2019	201905	Mayo	2019	Hombres	09	La Litera / La Llitera	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	09	La Litera / La Llitera	4	Servicios	4
Mayo 2019	201905	Mayo	2019	Mujeres	09	La Litera / La Llitera	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Hombres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Mujeres	10	Los Monegros	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Mujeres	10	Los Monegros	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	15
Mayo 2019	201905	Mayo	2019	Mujeres	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	11	Bajo Cinca / Baix Cinca	2	Industria y energía	4
Mayo 2019	201905	Mayo	2019	Hombres	11	Bajo Cinca / Baix Cinca	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Mujeres	11	Bajo Cinca / Baix Cinca	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Mujeres	13	Campo de Borja	2	Industria y energía	3
Mayo 2019	201905	Mayo	2019	Hombres	13	Campo de Borja	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	2
Mayo 2019	201905	Mayo	2019	Hombres	15	Ribera Alta del Ebro	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Mujeres	15	Ribera Alta del Ebro	4	Servicios	5
Mayo 2019	201905	Mayo	2019	Hombres	16	Valdejalón	2	Industria y energía	5
Mayo 2019	201905	Mayo	2019	Mujeres	16	Valdejalón	2	Industria y energía	2
Mayo 2019	201905	Mayo	2019	Hombres	16	Valdejalón	4	Servicios	4
Mayo 2019	201905	Mayo	2019	Mujeres	16	Valdejalón	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Hombres	17	Central	1	Agricultura, ganadería y pesca	2
Mayo 2019	201905	Mayo	2019	Hombres	17	Central	2	Industria y energía	31
Mayo 2019	201905	Mayo	2019	Mujeres	17	Central	2	Industria y energía	25
Mayo 2019	201905	Mayo	2019	Hombres	17	Central	3	Construcción	6
Mayo 2019	201905	Mayo	2019	Mujeres	17	Central	3	Construcción	2
Mayo 2019	201905	Mayo	2019	Hombres	17	Central	4	Servicios	156
Mayo 2019	201905	Mayo	2019	Mujeres	17	Central	4	Servicios	234
Mayo 2019	201905	Mayo	2019	Hombres	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	18	Ribera Baja del Ebro	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	69
Mayo 2019	201905	Mayo	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	14
Mayo 2019	201905	Mayo	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	1
Mayo 2019	201905	Mayo	2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Hombres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Mujeres	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	20	Comunidad de Calatayud	2	Industria y energía	3
Mayo 2019	201905	Mayo	2019	Mujeres	20	Comunidad de Calatayud	2	Industria y energía	2
Mayo 2019	201905	Mayo	2019	Mujeres	20	Comunidad de Calatayud	3	Construcción	1
Mayo 2019	201905	Mayo	2019	Hombres	20	Comunidad de Calatayud	4	Servicios	3
Mayo 2019	201905	Mayo	2019	Mujeres	20	Comunidad de Calatayud	4	Servicios	1
Mayo 2019	201905	Mayo	2019	Mujeres	21	Campo de Cariñena	2	Industria y energía	2
Mayo 2019	201905	Mayo	2019	Hombres	22	Campo de Belchite	1	Agricultura, ganadería y pesca	1
Mayo 2019	201905	Mayo	2019	Hombres	22	Campo de Belchite	3	Construcción	1
