Mes y año	Mes (código)	Provincia código	Provincia nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos	Nivel formativo código
Enero 2017	201701	50	Zaragoza	Mujeres	Bachillerato	31	3081	32
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	11	31
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1482	33
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	69	34
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	8	41
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	13	31
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1200	33
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	33	34
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	8	41
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	789	51
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	15	52
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	14	53
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	544	51
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	14	52
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	6	53
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	436	54
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	426	55
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	268	56
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	3	57
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	58
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	357	59
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	19	60
Enero 2017	201701	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	10	61
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	670	54
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	509	55
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	129	56
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	3	57
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	1	58
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	497	59
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	29	60
Enero 2017	201701	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	10	61
Diciembre 2016	201612	22	Huesca	Hombres	Educación Primaria o inferior	10	214	11
Diciembre 2016	201612	22	Huesca	Hombres	Educación Primaria o inferior	10	724	12
Diciembre 2016	201612	22	Huesca	Hombres	Educación Primaria o inferior	10	189	80
Diciembre 2016	201612	22	Huesca	Mujeres	Educación Primaria o inferior	10	137	11
Diciembre 2016	201612	22	Huesca	Mujeres	Educación Primaria o inferior	10	729	12
Diciembre 2016	201612	22	Huesca	Mujeres	Educación Primaria o inferior	10	76	80
Diciembre 2016	201612	22	Huesca	Mujeres	Educación Primaria o inferior	10	7	90
Diciembre 2016	201612	22	Huesca	Hombres	Primera etapa de educación secundaria	20	2	21
Diciembre 2016	201612	22	Huesca	Hombres	Primera etapa de educación secundaria	20	109	22
Diciembre 2016	201612	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1128	23
Diciembre 2016	201612	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1	21
Diciembre 2016	201612	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	82	22
Diciembre 2016	201612	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1239	23
Diciembre 2016	201612	22	Huesca	Hombres	Bachillerato	31	394	32
Diciembre 2016	201612	22	Huesca	Mujeres	Bachillerato	31	474	32
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza media de formación profesional	32	1	31
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza media de formación profesional	32	174	33
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza media de formación profesional	32	4	34
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza media de formación profesional	32	3	41
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	144	33
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	2	34
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	41
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	99	51
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	11	52
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	2	53
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	111	51
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	13	52
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	4	53
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	58	54
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	71	55
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	49	56
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	14	59
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	2	60
Diciembre 2016	201612	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	96	54
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	95	55
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	50	56
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	2	57
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	54	59
Diciembre 2016	201612	22	Huesca	Mujeres	Enseñanza superior universitaria	42	6	60
Diciembre 2016	201612	44	Teruel	Hombres	Educación Primaria o inferior	10	81	11
Diciembre 2016	201612	44	Teruel	Hombres	Educación Primaria o inferior	10	490	12
Diciembre 2016	201612	44	Teruel	Hombres	Educación Primaria o inferior	10	108	80
Diciembre 2016	201612	44	Teruel	Mujeres	Educación Primaria o inferior	10	41	11
Diciembre 2016	201612	44	Teruel	Mujeres	Educación Primaria o inferior	10	365	12
Diciembre 2016	201612	44	Teruel	Mujeres	Educación Primaria o inferior	10	91	80
Diciembre 2016	201612	44	Teruel	Mujeres	Educación Primaria o inferior	10	1	90
Diciembre 2016	201612	44	Teruel	Hombres	Primera etapa de educación secundaria	20	599	22
Diciembre 2016	201612	44	Teruel	Hombres	Primera etapa de educación secundaria	20	343	23
Diciembre 2016	201612	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	97	22
Diciembre 2016	201612	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	333	23
Diciembre 2016	201612	44	Teruel	Hombres	Bachillerato	31	150	32
Diciembre 2016	201612	44	Teruel	Mujeres	Bachillerato	31	249	32
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza media de formación profesional	32	5	31
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza media de formación profesional	32	65	33
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza media de formación profesional	32	1	34
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	1	31
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	76	33
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	38	51
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	1	52
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	33	51
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	6	52
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	1	53
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior universitaria	42	11	54
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior universitaria	42	17	55
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior universitaria	42	16	56
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior universitaria	42	11	59
Diciembre 2016	201612	44	Teruel	Hombres	Enseñanza superior universitaria	42	2	60
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	34	54
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	36	55
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	19	56
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	39	59
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	60
Diciembre 2016	201612	44	Teruel	Mujeres	Enseñanza superior universitaria	42	1	61
Diciembre 2016	201612	50	Zaragoza	Hombres	Educación Primaria o inferior	10	675	11
Diciembre 2016	201612	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2628	12
Diciembre 2016	201612	50	Zaragoza	Hombres	Educación Primaria o inferior	10	925	80
Diciembre 2016	201612	50	Zaragoza	Hombres	Educación Primaria o inferior	10	2	90
Diciembre 2016	201612	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	362	11
Diciembre 2016	201612	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	2422	12
Diciembre 2016	201612	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	839	80
Diciembre 2016	201612	50	Zaragoza	Mujeres	Educación Primaria o inferior	10	54	90
Diciembre 2016	201612	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	2	21
Diciembre 2016	201612	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	1271	22
Diciembre 2016	201612	50	Zaragoza	Hombres	Primera etapa de educación secundaria	20	4450	23
Diciembre 2016	201612	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	12	21
Diciembre 2016	201612	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	967	22
Diciembre 2016	201612	50	Zaragoza	Mujeres	Primera etapa de educación secundaria	20	3805	23
Diciembre 2016	201612	50	Zaragoza	Hombres	Bachillerato	31	2683	32
Diciembre 2016	201612	50	Zaragoza	Mujeres	Bachillerato	31	3047	32
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	10	31
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	1197	33
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	35	34
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza media de formación profesional	32	3	41
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	20	31
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	1052	33
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	24	34
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza media de formación profesional	32	9	41
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	581	51
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	12	52
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior de formación profesional	41	11	53
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	494	51
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	12	52
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior de formación profesional	41	10	53
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	371	54
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	357	55
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	218	56
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	57
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	1	58
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	358	59
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	18	60
Diciembre 2016	201612	50	Zaragoza	Hombres	Enseñanza superior universitaria	42	11	61
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	691	54
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	460	55
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	131	56
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	5	57
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	1	58
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	513	59
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	33	60
Diciembre 2016	201612	50	Zaragoza	Mujeres	Enseñanza superior universitaria	42	18	61
Noviembre 2016	201611	22	Huesca	Hombres	Educación Primaria o inferior	10	295	11
Noviembre 2016	201611	22	Huesca	Hombres	Educación Primaria o inferior	10	594	12
Noviembre 2016	201611	22	Huesca	Hombres	Educación Primaria o inferior	10	364	80
Noviembre 2016	201611	22	Huesca	Hombres	Educación Primaria o inferior	10	1	90
Noviembre 2016	201611	22	Huesca	Mujeres	Educación Primaria o inferior	10	165	11
Noviembre 2016	201611	22	Huesca	Mujeres	Educación Primaria o inferior	10	506	12
Noviembre 2016	201611	22	Huesca	Mujeres	Educación Primaria o inferior	10	179	80
Noviembre 2016	201611	22	Huesca	Mujeres	Educación Primaria o inferior	10	7	90
Noviembre 2016	201611	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1	21
Noviembre 2016	201611	22	Huesca	Hombres	Primera etapa de educación secundaria	20	138	22
Noviembre 2016	201611	22	Huesca	Hombres	Primera etapa de educación secundaria	20	1144	23
Noviembre 2016	201611	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1	21
Noviembre 2016	201611	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	140	22
Noviembre 2016	201611	22	Huesca	Mujeres	Primera etapa de educación secundaria	20	1004	23
Noviembre 2016	201611	22	Huesca	Hombres	Bachillerato	31	289	32
Noviembre 2016	201611	22	Huesca	Mujeres	Bachillerato	31	318	32
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza media de formación profesional	32	177	33
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza media de formación profesional	32	6	34
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	138	33
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	34
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza media de formación profesional	32	1	41
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	62	51
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior de formación profesional	41	6	52
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	77	51
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	16	52
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior de formación profesional	41	1	53
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	45	54
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	55	55
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	18	56
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	15	59
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	4	60
Noviembre 2016	201611	22	Huesca	Hombres	Enseñanza superior universitaria	42	1	61
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	81	54
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	44	55
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	32	56
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	1	57
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	58	59
Noviembre 2016	201611	22	Huesca	Mujeres	Enseñanza superior universitaria	42	8	60
Noviembre 2016	201611	44	Teruel	Hombres	Educación Primaria o inferior	10	52	11
Noviembre 2016	201611	44	Teruel	Hombres	Educación Primaria o inferior	10	375	12
Noviembre 2016	201611	44	Teruel	Hombres	Educación Primaria o inferior	10	126	80
Noviembre 2016	201611	44	Teruel	Mujeres	Educación Primaria o inferior	10	47	11
Noviembre 2016	201611	44	Teruel	Mujeres	Educación Primaria o inferior	10	306	12
Noviembre 2016	201611	44	Teruel	Mujeres	Educación Primaria o inferior	10	99	80
Noviembre 2016	201611	44	Teruel	Mujeres	Educación Primaria o inferior	10	7	90
Noviembre 2016	201611	44	Teruel	Hombres	Primera etapa de educación secundaria	20	587	22
Noviembre 2016	201611	44	Teruel	Hombres	Primera etapa de educación secundaria	20	314	23
Noviembre 2016	201611	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	117	22
Noviembre 2016	201611	44	Teruel	Mujeres	Primera etapa de educación secundaria	20	395	23
Noviembre 2016	201611	44	Teruel	Hombres	Bachillerato	31	128	32
Noviembre 2016	201611	44	Teruel	Mujeres	Bachillerato	31	198	32
Noviembre 2016	201611	44	Teruel	Hombres	Enseñanza media de formación profesional	32	57	33
Noviembre 2016	201611	44	Teruel	Hombres	Enseñanza media de formación profesional	32	1	34
Noviembre 2016	201611	44	Teruel	Mujeres	Enseñanza media de formación profesional	32	78	33
Noviembre 2016	201611	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	32	51
Noviembre 2016	201611	44	Teruel	Hombres	Enseñanza superior de formación profesional	41	1	52
Noviembre 2016	201611	44	Teruel	Mujeres	Enseñanza superior de formación profesional	41	29	51
