Año	Comarca código	Comarca nombre	Tipo licencias código	Tipo licencias descripción	Licencias
2010	27	Andorra-Sierra de Arcos	OT	Operaciones de transporte	1
2010	27	Andorra-Sierra de Arcos	VD-N	Transporte de viajeros nacionales servicio público	20
2010	27	Andorra-Sierra de Arcos	VS-N	Ambulancias nacionales servicio público	1
2010	27	Andorra-Sierra de Arcos	VT-N	Licencias taxi	7
2010	27	Andorra-Sierra de Arcos	MDL-N	Transporte mercancías ligeras nacionales servicio público	9
2010	27	Andorra-Sierra de Arcos	MDP-N	Transporte mercancías pesadas nacionales servicio público	255
2010	27	Andorra-Sierra de Arcos	MPC-N	Transporte mercancías propias nacional	24
2010	27	Andorra-Sierra de Arcos	VPC-N	Transporte privado de viajeros nacional	0
2010	27	Andorra-Sierra de Arcos	VTC-N	Transporte de alquiler con conductor nacional	5
2010	27	Andorra-Sierra de Arcos	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	21
2010	27	Andorra-Sierra de Arcos	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	11
2010	27	Andorra-Sierra de Arcos	MPCE-N	transporte mercancías propias nacional autorizado por empresa	6
2010	27	Andorra-Sierra de Arcos	VSPC-N	Transporte privado ambulancias nacional	0
2010	28	Bajo Aragón	OT	Operaciones de transporte	8
2010	28	Bajo Aragón	VD-N	Transporte de viajeros nacionales servicio público	20
2010	28	Bajo Aragón	VS-N	Ambulancias nacionales servicio público	16
2010	28	Bajo Aragón	VT-N	Licencias taxi	12
2010	28	Bajo Aragón	MDL-N	Transporte mercancías ligeras nacionales servicio público	28
2010	28	Bajo Aragón	MDP-N	Transporte mercancías pesadas nacionales servicio público	330
2010	28	Bajo Aragón	MPC-N	Transporte mercancías propias nacional	115
2010	28	Bajo Aragón	VPC-N	Transporte privado de viajeros nacional	10
2010	28	Bajo Aragón	VTC-N	Transporte de alquiler con conductor nacional	16
2010	28	Bajo Aragón	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	57
2010	28	Bajo Aragón	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	62
2010	28	Bajo Aragón	MPCE-N	transporte mercancías propias nacional autorizado por empresa	29
2010	28	Bajo Aragón	VSPC-N	Transporte privado ambulancias nacional	0
2010	29	Comunidad de Teruel	OT	Operaciones de transporte	11
2010	29	Comunidad de Teruel	VD-N	Transporte de viajeros nacionales servicio público	33
2010	29	Comunidad de Teruel	VS-N	Ambulancias nacionales servicio público	5
2010	29	Comunidad de Teruel	VT-N	Licencias taxi	20
2010	29	Comunidad de Teruel	MDL-N	Transporte mercancías ligeras nacionales servicio público	70
2010	29	Comunidad de Teruel	MDP-N	Transporte mercancías pesadas nacionales servicio público	497
2010	29	Comunidad de Teruel	MPC-N	Transporte mercancías propias nacional	243
2010	29	Comunidad de Teruel	VPC-N	Transporte privado de viajeros nacional	1
2010	29	Comunidad de Teruel	VTC-N	Transporte de alquiler con conductor nacional	2
2010	29	Comunidad de Teruel	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	39
2010	29	Comunidad de Teruel	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	155
2010	29	Comunidad de Teruel	MPCE-N	transporte mercancías propias nacional autorizado por empresa	120
2010	29	Comunidad de Teruel	VSPC-N	Transporte privado ambulancias nacional	0
2010	30	Maestrazgo	OT	Operaciones de transporte	0
2010	30	Maestrazgo	VD-N	Transporte de viajeros nacionales servicio público	0
2010	30	Maestrazgo	VS-N	Ambulancias nacionales servicio público	0
2010	30	Maestrazgo	VT-N	Licencias taxi	2
2010	30	Maestrazgo	MDL-N	Transporte mercancías ligeras nacionales servicio público	1
2010	30	Maestrazgo	MDP-N	Transporte mercancías pesadas nacionales servicio público	25
2010	30	Maestrazgo	MPC-N	Transporte mercancías propias nacional	27
2010	30	Maestrazgo	VPC-N	Transporte privado de viajeros nacional	0
2010	30	Maestrazgo	VTC-N	Transporte de alquiler con conductor nacional	0
2010	30	Maestrazgo	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	1
2010	30	Maestrazgo	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	11
2010	30	Maestrazgo	MPCE-N	transporte mercancías propias nacional autorizado por empresa	19
2010	30	Maestrazgo	VSPC-N	Transporte privado ambulancias nacional	0
2010	31	Sierra de Albarracín	OT	Operaciones de transporte	0
2010	31	Sierra de Albarracín	VD-N	Transporte de viajeros nacionales servicio público	2
2010	31	Sierra de Albarracín	VS-N	Ambulancias nacionales servicio público	0
2010	31	Sierra de Albarracín	VT-N	Licencias taxi	3
2010	31	Sierra de Albarracín	MDL-N	Transporte mercancías ligeras nacionales servicio público	5
2010	31	Sierra de Albarracín	MDP-N	Transporte mercancías pesadas nacionales servicio público	12
2010	31	Sierra de Albarracín	MPC-N	Transporte mercancías propias nacional	32
2010	31	Sierra de Albarracín	VPC-N	Transporte privado de viajeros nacional	0
2010	31	Sierra de Albarracín	VTC-N	Transporte de alquiler con conductor nacional	0
2010	31	Sierra de Albarracín	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	5
2010	31	Sierra de Albarracín	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	11
2010	31	Sierra de Albarracín	MPCE-N	transporte mercancías propias nacional autorizado por empresa	13
2010	31	Sierra de Albarracín	VSPC-N	Transporte privado ambulancias nacional	0
2010	32	Gúdar-Javalambre	OT	Operaciones de transporte	1
2010	32	Gúdar-Javalambre	VD-N	Transporte de viajeros nacionales servicio público	1
2010	32	Gúdar-Javalambre	VS-N	Ambulancias nacionales servicio público	0
2010	32	Gúdar-Javalambre	VT-N	Licencias taxi	8
2010	32	Gúdar-Javalambre	MDL-N	Transporte mercancías ligeras nacionales servicio público	17
2010	32	Gúdar-Javalambre	MDP-N	Transporte mercancías pesadas nacionales servicio público	103
2010	32	Gúdar-Javalambre	MPC-N	Transporte mercancías propias nacional	50
2010	32	Gúdar-Javalambre	VPC-N	Transporte privado de viajeros nacional	9
2010	32	Gúdar-Javalambre	VTC-N	Transporte de alquiler con conductor nacional	10
2010	32	Gúdar-Javalambre	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2010	32	Gúdar-Javalambre	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	35
2010	32	Gúdar-Javalambre	MPCE-N	transporte mercancías propias nacional autorizado por empresa	28
2010	32	Gúdar-Javalambre	VSPC-N	Transporte privado ambulancias nacional	0
2010	33	Matarraña / Matarranya	OT	Operaciones de transporte	0
2010	33	Matarraña / Matarranya	VD-N	Transporte de viajeros nacionales servicio público	0
2010	33	Matarraña / Matarranya	VS-N	Ambulancias nacionales servicio público	0
2010	33	Matarraña / Matarranya	VT-N	Licencias taxi	7
2010	33	Matarraña / Matarranya	MDL-N	Transporte mercancías ligeras nacionales servicio público	7
2010	33	Matarraña / Matarranya	MDP-N	Transporte mercancías pesadas nacionales servicio público	43
2010	33	Matarraña / Matarranya	MPC-N	Transporte mercancías propias nacional	100
2010	33	Matarraña / Matarranya	VPC-N	Transporte privado de viajeros nacional	0
2010	33	Matarraña / Matarranya	VTC-N	Transporte de alquiler con conductor nacional	0
2010	33	Matarraña / Matarranya	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	9
2010	33	Matarraña / Matarranya	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	17
2010	33	Matarraña / Matarranya	MPCE-N	transporte mercancías propias nacional autorizado por empresa	34
2010	33	Matarraña / Matarranya	VSPC-N	Transporte privado ambulancias nacional	0
2011	01	La Jacetania	OT	Operaciones de transporte	2
2011	01	La Jacetania	VD-N	Transporte de viajeros nacionales servicio público	30
2011	01	La Jacetania	VS-N	Ambulancias nacionales servicio público	5
2011	01	La Jacetania	VT-N	Licencias taxi	26
2011	01	La Jacetania	MDL-N	Transporte mercancías ligeras nacionales servicio público	30
2011	01	La Jacetania	MDP-N	Transporte mercancías pesadas nacionales servicio público	109
2011	01	La Jacetania	MPC-N	Transporte mercancías propias nacional	63
2011	01	La Jacetania	VPC-N	Transporte privado de viajeros nacional	3
2011	01	La Jacetania	VTC-N	Transporte de alquiler con conductor nacional	0
2011	01	La Jacetania	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	11
2011	01	La Jacetania	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	35
2011	01	La Jacetania	MPCE-N	transporte mercancías propias nacional autorizado por empresa	43
2011	01	La Jacetania	VSPC-N	Transporte privado ambulancias nacional	0
2011	01	La Jacetania	VD	Transporte público viajeros en autobús	5
2011	01	La Jacetania	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	01	La Jacetania	XD	Servicio público mixto-Mercancías y viajeros	0
2011	02	Alto Gállego	OT	Operaciones de transporte	4
2011	02	Alto Gállego	VD-N	Transporte de viajeros nacionales servicio público	0
2011	02	Alto Gállego	VS-N	Ambulancias nacionales servicio público	0
2011	02	Alto Gállego	VT-N	Licencias taxi	16
2011	02	Alto Gállego	MDL-N	Transporte mercancías ligeras nacionales servicio público	13
2011	02	Alto Gállego	MDP-N	Transporte mercancías pesadas nacionales servicio público	183
2011	02	Alto Gállego	MPC-N	Transporte mercancías propias nacional	33
2011	02	Alto Gállego	VPC-N	Transporte privado de viajeros nacional	0
2011	02	Alto Gállego	VTC-N	Transporte de alquiler con conductor nacional	1
2011	02	Alto Gállego	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2011	02	Alto Gállego	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	31
2011	02	Alto Gállego	MPCE-N	transporte mercancías propias nacional autorizado por empresa	22
2011	02	Alto Gállego	VSPC-N	Transporte privado ambulancias nacional	0
2011	02	Alto Gállego	VD	Transporte público viajeros en autobús	0
2011	02	Alto Gállego	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	02	Alto Gállego	XD	Servicio público mixto-Mercancías y viajeros	0
2011	03	Sobrarbe	OT	Operaciones de transporte	0
2011	03	Sobrarbe	VD-N	Transporte de viajeros nacionales servicio público	12
2011	03	Sobrarbe	VS-N	Ambulancias nacionales servicio público	0
2011	03	Sobrarbe	VT-N	Licencias taxi	31
2011	03	Sobrarbe	MDL-N	Transporte mercancías ligeras nacionales servicio público	16
2011	03	Sobrarbe	MDP-N	Transporte mercancías pesadas nacionales servicio público	66
2011	03	Sobrarbe	MPC-N	Transporte mercancías propias nacional	34
2011	03	Sobrarbe	VPC-N	Transporte privado de viajeros nacional	0
2011	03	Sobrarbe	VTC-N	Transporte de alquiler con conductor nacional	0
2011	03	Sobrarbe	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	8
2011	03	Sobrarbe	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	19
2011	03	Sobrarbe	MPCE-N	transporte mercancías propias nacional autorizado por empresa	20
2011	03	Sobrarbe	VSPC-N	Transporte privado ambulancias nacional	0
2011	03	Sobrarbe	VD	Transporte público viajeros en autobús	0
2011	03	Sobrarbe	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	03	Sobrarbe	XD	Servicio público mixto-Mercancías y viajeros	0
2011	04	La Ribagorza	OT	Operaciones de transporte	3
2011	04	La Ribagorza	VD-N	Transporte de viajeros nacionales servicio público	7
2011	04	La Ribagorza	VS-N	Ambulancias nacionales servicio público	3
2011	04	La Ribagorza	VT-N	Licencias taxi	35
2011	04	La Ribagorza	MDL-N	Transporte mercancías ligeras nacionales servicio público	22
2011	04	La Ribagorza	MDP-N	Transporte mercancías pesadas nacionales servicio público	188
2011	04	La Ribagorza	MPC-N	Transporte mercancías propias nacional	58
2011	04	La Ribagorza	VPC-N	Transporte privado de viajeros nacional	1
2011	04	La Ribagorza	VTC-N	Transporte de alquiler con conductor nacional	0
2011	04	La Ribagorza	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	12
2011	04	La Ribagorza	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	43
2011	04	La Ribagorza	MPCE-N	transporte mercancías propias nacional autorizado por empresa	39
2011	04	La Ribagorza	VSPC-N	Transporte privado ambulancias nacional	0
2011	04	La Ribagorza	VD	Transporte público viajeros en autobús	4
2011	04	La Ribagorza	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	04	La Ribagorza	XD	Servicio público mixto-Mercancías y viajeros	0
2011	05	Cinco Villas	OT	Operaciones de transporte	7
2011	05	Cinco Villas	VD-N	Transporte de viajeros nacionales servicio público	36
2011	05	Cinco Villas	VS-N	Ambulancias nacionales servicio público	2
2011	05	Cinco Villas	VT-N	Licencias taxi	24
2011	05	Cinco Villas	MDL-N	Transporte mercancías ligeras nacionales servicio público	26
2011	05	Cinco Villas	MDP-N	Transporte mercancías pesadas nacionales servicio público	277
2011	05	Cinco Villas	MPC-N	Transporte mercancías propias nacional	113
2011	05	Cinco Villas	VPC-N	Transporte privado de viajeros nacional	0
2011	05	Cinco Villas	VTC-N	Transporte de alquiler con conductor nacional	0
2011	05	Cinco Villas	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	16
2011	05	Cinco Villas	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	95
2011	05	Cinco Villas	MPCE-N	transporte mercancías propias nacional autorizado por empresa	78
2011	05	Cinco Villas	VSPC-N	Transporte privado ambulancias nacional	0
2011	05	Cinco Villas	VD	Transporte público viajeros en autobús	0
2011	05	Cinco Villas	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	05	Cinco Villas	XD	Servicio público mixto-Mercancías y viajeros	0
2011	06	Hoya de Huesca / Plana de Uesca	OT	Operaciones de transporte	7
2011	06	Hoya de Huesca / Plana de Uesca	VD-N	Transporte de viajeros nacionales servicio público	208
2011	06	Hoya de Huesca / Plana de Uesca	VS-N	Ambulancias nacionales servicio público	12
2011	06	Hoya de Huesca / Plana de Uesca	VT-N	Licencias taxi	58
2011	06	Hoya de Huesca / Plana de Uesca	MDL-N	Transporte mercancías ligeras nacionales servicio público	80
2011	06	Hoya de Huesca / Plana de Uesca	MDP-N	Transporte mercancías pesadas nacionales servicio público	431
2011	06	Hoya de Huesca / Plana de Uesca	MPC-N	Transporte mercancías propias nacional	206
2011	06	Hoya de Huesca / Plana de Uesca	VPC-N	Transporte privado de viajeros nacional	5
2011	06	Hoya de Huesca / Plana de Uesca	VTC-N	Transporte de alquiler con conductor nacional	0
2011	06	Hoya de Huesca / Plana de Uesca	MDLE-N	Transporte mercancías ligeras nacional servicio público autorizado por empresa	48
2011	06	Hoya de Huesca / Plana de Uesca	MDPE-N	Transporte mercancías pesadas nacinal servicio público autorizado por empresa	104
2011	06	Hoya de Huesca / Plana de Uesca	MPCE-N	transporte mercancías propias nacional autorizado por empresa	104
2011	06	Hoya de Huesca / Plana de Uesca	VSPC-N	Transporte privado ambulancias nacional	10
2011	06	Hoya de Huesca / Plana de Uesca	VD	Transporte público viajeros en autobús	0
2011	06	Hoya de Huesca / Plana de Uesca	XD-N	Servicio público nacional mixto-Mercancías y viajeros	0
2011	06	Hoya de Huesca / Plana de Uesca	XD	Servicio público mixto-Mercancías y viajeros	0
2011	07	Somontano de Barbastro	OT	Operaciones de transporte	3
2011	07	Somontano de Barbastro	VD-N	Transporte de viajeros nacionales servicio público	9
2011	07	Somontano de Barbastro	VS-N	Ambulancias nacionales servicio público	11
2011	07	Somontano de Barbastro	VT-N	Licencias taxi	19
2011	07	Somontano de Barbastro	MDL-N	Transporte mercancías ligeras nacionales servicio público	21
2011	07	Somontano de Barbastro	MDP-N	Transporte mercancías pesadas nacionales servicio público	240
2011	07	Somontano de Barbastro	MPC-N	Transporte mercancías propias nacional	90
2011	07	Somontano de Barbastro	VPC-N	Transporte privado de viajeros nacional	0
2011	07	Somontano de Barbastro	VTC-N	Transporte de alquiler con conductor nacional	0
