Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2019	44206	San Agustín												SIN INFORMACIÓN
2019	44207	San Martín del Río												SIN INFORMACIÓN
2019	44208	Santa Cruz de Nogueras												SIN INFORMACIÓN
2019	44209	Santa Eulalia	3	2	1	645	430	215	2	0	0	1	1	COMPLETA
2019	44210	Sarrión	9	7	2	2095	2023	72	7	3	0	2	1	COMPLETA
2019	44211	Segura de los Baños												SIN INFORMACIÓN
2019	44212	Seno												SIN INFORMACIÓN
2019	44213	Singra												SIN INFORMACIÓN
2019	44215	Terriente												SIN INFORMACIÓN
2019	44216	Teruel	20	12	8	61492	33525	27967	129	31	4	11	10	COMPLETA
2019	44217	Toril y Masegoso												SIN INFORMACIÓN
2019	44218	Tormón												SIN INFORMACIÓN
2019	44219	Tornos												SIN INFORMACIÓN
2019	44220	Torralba de los Sisones	4	0	4	5266	0	5266	0	0	0	0	0	COMPLETA
2019	44221	Torrecilla de Alcañiz	1	1		240	240		1			1		INCOMPLETA
2019	44222	Torrecilla del Rebollar												SIN INFORMACIÓN
2019	44223	Torre de Arcas												SIN INFORMACIÓN
2019	44224	Torre de las Arcas												SIN INFORMACIÓN
2019	44225	Torre del Compte	1	0	1	42	0	42	0	1	0	0	0	COMPLETA
2019	44226	Torrelacárcel												SIN INFORMACIÓN
2019	44227	Torre los Negros												SIN INFORMACIÓN
2019	44228	Torremocha de Jiloca												SIN INFORMACIÓN
2019	44229	Torres de Albarracín												SIN INFORMACIÓN
2019	44230	Torrevelilla												SIN INFORMACIÓN
2019	44231	Torrijas	2	1	1	594	426	168	1	1	0	0	0	COMPLETA
2019	44232	Torrijo del Campo	1	1	0	202	202	0	1	0	0	0	0	COMPLETA
2019	44234	Tramacastiel												SIN INFORMACIÓN
2019	44235	Tramacastilla												SIN INFORMACIÓN
2019	44236	Tronchón	0	0	0	0	0	0	0	4	0	0	0	COMPLETA
2019	44237	Urrea de Gaén	1	1	0	286	286	0	1	1	0	0	0	COMPLETA
2019	44238	Utrillas												SIN INFORMACIÓN
2019	44239	Valacloche												SIN INFORMACIÓN
2019	44240	Valbona	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	44241	Valdealgorfa	2	1	1	305	247	58	1	3	0	0	0	COMPLETA
2019	44243	Valdecuenca	1	0	1	154	0	154	0	0	0	1	0	COMPLETA
2019	44244	Valdelinares	1	1	0	363	363	0	2	1	0	0	0	COMPLETA
2019	44245	Valdeltormo	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	44246	Valderrobres	11	4	7	7852	744	7108	4	4	0	1	1	COMPLETA
2019	44247	Valjunquera												SIN INFORMACIÓN
2019	44249	Vallecillo (El)												SIN INFORMACIÓN
2019	44250	Veguillas de la Sierra												SIN INFORMACIÓN
2019	44251	Villafranca del Campo												SIN INFORMACIÓN
2019	44252	Villahermosa del Campo												SIN INFORMACIÓN
2019	44256	Villanueva del Rebollar de la Sierra												SIN INFORMACIÓN
2019	44257	Villar del Cobo												SIN INFORMACIÓN
2019	44258	Villar del Salz												SIN INFORMACIÓN
2019	44260	Villarluengo												SIN INFORMACIÓN
2019	44261	Villarquemado	1	1	0	96	96	0	1	0	0	0	0	COMPLETA
2019	44262	Villarroya de los Pinares												SIN INFORMACIÓN
2019	44263	Villastar	0	0	0	0	0	0	0	0	0	1	0	COMPLETA
2019	44264	Villel												SIN INFORMACIÓN
2019	44265	Vinaceite	1	0	1	288	0	288	0	0	0	0	0	COMPLETA
2019	44266	Visiedo												SIN INFORMACIÓN
2019	44267	Vivel del Río Martín												SIN INFORMACIÓN
2019	44268	Zoma (La)	1		1	90		90						INCOMPLETA
2019	50001	Abanto												SIN INFORMACIÓN
2019	50002	Acered												SIN INFORMACIÓN
2019	50003	Agón												SIN INFORMACIÓN
2019	50004	Aguarón	1	0	1	74	0	74	0	1	0	0	0	COMPLETA
2019	50005	Aguilón												SIN INFORMACIÓN
2019	50006	Ainzón	2	1	1	1478	407	1071	2	1	0	2	1	COMPLETA
2019	50007	Aladrén												SIN INFORMACIÓN
2019	50008	Alagón	4	4	0	710	710	0	4	5	0	0	0	COMPLETA
2019	50009	Alarba												SIN INFORMACIÓN
2019	50010	Alberite de San Juan												SIN INFORMACIÓN
2019	50011	Albeta												SIN INFORMACIÓN
2019	50012	Alborge												SIN INFORMACIÓN
2019	50013	Alcalá de Ebro	1	1	0	216	216	0	1	0	0	0	0	COMPLETA
2019	50014	Alcalá de Moncayo												SIN INFORMACIÓN
2019	50015	Alconchel de Ariza												SIN INFORMACIÓN
2019	50016	Aldehuela de Liestos												SIN INFORMACIÓN
2019	50017	Alfajarín	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2019	50018	Alfamén	11	2	9	5323	197	5126	2	1	0	0	0	COMPLETA
2019	50019	Alforque												SIN INFORMACIÓN
2019	50020	Alhama de Aragón												SIN INFORMACIÓN
2019	50021	Almochuel												SIN INFORMACIÓN
2019	50022	Almolda (La)	2	1	1	179	147	32	1	2	0	1	0	COMPLETA
2019	50023	Almonacid de la Cuba												SIN INFORMACIÓN
2019	50024	Almonacid de la Sierra	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50025	Almunia de Doña Godina (La)	16	6	10	12568	2558	10010	14	4	0	2	2	COMPLETA
2019	50026	Alpartir												SIN INFORMACIÓN
2019	50027	Ambel	1	0	1	29	0	29	0	0	0	6	5	COMPLETA
2019	50028	Anento												SIN INFORMACIÓN
2019	50029	Aniñón	4	2	2	1219	519	700	2	0	0	0	0	COMPLETA
2019	50030	Añón de Moncayo												SIN INFORMACIÓN
2019	50031	Aranda de Moncayo												SIN INFORMACIÓN
2019	50032	Arándiga	1	0	1	462	0	462	0	0	0	0	0	COMPLETA
2019	50033	Ardisa												SIN INFORMACIÓN
2019	50034	Ariza	1	1	0	243	243	0	1	0	0	0	0	COMPLETA
2019	50035	Artieda												SIN INFORMACIÓN
2019	50036	Asín												SIN INFORMACIÓN
2019	50037	Atea												SIN INFORMACIÓN
2019	50038	Ateca	1	1	0	302	302	0	1	1	0	0	0	COMPLETA
2019	50039	Azuara												SIN INFORMACIÓN
2019	50040	Badules												SIN INFORMACIÓN
2019	50041	Bagüés												SIN INFORMACIÓN
2019	50042	Balconchán												SIN INFORMACIÓN
2019	50043	Bárboles												SIN INFORMACIÓN
2019	50044	Bardallur												SIN INFORMACIÓN
2019	50045	Belchite	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50046	Belmonte de Gracián												SIN INFORMACIÓN
2019	50047	Berdejo												SIN INFORMACIÓN
2019	50048	Berrueco												SIN INFORMACIÓN
2019	50050	Bijuesca												SIN INFORMACIÓN
2019	50051	Biota	6	0	6	8259	0	8259	0	1	0	1	1	COMPLETA
2019	50052	Bisimbre												SIN INFORMACIÓN
2019	50053	Boquiñeni	5	1	4	14911	252	14659	1	1	0	0	0	COMPLETA
2019	50054	Bordalba												SIN INFORMACIÓN
2019	50055	Borja	4	2	2	904	518	386	2	1	0	0	0	COMPLETA
2019	50056	Botorrita	0	0	0	0	0	0	0	4	0	0	0	COMPLETA
2019	50057	Brea de Aragón	1	1	0	268	268	0	1	0	0	1	1	COMPLETA
2019	50058	Bubierca												SIN INFORMACIÓN
2019	50059	Bujaraloz	13	1	12	9341	127	9214	1	6	4	1	2	COMPLETA
2019	50060	Bulbuente	4	0	4	4807	0	4807	0	0	0	0	0	COMPLETA
2019	50061	Bureta												SIN INFORMACIÓN
2019	50062	Burgo de Ebro (El)	2	1	1	595	436	159	1	1	0	0	0	COMPLETA
2019	50063	Buste (El)												SIN INFORMACIÓN
2019	50064	Cabañas de Ebro												SIN INFORMACIÓN
2019	50065	Cabolafuente												SIN INFORMACIÓN
2019	50066	Cadrete	7	7	0	7945	7945	0	24	7	0	4	4	COMPLETA
2019	50067	Calatayud	2	1	1	1517	138	1379	1	4	0	0	0	COMPLETA
2019	50068	Calatorao	6	3	3	3304	1740	1564	9	2	1	5	3	COMPLETA
2019	50069	Calcena												SIN INFORMACIÓN
2019	50070	Calmarza												SIN INFORMACIÓN
2019	50071	Campillo de Aragón												SIN INFORMACIÓN
2019	50072	Carenas												SIN INFORMACIÓN
2019	50073	Cariñena	6	0	6	6723	0	6723	0	2	0	0	0	COMPLETA
2019	50074	Caspe	9	1	8	7996	169	7827	1	9	2	3	1	COMPLETA
2019	50075	Castejón de Alarba												SIN INFORMACIÓN
2019	50076	Castejón de las Armas												SIN INFORMACIÓN
2019	50077	Castejón de Valdejasa	2		2	1900		1900		1				INCOMPLETA
2019	50078	Castiliscar												SIN INFORMACIÓN
2019	50079	Cervera de la Cañada												SIN INFORMACIÓN
2019	50080	Cerveruela												SIN INFORMACIÓN
2019	50081	Cetina	2	0	2	652	0	652	0	3	0	0	1	COMPLETA
2019	50082	Cimballa												SIN INFORMACIÓN
2019	50083	Cinco Olivas												SIN INFORMACIÓN
2019	50084	Clarés de Ribota												SIN INFORMACIÓN
2019	50085	Codo												SIN INFORMACIÓN
2019	50086	Codos												SIN INFORMACIÓN
2019	50087	Contamina												SIN INFORMACIÓN
2019	50088	Cosuenda	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50089	Cuarte de Huerva	43	43	0	57830	57830	0	245	4	0	2	0	COMPLETA
2019	50090	Cubel												SIN INFORMACIÓN
2019	50091	Cuerlas (Las)												SIN INFORMACIÓN
2019	50092	Chiprana	2	0	2	155	0	155	0	1	0	2	1	COMPLETA
2019	50093	Chodes												SIN INFORMACIÓN
2019	50094	Daroca	0	0	0	0	0	0	0	3	0	1	1	COMPLETA
2019	50095	Ejea de los Caballeros	12	1	11	11948	148	11800	1	6				INCOMPLETA
2019	50096	Embid de Ariza												SIN INFORMACIÓN
2019	50098	Encinacorba												SIN INFORMACIÓN
2019	50099	Épila	1	0	1	150	0	150	0	4	0	2	0	COMPLETA
2019	50100	Erla												SIN INFORMACIÓN
2019	50101	Escatrón	4	0	4	316	0	316	0	2	0	1	1	COMPLETA
2019	50102	Fabara												SIN INFORMACIÓN
2019	50104	Farlete	1	0	1	1882	0	1882	0	0	0	0	0	COMPLETA
2019	50105	Fayón	8	0	8	8945	0	8945	0	0	0	0	0	COMPLETA
2019	50106	Fayos (Los)												SIN INFORMACIÓN
2019	50107	Figueruelas	2	0	2	20121	0	20121	0	3	0	0	0	COMPLETA
2019	50108	Fombuena												SIN INFORMACIÓN
2019	50109	Frago (El)	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50110	Frasno (El)	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50111	Fréscano	1	1	0	250	250	0	1	0	0	0	0	COMPLETA
2019	50113	Fuendejalón	10	0	10	9943	0	9943	0	3	0	3	1	COMPLETA
2019	50114	Fuendetodos												SIN INFORMACIÓN
2019	50115	Fuentes de Ebro	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50116	Fuentes de Jiloca												SIN INFORMACIÓN
2019	50117	Gallocanta												SIN INFORMACIÓN
2019	50118	Gallur	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2019	50119	Gelsa	1	1	0	133	133	0	1	1	0	0	0	COMPLETA
2019	50120	Godojos												SIN INFORMACIÓN
2019	50121	Gotor												SIN INFORMACIÓN
2019	50122	Grisel												SIN INFORMACIÓN
2019	50123	Grisén												SIN INFORMACIÓN
2019	50124	Herrera de los Navarros												SIN INFORMACIÓN
2019	50125	Ibdes	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50126	Illueca	0	0	0	0	0	0	0	1	0	1	1	COMPLETA
2019	50128	Isuerre												SIN INFORMACIÓN
2019	50129	Jaraba												SIN INFORMACIÓN
2019	50130	Jarque de Moncayo	1	0	1	2424	0	2424	0	0	0	0	0	COMPLETA
2019	50131	Jaulín	2	1	1	2450	184	2266	1	0	0	1	1	COMPLETA
2019	50132	Joyosa (La)												SIN INFORMACIÓN
2019	50133	Lagata	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50134	Langa del Castillo												SIN INFORMACIÓN
2019	50135	Layana												SIN INFORMACIÓN
2019	50136	Lécera												SIN INFORMACIÓN
2019	50137	Leciñena	2	2	0	371	371	0	2	0	0	0	0	COMPLETA
2019	50138	Lechón												SIN INFORMACIÓN
2019	50139	Letux												SIN INFORMACIÓN
2019	50140	Litago	1	1	0	300	300	0	1	0	0	0	0	COMPLETA
2019	50141	Lituénigo												SIN INFORMACIÓN
2019	50142	Lobera de Onsella												SIN INFORMACIÓN
2019	50143	Longares	0	0	0	0	0	0	0	4	0	0	0	COMPLETA
2019	50144	Longás												SIN INFORMACIÓN
2019	50146	Lucena de Jalón	2	0	2	3032	0	3032	0	0	0	0	0	COMPLETA
2019	50147	Luceni	3	1	2	496	223	273	1	0	0	0	0	COMPLETA
2019	50148	Luesia												SIN INFORMACIÓN
2019	50149	Luesma												SIN INFORMACIÓN
2019	50150	Lumpiaque	2	0	2	2346	0	2346	0	1	0	1	1	COMPLETA
2019	50151	Luna												SIN INFORMACIÓN
2019	50152	Maella	2	0	2	127	0	127	0	11	0	0	0	COMPLETA
2019	50153	Magallón	2	2	0	434	434	0	2	0	0	1	1	COMPLETA
2019	50154	Mainar												SIN INFORMACIÓN
2019	50155	Malanquilla												SIN INFORMACIÓN
2019	50156	Maleján												SIN INFORMACIÓN
2019	50157	Malón												SIN INFORMACIÓN
2019	50159	Maluenda	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50160	Mallén	2	1	1	2634	842	1792	2	1	0	0	0	COMPLETA
2019	50161	Manchones	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50162	Mara												SIN INFORMACIÓN
2019	50163	María de Huerva	2	1	1	299	140	159	1	1	0	1	1	COMPLETA
2019	50164	Mediana de Aragón												SIN INFORMACIÓN
2019	50165	Mequinenza	3	1	2	2414	342	2072	1	8	0	0	0	COMPLETA
2019	50166	Mesones de Isuela												SIN INFORMACIÓN
2019	50167	Mezalocha												SIN INFORMACIÓN
2019	50168	Mianos												SIN INFORMACIÓN
2019	50169	Miedes de Aragón	2	0	2	374	0	374	0	0	0	0	0	COMPLETA
2019	50170	Monegrillo	1	0	1	400	0	400	0	0	0	3	1	COMPLETA
2019	50171	Moneva												SIN INFORMACIÓN
2019	50172	Monreal de Ariza												SIN INFORMACIÓN
2019	50173	Monterde												SIN INFORMACIÓN
2019	50174	Montón												SIN INFORMACIÓN
2019	50175	Morata de Jalón												SIN INFORMACIÓN
2019	50176	Morata de Jiloca												SIN INFORMACIÓN
2019	50177	Morés												SIN INFORMACIÓN
2019	50178	Moros												SIN INFORMACIÓN
2019	50179	Moyuela												SIN INFORMACIÓN
2019	50180	Mozota												SIN INFORMACIÓN
2019	50181	Muel												SIN INFORMACIÓN
2019	50182	Muela (La)	3	3		381	381		3	9		1		INCOMPLETA
2019	50183	Munébrega												SIN INFORMACIÓN
2019	50184	Murero												SIN INFORMACIÓN
2019	50185	Murillo de Gállego	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50186	Navardún												SIN INFORMACIÓN
2019	50187	Nigüella												SIN INFORMACIÓN
2019	50188	Nombrevilla												SIN INFORMACIÓN
2019	50189	Nonaspe	3	1	2	891	326	565	1	14	0	0	0	COMPLETA
2019	50190	Novallas	0	0	0	0	0	0	0	1	0	1	1	COMPLETA
2019	50191	Novillas												SIN INFORMACIÓN
2019	50192	Nuévalos												SIN INFORMACIÓN
2019	50193	Nuez de Ebro	1	1	0	342	342	0	1	0	0	0	0	COMPLETA
2019	50194	Olvés												SIN INFORMACIÓN
2019	50195	Orcajo	1	0	1	351	0	351	0	0	0	0	0	COMPLETA
2019	50196	Orera												SIN INFORMACIÓN
2019	50197	Orés	1	1	0	142	142	0	1	0	0	0	0	COMPLETA
2019	50198	Oseja												SIN INFORMACIÓN
2019	50199	Osera de Ebro	0	0	0	0	0	0	0	1	0	2	0	COMPLETA
2019	50200	Paniza	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50201	Paracuellos de Jiloca	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50202	Paracuellos de la Ribera												SIN INFORMACIÓN
2019	50203	Pastriz	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50204	Pedrola	4	1	3	696	230	466	1	3	0	1	1	COMPLETA
2019	50205	Pedrosas (Las)	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50206	Perdiguera	9	0	9	13750	0	13750	0	1	0	0	0	COMPLETA
2019	50207	Piedratajada												SIN INFORMACIÓN
2019	50208	Pina de Ebro	2	0	2	82259	0	82259	0	0	0	0	0	COMPLETA
2019	50209	Pinseque	1	1	0	150	150	0	1	1	0	0	0	COMPLETA
2019	50210	Pintanos (Los)												SIN INFORMACIÓN
2019	50211	Plasencia de Jalón												SIN INFORMACIÓN
2019	50212	Pleitas												SIN INFORMACIÓN
2019	50213	Plenas												SIN INFORMACIÓN
2019	50214	Pomer												SIN INFORMACIÓN
2019	50215	Pozuel de Ariza												SIN INFORMACIÓN
2019	50216	Pozuelo de Aragón												SIN INFORMACIÓN
2019	50217	Pradilla de Ebro	3		3	1295		1295		2				INCOMPLETA
2019	50218	Puebla de Albortón	2		2	3492		3492						INCOMPLETA
2019	50219	Puebla de Alfindén (La)	3	2	1	8668	5958	2710	42	2	0	2	0	COMPLETA
2019	50220	Puendeluna	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2019	50221	Purujosa												SIN INFORMACIÓN
2019	50222	Quinto	6	4	2	4450	628	3822	4	0	0	2	2	COMPLETA
2019	50223	Remolinos	0	0	0	0	0	0	0	1	0	3	1	COMPLETA
2019	50224	Retascón												SIN INFORMACIÓN
2019	50225	Ricla	3	2	1	602	498	104	1	1	0	1	0	COMPLETA
2019	50227	Romanos												SIN INFORMACIÓN
2019	50228	Rueda de Jalón	0	0	0	0	0	0	0	0	0	2	2	COMPLETA
2019	50229	Ruesca												SIN INFORMACIÓN
2019	50230	Sádaba	5	0	5	7554	0	7554	0	0	0	0	0	COMPLETA
2019	50231	Salillas de Jalón	0	0	0	0	0	0	0	2	1	0	0	COMPLETA
2019	50232	Salvatierra de Esca												SIN INFORMACIÓN
2019	50233	Samper del Salz												SIN INFORMACIÓN
2019	50234	San Martín de la Virgen de Moncayo												SIN INFORMACIÓN
2019	50235	San Mateo de Gállego	3	3	0	381	381	0	3	4	0	0	0	COMPLETA
2019	50236	Santa Cruz de Grío												SIN INFORMACIÓN
2019	50237	Santa Cruz de Moncayo	1	1		79	79		1					INCOMPLETA
2019	50238	Santa Eulalia de Gállego												SIN INFORMACIÓN
2019	50239	Santed												SIN INFORMACIÓN
2019	50240	Sástago	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50241	Saviñán								1				INCOMPLETA
2019	50242	Sediles												SIN INFORMACIÓN
2019	50243	Sestrica												SIN INFORMACIÓN
2019	50244	Sierra de Luna												SIN INFORMACIÓN
2019	50245	Sigüés												SIN INFORMACIÓN
2019	50246	Sisamón												SIN INFORMACIÓN
2019	50247	Sobradiel												SIN INFORMACIÓN
2019	50248	Sos del Rey Católico	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50249	Tabuenca	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2019	50250	Talamantes												SIN INFORMACIÓN
2019	50251	Tarazona	4	2	2	3599	1228	2371	1	5	0	1	1	COMPLETA
2019	50252	Tauste	4	4		1317	1317		4	4	1	5	4	INCOMPLETA
2019	50253	Terrer												SIN INFORMACIÓN
2019	50254	Tierga												SIN INFORMACIÓN
2019	50255	Tobed												SIN INFORMACIÓN
2019	50256	Torralba de los Frailes												SIN INFORMACIÓN
2019	50257	Torralba de Ribota												SIN INFORMACIÓN
2019	50258	Torralbilla	2		2	3102		3102						INCOMPLETA
2019	50259	Torrehermosa												SIN INFORMACIÓN
2019	50260	Torrelapaja												SIN INFORMACIÓN
2019	50261	Torrellas												SIN INFORMACIÓN
2019	50262	Torres de Berrellén	1	1	0	128	128	0	1	1	0	0	0	COMPLETA
2019	50263	Torrijo de la Cañada												SIN INFORMACIÓN
2019	50264	Tosos												SIN INFORMACIÓN
2019	50265	Trasmoz												SIN INFORMACIÓN
2019	50266	Trasobares												SIN INFORMACIÓN
2019	50267	Uncastillo	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50268	Undués de Lerda												SIN INFORMACIÓN
2019	50269	Urrea de Jalón	1	0	1	87	0	87	0	0	0	0	0	COMPLETA
2019	50270	Urriés												SIN INFORMACIÓN
2019	50271	Used												SIN INFORMACIÓN
2019	50272	Utebo	6	4	2	5163	2484	2679	14	13	0	5	3	COMPLETA
2019	50273	Valdehorna												SIN INFORMACIÓN
2019	50274	Val de San Martín												SIN INFORMACIÓN
2019	50275	Valmadrid												SIN INFORMACIÓN
2019	50276	Valpalmas	1	0	1	80	0	80	0	0	0	0	0	COMPLETA
2019	50277	Valtorres												SIN INFORMACIÓN
2019	50278	Velilla de Ebro	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50279	Velilla de Jiloca												SIN INFORMACIÓN
2019	50280	Vera de Moncayo	2	0	2	534	0	534	0	3	0	0	0	COMPLETA
2019	50281	Vierlas												SIN INFORMACIÓN
2019	50282	Vilueña (La)												SIN INFORMACIÓN
2019	50283	Villadoz												SIN INFORMACIÓN
2019	50284	Villafeliche												SIN INFORMACIÓN
2019	50285	Villafranca de Ebro	0	0	0	0	0	0	0	0	0	1	1	COMPLETA
2019	50286	Villalba de Perejil												SIN INFORMACIÓN
2019	50287	Villalengua	2	2	0	518	518	0	2	0	0	0	0	COMPLETA
2019	50288	Villanueva de Gállego	1	0	1	7564	0	7564	0	1	0	0	0	COMPLETA
2019	50289	Villanueva de Jiloca												SIN INFORMACIÓN
2019	50290	Villanueva de Huerva												SIN INFORMACIÓN
2019	50291	Villar de los Navarros												SIN INFORMACIÓN
2019	50292	Villarreal de Huerva												SIN INFORMACIÓN
2019	50293	Villarroya de la Sierra	1	1	0	214	214	0	1	0	0	2	2	COMPLETA
2019	50294	Villarroya del Campo												SIN INFORMACIÓN
2019	50295	Vistabella												SIN INFORMACIÓN
2019	50296	Zaida (La)												SIN INFORMACIÓN
2019	50297	Zaragoza	143	98	45	485454	335975	149479	1686	1268	38	64	114	COMPLETA
2019	50298	Zuera	5	4	1	1281	1073	208	5	4	1	0	2	COMPLETA
2019	50901	Biel	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2019	50902	Marracos												SIN INFORMACIÓN
2019	50903	Villamayor de Gállego	4	1	3	3384	297	3087	2	5	0	4	4	COMPLETA
2018	22001	Abiego	2	1	1	1211	509	702	1	0	0	0	0	COMPLETA
2018	22002	Abizanda												SIN INFORMACIÓN
2018	22003	Adahuesca	2	2	0	370	370	0	2	0	0	0	0	COMPLETA
2018	22004	Agüero												SIN INFORMACIÓN
2018	22006	Aísa	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2018	22007	Albalate de Cinca	8	0	8	5528	0	5528	0	2	0	0	0	COMPLETA
2018	22008	Albalatillo	1		1	4056		4056						INCOMPLETA
2018	22009	Albelda	3	0	3	925	0	925	0	1	0	0	0	COMPLETA
2018	22011	Albero Alto	1	0	1	2033	0	2033	0	0	0	0	0	COMPLETA
2018	22012	Albero Bajo												SIN INFORMACIÓN
2018	22013	Alberuela de Tubo	3		3	2424		2424						INCOMPLETA
2018	22014	Alcalá de Gurrea	3		3	1753		1753		1				INCOMPLETA
2018	22015	Alcalá del Obispo												SIN INFORMACIÓN
2018	22016	Alcampell	2	1	1	343	207	136	1	0	0	2	0	COMPLETA
2018	22017	Alcolea de Cinca	13	2	11	14899	703	14196	2	0	0	1	1	COMPLETA
2018	22018	Alcubierre												SIN INFORMACIÓN
2018	22019	Alerre												SIN INFORMACIÓN
2018	22020	Alfántega	1	0	1	480	0	480	0	0	0	4	2	COMPLETA
2018	22021	Almudévar	17	1	16	15991	214	15777	1	3	0	15	15	COMPLETA
2018	22022	Almunia de San Juan	5	1	4	2022	194	1828	1	1	0	0	0	COMPLETA
2018	22023	Almuniente	2	0	2	5230	0	5230	0	0	0	0	0	COMPLETA
2018	22024	Alquézar	0	0	0	0	0	0	0	1	1	0	0	COMPLETA
2018	22025	Altorricón	11	1	10	9204	271	8933	1	11	1	0	0	COMPLETA
2018	22027	Angüés	1	0	1	1411	0	1411	0	0	0	0	0	COMPLETA
2018	22028	Ansó	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2018	22029	Antillón	2	0	2	374	0	374	0	0	0	1	0	COMPLETA
2018	22032	Aragüés del Puerto												SIN INFORMACIÓN
2018	22035	Arén												SIN INFORMACIÓN
2018	22036	Argavieso												SIN INFORMACIÓN
2018	22037	Arguis	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	22039	Ayerbe	4	2	2	2072	308	1764	2	6	1	1	1	COMPLETA
2018	22040	Azanuy-Alins	9	0	9	14428	0	14428	0	2	1	0	0	COMPLETA
2018	22041	Azara	1	0	1	1852	0	1852	0	0	0	0	0	COMPLETA
2018	22042	Azlor	0	0	0	0	0	0	0	2	1	0	1	COMPLETA
2018	22043	Baells												SIN INFORMACIÓN
2018	22044	Bailo	3	2	1	253	225	28	2	2				INCOMPLETA
2018	22045	Baldellou												SIN INFORMACIÓN
2018	22046	Ballobar	7	0	7	9974	0	9974	0	3	0	0	0	COMPLETA
2018	22047	Banastás												SIN INFORMACIÓN
2018	22048	Barbastro	6	4	2	6289	3859	2430	17	2	0	0	0	COMPLETA
2018	22049	Barbués	1	0	1	792	0	792	0	0	0	0	0	COMPLETA
2018	22050	Barbuñales												SIN INFORMACIÓN
2018	22051	Bárcabo												SIN INFORMACIÓN
2018	22052	Belver de Cinca	7	1	6	5728	565	5163	1	1	0	0	0	COMPLETA
2018	22053	Benabarre	3	1	2	2174	410	1764	3	4	0	0	0	COMPLETA
2018	22054	Benasque	4	4	0	7159	7159	0	41	5	1	1	0	COMPLETA
2018	22055	Berbegal	5	0	5	14071	0	14071	0	1	0	0	0	COMPLETA
2018	22057	Bielsa	0	0	0	0	0	0	0	2	0	0	0	COMPLETA
2018	22058	Bierge	0	0	0	0	0	0	0	2	1	0	0	COMPLETA
2018	22059	Biescas								6				INCOMPLETA
2018	22060	Binaced	6	3	3	5090	1311	3779	4	4	0	1	0	COMPLETA
2018	22061	Binéfar	13	4	9	72482	4257	68225	32	7	0	7	4	COMPLETA
2018	22062	Bisaurri												SIN INFORMACIÓN
2018	22063	Biscarrués	4	0	4	2207	0	2207	0	2	1	0	0	COMPLETA
2018	22064	Blecua y Torres	1	0	1	1774	0	1774	0	0	0	0	0	COMPLETA
2018	22066	Boltaña	3	2	1	834	234	600	2	3	0	0	0	COMPLETA
2018	22067	Bonansa	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	22068	Borau								1	2			INCOMPLETA
2018	22069	Broto	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
2018	22072	Caldearenas	1	1	0	568	568	0	1	2	0	0	0	COMPLETA
2018	22074	Campo												SIN INFORMACIÓN
2018	22075	Camporrells												SIN INFORMACIÓN
2018	22076	Canal de Berdún	2	2	0	258	258	0	2	1	0	1	1	COMPLETA
2018	22077	Candasnos	2	1	1	318	150	168	1			1		INCOMPLETA
2018	22078	Canfranc												SIN INFORMACIÓN
2018	22079	Capdesaso	1		1	1882		1882						INCOMPLETA
2018	22080	Capella	0	0	0	0	0	0	0	1	0	0	0	COMPLETA
