Año	Comarca	Municipio	Entidad singular	Núcleo	Personas
2017	17-D.C. Zaragoza	50297-Zaragoza	502970001 - Alfocea	50297000199 - *Diseminado*	68
2017	17-D.C. Zaragoza	50297-Zaragoza	502970002 - Cartuja Baja	50297000201 - Cartuja Baja	1885
2017	17-D.C. Zaragoza	50297-Zaragoza	502970002 - Cartuja Baja	50297000299 - *Diseminado*	126
2017	17-D.C. Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000301 - Barrio Camino Real	61
2017	17-D.C. Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000302 - Casetas	6317
2017	17-D.C. Zaragoza	50297-Zaragoza	502970003 - Casetas	50297000399 - *Diseminado*	182
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000401 - Barriada del Cuenco	55
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000402 - Barriada Torre Medina	43
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000403 - Barrio Cantarranas	88
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000404 - Barrio Clavería	130
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000405 - Barrio Pinilla	58
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000406 - Garrapinillos	1772
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000407 - Torre Bernardona	29
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000408 - Torre Sirón	66
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000409 - Urbanización Conde Fuentes	120
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000410 - Urbanización La Frondosa	63
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000411 - Urbanización Torre Abejero	8
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000412 - Urbanización Torre del Pinar	157
2017	17-D.C. Zaragoza	50297-Zaragoza	502970004 - Garrapinillos	50297000499 - *Diseminado*	2520
2017	17-D.C. Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000501 - Juslibol	820
2017	17-D.C. Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000502 - Academia General Militar	711
2017	17-D.C. Zaragoza	50297-Zaragoza	502970005 - Juslibol	50297000599 - *Diseminado*	4
2017	17-D.C. Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000701 - Barrio de Las Flores	36
2017	17-D.C. Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000702 - Barrio del Saso	33
2017	17-D.C. Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000703 - Montañana	2705
2017	17-D.C. Zaragoza	50297-Zaragoza	502970007 - Montañana	50297000799 - *Diseminado*	354
2017	17-D.C. Zaragoza	50297-Zaragoza	502970008 - Monzalbarba	50297000801 - Monzalbarba	1765
2017	17-D.C. Zaragoza	50297-Zaragoza	502970008 - Monzalbarba	50297000899 - *Diseminado*	85
2017	17-D.C. Zaragoza	50297-Zaragoza	502970009 - Movera	50297000901 - Cazuelo (El)	9
2017	17-D.C. Zaragoza	50297-Zaragoza	502970009 - Movera	50297000902 - Lugarico de Cerdán	94
2017	17-D.C. Zaragoza	50297-Zaragoza	502970009 - Movera	50297000903 - Movera	1868
2017	17-D.C. Zaragoza	50297-Zaragoza	502970009 - Movera	50297000999 - *Diseminado*	663
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001001 - Barrio de la Salitrería	75
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001002 - Peñaflor	628
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001003 - Urbanización El Soto	26
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001004 - Urbanización Los Guarales	85
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001005 - Urbanización Huerto del Regado	117
2017	17-D.C. Zaragoza	50297-Zaragoza	502970010 - Peñaflor	50297001099 - *Diseminado*	269
2017	17-D.C. Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001101 - Barriada del Chan	302
2017	17-D.C. Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001102 - San Juan de Mozarrifar	2122
2017	17-D.C. Zaragoza	50297-Zaragoza	502970011 - San Juan de Mozarrifar	50297001199 - *Diseminado*	89
2017	17-D.C. Zaragoza	50297-Zaragoza	502970013 - Torrecilla de Valmadrid	50297001301 - Torrecilla de Valmadrid	25
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001401 - Colonia San Lamberto	89
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001402 - Urbanización El Alcorce	35
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001403 - Urbanización El Cerezal	7
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001404 - Urbanización Maitena	96
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001405 - Urbanización Torre Barajas	141
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001406 - Urbanización Valles Verdes	61
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001407 - Venta del Olivar	151
2017	17-D.C. Zaragoza	50297-Zaragoza	502970014 - Venta del Olivar	50297001499 - *Diseminado*	334
2017	17-D.C. Zaragoza	50297-Zaragoza	502970016 - Villarrapa	50297001601 - Villarrapa	157
2017	17-D.C. Zaragoza	50297-Zaragoza	502970016 - Villarrapa	50297001699 - *Diseminado*	10
2017	17-D.C. Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001701 - Zaragoza	634556
2017	17-D.C. Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001702 - Urbanización Peña El Zorongo	990
2017	17-D.C. Zaragoza	50297-Zaragoza	502970017 - Zaragoza	50297001799 - *Diseminado*	995
2017	17-D.C. Zaragoza	50297-Zaragoza	502970018 - San Gregorio	50297001801 - San Gregorio	574
2017	17-D.C. Zaragoza	50297-Zaragoza	502970018 - San Gregorio	50297001899 - *Diseminado*	8
2017	17-D.C. Zaragoza	50298-Zuera	502980004 - Estación Portazgo	50298000401 - Estación Portazgo	242
2017	17-D.C. Zaragoza	50298-Zuera	502980004 - Estación Portazgo	50298000499 - *Diseminado*	7
2017	17-D.C. Zaragoza	50298-Zuera	502980006 - Lomas del Gallego (Las)	50298000601 - Lomas del Gallego (Las)	422
2017	17-D.C. Zaragoza	50298-Zuera	502980007 - Ontinar de Salz	50298000701 - Ontinar de Salz	776
2017	17-D.C. Zaragoza	50298-Zuera	502980007 - Ontinar de Salz	50298000799 - *Diseminado*	7
2017	17-D.C. Zaragoza	50298-Zuera	502980010 - Zuera	50298001001 - Zuera	6775
2017	17-D.C. Zaragoza	50298-Zuera	502980010 - Zuera	50298001099 - *Diseminado*	24
2017	17-D.C. Zaragoza	50903-Villamayor de Gállego	509030001 - Villamayor de Gállego	50903000101 - Villamayor de Gállego	2463
2017	17-D.C. Zaragoza	50903-Villamayor de Gállego	509030001 - Villamayor de Gállego	50903000199 - *Diseminado*	258
2017	18-Ribera Baja del Ebro	50012-Alborge	500120001 - Alborge	50012000101 - Alborge	105
2017	18-Ribera Baja del Ebro	50019-Alforque	500190001 - Alforque	50019000101 - Alforque	57
2017	18-Ribera Baja del Ebro	50083-Cinco Olivas	500830001 - Cinco Olivas	50083000101 - Cinco Olivas	114
2017	18-Ribera Baja del Ebro	50101-Escatrón	501010001 - Escatrón	50101000101 - Escatrón	1046
2017	18-Ribera Baja del Ebro	50119-Gelsa	501190001 - Gelsa	50119000101 - Gelsa	1055
2017	18-Ribera Baja del Ebro	50208-Pina de Ebro	502080001 - Pina de Ebro	50208000101 - Pina de Ebro	2412
2017	18-Ribera Baja del Ebro	50208-Pina de Ebro	502080001 - Pina de Ebro	50208000199 - *Diseminado*	23
2017	18-Ribera Baja del Ebro	50222-Quinto	502220001 - Quinto	50222000101 - Quinto	1955
2017	18-Ribera Baja del Ebro	50222-Quinto	502220001 - Quinto	50222000199 - *Diseminado*	5
2017	18-Ribera Baja del Ebro	50240-Sástago	502400002 - Sástago	50240000201 - Sástago	1175
2017	18-Ribera Baja del Ebro	50278-Velilla de Ebro	502780001 - Velilla de Ebro	50278000101 - Velilla de Ebro	224
2017	18-Ribera Baja del Ebro	50296-Zaida (La)	502960001 - Zaida (La)	50296000101 - Zaida (La)	463
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740001 - Caspe	50074000101 - Caspe	8873
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740001 - Caspe	50074000199 - *Diseminado*	334
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740002 - Playas de Chacón	50074000201 - Playas de Chacón	45
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740006 - Poblado de Pescadores	50074000601 - Poblado de Pescadores	195
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740007 - Miraflores	50074000799 - *Diseminado*	40
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50074-Caspe	500740008 - Zaragoceta	50074000899 - *Diseminado*	4
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50092-Chiprana	500920001 - Chiprana	50092000101 - Chiprana	477
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50092-Chiprana	500920001 - Chiprana	50092000199 - *Diseminado*	4
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50102-Fabara	501020001 - Fabara	50102000101 - Fabara	1164
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50102-Fabara	501020001 - Fabara	50102000199 - *Diseminado*	8
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50105-Fayón	501050001 - Fayón	50105000101 - Fayón	338
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50105-Fayón	501050001 - Fayón	50105000199 - *Diseminado*	9
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50152-Maella	501520001 - Maella	50152000101 - Maella	1907
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50152-Maella	501520001 - Maella	50152000199 - *Diseminado*	97
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50189-Nonaspe	501890001 - Nonaspe	50189000101 - Nonaspe	952
2017	19-Bajo Aragón-Caspe / Baix Aragó-Casp	50189-Nonaspe	501890001 - Nonaspe	50189000199 - *Diseminado*	12
2017	20-Comunidad de Calatayud	50001-Abanto	500010001 - Abanto	50001000101 - Abanto	98
2017	20-Comunidad de Calatayud	50009-Alarba	500090001 - Alarba	50009000101 - Alarba	144
2017	20-Comunidad de Calatayud	50015-Alconchel de Ariza	500150001 - Alconchel de Ariza	50015000101 - Alconchel de Ariza	70
2017	20-Comunidad de Calatayud	50020-Alhama de Aragón	500200001 - Alhama de Aragón	50020000101 - Alhama de Aragón	1046
2017	20-Comunidad de Calatayud	50020-Alhama de Aragón	500200001 - Alhama de Aragón	50020000199 - *Diseminado*	7
2017	20-Comunidad de Calatayud	50029-Aniñón	500290001 - Aniñón	50029000101 - Aniñón	722
2017	20-Comunidad de Calatayud	50029-Aniñón	500290001 - Aniñón	50029000199 - *Diseminado*	1
2017	20-Comunidad de Calatayud	50032-Arándiga	500320001 - Arándiga	50032000101 - Arándiga	307
2017	20-Comunidad de Calatayud	50032-Arándiga	500320001 - Arándiga	50032000199 - *Diseminado*	1
2017	20-Comunidad de Calatayud	50034-Ariza	500340001 - Ariza	50034000101 - Ariza	1114
2017	20-Comunidad de Calatayud	50034-Ariza	500340001 - Ariza	50034000199 - *Diseminado*	19
2017	20-Comunidad de Calatayud	50038-Ateca	500380001 - Ateca	50038000101 - Ateca	1807
2017	20-Comunidad de Calatayud	50038-Ateca	500380001 - Ateca	50038000199 - *Diseminado*	18
2017	20-Comunidad de Calatayud	50046-Belmonte de Gracián	500460001 - Belmonte de Gracián	50046000101 - Belmonte de Gracián	200
2017	20-Comunidad de Calatayud	50046-Belmonte de Gracián	500460001 - Belmonte de Gracián	50046000102 - Viver de Vicor	6
2017	20-Comunidad de Calatayud	50047-Berdejo	500470001 - Berdejo	50047000101 - Berdejo	51
2017	20-Comunidad de Calatayud	50050-Bijuesca	500500001 - Bijuesca	50050000101 - Bijuesca	99
2017	20-Comunidad de Calatayud	50054-Bordalba	500540001 - Bordalba	50054000101 - Bordalba	58
2017	20-Comunidad de Calatayud	50058-Bubierca	500580001 - Bubierca	50058000101 - Bubierca	63
2017	20-Comunidad de Calatayud	50058-Bubierca	500580001 - Bubierca	50058000199 - *Diseminado*	3
2017	20-Comunidad de Calatayud	50065-Cabolafuente	500650001 - Cabolafuente	50065000101 - Cabolafuente	34
2017	20-Comunidad de Calatayud	50067-Calatayud	500670001 - Calatayud	50067000101 - Calatayud	19889
2017	20-Comunidad de Calatayud	50067-Calatayud	500670001 - Calatayud	50067000199 - *Diseminado*	39
2017	20-Comunidad de Calatayud	50067-Calatayud	500670003 - Carramolina	50067000399 - *Diseminado*	1
2017	20-Comunidad de Calatayud	50067-Calatayud	500670004 - Embid de la Ribera	50067000401 - Embid de la Ribera	55
2017	20-Comunidad de Calatayud	50067-Calatayud	500670004 - Embid de la Ribera	50067000499 - *Diseminado*	5
2017	20-Comunidad de Calatayud	50067-Calatayud	500670005 - Huérmeda	50067000501 - Huérmeda	79
2017	20-Comunidad de Calatayud	50067-Calatayud	500670006 - Marivella	50067000699 - *Diseminado*	36
2017	20-Comunidad de Calatayud	50067-Calatayud	500670010 - Torres	50067001001 - Torres	69
2017	20-Comunidad de Calatayud	50070-Calmarza	500700001 - Calmarza	50070000101 - Calmarza	63
2017	20-Comunidad de Calatayud	50070-Calmarza	500700001 - Calmarza	50070000199 - *Diseminado*	1
2017	20-Comunidad de Calatayud	50071-Campillo de Aragón	500710001 - Campillo de Aragón	50071000101 - Campillo de Aragón	155
2017	20-Comunidad de Calatayud	50072-Carenas	500720001 - Carenas	50072000101 - Carenas	173
2017	20-Comunidad de Calatayud	50072-Carenas	500720002 - Tranquera (La)	50072000201 - Tranquera (La)	1
2017	20-Comunidad de Calatayud	50075-Castejón de Alarba	500750001 - Castejón de Alarba	50075000101 - Castejón de Alarba	84
2017	20-Comunidad de Calatayud	50075-Castejón de Alarba	500750001 - Castejón de Alarba	50075000199 - *Diseminado*	7
2017	20-Comunidad de Calatayud	50076-Castejón de las Armas	500760001 - Castejón de las Armas	50076000101 - Castejón de las Armas	87
2017	20-Comunidad de Calatayud	50079-Cervera de la Cañada	500790001 - Cervera de la Cañada	50079000101 - Cervera de la Cañada	261
2017	20-Comunidad de Calatayud	50079-Cervera de la Cañada	500790001 - Cervera de la Cañada	50079000199 - *Diseminado*	25
2017	20-Comunidad de Calatayud	50081-Cetina	500810001 - Cetina	50081000101 - Cetina	595
2017	20-Comunidad de Calatayud	50081-Cetina	500810001 - Cetina	50081000199 - *Diseminado*	11
2017	20-Comunidad de Calatayud	50082-Cimballa	500820001 - Cimballa	50082000101 - Cimballa	103
2017	20-Comunidad de Calatayud	50084-Clarés de Ribota	500840001 - Clarés de Ribota	50084000101 - Clarés de Ribota	72
2017	20-Comunidad de Calatayud	50086-Codos	500860001 - Codos	50086000101 - Codos	198
2017	20-Comunidad de Calatayud	50087-Contamina	500870001 - Contamina	50087000101 - Contamina	32
2017	20-Comunidad de Calatayud	50087-Contamina	500870001 - Contamina	50087000199 - *Diseminado*	3
2017	20-Comunidad de Calatayud	50096-Embid de Ariza	500960002 - Embid de Ariza	50096000201 - Embid de Ariza	39
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100001 - Aluenda	50110000101 - Aluenda	5
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100001 - Aluenda	50110000199 - *Diseminado*	1
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100002 - Frasno (El)	50110000201 - Frasno (El)	332
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100002 - Frasno (El)	50110000299 - *Diseminado*	2
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100003 - Inogés	50110000301 - Inogés	40
2017	20-Comunidad de Calatayud	50110-Frasno (El)	501100004 - Pietas	50110000401 - Pietas	6
2017	20-Comunidad de Calatayud	50116-Fuentes de Jiloca	501160001 - Fuentes de Jiloca	50116000101 - Fuentes de Jiloca	229
2017	20-Comunidad de Calatayud	50116-Fuentes de Jiloca	501160001 - Fuentes de Jiloca	50116000199 - *Diseminado*	16
2017	20-Comunidad de Calatayud	50120-Godojos	501200001 - Godojos	50120000101 - Godojos	52
2017	20-Comunidad de Calatayud	50125-Ibdes	501250001 - Ibdes	50125000101 - Ibdes	379
2017	20-Comunidad de Calatayud	50125-Ibdes	501250001 - Ibdes	50125000199 - *Diseminado*	34
2017	20-Comunidad de Calatayud	50129-Jaraba	501290001 - Jaraba	50129000101 - Jaraba	301
2017	20-Comunidad de Calatayud	50155-Malanquilla	501550001 - Malanquilla	50155000101 - Malanquilla	105
2017	20-Comunidad de Calatayud	50159-Maluenda	501590001 - Maluenda	50159000101 - Maluenda	951
2017	20-Comunidad de Calatayud	50162-Mara	501620001 - Mara	50162000101 - Mara	185
2017	20-Comunidad de Calatayud	50169-Miedes de Aragón	501690001 - Miedes de Aragón	50169000101 - Miedes de Aragón	454
2017	20-Comunidad de Calatayud	50172-Monreal de Ariza	501720001 - Granja de San Pedro	50172000101 - Granja de San Pedro	5
2017	20-Comunidad de Calatayud	50172-Monreal de Ariza	501720002 - Monreal de Ariza	50172000201 - Monreal de Ariza	203
2017	20-Comunidad de Calatayud	50173-Monterde	501730001 - Llumes	50173000101 - Llumes	65
2017	20-Comunidad de Calatayud	50173-Monterde	501730002 - Monterde	50173000201 - Monterde	103
2017	20-Comunidad de Calatayud	50174-Montón	501740001 - Montón	50174000101 - Montón	90
2017	20-Comunidad de Calatayud	50174-Montón	501740001 - Montón	50174000199 - *Diseminado*	4
2017	20-Comunidad de Calatayud	50176-Morata de Jiloca	501760001 - Morata de Jiloca	50176000101 - Morata de Jiloca	277
2017	20-Comunidad de Calatayud	50176-Morata de Jiloca	501760001 - Morata de Jiloca	50176000199 - *Diseminado*	5
2017	20-Comunidad de Calatayud	50177-Morés	501770001 - Morés	50177000101 - Morés	315
2017	20-Comunidad de Calatayud	50177-Morés	501770002 - Purroy	50177000201 - Purroy	20
2017	20-Comunidad de Calatayud	50178-Moros	501780001 - Moros	50178000101 - Moros	284
2017	20-Comunidad de Calatayud	50178-Moros	501780001 - Moros	50178000199 - *Diseminado*	80
2017	20-Comunidad de Calatayud	50183-Munébrega	501830001 - Munébrega	50183000101 - Munébrega	384
2017	20-Comunidad de Calatayud	50183-Munébrega	501830001 - Munébrega	50183000199 - *Diseminado*	19
2017	20-Comunidad de Calatayud	50187-Nigüella	501870001 - Nigüella	50187000101 - Nigüella	69
2017	20-Comunidad de Calatayud	50192-Nuévalos	501920002 - Monasterio de Piedra	50192000201 - Monasterio de Piedra	15
2017	20-Comunidad de Calatayud	50192-Nuévalos	501920003 - Nuévalos	50192000301 - Nuévalos	302
2017	20-Comunidad de Calatayud	50192-Nuévalos	501920004 - Tranquera (La)	50192000499 - *Diseminado*	15
2017	20-Comunidad de Calatayud	50194-Olvés	501940001 - Olvés	50194000101 - Olvés	104
2017	20-Comunidad de Calatayud	50196-Orera	501960001 - Orera	50196000101 - Orera	120
2017	20-Comunidad de Calatayud	50201-Paracuellos de Jiloca	502010001 - Paracuellos de Jiloca	50201000101 - Paracuellos de Jiloca	583
2017	20-Comunidad de Calatayud	50202-Paracuellos de la Ribera	502020001 - Paracuellos de la Ribera	50202000101 - Paracuellos de la Ribera	160
2017	20-Comunidad de Calatayud	50202-Paracuellos de la Ribera	502020001 - Paracuellos de la Ribera	50202000199 - *Diseminado*	11
2017	20-Comunidad de Calatayud	50215-Pozuel de Ariza	502150001 - Pozuel de Ariza	50215000101 - Pozuel de Ariza	23
2017	20-Comunidad de Calatayud	50229-Ruesca	502290001 - Ruesca	50229000101 - Ruesca	72
2017	20-Comunidad de Calatayud	50241-Saviñán	502410001 - Saviñán	50241000101 - Saviñán	686
2017	20-Comunidad de Calatayud	50241-Saviñán	502410001 - Saviñán	50241000199 - *Diseminado*	13
2017	20-Comunidad de Calatayud	50242-Sediles	502420001 - Sediles	50242000101 - Sediles	97
2017	20-Comunidad de Calatayud	50242-Sediles	502420001 - Sediles	50242000199 - *Diseminado*	3
2017	20-Comunidad de Calatayud	50246-Sisamón	502460001 - Sisamón	50246000101 - Sisamón	33
2017	20-Comunidad de Calatayud	50253-Terrer	502530001 - Azucarera	50253000101 - Azucarera	14
2017	20-Comunidad de Calatayud	50253-Terrer	502530002 - Terrer	50253000201 - Terrer	465
2017	20-Comunidad de Calatayud	50255-Tobed	502550001 - Tobed	50255000101 - Tobed	224
2017	20-Comunidad de Calatayud	50257-Torralba de Ribota	502570001 - Torralba de Ribota	50257000101 - Torralba de Ribota	175
2017	20-Comunidad de Calatayud	50257-Torralba de Ribota	502570001 - Torralba de Ribota	50257000199 - *Diseminado*	6
2017	20-Comunidad de Calatayud	50259-Torrehermosa	502590001 - Torrehermosa	50259000101 - Torrehermosa	65
2017	20-Comunidad de Calatayud	50260-Torrelapaja	502600002 - Torrelapaja	50260000201 - Torrelapaja	34
2017	20-Comunidad de Calatayud	50263-Torrijo de la Cañada	502630001 - Torrijo de la Cañada	50263000101 - Torrijo de la Cañada	210
2017	20-Comunidad de Calatayud	50277-Valtorres	502770001 - Valtorres	50277000101 - Valtorres	63
