Mes y año	Provincia código	Provincia nombre	UE25-UE27-UE28	UE25	UE27	UE28	Sexo	Nº parados	Sector código	Sector descripción
Junio 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	28	2	Industria y energía
Junio 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	4	3	Construcción
Junio 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	432	4	Servicios
Junio 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	206		Sin empleo anterior
Junio 2020	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	2	4	Servicios
Junio 2020	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1		Sin empleo anterior
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	152	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	459	2	Industria y energía
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	311	3	Construcción
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1246	4	Servicios
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	118		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	27	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	32	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	49	3	Construcción
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	61	4	Servicios
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	3	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	8	3	Construcción
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	21	4	Servicios
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	1		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	68	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	49	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	61	3	Construcción
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	101	4	Servicios
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	25		Sin empleo anterior
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	95	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	292	2	Industria y energía
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	56	3	Construcción
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2297	4	Servicios
Junio 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	145		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	14	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	20	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	3	Construcción
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	214	4	Servicios
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	16		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	4	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	32	4	Servicios
Junio 2020	44	Teruel	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	2		Sin empleo anterior
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	24	1	Agricultura, ganadería y pesca
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	19	2	Industria y energía
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	4	3	Construcción
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	260	4	Servicios
Junio 2020	44	Teruel	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	174		Sin empleo anterior
Junio 2020	44	Teruel	No consta	No consta	No consta	No consta	Mujeres	1		Sin empleo anterior
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	805	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	3314	2	Industria y energía
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	2113	3	Construcción
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	12463	4	Servicios
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1231		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	283	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	204	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	527	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	662	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	75		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	18	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	39	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	38	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	185	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	36		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	510	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	231	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	378	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	1529	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	261		Sin empleo anterior
Junio 2020	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	1	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	2	4	Servicios
Junio 2020	50	Zaragoza	No consta	No consta	No consta	No consta	Hombres	1		Sin empleo anterior
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	504	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	2766	2	Industria y energía
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	452	3	Construcción
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	22276	4	Servicios
Junio 2020	50	Zaragoza	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	1914		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	230	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	205	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	30	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	1897	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	198		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Mujeres	1	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	24	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	25	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	265	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	37		Sin empleo anterior
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	149	1	Agricultura, ganadería y pesca
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	195	2	Industria y energía
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	21	3	Construcción
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	2835	4	Servicios
Junio 2020	50	Zaragoza	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	1121		Sin empleo anterior
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	223	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	437	2	Industria y energía
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	522	3	Construcción
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	2114	4	Servicios
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Hombres	171		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	83	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	27	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	54	3	Construcción
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	121	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	6		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Hombres	1	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	9	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	12	3	Construcción
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	62	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	4		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	95	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	53	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	79	3	Construcción
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	192	4	Servicios
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Hombres	49		Sin empleo anterior
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	100	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	256	2	Industria y energía
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	77	3	Construcción
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	3888	4	Servicios
Mayo 2020	22	Huesca	Españoles	ESPAÑA	Españoles	Españoles	Mujeres	232		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	78	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	25	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	3	Construcción
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	350	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	21		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Mujeres	1	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	3	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	8	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	76	4	Servicios
Mayo 2020	22	Huesca	Extranjeros comunitarios (UE-28)	UNION EUROPEA	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Mujeres	9		Sin empleo anterior
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	26	1	Agricultura, ganadería y pesca
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	21	2	Industria y energía
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	5	3	Construcción
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	463	4	Servicios
Mayo 2020	22	Huesca	Extranjeros no comunitarios	RESTO DEL MUNDO	Extranjeros no comunitarios	Extranjeros no comunitarios	Mujeres	186		Sin empleo anterior
Mayo 2020	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	2	4	Servicios
Mayo 2020	22	Huesca	No consta	No consta	No consta	No consta	Mujeres	1		Sin empleo anterior
Mayo 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	121	1	Agricultura, ganadería y pesca
Mayo 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	448	2	Industria y energía
Mayo 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	339	3	Construcción
Mayo 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	1319	4	Servicios
Mayo 2020	44	Teruel	Españoles	ESPAÑA	Españoles	Españoles	Hombres	95		Sin empleo anterior
Mayo 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	21	1	Agricultura, ganadería y pesca
Mayo 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	44	2	Industria y energía
Mayo 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	64	3	Construcción
Mayo 2020	44	Teruel	Extranjeros comunitarios (UE-28)	RESTO DEL MUNDO	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Hombres	69	4	Servicios
