Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
50088	Cosuenda	2015	377	317	274	43	3	6	265	86,4353312302839
50089	Cuarte de Huerva	2007	3837	3476	2163	1313	8	67	2088	62,2266973532796
50089	Cuarte de Huerva	2011	8658	6498	4279	2219	72	173	4034	65,8510310864882
50089	Cuarte de Huerva	2015	11589	8032	5240	2792	49	86	5105	65,2390438247012
50090	Cubel	2007	209	184	134	50	0	3	131	72,8260869565217
50090	Cubel	2011	192	166	121	45	2	3	116	72,8915662650602
50090	Cubel	2015	184	160	105	55	0	0	105	65,625
50091	Cuerlas (Las)	2007	85	72	47	25	0	1	46	65,2777777777778
50091	Cuerlas (Las)	2011	66	60	43	17	0	1	42	71,6666666666667
50091	Cuerlas (Las)	2015	51	50	33	17	1	0	32	66
50092	Chiprana	2007	328	345	319	26	2	2	315	92,463768115942
50092	Chiprana	2011	276	334	305	29	3	3	299	91,3173652694611
50092	Chiprana	2015	514	320	274	46	2	5	267	85,625
50093	Chodes	2007	146	122	96	26	0	6	90	78,6885245901639
50093	Chodes	2011	149	112	86	26	0	3	83	76,7857142857143
50093	Chodes	2015	135	97	72	25	1	1	70	74,2268041237113
50094	Daroca	2007	2326	1820	1386	434	6	24	1356	76,1538461538462
50094	Daroca	2011	2300	1747	1361	386	24	35	1302	77,9049799656554
50094	Daroca	2015	2193	1633	1236	397	14	23	1199	75,6889161053276
50095	Ejea de los Caballeros	2007	16785	12624	8341	4283	47	153	8141	66,0725602027883
50095	Ejea de los Caballeros	2011	17344	12582	8659	3923	102	259	8298	68,8205372754729
50095	Ejea de los Caballeros	2015	16870	12396	8362	4034	81	141	8140	67,4572442723459
50096	Embid de Ariza	2007	66	59	52	7	0	0	52	88,135593220339
50096	Embid de Ariza	2011	56	50	45	5	0	2	43	90
50096	Embid de Ariza	2015	49	44	35	9	0	0	35	79,5454545454545
50098	Encinacorba	2007	279	228	183	45	4	6	173	80,2631578947368
50098	Encinacorba	2011	252	218	187	31	1	5	181	85,7798165137615
50098	Encinacorba	2015	235	187	134	53	1	6	127	71,6577540106952
50099	Épila	2007	4184	3169	2604	565	14	33	2557	82,1710318712528
50099	Épila	2011	4765	3133	2544	589	46	49	2449	81,2001276731567
50099	Épila	2015	4593	3099	2397	702	32	35	2330	77,3475314617619
50100	Erla	2007	434	394	322	72	0	4	318	81,7258883248731
50100	Erla	2011	421	357	291	66	2	4	285	81,5126050420168
50100	Erla	2015	375	340	249	91	3	8	238	73,2352941176471
50101	Escatrón	2007	1155	964	779	185	7	12	760	80,8091286307054
50101	Escatrón	2011	1132	915	682	233	9	15	658	74,5355191256831
50101	Escatrón	2015	1113	878	643	235	6	7	630	73,2346241457859
50102	Fabara	2007	1221	981	885	96	8	18	859	90,2140672782875
50102	Fabara	2011	1255	940	799	141	15	15	769	85
50102	Fabara	2015	1231	873	674	199	16	23	635	77,205040091638
50104	Farlete	2007	447	384	347	37	8	7	332	90,3645833333333
50104	Farlete	2011	439	379	350	29	10	5	335	92,3482849604222
50104	Farlete	2015	407	355	325	30	10	14	301	91,5492957746479
50105	Fayón	2007	427	385	338	47	1	6	331	87,7922077922078
50105	Fayón	2011	407	350	301	49	3	3	295	86
50105	Fayón	2015	348	306	262	44	3	9	250	85,6209150326797
50106	Fayos (Los)	2007	172	153	127	26	1	2	124	83,0065359477124
50106	Fayos (Los)	2011	153	137	119	18	1	0	118	86,8613138686131
50106	Fayos (Los)	2015	153	138	116	22	1	0	115	84,0579710144928
50107	Figueruelas	2007	1130	906	761	145	6	13	742	83,9955849889625
50107	Figueruelas	2011	1332	943	815	128	24	19	772	86,4262990455992
50107	Figueruelas	2015	1263	954	772	182	13	18	741	80,9224318658281
50108	Fombuena	2007	51	51	37	14	0	1	36	72,5490196078431
50108	Fombuena	2011	52	49	34	15	2	0	32	69,3877551020408
50108	Fombuena	2015	54	47	36	11	2	0	34	76,5957446808511
50109	Frago (El)	2007	127	105	88	17	0	2	86	83,8095238095238
50109	Frago (El)	2011	106	100	77	23	0	5	72	77
50109	Frago (El)	2015	104	105	78	27	0	1	77	74,2857142857143
50110	Frasno (El)	2007	494	445	379	66	5	2	372	85,1685393258427
50110	Frasno (El)	2011	476	430	363	67	0	7	356	84,4186046511628
50110	Frasno (El)	2015	439	372	285	87	1	3	281	76,6129032258065
50111	Fréscano	2007	237	208	197	11	0	1	196	94,7115384615385
50111	Fréscano	2011	220	194	162	32	2	4	156	83,5051546391753
50111	Fréscano	2015	207	186	162	24	5	3	154	87,0967741935484
50113	Fuendejalón	2007	851	697	613	84	7	9	597	87,948350071736
50113	Fuendejalón	2011	953	656	576	80	6	12	558	87,8048780487805
50113	Fuendejalón	2015	859	621	524	97	9	15	500	84,3800322061192
50114	Fuendetodos	2007	167	170	135	35	1	1	133	79,4117647058824
50114	Fuendetodos	2011	174	159	136	23	1	7	128	85,5345911949686
50114	Fuendetodos	2015	153	127	106	21	1	1	104	83,4645669291339
50115	Fuentes de Ebro	2007	4002	3141	2362	779	11	41	2310	75,1989812161732
50115	Fuentes de Ebro	2011	4617	3275	2371	904	34	57	2280	72,3969465648855
50115	Fuentes de Ebro	2015	4643	3281	2319	962	51	62	2206	70,6796708320634
50116	Fuentes de Jiloca	2007	296	256	217	39	0	4	213	84,765625
50116	Fuentes de Jiloca	2011	280	223	178	45	1	2	175	79,8206278026906
50116	Fuentes de Jiloca	2015	243	188	144	44	2	6	136	76,5957446808511
50117	Gallocanta	2007	155	124	110	14	0	4	106	88,7096774193548
50117	Gallocanta	2011	152	130	112	18	2	4	106	86,1538461538462
50117	Gallocanta	2015	158	129	99	30	0	4	95	76,7441860465116
50118	Gallur	2007	2899	2395	1940	455	6	19	1915	81,0020876826722
50118	Gallur	2011	3007	2326	1838	488	24	40	1774	79,0197764402408
50118	Gallur	2015	2779	2215	1616	599	9	20	1587	72,9571106094808
50119	Gelsa	2007	1205	1049	853	196	8	13	832	81,3155386081983
50119	Gelsa	2011	1201	1001	791	210	15	22	754	79,020979020979
50119	Gelsa	2015	1122	927	717	210	13	22	682	77,3462783171521
50120	Godojos	2007	57	58	41	17	0	0	41	70,6896551724138
50120	Godojos	2011	46	53	46	7	0	0	46	86,7924528301887
50120	Godojos	2015	36	52	38	14	2	1	35	73,0769230769231
50121	Gotor	2007	382	306	278	28	1	0	277	90,8496732026144
50121	Gotor	2011	399	298	268	30	1	5	262	89,9328859060403
50121	Gotor	2015	347	281	237	44	7	4	226	84,3416370106762
50122	Grisel	2007	79	93	82	11	1	1	80	88,1720430107527
50122	Grisel	2011	79	72	62	10	1	0	61	86,1111111111111
50122	Grisel	2015	67	73	64	9	0	2	62	87,6712328767123
50123	Grisén	2007	467	387	288	99	2	2	284	74,4186046511628
50123	Grisén	2011	554	420	350	70	4	11	335	83,3333333333333
50123	Grisén	2015	636	465	390	75	1	16	373	83,8709677419355
50124	Herrera de los Navarros	2007	670	525	461	64	3	6	452	87,8095238095238
50124	Herrera de los Navarros	2011	616	476	427	49	11	11	405	89,7058823529412
50124	Herrera de los Navarros	2015	565	420	325	95	3	14	308	77,3809523809524
50125	Ibdes	2007	501	470	395	75	2	1	392	84,0425531914894
50125	Ibdes	2011	490	429	352	77	3	6	343	82,0512820512821
50125	Ibdes	2015	483	382	302	80	2	4	296	79,0575916230366
50126	Illueca	2007	3288	2483	1874	609	14	41	1819	75,4732178815948
50126	Illueca	2011	3348	2482	1851	631	18	50	1783	74,576954069299
50126	Illueca	2015	3159	2402	1641	761	29	31	1581	68,3180682764363
50128	Isuerre	2007	50	36	34	2	0	0	34	94,4444444444444
50128	Isuerre	2011	37	35	33	2	0	0	33	94,2857142857143
50128	Isuerre	2015	33	31	25	6	0	0	25	80,6451612903226
50129	Jaraba	2007	324	263	198	65	4	3	191	75,2851711026616
50129	Jaraba	2011	360	254	203	51	1	5	197	79,9212598425197
50129	Jaraba	2015	329	248	191	57	0	2	189	77,0161290322581
50130	Jarque	2007	541	446	376	70	2	2	372	84,304932735426
50130	Jarque	2011	550	421	328	93	2	5	321	77,9097387173397
50130	Jarque	2015	501	394	285	109	1	2	282	72,3350253807107
50131	Jaulín	2007	316	265	221	44	1	6	214	83,3962264150943
50131	Jaulín	2011	323	249	195	54	1	6	188	78,3132530120482
50131	Jaulín	2015	268	232	166	66	0	3	163	71,551724137931
50132	Joyosa (La)	2007	733	598	472	126	0	9	463	78,9297658862876
50132	Joyosa (La)	2011	936	698	549	149	0	15	534	78,6532951289398
50132	Joyosa (La)	2015	1007	765	541	224	6	15	520	70,718954248366
50133	Lagata	2007	155	138	112	26	0	4	108	81,1594202898551
50133	Lagata	2011	134	133	109	24	2	1	106	81,9548872180451
50133	Lagata	2015	133	120	97	23	0	2	95	80,8333333333333
50134	Langa del Castillo	2007	159	148	121	27	1	5	115	81,7567567567568
50134	Langa del Castillo	2011	151	137	116	21	1	3	112	84,6715328467153
50134	Langa del Castillo	2015	136	128	101	27	2	5	94	78,90625
50135	Layana	2007	122	99	77	22	0	1	76	77,7777777777778
50135	Layana	2011	124	100	78	22	0	4	74	78
50135	Layana	2015	119	97	69	28	2	0	67	71,1340206185567
50136	Lécera	2007	758	623	534	89	8	7	519	85,7142857142857
50136	Lécera	2011	765	620	527	93	12	5	510	85
50136	Lécera	2015	730	587	459	128	3	12	444	78,1942078364566
50137	Leciñena	2007	1288	1136	941	195	6	24	911	82,8345070422535
50137	Leciñena	2011	1305	1134	933	201	9	20	904	82,2751322751323
50137	Leciñena	2015	1234	1033	825	208	13	17	795	79,864472410455
50138	Lechón	2007	59	51	38	13	0	0	38	74,5098039215686
50138	Lechón	2011	57	48	44	4	0	2	42	91,6666666666667
50138	Lechón	2015	53	50	41	9	0	2	39	82
50139	Letux	2007	397	413	376	37	5	17	354	91,0411622276029
50139	Letux	2011	425	382	343	39	1	3	339	89,7905759162304
50139	Letux	2015	379	325	285	40	3	3	279	87,6923076923077
50140	Litago	2007	187	162	137	25	0	0	137	84,5679012345679
50140	Litago	2011	183	177	147	30	0	0	147	83,0508474576271
50140	Litago	2015	174	168	141	27	4	2	135	83,9285714285714
50141	Lituénigo	2007	128	121	105	16	0	1	104	86,7768595041322
50141	Lituénigo	2011	125	119	102	17	3	3	96	85,7142857142857
50141	Lituénigo	2015	126	116	94	22	0	1	93	81,0344827586207
50142	Lobera de Onsella	2007	54	57	47	10	0	2	45	82,4561403508772
50142	Lobera de Onsella	2011	50	45	36	9	0	1	35	80
50142	Lobera de Onsella	2015	42	36	27	9	0	0	27	75
50143	Longares	2007	879	645	504	141	4	12	488	78,1395348837209
50143	Longares	2011	896	624	466	158	4	19	443	74,6794871794872
50143	Longares	2015	898	577	406	171	10	6	390	70,3639514731369
50144	Longás	2007	44	43	40	3	0	0	40	93,0232558139535
50144	Longás	2011	36	32	30	2	0	0	30	93,75
50144	Longás	2015	35	36	33	3	0	1	32	91,6666666666667
50146	Lucena de Jalón	2007	274	212	172	40	1	3	168	81,1320754716981
50146	Lucena de Jalón	2011	309	213	163	50	5	9	149	76,5258215962441
50146	Lucena de Jalón	2015	252	193	139	54	0	7	132	72,020725388601
50147	Luceni	2007	1052	859	646	213	8	7	631	75,2037252619325
50147	Luceni	2011	1098	843	632	211	14	17	601	74,9703440094899
50147	Luceni	2015	1014	798	559	239	5	17	537	70,0501253132832
50148	Luesia	2007	407	364	294	70	1	4	289	80,7692307692308
50148	Luesia	2011	361	373	317	56	8	5	304	84,9865951742627
50148	Luesia	2015	307	334	277	57	8	6	263	82,9341317365269
50149	Luesma	2007	36	38	23	15	0	0	23	60,5263157894737
50149	Luesma	2011	38	50	36	14	0	0	36	72
50149	Luesma	2015	47	41	26	15	0	2	24	63,4146341463415
50150	Lumpiaque	2007	970	785	569	216	3	8	558	72,484076433121
50150	Lumpiaque	2011	937	731	531	200	6	15	510	72,640218878249
50150	Lumpiaque	2015	916	680	476	204	3	9	464	70
50151	Luna	2007	853	720	562	158	10	9	543	78,0555555555556
50151	Luna	2011	846	710	566	144	9	10	547	79,7183098591549
50151	Luna	2015	776	666	522	144	10	10	502	78,3783783783784
50152	Maella	2007	2089	1695	1391	304	6	16	1369	82,0648967551622
50152	Maella	2011	2028	1583	1306	277	14	28	1264	82,5015792798484
50152	Maella	2015	1958	1465	1078	387	19	25	1034	73,5836177474403
50153	Magallón	2007	1148	1019	863	156	4	10	849	84,6908734052993
50153	Magallón	2011	1205	1012	855	157	5	13	837	84,4861660079051
50153	Magallón	2015	1183	949	753	196	7	13	733	79,3466807165437
50154	Mainar	2007	157	141	125	16	0	2	123	88,6524822695035
50154	Mainar	2011	167	130	113	17	0	2	111	86,9230769230769
50154	Mainar	2015	162	119	99	20	0	1	98	83,1932773109244
50155	Malanquilla	2007	130	127	99	28	0	2	97	77,9527559055118
50155	Malanquilla	2011	127	122	101	21	0	1	100	82,7868852459016
50155	Malanquilla	2015	112	110	91	19	1	1	89	82,7272727272727
50156	Maleján	2007	297	247	223	24	0	2	221	90,2834008097166
50156	Maleján	2011	344	238	215	23	4	5	206	90,3361344537815
50156	Maleján	2015	300	223	180	43	2	8	170	80,7174887892377
50157	Malón	2007	403	321	281	40	6	0	275	87,5389408099688
50157	Malón	2011	379	316	279	37	7	1	271	88,2911392405063
50157	Malón	2015	364	296	259	37	6	3	250	87,5
50159	Maluenda	2007	1055	773	659	114	8	9	642	85,2522639068564
50159	Maluenda	2011	1094	736	638	98	3	6	629	86,6847826086957
50159	Maluenda	2015	1080	681	583	98	4	13	566	85,6093979441997
50160	Mallén	2007	3327	2373	2003	370	13	18	1972	84,4079224610198
50160	Mallén	2011	3704	2384	2033	351	38	35	1960	85,2768456375839
50160	Mallén	2015	3399	2264	1714	550	41	55	1618	75,7067137809187
50161	Manchones	2007	146	124	106	18	0	0	106	85,4838709677419
50161	Manchones	2011	123	124	113	11	0	2	111	91,1290322580645
50161	Manchones	2015	116	127	103	24	2	1	100	81,1023622047244
50162	Mara	2007	199	180	151	29	0	7	144	83,8888888888889
50162	Mara	2011	206	163	137	26	1	4	132	84,0490797546012
50162	Mara	2015	178	147	123	24	0	7	116	83,6734693877551
50163	María de Huerva	2007	2917	2493	1619	874	8	48	1563	64,9418371440032
50163	María de Huerva	2011	4729	3343	2209	1134	42	113	2054	66,0783727191146
50163	María de Huerva	2015	5359	3625	2342	1283	37	54	2251	64,6068965517241
50164	Mediana de Aragón	2007	500	448	385	63	2	6	377	85,9375
50164	Mediana de Aragón	2011	481	407	317	90	8	12	297	77,8869778869779
50164	Mediana de Aragón	2015	473	400	276	124	10	9	257	69
50165	Mequinenza	2007	2533	1993	1548	445	10	26	1512	77,6718514801806
50165	Mequinenza	2011	2495	1905	1450	455	41	51	1358	76,1154855643045
50165	Mequinenza	2015	2393	1818	1291	527	44	30	1217	71,012101210121
50166	Mesones de Isuela	2007	321	297	246	51	0	4	242	82,8282828282828
50166	Mesones de Isuela	2011	315	280	235	45	8	3	224	83,9285714285714
50166	Mesones de Isuela	2015	295	263	218	45	5	5	208	82,8897338403042
50167	Mezalocha	2007	260	261	227	34	2	3	222	86,9731800766284
50167	Mezalocha	2011	226	236	186	50	2	5	179	78,8135593220339
50167	Mezalocha	2015	241	231	192	39	1	4	187	83,1168831168831
50168	Mianos	2007	45	46	40	6	0	0	40	86,9565217391304
50168	Mianos	2011	41	34	30	4	0	2	28	88,2352941176471
50168	Mianos	2015	30	31	30	1	0	0	30	96,7741935483871
50169	Miedes de Aragón	2007	469	395	292	103	2	4	286	73,9240506329114
50169	Miedes de Aragón	2011	475	376	303	73	1	4	298	80,5851063829787
50169	Miedes de Aragón	2015	464	368	291	77	0	6	285	79,0760869565217
50170	Monegrillo	2007	495	437	392	45	9	5	378	89,7025171624714
50170	Monegrillo	2011	479	414	358	56	4	12	342	86,4734299516908
50170	Monegrillo	2015	440	385	280	105	13	5	262	72,7272727272727
50171	Moneva	2007	99	122	87	35	0	0	87	71,3114754098361
50171	Moneva	2011	122	132	93	39	1	4	88	70,4545454545455
50171	Moneva	2015	111	111	86	25	0	5	81	77,4774774774775
50172	Monreal de Ariza	2007	239	230	159	71	2	3	154	69,1304347826087
50172	Monreal de Ariza	2011	189	192	136	56	2	4	130	70,8333333333333
50172	Monreal de Ariza	2015	233	199	136	63	9	5	122	68,3417085427136
50173	Monterde	2007	217	204	167	37	0	0	167	81,8627450980392
50173	Monterde	2011	194	187	166	21	0	3	163	88,7700534759358
50173	Monterde	2015	168	236	206	30	1	2	203	87,2881355932203
50174	Montón	2007	134	117	102	15	0	0	102	87,1794871794872
50174	Montón	2011	132	110	103	7	0	0	103	93,6363636363636
50174	Montón	2015	114	95	79	16	0	0	79	83,1578947368421
50175	Morata de Jalón	2007	1385	1177	873	304	5	14	854	74,1716227697536
50175	Morata de Jalón	2011	1352	1105	771	334	9	16	746	69,7737556561086
50175	Morata de Jalón	2015	1209	1032	766	266	5	18	743	74,2248062015504
50176	Morata de Jiloca	2007	267	258	232	26	0	3	229	89,922480620155
50176	Morata de Jiloca	2011	301	241	217	24	1	2	214	90,0414937759336
50176	Morata de Jiloca	2015	236	237	212	25	0	2	210	89,4514767932489
50177	Morés	2007	460	402	341	61	3	6	332	84,8258706467662
50177	Morés	2011	437	358	302	56	7	5	290	84,3575418994413
50177	Morés	2015	379	319	281	38	4	4	273	88,0877742946708
50178	Moros	2007	478	380	274	106	0	0	274	72,1052631578947
50178	Moros	2011	469	332	261	71	1	3	257	78,6144578313253
50178	Moros	2015	406	311	194	117	1	4	189	62,379421221865
50179	Moyuela	2007	297	290	259	31	1	4	254	89,3103448275862
50179	Moyuela	2011	260	251	251	0	3	2	246	100
50179	Moyuela	2015	265	267	222	45	2	7	213	83,1460674157303
50180	Mozota	2007	126	128	110	18	2	3	105	85,9375
50180	Mozota	2011	114	113	99	14	3	4	92	87,6106194690265
50180	Mozota	2015	121	119	92	27	0	4	88	77,3109243697479
50181	Muel	2007	1200	997	769	228	9	15	745	77,1313941825476
50181	Muel	2011	1385	1074	813	261	14	20	779	75,6983240223464
50181	Muel	2015	1375	1007	780	227	16	9	755	77,4577954319762
50182	Muela (La)	2007	3567	3139	2270	869	23	53	2194	72,3160242115323
50182	Muela (La)	2011	5166	3762	2473	1289	23	92	2358	65,7363104731526
50182	Muela (La)	2015	4948	3386	2126	1260	37	71	2018	62,7879503839338
50183	Munébrega	2007	437	382	332	50	2	4	326	86,9109947643979
50183	Munébrega	2011	488	372	317	55	7	7	303	85,2150537634409
50183	Munébrega	2015	420	337	283	54	1	3	279	83,9762611275964
50184	Murero	2007	146	154	139	15	1	3	135	90,2597402597403
50184	Murero	2011	146	131	108	23	0	0	108	82,4427480916031
50184	Murero	2015	133	118	95	23	2	0	93	80,5084745762712
50185	Murillo de Gállego	2007	177	160	139	21	0	4	135	86,875
50185	Murillo de Gállego	2011	189	148	127	21	2	5	120	85,8108108108108
50185	Murillo de Gállego	2015	183	127	105	22	0	2	103	82,6771653543307
50186	Navardún	2007	50	46	31	15	0	0	31	67,3913043478261
50186	Navardún	2011	50	47	39	8	0	1	38	82,9787234042553
50186	Navardún	2015	43	41	35	6	0	0	35	85,3658536585366
50187	Nigüella	2007	89	89	60	29	1	1	58	67,4157303370787
50187	Nigüella	2011	81	74	55	19	0	8	47	74,3243243243243
50187	Nigüella	2015	80	69	49	20	0	0	49	71,0144927536232
50188	Nombrevilla	2007	46	40	33	7	0	0	33	82,5
50188	Nombrevilla	2011	35	38	33	5	0	0	33	86,8421052631579
50188	Nombrevilla	2015	37	32	25	7	1	0	24	78,125
50189	Nonaspe	2007	1055	834	736	98	4	12	720	88,2494004796163
50189	Nonaspe	2011	1061	778	642	136	12	13	617	82,5192802056555
50189	Nonaspe	2015	1016	715	553	162	13	19	521	77,3426573426573
50190	Novallas	2007	818	733	667	66	6	10	651	90,9959072305593
50190	Novallas	2011	919	766	652	114	3	11	638	85,1174934725849
50190	Novallas	2015	931	723	578	145	11	16	551	79,9446749654219
50191	Novillas	2007	645	540	448	92	2	6	440	82,962962962963
50191	Novillas	2011	626	509	419	90	4	8	407	82,3182711198428
50191	Novillas	2015	586	481	301	180	7	6	288	62,5779625779626
50192	Nuévalos	2007	338	268	236	32	2	1	233	88,0597014925373
50192	Nuévalos	2011	356	240	205	35	1	4	200	85,4166666666667
50192	Nuévalos	2015	332	235	209	26	0	10	199	88,936170212766
50193	Nuez de Ebro	2007	699	587	480	107	1	5	474	81,7717206132879
50193	Nuez de Ebro	2011	801	633	502	131	13	15	474	79,304897314376
50193	Nuez de Ebro	2015	843	649	488	161	6	12	470	75,1926040061633
50194	Olvés	2007	115	109	97	12	0	1	96	88,9908256880734
50194	Olvés	2011	115	103	87	16	0	1	86	84,4660194174757
50194	Olvés	2015	106	89	67	22	1	0	66	75,2808988764045
50195	Orcajo	2007	37	44	29	15	0	1	28	65,9090909090909
50195	Orcajo	2011	33	47	33	14	1	1	31	70,2127659574468
50195	Orcajo	2015	57	53	41	12	0	2	39	77,3584905660377
50196	Orera	2007	133	105	96	9	1	3	92	91,4285714285714
50196	Orera	2011	129	112	99	13	3	6	90	88,3928571428571
50196	Orera	2015	131	112	97	15	1	0	96	86,6071428571429
50197	Orés	2007	104	97	88	9	0	1	87	90,7216494845361
50197	Orés	2011	101	93	80	13	1	0	79	86,0215053763441
50197	Orés	2015	110	97	75	22	0	1	74	77,319587628866
50198	Oseja	2007	47	49	40	9	1	0	39	81,6326530612245
50198	Oseja	2011	55	49	44	5	0	1	43	89,7959183673469
50198	Oseja	2015	48	55	46	9	4	0	42	83,6363636363636
50199	Osera de Ebro	2007	395	346	282	64	3	7	272	81,5028901734104
50199	Osera de Ebro	2011	473	374	264	110	2	5	257	70,5882352941176
50199	Osera de Ebro	2015	424	339	241	98	3	6	232	71,0914454277286
50200	Paniza	2007	742	548	493	55	5	5	483	89,963503649635
50200	Paniza	2011	759	536	472	64	4	14	454	88,0597014925373
50200	Paniza	2015	729	514	446	68	16	16	414	86,7704280155642
50201	Paracuellos de Jiloca	2007	507	430	382	48	2	1	379	88,8372093023256
50201	Paracuellos de Jiloca	2011	576	466	390	76	4	7	379	83,6909871244635
50201	Paracuellos de Jiloca	2015	568	455	362	93	3	4	355	79,5604395604396
50202	Paracuellos de la Ribera	2007	211	204	181	23	1	2	178	88,7254901960784
50202	Paracuellos de la Ribera	2011	194	183	146	37	0	3	143	79,7814207650273
50202	Paracuellos de la Ribera	2015	175	160	120	40	0	3	117	75
50203	Pastriz	2007	1326	1071	860	211	10	13	837	80,2987861811391
50203	Pastriz	2011	1384	1063	891	172	10	39	842	83,8193791157103
50203	Pastriz	2015	1310	1032	812	220	11	28	773	78,6821705426357
50204	Pedrola	2007	3168	2390	1771	619	16	8	1747	74,1004184100418
50204	Pedrola	2011	3721	2497	1824	673	25	42	1757	73,0476571886264
50204	Pedrola	2015	3622	2462	1732	730	37	24	1671	70,3493095044679
50205	Pedrosas (Las)	2007	100	101	79	22	1	0	78	78,2178217821782
50205	Pedrosas (Las)	2011	121	98	77	21	0	1	76	78,5714285714286
50205	Pedrosas (Las)	2015	110	92	66	26	2	3	61	71,7391304347826
50206	Perdiguera	2007	621	524	419	105	1	11	407	79,9618320610687
50206	Perdiguera	2011	664	507	410	97	4	19	387	80,8678500986193
50206	Perdiguera	2015	613	462	338	124	2	11	325	73,1601731601732
50207	Piedratajada	2007	165	148	110	38	0	2	108	74,3243243243243
50207	Piedratajada	2011	150	131	105	26	3	0	102	80,1526717557252
50207	Piedratajada	2015	113	110	77	33	0	2	75	70
50208	Pina de Ebro	2007	2399	1848	1348	500	6	24	1318	72,9437229437229
50208	Pina de Ebro	2011	2655	1827	1373	454	22	32	1319	75,1505199781062
50208	Pina de Ebro	2015	2567	1818	1285	533	29	30	1226	70,6820682068207
50209	Pinseque	2007	2724	2222	1509	713	13	26	1470	67,9117911791179
50209	Pinseque	2011	3481	2537	1573	964	12	49	1512	62,0023649980292
50209	Pinseque	2015	3625	2543	1643	900	28	34	1581	64,6087298466378
50210	Pintanos (Los)	2007	52	41	37	4	0	0	37	90,2439024390244
50210	Pintanos (Los)	2011	38	39	37	2	0	0	37	94,8717948717949
50210	Pintanos (Los)	2015	44	39	37	2	1	0	36	94,8717948717949
50211	Plasencia de Jalón	2007	350	278	253	25	1	1	251	91,0071942446043
50211	Plasencia de Jalón	2011	404	284	243	41	5	4	234	85,5633802816901
50211	Plasencia de Jalón	2015	370	261	207	54	2	3	202	79,3103448275862
50212	Pleitas	2007	57	56	49	7	0	0	49	87,5
50212	Pleitas	2011	48	49	45	4	0	0	45	91,8367346938776
50212	Pleitas	2015	43	43	40	3	0	2	38	93,0232558139535
50213	Plenas	2007	112	140	108	32	0	1	107	77,1428571428571
50213	Plenas	2011	132	122	98	24	3	0	95	80,327868852459
50213	Plenas	2015	120	101	83	18	3	0	80	82,1782178217822
50214	Pomer	2007	38	29	28	1	0	0	28	96,551724137931
50214	Pomer	2011	37	30	24	6	0	0	24	80
50214	Pomer	2015	34	27	16	11	1	1	14	59,2592592592593
50215	Pozuel de Ariza	2007	23	25	20	5	0	0	20	80
50215	Pozuel de Ariza	2011	20	21	19	2	0	0	19	90,4761904761905
50215	Pozuel de Ariza	2015	23	24	17	7	0	0	17	70,8333333333333
50216	Pozuelo de Aragón	2007	331	285	266	19	0	2	264	93,3333333333333
50216	Pozuelo de Aragón	2011	342	269	204	65	5	5	194	75,8364312267658
50216	Pozuelo de Aragón	2015	299	239	200	39	5	13	182	83,6820083682008
50217	Pradilla de Ebro	2007	644	533	440	93	0	7	433	82,5515947467167
50217	Pradilla de Ebro	2011	618	500	401	99	3	5	393	80,2
50217	Pradilla de Ebro	2015	584	455	339	116	6	6	327	74,5054945054945
50218	Puebla de Albortón	2007	144	125	106	19	0	0	106	84,8
50218	Puebla de Albortón	2011	125	112	94	18	0	2	92	83,9285714285714
50218	Puebla de Albortón	2015	127	117	91	26	2	4	85	77,7777777777778
50219	Puebla de Alfindén (La)	2007	4029	3341	2142	1199	16	58	2068	64,1125411553427
50219	Puebla de Alfindén (La)	2011	5250	3723	2548	1175	31	92	2425	68,4394305667472
50219	Puebla de Alfindén (La)	2015	5864	4045	2620	1425	42	40	2538	64,7713226205192
50220	Puendeluna	2007	64	59	48	11	0	0	48	81,3559322033898
50220	Puendeluna	2011	65	59	42	17	0	0	42	71,1864406779661
50220	Puendeluna	2015	51	51	42	9	1	0	41	82,3529411764706
50221	Purujosa	2007	54	50	33	17	1	0	32	66
50221	Purujosa	2011	44	38	33	5	0	1	32	86,8421052631579
50221	Purujosa	2015	39	34	24	10	2	1	21	70,5882352941176
50222	Quinto	2007	2062	1672	1223	449	8	38	1177	73,1459330143541
50222	Quinto	2011	2111	1693	1223	470	16	30	1177	72,2386296515062
50222	Quinto	2015	2055	1655	1243	412	32	29	1182	75,1057401812689
50223	Remolinos	2007	1202	1004	792	212	1	11	780	78,8844621513944
50223	Remolinos	2011	1199	968	765	203	7	18	740	79,0289256198347
50223	Remolinos	2015	1149	932	726	206	13	12	701	77,8969957081545
50224	Retascón	2007	94	87	67	20	0	0	67	77,0114942528736
50224	Retascón	2011	79	72	56	16	0	1	55	77,7777777777778
50224	Retascón	2015	75	75	60	15	0	0	60	80
50225	Ricla	2007	2652	1660	1268	392	8	10	1250	76,3855421686747
50225	Ricla	2011	3568	1640	1143	497	13	15	1115	69,6951219512195
50225	Ricla	2015	3203	1591	1023	568	17	20	986	64,2991829038341
50227	Romanos	2007	120	111	93	18	1	2	90	83,7837837837838
50227	Romanos	2011	113	107	88	19	1	2	85	82,2429906542056
50227	Romanos	2015	107	95	67	28	0	1	66	70,5263157894737
50228	Rueda de Jalón	2007	372	301	255	46	1	4	250	84,7176079734219
