Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados
Noviembre 2019	20	Comunidad de Calatayud	Mujeres	1047
Noviembre 2019	21	Campo de Cariñena	Hombres	150
Noviembre 2019	21	Campo de Cariñena	Mujeres	212
Noviembre 2019	22	Campo de Belchite	Hombres	61
Noviembre 2019	22	Campo de Belchite	Mujeres	76
Noviembre 2019	23	Bajo Martín	Hombres	142
Noviembre 2019	23	Bajo Martín	Mujeres	156
Noviembre 2019	24	Campo de Daroca	Hombres	63
Noviembre 2019	24	Campo de Daroca	Mujeres	82
Noviembre 2019	25	Jiloca	Hombres	143
Noviembre 2019	25	Jiloca	Mujeres	199
Noviembre 2019	26	Cuencas Mineras	Hombres	151
Noviembre 2019	26	Cuencas Mineras	Mujeres	215
Noviembre 2019	27	Andorra-Sierra de Arcos	Hombres	217
Noviembre 2019	27	Andorra-Sierra de Arcos	Mujeres	278
Noviembre 2019	28	Bajo Aragón	Hombres	526
Noviembre 2019	28	Bajo Aragón	Mujeres	824
Noviembre 2019	29	Comunidad de Teruel	Hombres	876
Noviembre 2019	29	Comunidad de Teruel	Mujeres	1222
Noviembre 2019	30	Maestrazgo	Hombres	44
Noviembre 2019	30	Maestrazgo	Mujeres	48
Noviembre 2019	31	Sierra de Albarracín	Hombres	58
Noviembre 2019	31	Sierra de Albarracín	Mujeres	58
Noviembre 2019	32	Gúdar-Javalambre	Hombres	109
Noviembre 2019	32	Gúdar-Javalambre	Mujeres	195
Noviembre 2019	33	Matarraña / Matarranya	Hombres	120
Noviembre 2019	33	Matarraña / Matarranya	Mujeres	154
Octubre 2019	01	La Jacetania	Hombres	302
Octubre 2019	01	La Jacetania	Mujeres	418
Octubre 2019	02	Alto Gállego	Hombres	264
Octubre 2019	02	Alto Gállego	Mujeres	315
Octubre 2019	03	Sobrarbe	Hombres	107
Octubre 2019	03	Sobrarbe	Mujeres	83
Octubre 2019	04	La Ribagorza	Hombres	147
Octubre 2019	04	La Ribagorza	Mujeres	190
Octubre 2019	05	Cinco Villas	Hombres	496
Octubre 2019	05	Cinco Villas	Mujeres	840
Octubre 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1260
Octubre 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1723
Octubre 2019	07	Somontano de Barbastro	Hombres	393
Octubre 2019	07	Somontano de Barbastro	Mujeres	620
Octubre 2019	08	Cinca Medio	Hombres	411
Octubre 2019	08	Cinca Medio	Mujeres	642
Octubre 2019	09	La Litera / La Llitera	Hombres	261
Octubre 2019	09	La Litera / La Llitera	Mujeres	335
Octubre 2019	10	Los Monegros	Hombres	212
Octubre 2019	10	Los Monegros	Mujeres	287
Octubre 2019	11	Bajo Cinca / Baix Cinca	Hombres	355
Octubre 2019	11	Bajo Cinca / Baix Cinca	Mujeres	553
Octubre 2019	12	Tarazona y el Moncayo	Hombres	257
Octubre 2019	12	Tarazona y el Moncayo	Mujeres	417
Octubre 2019	13	Campo de Borja	Hombres	262
Octubre 2019	13	Campo de Borja	Mujeres	335
Octubre 2019	14	Aranda	Hombres	130
Octubre 2019	14	Aranda	Mujeres	230
Octubre 2019	15	Ribera Alta del Ebro	Hombres	466
Octubre 2019	15	Ribera Alta del Ebro	Mujeres	826
Octubre 2019	16	Valdejalón	Hombres	777
Octubre 2019	16	Valdejalón	Mujeres	986
Octubre 2019	17	Central	Hombres	16236
Octubre 2019	17	Central	Mujeres	24835
Octubre 2019	18	Ribera Baja del Ebro	Hombres	155
Octubre 2019	18	Ribera Baja del Ebro	Mujeres	242
Octubre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	356
Octubre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	484
Octubre 2019	20	Comunidad de Calatayud	Hombres	764
Octubre 2019	20	Comunidad de Calatayud	Mujeres	1012
Octubre 2019	21	Campo de Cariñena	Hombres	152
Octubre 2019	21	Campo de Cariñena	Mujeres	212
Octubre 2019	22	Campo de Belchite	Hombres	66
Octubre 2019	22	Campo de Belchite	Mujeres	74
Octubre 2019	23	Bajo Martín	Hombres	130
Octubre 2019	23	Bajo Martín	Mujeres	134
Octubre 2019	24	Campo de Daroca	Hombres	65
Octubre 2019	24	Campo de Daroca	Mujeres	78
Octubre 2019	25	Jiloca	Hombres	150
Octubre 2019	25	Jiloca	Mujeres	201
Octubre 2019	26	Cuencas Mineras	Hombres	144
Octubre 2019	26	Cuencas Mineras	Mujeres	214
Octubre 2019	27	Andorra-Sierra de Arcos	Hombres	216
Octubre 2019	27	Andorra-Sierra de Arcos	Mujeres	281
Octubre 2019	28	Bajo Aragón	Hombres	511
Octubre 2019	28	Bajo Aragón	Mujeres	771
Octubre 2019	29	Comunidad de Teruel	Hombres	895
Octubre 2019	29	Comunidad de Teruel	Mujeres	1187
Octubre 2019	30	Maestrazgo	Hombres	44
Octubre 2019	30	Maestrazgo	Mujeres	50
Octubre 2019	31	Sierra de Albarracín	Hombres	52
Octubre 2019	31	Sierra de Albarracín	Mujeres	64
Octubre 2019	32	Gúdar-Javalambre	Hombres	121
Octubre 2019	32	Gúdar-Javalambre	Mujeres	181
Octubre 2019	33	Matarraña / Matarranya	Hombres	117
Octubre 2019	33	Matarraña / Matarranya	Mujeres	141
Septiembre 2019	01	La Jacetania	Hombres	282
Septiembre 2019	01	La Jacetania	Mujeres	357
Septiembre 2019	02	Alto Gállego	Hombres	246
Septiembre 2019	02	Alto Gállego	Mujeres	283
Septiembre 2019	03	Sobrarbe	Hombres	100
Septiembre 2019	03	Sobrarbe	Mujeres	66
Septiembre 2019	04	La Ribagorza	Hombres	124
Septiembre 2019	04	La Ribagorza	Mujeres	167
Septiembre 2019	05	Cinco Villas	Hombres	477
Septiembre 2019	05	Cinco Villas	Mujeres	774
Septiembre 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1193
Septiembre 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1643
Septiembre 2019	07	Somontano de Barbastro	Hombres	381
Septiembre 2019	07	Somontano de Barbastro	Mujeres	612
Septiembre 2019	08	Cinca Medio	Hombres	379
Septiembre 2019	08	Cinca Medio	Mujeres	598
Septiembre 2019	09	La Litera / La Llitera	Hombres	248
Septiembre 2019	09	La Litera / La Llitera	Mujeres	320
Septiembre 2019	10	Los Monegros	Hombres	212
Septiembre 2019	10	Los Monegros	Mujeres	278
Septiembre 2019	11	Bajo Cinca / Baix Cinca	Hombres	353
Septiembre 2019	11	Bajo Cinca / Baix Cinca	Mujeres	458
Septiembre 2019	12	Tarazona y el Moncayo	Hombres	248
Septiembre 2019	12	Tarazona y el Moncayo	Mujeres	403
Septiembre 2019	13	Campo de Borja	Hombres	241
Septiembre 2019	13	Campo de Borja	Mujeres	327
Septiembre 2019	14	Aranda	Hombres	119
Septiembre 2019	14	Aranda	Mujeres	232
Septiembre 2019	15	Ribera Alta del Ebro	Hombres	473
Septiembre 2019	15	Ribera Alta del Ebro	Mujeres	824
Septiembre 2019	16	Valdejalón	Hombres	589
Septiembre 2019	16	Valdejalón	Mujeres	882
Septiembre 2019	17	Central	Hombres	15931
Septiembre 2019	17	Central	Mujeres	24603
Septiembre 2019	18	Ribera Baja del Ebro	Hombres	141
Septiembre 2019	18	Ribera Baja del Ebro	Mujeres	220
Septiembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	262
Septiembre 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	444
Septiembre 2019	20	Comunidad de Calatayud	Hombres	691
Septiembre 2019	20	Comunidad de Calatayud	Mujeres	951
Septiembre 2019	21	Campo de Cariñena	Hombres	123
Septiembre 2019	21	Campo de Cariñena	Mujeres	188
Septiembre 2019	22	Campo de Belchite	Hombres	61
Septiembre 2019	22	Campo de Belchite	Mujeres	72
Septiembre 2019	23	Bajo Martín	Hombres	131
Septiembre 2019	23	Bajo Martín	Mujeres	127
Septiembre 2019	24	Campo de Daroca	Hombres	63
Septiembre 2019	24	Campo de Daroca	Mujeres	81
Septiembre 2019	25	Jiloca	Hombres	137
Septiembre 2019	25	Jiloca	Mujeres	200
Septiembre 2019	26	Cuencas Mineras	Hombres	135
Septiembre 2019	26	Cuencas Mineras	Mujeres	204
Septiembre 2019	27	Andorra-Sierra de Arcos	Hombres	204
Septiembre 2019	27	Andorra-Sierra de Arcos	Mujeres	283
Septiembre 2019	28	Bajo Aragón	Hombres	432
Septiembre 2019	28	Bajo Aragón	Mujeres	701
Septiembre 2019	29	Comunidad de Teruel	Hombres	795
Septiembre 2019	29	Comunidad de Teruel	Mujeres	1064
Septiembre 2019	30	Maestrazgo	Hombres	37
Septiembre 2019	30	Maestrazgo	Mujeres	47
Septiembre 2019	31	Sierra de Albarracín	Hombres	48
Septiembre 2019	31	Sierra de Albarracín	Mujeres	57
Septiembre 2019	32	Gúdar-Javalambre	Hombres	118
Septiembre 2019	32	Gúdar-Javalambre	Mujeres	185
Septiembre 2019	33	Matarraña / Matarranya	Hombres	107
Septiembre 2019	33	Matarraña / Matarranya	Mujeres	131
Agosto 2019	01	La Jacetania	Hombres	225
Agosto 2019	01	La Jacetania	Mujeres	304
Agosto 2019	02	Alto Gállego	Hombres	208
Agosto 2019	02	Alto Gállego	Mujeres	221
Agosto 2019	03	Sobrarbe	Hombres	78
Agosto 2019	03	Sobrarbe	Mujeres	65
Agosto 2019	04	La Ribagorza	Hombres	94
Agosto 2019	04	La Ribagorza	Mujeres	154
Agosto 2019	05	Cinco Villas	Hombres	454
Agosto 2019	05	Cinco Villas	Mujeres	778
Agosto 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1168
Agosto 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1667
Agosto 2019	07	Somontano de Barbastro	Hombres	375
Agosto 2019	07	Somontano de Barbastro	Mujeres	577
Agosto 2019	08	Cinca Medio	Hombres	344
Agosto 2019	08	Cinca Medio	Mujeres	610
Agosto 2019	09	La Litera / La Llitera	Hombres	217
Agosto 2019	09	La Litera / La Llitera	Mujeres	330
Agosto 2019	10	Los Monegros	Hombres	222
Agosto 2019	10	Los Monegros	Mujeres	263
Agosto 2019	11	Bajo Cinca / Baix Cinca	Hombres	254
Agosto 2019	11	Bajo Cinca / Baix Cinca	Mujeres	372
Agosto 2019	12	Tarazona y el Moncayo	Hombres	236
Agosto 2019	12	Tarazona y el Moncayo	Mujeres	425
Agosto 2019	13	Campo de Borja	Hombres	243
Agosto 2019	13	Campo de Borja	Mujeres	313
Agosto 2019	14	Aranda	Hombres	103
Agosto 2019	14	Aranda	Mujeres	239
Agosto 2019	15	Ribera Alta del Ebro	Hombres	458
Agosto 2019	15	Ribera Alta del Ebro	Mujeres	773
Agosto 2019	16	Valdejalón	Hombres	593
Agosto 2019	16	Valdejalón	Mujeres	854
Agosto 2019	17	Central	Hombres	15918
Agosto 2019	17	Central	Mujeres	24283
Agosto 2019	18	Ribera Baja del Ebro	Hombres	134
Agosto 2019	18	Ribera Baja del Ebro	Mujeres	228
Agosto 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	225
Agosto 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	417
Agosto 2019	20	Comunidad de Calatayud	Hombres	648
Agosto 2019	20	Comunidad de Calatayud	Mujeres	922
Agosto 2019	21	Campo de Cariñena	Hombres	129
Agosto 2019	21	Campo de Cariñena	Mujeres	188
Agosto 2019	22	Campo de Belchite	Hombres	54
Agosto 2019	22	Campo de Belchite	Mujeres	70
Agosto 2019	23	Bajo Martín	Hombres	117
Agosto 2019	23	Bajo Martín	Mujeres	134
Agosto 2019	24	Campo de Daroca	Hombres	58
Agosto 2019	24	Campo de Daroca	Mujeres	76
Agosto 2019	25	Jiloca	Hombres	133
Agosto 2019	25	Jiloca	Mujeres	190
Agosto 2019	26	Cuencas Mineras	Hombres	133
Agosto 2019	26	Cuencas Mineras	Mujeres	197
Agosto 2019	27	Andorra-Sierra de Arcos	Hombres	207
Agosto 2019	27	Andorra-Sierra de Arcos	Mujeres	270
Agosto 2019	28	Bajo Aragón	Hombres	474
Agosto 2019	28	Bajo Aragón	Mujeres	706
Agosto 2019	29	Comunidad de Teruel	Hombres	724
Agosto 2019	29	Comunidad de Teruel	Mujeres	973
Agosto 2019	30	Maestrazgo	Hombres	37
Agosto 2019	30	Maestrazgo	Mujeres	52
Agosto 2019	31	Sierra de Albarracín	Hombres	38
Agosto 2019	31	Sierra de Albarracín	Mujeres	43
Agosto 2019	32	Gúdar-Javalambre	Hombres	101
Agosto 2019	32	Gúdar-Javalambre	Mujeres	159
Agosto 2019	33	Matarraña / Matarranya	Hombres	99
Agosto 2019	33	Matarraña / Matarranya	Mujeres	129
Julio 2019	01	La Jacetania	Hombres	219
Julio 2019	01	La Jacetania	Mujeres	292
Julio 2019	02	Alto Gállego	Hombres	204
Julio 2019	02	Alto Gállego	Mujeres	208
Julio 2019	03	Sobrarbe	Hombres	67
Julio 2019	03	Sobrarbe	Mujeres	60
Julio 2019	04	La Ribagorza	Hombres	102
Julio 2019	04	La Ribagorza	Mujeres	152
Julio 2019	05	Cinco Villas	Hombres	449
Julio 2019	05	Cinco Villas	Mujeres	798
Julio 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1118
Julio 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1657
Julio 2019	07	Somontano de Barbastro	Hombres	406
Julio 2019	07	Somontano de Barbastro	Mujeres	583
Julio 2019	08	Cinca Medio	Hombres	339
Julio 2019	08	Cinca Medio	Mujeres	595
Julio 2019	09	La Litera / La Llitera	Hombres	238
Julio 2019	09	La Litera / La Llitera	Mujeres	342
Julio 2019	10	Los Monegros	Hombres	208
Julio 2019	10	Los Monegros	Mujeres	250
Julio 2019	11	Bajo Cinca / Baix Cinca	Hombres	224
Julio 2019	11	Bajo Cinca / Baix Cinca	Mujeres	337
Julio 2019	12	Tarazona y el Moncayo	Hombres	233
Julio 2019	12	Tarazona y el Moncayo	Mujeres	411
Julio 2019	13	Campo de Borja	Hombres	269
Julio 2019	13	Campo de Borja	Mujeres	322
Julio 2019	14	Aranda	Hombres	104
Julio 2019	14	Aranda	Mujeres	238
Julio 2019	15	Ribera Alta del Ebro	Hombres	458
Julio 2019	15	Ribera Alta del Ebro	Mujeres	793
Julio 2019	16	Valdejalón	Hombres	635
Julio 2019	16	Valdejalón	Mujeres	870
Julio 2019	17	Central	Hombres	15305
Julio 2019	17	Central	Mujeres	23918
Julio 2019	18	Ribera Baja del Ebro	Hombres	112
Julio 2019	18	Ribera Baja del Ebro	Mujeres	219
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	198
Julio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	410
Julio 2019	20	Comunidad de Calatayud	Hombres	706
Julio 2019	20	Comunidad de Calatayud	Mujeres	934
Julio 2019	21	Campo de Cariñena	Hombres	153
Julio 2019	21	Campo de Cariñena	Mujeres	196
Julio 2019	22	Campo de Belchite	Hombres	53
Julio 2019	22	Campo de Belchite	Mujeres	69
Julio 2019	23	Bajo Martín	Hombres	94
Julio 2019	23	Bajo Martín	Mujeres	140
Julio 2019	24	Campo de Daroca	Hombres	60
Julio 2019	24	Campo de Daroca	Mujeres	71
Julio 2019	25	Jiloca	Hombres	134
Julio 2019	25	Jiloca	Mujeres	182
Julio 2019	26	Cuencas Mineras	Hombres	134
Julio 2019	26	Cuencas Mineras	Mujeres	208
Julio 2019	27	Andorra-Sierra de Arcos	Hombres	196
Julio 2019	27	Andorra-Sierra de Arcos	Mujeres	272
Julio 2019	28	Bajo Aragón	Hombres	462
Julio 2019	28	Bajo Aragón	Mujeres	707
Julio 2019	29	Comunidad de Teruel	Hombres	717
Julio 2019	29	Comunidad de Teruel	Mujeres	972
Julio 2019	30	Maestrazgo	Hombres	39
Julio 2019	30	Maestrazgo	Mujeres	47
Julio 2019	31	Sierra de Albarracín	Hombres	37
Julio 2019	31	Sierra de Albarracín	Mujeres	43
Julio 2019	32	Gúdar-Javalambre	Hombres	100
Julio 2019	32	Gúdar-Javalambre	Mujeres	163
Julio 2019	33	Matarraña / Matarranya	Hombres	96
Julio 2019	33	Matarraña / Matarranya	Mujeres	126
Junio 2019	01	La Jacetania	Hombres	232
Junio 2019	01	La Jacetania	Mujeres	326
Junio 2019	02	Alto Gállego	Hombres	234
Junio 2019	02	Alto Gállego	Mujeres	246
Junio 2019	03	Sobrarbe	Hombres	73
Junio 2019	03	Sobrarbe	Mujeres	55
Junio 2019	04	La Ribagorza	Hombres	111
Junio 2019	04	La Ribagorza	Mujeres	171
Junio 2019	05	Cinco Villas	Hombres	461
Junio 2019	05	Cinco Villas	Mujeres	811
Junio 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1137
Junio 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1647
Junio 2019	07	Somontano de Barbastro	Hombres	380
Junio 2019	07	Somontano de Barbastro	Mujeres	565
Junio 2019	08	Cinca Medio	Hombres	360
Junio 2019	08	Cinca Medio	Mujeres	585
Junio 2019	09	La Litera / La Llitera	Hombres	235
Junio 2019	09	La Litera / La Llitera	Mujeres	329
Junio 2019	10	Los Monegros	Hombres	202
Junio 2019	10	Los Monegros	Mujeres	267
Junio 2019	11	Bajo Cinca / Baix Cinca	Hombres	198
Junio 2019	11	Bajo Cinca / Baix Cinca	Mujeres	319
Junio 2019	12	Tarazona y el Moncayo	Hombres	222
Junio 2019	12	Tarazona y el Moncayo	Mujeres	399
Junio 2019	13	Campo de Borja	Hombres	263
Junio 2019	13	Campo de Borja	Mujeres	329
Junio 2019	14	Aranda	Hombres	96
Junio 2019	14	Aranda	Mujeres	229
Junio 2019	15	Ribera Alta del Ebro	Hombres	479
Junio 2019	15	Ribera Alta del Ebro	Mujeres	787
Junio 2019	16	Valdejalón	Hombres	532
Junio 2019	16	Valdejalón	Mujeres	823
Junio 2019	17	Central	Hombres	14916
Junio 2019	17	Central	Mujeres	23438
Junio 2019	18	Ribera Baja del Ebro	Hombres	116
Junio 2019	18	Ribera Baja del Ebro	Mujeres	221
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	198
Junio 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	428
Junio 2019	20	Comunidad de Calatayud	Hombres	625
Junio 2019	20	Comunidad de Calatayud	Mujeres	927
Junio 2019	21	Campo de Cariñena	Hombres	131
Junio 2019	21	Campo de Cariñena	Mujeres	187
Junio 2019	22	Campo de Belchite	Hombres	57
Junio 2019	22	Campo de Belchite	Mujeres	70
Junio 2019	23	Bajo Martín	Hombres	96
Junio 2019	23	Bajo Martín	Mujeres	139
Junio 2019	24	Campo de Daroca	Hombres	49
Junio 2019	24	Campo de Daroca	Mujeres	72
Junio 2019	25	Jiloca	Hombres	139
Junio 2019	25	Jiloca	Mujeres	186
Junio 2019	26	Cuencas Mineras	Hombres	149
Junio 2019	26	Cuencas Mineras	Mujeres	199
Junio 2019	27	Andorra-Sierra de Arcos	Hombres	191
Junio 2019	27	Andorra-Sierra de Arcos	Mujeres	267
Junio 2019	28	Bajo Aragón	Hombres	459
Junio 2019	28	Bajo Aragón	Mujeres	690
Junio 2019	29	Comunidad de Teruel	Hombres	722
Junio 2019	29	Comunidad de Teruel	Mujeres	1004
Junio 2019	30	Maestrazgo	Hombres	44
Junio 2019	30	Maestrazgo	Mujeres	44
Junio 2019	31	Sierra de Albarracín	Hombres	44
Junio 2019	31	Sierra de Albarracín	Mujeres	57
Junio 2019	32	Gúdar-Javalambre	Hombres	114
Junio 2019	32	Gúdar-Javalambre	Mujeres	191
Junio 2019	33	Matarraña / Matarranya	Hombres	95
Junio 2019	33	Matarraña / Matarranya	Mujeres	140
Mayo 2019	01	La Jacetania	Hombres	258
Mayo 2019	01	La Jacetania	Mujeres	376
Mayo 2019	02	Alto Gállego	Hombres	267
Mayo 2019	02	Alto Gállego	Mujeres	290
Mayo 2019	03	Sobrarbe	Hombres	85
Mayo 2019	03	Sobrarbe	Mujeres	77
Mayo 2019	04	La Ribagorza	Hombres	147
Mayo 2019	04	La Ribagorza	Mujeres	183
Mayo 2019	05	Cinco Villas	Hombres	501
Mayo 2019	05	Cinco Villas	Mujeres	826
Mayo 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1144
Mayo 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1610
Mayo 2019	07	Somontano de Barbastro	Hombres	342
Mayo 2019	07	Somontano de Barbastro	Mujeres	587
Mayo 2019	08	Cinca Medio	Hombres	359
Mayo 2019	08	Cinca Medio	Mujeres	611
Mayo 2019	09	La Litera / La Llitera	Hombres	222
Mayo 2019	09	La Litera / La Llitera	Mujeres	313
Mayo 2019	10	Los Monegros	Hombres	209
Mayo 2019	10	Los Monegros	Mujeres	274
Mayo 2019	11	Bajo Cinca / Baix Cinca	Hombres	233
Mayo 2019	11	Bajo Cinca / Baix Cinca	Mujeres	369
Mayo 2019	12	Tarazona y el Moncayo	Hombres	227
Mayo 2019	12	Tarazona y el Moncayo	Mujeres	403
Mayo 2019	13	Campo de Borja	Hombres	266
Mayo 2019	13	Campo de Borja	Mujeres	335
Mayo 2019	14	Aranda	Hombres	117
Mayo 2019	14	Aranda	Mujeres	233
Mayo 2019	15	Ribera Alta del Ebro	Hombres	488
Mayo 2019	15	Ribera Alta del Ebro	Mujeres	792
Mayo 2019	16	Valdejalón	Hombres	574
Mayo 2019	16	Valdejalón	Mujeres	857
Mayo 2019	17	Central	Hombres	15111
Mayo 2019	17	Central	Mujeres	23664
Mayo 2019	18	Ribera Baja del Ebro	Hombres	112
Mayo 2019	18	Ribera Baja del Ebro	Mujeres	245
Mayo 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	193
Mayo 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	444
Mayo 2019	20	Comunidad de Calatayud	Hombres	702
Mayo 2019	20	Comunidad de Calatayud	Mujeres	1030
Mayo 2019	21	Campo de Cariñena	Hombres	134
Mayo 2019	21	Campo de Cariñena	Mujeres	205
Mayo 2019	22	Campo de Belchite	Hombres	59
Mayo 2019	22	Campo de Belchite	Mujeres	76
Mayo 2019	23	Bajo Martín	Hombres	77
Mayo 2019	23	Bajo Martín	Mujeres	141
Mayo 2019	24	Campo de Daroca	Hombres	57
Mayo 2019	24	Campo de Daroca	Mujeres	74
Mayo 2019	25	Jiloca	Hombres	154
Mayo 2019	25	Jiloca	Mujeres	183
Mayo 2019	26	Cuencas Mineras	Hombres	133
Mayo 2019	26	Cuencas Mineras	Mujeres	211
Mayo 2019	27	Andorra-Sierra de Arcos	Hombres	176
Mayo 2019	27	Andorra-Sierra de Arcos	Mujeres	251
Mayo 2019	28	Bajo Aragón	Hombres	419
Mayo 2019	28	Bajo Aragón	Mujeres	734
Mayo 2019	29	Comunidad de Teruel	Hombres	709
Mayo 2019	29	Comunidad de Teruel	Mujeres	1120
Mayo 2019	30	Maestrazgo	Hombres	42
Mayo 2019	30	Maestrazgo	Mujeres	45
Mayo 2019	31	Sierra de Albarracín	Hombres	50
Mayo 2019	31	Sierra de Albarracín	Mujeres	65
Mayo 2019	32	Gúdar-Javalambre	Hombres	118
Mayo 2019	32	Gúdar-Javalambre	Mujeres	194
Mayo 2019	33	Matarraña / Matarranya	Hombres	101
Mayo 2019	33	Matarraña / Matarranya	Mujeres	127
Abril 2019	01	La Jacetania	Hombres	236
Abril 2019	01	La Jacetania	Mujeres	370
Abril 2019	02	Alto Gállego	Hombres	246
Abril 2019	02	Alto Gállego	Mujeres	293
Abril 2019	03	Sobrarbe	Hombres	87
Abril 2019	03	Sobrarbe	Mujeres	87
Abril 2019	04	La Ribagorza	Hombres	138
Abril 2019	04	La Ribagorza	Mujeres	182
Abril 2019	05	Cinco Villas	Hombres	531
Abril 2019	05	Cinco Villas	Mujeres	854
Abril 2019	06	Hoya de Huesca / Plana de Uesca	Hombres	1177
Abril 2019	06	Hoya de Huesca / Plana de Uesca	Mujeres	1570
Abril 2019	07	Somontano de Barbastro	Hombres	378
Abril 2019	07	Somontano de Barbastro	Mujeres	596
Abril 2019	08	Cinca Medio	Hombres	392
Abril 2019	08	Cinca Medio	Mujeres	665
Abril 2019	09	La Litera / La Llitera	Hombres	252
Abril 2019	09	La Litera / La Llitera	Mujeres	344
Abril 2019	10	Los Monegros	Hombres	219
Abril 2019	10	Los Monegros	Mujeres	255
Abril 2019	11	Bajo Cinca / Baix Cinca	Hombres	287
Abril 2019	11	Bajo Cinca / Baix Cinca	Mujeres	501
Abril 2019	12	Tarazona y el Moncayo	Hombres	244
Abril 2019	12	Tarazona y el Moncayo	Mujeres	406
Abril 2019	13	Campo de Borja	Hombres	260
Abril 2019	13	Campo de Borja	Mujeres	364
Abril 2019	14	Aranda	Hombres	151
Abril 2019	14	Aranda	Mujeres	253
Abril 2019	15	Ribera Alta del Ebro	Hombres	518
Abril 2019	15	Ribera Alta del Ebro	Mujeres	806
Abril 2019	16	Valdejalón	Hombres	775
Abril 2019	16	Valdejalón	Mujeres	1004
Abril 2019	17	Central	Hombres	16041
Abril 2019	17	Central	Mujeres	24273
Abril 2019	18	Ribera Baja del Ebro	Hombres	116
Abril 2019	18	Ribera Baja del Ebro	Mujeres	239
Abril 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	259
Abril 2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	564
Abril 2019	20	Comunidad de Calatayud	Hombres	804
Abril 2019	20	Comunidad de Calatayud	Mujeres	1082
Abril 2019	21	Campo de Cariñena	Hombres	161
Abril 2019	21	Campo de Cariñena	Mujeres	221
Abril 2019	22	Campo de Belchite	Hombres	56
Abril 2019	22	Campo de Belchite	Mujeres	75
Abril 2019	23	Bajo Martín	Hombres	86
Abril 2019	23	Bajo Martín	Mujeres	136
Abril 2019	24	Campo de Daroca	Hombres	59
Abril 2019	24	Campo de Daroca	Mujeres	79
Abril 2019	25	Jiloca	Hombres	148
Abril 2019	25	Jiloca	Mujeres	193
Abril 2019	26	Cuencas Mineras	Hombres	140
Abril 2019	26	Cuencas Mineras	Mujeres	223
Abril 2019	27	Andorra-Sierra de Arcos	Hombres	182
Abril 2019	27	Andorra-Sierra de Arcos	Mujeres	242
Abril 2019	28	Bajo Aragón	Hombres	477
Abril 2019	28	Bajo Aragón	Mujeres	804
Abril 2019	29	Comunidad de Teruel	Hombres	756
Abril 2019	29	Comunidad de Teruel	Mujeres	1140
Abril 2019	30	Maestrazgo	Hombres	48
Abril 2019	30	Maestrazgo	Mujeres	45
Abril 2019	31	Sierra de Albarracín	Hombres	61
Abril 2019	31	Sierra de Albarracín	Mujeres	64
Abril 2019	32	Gúdar-Javalambre	Hombres	115
Abril 2019	32	Gúdar-Javalambre	Mujeres	179
