Año	Comarca Código	Comarca Nombre	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código
2006	02	Alto Gállego	59	Menos de 10 trabajadores	Leves	1
2006	03	Sobrarbe	28	Menos de 10 trabajadores	Leves	1
2006	04	La Ribagorza	55	Menos de 10 trabajadores	Leves	1
2006	05	Cinco Villas	208	Menos de 10 trabajadores	Leves	1
2006	06	Hoya de Huesca / Plana de Uesca	331	Menos de 10 trabajadores	Leves	1
2006	07	Somontano de Barbastro	99	Menos de 10 trabajadores	Leves	1
2006	08	Cinca Medio	113	Menos de 10 trabajadores	Leves	1
2006	09	La Litera / La Llitera	84	Menos de 10 trabajadores	Leves	1
2006	10	Los Monegros	67	Menos de 10 trabajadores	Leves	1
2006	11	Bajo Cinca / Baix Cinca	163	Menos de 10 trabajadores	Leves	1
2006	12	Tarazona y el Moncayo	87	Menos de 10 trabajadores	Leves	1
2006	13	Campo de Borja	68	Menos de 10 trabajadores	Leves	1
2006	14	Aranda	31	Menos de 10 trabajadores	Leves	1
2006	15	Ribera Alta del Ebro	131	Menos de 10 trabajadores	Leves	1
2006	16	Valdejalón	162	Menos de 10 trabajadores	Leves	1
2006	17	D.C. Zaragoza	2369	Menos de 10 trabajadores	Leves	1
2006	18	Ribera Baja del Ebro	32	Menos de 10 trabajadores	Leves	1
2006	19	Bajo Aragón-Caspe / Baix Aragó-Casp	82	Menos de 10 trabajadores	Leves	1
2006	20	Comunidad de Calatayud	136	Menos de 10 trabajadores	Leves	1
2006	21	Campo de Cariñena	72	Menos de 10 trabajadores	Leves	1
2006	22	Campo de Belchite	20	Menos de 10 trabajadores	Leves	1
2006	23	Bajo Martín	29	Menos de 10 trabajadores	Leves	1
2006	24	Campo de Daroca	5	Menos de 10 trabajadores	Leves	1
2006	25	Jiloca	51	Menos de 10 trabajadores	Leves	1
2006	26	Cuencas Mineras	30	Menos de 10 trabajadores	Leves	1
2006	27	Andorra-Sierra de Arcos	29	Menos de 10 trabajadores	Leves	1
2006	28	Bajo Aragón	164	Menos de 10 trabajadores	Leves	1
2006	29	Comunidad de Teruel	127	Menos de 10 trabajadores	Leves	1
2006	30	Maestrazgo	16	Menos de 10 trabajadores	Leves	1
2006	31	Sierra de Albarracín	10	Menos de 10 trabajadores	Leves	1
2006	32	Gúdar-Javalambre	44	Menos de 10 trabajadores	Leves	1
2006	33	Matarraña / Matarranya	46	Menos de 10 trabajadores	Leves	1
2006	NC	Municipio del centro de trabajo fuera de Aragón	51	Menos de 10 trabajadores	Leves	1
2005	01	La Jacetania	117	Menos de 10 trabajadores	Leves	1
2005	02	Alto Gállego	60	Menos de 10 trabajadores	Leves	1
2005	03	Sobrarbe	33	Menos de 10 trabajadores	Leves	1
2005	04	La Ribagorza	50	Menos de 10 trabajadores	Leves	1
2005	05	Cinco Villas	199	Menos de 10 trabajadores	Leves	1
2005	06	Hoya de Huesca / Plana de Uesca	303	Menos de 10 trabajadores	Leves	1
2005	07	Somontano de Barbastro	91	Menos de 10 trabajadores	Leves	1
2005	08	Cinca Medio	81	Menos de 10 trabajadores	Leves	1
2005	09	La Litera / La Llitera	87	Menos de 10 trabajadores	Leves	1
2005	10	Los Monegros	82	Menos de 10 trabajadores	Leves	1
2005	11	Bajo Cinca / Baix Cinca	127	Menos de 10 trabajadores	Leves	1
2005	12	Tarazona y el Moncayo	52	Menos de 10 trabajadores	Leves	1
2005	13	Campo de Borja	63	Menos de 10 trabajadores	Leves	1
2005	14	Aranda	24	Menos de 10 trabajadores	Leves	1
2005	15	Ribera Alta del Ebro	135	Menos de 10 trabajadores	Leves	1
2005	16	Valdejalón	154	Menos de 10 trabajadores	Leves	1
2005	17	D.C. Zaragoza	2427	Menos de 10 trabajadores	Leves	1
2005	18	Ribera Baja del Ebro	25	Menos de 10 trabajadores	Leves	1
2005	19	Bajo Aragón-Caspe / Baix Aragó-Casp	66	Menos de 10 trabajadores	Leves	1
2005	20	Comunidad de Calatayud	151	Menos de 10 trabajadores	Leves	1
2005	21	Campo de Cariñena	47	Menos de 10 trabajadores	Leves	1
2005	22	Campo de Belchite	21	Menos de 10 trabajadores	Leves	1
2005	23	Bajo Martín	26	Menos de 10 trabajadores	Leves	1
2005	24	Campo de Daroca	18	Menos de 10 trabajadores	Leves	1
2005	25	Jiloca	48	Menos de 10 trabajadores	Leves	1
2005	26	Cuencas Mineras	31	Menos de 10 trabajadores	Leves	1
2005	27	Andorra-Sierra de Arcos	19	Menos de 10 trabajadores	Leves	1
2005	28	Bajo Aragón	159	Menos de 10 trabajadores	Leves	1
2005	29	Comunidad de Teruel	158	Menos de 10 trabajadores	Leves	1
2005	30	Maestrazgo	20	Menos de 10 trabajadores	Leves	1
2005	31	Sierra de Albarracín	14	Menos de 10 trabajadores	Leves	1
2005	32	Gúdar-Javalambre	36	Menos de 10 trabajadores	Leves	1
2005	33	Matarraña / Matarranya	33	Menos de 10 trabajadores	Leves	1
2005	NC	Municipio del centro de trabajo fuera de Aragón	33	Menos de 10 trabajadores	Leves	1
2004	01	La Jacetania	81	Menos de 10 trabajadores	Leves	1
2004	02	Alto Gállego	58	Menos de 10 trabajadores	Leves	1
2004	03	Sobrarbe	24	Menos de 10 trabajadores	Leves	1
2004	04	La Ribagorza	52	Menos de 10 trabajadores	Leves	1
2004	05	Cinco Villas	203	Menos de 10 trabajadores	Leves	1
2004	06	Hoya de Huesca / Plana de Uesca	256	Menos de 10 trabajadores	Leves	1
2004	07	Somontano de Barbastro	105	Menos de 10 trabajadores	Leves	1
2004	08	Cinca Medio	80	Menos de 10 trabajadores	Leves	1
2004	09	La Litera / La Llitera	95	Menos de 10 trabajadores	Leves	1
2004	10	Los Monegros	81	Menos de 10 trabajadores	Leves	1
2004	11	Bajo Cinca / Baix Cinca	97	Menos de 10 trabajadores	Leves	1
2004	12	Tarazona y el Moncayo	56	Menos de 10 trabajadores	Leves	1
2004	13	Campo de Borja	67	Menos de 10 trabajadores	Leves	1
2004	14	Aranda	33	Menos de 10 trabajadores	Leves	1
2004	15	Ribera Alta del Ebro	94	Menos de 10 trabajadores	Leves	1
2004	16	Valdejalón	119	Menos de 10 trabajadores	Leves	1
2004	17	D.C. Zaragoza	2062	Menos de 10 trabajadores	Leves	1
2004	18	Ribera Baja del Ebro	30	Menos de 10 trabajadores	Leves	1
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	77	Menos de 10 trabajadores	Leves	1
2004	20	Comunidad de Calatayud	145	Menos de 10 trabajadores	Leves	1
2004	21	Campo de Cariñena	40	Menos de 10 trabajadores	Leves	1
2004	22	Campo de Belchite	13	Menos de 10 trabajadores	Leves	1
2004	23	Bajo Martín	15	Menos de 10 trabajadores	Leves	1
2004	24	Campo de Daroca	21	Menos de 10 trabajadores	Leves	1
2004	25	Jiloca	44	Menos de 10 trabajadores	Leves	1
2004	26	Cuencas Mineras	22	Menos de 10 trabajadores	Leves	1
2004	27	Andorra-Sierra de Arcos	30	Menos de 10 trabajadores	Leves	1
2004	28	Bajo Aragón	116	Menos de 10 trabajadores	Leves	1
2004	29	Comunidad de Teruel	154	Menos de 10 trabajadores	Leves	1
2004	30	Maestrazgo	14	Menos de 10 trabajadores	Leves	1
2004	31	Sierra de Albarracín	12	Menos de 10 trabajadores	Leves	1
2004	32	Gúdar-Javalambre	26	Menos de 10 trabajadores	Leves	1
2004	33	Matarraña / Matarranya	32	Menos de 10 trabajadores	Leves	1
2004	NC	Municipio del centro de trabajo fuera de Aragón	50	Menos de 10 trabajadores	Leves	1
2003	01	La Jacetania	84	Menos de 10 trabajadores	Leves	1
2003	02	Alto Gállego	56	Menos de 10 trabajadores	Leves	1
2003	03	Sobrarbe	25	Menos de 10 trabajadores	Leves	1
2003	04	La Ribagorza	67	Menos de 10 trabajadores	Leves	1
2003	05	Cinco Villas	162	Menos de 10 trabajadores	Leves	1
2003	06	Hoya de Huesca / Plana de Uesca	286	Menos de 10 trabajadores	Leves	1
2003	07	Somontano de Barbastro	103	Menos de 10 trabajadores	Leves	1
2003	08	Cinca Medio	66	Menos de 10 trabajadores	Leves	1
2003	09	La Litera / La Llitera	82	Menos de 10 trabajadores	Leves	1
2003	10	Los Monegros	79	Menos de 10 trabajadores	Leves	1
2003	11	Bajo Cinca / Baix Cinca	142	Menos de 10 trabajadores	Leves	1
2003	12	Tarazona y el Moncayo	88	Menos de 10 trabajadores	Leves	1
2003	13	Campo de Borja	46	Menos de 10 trabajadores	Leves	1
2003	14	Aranda	32	Menos de 10 trabajadores	Leves	1
2003	15	Ribera Alta del Ebro	91	Menos de 10 trabajadores	Leves	1
2003	16	Valdejalón	143	Menos de 10 trabajadores	Leves	1
2003	17	D.C. Zaragoza	2079	Menos de 10 trabajadores	Leves	1
2003	18	Ribera Baja del Ebro	33	Menos de 10 trabajadores	Leves	1
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65	Menos de 10 trabajadores	Leves	1
2003	20	Comunidad de Calatayud	138	Menos de 10 trabajadores	Leves	1
2003	21	Campo de Cariñena	38	Menos de 10 trabajadores	Leves	1
2003	22	Campo de Belchite	13	Menos de 10 trabajadores	Leves	1
2003	23	Bajo Martín	35	Menos de 10 trabajadores	Leves	1
2003	24	Campo de Daroca	16	Menos de 10 trabajadores	Leves	1
2003	25	Jiloca	34	Menos de 10 trabajadores	Leves	1
2003	26	Cuencas Mineras	22	Menos de 10 trabajadores	Leves	1
2003	27	Andorra-Sierra de Arcos	34	Menos de 10 trabajadores	Leves	1
2003	28	Bajo Aragón	128	Menos de 10 trabajadores	Leves	1
2003	29	Comunidad de Teruel	136	Menos de 10 trabajadores	Leves	1
2003	30	Maestrazgo	3	Menos de 10 trabajadores	Leves	1
2003	31	Sierra de Albarracín	10	Menos de 10 trabajadores	Leves	1
2003	32	Gúdar-Javalambre	25	Menos de 10 trabajadores	Leves	1
2003	33	Matarraña / Matarranya	33	Menos de 10 trabajadores	Leves	1
2003	NC	Municipio del centro de trabajo fuera de Aragón	26	Menos de 10 trabajadores	Leves	1
2017	01	La Jacetania	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	04	La Ribagorza	2	Menos de 10 trabajadores	Graves o muy graves	2
2017	05	Cinco Villas	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	06	Hoya de Huesca / Plana de Uesca	5	Menos de 10 trabajadores	Graves o muy graves	2
2017	07	Somontano de Barbastro	3	Menos de 10 trabajadores	Graves o muy graves	2
2017	08	Cinca Medio	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	09	La Litera / La Llitera	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	10	Los Monegros	2	Menos de 10 trabajadores	Graves o muy graves	2
2017	11	Bajo Cinca / Baix Cinca	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	15	Ribera Alta del Ebro	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	17	D.C. Zaragoza	14	Menos de 10 trabajadores	Graves o muy graves	2
2017	20	Comunidad de Calatayud	3	Menos de 10 trabajadores	Graves o muy graves	2
2017	21	Campo de Cariñena	2	Menos de 10 trabajadores	Graves o muy graves	2
2017	26	Cuencas Mineras	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	27	Andorra-Sierra de Arcos	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	28	Bajo Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	29	Comunidad de Teruel	3	Menos de 10 trabajadores	Graves o muy graves	2
2017	31	Sierra de Albarracín	1	Menos de 10 trabajadores	Graves o muy graves	2
2017	NC	Municipio del centro de trabajo fuera de Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	02	Alto Gállego	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	05	Cinco Villas	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	06	Hoya de Huesca / Plana de Uesca	3	Menos de 10 trabajadores	Graves o muy graves	2
2016	07	Somontano de Barbastro	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	08	Cinca Medio	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	09	La Litera / La Llitera	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	10	Los Monegros	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	16	Valdejalón	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	17	D.C. Zaragoza	8	Menos de 10 trabajadores	Graves o muy graves	2
2016	20	Comunidad de Calatayud	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	21	Campo de Cariñena	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	23	Bajo Martín	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	24	Campo de Daroca	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	25	Jiloca	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	28	Bajo Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	29	Comunidad de Teruel	2	Menos de 10 trabajadores	Graves o muy graves	2
2016	31	Sierra de Albarracín	1	Menos de 10 trabajadores	Graves o muy graves	2
2016	NC	Municipio del centro de trabajo fuera de Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	01	La Jacetania	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	04	La Ribagorza	3	Menos de 10 trabajadores	Graves o muy graves	2
2015	05	Cinco Villas	2	Menos de 10 trabajadores	Graves o muy graves	2
2015	06	Hoya de Huesca / Plana de Uesca	3	Menos de 10 trabajadores	Graves o muy graves	2
2015	07	Somontano de Barbastro	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	08	Cinca Medio	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	09	La Litera / La Llitera	2	Menos de 10 trabajadores	Graves o muy graves	2
2015	11	Bajo Cinca / Baix Cinca	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	14	Aranda	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	16	Valdejalón	2	Menos de 10 trabajadores	Graves o muy graves	2
2015	17	D.C. Zaragoza	9	Menos de 10 trabajadores	Graves o muy graves	2
2015	23	Bajo Martín	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	26	Cuencas Mineras	1	Menos de 10 trabajadores	Graves o muy graves	2
2015	NC	Municipio del centro de trabajo fuera de Aragón	2	Menos de 10 trabajadores	Graves o muy graves	2
2014	01	La Jacetania	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	02	Alto Gállego	2	Menos de 10 trabajadores	Graves o muy graves	2
2014	04	La Ribagorza	3	Menos de 10 trabajadores	Graves o muy graves	2
2014	05	Cinco Villas	2	Menos de 10 trabajadores	Graves o muy graves	2
2014	06	Hoya de Huesca / Plana de Uesca	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	07	Somontano de Barbastro	3	Menos de 10 trabajadores	Graves o muy graves	2
2014	08	Cinca Medio	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	09	La Litera / La Llitera	2	Menos de 10 trabajadores	Graves o muy graves	2
2014	10	Los Monegros	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	17	D.C. Zaragoza	14	Menos de 10 trabajadores	Graves o muy graves	2
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	25	Jiloca	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	26	Cuencas Mineras	1	Menos de 10 trabajadores	Graves o muy graves	2
2014	28	Bajo Aragón	5	Menos de 10 trabajadores	Graves o muy graves	2
2014	29	Comunidad de Teruel	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	01	La Jacetania	2	Menos de 10 trabajadores	Graves o muy graves	2
2013	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	04	La Ribagorza	3	Menos de 10 trabajadores	Graves o muy graves	2
2013	05	Cinco Villas	2	Menos de 10 trabajadores	Graves o muy graves	2
2013	06	Hoya de Huesca / Plana de Uesca	2	Menos de 10 trabajadores	Graves o muy graves	2
2013	08	Cinca Medio	3	Menos de 10 trabajadores	Graves o muy graves	2
2013	09	La Litera / La Llitera	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	10	Los Monegros	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	15	Ribera Alta del Ebro	2	Menos de 10 trabajadores	Graves o muy graves	2
2013	16	Valdejalón	5	Menos de 10 trabajadores	Graves o muy graves	2
2013	17	D.C. Zaragoza	6	Menos de 10 trabajadores	Graves o muy graves	2
2013	21	Campo de Cariñena	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	22	Campo de Belchite	2	Menos de 10 trabajadores	Graves o muy graves	2
2013	24	Campo de Daroca	1	Menos de 10 trabajadores	Graves o muy graves	2
2013	29	Comunidad de Teruel	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	01	La Jacetania	3	Menos de 10 trabajadores	Graves o muy graves	2
2012	04	La Ribagorza	4	Menos de 10 trabajadores	Graves o muy graves	2
2012	05	Cinco Villas	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	06	Hoya de Huesca / Plana de Uesca	2	Menos de 10 trabajadores	Graves o muy graves	2
2012	07	Somontano de Barbastro	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	08	Cinca Medio	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	09	La Litera / La Llitera	2	Menos de 10 trabajadores	Graves o muy graves	2
2012	10	Los Monegros	3	Menos de 10 trabajadores	Graves o muy graves	2
2012	11	Bajo Cinca / Baix Cinca	2	Menos de 10 trabajadores	Graves o muy graves	2
2012	12	Tarazona y el Moncayo	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	15	Ribera Alta del Ebro	2	Menos de 10 trabajadores	Graves o muy graves	2
2012	16	Valdejalón	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	17	D.C. Zaragoza	7	Menos de 10 trabajadores	Graves o muy graves	2
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	20	Comunidad de Calatayud	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	21	Campo de Cariñena	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	22	Campo de Belchite	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	27	Andorra-Sierra de Arcos	1	Menos de 10 trabajadores	Graves o muy graves	2
2012	29	Comunidad de Teruel	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	02	Alto Gállego	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	04	La Ribagorza	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	05	Cinco Villas	2	Menos de 10 trabajadores	Graves o muy graves	2
2011	06	Hoya de Huesca / Plana de Uesca	5	Menos de 10 trabajadores	Graves o muy graves	2
2011	07	Somontano de Barbastro	2	Menos de 10 trabajadores	Graves o muy graves	2
2011	09	La Litera / La Llitera	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	10	Los Monegros	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	16	Valdejalón	3	Menos de 10 trabajadores	Graves o muy graves	2
2011	17	D.C. Zaragoza	6	Menos de 10 trabajadores	Graves o muy graves	2
2011	18	Ribera Baja del Ebro	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	24	Campo de Daroca	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	28	Bajo Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	31	Sierra de Albarracín	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	32	Gúdar-Javalambre	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	33	Matarraña / Matarranya	1	Menos de 10 trabajadores	Graves o muy graves	2
2011	NC	Municipio del centro de trabajo fuera de Aragón	3	Menos de 10 trabajadores	Graves o muy graves	2
2010	01	La Jacetania	2	Menos de 10 trabajadores	Graves o muy graves	2
2010	02	Alto Gállego	2	Menos de 10 trabajadores	Graves o muy graves	2
2010	03	Sobrarbe	1	Menos de 10 trabajadores	Graves o muy graves	2
2010	04	La Ribagorza	1	Menos de 10 trabajadores	Graves o muy graves	2
2010	06	Hoya de Huesca / Plana de Uesca	6	Menos de 10 trabajadores	Graves o muy graves	2
2010	09	La Litera / La Llitera	3	Menos de 10 trabajadores	Graves o muy graves	2
2010	10	Los Monegros	3	Menos de 10 trabajadores	Graves o muy graves	2
2010	17	D.C. Zaragoza	8	Menos de 10 trabajadores	Graves o muy graves	2
2010	25	Jiloca	1	Menos de 10 trabajadores	Graves o muy graves	2
2010	28	Bajo Aragón	2	Menos de 10 trabajadores	Graves o muy graves	2
2010	33	Matarraña / Matarranya	1	Menos de 10 trabajadores	Graves o muy graves	2
2010	NC	Municipio del centro de trabajo fuera de Aragón	3	Menos de 10 trabajadores	Graves o muy graves	2
2009	01	La Jacetania	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	02	Alto Gállego	3	Menos de 10 trabajadores	Graves o muy graves	2
2009	04	La Ribagorza	2	Menos de 10 trabajadores	Graves o muy graves	2
2009	06	Hoya de Huesca / Plana de Uesca	6	Menos de 10 trabajadores	Graves o muy graves	2
2009	07	Somontano de Barbastro	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	08	Cinca Medio	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	09	La Litera / La Llitera	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	10	Los Monegros	3	Menos de 10 trabajadores	Graves o muy graves	2
2009	11	Bajo Cinca / Baix Cinca	2	Menos de 10 trabajadores	Graves o muy graves	2
2009	12	Tarazona y el Moncayo	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	13	Campo de Borja	2	Menos de 10 trabajadores	Graves o muy graves	2
2009	15	Ribera Alta del Ebro	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	17	D.C. Zaragoza	16	Menos de 10 trabajadores	Graves o muy graves	2
2009	18	Ribera Baja del Ebro	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	23	Bajo Martín	1	Menos de 10 trabajadores	Graves o muy graves	2
2009	32	Gúdar-Javalambre	2	Menos de 10 trabajadores	Graves o muy graves	2
2009	NC	Municipio del centro de trabajo fuera de Aragón	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	01	La Jacetania	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	03	Sobrarbe	2	Menos de 10 trabajadores	Graves o muy graves	2
2008	04	La Ribagorza	2	Menos de 10 trabajadores	Graves o muy graves	2
2008	05	Cinco Villas	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	06	Hoya de Huesca / Plana de Uesca	4	Menos de 10 trabajadores	Graves o muy graves	2
2008	07	Somontano de Barbastro	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	08	Cinca Medio	2	Menos de 10 trabajadores	Graves o muy graves	2
2008	09	La Litera / La Llitera	2	Menos de 10 trabajadores	Graves o muy graves	2
2008	10	Los Monegros	3	Menos de 10 trabajadores	Graves o muy graves	2
2008	15	Ribera Alta del Ebro	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	16	Valdejalón	1	Menos de 10 trabajadores	Graves o muy graves	2
2008	17	D.C. Zaragoza	14	Menos de 10 trabajadores	Graves o muy graves	2
2008	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Menos de 10 trabajadores	Graves o muy graves	2
