Mes (código)	Mes y año	Comarca nombre	Comarca código	Sexo	Régimen	Afiliaciones en alta
201803	Marzo 2018	La Ribagorza	04	Mujeres	Autónomos	538
201803	Marzo 2018	Los Monegros	10	Hombres	Autónomos	1879
201803	Marzo 2018	Los Monegros	10	Mujeres	Autónomos	794
201803	Marzo 2018	Maestrazgo	30	Hombres	Autónomos	366
201803	Marzo 2018	Maestrazgo	30	Mujeres	Autónomos	177
201803	Marzo 2018	Matarraña / Matarranya	33	Hombres	Autónomos	893
201803	Marzo 2018	Matarraña / Matarranya	33	Mujeres	Autónomos	529
201803	Marzo 2018	Ribera Alta del Ebro	15	Hombres	Autónomos	1105
201803	Marzo 2018	Ribera Alta del Ebro	15	Mujeres	Autónomos	659
201803	Marzo 2018	Ribera Baja del Ebro	18	Hombres	Autónomos	532
201803	Marzo 2018	Ribera Baja del Ebro	18	Mujeres	Autónomos	345
201803	Marzo 2018	Sierra de Albarracín	31	Hombres	Autónomos	352
201803	Marzo 2018	Sierra de Albarracín	31	Mujeres	Autónomos	180
201803	Marzo 2018	Sobrarbe	03	Hombres	Autónomos	747
201803	Marzo 2018	Sobrarbe	03	Mujeres	Autónomos	339
201803	Marzo 2018	Somontano de Barbastro	07	Hombres	Autónomos	1519
201803	Marzo 2018	Somontano de Barbastro	07	Mujeres	Autónomos	762
201803	Marzo 2018	Tarazona y el Moncayo	12	Hombres	Autónomos	733
201803	Marzo 2018	Tarazona y el Moncayo	12	Mujeres	Autónomos	399
201803	Marzo 2018	Valdejalón	16	Hombres	Autónomos	1607
201803	Marzo 2018	Valdejalón	16	Mujeres	Autónomos	650
201712	Diciembre 2017	Alto Gállego	02	Hombres	General	2609
201712	Diciembre 2017	Alto Gállego	02	Mujeres	General	1923
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Hombres	General	1083
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Mujeres	General	678
201712	Diciembre 2017	Aranda	14	Hombres	General	748
201712	Diciembre 2017	Aranda	14	Mujeres	General	526
201712	Diciembre 2017	Bajo Aragón	28	Hombres	General	3654
201712	Diciembre 2017	Bajo Aragón	28	Mujeres	General	3457
201712	Diciembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	1935
201712	Diciembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1488
201712	Diciembre 2017	Bajo Cinca / Baix Cinca	11	Hombres	General	4902
201712	Diciembre 2017	Bajo Cinca / Baix Cinca	11	Mujeres	General	3273
201712	Diciembre 2017	Bajo Martín	23	Hombres	General	1513
201712	Diciembre 2017	Bajo Martín	23	Mujeres	General	541
201712	Diciembre 2017	Campo de Belchite	22	Hombres	General	346
201712	Diciembre 2017	Campo de Belchite	22	Mujeres	General	289
201712	Diciembre 2017	Campo de Borja	13	Hombres	General	1645
201712	Diciembre 2017	Campo de Borja	13	Mujeres	General	1608
201712	Diciembre 2017	Campo de Cariñena	21	Hombres	General	2584
201712	Diciembre 2017	Campo de Cariñena	21	Mujeres	General	1157
201712	Diciembre 2017	Campo de Daroca	24	Hombres	General	707
201712	Diciembre 2017	Campo de Daroca	24	Mujeres	General	461
201712	Diciembre 2017	Cinca Medio	08	Hombres	General	4134
201712	Diciembre 2017	Cinca Medio	08	Mujeres	General	2385
201712	Diciembre 2017	Cinco Villas	05	Hombres	General	4532
201712	Diciembre 2017	Cinco Villas	05	Mujeres	General	3049
201712	Diciembre 2017	Comunidad de Calatayud	20	Hombres	General	3611
201712	Diciembre 2017	Comunidad de Calatayud	20	Mujeres	General	3604
201712	Diciembre 2017	Comunidad de Teruel	29	Hombres	General	9867
201712	Diciembre 2017	Comunidad de Teruel	29	Mujeres	General	9953
201712	Diciembre 2017	Cuencas Mineras	26	Hombres	General	1010
201712	Diciembre 2017	Cuencas Mineras	26	Mujeres	General	758
201712	Diciembre 2017	D.C. Zaragoza	17	Hombres	General	129919
201712	Diciembre 2017	D.C. Zaragoza	17	Mujeres	General	143608
201712	Diciembre 2017	Gúdar-Javalambre	32	Hombres	General	1130
201712	Diciembre 2017	Gúdar-Javalambre	32	Mujeres	General	812
201712	Diciembre 2017	Hoya de Huesca / Plana de Uesca	06	Hombres	General	12948
201712	Diciembre 2017	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	15258
201712	Diciembre 2017	Jiloca	25	Hombres	General	1226
201712	Diciembre 2017	Jiloca	25	Mujeres	General	1057
201712	Diciembre 2017	La Jacetania	01	Hombres	General	2108
201712	Diciembre 2017	La Jacetania	01	Mujeres	General	2394
201712	Diciembre 2017	La Litera / La Llitera	09	Hombres	General	3567
201712	Diciembre 2017	La Litera / La Llitera	09	Mujeres	General	1989
201712	Diciembre 2017	La Ribagorza	04	Hombres	General	1806
201712	Diciembre 2017	La Ribagorza	04	Mujeres	General	1756
201712	Diciembre 2017	Los Monegros	10	Hombres	General	2229
201712	Diciembre 2017	Los Monegros	10	Mujeres	General	1279
201712	Diciembre 2017	Maestrazgo	30	Hombres	General	239
201712	Diciembre 2017	Maestrazgo	30	Mujeres	General	191
201712	Diciembre 2017	Matarraña / Matarranya	33	Hombres	General	1030
201712	Diciembre 2017	Matarraña / Matarranya	33	Mujeres	General	744
201712	Diciembre 2017	Ribera Alta del Ebro	15	Hombres	General	13452
201712	Diciembre 2017	Ribera Alta del Ebro	15	Mujeres	General	4200
201712	Diciembre 2017	Ribera Baja del Ebro	18	Hombres	General	1497
201712	Diciembre 2017	Ribera Baja del Ebro	18	Mujeres	General	1006
201712	Diciembre 2017	Sierra de Albarracín	31	Hombres	General	291
201712	Diciembre 2017	Sierra de Albarracín	31	Mujeres	General	316
201712	Diciembre 2017	Sobrarbe	03	Hombres	General	724
201712	Diciembre 2017	Sobrarbe	03	Mujeres	General	705
201712	Diciembre 2017	Somontano de Barbastro	07	Hombres	General	3833
201712	Diciembre 2017	Somontano de Barbastro	07	Mujeres	General	3728
201712	Diciembre 2017	Tarazona y el Moncayo	12	Hombres	General	1702
201712	Diciembre 2017	Tarazona y el Moncayo	12	Mujeres	General	1306
201712	Diciembre 2017	Valdejalón	16	Hombres	General	7140
201712	Diciembre 2017	Valdejalón	16	Mujeres	General	3813
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Hombres	Minería	93
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Mujeres	Minería	2
201712	Diciembre 2017	Bajo Aragón	28	Mujeres	Minería	1
201712	Diciembre 2017	D.C. Zaragoza	17	Hombres	Minería	19
201712	Diciembre 2017	D.C. Zaragoza	17	Mujeres	Minería	5
201712	Diciembre 2017	Alto Gállego	02	Hombres	Autónomos	751
201712	Diciembre 2017	Alto Gállego	02	Mujeres	Autónomos	452
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Hombres	Autónomos	448
201712	Diciembre 2017	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	255
201712	Diciembre 2017	Aranda	14	Hombres	Autónomos	415
201712	Diciembre 2017	Aranda	14	Mujeres	Autónomos	169
201712	Diciembre 2017	Bajo Aragón	28	Hombres	Autónomos	1886
201712	Diciembre 2017	Bajo Aragón	28	Mujeres	Autónomos	1040
201712	Diciembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1071
201712	Diciembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	516
201712	Diciembre 2017	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	1875
201712	Diciembre 2017	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	870
201712	Diciembre 2017	Bajo Martín	23	Hombres	Autónomos	394
201712	Diciembre 2017	Bajo Martín	23	Mujeres	Autónomos	209
201712	Diciembre 2017	Campo de Belchite	22	Hombres	Autónomos	358
201712	Diciembre 2017	Campo de Belchite	22	Mujeres	Autónomos	150
201712	Diciembre 2017	Campo de Borja	13	Hombres	Autónomos	895
201712	Diciembre 2017	Campo de Borja	13	Mujeres	Autónomos	445
201712	Diciembre 2017	Campo de Cariñena	21	Hombres	Autónomos	682
201712	Diciembre 2017	Campo de Cariñena	21	Mujeres	Autónomos	299
201712	Diciembre 2017	Campo de Daroca	24	Hombres	Autónomos	480
201712	Diciembre 2017	Campo de Daroca	24	Mujeres	Autónomos	171
201712	Diciembre 2017	Cinca Medio	08	Hombres	Autónomos	1375
201712	Diciembre 2017	Cinca Medio	08	Mujeres	Autónomos	885
201712	Diciembre 2017	Cinco Villas	05	Hombres	Autónomos	2523
201712	Diciembre 2017	Cinco Villas	05	Mujeres	Autónomos	1201
201712	Diciembre 2017	Comunidad de Calatayud	20	Hombres	Autónomos	2081
201712	Diciembre 2017	Comunidad de Calatayud	20	Mujeres	Autónomos	949
201712	Diciembre 2017	Comunidad de Teruel	29	Hombres	Autónomos	2497
201712	Diciembre 2017	Comunidad de Teruel	29	Mujeres	Autónomos	1273
201712	Diciembre 2017	Cuencas Mineras	26	Hombres	Autónomos	367
201712	Diciembre 2017	Cuencas Mineras	26	Mujeres	Autónomos	194
201712	Diciembre 2017	D.C. Zaragoza	17	Hombres	Autónomos	31808
201712	Diciembre 2017	D.C. Zaragoza	17	Mujeres	Autónomos	17853
201712	Diciembre 2017	Gúdar-Javalambre	32	Hombres	Autónomos	681
201712	Diciembre 2017	Gúdar-Javalambre	32	Mujeres	Autónomos	342
201712	Diciembre 2017	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3568
201712	Diciembre 2017	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1708
201712	Diciembre 2017	Jiloca	25	Hombres	Autónomos	950
201712	Diciembre 2017	Jiloca	25	Mujeres	Autónomos	438
201712	Diciembre 2017	La Jacetania	01	Hombres	Autónomos	1157
201712	Diciembre 2017	La Jacetania	01	Mujeres	Autónomos	657
201712	Diciembre 2017	La Litera / La Llitera	09	Hombres	Autónomos	1470
201712	Diciembre 2017	La Litera / La Llitera	09	Mujeres	Autónomos	701
201712	Diciembre 2017	La Ribagorza	04	Hombres	Autónomos	1078
201712	Diciembre 2017	La Ribagorza	04	Mujeres	Autónomos	537
201712	Diciembre 2017	Los Monegros	10	Hombres	Autónomos	1889
201712	Diciembre 2017	Los Monegros	10	Mujeres	Autónomos	792
201712	Diciembre 2017	Maestrazgo	30	Hombres	Autónomos	364
201712	Diciembre 2017	Maestrazgo	30	Mujeres	Autónomos	177
201712	Diciembre 2017	Matarraña / Matarranya	33	Hombres	Autónomos	897
201712	Diciembre 2017	Matarraña / Matarranya	33	Mujeres	Autónomos	523
201712	Diciembre 2017	Ribera Alta del Ebro	15	Hombres	Autónomos	1109
201712	Diciembre 2017	Ribera Alta del Ebro	15	Mujeres	Autónomos	650
201712	Diciembre 2017	Ribera Baja del Ebro	18	Hombres	Autónomos	534
201712	Diciembre 2017	Ribera Baja del Ebro	18	Mujeres	Autónomos	340
201712	Diciembre 2017	Sierra de Albarracín	31	Hombres	Autónomos	356
201712	Diciembre 2017	Sierra de Albarracín	31	Mujeres	Autónomos	180
201712	Diciembre 2017	Sobrarbe	03	Hombres	Autónomos	733
201712	Diciembre 2017	Sobrarbe	03	Mujeres	Autónomos	334
201712	Diciembre 2017	Somontano de Barbastro	07	Hombres	Autónomos	1524
201712	Diciembre 2017	Somontano de Barbastro	07	Mujeres	Autónomos	740
201712	Diciembre 2017	Tarazona y el Moncayo	12	Hombres	Autónomos	749
201712	Diciembre 2017	Tarazona y el Moncayo	12	Mujeres	Autónomos	402
201712	Diciembre 2017	Valdejalón	16	Hombres	Autónomos	1601
201712	Diciembre 2017	Valdejalón	16	Mujeres	Autónomos	653
201709	Septiembre 2017	Alto Gállego	02	Hombres	General	2079
201709	Septiembre 2017	Alto Gállego	02	Mujeres	General	1389
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Hombres	General	1069
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Mujeres	General	709
201709	Septiembre 2017	Aranda	14	Hombres	General	760
201709	Septiembre 2017	Aranda	14	Mujeres	General	542
201709	Septiembre 2017	Bajo Aragón	28	Hombres	General	3861
201709	Septiembre 2017	Bajo Aragón	28	Mujeres	General	3752
201709	Septiembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	2452
201709	Septiembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	1993
201709	Septiembre 2017	Bajo Cinca / Baix Cinca	11	Hombres	General	4940
201709	Septiembre 2017	Bajo Cinca / Baix Cinca	11	Mujeres	General	3673
201709	Septiembre 2017	Bajo Martín	23	Hombres	General	1520
201709	Septiembre 2017	Bajo Martín	23	Mujeres	General	565
201709	Septiembre 2017	Campo de Belchite	22	Hombres	General	345
201709	Septiembre 2017	Campo de Belchite	22	Mujeres	General	284
201709	Septiembre 2017	Campo de Borja	13	Hombres	General	1716
201709	Septiembre 2017	Campo de Borja	13	Mujeres	General	1550
201709	Septiembre 2017	Campo de Cariñena	21	Hombres	General	3008
201709	Septiembre 2017	Campo de Cariñena	21	Mujeres	General	1339
201709	Septiembre 2017	Campo de Daroca	24	Hombres	General	752
201709	Septiembre 2017	Campo de Daroca	24	Mujeres	General	466
201709	Septiembre 2017	Cinca Medio	08	Hombres	General	4216
201709	Septiembre 2017	Cinca Medio	08	Mujeres	General	2426
201709	Septiembre 2017	Cinco Villas	05	Hombres	General	4631
201709	Septiembre 2017	Cinco Villas	05	Mujeres	General	3150
201709	Septiembre 2017	Comunidad de Calatayud	20	Hombres	General	4204
201709	Septiembre 2017	Comunidad de Calatayud	20	Mujeres	General	3971
201709	Septiembre 2017	Comunidad de Teruel	29	Hombres	General	10057
201709	Septiembre 2017	Comunidad de Teruel	29	Mujeres	General	9908
201709	Septiembre 2017	Cuencas Mineras	26	Hombres	General	1057
201709	Septiembre 2017	Cuencas Mineras	26	Mujeres	General	772
201709	Septiembre 2017	D.C. Zaragoza	17	Hombres	General	132165
201709	Septiembre 2017	D.C. Zaragoza	17	Mujeres	General	142319
201709	Septiembre 2017	Gúdar-Javalambre	32	Hombres	General	1047
201709	Septiembre 2017	Gúdar-Javalambre	32	Mujeres	General	756
201709	Septiembre 2017	Hoya de Huesca / Plana de Uesca	06	Hombres	General	13166
201709	Septiembre 2017	Hoya de Huesca / Plana de Uesca	06	Mujeres	General	15201
201709	Septiembre 2017	Jiloca	25	Hombres	General	1269
201709	Septiembre 2017	Jiloca	25	Mujeres	General	1065
201709	Septiembre 2017	La Jacetania	01	Hombres	General	1766
201709	Septiembre 2017	La Jacetania	01	Mujeres	General	2085
201709	Septiembre 2017	La Litera / La Llitera	09	Hombres	General	3602
201709	Septiembre 2017	La Litera / La Llitera	09	Mujeres	General	1951
201709	Septiembre 2017	La Ribagorza	04	Hombres	General	1464
201709	Septiembre 2017	La Ribagorza	04	Mujeres	General	1486
201709	Septiembre 2017	Los Monegros	10	Hombres	General	2376
201709	Septiembre 2017	Los Monegros	10	Mujeres	General	1290
201709	Septiembre 2017	Maestrazgo	30	Hombres	General	254
201709	Septiembre 2017	Maestrazgo	30	Mujeres	General	195
201709	Septiembre 2017	Matarraña / Matarranya	33	Hombres	General	1021
201709	Septiembre 2017	Matarraña / Matarranya	33	Mujeres	General	757
201709	Septiembre 2017	Ribera Alta del Ebro	15	Hombres	General	13882
201709	Septiembre 2017	Ribera Alta del Ebro	15	Mujeres	General	4384
201709	Septiembre 2017	Ribera Baja del Ebro	18	Hombres	General	1537
201709	Septiembre 2017	Ribera Baja del Ebro	18	Mujeres	General	1015
201709	Septiembre 2017	Sierra de Albarracín	31	Hombres	General	309
201709	Septiembre 2017	Sierra de Albarracín	31	Mujeres	General	347
201709	Septiembre 2017	Sobrarbe	03	Hombres	General	858
201709	Septiembre 2017	Sobrarbe	03	Mujeres	General	911
201709	Septiembre 2017	Somontano de Barbastro	07	Hombres	General	3764
201709	Septiembre 2017	Somontano de Barbastro	07	Mujeres	General	3752
201709	Septiembre 2017	Tarazona y el Moncayo	12	Hombres	General	1687
201709	Septiembre 2017	Tarazona y el Moncayo	12	Mujeres	General	1303
201709	Septiembre 2017	Valdejalón	16	Hombres	General	7881
201709	Septiembre 2017	Valdejalón	16	Mujeres	General	4282
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Hombres	Minería	97
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Mujeres	Minería	2
201709	Septiembre 2017	Bajo Aragón	28	Mujeres	Minería	1
201709	Septiembre 2017	D.C. Zaragoza	17	Hombres	Minería	20
201709	Septiembre 2017	D.C. Zaragoza	17	Mujeres	Minería	5
201709	Septiembre 2017	Alto Gállego	02	Hombres	Autónomos	741
201709	Septiembre 2017	Alto Gállego	02	Mujeres	Autónomos	438
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Hombres	Autónomos	449
201709	Septiembre 2017	Andorra-Sierra de Arcos	27	Mujeres	Autónomos	251
201709	Septiembre 2017	Aranda	14	Hombres	Autónomos	418
201709	Septiembre 2017	Aranda	14	Mujeres	Autónomos	164
201709	Septiembre 2017	Bajo Aragón	28	Hombres	Autónomos	1893
201709	Septiembre 2017	Bajo Aragón	28	Mujeres	Autónomos	1046
201709	Septiembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	Autónomos	1073
201709	Septiembre 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	Autónomos	518
201709	Septiembre 2017	Bajo Cinca / Baix Cinca	11	Hombres	Autónomos	1907
201709	Septiembre 2017	Bajo Cinca / Baix Cinca	11	Mujeres	Autónomos	881
201709	Septiembre 2017	Bajo Martín	23	Hombres	Autónomos	397
201709	Septiembre 2017	Bajo Martín	23	Mujeres	Autónomos	207
201709	Septiembre 2017	Campo de Belchite	22	Hombres	Autónomos	352
201709	Septiembre 2017	Campo de Belchite	22	Mujeres	Autónomos	154
201709	Septiembre 2017	Campo de Borja	13	Hombres	Autónomos	911
201709	Septiembre 2017	Campo de Borja	13	Mujeres	Autónomos	453
201709	Septiembre 2017	Campo de Cariñena	21	Hombres	Autónomos	684
201709	Septiembre 2017	Campo de Cariñena	21	Mujeres	Autónomos	293
201709	Septiembre 2017	Campo de Daroca	24	Hombres	Autónomos	485
201709	Septiembre 2017	Campo de Daroca	24	Mujeres	Autónomos	180
201709	Septiembre 2017	Cinca Medio	08	Hombres	Autónomos	1398
201709	Septiembre 2017	Cinca Medio	08	Mujeres	Autónomos	887
201709	Septiembre 2017	Cinco Villas	05	Hombres	Autónomos	2530
201709	Septiembre 2017	Cinco Villas	05	Mujeres	Autónomos	1185
201709	Septiembre 2017	Comunidad de Calatayud	20	Hombres	Autónomos	2095
201709	Septiembre 2017	Comunidad de Calatayud	20	Mujeres	Autónomos	970
201709	Septiembre 2017	Comunidad de Teruel	29	Hombres	Autónomos	2518
201709	Septiembre 2017	Comunidad de Teruel	29	Mujeres	Autónomos	1283
201709	Septiembre 2017	Cuencas Mineras	26	Hombres	Autónomos	368
201709	Septiembre 2017	Cuencas Mineras	26	Mujeres	Autónomos	195
201709	Septiembre 2017	D.C. Zaragoza	17	Hombres	Autónomos	31803
201709	Septiembre 2017	D.C. Zaragoza	17	Mujeres	Autónomos	17807
201709	Septiembre 2017	Gúdar-Javalambre	32	Hombres	Autónomos	675
201709	Septiembre 2017	Gúdar-Javalambre	32	Mujeres	Autónomos	333
201709	Septiembre 2017	Hoya de Huesca / Plana de Uesca	06	Hombres	Autónomos	3586
201709	Septiembre 2017	Hoya de Huesca / Plana de Uesca	06	Mujeres	Autónomos	1696
201709	Septiembre 2017	Jiloca	25	Hombres	Autónomos	957
201709	Septiembre 2017	Jiloca	25	Mujeres	Autónomos	441
201709	Septiembre 2017	La Jacetania	01	Hombres	Autónomos	1152
201709	Septiembre 2017	La Jacetania	01	Mujeres	Autónomos	647
201709	Septiembre 2017	La Litera / La Llitera	09	Hombres	Autónomos	1488
201709	Septiembre 2017	La Litera / La Llitera	09	Mujeres	Autónomos	702
201709	Septiembre 2017	La Ribagorza	04	Hombres	Autónomos	1075
201709	Septiembre 2017	La Ribagorza	04	Mujeres	Autónomos	523
201709	Septiembre 2017	Los Monegros	10	Hombres	Autónomos	1908
201709	Septiembre 2017	Los Monegros	10	Mujeres	Autónomos	804
201709	Septiembre 2017	Maestrazgo	30	Hombres	Autónomos	369
201709	Septiembre 2017	Maestrazgo	30	Mujeres	Autónomos	180
201709	Septiembre 2017	Matarraña / Matarranya	33	Hombres	Autónomos	914
201709	Septiembre 2017	Matarraña / Matarranya	33	Mujeres	Autónomos	527
201709	Septiembre 2017	Ribera Alta del Ebro	15	Hombres	Autónomos	1113
201709	Septiembre 2017	Ribera Alta del Ebro	15	Mujeres	Autónomos	661
201709	Septiembre 2017	Ribera Baja del Ebro	18	Hombres	Autónomos	542
201709	Septiembre 2017	Ribera Baja del Ebro	18	Mujeres	Autónomos	336
201709	Septiembre 2017	Sierra de Albarracín	31	Hombres	Autónomos	368
201709	Septiembre 2017	Sierra de Albarracín	31	Mujeres	Autónomos	185
201709	Septiembre 2017	Sobrarbe	03	Hombres	Autónomos	758
201709	Septiembre 2017	Sobrarbe	03	Mujeres	Autónomos	360
201709	Septiembre 2017	Somontano de Barbastro	07	Hombres	Autónomos	1539
201709	Septiembre 2017	Somontano de Barbastro	07	Mujeres	Autónomos	748
201709	Septiembre 2017	Tarazona y el Moncayo	12	Hombres	Autónomos	757
201709	Septiembre 2017	Tarazona y el Moncayo	12	Mujeres	Autónomos	409
201709	Septiembre 2017	Valdejalón	16	Hombres	Autónomos	1621
201709	Septiembre 2017	Valdejalón	16	Mujeres	Autónomos	658
201706	Junio 2017	Alto Gállego	02	Hombres	General	2139
201706	Junio 2017	Alto Gállego	02	Mujeres	General	1451
201706	Junio 2017	Andorra-Sierra de Arcos	27	Hombres	General	1057
201706	Junio 2017	Andorra-Sierra de Arcos	27	Mujeres	General	693
201706	Junio 2017	Aranda	14	Hombres	General	949
201706	Junio 2017	Aranda	14	Mujeres	General	626
201706	Junio 2017	Bajo Aragón	28	Hombres	General	3929
201706	Junio 2017	Bajo Aragón	28	Mujeres	General	3730
201706	Junio 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Hombres	General	3757
201706	Junio 2017	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Mujeres	General	2261
201706	Junio 2017	Bajo Cinca / Baix Cinca	11	Hombres	General	9313
201706	Junio 2017	Bajo Cinca / Baix Cinca	11	Mujeres	General	5490
