Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Mayo 2011	Aragón	55-59	Mujeres	3919
Mayo 2011	Aragón	60-64	Hombres	2383
Mayo 2011	Aragón	60-64	Mujeres	2239
Abril 2011	Aragón	16-19	Hombres	1904
Abril 2011	Aragón	16-19	Mujeres	1384
Abril 2011	Aragón	20-24	Hombres	4903
Abril 2011	Aragón	20-24	Mujeres	4153
Abril 2011	Aragón	25-29	Hombres	6294
Abril 2011	Aragón	25-29	Mujeres	5619
Abril 2011	Aragón	30-34	Hombres	7247
Abril 2011	Aragón	30-34	Mujeres	7004
Abril 2011	Aragón	35-39	Hombres	6996
Abril 2011	Aragón	35-39	Mujeres	7073
Abril 2011	Aragón	40-44	Hombres	6493
Abril 2011	Aragón	40-44	Mujeres	6116
Abril 2011	Aragón	45-49	Hombres	5657
Abril 2011	Aragón	45-49	Mujeres	5285
Abril 2011	Aragón	50-54	Hombres	4417
Abril 2011	Aragón	50-54	Mujeres	4825
Abril 2011	Aragón	55-59	Hombres	3836
Abril 2011	Aragón	55-59	Mujeres	3940
Abril 2011	Aragón	60-64	Hombres	2416
Abril 2011	Aragón	60-64	Mujeres	2238
Marzo 2011	Aragón	16-19	Hombres	1865
Marzo 2011	Aragón	16-19	Mujeres	1385
Marzo 2011	Aragón	20-24	Hombres	5032
Marzo 2011	Aragón	20-24	Mujeres	4286
Marzo 2011	Aragón	25-29	Hombres	6331
Marzo 2011	Aragón	25-29	Mujeres	5780
Marzo 2011	Aragón	30-34	Hombres	7299
Marzo 2011	Aragón	30-34	Mujeres	7087
Marzo 2011	Aragón	35-39	Hombres	7093
Marzo 2011	Aragón	35-39	Mujeres	7135
Marzo 2011	Aragón	40-44	Hombres	6542
Marzo 2011	Aragón	40-44	Mujeres	6265
Marzo 2011	Aragón	45-49	Hombres	5652
Marzo 2011	Aragón	45-49	Mujeres	5304
Marzo 2011	Aragón	50-54	Hombres	4451
Marzo 2011	Aragón	50-54	Mujeres	4855
Marzo 2011	Aragón	55-59	Hombres	3890
Marzo 2011	Aragón	55-59	Mujeres	3951
Marzo 2011	Aragón	60-64	Hombres	2429
Marzo 2011	Aragón	60-64	Mujeres	2208
Febrero 2011	Aragón	16-19	Hombres	1801
Febrero 2011	Aragón	16-19	Mujeres	1357
Febrero 2011	Aragón	20-24	Hombres	4880
Febrero 2011	Aragón	20-24	Mujeres	4172
Febrero 2011	Aragón	25-29	Hombres	6258
Febrero 2011	Aragón	25-29	Mujeres	5681
Febrero 2011	Aragón	30-34	Hombres	7191
Febrero 2011	Aragón	30-34	Mujeres	6985
Febrero 2011	Aragón	35-39	Hombres	7074
Febrero 2011	Aragón	35-39	Mujeres	7062
Febrero 2011	Aragón	40-44	Hombres	6442
Febrero 2011	Aragón	40-44	Mujeres	6215
Febrero 2011	Aragón	45-49	Hombres	5570
Febrero 2011	Aragón	45-49	Mujeres	5213
Febrero 2011	Aragón	50-54	Hombres	4379
Febrero 2011	Aragón	50-54	Mujeres	4746
Febrero 2011	Aragón	55-59	Hombres	3830
Febrero 2011	Aragón	55-59	Mujeres	3855
Febrero 2011	Aragón	60-64	Hombres	2414
Febrero 2011	Aragón	60-64	Mujeres	2158
Enero 2011	Aragón	16-19	Hombres	1701
Enero 2011	Aragón	16-19	Mujeres	1254
Enero 2011	Aragón	20-24	Hombres	4720
Enero 2011	Aragón	20-24	Mujeres	3987
Enero 2011	Aragón	25-29	Hombres	6200
Enero 2011	Aragón	25-29	Mujeres	5561
Enero 2011	Aragón	30-34	Hombres	7152
Enero 2011	Aragón	30-34	Mujeres	6899
Enero 2011	Aragón	35-39	Hombres	6886
Enero 2011	Aragón	35-39	Mujeres	6995
Enero 2011	Aragón	40-44	Hombres	6332
Enero 2011	Aragón	40-44	Mujeres	6076
Enero 2011	Aragón	45-49	Hombres	5405
Enero 2011	Aragón	45-49	Mujeres	5088
Enero 2011	Aragón	50-54	Hombres	4336
Enero 2011	Aragón	50-54	Mujeres	4642
Enero 2011	Aragón	55-59	Hombres	3745
Enero 2011	Aragón	55-59	Mujeres	3746
Enero 2011	Aragón	60-64	Hombres	2415
Enero 2011	Aragón	60-64	Mujeres	2139
Diciembre 2010	Aragón	16-19	Hombres	1621
Diciembre 2010	Aragón	16-19	Mujeres	1175
Diciembre 2010	Aragón	20-24	Hombres	4632
Diciembre 2010	Aragón	20-24	Mujeres	3769
Diciembre 2010	Aragón	25-29	Hombres	6134
Diciembre 2010	Aragón	25-29	Mujeres	5267
Diciembre 2010	Aragón	30-34	Hombres	7182
Diciembre 2010	Aragón	30-34	Mujeres	6646
Diciembre 2010	Aragón	35-39	Hombres	6835
Diciembre 2010	Aragón	35-39	Mujeres	6707
Diciembre 2010	Aragón	40-44	Hombres	6335
Diciembre 2010	Aragón	40-44	Mujeres	5782
Diciembre 2010	Aragón	45-49	Hombres	5374
Diciembre 2010	Aragón	45-49	Mujeres	4820
Diciembre 2010	Aragón	50-54	Hombres	4257
Diciembre 2010	Aragón	50-54	Mujeres	4417
Diciembre 2010	Aragón	55-59	Hombres	3646
Diciembre 2010	Aragón	55-59	Mujeres	3586
Diciembre 2010	Aragón	60-64	Hombres	2403
Diciembre 2010	Aragón	60-64	Mujeres	2081
Noviembre 2010	Aragón	16-19	Hombres	1772
Noviembre 2010	Aragón	16-19	Mujeres	1318
Noviembre 2010	Aragón	20-24	Hombres	4710
Noviembre 2010	Aragón	20-24	Mujeres	4024
Noviembre 2010	Aragón	25-29	Hombres	5994
Noviembre 2010	Aragón	25-29	Mujeres	5391
Noviembre 2010	Aragón	30-34	Hombres	6927
Noviembre 2010	Aragón	30-34	Mujeres	6702
Noviembre 2010	Aragón	35-39	Hombres	6512
Noviembre 2010	Aragón	35-39	Mujeres	6672
Noviembre 2010	Aragón	40-44	Hombres	6026
Noviembre 2010	Aragón	40-44	Mujeres	5712
Noviembre 2010	Aragón	45-49	Hombres	5019
Noviembre 2010	Aragón	45-49	Mujeres	4816
Noviembre 2010	Aragón	50-54	Hombres	3986
Noviembre 2010	Aragón	50-54	Mujeres	4401
Noviembre 2010	Aragón	55-59	Hombres	3464
Noviembre 2010	Aragón	55-59	Mujeres	3615
Noviembre 2010	Aragón	60-64	Hombres	2380
Noviembre 2010	Aragón	60-64	Mujeres	2082
Octubre 2010	Aragón	16-19	Hombres	1733
Octubre 2010	Aragón	16-19	Mujeres	1258
Octubre 2010	Aragón	20-24	Hombres	4506
Octubre 2010	Aragón	20-24	Mujeres	4054
Octubre 2010	Aragón	25-29	Hombres	5857
Octubre 2010	Aragón	25-29	Mujeres	5345
Octubre 2010	Aragón	30-34	Hombres	6862
Octubre 2010	Aragón	30-34	Mujeres	6628
Octubre 2010	Aragón	35-39	Hombres	6461
Octubre 2010	Aragón	35-39	Mujeres	6576
Octubre 2010	Aragón	40-44	Hombres	6009
Octubre 2010	Aragón	40-44	Mujeres	5600
Octubre 2010	Aragón	45-49	Hombres	4908
Octubre 2010	Aragón	45-49	Mujeres	4745
Octubre 2010	Aragón	50-54	Hombres	3903
Octubre 2010	Aragón	50-54	Mujeres	4264
Octubre 2010	Aragón	55-59	Hombres	3466
Octubre 2010	Aragón	55-59	Mujeres	3552
Octubre 2010	Aragón	60-64	Hombres	2330
Octubre 2010	Aragón	60-64	Mujeres	2042
Septiembre 2010	Aragón	16-19	Hombres	1801
Septiembre 2010	Aragón	16-19	Mujeres	1315
Septiembre 2010	Aragón	20-24	Hombres	4411
Septiembre 2010	Aragón	20-24	Mujeres	3873
Septiembre 2010	Aragón	25-29	Hombres	5758
Septiembre 2010	Aragón	25-29	Mujeres	5222
Septiembre 2010	Aragón	30-34	Hombres	6814
Septiembre 2010	Aragón	30-34	Mujeres	6413
Septiembre 2010	Aragón	35-39	Hombres	6346
Septiembre 2010	Aragón	35-39	Mujeres	6510
Septiembre 2010	Aragón	40-44	Hombres	5855
Septiembre 2010	Aragón	40-44	Mujeres	5391
Septiembre 2010	Aragón	45-49	Hombres	4799
Septiembre 2010	Aragón	45-49	Mujeres	4525
Septiembre 2010	Aragón	50-54	Hombres	3777
Septiembre 2010	Aragón	50-54	Mujeres	4130
Septiembre 2010	Aragón	55-59	Hombres	3391
Septiembre 2010	Aragón	55-59	Mujeres	3446
Septiembre 2010	Aragón	60-64	Hombres	2344
Septiembre 2010	Aragón	60-64	Mujeres	1973
Agosto 2010	Aragón	16-19	Hombres	1784
Agosto 2010	Aragón	16-19	Mujeres	1249
Agosto 2010	Aragón	20-24	Hombres	4266
Agosto 2010	Aragón	20-24	Mujeres	3556
Agosto 2010	Aragón	25-29	Hombres	5982
Agosto 2010	Aragón	25-29	Mujeres	5328
Agosto 2010	Aragón	30-34	Hombres	7039
Agosto 2010	Aragón	30-34	Mujeres	6607
Agosto 2010	Aragón	35-39	Hombres	6536
Agosto 2010	Aragón	35-39	Mujeres	6668
Agosto 2010	Aragón	40-44	Hombres	5987
Agosto 2010	Aragón	40-44	Mujeres	5457
Agosto 2010	Aragón	45-49	Hombres	4908
Agosto 2010	Aragón	45-49	Mujeres	4570
Agosto 2010	Aragón	50-54	Hombres	3806
Agosto 2010	Aragón	50-54	Mujeres	4056
Agosto 2010	Aragón	55-59	Hombres	3366
Agosto 2010	Aragón	55-59	Mujeres	3432
Agosto 2010	Aragón	60-64	Hombres	2352
Agosto 2010	Aragón	60-64	Mujeres	1954
Julio 2010	Aragón	16-19	Hombres	1961
Julio 2010	Aragón	16-19	Mujeres	1327
Julio 2010	Aragón	20-24	Hombres	4343
Julio 2010	Aragón	20-24	Mujeres	3443
Julio 2010	Aragón	25-29	Hombres	6002
Julio 2010	Aragón	25-29	Mujeres	5175
Julio 2010	Aragón	30-34	Hombres	7009
Julio 2010	Aragón	30-34	Mujeres	6513
Julio 2010	Aragón	35-39	Hombres	6502
Julio 2010	Aragón	35-39	Mujeres	6481
Julio 2010	Aragón	40-44	Hombres	5926
Julio 2010	Aragón	40-44	Mujeres	5436
Julio 2010	Aragón	45-49	Hombres	4852
Julio 2010	Aragón	45-49	Mujeres	4578
Julio 2010	Aragón	50-54	Hombres	3759
Julio 2010	Aragón	50-54	Mujeres	4083
Julio 2010	Aragón	55-59	Hombres	3323
Julio 2010	Aragón	55-59	Mujeres	3442
Julio 2010	Aragón	60-64	Hombres	2342
Julio 2010	Aragón	60-64	Mujeres	1943
Junio 2010	Aragón	16-19	Hombres	2056
Junio 2010	Aragón	16-19	Mujeres	1422
Junio 2010	Aragón	20-24	Hombres	4641
Junio 2010	Aragón	20-24	Mujeres	3533
Junio 2010	Aragón	25-29	Hombres	6207
Junio 2010	Aragón	25-29	Mujeres	5298
Junio 2010	Aragón	30-34	Hombres	7180
Junio 2010	Aragón	30-34	Mujeres	6658
Junio 2010	Aragón	35-39	Hombres	6619
Junio 2010	Aragón	35-39	Mujeres	6627
Junio 2010	Aragón	40-44	Hombres	6097
Junio 2010	Aragón	40-44	Mujeres	5548
Junio 2010	Aragón	45-49	Hombres	4880
Junio 2010	Aragón	45-49	Mujeres	4709
Junio 2010	Aragón	50-54	Hombres	3792
Junio 2010	Aragón	50-54	Mujeres	4183
Junio 2010	Aragón	55-59	Hombres	3328
Junio 2010	Aragón	55-59	Mujeres	3431
Junio 2010	Aragón	60-64	Hombres	2356
Junio 2010	Aragón	60-64	Mujeres	1929
Mayo 2010	Aragón	16-19	Hombres	1932
Mayo 2010	Aragón	16-19	Mujeres	1380
Mayo 2010	Aragón	20-24	Hombres	5116
Mayo 2010	Aragón	20-24	Mujeres	4082
Mayo 2010	Aragón	25-29	Hombres	6585
Mayo 2010	Aragón	25-29	Mujeres	5624
Mayo 2010	Aragón	30-34	Hombres	7568
Mayo 2010	Aragón	30-34	Mujeres	6815
Mayo 2010	Aragón	35-39	Hombres	6852
Mayo 2010	Aragón	35-39	Mujeres	6594
Mayo 2010	Aragón	40-44	Hombres	6293
Mayo 2010	Aragón	40-44	Mujeres	5641
Mayo 2010	Aragón	45-49	Hombres	5052
Mayo 2010	Aragón	45-49	Mujeres	4726
Mayo 2010	Aragón	50-54	Hombres	3877
Mayo 2010	Aragón	50-54	Mujeres	4234
Mayo 2010	Aragón	55-59	Hombres	3319
Mayo 2010	Aragón	55-59	Mujeres	3408
Mayo 2010	Aragón	60-64	Hombres	2389
Mayo 2010	Aragón	60-64	Mujeres	1927
Abril 2010	Aragón	16-19	Hombres	1875
Abril 2010	Aragón	16-19	Mujeres	1363
Abril 2010	Aragón	20-24	Hombres	5422
Abril 2010	Aragón	20-24	Mujeres	4175
Abril 2010	Aragón	25-29	Hombres	7021
Abril 2010	Aragón	25-29	Mujeres	5842
Abril 2010	Aragón	30-34	Hombres	8059
Abril 2010	Aragón	30-34	Mujeres	7002
Abril 2010	Aragón	35-39	Hombres	7235
Abril 2010	Aragón	35-39	Mujeres	6676
Abril 2010	Aragón	40-44	Hombres	6530
Abril 2010	Aragón	40-44	Mujeres	5708
Abril 2010	Aragón	45-49	Hombres	5205
Abril 2010	Aragón	45-49	Mujeres	4799
Abril 2010	Aragón	50-54	Hombres	3953
Abril 2010	Aragón	50-54	Mujeres	4258
Abril 2010	Aragón	55-59	Hombres	3314
Abril 2010	Aragón	55-59	Mujeres	3376
Abril 2010	Aragón	60-64	Hombres	2365
Abril 2010	Aragón	60-64	Mujeres	1904
Marzo 2010	Aragón	16-19	Hombres	1882
Marzo 2010	Aragón	16-19	Mujeres	1392
Marzo 2010	Aragón	20-24	Hombres	5524
Marzo 2010	Aragón	20-24	Mujeres	4155
Marzo 2010	Aragón	25-29	Hombres	7123
Marzo 2010	Aragón	25-29	Mujeres	5858
Marzo 2010	Aragón	30-34	Hombres	8068
Marzo 2010	Aragón	30-34	Mujeres	6963
Marzo 2010	Aragón	35-39	Hombres	7262
Marzo 2010	Aragón	35-39	Mujeres	6621
Marzo 2010	Aragón	40-44	Hombres	6491
Marzo 2010	Aragón	40-44	Mujeres	5622
Marzo 2010	Aragón	45-49	Hombres	5159
Marzo 2010	Aragón	45-49	Mujeres	4772
Marzo 2010	Aragón	50-54	Hombres	3901
Marzo 2010	Aragón	50-54	Mujeres	4171
Marzo 2010	Aragón	55-59	Hombres	3264
Marzo 2010	Aragón	55-59	Mujeres	3356
Marzo 2010	Aragón	60-64	Hombres	2361
Marzo 2010	Aragón	60-64	Mujeres	1888
Febrero 2010	Aragón	16-19	Hombres	1803
Febrero 2010	Aragón	16-19	Mujeres	1323
Febrero 2010	Aragón	20-24	Hombres	5408
Febrero 2010	Aragón	20-24	Mujeres	4049
Febrero 2010	Aragón	25-29	Hombres	7051
Febrero 2010	Aragón	25-29	Mujeres	5726
Febrero 2010	Aragón	30-34	Hombres	7833
Febrero 2010	Aragón	30-34	Mujeres	6813
Febrero 2010	Aragón	35-39	Hombres	6983
Febrero 2010	Aragón	35-39	Mujeres	6430
Febrero 2010	Aragón	40-44	Hombres	6268
Febrero 2010	Aragón	40-44	Mujeres	5489
Febrero 2010	Aragón	45-49	Hombres	4960
Febrero 2010	Aragón	45-49	Mujeres	4667
Febrero 2010	Aragón	50-54	Hombres	3796
Febrero 2010	Aragón	50-54	Mujeres	4086
Febrero 2010	Aragón	55-59	Hombres	3181
Febrero 2010	Aragón	55-59	Mujeres	3325
Febrero 2010	Aragón	60-64	Hombres	2349
Febrero 2010	Aragón	60-64	Mujeres	1865
Enero 2010	Aragón	16-19	Hombres	1740
Enero 2010	Aragón	16-19	Mujeres	1225
Enero 2010	Aragón	20-24	Hombres	5282
Enero 2010	Aragón	20-24	Mujeres	3943
Enero 2010	Aragón	25-29	Hombres	6923
Enero 2010	Aragón	25-29	Mujeres	5560
Enero 2010	Aragón	30-34	Hombres	7730
Enero 2010	Aragón	30-34	Mujeres	6705
Enero 2010	Aragón	35-39	Hombres	6934
Enero 2010	Aragón	35-39	Mujeres	6239
Enero 2010	Aragón	40-44	Hombres	6088
Enero 2010	Aragón	40-44	Mujeres	5305
Enero 2010	Aragón	45-49	Hombres	4886
Enero 2010	Aragón	45-49	Mujeres	4487
Enero 2010	Aragón	50-54	Hombres	3684
Enero 2010	Aragón	50-54	Mujeres	3988
Enero 2010	Aragón	55-59	Hombres	3119
Enero 2010	Aragón	55-59	Mujeres	3238
Enero 2010	Aragón	60-64	Hombres	2348
Enero 2010	Aragón	60-64	Mujeres	1848
Diciembre 2009	Aragón	16-19	Hombres	1701
Diciembre 2009	Aragón	16-19	Mujeres	1140
Diciembre 2009	Aragón	20-24	Hombres	5123
Diciembre 2009	Aragón	20-24	Mujeres	3646
Diciembre 2009	Aragón	25-29	Hombres	6868
Diciembre 2009	Aragón	25-29	Mujeres	5261
Diciembre 2009	Aragón	30-34	Hombres	7513
Diciembre 2009	Aragón	30-34	Mujeres	6381
Diciembre 2009	Aragón	35-39	Hombres	6763
Diciembre 2009	Aragón	35-39	Mujeres	5895
Diciembre 2009	Aragón	40-44	Hombres	5915
Diciembre 2009	Aragón	40-44	Mujeres	4992
Diciembre 2009	Aragón	45-49	Hombres	4733
Diciembre 2009	Aragón	45-49	Mujeres	4237
Diciembre 2009	Aragón	50-54	Hombres	3574
Diciembre 2009	Aragón	50-54	Mujeres	3762
Diciembre 2009	Aragón	55-59	Hombres	2998
Diciembre 2009	Aragón	55-59	Mujeres	3105
Diciembre 2009	Aragón	60-64	Hombres	2219
Diciembre 2009	Aragón	60-64	Mujeres	1797
Noviembre 2009	Aragón	16-19	Hombres	1823
Noviembre 2009	Aragón	16-19	Mujeres	1249
Noviembre 2009	Aragón	20-24	Hombres	4976
Noviembre 2009	Aragón	20-24	Mujeres	3816
Noviembre 2009	Aragón	25-29	Hombres	6463
Noviembre 2009	Aragón	25-29	Mujeres	5312
Noviembre 2009	Aragón	30-34	Hombres	7101
Noviembre 2009	Aragón	30-34	Mujeres	6269
Noviembre 2009	Aragón	35-39	Hombres	6319
Noviembre 2009	Aragón	35-39	Mujeres	5879
Noviembre 2009	Aragón	40-44	Hombres	5510
Noviembre 2009	Aragón	40-44	Mujeres	4939
Noviembre 2009	Aragón	45-49	Hombres	4438
Noviembre 2009	Aragón	45-49	Mujeres	4192
Noviembre 2009	Aragón	50-54	Hombres	3367
Noviembre 2009	Aragón	50-54	Mujeres	3677
Noviembre 2009	Aragón	55-59	Hombres	2867
Noviembre 2009	Aragón	55-59	Mujeres	3099
Noviembre 2009	Aragón	60-64	Hombres	2134
Noviembre 2009	Aragón	60-64	Mujeres	1766
Octubre 2009	Aragón	16-19	Hombres	1794
Octubre 2009	Aragón	16-19	Mujeres	1264
Octubre 2009	Aragón	20-24	Hombres	4932
Octubre 2009	Aragón	20-24	Mujeres	3802
Octubre 2009	Aragón	25-29	Hombres	6389
Octubre 2009	Aragón	25-29	Mujeres	5195
Octubre 2009	Aragón	30-34	Hombres	6998
Octubre 2009	Aragón	30-34	Mujeres	6134
Octubre 2009	Aragón	35-39	Hombres	6118
Octubre 2009	Aragón	35-39	Mujeres	5816
Octubre 2009	Aragón	40-44	Hombres	5415
Octubre 2009	Aragón	40-44	Mujeres	4829
Octubre 2009	Aragón	45-49	Hombres	4353
Octubre 2009	Aragón	45-49	Mujeres	4057
Octubre 2009	Aragón	50-54	Hombres	3304
Octubre 2009	Aragón	50-54	Mujeres	3633
Octubre 2009	Aragón	55-59	Hombres	2792
Octubre 2009	Aragón	55-59	Mujeres	3067
Octubre 2009	Aragón	60-64	Hombres	2091
Octubre 2009	Aragón	60-64	Mujeres	1737
Septiembre 2009	Aragón	16-19	Hombres	1854
Septiembre 2009	Aragón	16-19	Mujeres	1248
Septiembre 2009	Aragón	20-24	Hombres	4906
Septiembre 2009	Aragón	20-24	Mujeres	3682
Septiembre 2009	Aragón	25-29	Hombres	6266
Septiembre 2009	Aragón	25-29	Mujeres	5008
Septiembre 2009	Aragón	30-34	Hombres	6719
Septiembre 2009	Aragón	30-34	Mujeres	5973
Septiembre 2009	Aragón	35-39	Hombres	5943
Septiembre 2009	Aragón	35-39	Mujeres	5731
Septiembre 2009	Aragón	40-44	Hombres	5241
Septiembre 2009	Aragón	40-44	Mujeres	4758
Septiembre 2009	Aragón	45-49	Hombres	4107
Septiembre 2009	Aragón	45-49	Mujeres	3895
Septiembre 2009	Aragón	50-54	Hombres	3227
Septiembre 2009	Aragón	50-54	Mujeres	3515
Septiembre 2009	Aragón	55-59	Hombres	2747
Septiembre 2009	Aragón	55-59	Mujeres	2945
Septiembre 2009	Aragón	60-64	Hombres	1991
Septiembre 2009	Aragón	60-64	Mujeres	1690
Agosto 2009	Aragón	16-19	Hombres	1755
Agosto 2009	Aragón	16-19	Mujeres	1086
Agosto 2009	Aragón	20-24	Hombres	4680
Agosto 2009	Aragón	20-24	Mujeres	3331
Agosto 2009	Aragón	25-29	Hombres	6324
Agosto 2009	Aragón	25-29	Mujeres	4979
Agosto 2009	Aragón	30-34	Hombres	6836
Agosto 2009	Aragón	30-34	Mujeres	5955
Agosto 2009	Aragón	35-39	Hombres	6037
Agosto 2009	Aragón	35-39	Mujeres	5776
Agosto 2009	Aragón	40-44	Hombres	5243
Agosto 2009	Aragón	40-44	Mujeres	4744
Agosto 2009	Aragón	45-49	Hombres	4168
Agosto 2009	Aragón	45-49	Mujeres	3890
Agosto 2009	Aragón	50-54	Hombres	3233
Agosto 2009	Aragón	50-54	Mujeres	3538
Agosto 2009	Aragón	55-59	Hombres	2664
Agosto 2009	Aragón	55-59	Mujeres	2895
Agosto 2009	Aragón	60-64	Hombres	1939
Agosto 2009	Aragón	60-64	Mujeres	1657
Julio 2009	Aragón	16-19	Hombres	1837
Julio 2009	Aragón	16-19	Mujeres	1106
Julio 2009	Aragón	20-24	Hombres	4735
Julio 2009	Aragón	20-24	Mujeres	3118
Julio 2009	Aragón	25-29	Hombres	6248
Julio 2009	Aragón	25-29	Mujeres	4815
Julio 2009	Aragón	30-34	Hombres	6689
Julio 2009	Aragón	30-34	Mujeres	5830
Julio 2009	Aragón	35-39	Hombres	5934
Julio 2009	Aragón	35-39	Mujeres	5576
Julio 2009	Aragón	40-44	Hombres	5112
Julio 2009	Aragón	40-44	Mujeres	4622
Julio 2009	Aragón	45-49	Hombres	4102
Julio 2009	Aragón	45-49	Mujeres	3833
Julio 2009	Aragón	50-54	Hombres	3119
Julio 2009	Aragón	50-54	Mujeres	3439
Julio 2009	Aragón	55-59	Hombres	2629
Julio 2009	Aragón	55-59	Mujeres	2874
Julio 2009	Aragón	60-64	Hombres	1923
Julio 2009	Aragón	60-64	Mujeres	1629
Junio 2009	Aragón	16-19	Hombres	1934
Junio 2009	Aragón	16-19	Mujeres	1207
Junio 2009	Aragón	20-24	Hombres	4925
Junio 2009	Aragón	20-24	Mujeres	3157
Junio 2009	Aragón	25-29	Hombres	6343
Junio 2009	Aragón	25-29	Mujeres	4838
Junio 2009	Aragón	30-34	Hombres	6709
Junio 2009	Aragón	30-34	Mujeres	5733
Junio 2009	Aragón	35-39	Hombres	5923
Junio 2009	Aragón	35-39	Mujeres	5456
Junio 2009	Aragón	40-44	Hombres	5114
Junio 2009	Aragón	40-44	Mujeres	4647
Junio 2009	Aragón	45-49	Hombres	4000
Junio 2009	Aragón	45-49	Mujeres	3893
Junio 2009	Aragón	50-54	Hombres	3105
Junio 2009	Aragón	50-54	Mujeres	3489
Junio 2009	Aragón	55-59	Hombres	2579
Junio 2009	Aragón	55-59	Mujeres	2856
Junio 2009	Aragón	60-64	Hombres	1902
Junio 2009	Aragón	60-64	Mujeres	1650
Mayo 2009	Aragón	16-19	Hombres	1911
Mayo 2009	Aragón	16-19	Mujeres	1181
Mayo 2009	Aragón	20-24	Hombres	5138
Mayo 2009	Aragón	20-24	Mujeres	3383
Mayo 2009	Aragón	25-29	Hombres	6572
Mayo 2009	Aragón	25-29	Mujeres	5021
Mayo 2009	Aragón	30-34	Hombres	6947
Mayo 2009	Aragón	30-34	Mujeres	5904
Mayo 2009	Aragón	35-39	Hombres	6107
Mayo 2009	Aragón	35-39	Mujeres	5630
Mayo 2009	Aragón	40-44	Hombres	5249
Mayo 2009	Aragón	40-44	Mujeres	4678
Mayo 2009	Aragón	45-49	Hombres	4011
Mayo 2009	Aragón	45-49	Mujeres	3922
Mayo 2009	Aragón	50-54	Hombres	3135
Mayo 2009	Aragón	50-54	Mujeres	3540
Mayo 2009	Aragón	55-59	Hombres	2595
Mayo 2009	Aragón	55-59	Mujeres	2860
Mayo 2009	Aragón	60-64	Hombres	1911
Mayo 2009	Aragón	60-64	Mujeres	1639
Abril 2009	Aragón	16-19	Hombres	1896
Abril 2009	Aragón	16-19	Mujeres	1123
Abril 2009	Aragón	20-24	Hombres	5303
Abril 2009	Aragón	20-24	Mujeres	3464
Abril 2009	Aragón	25-29	Hombres	6714
Abril 2009	Aragón	25-29	Mujeres	5093
Abril 2009	Aragón	30-34	Hombres	7037
Abril 2009	Aragón	30-34	Mujeres	5932
Abril 2009	Aragón	35-39	Hombres	6231
Abril 2009	Aragón	35-39	Mujeres	5598
Abril 2009	Aragón	40-44	Hombres	5273
Abril 2009	Aragón	40-44	Mujeres	4654
Abril 2009	Aragón	45-49	Hombres	4053
Abril 2009	Aragón	45-49	Mujeres	3854
Abril 2009	Aragón	50-54	Hombres	3202
Abril 2009	Aragón	50-54	Mujeres	3524
Abril 2009	Aragón	55-59	Hombres	2579
Abril 2009	Aragón	55-59	Mujeres	2836
Abril 2009	Aragón	60-64	Hombres	1914
Abril 2009	Aragón	60-64	Mujeres	1626
Marzo 2009	Aragón	16-19	Hombres	1916
Marzo 2009	Aragón	16-19	Mujeres	1125
Marzo 2009	Aragón	20-24	Hombres	5289
Marzo 2009	Aragón	20-24	Mujeres	3520
Marzo 2009	Aragón	25-29	Hombres	6468
Marzo 2009	Aragón	25-29	Mujeres	5023
Marzo 2009	Aragón	30-34	Hombres	6843
Marzo 2009	Aragón	30-34	Mujeres	5714
Marzo 2009	Aragón	35-39	Hombres	5931
Marzo 2009	Aragón	35-39	Mujeres	5464
Marzo 2009	Aragón	40-44	Hombres	5077
Marzo 2009	Aragón	40-44	Mujeres	4534
Marzo 2009	Aragón	45-49	Hombres	3896
Marzo 2009	Aragón	45-49	Mujeres	3781
Marzo 2009	Aragón	50-54	Hombres	3075
Marzo 2009	Aragón	50-54	Mujeres	3491
Marzo 2009	Aragón	55-59	Hombres	2495
Marzo 2009	Aragón	55-59	Mujeres	2798
Marzo 2009	Aragón	60-64	Hombres	1883
Marzo 2009	Aragón	60-64	Mujeres	1600
Febrero 2009	Aragón	16-19	Hombres	1786
Febrero 2009	Aragón	16-19	Mujeres	1085
Febrero 2009	Aragón	20-24	Hombres	5136
Febrero 2009	Aragón	20-24	Mujeres	3387
Febrero 2009	Aragón	25-29	Hombres	6195
Febrero 2009	Aragón	25-29	Mujeres	4891
Febrero 2009	Aragón	30-34	Hombres	6641
Febrero 2009	Aragón	30-34	Mujeres	5438
Febrero 2009	Aragón	35-39	Hombres	5713
Febrero 2009	Aragón	35-39	Mujeres	5255
Febrero 2009	Aragón	40-44	Hombres	4883
Febrero 2009	Aragón	40-44	Mujeres	4362
Febrero 2009	Aragón	45-49	Hombres	3808
Febrero 2009	Aragón	45-49	Mujeres	3592
Febrero 2009	Aragón	50-54	Hombres	2900
Febrero 2009	Aragón	50-54	Mujeres	3346
Febrero 2009	Aragón	55-59	Hombres	2402
Febrero 2009	Aragón	55-59	Mujeres	2763
Febrero 2009	Aragón	60-64	Hombres	1873
Febrero 2009	Aragón	60-64	Mujeres	1530
Enero 2009	Aragón	16-19	Hombres	1726
Enero 2009	Aragón	16-19	Mujeres	984
Enero 2009	Aragón	20-24	Hombres	4858
Enero 2009	Aragón	20-24	Mujeres	3152
Enero 2009	Aragón	25-29	Hombres	6102
Enero 2009	Aragón	25-29	Mujeres	4642
Enero 2009	Aragón	30-34	Hombres	6289
