Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2009	1	Europa	02	Resto de Europa	157	Serbia	17	Central	Hombre	2
2009	1	Europa	02	Resto de Europa	157	Serbia	22	Campo de Belchite	Hombre	2
2009	2	África	03	Magreb	203	Argelia	05	Cinco Villas	Hombre	1
2009	2	África	03	Magreb	203	Argelia	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	03	Magreb	203	Argelia	17	Central	Hombre	1
2009	2	África	03	Magreb	224	Libia	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	03	Magreb	224	Libia	17	Central	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	04	La Ribagorza	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2009	2	África	03	Magreb	228	Marruecos	08	Cinca Medio	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	15	Ribera Alta del Ebro	Hombre	5
2009	2	África	03	Magreb	228	Marruecos	16	Valdejalón	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	17	Central	Hombre	20
2009	2	África	03	Magreb	228	Marruecos	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	25	Jiloca	Hombre	1
2009	2	África	03	Magreb	228	Marruecos	29	Comunidad de Teruel	Hombre	3
2009	2	África	03	Magreb	228	Marruecos	33	Matarraña / Matarranya	Hombre	1
2009	2	África	03	Magreb	230	Mauritania	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	03	Magreb	248	Túnez	17	Central	Hombre	16
2009	2	África	03	Magreb	248	Túnez	20	Comunidad de Calatayud	Hombre	1
2009	2	África	04	Resto de África	202	Angola	02	Alto Gállego	Hombre	1
2009	2	África	04	Resto de África	202	Angola	11	Bajo Cinca / Baix Cinca	Hombre	1
2009	2	África	04	Resto de África	202	Angola	17	Central	Hombre	2
2009	2	África	04	Resto de África	202	Angola	21	Campo de Cariñena	Hombre	1
2009	2	África	04	Resto de África	207	Cabo Verde	17	Central	Hombre	2
2009	2	África	04	Resto de África	208	Camerún	17	Central	Hombre	7
2009	2	África	04	Resto de África	211	Costa de Marfil	17	Central	Hombre	3
2009	2	África	04	Resto de África	211	Costa de Marfil	20	Comunidad de Calatayud	Hombre	1
2009	2	África	04	Resto de África	213	Egipto	05	Cinco Villas	Hombre	1
2009	2	África	04	Resto de África	213	Egipto	08	Cinca Medio	Hombre	1
2009	2	África	04	Resto de África	213	Egipto	15	Ribera Alta del Ebro	Hombre	1
2009	2	África	04	Resto de África	213	Egipto	17	Central	Hombre	6
2009	2	África	04	Resto de África	214	Etiopía	17	Central	Hombre	3
2009	2	África	04	Resto de África	215	Gabón	17	Central	Hombre	3
2009	2	África	04	Resto de África	215	Gabón	20	Comunidad de Calatayud	Hombre	1
2009	2	África	04	Resto de África	216	Gambia	17	Central	Hombre	1
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	02	Alto Gállego	Hombre	1
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	07	Somontano de Barbastro	Hombre	3
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	08	Cinca Medio	Hombre	2
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	17	Central	Hombre	10
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	29	Comunidad de Teruel	Hombre	1
2009	2	África	04	Resto de África	220	Guinea Ecuatorial	33	Matarraña / Matarranya	Hombre	1
2009	2	África	04	Resto de África	226	Malawi	17	Central	Hombre	1
2009	2	África	04	Resto de África	227	Mali	15	Ribera Alta del Ebro	Hombre	1
2009	2	África	04	Resto de África	231	Mozambique	17	Central	Hombre	1
2009	2	África	04	Resto de África	231	Mozambique	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2009	2	África	04	Resto de África	232	Namibia	01	La Jacetania	Hombre	1
2009	2	África	04	Resto de África	232	Namibia	02	Alto Gállego	Hombre	1
2009	2	África	04	Resto de África	234	Nigeria	01	La Jacetania	Hombre	1
2009	2	África	04	Resto de África	234	Nigeria	11	Bajo Cinca / Baix Cinca	Hombre	1
2009	2	África	04	Resto de África	234	Nigeria	17	Central	Hombre	1
2009	2	África	04	Resto de África	236	Sudáfrica	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	04	Resto de África	236	Sudáfrica	17	Central	Hombre	13
2009	2	África	04	Resto de África	236	Sudáfrica	21	Campo de Cariñena	Hombre	1
2009	2	África	04	Resto de África	236	Sudáfrica	27	Andorra-Sierra de Arcos	Hombre	3
2009	2	África	04	Resto de África	239	Senegal	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	04	Resto de África	239	Senegal	17	Central	Hombre	5
2009	2	África	04	Resto de África	239	Senegal	21	Campo de Cariñena	Hombre	1
2009	2	África	04	Resto de África	245	Tanzania	17	Central	Hombre	1
2009	2	África	04	Resto de África	246	Chad	17	Central	Hombre	1
2009	2	África	04	Resto de África	247	Togo	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	2	África	04	Resto de África	250	Rep. Democrática del Congo	05	Cinco Villas	Hombre	1
2009	2	África	04	Resto de África	250	Rep. Democrática del Congo	17	Central	Hombre	3
2009	2	África	04	Resto de África	250	Rep. Democrática del Congo	21	Campo de Cariñena	Hombre	1
2009	2	África	04	Resto de África	252	Zimbabwe	17	Central	Hombre	4
2009	2	África	04	Resto de África	252	Zimbabwe	26	Cuencas Mineras	Hombre	1
2009	3	América	05	América del Norte	301	Canadá	01	La Jacetania	Hombre	4
2009	3	América	05	América del Norte	301	Canadá	03	Sobrarbe	Hombre	1
2009	3	América	05	América del Norte	301	Canadá	05	Cinco Villas	Hombre	3
2009	3	América	05	América del Norte	301	Canadá	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2009	3	América	05	América del Norte	301	Canadá	09	La Litera / La Llitera	Hombre	3
2009	3	América	05	América del Norte	301	Canadá	14	Aranda	Hombre	1
2009	3	América	05	América del Norte	301	Canadá	17	Central	Hombre	93
2009	3	América	05	América del Norte	301	Canadá	18	Ribera Baja del Ebro	Hombre	1
2009	3	América	05	América del Norte	301	Canadá	20	Comunidad de Calatayud	Hombre	4
2009	3	América	05	América del Norte	301	Canadá	24	Campo de Daroca	Hombre	2
2009	3	América	05	América del Norte	301	Canadá	25	Jiloca	Hombre	5
2009	3	América	05	América del Norte	301	Canadá	27	Andorra-Sierra de Arcos	Hombre	2
2009	3	América	05	América del Norte	301	Canadá	29	Comunidad de Teruel	Hombre	49
2009	3	América	05	América del Norte	301	Canadá	33	Matarraña / Matarranya	Hombre	1
2009	3	América	05	América del Norte	302	Estados Unidos de América	01	La Jacetania	Hombre	16
2009	3	América	05	América del Norte	302	Estados Unidos de América	02	Alto Gállego	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	03	Sobrarbe	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	04	La Ribagorza	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	05	Cinco Villas	Hombre	12
2009	3	América	05	América del Norte	302	Estados Unidos de América	06	Hoya de Huesca / Plana de Uesca	Hombre	18
2009	3	América	05	América del Norte	302	Estados Unidos de América	07	Somontano de Barbastro	Hombre	10
2009	3	América	05	América del Norte	302	Estados Unidos de América	08	Cinca Medio	Hombre	6
2009	3	América	05	América del Norte	302	Estados Unidos de América	09	La Litera / La Llitera	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	10	Los Monegros	Hombre	13
2009	3	América	05	América del Norte	302	Estados Unidos de América	12	Tarazona y el Moncayo	Hombre	2
2009	3	América	05	América del Norte	302	Estados Unidos de América	13	Campo de Borja	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	14	Aranda	Hombre	1
2009	3	América	05	América del Norte	302	Estados Unidos de América	15	Ribera Alta del Ebro	Hombre	6
2009	3	América	05	América del Norte	302	Estados Unidos de América	16	Valdejalón	Hombre	5
2009	3	América	05	América del Norte	302	Estados Unidos de América	17	Central	Hombre	411
2009	3	América	05	América del Norte	302	Estados Unidos de América	20	Comunidad de Calatayud	Hombre	7
2009	3	América	05	América del Norte	302	Estados Unidos de América	21	Campo de Cariñena	Hombre	2
2009	3	América	05	América del Norte	302	Estados Unidos de América	25	Jiloca	Hombre	9
2009	3	América	05	América del Norte	302	Estados Unidos de América	26	Cuencas Mineras	Hombre	3
2009	3	América	05	América del Norte	302	Estados Unidos de América	27	Andorra-Sierra de Arcos	Hombre	2
2009	3	América	05	América del Norte	302	Estados Unidos de América	28	Bajo Aragón	Hombre	7
2009	3	América	05	América del Norte	302	Estados Unidos de América	29	Comunidad de Teruel	Hombre	17
2009	3	América	05	América del Norte	302	Estados Unidos de América	30	Maestrazgo	Hombre	1
2009	3	América	05	América del Norte	302	Estados Unidos de América	31	Sierra de Albarracín	Hombre	2
2009	3	América	05	América del Norte	302	Estados Unidos de América	32	Gúdar-Javalambre	Hombre	1
2009	3	América	06	Resto de América	303	México	01	La Jacetania	Hombre	11
2009	3	América	06	Resto de América	303	México	02	Alto Gállego	Hombre	4
2009	3	América	06	Resto de América	303	México	03	Sobrarbe	Hombre	2
2009	3	América	06	Resto de América	303	México	05	Cinco Villas	Hombre	16
2009	3	América	06	Resto de América	303	México	06	Hoya de Huesca / Plana de Uesca	Hombre	42
2009	3	América	06	Resto de América	303	México	07	Somontano de Barbastro	Hombre	8
2009	3	América	06	Resto de América	303	México	08	Cinca Medio	Hombre	18
2009	3	América	06	Resto de América	303	México	09	La Litera / La Llitera	Hombre	16
2009	3	América	06	Resto de América	303	México	10	Los Monegros	Hombre	9
2009	3	América	06	Resto de América	303	México	11	Bajo Cinca / Baix Cinca	Hombre	3
2009	3	América	06	Resto de América	303	México	12	Tarazona y el Moncayo	Hombre	1
2009	3	América	06	Resto de América	303	México	15	Ribera Alta del Ebro	Hombre	2
2009	3	América	06	Resto de América	303	México	16	Valdejalón	Hombre	1
2009	3	América	06	Resto de América	303	México	17	Central	Hombre	314
2009	3	América	06	Resto de América	303	México	18	Ribera Baja del Ebro	Hombre	3
2009	3	América	06	Resto de América	303	México	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2009	3	América	06	Resto de América	303	México	20	Comunidad de Calatayud	Hombre	13
2009	3	América	06	Resto de América	303	México	21	Campo de Cariñena	Hombre	4
2009	3	América	06	Resto de América	303	México	22	Campo de Belchite	Hombre	1
2009	3	América	06	Resto de América	303	México	23	Bajo Martín	Hombre	2
2009	3	América	06	Resto de América	303	México	25	Jiloca	Hombre	1
2009	3	América	06	Resto de América	303	México	27	Andorra-Sierra de Arcos	Hombre	7
2009	3	América	06	Resto de América	303	México	28	Bajo Aragón	Hombre	12
2009	3	América	06	Resto de América	303	México	29	Comunidad de Teruel	Hombre	19
2009	3	América	06	Resto de América	303	México	30	Maestrazgo	Hombre	1
2009	3	América	06	Resto de América	303	México	31	Sierra de Albarracín	Hombre	3
2009	3	América	06	Resto de América	303	México	33	Matarraña / Matarranya	Hombre	1
2009	3	América	06	Resto de América	314	Costa Rica	05	Cinco Villas	Hombre	1
2009	3	América	06	Resto de América	314	Costa Rica	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2009	3	América	06	Resto de América	314	Costa Rica	07	Somontano de Barbastro	Hombre	5
2009	3	América	06	Resto de América	314	Costa Rica	08	Cinca Medio	Hombre	1
2009	3	América	06	Resto de América	314	Costa Rica	10	Los Monegros	Hombre	1
2009	3	América	06	Resto de América	314	Costa Rica	16	Valdejalón	Hombre	2
2009	3	América	06	Resto de América	314	Costa Rica	17	Central	Hombre	25
2009	3	América	06	Resto de América	314	Costa Rica	20	Comunidad de Calatayud	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	01	La Jacetania	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	02	Alto Gállego	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	04	La Ribagorza	Hombre	2
2009	3	América	06	Resto de América	315	Cuba	05	Cinco Villas	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2009	3	América	06	Resto de América	315	Cuba	07	Somontano de Barbastro	Hombre	4
2009	3	América	06	Resto de América	315	Cuba	08	Cinca Medio	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	09	La Litera / La Llitera	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	10	Los Monegros	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	16	Valdejalón	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	17	Central	Hombre	14
2009	3	América	06	Resto de América	315	Cuba	20	Comunidad de Calatayud	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	21	Campo de Cariñena	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	28	Bajo Aragón	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	29	Comunidad de Teruel	Hombre	5
2009	3	América	06	Resto de América	315	Cuba	30	Maestrazgo	Hombre	3
2009	3	América	06	Resto de América	315	Cuba	31	Sierra de Albarracín	Hombre	9
2009	3	América	06	Resto de América	315	Cuba	32	Gúdar-Javalambre	Hombre	1
2009	3	América	06	Resto de América	315	Cuba	33	Matarraña / Matarranya	Hombre	1
2009	3	América	06	Resto de América	317	El Salvador	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	3	América	06	Resto de América	317	El Salvador	17	Central	Hombre	2
2009	3	América	06	Resto de América	317	El Salvador	24	Campo de Daroca	Hombre	1
2009	3	América	06	Resto de América	317	El Salvador	28	Bajo Aragón	Hombre	1
2009	3	América	06	Resto de América	319	Guatemala	02	Alto Gállego	Hombre	3
2009	3	América	06	Resto de América	319	Guatemala	05	Cinco Villas	Hombre	2
2009	3	América	06	Resto de América	319	Guatemala	08	Cinca Medio	Hombre	3
2009	3	América	06	Resto de América	319	Guatemala	09	La Litera / La Llitera	Hombre	1
2009	3	América	06	Resto de América	319	Guatemala	10	Los Monegros	Hombre	1
2009	3	América	06	Resto de América	319	Guatemala	17	Central	Hombre	25
2009	3	América	06	Resto de América	319	Guatemala	20	Comunidad de Calatayud	Hombre	4
2009	3	América	06	Resto de América	319	Guatemala	26	Cuencas Mineras	Hombre	1
2009	3	América	06	Resto de América	319	Guatemala	28	Bajo Aragón	Hombre	1
2009	3	América	06	Resto de América	319	Guatemala	29	Comunidad de Teruel	Hombre	2
2009	3	América	06	Resto de América	321	Honduras	01	La Jacetania	Hombre	2
2009	3	América	06	Resto de América	321	Honduras	06	Hoya de Huesca / Plana de Uesca	Hombre	2
2009	3	América	06	Resto de América	321	Honduras	07	Somontano de Barbastro	Hombre	4
2009	3	América	06	Resto de América	321	Honduras	08	Cinca Medio	Hombre	2
2009	3	América	06	Resto de América	321	Honduras	09	La Litera / La Llitera	Hombre	2
2009	3	América	06	Resto de América	321	Honduras	12	Tarazona y el Moncayo	Hombre	1
2009	3	América	06	Resto de América	321	Honduras	15	Ribera Alta del Ebro	Hombre	1
2009	3	América	06	Resto de América	321	Honduras	17	Central	Hombre	15
2009	3	América	06	Resto de América	321	Honduras	20	Comunidad de Calatayud	Hombre	1
2009	3	América	06	Resto de América	321	Honduras	26	Cuencas Mineras	Hombre	6
2009	3	América	06	Resto de América	321	Honduras	29	Comunidad de Teruel	Hombre	1
2009	3	América	06	Resto de América	321	Honduras	33	Matarraña / Matarranya	Hombre	1
2009	3	América	06	Resto de América	323	Nicaragua	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2009	3	América	06	Resto de América	323	Nicaragua	17	Central	Hombre	7
2009	3	América	06	Resto de América	323	Nicaragua	33	Matarraña / Matarranya	Hombre	1
2009	3	América	06	Resto de América	324	Panamá	03	Sobrarbe	Hombre	4
2009	3	América	06	Resto de América	324	Panamá	05	Cinco Villas	Hombre	1
2009	3	América	06	Resto de América	324	Panamá	06	Hoya de Huesca / Plana de Uesca	Hombre	1
2009	3	América	06	Resto de América	324	Panamá	08	Cinca Medio	Hombre	1
2009	3	América	06	Resto de América	324	Panamá	13	Campo de Borja	Hombre	1
2009	3	América	06	Resto de América	324	Panamá	17	Central	Hombre	23
2009	3	América	06	Resto de América	324	Panamá	29	Comunidad de Teruel	Hombre	8
2009	3	América	06	Resto de América	324	Panamá	31	Sierra de Albarracín	Hombre	6
2009	3	América	06	Resto de América	326	República Dominicana	05	Cinco Villas	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	06	Hoya de Huesca / Plana de Uesca	Hombre	7
2009	3	América	06	Resto de América	326	República Dominicana	07	Somontano de Barbastro	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	08	Cinca Medio	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	13	Campo de Borja	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	14	Aranda	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	15	Ribera Alta del Ebro	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	17	Central	Hombre	41
2009	3	América	06	Resto de América	326	República Dominicana	20	Comunidad de Calatayud	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	22	Campo de Belchite	Hombre	5
2009	3	América	06	Resto de América	326	República Dominicana	24	Campo de Daroca	Hombre	2
2009	3	América	06	Resto de América	326	República Dominicana	26	Cuencas Mineras	Hombre	1
2009	3	América	06	Resto de América	326	República Dominicana	27	Andorra-Sierra de Arcos	Hombre	3
2009	3	América	06	Resto de América	328	Santa Lucia	12	Tarazona y el Moncayo	Hombre	1
2009	3	América	06	Resto de América	340	Argentina	01	La Jacetania	Hombre	108
2009	3	América	06	Resto de América	340	Argentina	02	Alto Gállego	Hombre	20
2009	3	América	06	Resto de América	340	Argentina	03	Sobrarbe	Hombre	79
2009	3	América	06	Resto de América	340	Argentina	04	La Ribagorza	Hombre	37
2009	3	América	06	Resto de América	340	Argentina	05	Cinco Villas	Hombre	101
2009	3	América	06	Resto de América	340	Argentina	06	Hoya de Huesca / Plana de Uesca	Hombre	82
2009	3	América	06	Resto de América	340	Argentina	07	Somontano de Barbastro	Hombre	39
2009	3	América	06	Resto de América	340	Argentina	08	Cinca Medio	Hombre	18
2009	3	América	06	Resto de América	340	Argentina	09	La Litera / La Llitera	Hombre	19
2009	3	América	06	Resto de América	340	Argentina	10	Los Monegros	Hombre	37
2009	3	América	06	Resto de América	340	Argentina	11	Bajo Cinca / Baix Cinca	Hombre	20
2009	3	América	06	Resto de América	340	Argentina	12	Tarazona y el Moncayo	Hombre	36
2009	3	América	06	Resto de América	340	Argentina	13	Campo de Borja	Hombre	35
2009	3	América	06	Resto de América	340	Argentina	14	Aranda	Hombre	4
2009	3	América	06	Resto de América	340	Argentina	15	Ribera Alta del Ebro	Hombre	13
2009	3	América	06	Resto de América	340	Argentina	16	Valdejalón	Hombre	20
2009	3	América	06	Resto de América	340	Argentina	17	Central	Hombre	482
2009	3	América	06	Resto de América	340	Argentina	18	Ribera Baja del Ebro	Hombre	17
2009	3	América	06	Resto de América	340	Argentina	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	7
2009	3	América	06	Resto de América	340	Argentina	20	Comunidad de Calatayud	Hombre	57
2009	3	América	06	Resto de América	340	Argentina	21	Campo de Cariñena	Hombre	19
2009	3	América	06	Resto de América	340	Argentina	22	Campo de Belchite	Hombre	13
2009	3	América	06	Resto de América	340	Argentina	23	Bajo Martín	Hombre	11
2009	3	América	06	Resto de América	340	Argentina	24	Campo de Daroca	Hombre	10
2009	3	América	06	Resto de América	340	Argentina	25	Jiloca	Hombre	13
2009	3	América	06	Resto de América	340	Argentina	26	Cuencas Mineras	Hombre	47
2009	3	América	06	Resto de América	340	Argentina	27	Andorra-Sierra de Arcos	Hombre	13
2009	3	América	06	Resto de América	340	Argentina	28	Bajo Aragón	Hombre	52
2009	3	América	06	Resto de América	340	Argentina	29	Comunidad de Teruel	Hombre	88
2009	3	América	06	Resto de América	340	Argentina	30	Maestrazgo	Hombre	37
2009	3	América	06	Resto de América	340	Argentina	31	Sierra de Albarracín	Hombre	15
2009	3	América	06	Resto de América	340	Argentina	32	Gúdar-Javalambre	Hombre	23
2009	3	América	06	Resto de América	340	Argentina	33	Matarraña / Matarranya	Hombre	19
2009	3	América	06	Resto de América	341	Bolivia	04	La Ribagorza	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	05	Cinco Villas	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	06	Hoya de Huesca / Plana de Uesca	Hombre	3
2009	3	América	06	Resto de América	341	Bolivia	08	Cinca Medio	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	09	La Litera / La Llitera	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	12	Tarazona y el Moncayo	Hombre	5
2009	3	América	06	Resto de América	341	Bolivia	13	Campo de Borja	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	14	Aranda	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	17	Central	Hombre	32
2009	3	América	06	Resto de América	341	Bolivia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	2
2009	3	América	06	Resto de América	341	Bolivia	20	Comunidad de Calatayud	Hombre	2
2009	3	América	06	Resto de América	341	Bolivia	22	Campo de Belchite	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	24	Campo de Daroca	Hombre	1
2009	3	América	06	Resto de América	341	Bolivia	26	Cuencas Mineras	Hombre	2
2009	3	América	06	Resto de América	341	Bolivia	28	Bajo Aragón	Hombre	2
2009	3	América	06	Resto de América	341	Bolivia	32	Gúdar-Javalambre	Hombre	3
2009	3	América	06	Resto de América	342	Brasil	01	La Jacetania	Hombre	6
2009	3	América	06	Resto de América	342	Brasil	03	Sobrarbe	Hombre	8
2009	3	América	06	Resto de América	342	Brasil	04	La Ribagorza	Hombre	3
2009	3	América	06	Resto de América	342	Brasil	05	Cinco Villas	Hombre	15
2009	3	América	06	Resto de América	342	Brasil	06	Hoya de Huesca / Plana de Uesca	Hombre	22
2009	3	América	06	Resto de América	342	Brasil	07	Somontano de Barbastro	Hombre	6
2009	3	América	06	Resto de América	342	Brasil	08	Cinca Medio	Hombre	4
2009	3	América	06	Resto de América	342	Brasil	09	La Litera / La Llitera	Hombre	5
2009	3	América	06	Resto de América	342	Brasil	10	Los Monegros	Hombre	10
2009	3	América	06	Resto de América	342	Brasil	11	Bajo Cinca / Baix Cinca	Hombre	6
2009	3	América	06	Resto de América	342	Brasil	12	Tarazona y el Moncayo	Hombre	12
2009	3	América	06	Resto de América	342	Brasil	13	Campo de Borja	Hombre	5
2009	3	América	06	Resto de América	342	Brasil	14	Aranda	Hombre	2
2009	3	América	06	Resto de América	342	Brasil	15	Ribera Alta del Ebro	Hombre	12
2009	3	América	06	Resto de América	342	Brasil	16	Valdejalón	Hombre	8
2009	3	América	06	Resto de América	342	Brasil	17	Central	Hombre	414
2009	3	América	06	Resto de América	342	Brasil	18	Ribera Baja del Ebro	Hombre	14
2009	3	América	06	Resto de América	342	Brasil	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2009	3	América	06	Resto de América	342	Brasil	20	Comunidad de Calatayud	Hombre	17
