Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2016	11	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2016	45	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2016	12	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2016	44	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2016	24	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2016	2	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2016	2	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2016	18	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2016	16	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2016	14	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2016	605	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2015	15	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2015	7	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2015	36	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2015	12	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2015	35	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2015	7	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2015	31	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2015	19	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2015	11	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2015	11	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2015	11	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2015	12	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2015	581	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2014	10	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2014	8	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2014	28	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2014	5	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2014	11	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2014	4	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2014	30	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2014	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2014	9	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2014	12	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2014	15	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014	7	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2014	20	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2014	540	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2013	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2013	5	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2013	38	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2013	17	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2013	13	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2013	9	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2013	32	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2013	25	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2013	12	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2013	7	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2013	10	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013	13	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2013	19	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2013	513	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2012	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2012	6	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2012	26	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2012	6	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2012	18	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2012	27	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2012	8	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2012	8	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2012	8	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2012	14	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012	17	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2012	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2012	483	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2011	13	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2011	12	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2011	43	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2011	13	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2011	31	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2011	10	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2011	43	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2011	7	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2011	9	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2011	15	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2011	8	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011	15	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2011	25	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2011	566	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2010	12	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2010	4	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2010	50	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2010	8	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2010	25	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2010	16	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2010	42	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2010	11	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2010	12	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2010	31	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2010	12	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010	20	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2010	37	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2010	682	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2009	16	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2009	4	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2009	51	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2009	17	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2009	25	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2009	12	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2009	33	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2009	16	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2009	13	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2009	27	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2009	14	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2009	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2009	674	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2008	31	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2008	16	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2008	50	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2008	9	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2008	61	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2008	7	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2008	35	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2008	35	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2008	10	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2008	39	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2008	18	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008	15	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2008	24	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2008	935	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2007	33	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2007	11	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2007	83	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2007	15	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2007	59	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2007	26	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2007	47	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2007	31	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2007	5	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2007	39	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2007	16	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007	20	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2007	31	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2007	946	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2006	37	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2006	7	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2006	100	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2006	23	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2006	53	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2006	28	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2006	23	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2006	17	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2006	20	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2006	51	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2006	12	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006	14	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2006	33	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2006	950	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2005	20	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2005	9	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2005	61	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2005	10	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2005	35	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2005	31	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2005	30	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2005	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2005	28	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2005	49	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2005	7	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005	11	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2005	47	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2005	801	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2004	28	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2004	3	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2004	59	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2004	13	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2004	34	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2004	26	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2004	33	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2004	22	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2004	22	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2004	41	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2004	6	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004	30	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2004	48	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2004	832	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2003	18	De 100 a 199 trabajadores	Leves	1	22048	Barbastro
2003	11	De 100 a 199 trabajadores	Leves	1	22112	Fraga
2003	85	De 100 a 199 trabajadores	Leves	1	22125	Huesca
2003	9	De 100 a 199 trabajadores	Leves	1	22130	Jaca
2003	28	De 100 a 199 trabajadores	Leves	1	22158	Monzón
2003	53	De 100 a 199 trabajadores	Leves	1	44013	Alcañiz
2003	40	De 100 a 199 trabajadores	Leves	1	44216	Teruel
2003	42	De 100 a 199 trabajadores	Leves	1	50067	Calatayud
2003	3	De 100 a 199 trabajadores	Leves	1	50074	Caspe
2003	54	De 100 a 199 trabajadores	Leves	1	50089	Cuarte de Huerva
2003	38	De 100 a 199 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003	3	De 100 a 199 trabajadores	Leves	1	50251	Tarazona
2003	44	De 100 a 199 trabajadores	Leves	1	50272	Utebo
2003	837	De 100 a 199 trabajadores	Leves	1	50297	Zaragoza
2020	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2018	2	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2018	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2017	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2016	2	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014	1	De 100 a 199 trabajadores	Graves o muy graves	2	22048	Barbastro
2014	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2012	2	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2012	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2011	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2011	2	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010	1	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009	2	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2009	1	De 100 a 199 trabajadores	Graves o muy graves	2	50067	Calatayud
2009	1	De 100 a 199 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2009	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2009	6	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2008	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2008	4	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007	1	De 100 a 199 trabajadores	Graves o muy graves	2	22130	Jaca
2007	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2007	1	De 100 a 199 trabajadores	Graves o muy graves	2	44216	Teruel
2007	2	De 100 a 199 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2007	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2007	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2006	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2006	3	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2005	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2005	1	De 100 a 199 trabajadores	Graves o muy graves	2	44216	Teruel
2005	4	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004	1	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2004	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2004	1	De 100 a 199 trabajadores	Graves o muy graves	2	44013	Alcañiz
2004	1	De 100 a 199 trabajadores	Graves o muy graves	2	50067	Calatayud
2004	12	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003	2	De 100 a 199 trabajadores	Graves o muy graves	2	22125	Huesca
2003	1	De 100 a 199 trabajadores	Graves o muy graves	2	22158	Monzón
2003	1	De 100 a 199 trabajadores	Graves o muy graves	2	50272	Utebo
2003	5	De 100 a 199 trabajadores	Graves o muy graves	2	50297	Zaragoza
2020	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2018	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2017	1	De 100 a 199 trabajadores	Mortales	3	22158	Monzón
2017	2	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2016	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2013	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2012	1	De 100 a 199 trabajadores	Mortales	3	50089	Cuarte de Huerva
2010	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2008	1	De 100 a 199 trabajadores	Mortales	3	50272	Utebo
2008	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2007	1	De 100 a 199 trabajadores	Mortales	3	22125	Huesca
2007	1	De 100 a 199 trabajadores	Mortales	3	22158	Monzón
2006	4	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2005	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2004	1	De 100 a 199 trabajadores	Mortales	3	22158	Monzón
2004	1	De 100 a 199 trabajadores	Mortales	3	44013	Alcañiz
2004	2	De 100 a 199 trabajadores	Mortales	3	50067	Calatayud
2004	1	De 100 a 199 trabajadores	Mortales	3	50297	Zaragoza
2003	1	De 100 a 199 trabajadores	Mortales	3	22125	Huesca
2003	1	De 100 a 199 trabajadores	Mortales	3	22130	Jaca
2020	55	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2020	18	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2020	78	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2020	4	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2020	39	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2020	13	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2020	103	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2020	24	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2020	3	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2020	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2020	31	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2020	6	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2020	37	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2020	920	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2019	20	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2019	7	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2019	103	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2019	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2019	40	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2019	12	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2019	102	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2019	18	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2019	3	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2019	12	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2019	48	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019	10	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2019	33	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2019	965	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2018	14	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2018	13	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2018	83	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2018	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2018	73	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2018	13	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2018	97	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2018	9	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2018	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2018	24	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2018	15	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2018	35	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2018	978	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2017	15	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2017	20	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2017	73	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2017	2	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2017	43	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2017	12	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2017	88	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2017	10	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2017	1	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2017	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2017	22	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2017	1	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2017	35	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2017	853	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2016	20	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2016	25	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2016	47	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2016	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2016	13	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2016	9	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2016	75	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2016	14	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2016	6	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2016	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2016	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2016	4	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2016	34	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2016	788	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2015	24	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2015	14	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2015	49	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2015	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2015	5	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2015	5	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2015	41	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2015	10	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2015	9	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2015	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2015	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015	4	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2015	22	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2015	778	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2014	20	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2014	13	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2014	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2014	1	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2014	10	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2014	14	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2014	62	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2014	16	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2014	7	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2014	5	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2014	2	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2014	26	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2014	594	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2013	13	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2013	9	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2013	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2013	7	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2013	6	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2013	3	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2013	50	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2013	7	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2013	8	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2013	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013	2	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2013	24	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2013	633	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2012	13	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2012	6	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2012	39	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2012	4	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2012	1	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2012	1	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2012	34	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2012	9	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2012	2	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2012	1	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012	3	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2012	28	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2012	630	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2011	10	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2011	8	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2011	31	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2011	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2011	10	De 200 a 499 trabajadores	Leves	1	22158	Monzón
2011	4	De 200 a 499 trabajadores	Leves	1	44013	Alcañiz
2011	37	De 200 a 499 trabajadores	Leves	1	44216	Teruel
2011	9	De 200 a 499 trabajadores	Leves	1	50067	Calatayud
2011	1	De 200 a 499 trabajadores	Leves	1	50074	Caspe
2011	4	De 200 a 499 trabajadores	Leves	1	50089	Cuarte de Huerva
2011	2	De 200 a 499 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011	3	De 200 a 499 trabajadores	Leves	1	50251	Tarazona
2011	30	De 200 a 499 trabajadores	Leves	1	50272	Utebo
2011	765	De 200 a 499 trabajadores	Leves	1	50297	Zaragoza
2010	12	De 200 a 499 trabajadores	Leves	1	22048	Barbastro
2010	8	De 200 a 499 trabajadores	Leves	1	22112	Fraga
2010	49	De 200 a 499 trabajadores	Leves	1	22125	Huesca
2010	3	De 200 a 499 trabajadores	Leves	1	22130	Jaca
2010	26	De 200 a 499 trabajadores	Leves	1	22158	Monzón
