Comarca código	Comarca nombre	Edad	Sexo	Estado civil	Personas residentes viviendas familiares
04	La Ribagorza	65 a 69	Hombres	Divorciados/as	4
04	La Ribagorza	65 a 69	Mujeres	Solteros/as	26
04	La Ribagorza	65 a 69	Mujeres	Casados/as	287
04	La Ribagorza	65 a 69	Mujeres	Viudos/as	90
04	La Ribagorza	65 a 69	Mujeres	Separados/as	3
04	La Ribagorza	70 a 74	Hombres	Solteros/as	88
04	La Ribagorza	70 a 74	Hombres	Casados/as	252
04	La Ribagorza	70 a 74	Hombres	Viudos/as	29
04	La Ribagorza	70 a 74	Hombres	Divorciados/as	2
04	La Ribagorza	70 a 74	Mujeres	Solteros/as	25
04	La Ribagorza	70 a 74	Mujeres	Casados/as	241
04	La Ribagorza	70 a 74	Mujeres	Viudos/as	151
04	La Ribagorza	70 a 74	Mujeres	Separados/as	1
04	La Ribagorza	75 a 79	Hombres	Solteros/as	79
04	La Ribagorza	75 a 79	Hombres	Casados/as	262
04	La Ribagorza	75 a 79	Hombres	Viudos/as	53
04	La Ribagorza	75 a 79	Hombres	Separados/as	1
04	La Ribagorza	75 a 79	Hombres	Divorciados/as	2
04	La Ribagorza	75 a 79	Mujeres	Solteros/as	17
04	La Ribagorza	75 a 79	Mujeres	Casados/as	161
04	La Ribagorza	75 a 79	Mujeres	Viudos/as	197
04	La Ribagorza	80 a 84	Hombres	Solteros/as	36
04	La Ribagorza	80 a 84	Hombres	Casados/as	163
04	La Ribagorza	80 a 84	Hombres	Viudos/as	43
04	La Ribagorza	80 a 84	Mujeres	Solteros/as	31
04	La Ribagorza	80 a 84	Mujeres	Casados/as	68
04	La Ribagorza	80 a 84	Mujeres	Viudos/as	197
04	La Ribagorza	85 a 90	Hombres	Solteros/as	21
04	La Ribagorza	85 a 90	Hombres	Casados/as	78
04	La Ribagorza	85 a 90	Hombres	Viudos/as	40
04	La Ribagorza	85 a 90	Mujeres	Solteros/as	11
04	La Ribagorza	85 a 90	Mujeres	Casados/as	19
04	La Ribagorza	85 a 90	Mujeres	Viudos/as	147
04	La Ribagorza	90 ó más	Hombres	Solteros/as	7
04	La Ribagorza	90 ó más	Hombres	Casados/as	17
04	La Ribagorza	90 ó más	Hombres	Viudos/as	27
04	La Ribagorza	90 ó más	Mujeres	Solteros/as	11
04	La Ribagorza	90 ó más	Mujeres	Casados/as	2
04	La Ribagorza	90 ó más	Mujeres	Viudos/as	69
05	Cinco Villas	16 a 19	Hombres	Solteros/as	684
05	Cinco Villas	16 a 19	Hombres	Casados/as	3
05	Cinco Villas	16 a 19	Mujeres	Solteros/as	636
05	Cinco Villas	16 a 19	Mujeres	Casados/as	12
05	Cinco Villas	16 a 19	Mujeres	Separados/as	1
05	Cinco Villas	20 a 24	Hombres	Solteros/as	1035
05	Cinco Villas	20 a 24	Hombres	Casados/as	30
05	Cinco Villas	20 a 24	Hombres	Separados/as	1
05	Cinco Villas	20 a 24	Mujeres	Solteros/as	891
05	Cinco Villas	20 a 24	Mujeres	Casados/as	118
05	Cinco Villas	20 a 24	Mujeres	Separados/as	4
05	Cinco Villas	25 a 29	Hombres	Solteros/as	1036
05	Cinco Villas	25 a 29	Hombres	Casados/as	263
05	Cinco Villas	25 a 29	Hombres	Separados/as	5
05	Cinco Villas	25 a 29	Mujeres	Solteros/as	571
05	Cinco Villas	25 a 29	Mujeres	Casados/as	482
05	Cinco Villas	25 a 29	Mujeres	Viudos/as	2
05	Cinco Villas	25 a 29	Mujeres	Separados/as	8
05	Cinco Villas	25 a 29	Mujeres	Divorciados/as	5
05	Cinco Villas	30 a 34	Hombres	Solteros/as	675
05	Cinco Villas	30 a 34	Hombres	Casados/as	645
05	Cinco Villas	30 a 34	Hombres	Viudos/as	1
05	Cinco Villas	30 a 34	Hombres	Separados/as	11
05	Cinco Villas	30 a 34	Hombres	Divorciados/as	7
05	Cinco Villas	30 a 34	Mujeres	Solteros/as	315
05	Cinco Villas	30 a 34	Mujeres	Casados/as	741
05	Cinco Villas	30 a 34	Mujeres	Viudos/as	8
05	Cinco Villas	30 a 34	Mujeres	Separados/as	25
05	Cinco Villas	30 a 34	Mujeres	Divorciados/as	8
05	Cinco Villas	35 a 39	Hombres	Solteros/as	448
05	Cinco Villas	35 a 39	Hombres	Casados/as	956
05	Cinco Villas	35 a 39	Hombres	Viudos/as	4
05	Cinco Villas	35 a 39	Hombres	Separados/as	17
05	Cinco Villas	35 a 39	Hombres	Divorciados/as	13
05	Cinco Villas	35 a 39	Mujeres	Solteros/as	195
05	Cinco Villas	35 a 39	Mujeres	Casados/as	939
05	Cinco Villas	35 a 39	Mujeres	Viudos/as	12
05	Cinco Villas	35 a 39	Mujeres	Separados/as	25
05	Cinco Villas	35 a 39	Mujeres	Divorciados/as	14
05	Cinco Villas	40 a 44	Hombres	Solteros/as	335
05	Cinco Villas	40 a 44	Hombres	Casados/as	932
05	Cinco Villas	40 a 44	Hombres	Viudos/as	6
05	Cinco Villas	40 a 44	Hombres	Separados/as	32
05	Cinco Villas	40 a 44	Hombres	Divorciados/as	15
05	Cinco Villas	40 a 44	Mujeres	Solteros/as	127
05	Cinco Villas	40 a 44	Mujeres	Casados/as	919
05	Cinco Villas	40 a 44	Mujeres	Viudos/as	16
05	Cinco Villas	40 a 44	Mujeres	Separados/as	21
05	Cinco Villas	40 a 44	Mujeres	Divorciados/as	21
05	Cinco Villas	45 a 49	Hombres	Solteros/as	219
05	Cinco Villas	45 a 49	Hombres	Casados/as	851
05	Cinco Villas	45 a 49	Hombres	Viudos/as	4
05	Cinco Villas	45 a 49	Hombres	Separados/as	17
05	Cinco Villas	45 a 49	Hombres	Divorciados/as	13
05	Cinco Villas	45 a 49	Mujeres	Solteros/as	80
05	Cinco Villas	45 a 49	Mujeres	Casados/as	718
05	Cinco Villas	45 a 49	Mujeres	Viudos/as	32
05	Cinco Villas	45 a 49	Mujeres	Separados/as	26
05	Cinco Villas	45 a 49	Mujeres	Divorciados/as	14
05	Cinco Villas	50 a 54	Hombres	Solteros/as	208
05	Cinco Villas	50 a 54	Hombres	Casados/as	700
05	Cinco Villas	50 a 54	Hombres	Viudos/as	9
05	Cinco Villas	50 a 54	Hombres	Separados/as	23
05	Cinco Villas	50 a 54	Hombres	Divorciados/as	7
05	Cinco Villas	50 a 54	Mujeres	Solteros/as	71
05	Cinco Villas	50 a 54	Mujeres	Casados/as	670
05	Cinco Villas	50 a 54	Mujeres	Viudos/as	60
05	Cinco Villas	50 a 54	Mujeres	Separados/as	16
05	Cinco Villas	50 a 54	Mujeres	Divorciados/as	7
05	Cinco Villas	55 a 59	Hombres	Solteros/as	198
05	Cinco Villas	55 a 59	Hombres	Casados/as	639
05	Cinco Villas	55 a 59	Hombres	Viudos/as	18
05	Cinco Villas	55 a 59	Hombres	Separados/as	13
05	Cinco Villas	55 a 59	Hombres	Divorciados/as	5
05	Cinco Villas	55 a 59	Mujeres	Solteros/as	63
05	Cinco Villas	55 a 59	Mujeres	Casados/as	661
05	Cinco Villas	55 a 59	Mujeres	Viudos/as	72
05	Cinco Villas	55 a 59	Mujeres	Separados/as	8
05	Cinco Villas	55 a 59	Mujeres	Divorciados/as	2
05	Cinco Villas	60 a 64	Hombres	Solteros/as	155
05	Cinco Villas	60 a 64	Hombres	Casados/as	549
05	Cinco Villas	60 a 64	Hombres	Viudos/as	30
05	Cinco Villas	60 a 64	Hombres	Separados/as	7
05	Cinco Villas	60 a 64	Hombres	Divorciados/as	6
05	Cinco Villas	60 a 64	Mujeres	Solteros/as	59
05	Cinco Villas	60 a 64	Mujeres	Casados/as	553
05	Cinco Villas	60 a 64	Mujeres	Viudos/as	121
05	Cinco Villas	60 a 64	Mujeres	Separados/as	2
05	Cinco Villas	60 a 64	Mujeres	Divorciados/as	1
05	Cinco Villas	65 a 69	Hombres	Solteros/as	196
05	Cinco Villas	65 a 69	Hombres	Casados/as	768
05	Cinco Villas	65 a 69	Hombres	Viudos/as	47
05	Cinco Villas	65 a 69	Hombres	Separados/as	6
05	Cinco Villas	65 a 69	Hombres	Divorciados/as	1
05	Cinco Villas	65 a 69	Mujeres	Solteros/as	71
05	Cinco Villas	65 a 69	Mujeres	Casados/as	758
05	Cinco Villas	65 a 69	Mujeres	Viudos/as	254
05	Cinco Villas	65 a 69	Mujeres	Separados/as	3
05	Cinco Villas	65 a 69	Mujeres	Divorciados/as	4
05	Cinco Villas	70 a 74	Hombres	Solteros/as	153
05	Cinco Villas	70 a 74	Hombres	Casados/as	717
05	Cinco Villas	70 a 74	Hombres	Viudos/as	75
05	Cinco Villas	70 a 74	Hombres	Separados/as	1
05	Cinco Villas	70 a 74	Mujeres	Solteros/as	80
05	Cinco Villas	70 a 74	Mujeres	Casados/as	581
05	Cinco Villas	70 a 74	Mujeres	Viudos/as	338
05	Cinco Villas	70 a 74	Mujeres	Separados/as	4
05	Cinco Villas	75 a 79	Hombres	Solteros/as	105
05	Cinco Villas	75 a 79	Hombres	Casados/as	522
05	Cinco Villas	75 a 79	Hombres	Viudos/as	113
05	Cinco Villas	75 a 79	Mujeres	Solteros/as	61
05	Cinco Villas	75 a 79	Mujeres	Casados/as	394
05	Cinco Villas	75 a 79	Mujeres	Viudos/as	379
05	Cinco Villas	75 a 79	Mujeres	Separados/as	1
05	Cinco Villas	75 a 79	Mujeres	Divorciados/as	1
05	Cinco Villas	80 a 84	Hombres	Solteros/as	57
05	Cinco Villas	80 a 84	Hombres	Casados/as	279
05	Cinco Villas	80 a 84	Hombres	Viudos/as	105
05	Cinco Villas	80 a 84	Hombres	Separados/as	1
05	Cinco Villas	80 a 84	Mujeres	Solteros/as	66
05	Cinco Villas	80 a 84	Mujeres	Casados/as	186
05	Cinco Villas	80 a 84	Mujeres	Viudos/as	384
05	Cinco Villas	85 a 90	Hombres	Solteros/as	13
05	Cinco Villas	85 a 90	Hombres	Casados/as	79
05	Cinco Villas	85 a 90	Hombres	Viudos/as	63
05	Cinco Villas	85 a 90	Mujeres	Solteros/as	34
05	Cinco Villas	85 a 90	Mujeres	Casados/as	33
05	Cinco Villas	85 a 90	Mujeres	Viudos/as	233
05	Cinco Villas	90 ó más	Hombres	Solteros/as	6
05	Cinco Villas	90 ó más	Hombres	Casados/as	23
05	Cinco Villas	90 ó más	Hombres	Viudos/as	39
05	Cinco Villas	90 ó más	Hombres	Divorciados/as	1
05	Cinco Villas	90 ó más	Mujeres	Solteros/as	21
05	Cinco Villas	90 ó más	Mujeres	Casados/as	5
05	Cinco Villas	90 ó más	Mujeres	Viudos/as	128
06	Hoya de Huesca / Plana de Uesca	16 a 19	Hombres	Solteros/as	1371
06	Hoya de Huesca / Plana de Uesca	16 a 19	Hombres	Casados/as	6
06	Hoya de Huesca / Plana de Uesca	16 a 19	Mujeres	Solteros/as	1189
06	Hoya de Huesca / Plana de Uesca	16 a 19	Mujeres	Casados/as	17
06	Hoya de Huesca / Plana de Uesca	16 a 19	Mujeres	Separados/as	1
06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	Solteros/as	2073
06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	Casados/as	62
06	Hoya de Huesca / Plana de Uesca	20 a 24	Hombres	Separados/as	1
06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	Solteros/as	1877
06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	Casados/as	128
06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	Viudos/as	1
06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	Separados/as	5
06	Hoya de Huesca / Plana de Uesca	20 a 24	Mujeres	Divorciados/as	2
06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	Solteros/as	1908
06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	Casados/as	359
06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	Separados/as	9
06	Hoya de Huesca / Plana de Uesca	25 a 29	Hombres	Divorciados/as	5
06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	Solteros/as	1497
06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	Casados/as	625
06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	Separados/as	19
06	Hoya de Huesca / Plana de Uesca	25 a 29	Mujeres	Divorciados/as	11
06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	Solteros/as	1159
06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	Casados/as	1014
06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	Viudos/as	1
06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	Separados/as	32
06	Hoya de Huesca / Plana de Uesca	30 a 34	Hombres	Divorciados/as	12
06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	Solteros/as	690
06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	Casados/as	1346
06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	Viudos/as	6
06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	Separados/as	65
06	Hoya de Huesca / Plana de Uesca	30 a 34	Mujeres	Divorciados/as	34
06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	Solteros/as	695
06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	Casados/as	1577
06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	Viudos/as	5
06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	Separados/as	56
06	Hoya de Huesca / Plana de Uesca	35 a 39	Hombres	Divorciados/as	35
06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	Solteros/as	402
06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	Casados/as	1695
06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	Viudos/as	18
06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	Separados/as	86
06	Hoya de Huesca / Plana de Uesca	35 a 39	Mujeres	Divorciados/as	63
06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	Solteros/as	479
06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	Casados/as	1675
06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	Viudos/as	10
06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	Separados/as	72
06	Hoya de Huesca / Plana de Uesca	40 a 44	Hombres	Divorciados/as	34
06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	Solteros/as	290
06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	Casados/as	1795
06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	Viudos/as	40
06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	Separados/as	91
06	Hoya de Huesca / Plana de Uesca	40 a 44	Mujeres	Divorciados/as	78
06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	Solteros/as	279
06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	Casados/as	1651
06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	Viudos/as	8
06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	Separados/as	63
06	Hoya de Huesca / Plana de Uesca	45 a 49	Hombres	Divorciados/as	41
06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	Solteros/as	207
06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	Casados/as	1743
06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	Viudos/as	74
06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	Separados/as	69
06	Hoya de Huesca / Plana de Uesca	45 a 49	Mujeres	Divorciados/as	51
06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	Solteros/as	227
06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	Casados/as	1605
06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	Viudos/as	15
06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	Separados/as	43
06	Hoya de Huesca / Plana de Uesca	50 a 54	Hombres	Divorciados/as	30
06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	Solteros/as	148
06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	Casados/as	1485
06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	Viudos/as	89
06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	Separados/as	51
06	Hoya de Huesca / Plana de Uesca	50 a 54	Mujeres	Divorciados/as	39
06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	Solteros/as	244
06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	Casados/as	1361
06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	Viudos/as	25
06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	Separados/as	33
06	Hoya de Huesca / Plana de Uesca	55 a 59	Hombres	Divorciados/as	22
06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	Solteros/as	129
06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	Casados/as	1368
06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	Viudos/as	151
06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	Separados/as	38
06	Hoya de Huesca / Plana de Uesca	55 a 59	Mujeres	Divorciados/as	28
06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	Solteros/as	185
06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	Casados/as	1001
06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	Viudos/as	39
06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	Separados/as	19
06	Hoya de Huesca / Plana de Uesca	60 a 64	Hombres	Divorciados/as	10
06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	Solteros/as	77
06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	Casados/as	950
06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	Viudos/as	174
06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	Separados/as	19
06	Hoya de Huesca / Plana de Uesca	60 a 64	Mujeres	Divorciados/as	10
06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	Solteros/as	267
06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	Casados/as	1150
06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	Viudos/as	80
06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	Separados/as	12
06	Hoya de Huesca / Plana de Uesca	65 a 69	Hombres	Divorciados/as	6
06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	Solteros/as	142
06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	Casados/as	1136
06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	Viudos/as	375
06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	Separados/as	19
06	Hoya de Huesca / Plana de Uesca	65 a 69	Mujeres	Divorciados/as	5
06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	Solteros/as	246
06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	Casados/as	1118
06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	Viudos/as	110
06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	Separados/as	10
06	Hoya de Huesca / Plana de Uesca	70 a 74	Hombres	Divorciados/as	1
06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	Solteros/as	182
06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	Casados/as	959
06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	Viudos/as	547
06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	Separados/as	2
06	Hoya de Huesca / Plana de Uesca	70 a 74	Mujeres	Divorciados/as	4
06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	Solteros/as	146
06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	Casados/as	943
06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	Viudos/as	156
06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	Separados/as	8
06	Hoya de Huesca / Plana de Uesca	75 a 79	Hombres	Divorciados/as	3
06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	Solteros/as	168
06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	Casados/as	645
06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	Viudos/as	724
06	Hoya de Huesca / Plana de Uesca	75 a 79	Mujeres	Separados/as	5
06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	Solteros/as	64
06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	Casados/as	465
06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	Viudos/as	147
06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	Separados/as	5
06	Hoya de Huesca / Plana de Uesca	80 a 84	Hombres	Divorciados/as	1
06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	Solteros/as	111
06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	Casados/as	268
06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	Viudos/as	659
06	Hoya de Huesca / Plana de Uesca	80 a 84	Mujeres	Separados/as	2
06	Hoya de Huesca / Plana de Uesca	85 a 90	Hombres	Solteros/as	23
06	Hoya de Huesca / Plana de Uesca	85 a 90	Hombres	Casados/as	213
06	Hoya de Huesca / Plana de Uesca	85 a 90	Hombres	Viudos/as	101
06	Hoya de Huesca / Plana de Uesca	85 a 90	Mujeres	Solteros/as	52
06	Hoya de Huesca / Plana de Uesca	85 a 90	Mujeres	Casados/as	79
06	Hoya de Huesca / Plana de Uesca	85 a 90	Mujeres	Viudos/as	489
06	Hoya de Huesca / Plana de Uesca	90 ó más	Hombres	Solteros/as	8
06	Hoya de Huesca / Plana de Uesca	90 ó más	Hombres	Casados/as	59
06	Hoya de Huesca / Plana de Uesca	90 ó más	Hombres	Viudos/as	69
06	Hoya de Huesca / Plana de Uesca	90 ó más	Mujeres	Solteros/as	10
06	Hoya de Huesca / Plana de Uesca	90 ó más	Mujeres	Casados/as	9
06	Hoya de Huesca / Plana de Uesca	90 ó más	Mujeres	Viudos/as	244
07	Somontano de Barbastro	16 a 19	Hombres	Solteros/as	512
07	Somontano de Barbastro	16 a 19	Hombres	Casados/as	3
07	Somontano de Barbastro	16 a 19	Mujeres	Solteros/as	470
07	Somontano de Barbastro	16 a 19	Mujeres	Casados/as	4
07	Somontano de Barbastro	20 a 24	Hombres	Solteros/as	730
07	Somontano de Barbastro	20 a 24	Hombres	Casados/as	25
07	Somontano de Barbastro	20 a 24	Mujeres	Solteros/as	620
07	Somontano de Barbastro	20 a 24	Mujeres	Casados/as	74
07	Somontano de Barbastro	20 a 24	Mujeres	Separados/as	2
07	Somontano de Barbastro	25 a 29	Hombres	Solteros/as	635
07	Somontano de Barbastro	25 a 29	Hombres	Casados/as	153
07	Somontano de Barbastro	25 a 29	Hombres	Separados/as	2
07	Somontano de Barbastro	25 a 29	Hombres	Divorciados/as	3
07	Somontano de Barbastro	25 a 29	Mujeres	Solteros/as	487
07	Somontano de Barbastro	25 a 29	Mujeres	Casados/as	226
07	Somontano de Barbastro	25 a 29	Mujeres	Viudos/as	1
07	Somontano de Barbastro	25 a 29	Mujeres	Separados/as	14
07	Somontano de Barbastro	25 a 29	Mujeres	Divorciados/as	4
07	Somontano de Barbastro	30 a 34	Hombres	Solteros/as	413
07	Somontano de Barbastro	30 a 34	Hombres	Casados/as	373
07	Somontano de Barbastro	30 a 34	Hombres	Viudos/as	1
07	Somontano de Barbastro	30 a 34	Hombres	Separados/as	9
07	Somontano de Barbastro	30 a 34	Mujeres	Solteros/as	240
07	Somontano de Barbastro	30 a 34	Mujeres	Casados/as	473
07	Somontano de Barbastro	30 a 34	Mujeres	Viudos/as	3
07	Somontano de Barbastro	30 a 34	Mujeres	Separados/as	23
07	Somontano de Barbastro	30 a 34	Mujeres	Divorciados/as	9
07	Somontano de Barbastro	35 a 39	Hombres	Solteros/as	237
07	Somontano de Barbastro	35 a 39	Hombres	Casados/as	577
07	Somontano de Barbastro	35 a 39	Hombres	Viudos/as	3
07	Somontano de Barbastro	35 a 39	Hombres	Separados/as	27
07	Somontano de Barbastro	35 a 39	Hombres	Divorciados/as	4
07	Somontano de Barbastro	35 a 39	Mujeres	Solteros/as	129
07	Somontano de Barbastro	35 a 39	Mujeres	Casados/as	677
07	Somontano de Barbastro	35 a 39	Mujeres	Viudos/as	6
07	Somontano de Barbastro	35 a 39	Mujeres	Separados/as	17
07	Somontano de Barbastro	35 a 39	Mujeres	Divorciados/as	15
07	Somontano de Barbastro	40 a 44	Hombres	Solteros/as	153
07	Somontano de Barbastro	40 a 44	Hombres	Casados/as	609
07	Somontano de Barbastro	40 a 44	Hombres	Viudos/as	5
07	Somontano de Barbastro	40 a 44	Hombres	Separados/as	28
07	Somontano de Barbastro	40 a 44	Hombres	Divorciados/as	9
07	Somontano de Barbastro	40 a 44	Mujeres	Solteros/as	90
07	Somontano de Barbastro	40 a 44	Mujeres	Casados/as	694
07	Somontano de Barbastro	40 a 44	Mujeres	Viudos/as	10
07	Somontano de Barbastro	40 a 44	Mujeres	Separados/as	20
07	Somontano de Barbastro	40 a 44	Mujeres	Divorciados/as	14
07	Somontano de Barbastro	45 a 49	Hombres	Solteros/as	139
07	Somontano de Barbastro	45 a 49	Hombres	Casados/as	620
07	Somontano de Barbastro	45 a 49	Hombres	Viudos/as	4
07	Somontano de Barbastro	45 a 49	Hombres	Separados/as	23
07	Somontano de Barbastro	45 a 49	Hombres	Divorciados/as	7
07	Somontano de Barbastro	45 a 49	Mujeres	Solteros/as	57
07	Somontano de Barbastro	45 a 49	Mujeres	Casados/as	562
07	Somontano de Barbastro	45 a 49	Mujeres	Viudos/as	20
07	Somontano de Barbastro	45 a 49	Mujeres	Separados/as	19
07	Somontano de Barbastro	45 a 49	Mujeres	Divorciados/as	15
07	Somontano de Barbastro	50 a 54	Hombres	Solteros/as	105
07	Somontano de Barbastro	50 a 54	Hombres	Casados/as	540
07	Somontano de Barbastro	50 a 54	Hombres	Viudos/as	10
07	Somontano de Barbastro	50 a 54	Hombres	Separados/as	17
07	Somontano de Barbastro	50 a 54	Hombres	Divorciados/as	6
07	Somontano de Barbastro	50 a 54	Mujeres	Solteros/as	34
07	Somontano de Barbastro	50 a 54	Mujeres	Casados/as	499
07	Somontano de Barbastro	50 a 54	Mujeres	Viudos/as	37
07	Somontano de Barbastro	50 a 54	Mujeres	Separados/as	16
07	Somontano de Barbastro	50 a 54	Mujeres	Divorciados/as	5
07	Somontano de Barbastro	55 a 59	Hombres	Solteros/as	107
07	Somontano de Barbastro	55 a 59	Hombres	Casados/as	466
07	Somontano de Barbastro	55 a 59	Hombres	Viudos/as	11
07	Somontano de Barbastro	55 a 59	Hombres	Separados/as	6
07	Somontano de Barbastro	55 a 59	Hombres	Divorciados/as	4
07	Somontano de Barbastro	55 a 59	Mujeres	Solteros/as	33
07	Somontano de Barbastro	55 a 59	Mujeres	Casados/as	477
07	Somontano de Barbastro	55 a 59	Mujeres	Viudos/as	54
07	Somontano de Barbastro	55 a 59	Mujeres	Separados/as	11
07	Somontano de Barbastro	55 a 59	Mujeres	Divorciados/as	3
07	Somontano de Barbastro	60 a 64	Hombres	Solteros/as	91
07	Somontano de Barbastro	60 a 64	Hombres	Casados/as	375
07	Somontano de Barbastro	60 a 64	Hombres	Viudos/as	11
07	Somontano de Barbastro	60 a 64	Hombres	Separados/as	8
07	Somontano de Barbastro	60 a 64	Hombres	Divorciados/as	1
07	Somontano de Barbastro	60 a 64	Mujeres	Solteros/as	28
07	Somontano de Barbastro	60 a 64	Mujeres	Casados/as	429
07	Somontano de Barbastro	60 a 64	Mujeres	Viudos/as	83
