Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
50089	Cuarte de Huerva	2015	11589	8143	5272	2871	50	129	5093	64,7427238118629
50090	Cubel	2007	209	184	135	49	10	4	121	73,3695652173913
50090	Cubel	2011	192	167	121	46	4	1	116	72,4550898203593
50090	Cubel	2015	184	160	106	54	0	1	105	66,25
50091	Cuerlas (Las)	2007	85	76	47	29	4	2	41	61,8421052631579
50091	Cuerlas (Las)	2011	66	60	44	16	0	0	44	73,3333333333333
50091	Cuerlas (Las)	2015	51	50	33	17	0	0	33	66
50092	Chiprana	2007	328	352	321	31	1	3	317	91,1931818181818
50092	Chiprana	2011	276	337	310	27	8	4	298	91,9881305637982
50092	Chiprana	2015	514	325	278	47	5	4	269	85,5384615384615
50093	Chodes	2007	146	129	108	21	3	0	105	83,7209302325581
50093	Chodes	2011	149	116	88	28	1	0	87	75,8620689655172
50093	Chodes	2015	135	102	73	29	4	6	63	71,5686274509804
50094	Daroca	2007	2326	1880	1398	482	13	23	1362	74,3617021276596
50094	Daroca	2011	2300	1787	1390	397	23	30	1337	77,7839955232233
50094	Daroca	2015	2193	1675	1272	403	22	27	1223	75,9402985074627
50095	Ejea de los Caballeros	2007	16785	12837	8409	4428	65	177	8167	65,5059593362935
50095	Ejea de los Caballeros	2011	17344	12705	8733	3972	108	243	8382	68,7367178276269
50095	Ejea de los Caballeros	2015	16870	12541	8397	4144	106	193	8098	66,9563830635516
50096	Embid de Ariza	2007	66	62	52	10	1	0	51	83,8709677419355
50096	Embid de Ariza	2011	56	52	48	4	0	0	48	92,3076923076923
50096	Embid de Ariza	2015	49	46	39	7	0	1	38	84,7826086956522
50098	Encinacorba	2007	279	236	191	45	5	8	178	80,9322033898305
50098	Encinacorba	2011	252	221	191	30	1	0	190	86,4253393665158
50098	Encinacorba	2015	235	189	140	49	3	3	134	74,0740740740741
50099	Épila	2007	4184	3252	2652	600	12	28	2612	81,549815498155
50099	Épila	2011	4765	3205	2586	619	26	53	2507	80,6864274570983
50099	Épila	2015	4593	3161	2443	718	42	21	2380	77,2856690920595
50100	Erla	2007	434	401	320	81	8	24	288	79,8004987531172
50100	Erla	2011	421	357	295	62	13	10	272	82,6330532212885
50100	Erla	2015	375	340	248	92	8	6	234	72,9411764705882
50101	Escatrón	2007	1155	1003	794	209	14	22	758	79,1625124626122
50101	Escatrón	2011	1132	922	706	216	20	19	667	76,5726681127983
50101	Escatrón	2015	1113	885	658	227	24	14	620	74,3502824858757
50102	Fabara	2007	1221	1008	905	103	7	18	880	89,781746031746
50102	Fabara	2011	1255	947	805	142	24	25	756	85,0052798310454
50102	Fabara	2015	1231	880	682	198	32	39	611	77,5
50104	Farlete	2007	447	391	353	38	21	8	324	90,2813299232737
50104	Farlete	2011	439	383	353	30	13	2	338	92,1671018276762
50104	Farlete	2015	407	359	328	31	26	5	297	91,3649025069638
50105	Fayón	2007	427	412	346	66	7	6	333	83,9805825242718
50105	Fayón	2011	407	356	307	49	4	3	300	86,2359550561798
50105	Fayón	2015	348	313	272	41	6	2	264	86,9009584664537
50106	Fayos (Los)	2007	172	158	129	29	3	2	124	81,6455696202532
50106	Fayos (Los)	2011	153	139	125	14	1	1	123	89,9280575539568
50106	Fayos (Los)	2015	153	140	120	20	0	1	119	85,7142857142857
50107	Figueruelas	2007	1130	926	778	148	5	20	753	84,0172786177106
50107	Figueruelas	2011	1332	977	836	141	17	13	806	85,568065506653
50107	Figueruelas	2015	1263	987	796	191	12	15	769	80,6484295845998
50108	Fombuena	2007	51	52	40	12	0	2	38	76,9230769230769
50108	Fombuena	2011	52	49	36	13	1	0	35	73,469387755102
50108	Fombuena	2015	54	47	36	11	0	0	36	76,5957446808511
50109	Frago (El)	2007	127	121	91	30	2	1	88	75,2066115702479
50109	Frago (El)	2011	106	100	78	22	0	0	78	78
50109	Frago (El)	2015	104	105	75	30	1	4	70	71,4285714285714
50110	Frasno (El)	2007	494	459	385	74	1	0	384	83,8779956427015
50110	Frasno (El)	2011	476	431	371	60	5	2	364	86,0788863109049
50110	Frasno (El)	2015	439	372	291	81	7	8	276	78,2258064516129
50111	Fréscano	2007	237	210	198	12	5	3	190	94,2857142857143
50111	Fréscano	2011	220	198	174	24	2	5	167	87,8787878787879
50111	Fréscano	2015	207	188	164	24	6	5	153	87,2340425531915
50113	Fuendejalón	2007	851	773	679	94	11	4	664	87,8395860284605
50113	Fuendejalón	2011	953	721	626	95	4	13	609	86,8238557558946
50113	Fuendejalón	2015	859	675	544	131	9	12	523	80,5925925925926
50114	Fuendetodos	2007	167	182	141	41	3	10	128	77,4725274725275
50114	Fuendetodos	2011	174	161	138	23	5	5	128	85,7142857142857
50114	Fuendetodos	2015	153	129	109	20	0	2	107	84,4961240310078
50115	Fuentes de Ebro	2007	4002	3172	2383	789	14	50	2319	75,1261034047919
50115	Fuentes de Ebro	2011	4617	3296	2376	920	27	54	2295	72,0873786407767
50115	Fuentes de Ebro	2015	4643	3306	2331	975	68	75	2188	70,508166969147
50116	Fuentes de Jiloca	2007	296	278	218	60	1	2	215	78,4172661870504
50116	Fuentes de Jiloca	2011	280	224	180	44	1	7	172	80,3571428571429
50116	Fuentes de Jiloca	2015	243	192	145	47	5	6	134	75,5208333333333
50117	Gallocanta	2007	155	124	110	14	5	1	104	88,7096774193548
50117	Gallocanta	2011	152	130	112	18	2	3	107	86,1538461538462
50117	Gallocanta	2015	158	129	99	30	3	4	92	76,7441860465116
50118	Gallur	2007	2899	2462	1970	492	16	21	1933	80,0162469536962
50118	Gallur	2011	3007	2342	1854	488	31	41	1782	79,1631084543126
50118	Gallur	2015	2779	2230	1631	599	27	34	1570	73,1390134529148
50119	Gelsa	2007	1205	1085	865	220	24	12	829	79,7235023041475
50119	Gelsa	2011	1201	1002	795	207	24	15	756	79,3413173652695
50119	Gelsa	2015	1122	928	718	210	24	13	681	77,3706896551724
50120	Godojos	2007	57	59	44	15	1	0	43	74,5762711864407
50120	Godojos	2011	46	53	48	5	0	0	48	90,5660377358491
50120	Godojos	2015	36	52	39	13	3	5	31	75
50121	Gotor	2007	382	310	278	32	4	2	272	89,6774193548387
50121	Gotor	2011	399	298	271	27	7	4	260	90,9395973154362
50121	Gotor	2015	347	281	237	44	9	3	225	84,3416370106762
50122	Grisel	2007	79	93	83	10	5	3	75	89,247311827957
50122	Grisel	2011	79	72	65	7	3	0	62	90,2777777777778
50122	Grisel	2015	67	73	65	8	0	0	65	89,041095890411
50123	Grisén	2007	467	394	304	90	3	6	295	77,1573604060914
50123	Grisén	2011	554	421	358	63	2	9	347	85,0356294536817
50123	Grisén	2015	636	481	406	75	10	13	383	84,4074844074844
50124	Herrera de los Navarros	2007	670	541	474	67	3	6	465	87,6155268022181
50124	Herrera de los Navarros	2011	616	486	440	46	8	9	423	90,5349794238683
50124	Herrera de los Navarros	2015	565	430	335	95	5	22	308	77,906976744186
50125	Ibdes	2007	501	489	411	78	6	1	404	84,0490797546012
50125	Ibdes	2011	490	432	355	77	2	3	350	82,1759259259259
50125	Ibdes	2015	483	385	306	79	2	5	299	79,4805194805195
50126	Illueca	2007	3288	2509	1883	626	24	43	1816	75,0498206456756
50126	Illueca	2011	3348	2546	1892	654	18	64	1810	74,3126472898665
50126	Illueca	2015	3159	2461	1661	800	46	42	1573	67,4928890694839
50128	Isuerre	2007	50	47	34	13	0	2	32	72,3404255319149
50128	Isuerre	2011	37	35	33	2	0	3	30	94,2857142857143
50128	Isuerre	2015	33	31	25	6	1	1	23	80,6451612903226
50129	Jaraba	2007	324	267	201	66	2	1	198	75,2808988764045
50129	Jaraba	2011	360	273	222	51	2	1	219	81,3186813186813
50129	Jaraba	2015	329	254	195	59	0	3	192	76,7716535433071
50130	Jarque de Moncayo	2007	541	454	381	73	4	12	365	83,920704845815
50130	Jarque de Moncayo	2011	550	425	333	92	4	11	318	78,3529411764706
50130	Jarque de Moncayo	2015	501	397	288	109	1	4	283	72,544080604534
50131	Jaulín	2007	316	268	226	42	0	5	221	84,3283582089552
50131	Jaulín	2011	323	252	195	57	1	4	190	77,3809523809524
50131	Jaulín	2015	268	236	164	72	16	6	142	69,4915254237288
50132	Joyosa (La)	2007	733	609	478	131	8	25	445	78,4893267651888
50132	Joyosa (La)	2011	936	705	548	157	3	19	526	77,7304964539007
50132	Joyosa (La)	2015	1007	770	546	224	24	31	491	70,9090909090909
50133	Lagata	2007	155	140	112	28	0	2	110	80
50133	Lagata	2011	134	133	109	24	0	2	107	81,9548872180451
50133	Lagata	2015	133	122	101	21	1	4	96	82,7868852459016
50134	Langa del Castillo	2007	159	152	123	29	1	4	118	80,9210526315789
50134	Langa del Castillo	2011	151	137	118	19	2	4	112	86,1313868613139
50134	Langa del Castillo	2015	136	128	102	26	2	12	88	79,6875
50135	Layana	2007	122	102	87	15	5	2	80	85,2941176470588
50135	Layana	2011	124	100	78	22	2	2	74	78
50135	Layana	2015	119	97	71	26	2	8	61	73,1958762886598
50136	Lécera	2007	758	661	547	114	4	14	529	82,7534039334342
50136	Lécera	2011	765	633	541	92	12	18	511	85,4660347551343
50136	Lécera	2015	730	595	475	120	15	6	454	79,8319327731092
50137	Leciñena	2007	1288	1150	956	194	18	11	927	83,1304347826087
50137	Leciñena	2011	1305	1137	950	187	13	20	917	83,5532102022867
50137	Leciñena	2015	1234	1036	833	203	30	41	762	80,4054054054054
50138	Lechón	2007	59	53	46	7	1	4	41	86,7924528301887
50138	Lechón	2011	57	48	45	3	0	0	45	93,75
50138	Lechón	2015	53	50	41	9	0	3	38	82
50139	Letux	2007	397	426	386	40	0	0	386	90,6103286384977
50139	Letux	2011	425	387	346	41	4	0	342	89,405684754522
50139	Letux	2015	379	331	289	42	3	3	283	87,3111782477341
50140	Litago	2007	187	164	145	19	1	3	141	88,4146341463415
50140	Litago	2011	183	177	153	24	10	2	141	86,4406779661017
50140	Litago	2015	174	168	144	24	2	5	137	85,7142857142857
50141	Lituénigo	2007	128	123	107	16	3	4	100	86,9918699186992
50141	Lituénigo	2011	125	120	103	17	0	1	102	85,8333333333333
50141	Lituénigo	2015	126	116	97	19	4	1	92	83,6206896551724
50142	Lobera de Onsella	2007	54	76	47	29	4	2	41	61,8421052631579
50142	Lobera de Onsella	2011	50	45	36	9	1	1	34	80
50142	Lobera de Onsella	2015	42	36	29	7	0	0	29	80,5555555555556
50143	Longares	2007	879	651	517	134	1	4	512	79,4162826420891
50143	Longares	2011	896	631	475	156	5	7	463	75,2773375594295
50143	Longares	2015	898	581	408	173	5	11	392	70,223752151463
50144	Longás	2007	44	52	43	9	0	0	43	82,6923076923077
50144	Longás	2011	36	32	30	2	0	0	30	93,75
50144	Longás	2015	35	36	33	3	0	2	31	91,6666666666667
50146	Lucena de Jalón	2007	274	233	180	53	4	8	168	77,2532188841202
50146	Lucena de Jalón	2011	309	222	163	59	6	7	150	73,4234234234234
50146	Lucena de Jalón	2015	252	202	137	65	7	8	122	67,8217821782178
50147	Luceni	2007	1052	872	653	219	6	13	634	74,8853211009174
50147	Luceni	2011	1098	852	635	217	18	27	590	74,5305164319249
50147	Luceni	2015	1014	804	565	239	23	31	511	70,273631840796
50148	Luesia	2007	407	408	304	104	6	5	293	74,5098039215686
50148	Luesia	2011	361	374	320	54	3	6	311	85,5614973262032
50148	Luesia	2015	307	334	275	59	3	1	271	82,3353293413174
50149	Luesma	2007	36	38	23	15	0	1	22	60,5263157894737
50149	Luesma	2011	38	50	36	14	0	1	35	72
50149	Luesma	2015	47	41	27	14	2	1	24	65,8536585365854
50150	Lumpiaque	2007	970	801	574	227	1	7	566	71,6604244694132
50150	Lumpiaque	2011	937	738	529	209	6	4	519	71,680216802168
50150	Lumpiaque	2015	916	690	485	205	1	17	467	70,2898550724638
50151	Luna	2007	853	738	567	171	16	29	522	76,8292682926829
50151	Luna	2011	846	712	568	144	15	16	537	79,7752808988764
50151	Luna	2015	776	668	525	143	16	13	496	78,5928143712575
50152	Maella	2007	2089	1726	1401	325	10	23	1368	81,17033603708
50152	Maella	2011	2028	1593	1318	275	18	34	1266	82,736974262398
50152	Maella	2015	1958	1483	1096	387	43	54	999	73,9042481456507
50153	Magallón	2007	1148	1059	895	164	5	8	882	84,5136921624174
50153	Magallón	2011	1205	1024	867	157	17	21	829	84,66796875
50153	Magallón	2015	1183	963	778	185	16	22	740	80,7892004153686
50154	Mainar	2007	157	153	131	22	7	1	123	85,6209150326797
50154	Mainar	2011	167	132	115	17	2	0	113	87,1212121212121
50154	Mainar	2015	162	122	101	21	1	0	100	82,7868852459016
50155	Malanquilla	2007	130	138	100	38	7	1	92	72,463768115942
50155	Malanquilla	2011	127	123	106	17	7	0	99	86,1788617886179
50155	Malanquilla	2015	112	111	91	20	0	1	90	81,981981981982
50156	Maleján	2007	297	252	224	28	3	4	217	88,8888888888889
50156	Maleján	2011	344	239	218	21	1	3	214	91,2133891213389
50156	Maleján	2015	300	223	183	40	4	7	172	82,0627802690583
50157	Malón	2007	403	336	287	49	4	2	281	85,4166666666667
50157	Malón	2011	379	320	280	40	8	4	268	87,5
50157	Malón	2015	364	300	264	36	12	7	245	88
50159	Maluenda	2007	1055	792	668	124	19	12	637	84,3434343434343
50159	Maluenda	2011	1094	806	679	127	6	3	670	84,24317617866
50159	Maluenda	2015	1080	733	615	118	10	10	595	83,9017735334243
50160	Mallén	2007	3327	2484	2050	434	15	19	2016	82,5281803542673
50160	Mallén	2011	3704	2558	2114	444	32	28	2054	82,642689601251
50160	Mallén	2015	3399	2432	1774	658	32	33	1709	72,9440789473684
50161	Manchones	2007	146	132	111	21	0	0	111	84,0909090909091
50161	Manchones	2011	123	126	116	10	2	0	114	92,0634920634921
50161	Manchones	2015	116	128	114	14	2	3	109	89,0625
50162	Mara	2007	199	182	154	28	6	1	147	84,6153846153846
50162	Mara	2011	206	163	137	26	5	0	132	84,0490797546012
50162	Mara	2015	178	147	126	21	1	2	123	85,7142857142857
50163	María de Huerva	2007	2917	2566	1635	931	10	54	1571	63,717848791894
50163	María de Huerva	2011	4729	3422	2237	1185	44	106	2087	65,3711279953244
50163	María de Huerva	2015	5359	3691	2371	1320	74	107	2190	64,2373340558114
50164	Mediana de Aragón	2007	500	464	393	71	1	3	389	84,698275862069
50164	Mediana de Aragón	2011	481	410	324	86	6	22	296	79,0243902439024
50164	Mediana de Aragón	2015	473	404	274	130	20	15	239	67,8217821782178
50165	Mequinenza	2007	2533	2097	1576	521	16	19	1541	75,1549833094897
50165	Mequinenza	2011	2495	1912	1461	451	54	50	1357	76,4121338912134
50165	Mequinenza	2015	2393	1827	1296	531	58	51	1187	70,935960591133
50166	Mesones de Isuela	2007	321	300	248	52	0	1	247	82,6666666666667
50166	Mesones de Isuela	2011	315	280	236	44	8	2	226	84,2857142857143
50166	Mesones de Isuela	2015	295	264	220	44	5	4	211	83,3333333333333
50167	Mezalocha	2007	260	264	229	35	0	3	226	86,7424242424242
50167	Mezalocha	2011	226	237	189	48	1	1	187	79,746835443038
50167	Mezalocha	2015	241	233	194	39	5	7	182	83,2618025751073
50168	Mianos	2007	45	63	48	15	0	3	45	76,1904761904762
50168	Mianos	2011	41	38	32	6	1	1	30	84,2105263157895
50168	Mianos	2015	30	35	34	1	0	0	34	97,1428571428571
50169	Miedes de Aragón	2007	469	400	299	101	2	6	291	74,75
50169	Miedes de Aragón	2011	475	378	305	73	4	2	299	80,6878306878307
50169	Miedes de Aragón	2015	464	372	297	75	2	9	286	79,8387096774194
50170	Monegrillo	2007	495	449	398	51	13	4	381	88,641425389755
50170	Monegrillo	2011	479	415	359	56	9	4	346	86,5060240963855
50170	Monegrillo	2015	440	387	279	108	22	11	246	72,093023255814
50171	Moneva	2007	99	130	88	42	6	4	78	67,6923076923077
50171	Moneva	2011	122	132	93	39	9	2	82	70,4545454545455
50171	Moneva	2015	111	111	90	21	0	0	90	81,0810810810811
50172	Monreal de Ariza	2007	239	234	162	72	10	6	146	69,2307692307692
50172	Monreal de Ariza	2011	189	192	136	56	4	7	125	70,8333333333333
50172	Monreal de Ariza	2015	233	200	138	62	11	11	116	69
50173	Monterde	2007	217	209	173	36	0	2	171	82,7751196172249
50173	Monterde	2011	194	191	170	21	1	2	167	89,0052356020942
50173	Monterde	2015	168	241	216	25	1	3	212	89,6265560165975
50174	Montón	2007	134	122	105	17	1	3	101	86,0655737704918
50174	Montón	2011	132	116	108	8	1	1	106	93,1034482758621
50174	Montón	2015	114	99	83	16	1	4	78	83,8383838383838
50175	Morata de Jalón	2007	1385	1198	878	320	8	11	859	73,2888146911519
50175	Morata de Jalón	2011	1352	1113	781	332	16	30	735	70,1707097933513
50175	Morata de Jalón	2015	1209	1041	771	270	5	20	746	74,0634005763689
50176	Morata de Jiloca	2007	267	272	243	29	0	5	238	89,3382352941176
50176	Morata de Jiloca	2011	301	265	238	27	2	0	236	89,811320754717
50176	Morata de Jiloca	2015	236	264	230	34	1	1	228	87,1212121212121
50177	Morés	2007	460	406	344	62	3	1	340	84,7290640394089
50177	Morés	2011	437	361	308	53	1	3	304	85,3185595567867
50177	Morés	2015	379	322	285	37	8	3	274	88,5093167701863
50178	Moros	2007	478	382	277	105	3	3	271	72,5130890052356
50178	Moros	2011	469	333	266	67	0	9	257	79,8798798798799
50178	Moros	2015	406	311	199	112	6	12	181	63,9871382636656
50179	Moyuela	2007	297	299	269	30	2	7	260	89,9665551839465
50179	Moyuela	2011	260	252	252	0	0	1	251	100
50179	Moyuela	2015	265	267	226	41	2	3	221	84,6441947565543
50180	Mozota	2007	126	128	110	18	6	8	96	85,9375
50180	Mozota	2011	114	113	99	14	5	6	88	87,6106194690265
50180	Mozota	2015	121	119	82	37	5	1	76	68,9075630252101
50181	Muel	2007	1200	1019	778	241	28	6	744	76,3493621197252
50181	Muel	2011	1385	1089	821	268	27	28	766	75,3902662993572
50181	Muel	2015	1375	1022	786	236	23	16	747	76,9080234833659
50182	Muela (La)	2007	3567	3176	2326	850	33	51	2242	73,2367758186398
50182	Muela (La)	2011	5166	3641	2562	1079	35	90	2437	70,3652842625652
50182	Muela (La)	2015	4948	3522	2189	1333	44	75	2070	62,1521862578081
50183	Munébrega	2007	437	396	338	58	1	13	324	85,3535353535354
50183	Munébrega	2011	488	378	324	54	4	11	309	85,7142857142857
50183	Munébrega	2015	420	343	293	50	1	6	286	85,4227405247813
50184	Murero	2007	146	157	142	15	3	1	138	90,4458598726115
50184	Murero	2011	146	136	115	21	4	0	111	84,5588235294118
50184	Murero	2015	133	124	97	27	4	6	87	78,2258064516129
50185	Murillo de Gállego	2007	177	187	145	42	3	2	140	77,5401069518717
50185	Murillo de Gállego	2011	189	154	136	18	3	3	130	88,3116883116883
50185	Murillo de Gállego	2015	183	133	109	24	1	2	106	81,9548872180451
50186	Navardún	2007	50	53	33	20	0	1	32	62,2641509433962
50186	Navardún	2011	50	48	36	12	1	0	35	75
50186	Navardún	2015	43	41	35	6	2	1	32	85,3658536585366
50187	Nigüella	2007	89	93	64	29	2	8	54	68,8172043010753
50187	Nigüella	2011	81	74	57	17	0	8	49	77,027027027027
50187	Nigüella	2015	80	69	51	18	1	10	40	73,9130434782609
50188	Nombrevilla	2007	46	41	33	8	0	2	31	80,4878048780488
50188	Nombrevilla	2011	35	38	33	5	0	3	30	86,8421052631579
50188	Nombrevilla	2015	37	32	25	7	0	1	24	78,125
50189	Nonaspe	2007	1055	875	748	127	9	7	732	85,4857142857143
50189	Nonaspe	2011	1061	796	647	149	13	64	570	81,2814070351759
50189	Nonaspe	2015	1016	736	557	179	25	31	501	75,679347826087
50190	Novallas	2007	818	759	685	74	3	3	679	90,2503293807642
50190	Novallas	2011	919	789	668	121	8	6	654	84,6641318124208
50190	Novallas	2015	931	738	599	139	24	13	562	81,1653116531165
50191	Novillas	2007	645	547	448	99	0	5	443	81,9012797074954
50191	Novillas	2011	626	509	420	89	7	16	397	82,5147347740668
50191	Novillas	2015	586	481	302	179	21	13	268	62,7858627858628
50192	Nuévalos	2007	338	277	238	39	2	0	236	85,9205776173285
50192	Nuévalos	2011	356	253	222	31	3	3	216	87,7470355731225
50192	Nuévalos	2015	332	247	218	29	2	13	203	88,2591093117409
50193	Nuez de Ebro	2007	699	599	487	112	1	8	478	81,3021702838063
50193	Nuez de Ebro	2011	801	636	508	128	16	16	476	79,874213836478
50193	Nuez de Ebro	2015	843	650	487	163	20	23	444	74,9230769230769
50194	Olvés	2007	115	116	100	16	2	0	98	86,2068965517241
50194	Olvés	2011	115	108	96	12	0	2	94	88,8888888888889
50194	Olvés	2015	106	94	73	21	4	4	65	77,6595744680851
50195	Orcajo	2007	37	44	29	15	0	3	26	65,9090909090909
50195	Orcajo	2011	33	47	37	10	0	2	35	78,7234042553191
50195	Orcajo	2015	57	56	47	9	1	7	39	83,9285714285714
50196	Orera	2007	133	110	100	10	4	1	95	90,9090909090909
50196	Orera	2011	129	113	101	12	3	0	98	89,3805309734513
50196	Orera	2015	131	113	101	12	2	1	98	89,3805309734513
50197	Orés	2007	104	102	89	13	0	0	89	87,2549019607843
50197	Orés	2011	101	94	79	15	1	0	78	84,0425531914894
50197	Orés	2015	110	97	81	16	1	2	78	83,5051546391753
50198	Oseja	2007	47	49	40	9	1	0	39	81,6326530612245
50198	Oseja	2011	55	53	49	4	0	2	47	92,4528301886792
50198	Oseja	2015	48	55	45	10	2	2	41	81,8181818181818
50199	Osera de Ebro	2007	395	364	292	72	3	4	285	80,2197802197802
50199	Osera de Ebro	2011	473	380	267	113	11	6	250	70,2631578947368
50199	Osera de Ebro	2015	424	344	245	99	9	6	230	71,2209302325581
50200	Paniza	2007	742	611	541	70	4	8	529	88,5433715220949
50200	Paniza	2011	759	580	505	75	8	12	485	87,0689655172414
50200	Paniza	2015	729	552	470	82	8	7	455	85,1449275362319
50201	Paracuellos de Jiloca	2007	507	441	383	58	1	4	378	86,8480725623583
50201	Paracuellos de Jiloca	2011	576	471	395	76	1	15	379	83,864118895966
50201	Paracuellos de Jiloca	2015	568	461	372	89	5	11	356	80,6941431670282
50202	Paracuellos de la Ribera	2007	211	212	185	27	2	1	182	87,2641509433962
50202	Paracuellos de la Ribera	2011	194	184	148	36	2	1	145	80,4347826086957
50202	Paracuellos de la Ribera	2015	175	160	128	32	0	2	126	80
50203	Pastriz	2007	1326	1093	872	221	7	15	850	79,7804208600183
50203	Pastriz	2011	1384	1075	910	165	13	32	865	84,6511627906977
50203	Pastriz	2015	1310	1043	826	217	27	25	774	79,1946308724832
50204	Pedrola	2007	3168	2433	1788	645	21	21	1746	73,4895191122072
50204	Pedrola	2011	3721	2518	1836	682	35	50	1751	72,9150119142176
50204	Pedrola	2015	3622	2490	1757	733	59	43	1655	70,5622489959839
50205	Pedrosas (Las)	2007	100	112	83	29	3	4	76	74,1071428571429
50205	Pedrosas (Las)	2011	121	100	79	21	3	1	75	79
50205	Pedrosas (Las)	2015	110	94	68	26	3	2	63	72,3404255319149
50206	Perdiguera	2007	621	529	423	106	3	9	411	79,9621928166352
50206	Perdiguera	2011	664	512	422	90	3	6	413	82,421875
50206	Perdiguera	2015	613	466	342	124	24	56	262	73,3905579399142
50207	Piedratajada	2007	165	155	112	43	5	4	103	72,258064516129
50207	Piedratajada	2011	150	132	107	25	8	4	95	81,0606060606061
50207	Piedratajada	2015	113	110	78	32	0	3	75	70,9090909090909
50208	Pina de Ebro	2007	2399	1920	1364	556	14	26	1324	71,0416666666667
50208	Pina de Ebro	2011	2655	1848	1384	464	21	29	1334	74,8917748917749
50208	Pina de Ebro	2015	2567	1840	1308	532	43	34	1231	71,0869565217391
50209	Pinseque	2007	2724	2242	1524	718	8	30	1486	67,9750223015165
50209	Pinseque	2011	3481	2560	1588	972	20	65	1503	62,03125
50209	Pinseque	2015	3625	2561	1662	899	21	34	1607	64,896524795002
50210	Pintanos (Los)	2007	52	54	42	12	0	1	41	77,7777777777778
50210	Pintanos (Los)	2011	38	41	40	1	0	0	40	97,5609756097561
50210	Pintanos (Los)	2015	44	43	43	0	0	0	43	100
50211	Plasencia de Jalón	2007	350	305	281	24	3	1	277	92,1311475409836
50211	Plasencia de Jalón	2011	404	305	255	50	2	1	252	83,6065573770492
50211	Plasencia de Jalón	2015	370	282	224	58	4	2	218	79,4326241134752
50212	Pleitas	2007	57	56	49	7	0	1	48	87,5
50212	Pleitas	2011	48	49	45	4	0	4	41	91,8367346938776
50212	Pleitas	2015	43	43	40	3	1	1	38	93,0232558139535
50213	Plenas	2007	112	145	109	36	4	2	103	75,1724137931034
50213	Plenas	2011	132	126	105	21	3	0	102	83,3333333333333
50213	Plenas	2015	120	104	92	12	1	2	89	88,4615384615385
50214	Pomer	2007	38	32	28	4	0	0	28	87,5
50214	Pomer	2011	37	30	24	6	2	0	22	80
50214	Pomer	2015	34	27	16	11	2	0	14	59,2592592592593
50215	Pozuel de Ariza	2007	23	26	20	6	0	1	19	76,9230769230769
50215	Pozuel de Ariza	2011	20	21	19	2	0	1	18	90,4761904761905
50215	Pozuel de Ariza	2015	23	24	18	6	2	2	14	75
50216	Pozuelo de Aragón	2007	331	291	269	22	9	6	254	92,4398625429553
50216	Pozuelo de Aragón	2011	342	273	209	64	33	35	141	76,5567765567766
50216	Pozuelo de Aragón	2015	299	243	203	40	18	6	179	83,5390946502058
50217	Pradilla de Ebro	2007	644	550	440	110	0	6	434	80
50217	Pradilla de Ebro	2011	618	505	406	99	6	5	395	80,3960396039604
50217	Pradilla de Ebro	2015	584	457	340	117	12	17	311	74,398249452954
50218	Puebla de Albortón	2007	144	128	106	22	11	0	95	82,8125
50218	Puebla de Albortón	2011	125	112	94	18	1	0	93	83,9285714285714
50218	Puebla de Albortón	2015	127	117	91	26	1	1	89	77,7777777777778
50219	Puebla de Alfindén (La)	2007	4029	3381	2171	1210	23	78	2070	64,2117716651878
50219	Puebla de Alfindén (La)	2011	5250	3785	2581	1204	38	75	2468	68,1902245706737
50219	Puebla de Alfindén (La)	2015	5864	4107	2637	1470	71	68	2498	64,2074506939372
50220	Puendeluna	2007	64	60	48	12	1	4	43	80
50220	Puendeluna	2011	65	60	40	20	2	7	31	66,6666666666667
50220	Puendeluna	2015	51	52	42	10	0	0	42	80,7692307692308
50221	Purujosa	2007	54	51	37	14	0	0	37	72,5490196078431
50221	Purujosa	2011	44	38	33	5	1	0	32	86,8421052631579
50221	Purujosa	2015	39	34	24	10	1	0	23	70,5882352941176
50222	Quinto	2007	2062	1713	1245	468	9	27	1209	72,6795096322242
50222	Quinto	2011	2111	1702	1246	456	30	22	1194	73,2079905992949
50222	Quinto	2015	2055	1662	1261	401	18	18	1225	75,8724428399519
50223	Remolinos	2007	1202	1007	801	206	9	28	764	79,5431976166832
50223	Remolinos	2011	1199	969	768	201	6	21	741	79,2569659442724
50223	Remolinos	2015	1149	934	726	208	14	19	693	77,7301927194861
50224	Retascón	2007	94	88	67	21	1	9	57	76,1363636363636
50224	Retascón	2011	79	72	56	16	0	6	50	77,7777777777778
50224	Retascón	2015	75	75	59	16	0	7	52	78,6666666666667
50225	Ricla	2007	2652	2024	1455	569	20	2	1433	71,8873517786561
50225	Ricla	2011	3568	1859	1203	656	22	17	1164	64,712210866057
50225	Ricla	2015	3203	1781	1088	693	23	25	1040	61,0892756878158
50227	Romanos	2007	120	111	95	16	0	1	94	85,5855855855856
50227	Romanos	2011	113	107	89	18	1	3	85	83,1775700934579
50227	Romanos	2015	107	95	68	27	1	4	63	71,5789473684211
50228	Rueda de Jalón	2007	372	312	259	53	6	11	242	83,0128205128205
50228	Rueda de Jalón	2011	353	303	255	48	4	3	248	84,1584158415842
50228	Rueda de Jalón	2015	344	281	225	56	10	14	201	80,0711743772242
50229	Ruesca	2007	82	63	59	4	2	1	56	93,6507936507937
