Municipio código	Municipio nombre	Edad	Ocupación agraria	Sexo	Personas
22096	Chimillas	a) <35 años	Jefe explotación agraria	Hombre	2
22096	Chimillas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	4
22096	Chimillas	c) >=55 años	Jefe explotación agraria	Hombre	5
22096	Chimillas	c) >=55 años	Jefe explotación agraria	Mujer	1
22099	Esplús	a) <35 años	Jefe explotación agraria	Hombre	8
22099	Esplús	b) >=35 a <55 años	Jefe explotación agraria	Hombre	48
22099	Esplús	b) >=35 a <55 años	Jefe explotación agraria	Mujer	8
22099	Esplús	c) >=55 años	Jefe explotación agraria	Hombre	45
22099	Esplús	c) >=55 años	Jefe explotación agraria	Mujer	8
22102	Estada	a) <35 años	Jefe explotación agraria	Hombre	2
22102	Estada	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
22102	Estada	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22102	Estada	c) >=55 años	Jefe explotación agraria	Hombre	17
22102	Estada	c) >=55 años	Jefe explotación agraria	Mujer	2
22103	Estadilla	a) <35 años	Jefe explotación agraria	Hombre	11
22103	Estadilla	a) <35 años	Jefe explotación agraria	Mujer	1
22103	Estadilla	b) >=35 a <55 años	Jefe explotación agraria	Hombre	43
22103	Estadilla	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
22103	Estadilla	c) >=55 años	Jefe explotación agraria	Hombre	63
22103	Estadilla	c) >=55 años	Jefe explotación agraria	Mujer	9
22105	Estopiñán del Castillo	a) <35 años	Jefe explotación agraria	Hombre	4
22105	Estopiñán del Castillo	a) <35 años	Jefe explotación agraria	Mujer	1
22105	Estopiñán del Castillo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	28
22105	Estopiñán del Castillo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
22105	Estopiñán del Castillo	c) >=55 años	Jefe explotación agraria	Hombre	34
22105	Estopiñán del Castillo	c) >=55 años	Jefe explotación agraria	Mujer	12
22106	Fago	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22107	Fanlo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
22107	Fanlo	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22107	Fanlo	c) >=55 años	Jefe explotación agraria	Hombre	16
22107	Fanlo	c) >=55 años	Jefe explotación agraria	Mujer	3
22109	Fiscal	a) <35 años	Jefe explotación agraria	Hombre	4
22109	Fiscal	a) <35 años	Jefe explotación agraria	Mujer	1
22109	Fiscal	b) >=35 a <55 años	Jefe explotación agraria	Hombre	16
22109	Fiscal	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22109	Fiscal	c) >=55 años	Jefe explotación agraria	Hombre	13
22109	Fiscal	c) >=55 años	Jefe explotación agraria	Mujer	1
22110	Fonz	a) <35 años	Jefe explotación agraria	Hombre	8
22110	Fonz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	56
22110	Fonz	b) >=35 a <55 años	Jefe explotación agraria	Mujer	8
22110	Fonz	c) >=55 años	Jefe explotación agraria	Hombre	97
22110	Fonz	c) >=55 años	Jefe explotación agraria	Mujer	11
22111	Foradada del Toscar	a) <35 años	Jefe explotación agraria	Hombre	6
22111	Foradada del Toscar	a) <35 años	Jefe explotación agraria	Mujer	1
22111	Foradada del Toscar	b) >=35 a <55 años	Jefe explotación agraria	Hombre	26
22111	Foradada del Toscar	b) >=35 a <55 años	Jefe explotación agraria	Mujer	5
22111	Foradada del Toscar	c) >=55 años	Jefe explotación agraria	Hombre	22
22111	Foradada del Toscar	c) >=55 años	Jefe explotación agraria	Mujer	9
22112	Fraga	a) <35 años	Jefe explotación agraria	Hombre	60
22112	Fraga	a) <35 años	Jefe explotación agraria	Mujer	5
22112	Fraga	b) >=35 a <55 años	Jefe explotación agraria	Hombre	378
22112	Fraga	b) >=35 a <55 años	Jefe explotación agraria	Mujer	37
22112	Fraga	c) >=55 años	Jefe explotación agraria	Hombre	290
22112	Fraga	c) >=55 años	Jefe explotación agraria	Mujer	61
22113	Fueva (La)	a) <35 años	Jefe explotación agraria	Hombre	14
22113	Fueva (La)	a) <35 años	Jefe explotación agraria	Mujer	1
22113	Fueva (La)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	42
22113	Fueva (La)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	9
22113	Fueva (La)	c) >=55 años	Jefe explotación agraria	Hombre	55
22113	Fueva (La)	c) >=55 años	Jefe explotación agraria	Mujer	7
22114	Gistaín	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
22114	Gistaín	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22114	Gistaín	c) >=55 años	Jefe explotación agraria	Hombre	16
22114	Gistaín	c) >=55 años	Jefe explotación agraria	Mujer	7
22115	Grado (El)	a) <35 años	Jefe explotación agraria	Hombre	3
22115	Grado (El)	a) <35 años	Jefe explotación agraria	Mujer	1
22115	Grado (El)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	33
22115	Grado (El)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	6
22115	Grado (El)	c) >=55 años	Jefe explotación agraria	Hombre	53
22115	Grado (El)	c) >=55 años	Jefe explotación agraria	Mujer	8
22116	Grañén	a) <35 años	Jefe explotación agraria	Hombre	28
22116	Grañén	a) <35 años	Jefe explotación agraria	Mujer	3
22116	Grañén	b) >=35 a <55 años	Jefe explotación agraria	Hombre	91
22116	Grañén	b) >=35 a <55 años	Jefe explotación agraria	Mujer	9
22116	Grañén	c) >=55 años	Jefe explotación agraria	Hombre	71
22116	Grañén	c) >=55 años	Jefe explotación agraria	Mujer	4
22117	Graus	a) <35 años	Jefe explotación agraria	Hombre	16
22117	Graus	a) <35 años	Jefe explotación agraria	Mujer	4
22117	Graus	b) >=35 a <55 años	Jefe explotación agraria	Hombre	112
22117	Graus	b) >=35 a <55 años	Jefe explotación agraria	Mujer	19
22117	Graus	c) >=55 años	Jefe explotación agraria	Hombre	105
22117	Graus	c) >=55 años	Jefe explotación agraria	Mujer	27
22119	Gurrea de Gállego	a) <35 años	Jefe explotación agraria	Hombre	8
22119	Gurrea de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Hombre	99
22119	Gurrea de Gállego	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
22119	Gurrea de Gállego	c) >=55 años	Jefe explotación agraria	Hombre	90
22119	Gurrea de Gállego	c) >=55 años	Jefe explotación agraria	Mujer	11
22122	Hoz de Jaca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	1
22122	Hoz de Jaca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22122	Hoz de Jaca	c) >=55 años	Jefe explotación agraria	Hombre	2
22124	Huerto	a) <35 años	Jefe explotación agraria	Hombre	6
22124	Huerto	a) <35 años	Jefe explotación agraria	Mujer	1
22124	Huerto	b) >=35 a <55 años	Jefe explotación agraria	Hombre	40
22124	Huerto	b) >=35 a <55 años	Jefe explotación agraria	Mujer	5
22124	Huerto	c) >=55 años	Jefe explotación agraria	Hombre	30
22124	Huerto	c) >=55 años	Jefe explotación agraria	Mujer	5
22125	Huesca	a) <35 años	Jefe explotación agraria	Hombre	31
22125	Huesca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	108
22125	Huesca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	12
22125	Huesca	c) >=55 años	Jefe explotación agraria	Hombre	141
22125	Huesca	c) >=55 años	Jefe explotación agraria	Mujer	24
22126	Ibieca	a) <35 años	Jefe explotación agraria	Hombre	1
22126	Ibieca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	9
22126	Ibieca	c) >=55 años	Jefe explotación agraria	Hombre	12
22126	Ibieca	c) >=55 años	Jefe explotación agraria	Mujer	1
22127	Igriés	b) >=35 a <55 años	Jefe explotación agraria	Hombre	14
22127	Igriés	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22127	Igriés	c) >=55 años	Jefe explotación agraria	Hombre	14
22127	Igriés	c) >=55 años	Jefe explotación agraria	Mujer	1
22128	Ilche	a) <35 años	Jefe explotación agraria	Hombre	9
22128	Ilche	a) <35 años	Jefe explotación agraria	Mujer	2
22128	Ilche	b) >=35 a <55 años	Jefe explotación agraria	Hombre	28
22128	Ilche	b) >=35 a <55 años	Jefe explotación agraria	Mujer	16
22128	Ilche	c) >=55 años	Jefe explotación agraria	Hombre	29
22128	Ilche	c) >=55 años	Jefe explotación agraria	Mujer	4
22129	Isábena	a) <35 años	Jefe explotación agraria	Hombre	3
22129	Isábena	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
22129	Isábena	c) >=55 años	Jefe explotación agraria	Hombre	25
22129	Isábena	c) >=55 años	Jefe explotación agraria	Mujer	3
22130	Jaca	a) <35 años	Jefe explotación agraria	Hombre	9
22130	Jaca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	82
22130	Jaca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
22130	Jaca	c) >=55 años	Jefe explotación agraria	Hombre	94
22130	Jaca	c) >=55 años	Jefe explotación agraria	Mujer	14
22131	Jasa	a) <35 años	Jefe explotación agraria	Hombre	1
22131	Jasa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	3
22131	Jasa	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22131	Jasa	c) >=55 años	Jefe explotación agraria	Hombre	1
22133	Labuerda	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
22133	Labuerda	c) >=55 años	Jefe explotación agraria	Hombre	3
22133	Labuerda	c) >=55 años	Jefe explotación agraria	Mujer	1
22135	Laluenga	a) <35 años	Jefe explotación agraria	Hombre	1
22135	Laluenga	b) >=35 a <55 años	Jefe explotación agraria	Hombre	28
22135	Laluenga	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22135	Laluenga	c) >=55 años	Jefe explotación agraria	Hombre	22
22135	Laluenga	c) >=55 años	Jefe explotación agraria	Mujer	5
22136	Lalueza	a) <35 años	Jefe explotación agraria	Hombre	21
22136	Lalueza	b) >=35 a <55 años	Jefe explotación agraria	Hombre	81
22136	Lalueza	b) >=35 a <55 años	Jefe explotación agraria	Mujer	7
22136	Lalueza	c) >=55 años	Jefe explotación agraria	Hombre	75
22136	Lalueza	c) >=55 años	Jefe explotación agraria	Mujer	12
22137	Lanaja	a) <35 años	Jefe explotación agraria	Hombre	11
22137	Lanaja	a) <35 años	Jefe explotación agraria	Mujer	2
22137	Lanaja	b) >=35 a <55 años	Jefe explotación agraria	Hombre	97
22137	Lanaja	b) >=35 a <55 años	Jefe explotación agraria	Mujer	14
22137	Lanaja	c) >=55 años	Jefe explotación agraria	Hombre	89
22137	Lanaja	c) >=55 años	Jefe explotación agraria	Mujer	21
22139	Laperdiguera	a) <35 años	Jefe explotación agraria	Hombre	2
22139	Laperdiguera	b) >=35 a <55 años	Jefe explotación agraria	Hombre	8
22139	Laperdiguera	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22139	Laperdiguera	c) >=55 años	Jefe explotación agraria	Hombre	8
22139	Laperdiguera	c) >=55 años	Jefe explotación agraria	Mujer	2
22141	Lascellas-Ponzano	a) <35 años	Jefe explotación agraria	Hombre	4
22141	Lascellas-Ponzano	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
22141	Lascellas-Ponzano	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22141	Lascellas-Ponzano	c) >=55 años	Jefe explotación agraria	Hombre	20
22141	Lascellas-Ponzano	c) >=55 años	Jefe explotación agraria	Mujer	1
22142	Lascuarre	a) <35 años	Jefe explotación agraria	Hombre	6
22142	Lascuarre	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
22142	Lascuarre	c) >=55 años	Jefe explotación agraria	Hombre	11
22142	Lascuarre	c) >=55 años	Jefe explotación agraria	Mujer	1
22143	Laspaúles	a) <35 años	Jefe explotación agraria	Hombre	1
22143	Laspaúles	b) >=35 a <55 años	Jefe explotación agraria	Hombre	18
22143	Laspaúles	c) >=55 años	Jefe explotación agraria	Hombre	17
22143	Laspaúles	c) >=55 años	Jefe explotación agraria	Mujer	2
22144	Laspuña	b) >=35 a <55 años	Jefe explotación agraria	Hombre	12
22144	Laspuña	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22144	Laspuña	c) >=55 años	Jefe explotación agraria	Hombre	16
22144	Laspuña	c) >=55 años	Jefe explotación agraria	Mujer	2
22149	Loarre	a) <35 años	Jefe explotación agraria	Hombre	6
22149	Loarre	a) <35 años	Jefe explotación agraria	Mujer	3
22149	Loarre	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
22149	Loarre	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
22149	Loarre	c) >=55 años	Jefe explotación agraria	Hombre	44
22149	Loarre	c) >=55 años	Jefe explotación agraria	Mujer	3
22150	Loporzano	a) <35 años	Jefe explotación agraria	Hombre	7
22150	Loporzano	a) <35 años	Jefe explotación agraria	Mujer	1
22150	Loporzano	b) >=35 a <55 años	Jefe explotación agraria	Hombre	29
22150	Loporzano	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22150	Loporzano	c) >=55 años	Jefe explotación agraria	Hombre	69
22150	Loporzano	c) >=55 años	Jefe explotación agraria	Mujer	8
22151	Loscorrales	a) <35 años	Jefe explotación agraria	Mujer	1
22151	Loscorrales	b) >=35 a <55 años	Jefe explotación agraria	Hombre	11
22151	Loscorrales	c) >=55 años	Jefe explotación agraria	Hombre	20
22151	Loscorrales	c) >=55 años	Jefe explotación agraria	Mujer	5
22155	Monesma y Cajigar	a) <35 años	Jefe explotación agraria	Hombre	1
22155	Monesma y Cajigar	b) >=35 a <55 años	Jefe explotación agraria	Hombre	16
22155	Monesma y Cajigar	c) >=55 años	Jefe explotación agraria	Hombre	13
22155	Monesma y Cajigar	c) >=55 años	Jefe explotación agraria	Mujer	2
22156	Monflorite-Lascasas	a) <35 años	Jefe explotación agraria	Hombre	6
22156	Monflorite-Lascasas	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
22156	Monflorite-Lascasas	c) >=55 años	Jefe explotación agraria	Hombre	24
22156	Monflorite-Lascasas	c) >=55 años	Jefe explotación agraria	Mujer	2
22157	Montanuy	a) <35 años	Jefe explotación agraria	Hombre	8
22157	Montanuy	b) >=35 a <55 años	Jefe explotación agraria	Hombre	52
22157	Montanuy	b) >=35 a <55 años	Jefe explotación agraria	Mujer	5
22157	Montanuy	c) >=55 años	Jefe explotación agraria	Hombre	25
22157	Montanuy	c) >=55 años	Jefe explotación agraria	Mujer	8
22158	Monzón	a) <35 años	Jefe explotación agraria	Hombre	30
22158	Monzón	a) <35 años	Jefe explotación agraria	Mujer	5
22158	Monzón	b) >=35 a <55 años	Jefe explotación agraria	Hombre	172
22158	Monzón	b) >=35 a <55 años	Jefe explotación agraria	Mujer	30
22158	Monzón	c) >=55 años	Jefe explotación agraria	Hombre	202
22158	Monzón	c) >=55 años	Jefe explotación agraria	Mujer	38
22160	Naval	a) <35 años	Jefe explotación agraria	Hombre	1
22160	Naval	b) >=35 a <55 años	Jefe explotación agraria	Hombre	17
22160	Naval	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22160	Naval	c) >=55 años	Jefe explotación agraria	Hombre	14
22160	Naval	c) >=55 años	Jefe explotación agraria	Mujer	5
22162	Novales	a) <35 años	Jefe explotación agraria	Hombre	1
22162	Novales	b) >=35 a <55 años	Jefe explotación agraria	Hombre	10
22162	Novales	c) >=55 años	Jefe explotación agraria	Hombre	11
22162	Novales	c) >=55 años	Jefe explotación agraria	Mujer	2
22163	Nueno	a) <35 años	Jefe explotación agraria	Hombre	7
22163	Nueno	b) >=35 a <55 años	Jefe explotación agraria	Hombre	23
22163	Nueno	b) >=35 a <55 años	Jefe explotación agraria	Mujer	3
22163	Nueno	c) >=55 años	Jefe explotación agraria	Hombre	29
22163	Nueno	c) >=55 años	Jefe explotación agraria	Mujer	6
22164	Olvena	a) <35 años	Jefe explotación agraria	Hombre	1
22164	Olvena	a) <35 años	Jefe explotación agraria	Mujer	1
22164	Olvena	b) >=35 a <55 años	Jefe explotación agraria	Hombre	7
22164	Olvena	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22164	Olvena	c) >=55 años	Jefe explotación agraria	Hombre	8
22164	Olvena	c) >=55 años	Jefe explotación agraria	Mujer	5
22165	Ontiñena	a) <35 años	Jefe explotación agraria	Hombre	13
22165	Ontiñena	b) >=35 a <55 años	Jefe explotación agraria	Hombre	47
22165	Ontiñena	b) >=35 a <55 años	Jefe explotación agraria	Mujer	17
22165	Ontiñena	c) >=55 años	Jefe explotación agraria	Hombre	55
22165	Ontiñena	c) >=55 años	Jefe explotación agraria	Mujer	6
22167	Osso de Cinca	a) <35 años	Jefe explotación agraria	Hombre	12
22167	Osso de Cinca	b) >=35 a <55 años	Jefe explotación agraria	Hombre	64
22167	Osso de Cinca	b) >=35 a <55 años	Jefe explotación agraria	Mujer	9
22167	Osso de Cinca	c) >=55 años	Jefe explotación agraria	Hombre	37
22167	Osso de Cinca	c) >=55 años	Jefe explotación agraria	Mujer	2
22168	Palo	a) <35 años	Jefe explotación agraria	Hombre	2
22168	Palo	b) >=35 a <55 años	Jefe explotación agraria	Hombre	2
22168	Palo	c) >=55 años	Jefe explotación agraria	Hombre	7
22168	Palo	c) >=55 años	Jefe explotación agraria	Mujer	1
22170	Panticosa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	12
22170	Panticosa	c) >=55 años	Jefe explotación agraria	Hombre	7
22172	Peñalba	a) <35 años	Jefe explotación agraria	Hombre	16
22172	Peñalba	a) <35 años	Jefe explotación agraria	Mujer	3
22172	Peñalba	b) >=35 a <55 años	Jefe explotación agraria	Hombre	72
22172	Peñalba	b) >=35 a <55 años	Jefe explotación agraria	Mujer	14
22172	Peñalba	c) >=55 años	Jefe explotación agraria	Hombre	26
22172	Peñalba	c) >=55 años	Jefe explotación agraria	Mujer	6
22173	Peñas de Riglos (Las)	a) <35 años	Jefe explotación agraria	Hombre	1
22173	Peñas de Riglos (Las)	a) <35 años	Jefe explotación agraria	Mujer	1
22173	Peñas de Riglos (Las)	b) >=35 a <55 años	Jefe explotación agraria	Hombre	22
22173	Peñas de Riglos (Las)	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22173	Peñas de Riglos (Las)	c) >=55 años	Jefe explotación agraria	Hombre	23
22173	Peñas de Riglos (Las)	c) >=55 años	Jefe explotación agraria	Mujer	2
22174	Peralta de Alcofea	a) <35 años	Jefe explotación agraria	Hombre	17
22174	Peralta de Alcofea	a) <35 años	Jefe explotación agraria	Mujer	1
22174	Peralta de Alcofea	b) >=35 a <55 años	Jefe explotación agraria	Hombre	40
22174	Peralta de Alcofea	b) >=35 a <55 años	Jefe explotación agraria	Mujer	13
22174	Peralta de Alcofea	c) >=55 años	Jefe explotación agraria	Hombre	59
22174	Peralta de Alcofea	c) >=55 años	Jefe explotación agraria	Mujer	11
22175	Peralta de Calasanz	a) <35 años	Jefe explotación agraria	Hombre	9
22175	Peralta de Calasanz	a) <35 años	Jefe explotación agraria	Mujer	1
22175	Peralta de Calasanz	b) >=35 a <55 años	Jefe explotación agraria	Hombre	21
22175	Peralta de Calasanz	b) >=35 a <55 años	Jefe explotación agraria	Mujer	2
22175	Peralta de Calasanz	c) >=55 años	Jefe explotación agraria	Hombre	60
22175	Peralta de Calasanz	c) >=55 años	Jefe explotación agraria	Mujer	13
22176	Peraltilla	a) <35 años	Jefe explotación agraria	Hombre	2
22176	Peraltilla	b) >=35 a <55 años	Jefe explotación agraria	Hombre	16
22176	Peraltilla	b) >=35 a <55 años	Jefe explotación agraria	Mujer	1
22176	Peraltilla	c) >=55 años	Jefe explotación agraria	Hombre	15
22176	Peraltilla	c) >=55 años	Jefe explotación agraria	Mujer	3
22177	Perarrúa	a) <35 años	Jefe explotación agraria	Hombre	6
22177	Perarrúa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	5
22177	Perarrúa	b) >=35 a <55 años	Jefe explotación agraria	Mujer	4
22177	Perarrúa	c) >=55 años	Jefe explotación agraria	Hombre	10
22178	Pertusa	a) <35 años	Jefe explotación agraria	Hombre	6
22178	Pertusa	a) <35 años	Jefe explotación agraria	Mujer	1
22178	Pertusa	b) >=35 a <55 años	Jefe explotación agraria	Hombre	13
22178	Pertusa	c) >=55 años	Jefe explotación agraria	Hombre	12
