Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2009	16	Valdejalón	16-64	Mujer	11	3	Graduado escolar o ESO
2009	16	Valdejalón	16-64	Mujer	32	4	BUP, Bachiller, LOGSE ó superior
2009	16	Valdejalón	65 y más	Hombre	17	0	Sin clasificar
2009	16	Valdejalón	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2009	16	Valdejalón	65 y más	Hombre	13	3	Graduado escolar o ESO
2009	16	Valdejalón	65 y más	Hombre	7	4	BUP, Bachiller, LOGSE ó superior
2009	16	Valdejalón	65 y más	Mujer	23	0	Sin clasificar
2009	16	Valdejalón	65 y más	Mujer	1	1	No sabe leer ni escribir
2009	16	Valdejalón	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2009	16	Valdejalón	65 y más	Mujer	21	3	Graduado escolar o ESO
2009	16	Valdejalón	65 y más	Mujer	2	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	0-15	Hombre	976	0	Sin clasificar
2009	17	D.C. Zaragoza	0-15	Hombre	13	1	No sabe leer ni escribir
2009	17	D.C. Zaragoza	0-15	Hombre	139	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	0-15	Hombre	26	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	0-15	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	0-15	Mujer	855	0	Sin clasificar
2009	17	D.C. Zaragoza	0-15	Mujer	12	1	No sabe leer ni escribir
2009	17	D.C. Zaragoza	0-15	Mujer	127	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	0-15	Mujer	23	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	0-15	Mujer	10	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	16-64	Hombre	976	0	Sin clasificar
2009	17	D.C. Zaragoza	16-64	Hombre	1	1	No sabe leer ni escribir
2009	17	D.C. Zaragoza	16-64	Hombre	135	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	16-64	Hombre	813	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	16-64	Hombre	1736	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	16-64	Mujer	1166	0	Sin clasificar
2009	17	D.C. Zaragoza	16-64	Mujer	2	1	No sabe leer ni escribir
2009	17	D.C. Zaragoza	16-64	Mujer	108	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	16-64	Mujer	931	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	16-64	Mujer	2044	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	65 y más	Hombre	438	0	Sin clasificar
2009	17	D.C. Zaragoza	65 y más	Hombre	94	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	65 y más	Hombre	294	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	65 y más	Hombre	202	4	BUP, Bachiller, LOGSE ó superior
2009	17	D.C. Zaragoza	65 y más	Mujer	570	0	Sin clasificar
2009	17	D.C. Zaragoza	65 y más	Mujer	131	2	Inferior a graduado escolar o ESO
2009	17	D.C. Zaragoza	65 y más	Mujer	408	3	Graduado escolar o ESO
2009	17	D.C. Zaragoza	65 y más	Mujer	221	4	BUP, Bachiller, LOGSE ó superior
2009	18	Ribera Baja del Ebro	0-15	Hombre	7	0	Sin clasificar
2009	18	Ribera Baja del Ebro	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2009	18	Ribera Baja del Ebro	0-15	Mujer	6	0	Sin clasificar
2009	18	Ribera Baja del Ebro	16-64	Hombre	28	0	Sin clasificar
2009	18	Ribera Baja del Ebro	16-64	Hombre	8	3	Graduado escolar o ESO
2009	18	Ribera Baja del Ebro	16-64	Hombre	25	4	BUP, Bachiller, LOGSE ó superior
2009	18	Ribera Baja del Ebro	16-64	Mujer	20	0	Sin clasificar
2009	18	Ribera Baja del Ebro	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2009	18	Ribera Baja del Ebro	16-64	Mujer	12	3	Graduado escolar o ESO
2009	18	Ribera Baja del Ebro	16-64	Mujer	13	4	BUP, Bachiller, LOGSE ó superior
2009	18	Ribera Baja del Ebro	65 y más	Hombre	33	0	Sin clasificar
2009	18	Ribera Baja del Ebro	65 y más	Hombre	5	2	Inferior a graduado escolar o ESO
2009	18	Ribera Baja del Ebro	65 y más	Hombre	12	3	Graduado escolar o ESO
2009	18	Ribera Baja del Ebro	65 y más	Hombre	8	4	BUP, Bachiller, LOGSE ó superior
2009	18	Ribera Baja del Ebro	65 y más	Mujer	30	0	Sin clasificar
2009	18	Ribera Baja del Ebro	65 y más	Mujer	11	2	Inferior a graduado escolar o ESO
2009	18	Ribera Baja del Ebro	65 y más	Mujer	15	3	Graduado escolar o ESO
2009	18	Ribera Baja del Ebro	65 y más	Mujer	6	4	BUP, Bachiller, LOGSE ó superior
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	7	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	1	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	8	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	1	1	No sabe leer ni escribir
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	1	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	18	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	9	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	14	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	15	4	BUP, Bachiller, LOGSE ó superior
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	12	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	3	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	16	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	16	4	BUP, Bachiller, LOGSE ó superior
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	26	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	9	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	4	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	4	4	BUP, Bachiller, LOGSE ó superior
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	31	0	Sin clasificar
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	1	1	No sabe leer ni escribir
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	13	3	Graduado escolar o ESO
2009	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	6	4	BUP, Bachiller, LOGSE ó superior
2009	20	Comunidad de Calatayud	0-15	Hombre	35	0	Sin clasificar
2009	20	Comunidad de Calatayud	0-15	Hombre	1	1	No sabe leer ni escribir
2009	20	Comunidad de Calatayud	0-15	Hombre	4	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	0-15	Mujer	43	0	Sin clasificar
2009	20	Comunidad de Calatayud	0-15	Mujer	1	1	No sabe leer ni escribir
2009	20	Comunidad de Calatayud	0-15	Mujer	4	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	0-15	Mujer	1	3	Graduado escolar o ESO
2009	20	Comunidad de Calatayud	16-64	Hombre	65	0	Sin clasificar
2009	20	Comunidad de Calatayud	16-64	Hombre	10	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	16-64	Hombre	46	3	Graduado escolar o ESO
2009	20	Comunidad de Calatayud	16-64	Hombre	73	4	BUP, Bachiller, LOGSE ó superior
2009	20	Comunidad de Calatayud	16-64	Mujer	61	0	Sin clasificar
2009	20	Comunidad de Calatayud	16-64	Mujer	6	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	16-64	Mujer	41	3	Graduado escolar o ESO
2009	20	Comunidad de Calatayud	16-64	Mujer	70	4	BUP, Bachiller, LOGSE ó superior
2009	20	Comunidad de Calatayud	65 y más	Hombre	33	0	Sin clasificar
2009	20	Comunidad de Calatayud	65 y más	Hombre	14	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	65 y más	Hombre	36	3	Graduado escolar o ESO
2009	20	Comunidad de Calatayud	65 y más	Hombre	16	4	BUP, Bachiller, LOGSE ó superior
2009	20	Comunidad de Calatayud	65 y más	Mujer	67	0	Sin clasificar
2009	20	Comunidad de Calatayud	65 y más	Mujer	23	2	Inferior a graduado escolar o ESO
2009	20	Comunidad de Calatayud	65 y más	Mujer	38	3	Graduado escolar o ESO
2009	20	Comunidad de Calatayud	65 y más	Mujer	20	4	BUP, Bachiller, LOGSE ó superior
2009	21	Campo de Cariñena	0-15	Hombre	2	0	Sin clasificar
2009	21	Campo de Cariñena	0-15	Hombre	1	1	No sabe leer ni escribir
2009	21	Campo de Cariñena	0-15	Mujer	4	0	Sin clasificar
2009	21	Campo de Cariñena	16-64	Hombre	6	0	Sin clasificar
2009	21	Campo de Cariñena	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2009	21	Campo de Cariñena	16-64	Hombre	9	3	Graduado escolar o ESO
2009	21	Campo de Cariñena	16-64	Hombre	16	4	BUP, Bachiller, LOGSE ó superior
2009	21	Campo de Cariñena	16-64	Mujer	12	0	Sin clasificar
2009	21	Campo de Cariñena	16-64	Mujer	6	2	Inferior a graduado escolar o ESO
2009	21	Campo de Cariñena	16-64	Mujer	8	3	Graduado escolar o ESO
2009	21	Campo de Cariñena	16-64	Mujer	21	4	BUP, Bachiller, LOGSE ó superior
2009	21	Campo de Cariñena	65 y más	Hombre	19	0	Sin clasificar
2009	21	Campo de Cariñena	65 y más	Hombre	3	2	Inferior a graduado escolar o ESO
2009	21	Campo de Cariñena	65 y más	Hombre	6	3	Graduado escolar o ESO
2009	21	Campo de Cariñena	65 y más	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2009	21	Campo de Cariñena	65 y más	Mujer	20	0	Sin clasificar
2009	21	Campo de Cariñena	65 y más	Mujer	6	2	Inferior a graduado escolar o ESO
2009	21	Campo de Cariñena	65 y más	Mujer	13	3	Graduado escolar o ESO
2009	21	Campo de Cariñena	65 y más	Mujer	3	4	BUP, Bachiller, LOGSE ó superior
2009	22	Campo de Belchite	0-15	Hombre	6	0	Sin clasificar
2009	22	Campo de Belchite	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	0-15	Hombre	1	3	Graduado escolar o ESO
2009	22	Campo de Belchite	0-15	Mujer	3	0	Sin clasificar
2009	22	Campo de Belchite	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	16-64	Hombre	8	0	Sin clasificar
2009	22	Campo de Belchite	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	16-64	Hombre	10	3	Graduado escolar o ESO
2009	22	Campo de Belchite	16-64	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2009	22	Campo de Belchite	16-64	Mujer	12	0	Sin clasificar
2009	22	Campo de Belchite	16-64	Mujer	2	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	16-64	Mujer	14	3	Graduado escolar o ESO
2009	22	Campo de Belchite	16-64	Mujer	23	4	BUP, Bachiller, LOGSE ó superior
2009	22	Campo de Belchite	65 y más	Hombre	23	0	Sin clasificar
2009	22	Campo de Belchite	65 y más	Hombre	10	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	65 y más	Hombre	13	3	Graduado escolar o ESO
2009	22	Campo de Belchite	65 y más	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2009	22	Campo de Belchite	65 y más	Mujer	21	0	Sin clasificar
2009	22	Campo de Belchite	65 y más	Mujer	3	2	Inferior a graduado escolar o ESO
2009	22	Campo de Belchite	65 y más	Mujer	15	3	Graduado escolar o ESO
2009	22	Campo de Belchite	65 y más	Mujer	3	4	BUP, Bachiller, LOGSE ó superior
2009	23	Bajo Martín	0-15	Hombre	2	0	Sin clasificar
2009	23	Bajo Martín	0-15	Mujer	5	0	Sin clasificar
2009	23	Bajo Martín	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2009	23	Bajo Martín	0-15	Mujer	1	3	Graduado escolar o ESO
2009	23	Bajo Martín	16-64	Hombre	9	0	Sin clasificar
2009	23	Bajo Martín	16-64	Hombre	1	2	Inferior a graduado escolar o ESO
2009	23	Bajo Martín	16-64	Hombre	12	3	Graduado escolar o ESO
2009	23	Bajo Martín	16-64	Hombre	5	4	BUP, Bachiller, LOGSE ó superior
2009	23	Bajo Martín	16-64	Mujer	8	0	Sin clasificar
2009	23	Bajo Martín	16-64	Mujer	3	2	Inferior a graduado escolar o ESO
2009	23	Bajo Martín	16-64	Mujer	8	3	Graduado escolar o ESO
2009	23	Bajo Martín	16-64	Mujer	10	4	BUP, Bachiller, LOGSE ó superior
2009	23	Bajo Martín	65 y más	Hombre	24	0	Sin clasificar
2009	23	Bajo Martín	65 y más	Hombre	6	2	Inferior a graduado escolar o ESO
2009	23	Bajo Martín	65 y más	Hombre	10	3	Graduado escolar o ESO
2009	23	Bajo Martín	65 y más	Hombre	3	4	BUP, Bachiller, LOGSE ó superior
2009	23	Bajo Martín	65 y más	Mujer	16	0	Sin clasificar
2009	23	Bajo Martín	65 y más	Mujer	11	2	Inferior a graduado escolar o ESO
2009	23	Bajo Martín	65 y más	Mujer	9	3	Graduado escolar o ESO
2009	23	Bajo Martín	65 y más	Mujer	3	4	BUP, Bachiller, LOGSE ó superior
2009	24	Campo de Daroca	0-15	Hombre	8	0	Sin clasificar
2009	24	Campo de Daroca	0-15	Mujer	2	0	Sin clasificar
2009	24	Campo de Daroca	16-64	Hombre	14	0	Sin clasificar
2009	24	Campo de Daroca	16-64	Hombre	2	2	Inferior a graduado escolar o ESO
2009	24	Campo de Daroca	16-64	Hombre	12	3	Graduado escolar o ESO
2009	24	Campo de Daroca	16-64	Hombre	8	4	BUP, Bachiller, LOGSE ó superior
2009	24	Campo de Daroca	16-64	Mujer	21	0	Sin clasificar
2009	24	Campo de Daroca	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2009	24	Campo de Daroca	16-64	Mujer	10	3	Graduado escolar o ESO
2009	24	Campo de Daroca	16-64	Mujer	14	4	BUP, Bachiller, LOGSE ó superior
2009	24	Campo de Daroca	65 y más	Hombre	19	0	Sin clasificar
2009	24	Campo de Daroca	65 y más	Hombre	3	2	Inferior a graduado escolar o ESO
2009	24	Campo de Daroca	65 y más	Hombre	9	3	Graduado escolar o ESO
2009	24	Campo de Daroca	65 y más	Hombre	3	4	BUP, Bachiller, LOGSE ó superior
2009	24	Campo de Daroca	65 y más	Mujer	21	0	Sin clasificar
2009	24	Campo de Daroca	65 y más	Mujer	3	2	Inferior a graduado escolar o ESO
2009	24	Campo de Daroca	65 y más	Mujer	7	3	Graduado escolar o ESO
2009	24	Campo de Daroca	65 y más	Mujer	1	4	BUP, Bachiller, LOGSE ó superior
2009	25	Jiloca	0-15	Hombre	7	0	Sin clasificar
2009	25	Jiloca	0-15	Hombre	1	1	No sabe leer ni escribir
2009	25	Jiloca	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	0-15	Mujer	7	0	Sin clasificar
2009	25	Jiloca	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	16-64	Hombre	27	0	Sin clasificar
2009	25	Jiloca	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	16-64	Hombre	9	3	Graduado escolar o ESO
2009	25	Jiloca	16-64	Hombre	20	4	BUP, Bachiller, LOGSE ó superior
2009	25	Jiloca	16-64	Mujer	23	0	Sin clasificar
2009	25	Jiloca	16-64	Mujer	1	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	16-64	Mujer	14	3	Graduado escolar o ESO
2009	25	Jiloca	16-64	Mujer	29	4	BUP, Bachiller, LOGSE ó superior
2009	25	Jiloca	65 y más	Hombre	29	0	Sin clasificar
2009	25	Jiloca	65 y más	Hombre	1	1	No sabe leer ni escribir
2009	25	Jiloca	65 y más	Hombre	11	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	65 y más	Hombre	11	3	Graduado escolar o ESO
2009	25	Jiloca	65 y más	Hombre	8	4	BUP, Bachiller, LOGSE ó superior
2009	25	Jiloca	65 y más	Mujer	22	0	Sin clasificar
2009	25	Jiloca	65 y más	Mujer	1	1	No sabe leer ni escribir
2009	25	Jiloca	65 y más	Mujer	9	2	Inferior a graduado escolar o ESO
2009	25	Jiloca	65 y más	Mujer	8	3	Graduado escolar o ESO
2009	25	Jiloca	65 y más	Mujer	7	4	BUP, Bachiller, LOGSE ó superior
2009	26	Cuencas Mineras	0-15	Hombre	7	0	Sin clasificar
2009	26	Cuencas Mineras	0-15	Hombre	1	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	0-15	Mujer	9	0	Sin clasificar
2009	26	Cuencas Mineras	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	16-64	Hombre	24	0	Sin clasificar
2009	26	Cuencas Mineras	16-64	Hombre	4	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	16-64	Hombre	24	3	Graduado escolar o ESO
2009	26	Cuencas Mineras	16-64	Hombre	35	4	BUP, Bachiller, LOGSE ó superior
2009	26	Cuencas Mineras	16-64	Mujer	27	0	Sin clasificar
2009	26	Cuencas Mineras	16-64	Mujer	1	1	No sabe leer ni escribir
2009	26	Cuencas Mineras	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	16-64	Mujer	18	3	Graduado escolar o ESO
2009	26	Cuencas Mineras	16-64	Mujer	24	4	BUP, Bachiller, LOGSE ó superior
2009	26	Cuencas Mineras	65 y más	Hombre	23	0	Sin clasificar
2009	26	Cuencas Mineras	65 y más	Hombre	10	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	65 y más	Hombre	23	3	Graduado escolar o ESO
2009	26	Cuencas Mineras	65 y más	Hombre	10	4	BUP, Bachiller, LOGSE ó superior
2009	26	Cuencas Mineras	65 y más	Mujer	29	0	Sin clasificar
2009	26	Cuencas Mineras	65 y más	Mujer	10	2	Inferior a graduado escolar o ESO
2009	26	Cuencas Mineras	65 y más	Mujer	30	3	Graduado escolar o ESO
2009	26	Cuencas Mineras	65 y más	Mujer	9	4	BUP, Bachiller, LOGSE ó superior
2009	27	Andorra-Sierra de Arcos	0-15	Hombre	9	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	0-15	Hombre	2	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	0-15	Mujer	9	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	0-15	Mujer	1	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	16-64	Hombre	17	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	16-64	Hombre	8	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	16-64	Hombre	22	3	Graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	16-64	Hombre	25	4	BUP, Bachiller, LOGSE ó superior
2009	27	Andorra-Sierra de Arcos	16-64	Mujer	25	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	16-64	Mujer	7	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	16-64	Mujer	19	3	Graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	16-64	Mujer	25	4	BUP, Bachiller, LOGSE ó superior
2009	27	Andorra-Sierra de Arcos	65 y más	Hombre	12	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	65 y más	Hombre	9	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	65 y más	Hombre	15	3	Graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	65 y más	Hombre	2	4	BUP, Bachiller, LOGSE ó superior
2009	27	Andorra-Sierra de Arcos	65 y más	Mujer	22	0	Sin clasificar
2009	27	Andorra-Sierra de Arcos	65 y más	Mujer	7	2	Inferior a graduado escolar o ESO
2009	27	Andorra-Sierra de Arcos	65 y más	Mujer	18	3	Graduado escolar o ESO
2009	28	Bajo Aragón	0-15	Hombre	16	0	Sin clasificar
2009	28	Bajo Aragón	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	0-15	Hombre	1	3	Graduado escolar o ESO
2009	28	Bajo Aragón	0-15	Mujer	15	0	Sin clasificar
2009	28	Bajo Aragón	0-15	Mujer	3	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	16-64	Hombre	38	0	Sin clasificar
2009	28	Bajo Aragón	16-64	Hombre	3	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	16-64	Hombre	26	3	Graduado escolar o ESO
2009	28	Bajo Aragón	16-64	Hombre	59	4	BUP, Bachiller, LOGSE ó superior
2009	28	Bajo Aragón	16-64	Mujer	43	0	Sin clasificar
2009	28	Bajo Aragón	16-64	Mujer	4	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	16-64	Mujer	39	3	Graduado escolar o ESO
2009	28	Bajo Aragón	16-64	Mujer	75	4	BUP, Bachiller, LOGSE ó superior
2009	28	Bajo Aragón	65 y más	Hombre	64	0	Sin clasificar
2009	28	Bajo Aragón	65 y más	Hombre	1	1	No sabe leer ni escribir
2009	28	Bajo Aragón	65 y más	Hombre	23	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	65 y más	Hombre	31	3	Graduado escolar o ESO
2009	28	Bajo Aragón	65 y más	Hombre	12	4	BUP, Bachiller, LOGSE ó superior
2009	28	Bajo Aragón	65 y más	Mujer	79	0	Sin clasificar
2009	28	Bajo Aragón	65 y más	Mujer	33	2	Inferior a graduado escolar o ESO
2009	28	Bajo Aragón	65 y más	Mujer	35	3	Graduado escolar o ESO
2009	28	Bajo Aragón	65 y más	Mujer	16	4	BUP, Bachiller, LOGSE ó superior
2009	29	Comunidad de Teruel	0-15	Hombre	64	0	Sin clasificar
2009	29	Comunidad de Teruel	0-15	Hombre	14	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	0-15	Hombre	3	3	Graduado escolar o ESO
2009	29	Comunidad de Teruel	0-15	Mujer	57	0	Sin clasificar
2009	29	Comunidad de Teruel	0-15	Mujer	6	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	16-64	Hombre	124	0	Sin clasificar
2009	29	Comunidad de Teruel	16-64	Hombre	17	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	16-64	Hombre	70	3	Graduado escolar o ESO
2009	29	Comunidad de Teruel	16-64	Hombre	127	4	BUP, Bachiller, LOGSE ó superior
2009	29	Comunidad de Teruel	16-64	Mujer	105	0	Sin clasificar
2009	29	Comunidad de Teruel	16-64	Mujer	1	1	No sabe leer ni escribir
2009	29	Comunidad de Teruel	16-64	Mujer	12	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	16-64	Mujer	74	3	Graduado escolar o ESO
2009	29	Comunidad de Teruel	16-64	Mujer	134	4	BUP, Bachiller, LOGSE ó superior
2009	29	Comunidad de Teruel	65 y más	Hombre	76	0	Sin clasificar
2009	29	Comunidad de Teruel	65 y más	Hombre	1	1	No sabe leer ni escribir
2009	29	Comunidad de Teruel	65 y más	Hombre	23	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	65 y más	Hombre	48	3	Graduado escolar o ESO
2009	29	Comunidad de Teruel	65 y más	Hombre	43	4	BUP, Bachiller, LOGSE ó superior
2009	29	Comunidad de Teruel	65 y más	Mujer	86	0	Sin clasificar
2009	29	Comunidad de Teruel	65 y más	Mujer	18	2	Inferior a graduado escolar o ESO
2009	29	Comunidad de Teruel	65 y más	Mujer	55	3	Graduado escolar o ESO
2009	29	Comunidad de Teruel	65 y más	Mujer	27	4	BUP, Bachiller, LOGSE ó superior
2009	30	Maestrazgo	0-15	Hombre	3	2	Inferior a graduado escolar o ESO
2009	30	Maestrazgo	0-15	Mujer	5	0	Sin clasificar
2009	30	Maestrazgo	0-15	Mujer	2	2	Inferior a graduado escolar o ESO
2009	30	Maestrazgo	16-64	Hombre	9	0	Sin clasificar
2009	30	Maestrazgo	16-64	Hombre	5	2	Inferior a graduado escolar o ESO
2009	30	Maestrazgo	16-64	Hombre	7	3	Graduado escolar o ESO
2009	30	Maestrazgo	16-64	Hombre	15	4	BUP, Bachiller, LOGSE ó superior
2009	30	Maestrazgo	16-64	Mujer	15	0	Sin clasificar
2009	30	Maestrazgo	16-64	Mujer	6	2	Inferior a graduado escolar o ESO
2009	30	Maestrazgo	16-64	Mujer	15	3	Graduado escolar o ESO
2009	30	Maestrazgo	16-64	Mujer	19	4	BUP, Bachiller, LOGSE ó superior
2009	30	Maestrazgo	65 y más	Hombre	20	0	Sin clasificar
2009	30	Maestrazgo	65 y más	Hombre	1	1	No sabe leer ni escribir
2009	30	Maestrazgo	65 y más	Hombre	7	2	Inferior a graduado escolar o ESO
