Año	Residencia comarca código	Residencia comarca nombre	Edad (grandes grupos)	Sexo	Relación lugar de residencia y nacimiento	Personas
1998	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	3 - Misma CA y distinta provincia	54
1998	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	4 - Distinta CA	621
1998	11	Bajo Cinca / Baix Cinca	0 a 15	Mujeres	5 - Nacidos en el extranjero	15
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	4162
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	603
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	3 - Misma CA y distinta provincia	339
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	4 - Distinta CA	1933
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Hombres	5 - Nacidos en el extranjero	150
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	3700
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	698
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Mujeres	3 - Misma CA y distinta provincia	322
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Mujeres	4 - Distinta CA	1941
1998	11	Bajo Cinca / Baix Cinca	16 a 64	Mujeres	5 - Nacidos en el extranjero	82
1998	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1717
1998	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	169
1998	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	3 - Misma CA y distinta provincia	93
1998	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	4 - Distinta CA	315
1998	11	Bajo Cinca / Baix Cinca	65 y más	Hombres	5 - Nacidos en el extranjero	5
1998	11	Bajo Cinca / Baix Cinca	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1923
1998	11	Bajo Cinca / Baix Cinca	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	205
1998	11	Bajo Cinca / Baix Cinca	65 y más	Mujeres	3 - Misma CA y distinta provincia	113
1998	11	Bajo Cinca / Baix Cinca	65 y más	Mujeres	4 - Distinta CA	372
1998	11	Bajo Cinca / Baix Cinca	65 y más	Mujeres	5 - Nacidos en el extranjero	11
1998	12	Tarazona y el Moncayo	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	177
1998	12	Tarazona y el Moncayo	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	547
1998	12	Tarazona y el Moncayo	0 a 15	Hombres	3 - Misma CA y distinta provincia	4
1998	12	Tarazona y el Moncayo	0 a 15	Hombres	4 - Distinta CA	148
1998	12	Tarazona y el Moncayo	0 a 15	Hombres	5 - Nacidos en el extranjero	5
1998	12	Tarazona y el Moncayo	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	192
1998	12	Tarazona y el Moncayo	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	537
1998	12	Tarazona y el Moncayo	0 a 15	Mujeres	3 - Misma CA y distinta provincia	4
1998	12	Tarazona y el Moncayo	0 a 15	Mujeres	4 - Distinta CA	131
1998	12	Tarazona y el Moncayo	0 a 15	Mujeres	5 - Nacidos en el extranjero	3
1998	12	Tarazona y el Moncayo	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2356
1998	12	Tarazona y el Moncayo	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1103
1998	12	Tarazona y el Moncayo	16 a 64	Hombres	3 - Misma CA y distinta provincia	16
1998	12	Tarazona y el Moncayo	16 a 64	Hombres	4 - Distinta CA	906
1998	12	Tarazona y el Moncayo	16 a 64	Hombres	5 - Nacidos en el extranjero	32
1998	12	Tarazona y el Moncayo	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2109
1998	12	Tarazona y el Moncayo	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1128
1998	12	Tarazona y el Moncayo	16 a 64	Mujeres	3 - Misma CA y distinta provincia	27
1998	12	Tarazona y el Moncayo	16 a 64	Mujeres	4 - Distinta CA	935
1998	12	Tarazona y el Moncayo	16 a 64	Mujeres	5 - Nacidos en el extranjero	16
1998	12	Tarazona y el Moncayo	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1134
1998	12	Tarazona y el Moncayo	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	227
1998	12	Tarazona y el Moncayo	65 y más	Hombres	3 - Misma CA y distinta provincia	7
1998	12	Tarazona y el Moncayo	65 y más	Hombres	4 - Distinta CA	245
1998	12	Tarazona y el Moncayo	65 y más	Hombres	5 - Nacidos en el extranjero	5
1998	12	Tarazona y el Moncayo	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1286
1998	12	Tarazona y el Moncayo	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	352
1998	12	Tarazona y el Moncayo	65 y más	Mujeres	3 - Misma CA y distinta provincia	14
1998	12	Tarazona y el Moncayo	65 y más	Mujeres	4 - Distinta CA	403
1998	12	Tarazona y el Moncayo	65 y más	Mujeres	5 - Nacidos en el extranjero	9
1998	13	Campo de Borja	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	190
1998	13	Campo de Borja	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	734
1998	13	Campo de Borja	0 a 15	Hombres	3 - Misma CA y distinta provincia	2
1998	13	Campo de Borja	0 a 15	Hombres	4 - Distinta CA	28
1998	13	Campo de Borja	0 a 15	Hombres	5 - Nacidos en el extranjero	5
1998	13	Campo de Borja	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	163
1998	13	Campo de Borja	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	632
1998	13	Campo de Borja	0 a 15	Mujeres	3 - Misma CA y distinta provincia	1
1998	13	Campo de Borja	0 a 15	Mujeres	4 - Distinta CA	35
1998	13	Campo de Borja	0 a 15	Mujeres	5 - Nacidos en el extranjero	6
1998	13	Campo de Borja	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2222
1998	13	Campo de Borja	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1833
1998	13	Campo de Borja	16 a 64	Hombres	3 - Misma CA y distinta provincia	30
1998	13	Campo de Borja	16 a 64	Hombres	4 - Distinta CA	288
1998	13	Campo de Borja	16 a 64	Hombres	5 - Nacidos en el extranjero	46
1998	13	Campo de Borja	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1779
1998	13	Campo de Borja	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1791
1998	13	Campo de Borja	16 a 64	Mujeres	3 - Misma CA y distinta provincia	33
1998	13	Campo de Borja	16 a 64	Mujeres	4 - Distinta CA	344
1998	13	Campo de Borja	16 a 64	Mujeres	5 - Nacidos en el extranjero	42
1998	13	Campo de Borja	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1288
1998	13	Campo de Borja	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	312
1998	13	Campo de Borja	65 y más	Hombres	3 - Misma CA y distinta provincia	6
1998	13	Campo de Borja	65 y más	Hombres	4 - Distinta CA	99
1998	13	Campo de Borja	65 y más	Hombres	5 - Nacidos en el extranjero	3
1998	13	Campo de Borja	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1416
1998	13	Campo de Borja	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	443
1998	13	Campo de Borja	65 y más	Mujeres	3 - Misma CA y distinta provincia	22
1998	13	Campo de Borja	65 y más	Mujeres	4 - Distinta CA	174
1998	13	Campo de Borja	65 y más	Mujeres	5 - Nacidos en el extranjero	3
1998	14	Aranda	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	81
1998	14	Aranda	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	483
1998	14	Aranda	0 a 15	Hombres	4 - Distinta CA	14
1998	14	Aranda	0 a 15	Hombres	5 - Nacidos en el extranjero	1
1998	14	Aranda	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	81
1998	14	Aranda	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	492
1998	14	Aranda	0 a 15	Mujeres	4 - Distinta CA	16
1998	14	Aranda	0 a 15	Mujeres	5 - Nacidos en el extranjero	1
1998	14	Aranda	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1238
1998	14	Aranda	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1287
1998	14	Aranda	16 a 64	Hombres	3 - Misma CA y distinta provincia	17
1998	14	Aranda	16 a 64	Hombres	4 - Distinta CA	179
1998	14	Aranda	16 a 64	Hombres	5 - Nacidos en el extranjero	40
1998	14	Aranda	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	957
1998	14	Aranda	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1305
1998	14	Aranda	16 a 64	Mujeres	3 - Misma CA y distinta provincia	19
1998	14	Aranda	16 a 64	Mujeres	4 - Distinta CA	169
1998	14	Aranda	16 a 64	Mujeres	5 - Nacidos en el extranjero	12
1998	14	Aranda	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	582
1998	14	Aranda	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	134
1998	14	Aranda	65 y más	Hombres	3 - Misma CA y distinta provincia	3
1998	14	Aranda	65 y más	Hombres	4 - Distinta CA	32
1998	14	Aranda	65 y más	Hombres	5 - Nacidos en el extranjero	1
1998	14	Aranda	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	697
1998	14	Aranda	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	187
1998	14	Aranda	65 y más	Mujeres	3 - Misma CA y distinta provincia	7
1998	14	Aranda	65 y más	Mujeres	4 - Distinta CA	62
1998	14	Aranda	65 y más	Mujeres	5 - Nacidos en el extranjero	1
1998	15	Ribera Alta del Ebro	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	286
1998	15	Ribera Alta del Ebro	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	1290
1998	15	Ribera Alta del Ebro	0 a 15	Hombres	3 - Misma CA y distinta provincia	9
1998	15	Ribera Alta del Ebro	0 a 15	Hombres	4 - Distinta CA	53
1998	15	Ribera Alta del Ebro	0 a 15	Hombres	5 - Nacidos en el extranjero	20
1998	15	Ribera Alta del Ebro	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	274
1998	15	Ribera Alta del Ebro	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1149
1998	15	Ribera Alta del Ebro	0 a 15	Mujeres	3 - Misma CA y distinta provincia	6
1998	15	Ribera Alta del Ebro	0 a 15	Mujeres	4 - Distinta CA	74
1998	15	Ribera Alta del Ebro	0 a 15	Mujeres	5 - Nacidos en el extranjero	18
1998	15	Ribera Alta del Ebro	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2979
1998	15	Ribera Alta del Ebro	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	3123
1998	15	Ribera Alta del Ebro	16 a 64	Hombres	3 - Misma CA y distinta provincia	115
1998	15	Ribera Alta del Ebro	16 a 64	Hombres	4 - Distinta CA	687
1998	15	Ribera Alta del Ebro	16 a 64	Hombres	5 - Nacidos en el extranjero	103
1998	15	Ribera Alta del Ebro	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2464
1998	15	Ribera Alta del Ebro	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	3067
1998	15	Ribera Alta del Ebro	16 a 64	Mujeres	3 - Misma CA y distinta provincia	94
1998	15	Ribera Alta del Ebro	16 a 64	Mujeres	4 - Distinta CA	662
1998	15	Ribera Alta del Ebro	16 a 64	Mujeres	5 - Nacidos en el extranjero	100
1998	15	Ribera Alta del Ebro	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1508
1998	15	Ribera Alta del Ebro	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	483
1998	15	Ribera Alta del Ebro	65 y más	Hombres	3 - Misma CA y distinta provincia	33
1998	15	Ribera Alta del Ebro	65 y más	Hombres	4 - Distinta CA	172
1998	15	Ribera Alta del Ebro	65 y más	Hombres	5 - Nacidos en el extranjero	7
1998	15	Ribera Alta del Ebro	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1745
1998	15	Ribera Alta del Ebro	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	730
1998	15	Ribera Alta del Ebro	65 y más	Mujeres	3 - Misma CA y distinta provincia	62
1998	15	Ribera Alta del Ebro	65 y más	Mujeres	4 - Distinta CA	281
1998	15	Ribera Alta del Ebro	65 y más	Mujeres	5 - Nacidos en el extranjero	4
1998	16	Valdejalón	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	215
1998	16	Valdejalón	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	1169
1998	16	Valdejalón	0 a 15	Hombres	3 - Misma CA y distinta provincia	10
1998	16	Valdejalón	0 a 15	Hombres	4 - Distinta CA	72
1998	16	Valdejalón	0 a 15	Hombres	5 - Nacidos en el extranjero	2
1998	16	Valdejalón	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	231
1998	16	Valdejalón	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1077
1998	16	Valdejalón	0 a 15	Mujeres	3 - Misma CA y distinta provincia	6
1998	16	Valdejalón	0 a 15	Mujeres	4 - Distinta CA	52
1998	16	Valdejalón	0 a 15	Mujeres	5 - Nacidos en el extranjero	8
1998	16	Valdejalón	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	3448
1998	16	Valdejalón	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	2898
1998	16	Valdejalón	16 a 64	Hombres	3 - Misma CA y distinta provincia	85
1998	16	Valdejalón	16 a 64	Hombres	4 - Distinta CA	544
1998	16	Valdejalón	16 a 64	Hombres	5 - Nacidos en el extranjero	162
1998	16	Valdejalón	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2618
1998	16	Valdejalón	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2768
1998	16	Valdejalón	16 a 64	Mujeres	3 - Misma CA y distinta provincia	104
1998	16	Valdejalón	16 a 64	Mujeres	4 - Distinta CA	532
1998	16	Valdejalón	16 a 64	Mujeres	5 - Nacidos en el extranjero	85
1998	16	Valdejalón	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	1935
1998	16	Valdejalón	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	339
1998	16	Valdejalón	65 y más	Hombres	3 - Misma CA y distinta provincia	27
1998	16	Valdejalón	65 y más	Hombres	4 - Distinta CA	130
1998	16	Valdejalón	65 y más	Hombres	5 - Nacidos en el extranjero	4
1998	16	Valdejalón	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	2100
1998	16	Valdejalón	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	539
1998	16	Valdejalón	65 y más	Mujeres	3 - Misma CA y distinta provincia	42
1998	16	Valdejalón	65 y más	Mujeres	4 - Distinta CA	199
1998	16	Valdejalón	65 y más	Mujeres	5 - Nacidos en el extranjero	3
1998	17	Central	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	42113
1998	17	Central	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	2495
1998	17	Central	0 a 15	Hombres	3 - Misma CA y distinta provincia	332
1998	17	Central	0 a 15	Hombres	4 - Distinta CA	2505
1998	17	Central	0 a 15	Hombres	5 - Nacidos en el extranjero	463
1998	17	Central	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	40247
1998	17	Central	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	2349
1998	17	Central	0 a 15	Mujeres	3 - Misma CA y distinta provincia	311
1998	17	Central	0 a 15	Mujeres	4 - Distinta CA	2403
1998	17	Central	0 a 15	Mujeres	5 - Nacidos en el extranjero	439
1998	17	Central	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	119616
1998	17	Central	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	32730
1998	17	Central	16 a 64	Hombres	3 - Misma CA y distinta provincia	16509
1998	17	Central	16 a 64	Hombres	4 - Distinta CA	42850
1998	17	Central	16 a 64	Hombres	5 - Nacidos en el extranjero	4782
1998	17	Central	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	115871
1998	17	Central	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	36620
1998	17	Central	16 a 64	Mujeres	3 - Misma CA y distinta provincia	18126
1998	17	Central	16 a 64	Mujeres	4 - Distinta CA	45167
1998	17	Central	16 a 64	Mujeres	5 - Nacidos en el extranjero	4631
1998	17	Central	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	12117
1998	17	Central	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	13246
1998	17	Central	65 y más	Hombres	3 - Misma CA y distinta provincia	6813
1998	17	Central	65 y más	Hombres	4 - Distinta CA	11784
1998	17	Central	65 y más	Hombres	5 - Nacidos en el extranjero	402
1998	17	Central	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	16852
1998	17	Central	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	20241
1998	17	Central	65 y más	Mujeres	3 - Misma CA y distinta provincia	9872
1998	17	Central	65 y más	Mujeres	4 - Distinta CA	16971
1998	17	Central	65 y más	Mujeres	5 - Nacidos en el extranjero	561
1998	18	Ribera Baja del Ebro	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	104
1998	18	Ribera Baja del Ebro	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	481
1998	18	Ribera Baja del Ebro	0 a 15	Hombres	3 - Misma CA y distinta provincia	6
1998	18	Ribera Baja del Ebro	0 a 15	Hombres	4 - Distinta CA	26
1998	18	Ribera Baja del Ebro	0 a 15	Hombres	5 - Nacidos en el extranjero	1
1998	18	Ribera Baja del Ebro	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	89
1998	18	Ribera Baja del Ebro	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	476
1998	18	Ribera Baja del Ebro	0 a 15	Mujeres	3 - Misma CA y distinta provincia	4
1998	18	Ribera Baja del Ebro	0 a 15	Mujeres	4 - Distinta CA	26
1998	18	Ribera Baja del Ebro	0 a 15	Mujeres	5 - Nacidos en el extranjero	5
1998	18	Ribera Baja del Ebro	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	1401
1998	18	Ribera Baja del Ebro	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	1105
1998	18	Ribera Baja del Ebro	16 a 64	Hombres	3 - Misma CA y distinta provincia	95
1998	18	Ribera Baja del Ebro	16 a 64	Hombres	4 - Distinta CA	291
1998	18	Ribera Baja del Ebro	16 a 64	Hombres	5 - Nacidos en el extranjero	30
1998	18	Ribera Baja del Ebro	16 a 64	Mujeres	1 - Misma CA, misma provincia y mismo municipio	1241
1998	18	Ribera Baja del Ebro	16 a 64	Mujeres	2 - Misma CA, misma provincia y distinto municipio	1118
1998	18	Ribera Baja del Ebro	16 a 64	Mujeres	3 - Misma CA y distinta provincia	111
1998	18	Ribera Baja del Ebro	16 a 64	Mujeres	4 - Distinta CA	259
1998	18	Ribera Baja del Ebro	16 a 64	Mujeres	5 - Nacidos en el extranjero	25
1998	18	Ribera Baja del Ebro	65 y más	Hombres	1 - Misma CA, misma provincia y mismo municipio	816
1998	18	Ribera Baja del Ebro	65 y más	Hombres	2 - Misma CA, misma provincia y distinto municipio	108
1998	18	Ribera Baja del Ebro	65 y más	Hombres	3 - Misma CA y distinta provincia	46
1998	18	Ribera Baja del Ebro	65 y más	Hombres	4 - Distinta CA	106
1998	18	Ribera Baja del Ebro	65 y más	Hombres	5 - Nacidos en el extranjero	1
1998	18	Ribera Baja del Ebro	65 y más	Mujeres	1 - Misma CA, misma provincia y mismo municipio	908
1998	18	Ribera Baja del Ebro	65 y más	Mujeres	2 - Misma CA, misma provincia y distinto municipio	171
1998	18	Ribera Baja del Ebro	65 y más	Mujeres	3 - Misma CA y distinta provincia	71
1998	18	Ribera Baja del Ebro	65 y más	Mujeres	4 - Distinta CA	132
1998	18	Ribera Baja del Ebro	65 y más	Mujeres	5 - Nacidos en el extranjero	6
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	1 - Misma CA, misma provincia y mismo municipio	259
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	2 - Misma CA, misma provincia y distinto municipio	516
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	3 - Misma CA y distinta provincia	22
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	4 - Distinta CA	63
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Hombres	5 - Nacidos en el extranjero	3
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	1 - Misma CA, misma provincia y mismo municipio	236
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	2 - Misma CA, misma provincia y distinto municipio	476
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	3 - Misma CA y distinta provincia	23
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	4 - Distinta CA	65
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0 a 15	Mujeres	5 - Nacidos en el extranjero	2
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	1 - Misma CA, misma provincia y mismo municipio	2225
1998	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16 a 64	Hombres	2 - Misma CA, misma provincia y distinto municipio	981
