Mes y año	Provincia código	Provincia nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Abril 2020	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2278
Abril 2020	22	Huesca	31	Bachillerato	Hombres	341
Abril 2020	22	Huesca	31	Bachillerato	Mujeres	457
Abril 2020	22	Huesca	32	Enseñanza media de formación profesional	Hombres	261
Abril 2020	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	449
Abril 2020	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	267
Abril 2020	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	423
Abril 2020	22	Huesca	42	Enseñanza superior universitaria	Hombres	300
Abril 2020	22	Huesca	42	Enseñanza superior universitaria	Mujeres	711
Abril 2020	44	Teruel	10	Educación Primaria o inferior	Hombres	810
Abril 2020	44	Teruel	10	Educación Primaria o inferior	Mujeres	1027
Abril 2020	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1510
Abril 2020	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1433
Abril 2020	44	Teruel	31	Bachillerato	Hombres	139
Abril 2020	44	Teruel	31	Bachillerato	Mujeres	190
Abril 2020	44	Teruel	32	Enseñanza media de formación profesional	Hombres	196
Abril 2020	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	306
Abril 2020	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	142
Abril 2020	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	205
Abril 2020	44	Teruel	42	Enseñanza superior universitaria	Hombres	160
Abril 2020	44	Teruel	42	Enseñanza superior universitaria	Mujeres	401
Abril 2020	50	Zaragoza	10	Educación Primaria o inferior	Hombres	5127
Abril 2020	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	6618
Abril 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	14069
Abril 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	16915
Abril 2020	50	Zaragoza	31	Bachillerato	Hombres	2050
Abril 2020	50	Zaragoza	31	Bachillerato	Mujeres	2867
Abril 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1862
Abril 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	3005
Abril 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1501
Abril 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2318
Abril 2020	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1873
Abril 2020	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	4136
Marzo 2020	22	Huesca	10	Educación Primaria o inferior	Hombres	1142
Marzo 2020	22	Huesca	10	Educación Primaria o inferior	Mujeres	1507
Marzo 2020	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1925
Marzo 2020	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	2108
Marzo 2020	22	Huesca	31	Bachillerato	Hombres	302
Marzo 2020	22	Huesca	31	Bachillerato	Mujeres	408
Marzo 2020	22	Huesca	32	Enseñanza media de formación profesional	Hombres	233
Marzo 2020	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	422
Marzo 2020	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	246
Marzo 2020	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	386
Marzo 2020	22	Huesca	42	Enseñanza superior universitaria	Hombres	274
Marzo 2020	22	Huesca	42	Enseñanza superior universitaria	Mujeres	650
Marzo 2020	44	Teruel	10	Educación Primaria o inferior	Hombres	747
Marzo 2020	44	Teruel	10	Educación Primaria o inferior	Mujeres	1002
Marzo 2020	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1350
Marzo 2020	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1368
Marzo 2020	44	Teruel	31	Bachillerato	Hombres	127
Marzo 2020	44	Teruel	31	Bachillerato	Mujeres	159
Marzo 2020	44	Teruel	32	Enseñanza media de formación profesional	Hombres	160
Marzo 2020	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	301
Marzo 2020	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	120
Marzo 2020	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	185
Marzo 2020	44	Teruel	42	Enseñanza superior universitaria	Hombres	149
Marzo 2020	44	Teruel	42	Enseñanza superior universitaria	Mujeres	354
Marzo 2020	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4690
Marzo 2020	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	6265
Marzo 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	12366
Marzo 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	15826
Marzo 2020	50	Zaragoza	31	Bachillerato	Hombres	1802
Marzo 2020	50	Zaragoza	31	Bachillerato	Mujeres	2620
Marzo 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1533
Marzo 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	2855
Marzo 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1300
Marzo 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2108
Marzo 2020	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1681
Marzo 2020	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3810
Febrero 2020	22	Huesca	10	Educación Primaria o inferior	Hombres	1001
Febrero 2020	22	Huesca	10	Educación Primaria o inferior	Mujeres	1424
Febrero 2020	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1649
Febrero 2020	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1938
Febrero 2020	22	Huesca	31	Bachillerato	Hombres	270
Febrero 2020	22	Huesca	31	Bachillerato	Mujeres	370
Febrero 2020	22	Huesca	32	Enseñanza media de formación profesional	Hombres	193
Febrero 2020	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	398
Febrero 2020	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	198
Febrero 2020	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	340
Febrero 2020	22	Huesca	42	Enseñanza superior universitaria	Hombres	243
Febrero 2020	22	Huesca	42	Enseñanza superior universitaria	Mujeres	592
Febrero 2020	44	Teruel	10	Educación Primaria o inferior	Hombres	641
Febrero 2020	44	Teruel	10	Educación Primaria o inferior	Mujeres	968
Febrero 2020	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1206
Febrero 2020	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1307
Febrero 2020	44	Teruel	31	Bachillerato	Hombres	115
Febrero 2020	44	Teruel	31	Bachillerato	Mujeres	147
Febrero 2020	44	Teruel	32	Enseñanza media de formación profesional	Hombres	141
Febrero 2020	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	304
Febrero 2020	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	104
Febrero 2020	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	187
Febrero 2020	44	Teruel	42	Enseñanza superior universitaria	Hombres	124
Febrero 2020	44	Teruel	42	Enseñanza superior universitaria	Mujeres	346
Febrero 2020	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4256
Febrero 2020	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5919
Febrero 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	11080
Febrero 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	15004
Febrero 2020	50	Zaragoza	31	Bachillerato	Hombres	1614
Febrero 2020	50	Zaragoza	31	Bachillerato	Mujeres	2423
Febrero 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1346
Febrero 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	2812
Febrero 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1150
Febrero 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1952
Febrero 2020	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1565
Febrero 2020	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3645
Enero 2020	22	Huesca	10	Educación Primaria o inferior	Hombres	1039
Enero 2020	22	Huesca	10	Educación Primaria o inferior	Mujeres	1422
Enero 2020	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1694
Enero 2020	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1964
Enero 2020	22	Huesca	31	Bachillerato	Hombres	269
Enero 2020	22	Huesca	31	Bachillerato	Mujeres	393
Enero 2020	22	Huesca	32	Enseñanza media de formación profesional	Hombres	208
Enero 2020	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	403
Enero 2020	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	208
Enero 2020	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	357
Enero 2020	22	Huesca	42	Enseñanza superior universitaria	Hombres	253
Enero 2020	22	Huesca	42	Enseñanza superior universitaria	Mujeres	627
Enero 2020	44	Teruel	10	Educación Primaria o inferior	Hombres	730
Enero 2020	44	Teruel	10	Educación Primaria o inferior	Mujeres	994
Enero 2020	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1241
Enero 2020	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1348
Enero 2020	44	Teruel	31	Bachillerato	Hombres	115
Enero 2020	44	Teruel	31	Bachillerato	Mujeres	159
Enero 2020	44	Teruel	32	Enseñanza media de formación profesional	Hombres	158
Enero 2020	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	335
Enero 2020	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	108
Enero 2020	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	193
Enero 2020	44	Teruel	42	Enseñanza superior universitaria	Hombres	137
Enero 2020	44	Teruel	42	Enseñanza superior universitaria	Mujeres	372
Enero 2020	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4252
Enero 2020	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5904
Enero 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	11138
Enero 2020	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	14923
Enero 2020	50	Zaragoza	31	Bachillerato	Hombres	1607
Enero 2020	50	Zaragoza	31	Bachillerato	Mujeres	2450
Enero 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1404
Enero 2020	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	2781
Enero 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1181
Enero 2020	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	2009
Enero 2020	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1615
Enero 2020	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3644
Diciembre 2019	22	Huesca	10	Educación Primaria o inferior	Hombres	1028
Diciembre 2019	22	Huesca	10	Educación Primaria o inferior	Mujeres	1342
Diciembre 2019	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1611
Diciembre 2019	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1829
Diciembre 2019	22	Huesca	31	Bachillerato	Hombres	258
Diciembre 2019	22	Huesca	31	Bachillerato	Mujeres	379
Diciembre 2019	22	Huesca	32	Enseñanza media de formación profesional	Hombres	193
Diciembre 2019	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	354
Diciembre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	175
Diciembre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	329
Diciembre 2019	22	Huesca	42	Enseñanza superior universitaria	Hombres	229
Diciembre 2019	22	Huesca	42	Enseñanza superior universitaria	Mujeres	568
Diciembre 2019	44	Teruel	10	Educación Primaria o inferior	Hombres	689
Diciembre 2019	44	Teruel	10	Educación Primaria o inferior	Mujeres	950
Diciembre 2019	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1211
Diciembre 2019	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1283
Diciembre 2019	44	Teruel	31	Bachillerato	Hombres	117
Diciembre 2019	44	Teruel	31	Bachillerato	Mujeres	160
Diciembre 2019	44	Teruel	32	Enseñanza media de formación profesional	Hombres	158
Diciembre 2019	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	321
Diciembre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	115
Diciembre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	173
Diciembre 2019	44	Teruel	42	Enseñanza superior universitaria	Hombres	134
Diciembre 2019	44	Teruel	42	Enseñanza superior universitaria	Mujeres	329
Diciembre 2019	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4169
Diciembre 2019	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5696
Diciembre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	11006
Diciembre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	14464
Diciembre 2019	50	Zaragoza	31	Bachillerato	Hombres	1583
Diciembre 2019	50	Zaragoza	31	Bachillerato	Mujeres	2332
Diciembre 2019	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1348
Diciembre 2019	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	2400
Diciembre 2019	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1137
Diciembre 2019	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1837
Diciembre 2019	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1561
Diciembre 2019	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3388
Noviembre 2019	22	Huesca	10	Educación Primaria o inferior	Hombres	1028
Noviembre 2019	22	Huesca	10	Educación Primaria o inferior	Mujeres	1419
Noviembre 2019	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1636
Noviembre 2019	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1957
Noviembre 2019	22	Huesca	31	Bachillerato	Hombres	270
Noviembre 2019	22	Huesca	31	Bachillerato	Mujeres	399
Noviembre 2019	22	Huesca	32	Enseñanza media de formación profesional	Hombres	215
Noviembre 2019	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	382
Noviembre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	170
Noviembre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	350
Noviembre 2019	22	Huesca	42	Enseñanza superior universitaria	Hombres	250
Noviembre 2019	22	Huesca	42	Enseñanza superior universitaria	Mujeres	586
Noviembre 2019	44	Teruel	10	Educación Primaria o inferior	Hombres	687
Noviembre 2019	44	Teruel	10	Educación Primaria o inferior	Mujeres	994
Noviembre 2019	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1202
Noviembre 2019	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1341
Noviembre 2019	44	Teruel	31	Bachillerato	Hombres	119
Noviembre 2019	44	Teruel	31	Bachillerato	Mujeres	171
Noviembre 2019	44	Teruel	32	Enseñanza media de formación profesional	Hombres	152
Noviembre 2019	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	320
Noviembre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	102
Noviembre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	189
Noviembre 2019	44	Teruel	42	Enseñanza superior universitaria	Hombres	124
Noviembre 2019	44	Teruel	42	Enseñanza superior universitaria	Mujeres	334
Noviembre 2019	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4053
Noviembre 2019	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5764
Noviembre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	10683
Noviembre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	14665
Noviembre 2019	50	Zaragoza	31	Bachillerato	Hombres	1562
Noviembre 2019	50	Zaragoza	31	Bachillerato	Mujeres	2387
Noviembre 2019	50	Zaragoza	32	Enseñanza media de formación profesional	Hombres	1311
Noviembre 2019	50	Zaragoza	32	Enseñanza media de formación profesional	Mujeres	2525
Noviembre 2019	50	Zaragoza	41	Enseñanza superior de formación profesional	Hombres	1100
Noviembre 2019	50	Zaragoza	41	Enseñanza superior de formación profesional	Mujeres	1847
Noviembre 2019	50	Zaragoza	42	Enseñanza superior universitaria	Hombres	1528
Noviembre 2019	50	Zaragoza	42	Enseñanza superior universitaria	Mujeres	3401
Octubre 2019	22	Huesca	10	Educación Primaria o inferior	Hombres	1030
Octubre 2019	22	Huesca	10	Educación Primaria o inferior	Mujeres	1392
Octubre 2019	22	Huesca	20	Primera etapa de educación secundaria	Hombres	1678
Octubre 2019	22	Huesca	20	Primera etapa de educación secundaria	Mujeres	1959
Octubre 2019	22	Huesca	31	Bachillerato	Hombres	290
Octubre 2019	22	Huesca	31	Bachillerato	Mujeres	401
Octubre 2019	22	Huesca	32	Enseñanza media de formación profesional	Hombres	206
Octubre 2019	22	Huesca	32	Enseñanza media de formación profesional	Mujeres	386
Octubre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Hombres	176
Octubre 2019	22	Huesca	41	Enseñanza superior de formación profesional	Mujeres	353
Octubre 2019	22	Huesca	42	Enseñanza superior universitaria	Hombres	265
Octubre 2019	22	Huesca	42	Enseñanza superior universitaria	Mujeres	589
Octubre 2019	44	Teruel	10	Educación Primaria o inferior	Hombres	657
Octubre 2019	44	Teruel	10	Educación Primaria o inferior	Mujeres	912
Octubre 2019	44	Teruel	20	Primera etapa de educación secundaria	Hombres	1181
Octubre 2019	44	Teruel	20	Primera etapa de educación secundaria	Mujeres	1275
Octubre 2019	44	Teruel	31	Bachillerato	Hombres	131
Octubre 2019	44	Teruel	31	Bachillerato	Mujeres	171
Octubre 2019	44	Teruel	32	Enseñanza media de formación profesional	Hombres	167
Octubre 2019	44	Teruel	32	Enseñanza media de formación profesional	Mujeres	327
Octubre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Hombres	108
Octubre 2019	44	Teruel	41	Enseñanza superior de formación profesional	Mujeres	191
Octubre 2019	44	Teruel	42	Enseñanza superior universitaria	Hombres	136
Octubre 2019	44	Teruel	42	Enseñanza superior universitaria	Mujeres	348
Octubre 2019	50	Zaragoza	10	Educación Primaria o inferior	Hombres	4031
Octubre 2019	50	Zaragoza	10	Educación Primaria o inferior	Mujeres	5580
Octubre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Hombres	10625
Octubre 2019	50	Zaragoza	20	Primera etapa de educación secundaria	Mujeres	14593
Octubre 2019	50	Zaragoza	31	Bachillerato	Hombres	1582
