Mes y año	Mes (código)	Comarca código	Comarca nombre	Sector código	Sector descripción	Sexo	Número de contratos
Abril 2019	201904	13	Campo de Borja	2	Industria y energía	Hombres	94
Abril 2019	201904	13	Campo de Borja	2	Industria y energía	Mujeres	107
Abril 2019	201904	13	Campo de Borja	3	Construcción	Hombres	1
Abril 2019	201904	13	Campo de Borja	4	Servicios	Hombres	60
Abril 2019	201904	13	Campo de Borja	4	Servicios	Mujeres	94
Abril 2019	201904	14	Aranda	1	Agricultura, ganadería y pesca	Mujeres	2
Abril 2019	201904	14	Aranda	2	Industria y energía	Hombres	33
Abril 2019	201904	14	Aranda	2	Industria y energía	Mujeres	11
Abril 2019	201904	14	Aranda	3	Construcción	Hombres	2
Abril 2019	201904	14	Aranda	3	Construcción	Mujeres	2
Abril 2019	201904	14	Aranda	4	Servicios	Hombres	19
Abril 2019	201904	14	Aranda	4	Servicios	Mujeres	28
Abril 2019	201904	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	33
Abril 2019	201904	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	22
Abril 2019	201904	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	576
Abril 2019	201904	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	246
Abril 2019	201904	15	Ribera Alta del Ebro	3	Construcción	Hombres	31
Abril 2019	201904	15	Ribera Alta del Ebro	3	Construcción	Mujeres	4
Abril 2019	201904	15	Ribera Alta del Ebro	4	Servicios	Hombres	631
Abril 2019	201904	15	Ribera Alta del Ebro	4	Servicios	Mujeres	419
Abril 2019	201904	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	337
Abril 2019	201904	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	178
Abril 2019	201904	16	Valdejalón	2	Industria y energía	Hombres	346
Abril 2019	201904	16	Valdejalón	2	Industria y energía	Mujeres	179
Abril 2019	201904	16	Valdejalón	3	Construcción	Hombres	30
Abril 2019	201904	16	Valdejalón	3	Construcción	Mujeres	1
Abril 2019	201904	16	Valdejalón	4	Servicios	Hombres	250
Abril 2019	201904	16	Valdejalón	4	Servicios	Mujeres	247
Abril 2019	201904	17	Central	1	Agricultura, ganadería y pesca	Hombres	256
Abril 2019	201904	17	Central	1	Agricultura, ganadería y pesca	Mujeres	39
Abril 2019	201904	17	Central	2	Industria y energía	Hombres	3081
Abril 2019	201904	17	Central	2	Industria y energía	Mujeres	1649
Abril 2019	201904	17	Central	3	Construcción	Hombres	937
Abril 2019	201904	17	Central	3	Construcción	Mujeres	67
Abril 2019	201904	17	Central	4	Servicios	Hombres	8357
Abril 2019	201904	17	Central	4	Servicios	Mujeres	10461
Abril 2019	201904	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	70
Abril 2019	201904	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	9
Abril 2019	201904	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	52
Abril 2019	201904	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	65
Abril 2019	201904	18	Ribera Baja del Ebro	3	Construcción	Hombres	226
Abril 2019	201904	18	Ribera Baja del Ebro	3	Construcción	Mujeres	14
Abril 2019	201904	18	Ribera Baja del Ebro	4	Servicios	Hombres	54
Abril 2019	201904	18	Ribera Baja del Ebro	4	Servicios	Mujeres	104
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	987
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	231
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	16
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	17
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Hombres	124
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	Mujeres	2
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Hombres	55
Abril 2019	201904	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	Mujeres	87
Abril 2019	201904	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Hombres	64
Abril 2019	201904	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	Mujeres	14
Abril 2019	201904	20	Comunidad de Calatayud	2	Industria y energía	Hombres	72
Abril 2019	201904	20	Comunidad de Calatayud	2	Industria y energía	Mujeres	55
Abril 2019	201904	20	Comunidad de Calatayud	3	Construcción	Hombres	51
Abril 2019	201904	20	Comunidad de Calatayud	3	Construcción	Mujeres	1
Abril 2019	201904	20	Comunidad de Calatayud	4	Servicios	Hombres	191
Abril 2019	201904	20	Comunidad de Calatayud	4	Servicios	Mujeres	308
Abril 2019	201904	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Hombres	96
Abril 2019	201904	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	Mujeres	32
Abril 2019	201904	21	Campo de Cariñena	2	Industria y energía	Hombres	82
Abril 2019	201904	21	Campo de Cariñena	2	Industria y energía	Mujeres	35
Abril 2019	201904	21	Campo de Cariñena	3	Construcción	Hombres	6
Abril 2019	201904	21	Campo de Cariñena	4	Servicios	Hombres	41
Abril 2019	201904	21	Campo de Cariñena	4	Servicios	Mujeres	40
Abril 2019	201904	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Hombres	20
Abril 2019	201904	22	Campo de Belchite	1	Agricultura, ganadería y pesca	Mujeres	13
Abril 2019	201904	22	Campo de Belchite	2	Industria y energía	Hombres	1
Abril 2019	201904	22	Campo de Belchite	3	Construcción	Hombres	1
Abril 2019	201904	22	Campo de Belchite	4	Servicios	Hombres	17
Abril 2019	201904	22	Campo de Belchite	4	Servicios	Mujeres	42
Abril 2019	201904	23	Bajo Martín	1	Agricultura, ganadería y pesca	Hombres	20
Abril 2019	201904	23	Bajo Martín	1	Agricultura, ganadería y pesca	Mujeres	2
Abril 2019	201904	23	Bajo Martín	2	Industria y energía	Hombres	23
Abril 2019	201904	23	Bajo Martín	2	Industria y energía	Mujeres	2
Abril 2019	201904	23	Bajo Martín	3	Construcción	Hombres	64
Abril 2019	201904	23	Bajo Martín	3	Construcción	Mujeres	1
Abril 2019	201904	23	Bajo Martín	4	Servicios	Hombres	49
Abril 2019	201904	23	Bajo Martín	4	Servicios	Mujeres	70
Abril 2019	201904	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Hombres	13
Abril 2019	201904	24	Campo de Daroca	1	Agricultura, ganadería y pesca	Mujeres	6
Abril 2019	201904	24	Campo de Daroca	2	Industria y energía	Hombres	1
Abril 2019	201904	24	Campo de Daroca	3	Construcción	Hombres	2
Abril 2019	201904	24	Campo de Daroca	4	Servicios	Hombres	5
Abril 2019	201904	24	Campo de Daroca	4	Servicios	Mujeres	31
Abril 2019	201904	25	Jiloca	1	Agricultura, ganadería y pesca	Hombres	19
Abril 2019	201904	25	Jiloca	1	Agricultura, ganadería y pesca	Mujeres	1
Abril 2019	201904	25	Jiloca	2	Industria y energía	Hombres	7
Abril 2019	201904	25	Jiloca	2	Industria y energía	Mujeres	8
Abril 2019	201904	25	Jiloca	3	Construcción	Hombres	11
Abril 2019	201904	25	Jiloca	4	Servicios	Hombres	35
Abril 2019	201904	25	Jiloca	4	Servicios	Mujeres	64
Abril 2019	201904	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	Hombres	3
Abril 2019	201904	26	Cuencas Mineras	2	Industria y energía	Hombres	33
Abril 2019	201904	26	Cuencas Mineras	2	Industria y energía	Mujeres	42
Abril 2019	201904	26	Cuencas Mineras	3	Construcción	Hombres	16
Abril 2019	201904	26	Cuencas Mineras	4	Servicios	Hombres	71
Abril 2019	201904	26	Cuencas Mineras	4	Servicios	Mujeres	85
Abril 2019	201904	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	Hombres	2
Abril 2019	201904	27	Andorra-Sierra de Arcos	2	Industria y energía	Hombres	38
Abril 2019	201904	27	Andorra-Sierra de Arcos	2	Industria y energía	Mujeres	8
Abril 2019	201904	27	Andorra-Sierra de Arcos	3	Construcción	Hombres	8
Abril 2019	201904	27	Andorra-Sierra de Arcos	4	Servicios	Hombres	67
Abril 2019	201904	27	Andorra-Sierra de Arcos	4	Servicios	Mujeres	106
Abril 2019	201904	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Hombres	25
Abril 2019	201904	28	Bajo Aragón	1	Agricultura, ganadería y pesca	Mujeres	11
Abril 2019	201904	28	Bajo Aragón	2	Industria y energía	Hombres	36
Abril 2019	201904	28	Bajo Aragón	2	Industria y energía	Mujeres	23
Abril 2019	201904	28	Bajo Aragón	3	Construcción	Hombres	50
Abril 2019	201904	28	Bajo Aragón	3	Construcción	Mujeres	2
Abril 2019	201904	28	Bajo Aragón	4	Servicios	Hombres	258
Abril 2019	201904	28	Bajo Aragón	4	Servicios	Mujeres	351
Abril 2019	201904	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Hombres	58
Abril 2019	201904	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	Mujeres	2
Abril 2019	201904	29	Comunidad de Teruel	2	Industria y energía	Hombres	804
Abril 2019	201904	29	Comunidad de Teruel	2	Industria y energía	Mujeres	232
Abril 2019	201904	29	Comunidad de Teruel	3	Construcción	Hombres	55
Abril 2019	201904	29	Comunidad de Teruel	3	Construcción	Mujeres	1
Abril 2019	201904	29	Comunidad de Teruel	4	Servicios	Hombres	410
Abril 2019	201904	29	Comunidad de Teruel	4	Servicios	Mujeres	503
Abril 2019	201904	30	Maestrazgo	1	Agricultura, ganadería y pesca	Hombres	1
Abril 2019	201904	30	Maestrazgo	2	Industria y energía	Hombres	3
Abril 2019	201904	30	Maestrazgo	2	Industria y energía	Mujeres	2
Abril 2019	201904	30	Maestrazgo	3	Construcción	Hombres	8
Abril 2019	201904	30	Maestrazgo	4	Servicios	Hombres	37
Abril 2019	201904	30	Maestrazgo	4	Servicios	Mujeres	31
Abril 2019	201904	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Hombres	16
Abril 2019	201904	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	Mujeres	3
Abril 2019	201904	31	Sierra de Albarracín	2	Industria y energía	Hombres	6
Abril 2019	201904	31	Sierra de Albarracín	2	Industria y energía	Mujeres	1
Abril 2019	201904	31	Sierra de Albarracín	3	Construcción	Hombres	8
Abril 2019	201904	31	Sierra de Albarracín	4	Servicios	Hombres	40
Abril 2019	201904	31	Sierra de Albarracín	4	Servicios	Mujeres	61
Abril 2019	201904	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Hombres	10
Abril 2019	201904	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	Mujeres	3
Abril 2019	201904	32	Gúdar-Javalambre	2	Industria y energía	Hombres	22
Abril 2019	201904	32	Gúdar-Javalambre	2	Industria y energía	Mujeres	5
Abril 2019	201904	32	Gúdar-Javalambre	3	Construcción	Hombres	11
Abril 2019	201904	32	Gúdar-Javalambre	4	Servicios	Hombres	65
Abril 2019	201904	32	Gúdar-Javalambre	4	Servicios	Mujeres	97
Abril 2019	201904	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Hombres	20
Abril 2019	201904	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	Mujeres	2
Abril 2019	201904	33	Matarraña / Matarranya	2	Industria y energía	Hombres	14
Abril 2019	201904	33	Matarraña / Matarranya	2	Industria y energía	Mujeres	4
Abril 2019	201904	33	Matarraña / Matarranya	3	Construcción	Hombres	8
Abril 2019	201904	33	Matarraña / Matarranya	3	Construcción	Mujeres	1
Abril 2019	201904	33	Matarraña / Matarranya	4	Servicios	Hombres	72
Abril 2019	201904	33	Matarraña / Matarranya	4	Servicios	Mujeres	126
Marzo 2019	201903	01	La Jacetania	1	Agricultura, ganadería y pesca	Hombres	3
Marzo 2019	201903	01	La Jacetania	2	Industria y energía	Hombres	5
Marzo 2019	201903	01	La Jacetania	2	Industria y energía	Mujeres	1
Marzo 2019	201903	01	La Jacetania	3	Construcción	Hombres	17
Marzo 2019	201903	01	La Jacetania	3	Construcción	Mujeres	1
Marzo 2019	201903	01	La Jacetania	4	Servicios	Hombres	419
Marzo 2019	201903	01	La Jacetania	4	Servicios	Mujeres	432
Marzo 2019	201903	02	Alto Gállego	1	Agricultura, ganadería y pesca	Hombres	1
Marzo 2019	201903	02	Alto Gállego	2	Industria y energía	Hombres	10
Marzo 2019	201903	02	Alto Gállego	2	Industria y energía	Mujeres	6
Marzo 2019	201903	02	Alto Gállego	3	Construcción	Hombres	31
Marzo 2019	201903	02	Alto Gállego	3	Construcción	Mujeres	2
Marzo 2019	201903	02	Alto Gállego	4	Servicios	Hombres	466
Marzo 2019	201903	02	Alto Gállego	4	Servicios	Mujeres	438
Marzo 2019	201903	03	Sobrarbe	1	Agricultura, ganadería y pesca	Hombres	17
Marzo 2019	201903	03	Sobrarbe	1	Agricultura, ganadería y pesca	Mujeres	1
Marzo 2019	201903	03	Sobrarbe	2	Industria y energía	Mujeres	1
Marzo 2019	201903	03	Sobrarbe	3	Construcción	Hombres	19
Marzo 2019	201903	03	Sobrarbe	3	Construcción	Mujeres	1
Marzo 2019	201903	03	Sobrarbe	4	Servicios	Hombres	63
Marzo 2019	201903	03	Sobrarbe	4	Servicios	Mujeres	101
Marzo 2019	201903	04	La Ribagorza	1	Agricultura, ganadería y pesca	Hombres	18
Marzo 2019	201903	04	La Ribagorza	1	Agricultura, ganadería y pesca	Mujeres	3
Marzo 2019	201903	04	La Ribagorza	2	Industria y energía	Hombres	9
Marzo 2019	201903	04	La Ribagorza	2	Industria y energía	Mujeres	2
Marzo 2019	201903	04	La Ribagorza	3	Construcción	Hombres	29
Marzo 2019	201903	04	La Ribagorza	3	Construcción	Mujeres	2
Marzo 2019	201903	04	La Ribagorza	4	Servicios	Hombres	102
Marzo 2019	201903	04	La Ribagorza	4	Servicios	Mujeres	112
Marzo 2019	201903	05	Cinco Villas	1	Agricultura, ganadería y pesca	Hombres	95
Marzo 2019	201903	05	Cinco Villas	1	Agricultura, ganadería y pesca	Mujeres	21
Marzo 2019	201903	05	Cinco Villas	2	Industria y energía	Hombres	182
Marzo 2019	201903	05	Cinco Villas	2	Industria y energía	Mujeres	40
Marzo 2019	201903	05	Cinco Villas	3	Construcción	Hombres	42
Marzo 2019	201903	05	Cinco Villas	3	Construcción	Mujeres	3
Marzo 2019	201903	05	Cinco Villas	4	Servicios	Hombres	160
Marzo 2019	201903	05	Cinco Villas	4	Servicios	Mujeres	190
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Hombres	119
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	Mujeres	26
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Hombres	112
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	Mujeres	21
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Hombres	232
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	3	Construcción	Mujeres	5
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Hombres	828
Marzo 2019	201903	06	Hoya de Huesca / Plana de Uesca	4	Servicios	Mujeres	1002
Marzo 2019	201903	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Hombres	51
Marzo 2019	201903	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	Mujeres	5
Marzo 2019	201903	07	Somontano de Barbastro	2	Industria y energía	Hombres	72
Marzo 2019	201903	07	Somontano de Barbastro	2	Industria y energía	Mujeres	24
Marzo 2019	201903	07	Somontano de Barbastro	3	Construcción	Hombres	22
Marzo 2019	201903	07	Somontano de Barbastro	3	Construcción	Mujeres	2
Marzo 2019	201903	07	Somontano de Barbastro	4	Servicios	Hombres	170
Marzo 2019	201903	07	Somontano de Barbastro	4	Servicios	Mujeres	255
Marzo 2019	201903	08	Cinca Medio	1	Agricultura, ganadería y pesca	Hombres	64
Marzo 2019	201903	08	Cinca Medio	1	Agricultura, ganadería y pesca	Mujeres	12
Marzo 2019	201903	08	Cinca Medio	2	Industria y energía	Hombres	89
Marzo 2019	201903	08	Cinca Medio	2	Industria y energía	Mujeres	21
Marzo 2019	201903	08	Cinca Medio	3	Construcción	Hombres	39
Marzo 2019	201903	08	Cinca Medio	3	Construcción	Mujeres	7
Marzo 2019	201903	08	Cinca Medio	4	Servicios	Hombres	189
Marzo 2019	201903	08	Cinca Medio	4	Servicios	Mujeres	218
Marzo 2019	201903	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Hombres	67
Marzo 2019	201903	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	Mujeres	8
Marzo 2019	201903	09	La Litera / La Llitera	2	Industria y energía	Hombres	93
Marzo 2019	201903	09	La Litera / La Llitera	2	Industria y energía	Mujeres	20
Marzo 2019	201903	09	La Litera / La Llitera	3	Construcción	Hombres	48
Marzo 2019	201903	09	La Litera / La Llitera	3	Construcción	Mujeres	1
Marzo 2019	201903	09	La Litera / La Llitera	4	Servicios	Hombres	107
Marzo 2019	201903	09	La Litera / La Llitera	4	Servicios	Mujeres	122
Marzo 2019	201903	10	Los Monegros	1	Agricultura, ganadería y pesca	Hombres	95
Marzo 2019	201903	10	Los Monegros	1	Agricultura, ganadería y pesca	Mujeres	12
Marzo 2019	201903	10	Los Monegros	2	Industria y energía	Hombres	30
Marzo 2019	201903	10	Los Monegros	2	Industria y energía	Mujeres	5
Marzo 2019	201903	10	Los Monegros	3	Construcción	Hombres	13
Marzo 2019	201903	10	Los Monegros	4	Servicios	Hombres	41
Marzo 2019	201903	10	Los Monegros	4	Servicios	Mujeres	80
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Hombres	463
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	Mujeres	136
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Hombres	183
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	2	Industria y energía	Mujeres	224
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	3	Construcción	Hombres	49
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	3	Construcción	Mujeres	2
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	4	Servicios	Hombres	167
Marzo 2019	201903	11	Bajo Cinca / Baix Cinca	4	Servicios	Mujeres	184
Marzo 2019	201903	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	Hombres	11
Marzo 2019	201903	12	Tarazona y el Moncayo	2	Industria y energía	Hombres	197
Marzo 2019	201903	12	Tarazona y el Moncayo	2	Industria y energía	Mujeres	168
Marzo 2019	201903	12	Tarazona y el Moncayo	3	Construcción	Hombres	5
Marzo 2019	201903	12	Tarazona y el Moncayo	4	Servicios	Hombres	135
Marzo 2019	201903	12	Tarazona y el Moncayo	4	Servicios	Mujeres	202
Marzo 2019	201903	13	Campo de Borja	1	Agricultura, ganadería y pesca	Hombres	59
Marzo 2019	201903	13	Campo de Borja	1	Agricultura, ganadería y pesca	Mujeres	16
Marzo 2019	201903	13	Campo de Borja	2	Industria y energía	Hombres	90
Marzo 2019	201903	13	Campo de Borja	2	Industria y energía	Mujeres	90
Marzo 2019	201903	13	Campo de Borja	3	Construcción	Hombres	13
Marzo 2019	201903	13	Campo de Borja	4	Servicios	Hombres	93
Marzo 2019	201903	13	Campo de Borja	4	Servicios	Mujeres	91
Marzo 2019	201903	14	Aranda	1	Agricultura, ganadería y pesca	Hombres	1
Marzo 2019	201903	14	Aranda	2	Industria y energía	Hombres	15
Marzo 2019	201903	14	Aranda	2	Industria y energía	Mujeres	10
Marzo 2019	201903	14	Aranda	3	Construcción	Hombres	4
Marzo 2019	201903	14	Aranda	4	Servicios	Hombres	7
Marzo 2019	201903	14	Aranda	4	Servicios	Mujeres	12
Marzo 2019	201903	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Hombres	45
Marzo 2019	201903	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	Mujeres	1
Marzo 2019	201903	15	Ribera Alta del Ebro	2	Industria y energía	Hombres	449
Marzo 2019	201903	15	Ribera Alta del Ebro	2	Industria y energía	Mujeres	176
Marzo 2019	201903	15	Ribera Alta del Ebro	3	Construcción	Hombres	36
Marzo 2019	201903	15	Ribera Alta del Ebro	3	Construcción	Mujeres	2
Marzo 2019	201903	15	Ribera Alta del Ebro	4	Servicios	Hombres	529
Marzo 2019	201903	15	Ribera Alta del Ebro	4	Servicios	Mujeres	309
Marzo 2019	201903	16	Valdejalón	1	Agricultura, ganadería y pesca	Hombres	272
Marzo 2019	201903	16	Valdejalón	1	Agricultura, ganadería y pesca	Mujeres	85
Marzo 2019	201903	16	Valdejalón	2	Industria y energía	Hombres	385
Marzo 2019	201903	16	Valdejalón	2	Industria y energía	Mujeres	217
Marzo 2019	201903	16	Valdejalón	3	Construcción	Hombres	28
Marzo 2019	201903	16	Valdejalón	4	Servicios	Hombres	236
Marzo 2019	201903	16	Valdejalón	4	Servicios	Mujeres	197
Marzo 2019	201903	17	Central	1	Agricultura, ganadería y pesca	Hombres	210
Marzo 2019	201903	17	Central	1	Agricultura, ganadería y pesca	Mujeres	39
Marzo 2019	201903	17	Central	2	Industria y energía	Hombres	3034
Marzo 2019	201903	17	Central	2	Industria y energía	Mujeres	1799
Marzo 2019	201903	17	Central	3	Construcción	Hombres	1204
Marzo 2019	201903	17	Central	3	Construcción	Mujeres	57
Marzo 2019	201903	17	Central	4	Servicios	Hombres	8451
Marzo 2019	201903	17	Central	4	Servicios	Mujeres	11033
Marzo 2019	201903	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Hombres	47
Marzo 2019	201903	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	Mujeres	4
Marzo 2019	201903	18	Ribera Baja del Ebro	2	Industria y energía	Hombres	55
Marzo 2019	201903	18	Ribera Baja del Ebro	2	Industria y energía	Mujeres	54
Marzo 2019	201903	18	Ribera Baja del Ebro	3	Construcción	Hombres	111
Marzo 2019	201903	18	Ribera Baja del Ebro	3	Construcción	Mujeres	8
Marzo 2019	201903	18	Ribera Baja del Ebro	4	Servicios	Hombres	40
Marzo 2019	201903	18	Ribera Baja del Ebro	4	Servicios	Mujeres	92
Marzo 2019	201903	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Hombres	248
Marzo 2019	201903	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	Mujeres	44
Marzo 2019	201903	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Hombres	9
Marzo 2019	201903	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	Mujeres	5
