Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Sector código	Sector descripción
Marzo 2018	201803	Marzo	2018	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Marzo 2018	201803	Marzo	2018	Hombres	44	Teruel	9	2	Industria y energía
Marzo 2018	201803	Marzo	2018	Mujeres	44	Teruel	8	2	Industria y energía
Marzo 2018	201803	Marzo	2018	Hombres	44	Teruel	3	3	Construcción
Marzo 2018	201803	Marzo	2018	Hombres	44	Teruel	22	4	Servicios
Marzo 2018	201803	Marzo	2018	Mujeres	44	Teruel	49	4	Servicios
Marzo 2018	201803	Marzo	2018	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Marzo 2018	201803	Marzo	2018	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Marzo 2018	201803	Marzo	2018	Hombres	50	Zaragoza	82	2	Industria y energía
Marzo 2018	201803	Marzo	2018	Mujeres	50	Zaragoza	28	2	Industria y energía
Marzo 2018	201803	Marzo	2018	Hombres	50	Zaragoza	15	3	Construcción
Marzo 2018	201803	Marzo	2018	Mujeres	50	Zaragoza	5	3	Construcción
Marzo 2018	201803	Marzo	2018	Hombres	50	Zaragoza	166	4	Servicios
Marzo 2018	201803	Marzo	2018	Mujeres	50	Zaragoza	300	4	Servicios
Febrero 2018	201802	Febrero	2018	Hombres	22	Huesca	11	1	Agricultura, ganadería y pesca
Febrero 2018	201802	Febrero	2018	Hombres	22	Huesca	8	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Mujeres	22	Huesca	2	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Hombres	22	Huesca	6	3	Construcción
Febrero 2018	201802	Febrero	2018	Mujeres	22	Huesca	1	3	Construcción
Febrero 2018	201802	Febrero	2018	Hombres	22	Huesca	39	4	Servicios
Febrero 2018	201802	Febrero	2018	Mujeres	22	Huesca	66	4	Servicios
Febrero 2018	201802	Febrero	2018	Hombres	44	Teruel	5	1	Agricultura, ganadería y pesca
Febrero 2018	201802	Febrero	2018	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2018	201802	Febrero	2018	Hombres	44	Teruel	11	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Mujeres	44	Teruel	4	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Hombres	44	Teruel	3	3	Construcción
Febrero 2018	201802	Febrero	2018	Hombres	44	Teruel	25	4	Servicios
Febrero 2018	201802	Febrero	2018	Mujeres	44	Teruel	24	4	Servicios
Febrero 2018	201802	Febrero	2018	Hombres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Febrero 2018	201802	Febrero	2018	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Febrero 2018	201802	Febrero	2018	Hombres	50	Zaragoza	73	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Mujeres	50	Zaragoza	37	2	Industria y energía
Febrero 2018	201802	Febrero	2018	Hombres	50	Zaragoza	14	3	Construcción
Febrero 2018	201802	Febrero	2018	Mujeres	50	Zaragoza	7	3	Construcción
Febrero 2018	201802	Febrero	2018	Hombres	50	Zaragoza	164	4	Servicios
Febrero 2018	201802	Febrero	2018	Mujeres	50	Zaragoza	328	4	Servicios
Enero 2018	201801	Enero	2018	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Hombres	22	Huesca	3	2	Industria y energía
Enero 2018	201801	Enero	2018	Mujeres	22	Huesca	3	2	Industria y energía
Enero 2018	201801	Enero	2018	Hombres	22	Huesca	7	3	Construcción
Enero 2018	201801	Enero	2018	Hombres	22	Huesca	39	4	Servicios
Enero 2018	201801	Enero	2018	Mujeres	22	Huesca	67	4	Servicios
Enero 2018	201801	Enero	2018	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Hombres	44	Teruel	9	2	Industria y energía
Enero 2018	201801	Enero	2018	Mujeres	44	Teruel	10	2	Industria y energía
Enero 2018	201801	Enero	2018	Hombres	44	Teruel	5	3	Construcción
Enero 2018	201801	Enero	2018	Mujeres	44	Teruel	2	3	Construcción
Enero 2018	201801	Enero	2018	Hombres	44	Teruel	22	4	Servicios
Enero 2018	201801	Enero	2018	Mujeres	44	Teruel	31	4	Servicios
Enero 2018	201801	Enero	2018	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Mujeres	50	Zaragoza	1	1	Agricultura, ganadería y pesca
Enero 2018	201801	Enero	2018	Hombres	50	Zaragoza	61	2	Industria y energía
Enero 2018	201801	Enero	2018	Mujeres	50	Zaragoza	37	2	Industria y energía
Enero 2018	201801	Enero	2018	Hombres	50	Zaragoza	15	3	Construcción
Enero 2018	201801	Enero	2018	Mujeres	50	Zaragoza	3	3	Construcción
Enero 2018	201801	Enero	2018	Hombres	50	Zaragoza	181	4	Servicios
Enero 2018	201801	Enero	2018	Mujeres	50	Zaragoza	284	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Diciembre 2017	201712	Diciembre	2017	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Diciembre 2017	201712	Diciembre	2017	Hombres	22	Huesca	7	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Mujeres	22	Huesca	2	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Hombres	22	Huesca	2	3	Construcción
Diciembre 2017	201712	Diciembre	2017	Hombres	22	Huesca	29	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Mujeres	22	Huesca	53	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Diciembre 2017	201712	Diciembre	2017	Hombres	44	Teruel	5	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Mujeres	44	Teruel	4	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Hombres	44	Teruel	3	3	Construcción
Diciembre 2017	201712	Diciembre	2017	Mujeres	44	Teruel	1	3	Construcción
Diciembre 2017	201712	Diciembre	2017	Hombres	44	Teruel	11	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Mujeres	44	Teruel	25	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Diciembre 2017	201712	Diciembre	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Diciembre 2017	201712	Diciembre	2017	Hombres	50	Zaragoza	49	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Mujeres	50	Zaragoza	34	2	Industria y energía
Diciembre 2017	201712	Diciembre	2017	Hombres	50	Zaragoza	10	3	Construcción
Diciembre 2017	201712	Diciembre	2017	Mujeres	50	Zaragoza	4	3	Construcción
Diciembre 2017	201712	Diciembre	2017	Hombres	50	Zaragoza	141	4	Servicios
Diciembre 2017	201712	Diciembre	2017	Mujeres	50	Zaragoza	251	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Hombres	22	Huesca	4	1	Agricultura, ganadería y pesca
Noviembre 2017	201711	Noviembre	2017	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Noviembre 2017	201711	Noviembre	2017	Hombres	22	Huesca	3	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Mujeres	22	Huesca	5	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Hombres	22	Huesca	2	3	Construcción
Noviembre 2017	201711	Noviembre	2017	Mujeres	22	Huesca	2	3	Construcción
Noviembre 2017	201711	Noviembre	2017	Hombres	22	Huesca	34	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Mujeres	22	Huesca	70	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Hombres	44	Teruel	8	1	Agricultura, ganadería y pesca
Noviembre 2017	201711	Noviembre	2017	Hombres	44	Teruel	17	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Mujeres	44	Teruel	15	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Hombres	44	Teruel	8	3	Construcción
Noviembre 2017	201711	Noviembre	2017	Hombres	44	Teruel	17	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Mujeres	44	Teruel	41	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Hombres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Noviembre 2017	201711	Noviembre	2017	Mujeres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Noviembre 2017	201711	Noviembre	2017	Hombres	50	Zaragoza	86	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Mujeres	50	Zaragoza	45	2	Industria y energía
Noviembre 2017	201711	Noviembre	2017	Hombres	50	Zaragoza	18	3	Construcción
Noviembre 2017	201711	Noviembre	2017	Mujeres	50	Zaragoza	2	3	Construcción
Noviembre 2017	201711	Noviembre	2017	Hombres	50	Zaragoza	201	4	Servicios
Noviembre 2017	201711	Noviembre	2017	Mujeres	50	Zaragoza	372	4	Servicios
Octubre 2017	201710	Octubre	2017	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Hombres	22	Huesca	12	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Mujeres	22	Huesca	6	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Hombres	22	Huesca	4	3	Construcción
Octubre 2017	201710	Octubre	2017	Hombres	22	Huesca	40	4	Servicios
Octubre 2017	201710	Octubre	2017	Mujeres	22	Huesca	79	4	Servicios
Octubre 2017	201710	Octubre	2017	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Mujeres	44	Teruel	2	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Hombres	44	Teruel	6	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Mujeres	44	Teruel	13	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Hombres	44	Teruel	4	3	Construcción
Octubre 2017	201710	Octubre	2017	Hombres	44	Teruel	35	4	Servicios
Octubre 2017	201710	Octubre	2017	Mujeres	44	Teruel	56	4	Servicios
Octubre 2017	201710	Octubre	2017	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Octubre 2017	201710	Octubre	2017	Hombres	50	Zaragoza	76	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Mujeres	50	Zaragoza	38	2	Industria y energía
Octubre 2017	201710	Octubre	2017	Hombres	50	Zaragoza	19	3	Construcción
Octubre 2017	201710	Octubre	2017	Mujeres	50	Zaragoza	1	3	Construcción
Octubre 2017	201710	Octubre	2017	Hombres	50	Zaragoza	241	4	Servicios
Octubre 2017	201710	Octubre	2017	Mujeres	50	Zaragoza	368	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Hombres	22	Huesca	6	1	Agricultura, ganadería y pesca
Septiembre 2017	201709	Septiembre	2017	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Septiembre 2017	201709	Septiembre	2017	Hombres	22	Huesca	4	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Mujeres	22	Huesca	10	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Hombres	22	Huesca	9	3	Construcción
Septiembre 2017	201709	Septiembre	2017	Mujeres	22	Huesca	1	3	Construcción
Septiembre 2017	201709	Septiembre	2017	Hombres	22	Huesca	35	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Mujeres	22	Huesca	62	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Septiembre 2017	201709	Septiembre	2017	Hombres	44	Teruel	9	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Mujeres	44	Teruel	11	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Hombres	44	Teruel	4	3	Construcción
Septiembre 2017	201709	Septiembre	2017	Hombres	44	Teruel	20	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Mujeres	44	Teruel	39	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Septiembre 2017	201709	Septiembre	2017	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Septiembre 2017	201709	Septiembre	2017	Hombres	50	Zaragoza	53	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Mujeres	50	Zaragoza	46	2	Industria y energía
Septiembre 2017	201709	Septiembre	2017	Hombres	50	Zaragoza	20	3	Construcción
Septiembre 2017	201709	Septiembre	2017	Mujeres	50	Zaragoza	7	3	Construcción
Septiembre 2017	201709	Septiembre	2017	Hombres	50	Zaragoza	227	4	Servicios
Septiembre 2017	201709	Septiembre	2017	Mujeres	50	Zaragoza	355	4	Servicios
Agosto 2017	201708	Agosto	2017	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Agosto 2017	201708	Agosto	2017	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Agosto 2017	201708	Agosto	2017	Hombres	22	Huesca	5	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Mujeres	22	Huesca	3	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Hombres	22	Huesca	2	3	Construcción
Agosto 2017	201708	Agosto	2017	Mujeres	22	Huesca	2	3	Construcción
Agosto 2017	201708	Agosto	2017	Hombres	22	Huesca	27	4	Servicios
Agosto 2017	201708	Agosto	2017	Mujeres	22	Huesca	51	4	Servicios
Agosto 2017	201708	Agosto	2017	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Agosto 2017	201708	Agosto	2017	Hombres	44	Teruel	13	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Mujeres	44	Teruel	10	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Hombres	44	Teruel	1	3	Construcción
Agosto 2017	201708	Agosto	2017	Hombres	44	Teruel	34	4	Servicios
Agosto 2017	201708	Agosto	2017	Mujeres	44	Teruel	53	4	Servicios
Agosto 2017	201708	Agosto	2017	Hombres	50	Zaragoza	5	1	Agricultura, ganadería y pesca
Agosto 2017	201708	Agosto	2017	Hombres	50	Zaragoza	46	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Mujeres	50	Zaragoza	21	2	Industria y energía
Agosto 2017	201708	Agosto	2017	Hombres	50	Zaragoza	14	3	Construcción
Agosto 2017	201708	Agosto	2017	Mujeres	50	Zaragoza	3	3	Construcción
Agosto 2017	201708	Agosto	2017	Hombres	50	Zaragoza	176	4	Servicios
Agosto 2017	201708	Agosto	2017	Mujeres	50	Zaragoza	249	4	Servicios
Julio 2017	201707	Julio	2017	Hombres	22	Huesca	8	1	Agricultura, ganadería y pesca
Julio 2017	201707	Julio	2017	Hombres	22	Huesca	8	2	Industria y energía
Julio 2017	201707	Julio	2017	Mujeres	22	Huesca	10	2	Industria y energía
Julio 2017	201707	Julio	2017	Hombres	22	Huesca	4	3	Construcción
Julio 2017	201707	Julio	2017	Mujeres	22	Huesca	1	3	Construcción
Julio 2017	201707	Julio	2017	Hombres	22	Huesca	63	4	Servicios
Julio 2017	201707	Julio	2017	Mujeres	22	Huesca	72	4	Servicios
Julio 2017	201707	Julio	2017	Hombres	44	Teruel	2	1	Agricultura, ganadería y pesca
Julio 2017	201707	Julio	2017	Hombres	44	Teruel	15	2	Industria y energía
Julio 2017	201707	Julio	2017	Mujeres	44	Teruel	7	2	Industria y energía
Julio 2017	201707	Julio	2017	Hombres	44	Teruel	1	3	Construcción
Julio 2017	201707	Julio	2017	Hombres	44	Teruel	25	4	Servicios
Julio 2017	201707	Julio	2017	Mujeres	44	Teruel	32	4	Servicios
Julio 2017	201707	Julio	2017	Hombres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Julio 2017	201707	Julio	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Julio 2017	201707	Julio	2017	Hombres	50	Zaragoza	76	2	Industria y energía
Julio 2017	201707	Julio	2017	Mujeres	50	Zaragoza	30	2	Industria y energía
Julio 2017	201707	Julio	2017	Hombres	50	Zaragoza	13	3	Construcción
Julio 2017	201707	Julio	2017	Mujeres	50	Zaragoza	7	3	Construcción
Julio 2017	201707	Julio	2017	Hombres	50	Zaragoza	253	4	Servicios
Julio 2017	201707	Julio	2017	Mujeres	50	Zaragoza	319	4	Servicios
Junio 2017	201706	Junio	2017	Hombres	22	Huesca	8	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Hombres	22	Huesca	19	2	Industria y energía
Junio 2017	201706	Junio	2017	Mujeres	22	Huesca	2	2	Industria y energía
Junio 2017	201706	Junio	2017	Hombres	22	Huesca	4	3	Construcción
Junio 2017	201706	Junio	2017	Hombres	22	Huesca	52	4	Servicios
Junio 2017	201706	Junio	2017	Mujeres	22	Huesca	94	4	Servicios
Junio 2017	201706	Junio	2017	Hombres	44	Teruel	6	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Mujeres	44	Teruel	1	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Hombres	44	Teruel	15	2	Industria y energía
Junio 2017	201706	Junio	2017	Mujeres	44	Teruel	11	2	Industria y energía
Junio 2017	201706	Junio	2017	Hombres	44	Teruel	5	3	Construcción
Junio 2017	201706	Junio	2017	Hombres	44	Teruel	32	4	Servicios
Junio 2017	201706	Junio	2017	Mujeres	44	Teruel	54	4	Servicios
Junio 2017	201706	Junio	2017	Hombres	50	Zaragoza	4	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Junio 2017	201706	Junio	2017	Hombres	50	Zaragoza	72	2	Industria y energía
Junio 2017	201706	Junio	2017	Mujeres	50	Zaragoza	44	2	Industria y energía
Junio 2017	201706	Junio	2017	Hombres	50	Zaragoza	14	3	Construcción
Junio 2017	201706	Junio	2017	Mujeres	50	Zaragoza	5	3	Construcción
Junio 2017	201706	Junio	2017	Hombres	50	Zaragoza	242	4	Servicios
Junio 2017	201706	Junio	2017	Mujeres	50	Zaragoza	379	4	Servicios
Mayo 2017	201705	Mayo	2017	Hombres	22	Huesca	11	1	Agricultura, ganadería y pesca
Mayo 2017	201705	Mayo	2017	Mujeres	22	Huesca	2	1	Agricultura, ganadería y pesca
Mayo 2017	201705	Mayo	2017	Hombres	22	Huesca	12	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Mujeres	22	Huesca	7	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Hombres	22	Huesca	2	3	Construcción
Mayo 2017	201705	Mayo	2017	Hombres	22	Huesca	38	4	Servicios
Mayo 2017	201705	Mayo	2017	Mujeres	22	Huesca	81	4	Servicios
Mayo 2017	201705	Mayo	2017	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Mayo 2017	201705	Mayo	2017	Hombres	44	Teruel	9	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Mujeres	44	Teruel	9	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Hombres	44	Teruel	1	3	Construcción
Mayo 2017	201705	Mayo	2017	Hombres	44	Teruel	24	4	Servicios
Mayo 2017	201705	Mayo	2017	Mujeres	44	Teruel	40	4	Servicios
Mayo 2017	201705	Mayo	2017	Hombres	50	Zaragoza	7	1	Agricultura, ganadería y pesca
Mayo 2017	201705	Mayo	2017	Mujeres	50	Zaragoza	3	1	Agricultura, ganadería y pesca
Mayo 2017	201705	Mayo	2017	Hombres	50	Zaragoza	57	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Mujeres	50	Zaragoza	52	2	Industria y energía
Mayo 2017	201705	Mayo	2017	Hombres	50	Zaragoza	16	3	Construcción
Mayo 2017	201705	Mayo	2017	Mujeres	50	Zaragoza	5	3	Construcción
Mayo 2017	201705	Mayo	2017	Hombres	50	Zaragoza	237	4	Servicios
Mayo 2017	201705	Mayo	2017	Mujeres	50	Zaragoza	385	4	Servicios
Abril 2017	201704	Abril	2017	Hombres	22	Huesca	9	1	Agricultura, ganadería y pesca
Abril 2017	201704	Abril	2017	Hombres	22	Huesca	10	2	Industria y energía
Abril 2017	201704	Abril	2017	Mujeres	22	Huesca	4	2	Industria y energía
Abril 2017	201704	Abril	2017	Hombres	22	Huesca	2	3	Construcción
Abril 2017	201704	Abril	2017	Mujeres	22	Huesca	1	3	Construcción
Abril 2017	201704	Abril	2017	Hombres	22	Huesca	37	4	Servicios
Abril 2017	201704	Abril	2017	Mujeres	22	Huesca	70	4	Servicios
Abril 2017	201704	Abril	2017	Hombres	44	Teruel	9	1	Agricultura, ganadería y pesca
Abril 2017	201704	Abril	2017	Hombres	44	Teruel	11	2	Industria y energía
Abril 2017	201704	Abril	2017	Mujeres	44	Teruel	3	2	Industria y energía
Abril 2017	201704	Abril	2017	Hombres	44	Teruel	25	4	Servicios
Abril 2017	201704	Abril	2017	Mujeres	44	Teruel	35	4	Servicios
Abril 2017	201704	Abril	2017	Hombres	50	Zaragoza	6	1	Agricultura, ganadería y pesca
Abril 2017	201704	Abril	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Abril 2017	201704	Abril	2017	Hombres	50	Zaragoza	49	2	Industria y energía
Abril 2017	201704	Abril	2017	Mujeres	50	Zaragoza	31	2	Industria y energía
Abril 2017	201704	Abril	2017	Hombres	50	Zaragoza	17	3	Construcción
Abril 2017	201704	Abril	2017	Mujeres	50	Zaragoza	9	3	Construcción
Abril 2017	201704	Abril	2017	Hombres	50	Zaragoza	182	4	Servicios
Abril 2017	201704	Abril	2017	Mujeres	50	Zaragoza	274	4	Servicios
Marzo 2017	201703	Marzo	2017	Hombres	22	Huesca	7	1	Agricultura, ganadería y pesca
Marzo 2017	201703	Marzo	2017	Mujeres	22	Huesca	1	1	Agricultura, ganadería y pesca
Marzo 2017	201703	Marzo	2017	Hombres	22	Huesca	7	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Mujeres	22	Huesca	13	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Hombres	22	Huesca	7	3	Construcción
Marzo 2017	201703	Marzo	2017	Hombres	22	Huesca	43	4	Servicios
Marzo 2017	201703	Marzo	2017	Mujeres	22	Huesca	67	4	Servicios
Marzo 2017	201703	Marzo	2017	Hombres	44	Teruel	3	1	Agricultura, ganadería y pesca
Marzo 2017	201703	Marzo	2017	Hombres	44	Teruel	7	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Mujeres	44	Teruel	4	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Hombres	44	Teruel	3	3	Construcción
Marzo 2017	201703	Marzo	2017	Mujeres	44	Teruel	1	3	Construcción
Marzo 2017	201703	Marzo	2017	Hombres	44	Teruel	25	4	Servicios
Marzo 2017	201703	Marzo	2017	Mujeres	44	Teruel	41	4	Servicios
Marzo 2017	201703	Marzo	2017	Hombres	50	Zaragoza	7	1	Agricultura, ganadería y pesca
Marzo 2017	201703	Marzo	2017	Mujeres	50	Zaragoza	2	1	Agricultura, ganadería y pesca
Marzo 2017	201703	Marzo	2017	Hombres	50	Zaragoza	68	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Mujeres	50	Zaragoza	33	2	Industria y energía
Marzo 2017	201703	Marzo	2017	Hombres	50	Zaragoza	11	3	Construcción
Marzo 2017	201703	Marzo	2017	Mujeres	50	Zaragoza	2	3	Construcción
Marzo 2017	201703	Marzo	2017	Hombres	50	Zaragoza	244	4	Servicios
Marzo 2017	201703	Marzo	2017	Mujeres	50	Zaragoza	350	4	Servicios
Febrero 2017	201702	Febrero	2017	Hombres	22	Huesca	5	1	Agricultura, ganadería y pesca
Febrero 2017	201702	Febrero	2017	Mujeres	22	Huesca	3	1	Agricultura, ganadería y pesca
Febrero 2017	201702	Febrero	2017	Hombres	22	Huesca	3	2	Industria y energía
Febrero 2017	201702	Febrero	2017	Mujeres	22	Huesca	6	2	Industria y energía
Febrero 2017	201702	Febrero	2017	Hombres	22	Huesca	6	3	Construcción
Febrero 2017	201702	Febrero	2017	Mujeres	22	Huesca	2	3	Construcción
Febrero 2017	201702	Febrero	2017	Hombres	22	Huesca	35	4	Servicios
Febrero 2017	201702	Febrero	2017	Mujeres	22	Huesca	58	4	Servicios
Febrero 2017	201702	Febrero	2017	Hombres	44	Teruel	1	1	Agricultura, ganadería y pesca
Febrero 2017	201702	Febrero	2017	Mujeres	44	Teruel	2	1	Agricultura, ganadería y pesca
