Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 3 descripción	Superficie (has)
22018	Alcubierre	Vegetación esclerófila	3008,728233
22018	Alcubierre	Viñedos	0
22018	Alcubierre	Zonas de extracción minera	0
22018	Alcubierre	Zonas en construcción	0
22018	Alcubierre	Zonas industriales, comerciales y de transporte	0
22018	Alcubierre	Zonas quemadas	0
22018	Alcubierre	Zonas verdes urbanas	0
22019	Alerre	Aeropuertos	0
22019	Alerre	Arrozales	0
22019	Alerre	Bosque mixto	0
22019	Alerre	Bosques de coníferas	0
22019	Alerre	Bosques de frondosas	81,542491
22019	Alerre	Cursos de agua	0
22019	Alerre	Escombreras y vertederos	0
22019	Alerre	Espacios con vegetación escasa	0
22019	Alerre	Frutales	0
22019	Alerre	Glaciares y nieves permanentes	0
22019	Alerre	Humedales y zonas pantanosas	0
22019	Alerre	Instalaciones deportivas y recreativas	0
22019	Alerre	Landas y matorrales mesófilos	0
22019	Alerre	Láminas de agua	0
22019	Alerre	Matorral boscoso de transición	74,631085
22019	Alerre	Mosaico de cultivos	0,077518
22019	Alerre	Olivares	0
22019	Alerre	Pastizales naturales	0
22019	Alerre	Playas, dunas y arenales	0
22019	Alerre	Prados y praderas	0
22019	Alerre	Redes viarias, ferroviarias y terrenos asociados	0
22019	Alerre	Roquedo	0
22019	Alerre	Tejido urbano continuo	6,159501
22019	Alerre	Tejido urbano discontinuo	7,315422
22019	Alerre	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	188,983734
22019	Alerre	Terrenos regados permanentemente	1,178174
22019	Alerre	Tierras de labor en secano	1431,123572
22019	Alerre	Turberas y prados turbosos	0
22019	Alerre	Vegetación esclerófila	0
22019	Alerre	Viñedos	0
22019	Alerre	Zonas de extracción minera	0
22019	Alerre	Zonas en construcción	0
22019	Alerre	Zonas industriales, comerciales y de transporte	0
22019	Alerre	Zonas quemadas	0
22019	Alerre	Zonas verdes urbanas	0
22020	Alfántega	Aeropuertos	0
22020	Alfántega	Arrozales	0
22020	Alfántega	Bosque mixto	0
22020	Alfántega	Bosques de coníferas	0
22020	Alfántega	Bosques de frondosas	343,030251
22020	Alfántega	Cursos de agua	0
22020	Alfántega	Escombreras y vertederos	0
22020	Alfántega	Espacios con vegetación escasa	0
22020	Alfántega	Frutales	0
22020	Alfántega	Glaciares y nieves permanentes	0
22020	Alfántega	Humedales y zonas pantanosas	0
22020	Alfántega	Instalaciones deportivas y recreativas	0
22020	Alfántega	Landas y matorrales mesófilos	0
22020	Alfántega	Láminas de agua	0
22020	Alfántega	Matorral boscoso de transición	0
22020	Alfántega	Mosaico de cultivos	228,144802
22020	Alfántega	Olivares	0
22020	Alfántega	Pastizales naturales	0
22020	Alfántega	Playas, dunas y arenales	0
22020	Alfántega	Prados y praderas	0
22020	Alfántega	Redes viarias, ferroviarias y terrenos asociados	0
22020	Alfántega	Roquedo	0
22020	Alfántega	Tejido urbano continuo	7,190861
22020	Alfántega	Tejido urbano discontinuo	0
22020	Alfántega	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	0
22020	Alfántega	Terrenos regados permanentemente	691,944159
22020	Alfántega	Tierras de labor en secano	155,300843
22020	Alfántega	Turberas y prados turbosos	0
22020	Alfántega	Vegetación esclerófila	325,783725
22020	Alfántega	Viñedos	0
22020	Alfántega	Zonas de extracción minera	0
22020	Alfántega	Zonas en construcción	0
22020	Alfántega	Zonas industriales, comerciales y de transporte	0
22020	Alfántega	Zonas quemadas	0
22020	Alfántega	Zonas verdes urbanas	0
22021	Almudévar	Aeropuertos	0
22021	Almudévar	Arrozales	0
22021	Almudévar	Bosque mixto	0
22021	Almudévar	Bosques de coníferas	119,139663
22021	Almudévar	Bosques de frondosas	107,363438
22021	Almudévar	Cursos de agua	165,460189
22021	Almudévar	Escombreras y vertederos	0
22021	Almudévar	Espacios con vegetación escasa	0
22021	Almudévar	Frutales	43,008389
22021	Almudévar	Glaciares y nieves permanentes	0
22021	Almudévar	Humedales y zonas pantanosas	6,908244
22021	Almudévar	Instalaciones deportivas y recreativas	6,740861
22021	Almudévar	Landas y matorrales mesófilos	0
22021	Almudévar	Láminas de agua	4,298861
22021	Almudévar	Matorral boscoso de transición	212,802457
22021	Almudévar	Mosaico de cultivos	1404,311694
22021	Almudévar	Olivares	0
22021	Almudévar	Pastizales naturales	0
22021	Almudévar	Playas, dunas y arenales	0
22021	Almudévar	Prados y praderas	0
22021	Almudévar	Redes viarias, ferroviarias y terrenos asociados	208,621278
22021	Almudévar	Roquedo	0
22021	Almudévar	Tejido urbano continuo	100,786101
22021	Almudévar	Tejido urbano discontinuo	128,377548
22021	Almudévar	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	3487,401328
22021	Almudévar	Terrenos regados permanentemente	8125,009045
22021	Almudévar	Tierras de labor en secano	23386,75605
22021	Almudévar	Turberas y prados turbosos	0
22021	Almudévar	Vegetación esclerófila	2796,527454
22021	Almudévar	Viñedos	0
22021	Almudévar	Zonas de extracción minera	0
22021	Almudévar	Zonas en construcción	0
22021	Almudévar	Zonas industriales, comerciales y de transporte	8,498985
22021	Almudévar	Zonas quemadas	0
22021	Almudévar	Zonas verdes urbanas	0
22022	Almunia de San Juan	Aeropuertos	0
22022	Almunia de San Juan	Arrozales	0
22022	Almunia de San Juan	Bosque mixto	0
22022	Almunia de San Juan	Bosques de coníferas	0
22022	Almunia de San Juan	Bosques de frondosas	183,207207
22022	Almunia de San Juan	Cursos de agua	0
22022	Almunia de San Juan	Escombreras y vertederos	0
22022	Almunia de San Juan	Espacios con vegetación escasa	0
22022	Almunia de San Juan	Frutales	0
22022	Almunia de San Juan	Glaciares y nieves permanentes	0
22022	Almunia de San Juan	Humedales y zonas pantanosas	0
22022	Almunia de San Juan	Instalaciones deportivas y recreativas	0
22022	Almunia de San Juan	Landas y matorrales mesófilos	0
22022	Almunia de San Juan	Láminas de agua	0
22022	Almunia de San Juan	Matorral boscoso de transición	731,225722
22022	Almunia de San Juan	Mosaico de cultivos	512,378586
22022	Almunia de San Juan	Olivares	0
22022	Almunia de San Juan	Pastizales naturales	0
22022	Almunia de San Juan	Playas, dunas y arenales	0
22022	Almunia de San Juan	Prados y praderas	0
22022	Almunia de San Juan	Redes viarias, ferroviarias y terrenos asociados	0
22022	Almunia de San Juan	Roquedo	0
22022	Almunia de San Juan	Tejido urbano continuo	50,937793
22022	Almunia de San Juan	Tejido urbano discontinuo	0
22022	Almunia de San Juan	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	334,930334
22022	Almunia de San Juan	Terrenos regados permanentemente	1487,127373
22022	Almunia de San Juan	Tierras de labor en secano	1748,96524
22022	Almunia de San Juan	Turberas y prados turbosos	0
22022	Almunia de San Juan	Vegetación esclerófila	2074,967143
22022	Almunia de San Juan	Viñedos	0
22022	Almunia de San Juan	Zonas de extracción minera	0
22022	Almunia de San Juan	Zonas en construcción	11,69232
22022	Almunia de San Juan	Zonas industriales, comerciales y de transporte	3,375437
22022	Almunia de San Juan	Zonas quemadas	0
22022	Almunia de San Juan	Zonas verdes urbanas	0
22023	Almuniente	Aeropuertos	0
22023	Almuniente	Arrozales	839,245778
22023	Almuniente	Bosque mixto	0
22023	Almuniente	Bosques de coníferas	354,934145
22023	Almuniente	Bosques de frondosas	0
22023	Almuniente	Cursos de agua	0
22023	Almuniente	Escombreras y vertederos	0
22023	Almuniente	Espacios con vegetación escasa	0
22023	Almuniente	Frutales	0
22023	Almuniente	Glaciares y nieves permanentes	0
22023	Almuniente	Humedales y zonas pantanosas	0
22023	Almuniente	Instalaciones deportivas y recreativas	0
22023	Almuniente	Landas y matorrales mesófilos	0
22023	Almuniente	Láminas de agua	4,297005
22023	Almuniente	Matorral boscoso de transición	0
22023	Almuniente	Mosaico de cultivos	0
22023	Almuniente	Olivares	0
22023	Almuniente	Pastizales naturales	0
22023	Almuniente	Playas, dunas y arenales	0
22023	Almuniente	Prados y praderas	0
22023	Almuniente	Redes viarias, ferroviarias y terrenos asociados	0
22023	Almuniente	Roquedo	0
22023	Almuniente	Tejido urbano continuo	29,049178
22023	Almuniente	Tejido urbano discontinuo	0
22023	Almuniente	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	58,420558
22023	Almuniente	Terrenos regados permanentemente	5635,276779
22023	Almuniente	Tierras de labor en secano	536,005967
22023	Almuniente	Turberas y prados turbosos	0
22023	Almuniente	Vegetación esclerófila	58,701121
22023	Almuniente	Viñedos	0
22023	Almuniente	Zonas de extracción minera	0
22023	Almuniente	Zonas en construcción	0
22023	Almuniente	Zonas industriales, comerciales y de transporte	1,866842
22023	Almuniente	Zonas quemadas	0
22023	Almuniente	Zonas verdes urbanas	0
22024	Alquézar	Aeropuertos	0
22024	Alquézar	Arrozales	0
22024	Alquézar	Bosque mixto	14,873228
22024	Alquézar	Bosques de coníferas	0
22024	Alquézar	Bosques de frondosas	1284,426412
22024	Alquézar	Cursos de agua	0
22024	Alquézar	Escombreras y vertederos	0
22024	Alquézar	Espacios con vegetación escasa	0
22024	Alquézar	Frutales	0
22024	Alquézar	Glaciares y nieves permanentes	0
22024	Alquézar	Humedales y zonas pantanosas	0
22024	Alquézar	Instalaciones deportivas y recreativas	0
22024	Alquézar	Landas y matorrales mesófilos	0
22024	Alquézar	Láminas de agua	0
22024	Alquézar	Matorral boscoso de transición	1011,571964
22024	Alquézar	Mosaico de cultivos	1236,84122
22024	Alquézar	Olivares	566,784753
22024	Alquézar	Pastizales naturales	0
22024	Alquézar	Playas, dunas y arenales	0
22024	Alquézar	Prados y praderas	0
22024	Alquézar	Redes viarias, ferroviarias y terrenos asociados	0
22024	Alquézar	Roquedo	0
22024	Alquézar	Tejido urbano continuo	6,508775
22024	Alquézar	Tejido urbano discontinuo	0
22024	Alquézar	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	221,685911
22024	Alquézar	Terrenos regados permanentemente	0
22024	Alquézar	Tierras de labor en secano	334,616235
22024	Alquézar	Turberas y prados turbosos	0
22024	Alquézar	Vegetación esclerófila	1804,143326
22024	Alquézar	Viñedos	0
22024	Alquézar	Zonas de extracción minera	0
22024	Alquézar	Zonas en construcción	0
22024	Alquézar	Zonas industriales, comerciales y de transporte	0
22024	Alquézar	Zonas quemadas	0
22024	Alquézar	Zonas verdes urbanas	0
22025	Altorricón	Aeropuertos	0
22025	Altorricón	Arrozales	0
22025	Altorricón	Bosque mixto	0
22025	Altorricón	Bosques de coníferas	0
22025	Altorricón	Bosques de frondosas	0
22025	Altorricón	Cursos de agua	0
22025	Altorricón	Escombreras y vertederos	0
22025	Altorricón	Espacios con vegetación escasa	0
22025	Altorricón	Frutales	0
22025	Altorricón	Glaciares y nieves permanentes	0
22025	Altorricón	Humedales y zonas pantanosas	0
22025	Altorricón	Instalaciones deportivas y recreativas	0
22025	Altorricón	Landas y matorrales mesófilos	0
22025	Altorricón	Láminas de agua	8,166626
22025	Altorricón	Matorral boscoso de transición	0
22025	Altorricón	Mosaico de cultivos	2518,775278
22025	Altorricón	Olivares	0
22025	Altorricón	Pastizales naturales	0
22025	Altorricón	Playas, dunas y arenales	0
22025	Altorricón	Prados y praderas	0
22025	Altorricón	Redes viarias, ferroviarias y terrenos asociados	0
22025	Altorricón	Roquedo	0
22025	Altorricón	Tejido urbano continuo	59,744167
22025	Altorricón	Tejido urbano discontinuo	0
22025	Altorricón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	0
22025	Altorricón	Terrenos regados permanentemente	3865,595955
22025	Altorricón	Tierras de labor en secano	0
22025	Altorricón	Turberas y prados turbosos	0
22025	Altorricón	Vegetación esclerófila	0
22025	Altorricón	Viñedos	4,369645
22025	Altorricón	Zonas de extracción minera	0
22025	Altorricón	Zonas en construcción	0
22025	Altorricón	Zonas industriales, comerciales y de transporte	29,129964
22025	Altorricón	Zonas quemadas	0
22025	Altorricón	Zonas verdes urbanas	0
22027	Angüés	Aeropuertos	0
22027	Angüés	Arrozales	0
22027	Angüés	Bosque mixto	0
22027	Angüés	Bosques de coníferas	0
22027	Angüés	Bosques de frondosas	83,059658
22027	Angüés	Cursos de agua	0
22027	Angüés	Escombreras y vertederos	0
22027	Angüés	Espacios con vegetación escasa	0
22027	Angüés	Frutales	0
22027	Angüés	Glaciares y nieves permanentes	0
22027	Angüés	Humedales y zonas pantanosas	0
22027	Angüés	Instalaciones deportivas y recreativas	0
22027	Angüés	Landas y matorrales mesófilos	0
22027	Angüés	Láminas de agua	0
22027	Angüés	Matorral boscoso de transición	1513,661551
22027	Angüés	Mosaico de cultivos	96,942458
22027	Angüés	Olivares	0
22027	Angüés	Pastizales naturales	0
22027	Angüés	Playas, dunas y arenales	0
22027	Angüés	Prados y praderas	0
22027	Angüés	Redes viarias, ferroviarias y terrenos asociados	0
22027	Angüés	Roquedo	0
22027	Angüés	Tejido urbano continuo	24,46705
22027	Angüés	Tejido urbano discontinuo	0
22027	Angüés	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	1689,991043
22027	Angüés	Terrenos regados permanentemente	0
22027	Angüés	Tierras de labor en secano	6961,462266
22027	Angüés	Turberas y prados turbosos	0
22027	Angüés	Vegetación esclerófila	951,701732
22027	Angüés	Viñedos	0
22027	Angüés	Zonas de extracción minera	0
22027	Angüés	Zonas en construcción	0
22027	Angüés	Zonas industriales, comerciales y de transporte	0
22027	Angüés	Zonas quemadas	0
22027	Angüés	Zonas verdes urbanas	0
22028	Ansó	Aeropuertos	0
22028	Ansó	Arrozales	0
22028	Ansó	Bosque mixto	7284,188894
22028	Ansó	Bosques de coníferas	8734,366494
22028	Ansó	Bosques de frondosas	3935,544002
22028	Ansó	Cursos de agua	0
22028	Ansó	Escombreras y vertederos	0
22028	Ansó	Espacios con vegetación escasa	2965,241368
22028	Ansó	Frutales	0
22028	Ansó	Glaciares y nieves permanentes	0
22028	Ansó	Humedales y zonas pantanosas	0
22028	Ansó	Instalaciones deportivas y recreativas	3,603014
22028	Ansó	Landas y matorrales mesófilos	2664,9399
22028	Ansó	Láminas de agua	59,245492
22028	Ansó	Matorral boscoso de transición	2257,329699
22028	Ansó	Mosaico de cultivos	0
22028	Ansó	Olivares	0
22028	Ansó	Pastizales naturales	12963,221354
22028	Ansó	Playas, dunas y arenales	0
22028	Ansó	Prados y praderas	628,709764
22028	Ansó	Redes viarias, ferroviarias y terrenos asociados	0
22028	Ansó	Roquedo	6716,257646
22028	Ansó	Tejido urbano continuo	9,384749
22028	Ansó	Tejido urbano discontinuo	0
22028	Ansó	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	0
22028	Ansó	Terrenos regados permanentemente	0
22028	Ansó	Tierras de labor en secano	0
22028	Ansó	Turberas y prados turbosos	154,455669
22028	Ansó	Vegetación esclerófila	136,245858
22028	Ansó	Viñedos	0
22028	Ansó	Zonas de extracción minera	0
22028	Ansó	Zonas en construcción	0
22028	Ansó	Zonas industriales, comerciales y de transporte	0
22028	Ansó	Zonas quemadas	0
22028	Ansó	Zonas verdes urbanas	0
22029	Antillón	Aeropuertos	0
22029	Antillón	Arrozales	0
22029	Antillón	Bosque mixto	0
22029	Antillón	Bosques de coníferas	0
22029	Antillón	Bosques de frondosas	1,377845
22029	Antillón	Cursos de agua	0
22029	Antillón	Escombreras y vertederos	0
22029	Antillón	Espacios con vegetación escasa	0
22029	Antillón	Frutales	0
22029	Antillón	Glaciares y nieves permanentes	0
22029	Antillón	Humedales y zonas pantanosas	0
22029	Antillón	Instalaciones deportivas y recreativas	0
22029	Antillón	Landas y matorrales mesófilos	0
22029	Antillón	Láminas de agua	0
22029	Antillón	Matorral boscoso de transición	23,656215
22029	Antillón	Mosaico de cultivos	461,918462
22029	Antillón	Olivares	0
22029	Antillón	Pastizales naturales	0
22029	Antillón	Playas, dunas y arenales	0
22029	Antillón	Prados y praderas	0
22029	Antillón	Redes viarias, ferroviarias y terrenos asociados	0
22029	Antillón	Roquedo	0
22029	Antillón	Tejido urbano continuo	2,753876
22029	Antillón	Tejido urbano discontinuo	9,071919
22029	Antillón	Terrenos principalmente agrícolas, pero con importantes espacios de vegetación natural	758,703834
22029	Antillón	Terrenos regados permanentemente	15,943834
22029	Antillón	Tierras de labor en secano	3088,364319
22029	Antillón	Turberas y prados turbosos	0
22029	Antillón	Vegetación esclerófila	121,392578
22029	Antillón	Viñedos	0
22029	Antillón	Zonas de extracción minera	0
22029	Antillón	Zonas en construcción	0
22029	Antillón	Zonas industriales, comerciales y de transporte	0
22029	Antillón	Zonas quemadas	0
22029	Antillón	Zonas verdes urbanas	0
22032	Aragüés del Puerto	Aeropuertos	0
22032	Aragüés del Puerto	Arrozales	0
22032	Aragüés del Puerto	Bosque mixto	1509,079808
22032	Aragüés del Puerto	Bosques de coníferas	5181,364179
22032	Aragüés del Puerto	Bosques de frondosas	984,258472
22032	Aragüés del Puerto	Cursos de agua	0
22032	Aragüés del Puerto	Escombreras y vertederos	0
22032	Aragüés del Puerto	Espacios con vegetación escasa	768,104025
22032	Aragüés del Puerto	Frutales	0
22032	Aragüés del Puerto	Glaciares y nieves permanentes	0
22032	Aragüés del Puerto	Humedales y zonas pantanosas	0
22032	Aragüés del Puerto	Instalaciones deportivas y recreativas	0
22032	Aragüés del Puerto	Landas y matorrales mesófilos	813,86557
22032	Aragüés del Puerto	Láminas de agua	0
22032	Aragüés del Puerto	Matorral boscoso de transición	389,782349
