Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Mayo 2012	201205	Mayo	2012	50	Zaragoza	Mujeres	Temporal	1	6868	291107	42,3859930110658
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	Temporal	0	1105	0	0
Abril 2012	201204	Abril	2012	22	Huesca	Hombres	Temporal	1	917	61832	67,4285714285714
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	Temporal	0	657	0	0
Abril 2012	201204	Abril	2012	22	Huesca	Mujeres	Temporal	1	993	56217	56,6132930513595
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	Temporal	0	373	0	0
Abril 2012	201204	Abril	2012	44	Teruel	Hombres	Temporal	1	996	30824	30,9477911646586
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	Temporal	0	208	0	0
Abril 2012	201204	Abril	2012	44	Teruel	Mujeres	Temporal	1	643	28552	44,4043545878694
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	Temporal	0	4053	0	0
Abril 2012	201204	Abril	2012	50	Zaragoza	Hombres	Temporal	1	5185	374963	72,3168756027001
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	Temporal	0	2740	0	0
Abril 2012	201204	Abril	2012	50	Zaragoza	Mujeres	Temporal	1	5169	270248	52,2824530857032
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	Temporal	0	1020	0	0
Marzo 2012	201203	Marzo	2012	22	Huesca	Hombres	Temporal	1	1058	75637	71,4905482041588
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	Temporal	0	649	0	0
Marzo 2012	201203	Marzo	2012	22	Huesca	Mujeres	Temporal	1	1195	51010	42,6861924686192
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	Temporal	0	416	0	0
Marzo 2012	201203	Marzo	2012	44	Teruel	Hombres	Temporal	1	820	29401	35,8548780487805
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	Temporal	0	252	0	0
Marzo 2012	201203	Marzo	2012	44	Teruel	Mujeres	Temporal	1	513	31452	61,3099415204678
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	Temporal	0	4006	0	0
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Hombres	Temporal	1	5538	431674	77,9476345250993
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	Temporal	0	3168	0	0
Marzo 2012	201203	Marzo	2012	50	Zaragoza	Mujeres	Temporal	1	5384	294073	54,6197994056464
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	Temporal	0	858	0	0
Febrero 2012	201202	Febrero	2012	22	Huesca	Hombres	Temporal	1	949	70799	74,6037934668072
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	Temporal	0	696	0	0
Febrero 2012	201202	Febrero	2012	22	Huesca	Mujeres	Temporal	1	1074	46705	43,4869646182495
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	Temporal	0	386	0	0
Febrero 2012	201202	Febrero	2012	44	Teruel	Hombres	Temporal	1	999	29734	29,7637637637638
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	Temporal	0	252	0	0
Febrero 2012	201202	Febrero	2012	44	Teruel	Mujeres	Temporal	1	585	24817	42,4222222222222
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	Temporal	0	3950	0	0
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Hombres	Temporal	1	5413	446184	82,4282283391834
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	Temporal	0	3379	0	0
Febrero 2012	201202	Febrero	2012	50	Zaragoza	Mujeres	Temporal	1	5072	312639	61,6401813880126
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	Temporal	0	960	0	0
Enero 2012	201201	Enero	2012	22	Huesca	Hombres	Temporal	1	962	86658	90,0810810810811
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	Temporal	0	718	0	0
Enero 2012	201201	Enero	2012	22	Huesca	Mujeres	Temporal	1	997	51565	51,7201604814443
Enero 2012	201201	Enero	2012	44	Teruel	Hombres	Temporal	0	324	0	0
Enero 2012	201201	Enero	2012	44	Teruel	Hombres	Temporal	1	1023	55565	54,3157380254154
Enero 2012	201201	Enero	2012	44	Teruel	Mujeres	Temporal	0	261	0	0
Enero 2012	201201	Enero	2012	44	Teruel	Mujeres	Temporal	1	584	35134	60,1609589041096
Enero 2012	201201	Enero	2012	50	Zaragoza	Hombres	Temporal	0	4007	0	0
Enero 2012	201201	Enero	2012	50	Zaragoza	Hombres	Temporal	1	5669	433757	76,513847239372
Enero 2012	201201	Enero	2012	50	Zaragoza	Mujeres	Temporal	0	3326	0	0
Enero 2012	201201	Enero	2012	50	Zaragoza	Mujeres	Temporal	1	5387	334809	62,1512901429367
Diciembre 2011	201112	Diciembre	2011	22	Huesca	Hombres	Temporal	0	842	0	0
Diciembre 2011	201112	Diciembre	2011	22	Huesca	Hombres	Temporal	1	887	67324	75,9007891770011
Diciembre 2011	201112	Diciembre	2011	22	Huesca	Mujeres	Temporal	0	684	0	0
Diciembre 2011	201112	Diciembre	2011	22	Huesca	Mujeres	Temporal	1	1163	57176	49,1625107480654
Diciembre 2011	201112	Diciembre	2011	44	Teruel	Hombres	Temporal	0	425	0	0
Diciembre 2011	201112	Diciembre	2011	44	Teruel	Hombres	Temporal	1	746	33146	44,4316353887399
Diciembre 2011	201112	Diciembre	2011	44	Teruel	Mujeres	Temporal	0	274	0	0
Diciembre 2011	201112	Diciembre	2011	44	Teruel	Mujeres	Temporal	1	640	35163	54,9421875
Diciembre 2011	201112	Diciembre	2011	50	Zaragoza	Hombres	Temporal	0	3556	0	0
Diciembre 2011	201112	Diciembre	2011	50	Zaragoza	Hombres	Temporal	1	5456	387910	71,0978739002933
Diciembre 2011	201112	Diciembre	2011	50	Zaragoza	Mujeres	Temporal	0	2908	0	0
Diciembre 2011	201112	Diciembre	2011	50	Zaragoza	Mujeres	Temporal	1	5660	271948	48,0473498233216
Noviembre 2011	201111	Noviembre	2011	22	Huesca	Hombres	Temporal	0	1079	0	0
Noviembre 2011	201111	Noviembre	2011	22	Huesca	Hombres	Temporal	1	900	90640	100,711111111111
Noviembre 2011	201111	Noviembre	2011	22	Huesca	Mujeres	Temporal	0	655	0	0
Noviembre 2011	201111	Noviembre	2011	22	Huesca	Mujeres	Temporal	1	1049	57501	54,815061963775
Noviembre 2011	201111	Noviembre	2011	44	Teruel	Hombres	Temporal	0	455	0	0
Noviembre 2011	201111	Noviembre	2011	44	Teruel	Hombres	Temporal	1	940	40045	42,6010638297872
Noviembre 2011	201111	Noviembre	2011	44	Teruel	Mujeres	Temporal	0	285	0	0
Noviembre 2011	201111	Noviembre	2011	44	Teruel	Mujeres	Temporal	1	590	41395	70,1610169491525
Noviembre 2011	201111	Noviembre	2011	50	Zaragoza	Hombres	Temporal	0	4949	0	0
Noviembre 2011	201111	Noviembre	2011	50	Zaragoza	Hombres	Temporal	1	6149	422408	68,6953976256302
Noviembre 2011	201111	Noviembre	2011	50	Zaragoza	Mujeres	Temporal	0	3595	0	0
Noviembre 2011	201111	Noviembre	2011	50	Zaragoza	Mujeres	Temporal	1	6406	343952	53,6921635966282
Octubre 2011	201110	Octubre	2011	22	Huesca	Hombres	Temporal	0	1055	0	0
Octubre 2011	201110	Octubre	2011	22	Huesca	Hombres	Temporal	1	1050	90713	86,3933333333333
Octubre 2011	201110	Octubre	2011	22	Huesca	Mujeres	Temporal	0	935	0	0
Octubre 2011	201110	Octubre	2011	22	Huesca	Mujeres	Temporal	1	1182	88564	74,927241962775
Octubre 2011	201110	Octubre	2011	44	Teruel	Hombres	Temporal	0	740	0	0
Octubre 2011	201110	Octubre	2011	44	Teruel	Hombres	Temporal	1	988	58746	59,4595141700405
Octubre 2011	201110	Octubre	2011	44	Teruel	Mujeres	Temporal	0	470	0	0
Octubre 2011	201110	Octubre	2011	44	Teruel	Mujeres	Temporal	1	708	39855	56,2923728813559
Octubre 2011	201110	Octubre	2011	50	Zaragoza	Hombres	Temporal	0	5196	0	0
Octubre 2011	201110	Octubre	2011	50	Zaragoza	Hombres	Temporal	1	7078	445281	62,91056795705
Octubre 2011	201110	Octubre	2011	50	Zaragoza	Mujeres	Temporal	0	4665	0	0
Octubre 2011	201110	Octubre	2011	50	Zaragoza	Mujeres	Temporal	1	7290	418499	57,4072702331962
Septiembre 2011	201109	Septiembre	2011	22	Huesca	Hombres	Temporal	0	1056	0	0
Septiembre 2011	201109	Septiembre	2011	22	Huesca	Hombres	Temporal	1	1247	96140	77,0970328789094
Septiembre 2011	201109	Septiembre	2011	22	Huesca	Mujeres	Temporal	0	899	0	0
Septiembre 2011	201109	Septiembre	2011	22	Huesca	Mujeres	Temporal	1	1263	102690	81,3064133016627
Septiembre 2011	201109	Septiembre	2011	44	Teruel	Hombres	Temporal	0	646	0	0
Septiembre 2011	201109	Septiembre	2011	44	Teruel	Hombres	Temporal	1	1103	83099	75,33907524932
Septiembre 2011	201109	Septiembre	2011	44	Teruel	Mujeres	Temporal	0	466	0	0
Septiembre 2011	201109	Septiembre	2011	44	Teruel	Mujeres	Temporal	1	978	61842	63,2331288343558
Septiembre 2011	201109	Septiembre	2011	50	Zaragoza	Hombres	Temporal	0	7605	0	0
Septiembre 2011	201109	Septiembre	2011	50	Zaragoza	Hombres	Temporal	1	8415	555382	65,9990493166964
Septiembre 2011	201109	Septiembre	2011	50	Zaragoza	Mujeres	Temporal	0	5153	0	0
Septiembre 2011	201109	Septiembre	2011	50	Zaragoza	Mujeres	Temporal	1	7747	560201	72,3119917387376
Agosto 2011	201108	Agosto	2011	22	Huesca	Hombres	Temporal	0	1907	0	0
Agosto 2011	201108	Agosto	2011	22	Huesca	Hombres	Temporal	1	1432	69732	48,695530726257
Agosto 2011	201108	Agosto	2011	22	Huesca	Mujeres	Temporal	0	820	0	0
Agosto 2011	201108	Agosto	2011	22	Huesca	Mujeres	Temporal	1	1232	52619	42,7102272727273
Agosto 2011	201108	Agosto	2011	44	Teruel	Hombres	Temporal	0	409	0	0
Agosto 2011	201108	Agosto	2011	44	Teruel	Hombres	Temporal	1	1038	46245	44,5520231213873
Agosto 2011	201108	Agosto	2011	44	Teruel	Mujeres	Temporal	0	340	0	0
Agosto 2011	201108	Agosto	2011	44	Teruel	Mujeres	Temporal	1	802	33595	41,8890274314214
Agosto 2011	201108	Agosto	2011	50	Zaragoza	Hombres	Temporal	0	6170	0	0
Agosto 2011	201108	Agosto	2011	50	Zaragoza	Hombres	Temporal	1	7800	332505	42,6288461538462
Agosto 2011	201108	Agosto	2011	50	Zaragoza	Mujeres	Temporal	0	3663	0	0
Agosto 2011	201108	Agosto	2011	50	Zaragoza	Mujeres	Temporal	1	6076	263302	43,3347597103357
Julio 2011	201107	Julio	2011	22	Huesca	Hombres	Temporal	0	2615	0	0
Julio 2011	201107	Julio	2011	22	Huesca	Hombres	Temporal	1	1796	103805	57,7978841870824
Julio 2011	201107	Julio	2011	22	Huesca	Mujeres	Temporal	0	1709	0	0
Julio 2011	201107	Julio	2011	22	Huesca	Mujeres	Temporal	1	1899	95091	50,0742496050553
Julio 2011	201107	Julio	2011	44	Teruel	Hombres	Temporal	0	597	0	0
Julio 2011	201107	Julio	2011	44	Teruel	Hombres	Temporal	1	1059	59932	56,5930122757318
Julio 2011	201107	Julio	2011	44	Teruel	Mujeres	Temporal	0	429	0	0
Julio 2011	201107	Julio	2011	44	Teruel	Mujeres	Temporal	1	857	48219	56,2648774795799
Julio 2011	201107	Julio	2011	50	Zaragoza	Hombres	Temporal	0	5336	0	0
Julio 2011	201107	Julio	2011	50	Zaragoza	Hombres	Temporal	1	8504	470499	55,3267873941675
Julio 2011	201107	Julio	2011	50	Zaragoza	Mujeres	Temporal	0	3655	0	0
Julio 2011	201107	Julio	2011	50	Zaragoza	Mujeres	Temporal	1	8060	397569	49,3261786600496
Junio 2011	201106	Junio	2011	22	Huesca	Hombres	Temporal	0	2219	0	0
Junio 2011	201106	Junio	2011	22	Huesca	Hombres	Temporal	1	1385	93184	67,2808664259928
Junio 2011	201106	Junio	2011	22	Huesca	Mujeres	Temporal	0	1599	0	0
Junio 2011	201106	Junio	2011	22	Huesca	Mujeres	Temporal	1	1283	80359	62,6336710833983
Junio 2011	201106	Junio	2011	44	Teruel	Hombres	Temporal	0	785	0	0
Junio 2011	201106	Junio	2011	44	Teruel	Hombres	Temporal	1	1084	57861	53,3773062730627
Junio 2011	201106	Junio	2011	44	Teruel	Mujeres	Temporal	0	605	0	0
Junio 2011	201106	Junio	2011	44	Teruel	Mujeres	Temporal	1	863	44716	51,8146002317497
Junio 2011	201106	Junio	2011	50	Zaragoza	Hombres	Temporal	0	7330	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	Hombres	Temporal	1	8990	500166	55,6358175750834
Junio 2011	201106	Junio	2011	50	Zaragoza	Mujeres	Temporal	0	4731	0	0
Junio 2011	201106	Junio	2011	50	Zaragoza	Mujeres	Temporal	1	8494	377183	44,4058158700259
Mayo 2011	201105	Mayo	2011	22	Huesca	Hombres	Temporal	0	3133	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	Hombres	Temporal	1	1314	110071	83,7678843226788
Mayo 2011	201105	Mayo	2011	22	Huesca	Mujeres	Temporal	0	1616	0	0
Mayo 2011	201105	Mayo	2011	22	Huesca	Mujeres	Temporal	1	1044	73116	70,0344827586207
Mayo 2011	201105	Mayo	2011	44	Teruel	Hombres	Temporal	0	747	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	Hombres	Temporal	1	937	66364	70,8260405549626
Mayo 2011	201105	Mayo	2011	44	Teruel	Mujeres	Temporal	0	552	0	0
Mayo 2011	201105	Mayo	2011	44	Teruel	Mujeres	Temporal	1	665	36334	54,6375939849624
Mayo 2011	201105	Mayo	2011	50	Zaragoza	Hombres	Temporal	0	7841	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	Hombres	Temporal	1	8352	501129	60,0010775862069
Mayo 2011	201105	Mayo	2011	50	Zaragoza	Mujeres	Temporal	0	5191	0	0
Mayo 2011	201105	Mayo	2011	50	Zaragoza	Mujeres	Temporal	1	7781	318935	40,9889474360622
Abril 2011	201104	Abril	2011	22	Huesca	Hombres	Temporal	0	1358	0	0
Abril 2011	201104	Abril	2011	22	Huesca	Hombres	Temporal	1	884	68563	77,5599547511312
Abril 2011	201104	Abril	2011	22	Huesca	Mujeres	Temporal	0	780	0	0
Abril 2011	201104	Abril	2011	22	Huesca	Mujeres	Temporal	1	949	54932	57,8840885142255
Abril 2011	201104	Abril	2011	44	Teruel	Hombres	Temporal	0	548	0	0
Abril 2011	201104	Abril	2011	44	Teruel	Hombres	Temporal	1	754	48578	64,4270557029178
Abril 2011	201104	Abril	2011	44	Teruel	Mujeres	Temporal	0	270	0	0
Abril 2011	201104	Abril	2011	44	Teruel	Mujeres	Temporal	1	661	38042	57,5521936459909
Abril 2011	201104	Abril	2011	50	Zaragoza	Hombres	Temporal	0	4785	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	Hombres	Temporal	1	5783	402552	69,6095452187446
Abril 2011	201104	Abril	2011	50	Zaragoza	Mujeres	Temporal	0	3222	0	0
Abril 2011	201104	Abril	2011	50	Zaragoza	Mujeres	Temporal	1	5976	302338	50,5920348058902
Marzo 2011	201103	Marzo	2011	22	Huesca	Hombres	Temporal	0	1096	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	Hombres	Temporal	1	1051	85693	81,534728829686
Marzo 2011	201103	Marzo	2011	22	Huesca	Mujeres	Temporal	0	708	0	0
Marzo 2011	201103	Marzo	2011	22	Huesca	Mujeres	Temporal	1	968	51024	52,7107438016529
Marzo 2011	201103	Marzo	2011	44	Teruel	Hombres	Temporal	0	488	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	Hombres	Temporal	1	829	48252	58,205066344994
Marzo 2011	201103	Marzo	2011	44	Teruel	Mujeres	Temporal	0	262	0	0
Marzo 2011	201103	Marzo	2011	44	Teruel	Mujeres	Temporal	1	617	30312	49,128038897893
Marzo 2011	201103	Marzo	2011	50	Zaragoza	Hombres	Temporal	0	4444	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	Hombres	Temporal	1	5794	443593	76,5607525025889
Marzo 2011	201103	Marzo	2011	50	Zaragoza	Mujeres	Temporal	0	3231	0	0
Marzo 2011	201103	Marzo	2011	50	Zaragoza	Mujeres	Temporal	1	5827	314360	53,9488587609404
Febrero 2011	201102	Febrero	2011	22	Huesca	Hombres	Temporal	0	772	0	0
Febrero 2011	201102	Febrero	2011	22	Huesca	Hombres	Temporal	1	900	74303	82,5588888888889
Febrero 2011	201102	Febrero	2011	22	Huesca	Mujeres	Temporal	0	516	0	0
Febrero 2011	201102	Febrero	2011	22	Huesca	Mujeres	Temporal	1	878	48035	54,7095671981777
Febrero 2011	201102	Febrero	2011	44	Teruel	Hombres	Temporal	0	491	0	0
Febrero 2011	201102	Febrero	2011	44	Teruel	Hombres	Temporal	1	676	37639	55,6789940828402
Febrero 2011	201102	Febrero	2011	44	Teruel	Mujeres	Temporal	0	261	0	0
Febrero 2011	201102	Febrero	2011	44	Teruel	Mujeres	Temporal	1	495	27018	54,5818181818182
Febrero 2011	201102	Febrero	2011	50	Zaragoza	Hombres	Temporal	0	4167	0	0
Febrero 2011	201102	Febrero	2011	50	Zaragoza	Hombres	Temporal	1	4733	380082	80,3046693429115
Febrero 2011	201102	Febrero	2011	50	Zaragoza	Mujeres	Temporal	0	3228	0	0
Febrero 2011	201102	Febrero	2011	50	Zaragoza	Mujeres	Temporal	1	4739	284346	60,0012660898924
Enero 2011	201101	Enero	2011	22	Huesca	Hombres	Temporal	0	966	0	0
Enero 2011	201101	Enero	2011	22	Huesca	Hombres	Temporal	1	817	74913	91,6927784577723
Enero 2011	201101	Enero	2011	22	Huesca	Mujeres	Temporal	0	725	0	0
Enero 2011	201101	Enero	2011	22	Huesca	Mujeres	Temporal	1	793	45921	57,9079445145019
Enero 2011	201101	Enero	2011	44	Teruel	Hombres	Temporal	0	446	0	0
Enero 2011	201101	Enero	2011	44	Teruel	Hombres	Temporal	1	679	43904	64,659793814433
Enero 2011	201101	Enero	2011	44	Teruel	Mujeres	Temporal	0	221	0	0
Enero 2011	201101	Enero	2011	44	Teruel	Mujeres	Temporal	1	526	30874	58,6958174904943
Enero 2011	201101	Enero	2011	50	Zaragoza	Hombres	Temporal	0	4553	0	0
Enero 2011	201101	Enero	2011	50	Zaragoza	Hombres	Temporal	1	5454	501498	91,950495049505
Enero 2011	201101	Enero	2011	50	Zaragoza	Mujeres	Temporal	0	3503	0	0
Enero 2011	201101	Enero	2011	50	Zaragoza	Mujeres	Temporal	1	4906	314612	64,1280065226254
Diciembre 2010	201012	Diciembre	2010	22	Huesca	Hombres	Temporal	0	1115	0	0
Diciembre 2010	201012	Diciembre	2010	22	Huesca	Hombres	Temporal	1	1020	84676	83,0156862745098
Diciembre 2010	201012	Diciembre	2010	22	Huesca	Mujeres	Temporal	0	966	0	0
Diciembre 2010	201012	Diciembre	2010	22	Huesca	Mujeres	Temporal	1	1208	64843	53,6779801324503
Diciembre 2010	201012	Diciembre	2010	44	Teruel	Hombres	Temporal	0	487	0	0
Diciembre 2010	201012	Diciembre	2010	44	Teruel	Hombres	Temporal	1	604	38881	64,3725165562914
Diciembre 2010	201012	Diciembre	2010	44	Teruel	Mujeres	Temporal	0	311	0	0
Diciembre 2010	201012	Diciembre	2010	44	Teruel	Mujeres	Temporal	1	576	30256	52,5277777777778
Diciembre 2010	201012	Diciembre	2010	50	Zaragoza	Hombres	Temporal	0	3528	0	0
Diciembre 2010	201012	Diciembre	2010	50	Zaragoza	Hombres	Temporal	1	5318	413101	77,6797668296352
Diciembre 2010	201012	Diciembre	2010	50	Zaragoza	Mujeres	Temporal	0	3062	0	0
Diciembre 2010	201012	Diciembre	2010	50	Zaragoza	Mujeres	Temporal	1	5973	320931	53,7302862882973
Noviembre 2010	201011	Noviembre	2010	22	Huesca	Hombres	Temporal	0	1243	0	0
Noviembre 2010	201011	Noviembre	2010	22	Huesca	Hombres	Temporal	1	975	84094	86,2502564102564
Noviembre 2010	201011	Noviembre	2010	22	Huesca	Mujeres	Temporal	0	783	0	0
Noviembre 2010	201011	Noviembre	2010	22	Huesca	Mujeres	Temporal	1	976	63447	65,0071721311475
Noviembre 2010	201011	Noviembre	2010	44	Teruel	Hombres	Temporal	0	702	0	0
Noviembre 2010	201011	Noviembre	2010	44	Teruel	Hombres	Temporal	1	706	66649	94,4036827195467
Noviembre 2010	201011	Noviembre	2010	44	Teruel	Mujeres	Temporal	0	303	0	0
Noviembre 2010	201011	Noviembre	2010	44	Teruel	Mujeres	Temporal	1	660	46084	69,8242424242424
Noviembre 2010	201011	Noviembre	2010	50	Zaragoza	Hombres	Temporal	0	5302	0	0
Noviembre 2010	201011	Noviembre	2010	50	Zaragoza	Hombres	Temporal	1	6959	510942	73,4217559994252
Noviembre 2010	201011	Noviembre	2010	50	Zaragoza	Mujeres	Temporal	0	3942	0	0
Noviembre 2010	201011	Noviembre	2010	50	Zaragoza	Mujeres	Temporal	1	6647	381915	57,4567474048443
Octubre 2010	201010	Octubre	2010	22	Huesca	Hombres	Temporal	0	1138	0	0
Octubre 2010	201010	Octubre	2010	22	Huesca	Hombres	Temporal	1	875	82726	94,544
Octubre 2010	201010	Octubre	2010	22	Huesca	Mujeres	Temporal	0	893	0	0
Octubre 2010	201010	Octubre	2010	22	Huesca	Mujeres	Temporal	1	932	77527	83,1834763948498
Octubre 2010	201010	Octubre	2010	44	Teruel	Hombres	Temporal	0	758	0	0
Octubre 2010	201010	Octubre	2010	44	Teruel	Hombres	Temporal	1	762	65195	85,5577427821522
Octubre 2010	201010	Octubre	2010	44	Teruel	Mujeres	Temporal	0	477	0	0
Octubre 2010	201010	Octubre	2010	44	Teruel	Mujeres	Temporal	1	653	57968	88,7718223583461
Octubre 2010	201010	Octubre	2010	50	Zaragoza	Hombres	Temporal	0	6137	0	0
Octubre 2010	201010	Octubre	2010	50	Zaragoza	Hombres	Temporal	1	7655	514670	67,2331809274984
Octubre 2010	201010	Octubre	2010	50	Zaragoza	Mujeres	Temporal	0	4637	0	0
Octubre 2010	201010	Octubre	2010	50	Zaragoza	Mujeres	Temporal	1	7331	436750	59,5757741099441
Septiembre 2010	201009	Septiembre	2010	22	Huesca	Hombres	Temporal	0	1432	0	0
Septiembre 2010	201009	Septiembre	2010	22	Huesca	Hombres	Temporal	1	1153	94871	82,2818733738075
Septiembre 2010	201009	Septiembre	2010	22	Huesca	Mujeres	Temporal	0	1013	0	0
Septiembre 2010	201009	Septiembre	2010	22	Huesca	Mujeres	Temporal	1	1037	81594	78,6827386692382
Septiembre 2010	201009	Septiembre	2010	44	Teruel	Hombres	Temporal	0	813	0	0
Septiembre 2010	201009	Septiembre	2010	44	Teruel	Hombres	Temporal	1	1088	59986	55,1341911764706
Septiembre 2010	201009	Septiembre	2010	44	Teruel	Mujeres	Temporal	0	540	0	0
Septiembre 2010	201009	Septiembre	2010	44	Teruel	Mujeres	Temporal	1	943	46115	48,9024390243902
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Hombres	Temporal	0	8201	0	0
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Hombres	Temporal	1	8411	534942	63,6002853406254
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Mujeres	Temporal	0	5706	0	0
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Mujeres	Temporal	1	7781	534498	68,6927130188922
Agosto 2010	201008	Agosto	2010	22	Huesca	Hombres	Temporal	0	1839	0	0
Agosto 2010	201008	Agosto	2010	22	Huesca	Hombres	Temporal	1	1144	65683	57,4152097902098
Agosto 2010	201008	Agosto	2010	22	Huesca	Mujeres	Temporal	0	852	0	0
Agosto 2010	201008	Agosto	2010	22	Huesca	Mujeres	Temporal	1	1066	50758	47,6153846153846
Agosto 2010	201008	Agosto	2010	44	Teruel	Hombres	Temporal	0	510	0	0
Agosto 2010	201008	Agosto	2010	44	Teruel	Hombres	Temporal	1	791	45379	57,3691529709229
Agosto 2010	201008	Agosto	2010	44	Teruel	Mujeres	Temporal	0	335	0	0
Agosto 2010	201008	Agosto	2010	44	Teruel	Mujeres	Temporal	1	656	28135	42,8887195121951
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Hombres	Temporal	0	5676	0	0
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Hombres	Temporal	1	6717	297575	44,301771624237
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Mujeres	Temporal	0	3554	0	0
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Mujeres	Temporal	1	5950	250156	42,043025210084
Julio 2010	201007	Julio	2010	22	Huesca	Hombres	Temporal	0	2326	0	0
Julio 2010	201007	Julio	2010	22	Huesca	Hombres	Temporal	1	1912	142017	74,2766736401674
Julio 2010	201007	Julio	2010	22	Huesca	Mujeres	Temporal	0	1733	0	0
Julio 2010	201007	Julio	2010	22	Huesca	Mujeres	Temporal	1	1827	109125	59,7290640394089
Julio 2010	201007	Julio	2010	44	Teruel	Hombres	Temporal	0	889	0	0
Julio 2010	201007	Julio	2010	44	Teruel	Hombres	Temporal	1	1021	63471	62,1655239960823
Julio 2010	201007	Julio	2010	44	Teruel	Mujeres	Temporal	0	538	0	0
Julio 2010	201007	Julio	2010	44	Teruel	Mujeres	Temporal	1	927	55263	59,6148867313916
Julio 2010	201007	Julio	2010	50	Zaragoza	Hombres	Temporal	0	6256	0	0
Julio 2010	201007	Julio	2010	50	Zaragoza	Hombres	Temporal	1	8842	505154	57,1311920380004
Julio 2010	201007	Julio	2010	50	Zaragoza	Mujeres	Temporal	0	4055	0	0
Julio 2010	201007	Julio	2010	50	Zaragoza	Mujeres	Temporal	1	7850	365645	46,5789808917197
Junio 2010	201006	Junio	2010	22	Huesca	Hombres	Temporal	0	2122	0	0
Junio 2010	201006	Junio	2010	22	Huesca	Hombres	Temporal	1	1314	92965	70,7496194824962
Junio 2010	201006	Junio	2010	22	Huesca	Mujeres	Temporal	0	1567	0	0
Junio 2010	201006	Junio	2010	22	Huesca	Mujeres	Temporal	1	1284	72582	56,5280373831776
Junio 2010	201006	Junio	2010	44	Teruel	Hombres	Temporal	0	871	0	0
Junio 2010	201006	Junio	2010	44	Teruel	Hombres	Temporal	1	888	60996	68,6891891891892
Junio 2010	201006	Junio	2010	44	Teruel	Mujeres	Temporal	0	593	0	0
Junio 2010	201006	Junio	2010	44	Teruel	Mujeres	Temporal	1	783	44373	56,6704980842912
Junio 2010	201006	Junio	2010	50	Zaragoza	Hombres	Temporal	0	6856	0	0
Junio 2010	201006	Junio	2010	50	Zaragoza	Hombres	Temporal	1	8521	504513	59,2081915268161
Junio 2010	201006	Junio	2010	50	Zaragoza	Mujeres	Temporal	0	4845	0	0
Junio 2010	201006	Junio	2010	50	Zaragoza	Mujeres	Temporal	1	7966	371600	46,6482550841075
Mayo 2010	201005	Mayo	2010	22	Huesca	Hombres	Temporal	0	3087	0	0
Mayo 2010	201005	Mayo	2010	22	Huesca	Hombres	Temporal	1	1030	140283	136,197087378641
Mayo 2010	201005	Mayo	2010	22	Huesca	Mujeres	Temporal	0	1554	0	0
Mayo 2010	201005	Mayo	2010	22	Huesca	Mujeres	Temporal	1	840	63150	75,1785714285714
Mayo 2010	201005	Mayo	2010	44	Teruel	Hombres	Temporal	0	735	0	0
Mayo 2010	201005	Mayo	2010	44	Teruel	Hombres	Temporal	1	670	71817	107,189552238806
Mayo 2010	201005	Mayo	2010	44	Teruel	Mujeres	Temporal	0	510	0	0
