Año	Municipio código	Municipio nombre	Estado de la información	Licencias, total	Licencias, nueva planta, total	Licencias, nueva planta, con demolición	Licencias, nueva planta, sin demolición	Licencias, rehabilitación, total	Licencias, rehabilitación, con demolición	Licencias, rehabilitación, sin demolición	Licencias, rehabilitación locales	Licencias, demolición
2000	44261	Villarquemado	COMPLETA	3	3	0	3	0	0	0	0	0
2000	44262	Villarroya de los Pinares	INCOMPLETA	3	1		1	2	2			
2000	44263	Villastar	COMPLETA	2	1	0	1	1	0	1	0	0
2000	44264	Villel	SIN INFORMACIÓN									
2000	44265	Vinaceite	INCOMPLETA	1	1		1					
2000	44266	Visiedo	SIN INFORMACIÓN									
2000	44267	Vivel del Río Martín	SIN INFORMACIÓN									
2000	44268	Zoma (La)	SIN INFORMACIÓN									
2000	50001	Abanto	SIN INFORMACIÓN									
2000	50002	Acered	SIN INFORMACIÓN									
2000	50003	Agón	SIN INFORMACIÓN									
2000	50004	Aguarón	INCOMPLETA	2	1		1					1
2000	50005	Aguilón	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50006	Ainzón	SIN INFORMACIÓN									
2000	50007	Aladrén	SIN INFORMACIÓN									
2000	50008	Alagón	COMPLETA	30	27	3	24	1	1	0	1	1
2000	50009	Alarba	SIN INFORMACIÓN									
2000	50010	Alberite de San Juan	SIN INFORMACIÓN									
2000	50011	Albeta	SIN INFORMACIÓN									
2000	50012	Alborge	INCOMPLETA	2	2		2					
2000	50013	Alcalá de Ebro	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50014	Alcalá de Moncayo	SIN INFORMACIÓN									
2000	50015	Alconchel de Ariza	SIN INFORMACIÓN									
2000	50016	Aldehuela de Liestos	SIN INFORMACIÓN									
2000	50017	Alfajarín	COMPLETA	17	17	2	15	0	0	0	0	0
2000	50018	Alfamén	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50019	Alforque	SIN INFORMACIÓN									
2000	50020	Alhama de Aragón	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50021	Almochuel	SIN INFORMACIÓN									
2000	50022	Almolda (La)	SIN INFORMACIÓN									
2000	50023	Almonacid de la Cuba	SIN INFORMACIÓN									
2000	50024	Almonacid de la Sierra	COMPLETA	4	4	0	4	0	0	0	0	0
2000	50025	Almunia de Doña Godina (La)	COMPLETA	37	25	3	22	7	3	4	2	3
2000	50026	Alpartir	COMPLETA	3	3	2	1	0	0	0	0	0
2000	50027	Ambel	SIN INFORMACIÓN									
2000	50028	Anento	SIN INFORMACIÓN									
2000	50029	Aniñón	INCOMPLETA	5	2		2	3	3			
2000	50030	Añón de Moncayo	SIN INFORMACIÓN									
2000	50031	Aranda de Moncayo	SIN INFORMACIÓN									
2000	50032	Arándiga	SIN INFORMACIÓN									
2000	50033	Ardisa	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50034	Ariza	INCOMPLETA	1				1	1			
2000	50035	Artieda	SIN INFORMACIÓN									
2000	50036	Asín	SIN INFORMACIÓN									
2000	50037	Atea	SIN INFORMACIÓN									
2000	50038	Ateca	INCOMPLETA	7	3		3	4	4			
2000	50039	Azuara	SIN INFORMACIÓN									
2000	50040	Badules	SIN INFORMACIÓN									
2000	50041	Bagüés	COMPLETA	3	2	0	2	1	0	1	0	0
2000	50042	Balconchán	SIN INFORMACIÓN									
2000	50043	Bárboles	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50044	Bardallur	SIN INFORMACIÓN									
2000	50045	Belchite	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50046	Belmonte de Gracián	SIN INFORMACIÓN									
2000	50047	Berdejo	SIN INFORMACIÓN									
2000	50048	Berrueco	SIN INFORMACIÓN									
2000	50050	Bijuesca	SIN INFORMACIÓN									
2000	50051	Biota	COMPLETA	10	9	0	9	1	1	0	0	0
2000	50052	Bisimbre	SIN INFORMACIÓN									
2000	50053	Boquiñeni	COMPLETA	3	2	0	2	1	1	0	0	0
2000	50054	Bordalba	SIN INFORMACIÓN									
2000	50055	Borja	COMPLETA	19	10	0	10	6	4	2	3	0
2000	50056	Botorrita	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50057	Brea de Aragón	COMPLETA	7	6	0	6	0	0	0	1	0
2000	50058	Bubierca	SIN INFORMACIÓN									
2000	50059	Bujaraloz	COMPLETA	8	5	0	5	3	2	1	0	0
2000	50060	Bulbuente	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50061	Bureta	SIN INFORMACIÓN									
2000	50062	Burgo de Ebro (El)	COMPLETA	7	7	1	6	0	0	0	0	0
2000	50063	Buste (El)	SIN INFORMACIÓN									
2000	50064	Cabañas de Ebro	SIN INFORMACIÓN									
2000	50065	Cabolafuente	SIN INFORMACIÓN									
2000	50066	Cadrete	COMPLETA	12	12	0	12	0	0	0	0	0
2000	50067	Calatayud	COMPLETA	19	13	2	11	3	0	3	2	1
2000	50068	Calatorao	COMPLETA	10	10	0	10	0	0	0	0	0
2000	50069	Calcena	SIN INFORMACIÓN									
2000	50070	Calmarza	SIN INFORMACIÓN									
2000	50071	Campillo de Aragón	SIN INFORMACIÓN									
2000	50072	Carenas	SIN INFORMACIÓN									
2000	50073	Cariñena	INCOMPLETA	11	11	1	10					
2000	50074	Caspe	COMPLETA	33	27	0	27	2	1	1	4	0
2000	50075	Castejón de Alarba	SIN INFORMACIÓN									
2000	50076	Castejón de las Armas	SIN INFORMACIÓN									
2000	50077	Castejón de Valdejasa	INCOMPLETA	1	1		1					
2000	50078	Castiliscar	INCOMPLETA	2	2	1	1					
2000	50079	Cervera de la Cañada	COMPLETA	2	0	0	0	2	2	0	0	0
2000	50080	Cerveruela	SIN INFORMACIÓN									
2000	50081	Cetina	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50082	Cimballa	SIN INFORMACIÓN									
2000	50083	Cinco Olivas	SIN INFORMACIÓN									
2000	50084	Clarés de Ribota	SIN INFORMACIÓN									
2000	50085	Codo	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50086	Codos	SIN INFORMACIÓN									
2000	50087	Contamina	SIN INFORMACIÓN									
2000	50088	Cosuenda	SIN INFORMACIÓN									
2000	50089	Cuarte de Huerva	COMPLETA	30	19	0	19	5	2	3	2	4
2000	50090	Cubel	SIN INFORMACIÓN									
2000	50091	Cuerlas (Las)	SIN INFORMACIÓN									
2000	50092	Chiprana	SIN INFORMACIÓN									
2000	50093	Chodes	SIN INFORMACIÓN									
2000	50094	Daroca	COMPLETA	14	11	1	10	3	3	0	0	0
2000	50095	Ejea de los Caballeros	COMPLETA	53	33	3	30	7	2	5	13	0
2000	50096	Embid de Ariza	SIN INFORMACIÓN									
2000	50098	Encinacorba	COMPLETA	7	5	0	5	0	0	0	0	2
2000	50099	Épila	COMPLETA	9	8	2	6	1	1	0	0	0
2000	50100	Erla	SIN INFORMACIÓN									
2000	50101	Escatrón	COMPLETA	2	1	0	1	0	0	0	0	1
2000	50102	Fabara	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50104	Farlete	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50105	Fayón	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50106	Fayos (Los)	SIN INFORMACIÓN									
2000	50107	Figueruelas	COMPLETA	16	16	2	14	0	0	0	0	0
2000	50108	Fombuena	SIN INFORMACIÓN									
2000	50109	Frago (El)	SIN INFORMACIÓN									
2000	50110	Frasno (El)	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50111	Fréscano	COMPLETA	4	4	0	4	0	0	0	0	0
2000	50113	Fuendejalón	SIN INFORMACIÓN									
2000	50114	Fuendetodos	SIN INFORMACIÓN									
2000	50115	Fuentes de Ebro	COMPLETA	14	13	3	10	1	0	1	0	0
2000	50116	Fuentes de Jiloca	SIN INFORMACIÓN									
2000	50117	Gallocanta	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50118	Gallur	COMPLETA	10	7	0	7	2	0	2	0	1
2000	50119	Gelsa	COMPLETA	6	3	0	3	0	0	0	0	3
2000	50120	Godojos	SIN INFORMACIÓN									
2000	50121	Gotor	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50122	Grisel	SIN INFORMACIÓN									
2000	50123	Grisén	COMPLETA	4	3	0	3	1	0	1	0	0
2000	50124	Herrera de los Navarros	SIN INFORMACIÓN									
2000	50125	Ibdes	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50126	Illueca	INCOMPLETA	14	14		14					
2000	50128	Isuerre	COMPLETA	1	1	1	0	0	0	0	0	0
2000	50129	Jaraba	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50130	Jarque de Moncayo	SIN INFORMACIÓN									
2000	50131	Jaulín	COMPLETA	3	1	0	1	0	0	0	0	2
2000	50132	Joyosa (La)	COMPLETA	4	4	0	4	0	0	0	0	0
2000	50133	Lagata	SIN INFORMACIÓN									
2000	50134	Langa del Castillo	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50135	Layana	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50136	Lécera	COMPLETA	7	3	0	3	4	4	0	0	0
2000	50137	Leciñena	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50138	Lechón	SIN INFORMACIÓN									
2000	50139	Letux	SIN INFORMACIÓN									
2000	50140	Litago	INCOMPLETA	4	4		4					
2000	50141	Lituénigo	SIN INFORMACIÓN									
2000	50142	Lobera de Onsella	COMPLETA	2	0	0	0	2	1	1	0	0
2000	50143	Longares	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50144	Longás	SIN INFORMACIÓN									
2000	50146	Lucena de Jalón	SIN INFORMACIÓN									
2000	50147	Luceni	COMPLETA	8	4	0	4	4	2	2	0	0
2000	50148	Luesia	SIN INFORMACIÓN									
2000	50149	Luesma	SIN INFORMACIÓN									
2000	50150	Lumpiaque	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50151	Luna	INCOMPLETA	7	4		4	3	3			
2000	50152	Maella	COMPLETA	2	1	0	1	1	0	1	0	0
2000	50153	Magallón	COMPLETA	6	3	0	3	2	1	1	1	0
2000	50154	Mainar	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50155	Malanquilla	SIN INFORMACIÓN									
2000	50156	Maleján	SIN INFORMACIÓN									
2000	50157	Malón	SIN INFORMACIÓN									
2000	50159	Maluenda	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50160	Mallén	COMPLETA	17	14	2	12	3	1	2	0	0
2000	50161	Manchones	SIN INFORMACIÓN									
2000	50162	Mara	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50163	María de Huerva	COMPLETA	12	8	0	8	2	1	1	1	1
2000	50164	Mediana de Aragón	SIN INFORMACIÓN									
2000	50165	Mequinenza	COMPLETA	6	4	0	4	2	2	0	0	0
2000	50166	Mesones de Isuela	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50167	Mezalocha	SIN INFORMACIÓN									
2000	50168	Mianos	SIN INFORMACIÓN									
2000	50169	Miedes de Aragón	COMPLETA	4	3	0	3	1	1	0	0	0
2000	50170	Monegrillo	SIN INFORMACIÓN									
2000	50171	Moneva	SIN INFORMACIÓN									
2000	50172	Monreal de Ariza	SIN INFORMACIÓN									
2000	50173	Monterde	SIN INFORMACIÓN									
2000	50174	Montón	SIN INFORMACIÓN									
2000	50175	Morata de Jalón	COMPLETA	3	1	0	1	2	1	1	0	0
2000	50176	Morata de Jiloca	SIN INFORMACIÓN									
2000	50177	Morés	SIN INFORMACIÓN									
2000	50178	Moros	SIN INFORMACIÓN									
2000	50179	Moyuela	SIN INFORMACIÓN									
2000	50180	Mozota	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50181	Muel	COMPLETA	6	2	0	2	4	2	2	0	0
2000	50182	Muela (La)	INCOMPLETA	45	45		45					
2000	50183	Munébrega	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50184	Murero	SIN INFORMACIÓN									
2000	50185	Murillo de Gállego	SIN INFORMACIÓN									
2000	50186	Navardún	SIN INFORMACIÓN									
2000	50187	Nigüella	SIN INFORMACIÓN									
2000	50188	Nombrevilla	SIN INFORMACIÓN									
2000	50189	Nonaspe	COMPLETA	5	5	0	5	0	0	0	0	0
2000	50190	Novallas	COMPLETA	7	5	1	4	2	2	0	0	0
2000	50191	Novillas	COMPLETA	7	5	3	2	2	0	2	0	0
2000	50192	Nuévalos	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50193	Nuez de Ebro	COMPLETA	7	7	1	6	0	0	0	0	0
2000	50194	Olvés	SIN INFORMACIÓN									
2000	50195	Orcajo	SIN INFORMACIÓN									
2000	50196	Orera	SIN INFORMACIÓN									
2000	50197	Orés	SIN INFORMACIÓN									
2000	50198	Oseja	SIN INFORMACIÓN									
2000	50199	Osera de Ebro	COMPLETA	2	0	0	0	2	2	0	0	0
2000	50200	Paniza	SIN INFORMACIÓN									
2000	50201	Paracuellos de Jiloca	INCOMPLETA	3	2		2	1	1			
2000	50202	Paracuellos de la Ribera	SIN INFORMACIÓN									
2000	50203	Pastriz	COMPLETA	8	6	1	5	1	0	1	1	0
2000	50204	Pedrola	COMPLETA	12	11	1	10	1	1	0	0	0
2000	50205	Pedrosas (Las)	SIN INFORMACIÓN									
2000	50206	Perdiguera	COMPLETA	1	0	0	0	1	0	1	0	0
2000	50207	Piedratajada	SIN INFORMACIÓN									
2000	50208	Pina de Ebro	COMPLETA	11	9	0	9	2	0	2	0	0
2000	50209	Pinseque	COMPLETA	26	26	0	26	0	0	0	0	0
2000	50210	Pintanos (Los)	SIN INFORMACIÓN									
2000	50211	Plasencia de Jalón	SIN INFORMACIÓN									
2000	50212	Pleitas	SIN INFORMACIÓN									
2000	50213	Plenas	SIN INFORMACIÓN									
2000	50214	Pomer	SIN INFORMACIÓN									
2000	50215	Pozuel de Ariza	SIN INFORMACIÓN									
2000	50216	Pozuelo de Aragón	COMPLETA	1	0	0	0	0	0	0	1	0
2000	50217	Pradilla de Ebro	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50218	Puebla de Albortón	SIN INFORMACIÓN									
2000	50219	Puebla de Alfindén (La)	COMPLETA	27	24	1	23	1	0	1	1	1
2000	50220	Puendeluna	SIN INFORMACIÓN									
2000	50221	Purujosa	SIN INFORMACIÓN									
2000	50222	Quinto	COMPLETA	6	4	0	4	2	2	0	0	0
2000	50223	Remolinos	COMPLETA	6	5	1	4	1	0	1	0	0
2000	50224	Retascón	SIN INFORMACIÓN									
2000	50225	Ricla	INCOMPLETA	11	11		11					
2000	50227	Romanos	SIN INFORMACIÓN									
2000	50228	Rueda de Jalón	COMPLETA	3	3	0	3	0	0	0	0	0
2000	50229	Ruesca	SIN INFORMACIÓN									
2000	50230	Sádaba	COMPLETA	25	13	0	13	12	8	4	0	0
2000	50231	Salillas de Jalón	SIN INFORMACIÓN									
2000	50232	Salvatierra de Esca	SIN INFORMACIÓN									
2000	50233	Samper del Salz	SIN INFORMACIÓN									
2000	50234	San Martín de la Virgen de Moncayo	SIN INFORMACIÓN									
2000	50235	San Mateo de Gállego	INCOMPLETA	15	9	1	8	2		2	1	3
2000	50236	Santa Cruz de Grío	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50237	Santa Cruz de Moncayo	SIN INFORMACIÓN									
2000	50238	Santa Eulalia de Gállego	SIN INFORMACIÓN									
2000	50239	Santed	SIN INFORMACIÓN									
2000	50240	Sástago	SIN INFORMACIÓN									
2000	50241	Saviñán	SIN INFORMACIÓN									
2000	50242	Sediles	SIN INFORMACIÓN									
2000	50243	Sestrica	INCOMPLETA	1				1	1			
2000	50244	Sierra de Luna	COMPLETA	2	2	1	1	0	0	0	0	0
2000	50245	Sigüés	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50246	Sisamón	SIN INFORMACIÓN									
2000	50247	Sobradiel	INCOMPLETA	6	6	1	5					
2000	50248	Sos del Rey Católico	COMPLETA	3	2	0	2	1	0	1	0	0
2000	50249	Tabuenca	INCOMPLETA	1				1	1			
2000	50250	Talamantes	SIN INFORMACIÓN									
2000	50251	Tarazona	COMPLETA	21	12	1	11	6	5	1	2	1
2000	50252	Tauste	INCOMPLETA	11	7		7	1		1	1	2
2000	50253	Terrer	SIN INFORMACIÓN									
2000	50254	Tierga	SIN INFORMACIÓN									
2000	50255	Tobed	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50256	Torralba de los Frailes	SIN INFORMACIÓN									
2000	50257	Torralba de Ribota	SIN INFORMACIÓN									
2000	50258	Torralbilla	SIN INFORMACIÓN									
2000	50259	Torrehermosa	SIN INFORMACIÓN									
2000	50260	Torrelapaja	COMPLETA	1	0	0	0	1	0	1	0	0
2000	50261	Torrellas	SIN INFORMACIÓN									
2000	50262	Torres de Berrellén	COMPLETA	4	2	0	2	2	1	1	0	0
2000	50263	Torrijo de la Cañada	COMPLETA	1	0	0	0	1	1	0	0	0
2000	50264	Tosos	SIN INFORMACIÓN									
2000	50265	Trasmoz	SIN INFORMACIÓN									
2000	50266	Trasobares	SIN INFORMACIÓN									
2000	50267	Uncastillo	COMPLETA	14	4	1	3	10	5	5	0	0
2000	50268	Undués de Lerda	SIN INFORMACIÓN									
2000	50269	Urrea de Jalón	SIN INFORMACIÓN									
2000	50270	Urriés	SIN INFORMACIÓN									
2000	50271	Used	SIN INFORMACIÓN									
2000	50272	Utebo	COMPLETA	32	22	4	18	1	1	0	4	5
2000	50273	Valdehorna	SIN INFORMACIÓN									
2000	50274	Val de San Martín	SIN INFORMACIÓN									
2000	50275	Valmadrid	SIN INFORMACIÓN									
2000	50276	Valpalmas	SIN INFORMACIÓN									
2000	50277	Valtorres	SIN INFORMACIÓN									
2000	50278	Velilla de Ebro	SIN INFORMACIÓN									
2000	50279	Velilla de Jiloca	SIN INFORMACIÓN									
2000	50280	Vera de Moncayo	SIN INFORMACIÓN									
2000	50281	Vierlas	SIN INFORMACIÓN									
2000	50282	Vilueña (La)	SIN INFORMACIÓN									
2000	50283	Villadoz	SIN INFORMACIÓN									
2000	50284	Villafeliche	COMPLETA	2	1	1	0	1	0	1	0	0
2000	50285	Villafranca de Ebro	COMPLETA	4	3	1	2	1	0	1	0	0
2000	50286	Villalba de Perejil	SIN INFORMACIÓN									
2000	50287	Villalengua	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50288	Villanueva de Gállego	COMPLETA	21	14	1	13	6	5	1	0	1
2000	50289	Villanueva de Jiloca	SIN INFORMACIÓN									
2000	50290	Villanueva de Huerva	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50291	Villar de los Navarros	SIN INFORMACIÓN									
2000	50292	Villarreal de Huerva	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50293	Villarroya de la Sierra	COMPLETA	2	2	0	2	0	0	0	0	0
2000	50294	Villarroya del Campo	SIN INFORMACIÓN									
2000	50295	Vistabella	SIN INFORMACIÓN									
2000	50296	Zaida (La)	INCOMPLETA	2	2		2					
2000	50297	Zaragoza	COMPLETA	1500	375	19	356	272	156	116	734	119
2000	50298	Zuera	COMPLETA	34	24	1	23	5	3	2	2	3
2000	50901	Biel	COMPLETA	1	1	0	1	0	0	0	0	0
2000	50902	Marracos	SIN INFORMACIÓN									
2001	22001	Abiego	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22002	Abizanda	SIN INFORMACIÓN									
2001	22003	Adahuesca	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22004	Agüero	SIN INFORMACIÓN									
2001	22006	Aísa	INCOMPLETA	2				2	1	1		
2001	22007	Albalate de Cinca	COMPLETA	9	5	0	5	3	2	1	1	0
2001	22008	Albalatillo	SIN INFORMACIÓN									
2001	22009	Albelda	INCOMPLETA	13	10		10	3	1	2		
2001	22011	Albero Alto	SIN INFORMACIÓN									
2001	22012	Albero Bajo	INCOMPLETA	1	1		1					
2001	22013	Alberuela de Tubo	SIN INFORMACIÓN									
2001	22014	Alcalá de Gurrea	SIN INFORMACIÓN									
2001	22015	Alcalá del Obispo	SIN INFORMACIÓN									
2001	22016	Alcampell	COMPLETA	5	5	0	5	0	0	0	0	0
2001	22017	Alcolea de Cinca	COMPLETA	5	3	1	2	2	2	0	0	0
2001	22018	Alcubierre	COMPLETA	3	3	0	3	0	0	0	0	0
2001	22019	Alerre	COMPLETA	5	5	0	5	0	0	0	0	0
2001	22020	Alfántega	SIN INFORMACIÓN									
2001	22021	Almudévar	INCOMPLETA	8	6		6	2	1	1		
2001	22022	Almunia de San Juan	SIN INFORMACIÓN									
2001	22023	Almuniente	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22024	Alquézar	SIN INFORMACIÓN									
2001	22025	Altorricón	INCOMPLETA	6	4		4	1		1	1	
2001	22027	Angüés	COMPLETA	3	1	0	1	2	2	0	0	0
2001	22028	Ansó	SIN INFORMACIÓN									
2001	22029	Antillón	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22032	Aragüés del Puerto	SIN INFORMACIÓN									
2001	22035	Arén	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22036	Argavieso	SIN INFORMACIÓN									
2001	22037	Arguis	SIN INFORMACIÓN									
2001	22039	Ayerbe	COMPLETA	5	4	1	3	0	0	0	0	1
2001	22040	Azanuy-Alins	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22041	Azara	SIN INFORMACIÓN									
2001	22042	Azlor	SIN INFORMACIÓN									
2001	22043	Baells	SIN INFORMACIÓN									
2001	22044	Bailo	COMPLETA	3	0	0	0	3	1	2	0	0
2001	22045	Baldellou	SIN INFORMACIÓN									
2001	22046	Ballobar	INCOMPLETA	3	1		1	2	2			
2001	22047	Banastás	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22048	Barbastro	COMPLETA	35	28	1	27	5	3	2	2	0
2001	22049	Barbués	SIN INFORMACIÓN									
2001	22050	Barbuñales	SIN INFORMACIÓN									
2001	22051	Bárcabo	SIN INFORMACIÓN									
2001	22052	Belver de Cinca	COMPLETA	7	6	0	6	1	0	1	0	0
2001	22053	Benabarre	COMPLETA	6	6	0	6	0	0	0	0	0
2001	22054	Benasque	COMPLETA	14	9	0	9	3	1	2	2	0
2001	22055	Berbegal	COMPLETA	1	0	0	0	1	1	0	0	0
2001	22057	Bielsa	INCOMPLETA	9	8	1	7	1	1			
2001	22058	Bierge	SIN INFORMACIÓN									
2001	22059	Biescas	COMPLETA	12	5	0	5	7	6	1	0	0
2001	22060	Binaced	INCOMPLETA	5	4		4	1	1			
2001	22061	Binéfar	COMPLETA	55	23	2	21	23	11	12	4	5
2001	22062	Bisaurri	COMPLETA	2	0	0	0	2	2	0	0	0
2001	22063	Biscarrués	COMPLETA	2	1	0	1	1	0	1	0	0
2001	22064	Blecua y Torres	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22066	Boltaña	INCOMPLETA	1	1		1					
2001	22067	Bonansa	SIN INFORMACIÓN									
2001	22068	Borau	INCOMPLETA	1				1	1			
2001	22069	Broto	COMPLETA	4	4	0	4	0	0	0	0	0
2001	22072	Caldearenas	SIN INFORMACIÓN									
2001	22074	Campo	SIN INFORMACIÓN									
2001	22075	Camporrells	INCOMPLETA	1	1		1					
2001	22076	Canal de Berdún	SIN INFORMACIÓN									
2001	22077	Candasnos	INCOMPLETA	8	5	3	2	2	2			1
2001	22078	Canfranc	SIN INFORMACIÓN									
2001	22079	Capdesaso	SIN INFORMACIÓN									
2001	22080	Capella	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22081	Casbas de Huesca	COMPLETA	2	1	0	1	1	0	1	0	0
2001	22082	Castejón del Puente	COMPLETA	2	1	0	1	1	1	0	0	0
2001	22083	Castejón de Monegros	SIN INFORMACIÓN									
2001	22084	Castejón de Sos	COMPLETA	3	2	0	2	1	1	0	0	0
2001	22085	Castelflorite	SIN INFORMACIÓN									
2001	22086	Castiello de Jaca	COMPLETA	9	5	1	4	4	3	1	0	0
2001	22087	Castigaleu	SIN INFORMACIÓN									
2001	22088	Castillazuelo	COMPLETA	3	3	0	3	0	0	0	0	0
2001	22089	Castillonroy	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22090	Colungo	SIN INFORMACIÓN									
2001	22094	Chalamera	SIN INFORMACIÓN									
2001	22095	Chía	COMPLETA	3	1	0	1	2	2	0	0	0
2001	22096	Chimillas	COMPLETA	16	16	0	16	0	0	0	0	0
2001	22099	Esplús	COMPLETA	4	4	0	4	0	0	0	0	0
2001	22102	Estada	SIN INFORMACIÓN									
2001	22103	Estadilla	SIN INFORMACIÓN									
2001	22105	Estopiñán del Castillo	COMPLETA	4	3	0	3	1	0	1	0	0
2001	22106	Fago	SIN INFORMACIÓN									
2001	22107	Fanlo	COMPLETA	1	0	0	0	1	0	1	0	0
2001	22109	Fiscal	SIN INFORMACIÓN									
2001	22110	Fonz	INCOMPLETA	4	3		3	1		1		
2001	22111	Foradada del Toscar	SIN INFORMACIÓN									
2001	22112	Fraga	COMPLETA	20	13	0	13	6	3	3	1	0
2001	22113	Fueva (La)	SIN INFORMACIÓN									
2001	22114	Gistaín	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22115	Grado (El)	SIN INFORMACIÓN									
2001	22116	Grañén	COMPLETA	7	6	0	6	1	0	1	0	0
2001	22117	Graus	INCOMPLETA	23	14	1	13	7	7		1	1
2001	22119	Gurrea de Gállego	COMPLETA	8	6	0	6	1	0	1	1	0
2001	22122	Hoz de Jaca	INCOMPLETA	5	4		4	1		1		
2001	22124	Huerto	COMPLETA	1	0	0	0	1	1	0	0	0
2001	22125	Huesca	COMPLETA	25	14	0	14	6	5	1	5	0
2001	22126	Ibieca	SIN INFORMACIÓN									
2001	22127	Igriés	INCOMPLETA	1				1	1			
2001	22128	Ilche	SIN INFORMACIÓN									
2001	22129	Isábena	INCOMPLETA	3	1		1	2	1	1		
2001	22130	Jaca	COMPLETA	40	22	2	20	14	7	7	4	0
2001	22131	Jasa	SIN INFORMACIÓN									
2001	22133	Labuerda	SIN INFORMACIÓN									
2001	22135	Laluenga	COMPLETA	1	0	0	0	1	1	0	0	0
2001	22136	Lalueza	COMPLETA	1	0	0	0	1	0	1	0	0
2001	22137	Lanaja	COMPLETA	3	1	0	1	2	1	1	0	0
2001	22139	Laperdiguera	COMPLETA	2	2	1	1	0	0	0	0	0
2001	22141	Lascellas-Ponzano	COMPLETA	1	1	1	0	0	0	0	0	0
2001	22142	Lascuarre	COMPLETA	1	1	0	1	0	0	0	0	0
2001	22143	Laspaúles	COMPLETA	6	3	0	3	3	1	2	0	0
2001	22144	Laspuña	SIN INFORMACIÓN									
2001	22149	Loarre	SIN INFORMACIÓN									
2001	22150	Loporzano	SIN INFORMACIÓN									
2001	22151	Loscorrales	SIN INFORMACIÓN									
2001	22155	Monesma y Cajigar	SIN INFORMACIÓN									
2001	22156	Monflorite-Lascasas	INCOMPLETA	1	1		1					
2001	22157	Montanuy	COMPLETA	3	0	0	0	3	2	1	0	0
2001	22158	Monzón	COMPLETA	40	25	1	24	14	9	5	1	0
2001	22160	Naval	SIN INFORMACIÓN									
2001	22162	Novales	SIN INFORMACIÓN									
2001	22163	Nueno	SIN INFORMACIÓN									
2001	22164	Olvena	SIN INFORMACIÓN									
2001	22165	Ontiñena	COMPLETA	2	2	0	2	0	0	0	0	0
2001	22167	Osso de Cinca	SIN INFORMACIÓN									
2001	22168	Palo	INCOMPLETA	1	1		1					
2001	22170	Panticosa	SIN INFORMACIÓN									
2001	22172	Peñalba	SIN INFORMACIÓN									
2001	22173	Peñas de Riglos (Las)	INCOMPLETA	1	1		1					
2001	22174	Peralta de Alcofea	COMPLETA	5	3	0	3	2	1	1	0	0
2001	22175	Peralta de Calasanz	COMPLETA	2	2	1	1	0	0	0	0	0
2001	22176	Peraltilla	SIN INFORMACIÓN									
2001	22177	Perarrúa	INCOMPLETA	1	1	1						
2001	22178	Pertusa	SIN INFORMACIÓN									
