Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	48	3	De 6 a 12 meses
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	29	4	De 1 a 2 años
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	10	5	De 2 a 3 años
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	23	6	Más de 3 años
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	122	1	Hasta 3 meses
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	27	2	De 3 a 6 meses
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	35	3	De 6 a 12 meses
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	49	4	De 1 a 2 años
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	17	5	De 2 a 3 años
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	41	6	Más de 3 años
201709	Septiembre 2017	28	Bajo Aragón	Hombres	278	1	Hasta 3 meses
201709	Septiembre 2017	28	Bajo Aragón	Hombres	52	2	De 3 a 6 meses
201709	Septiembre 2017	28	Bajo Aragón	Hombres	52	3	De 6 a 12 meses
201709	Septiembre 2017	28	Bajo Aragón	Hombres	57	4	De 1 a 2 años
201709	Septiembre 2017	28	Bajo Aragón	Hombres	20	5	De 2 a 3 años
201709	Septiembre 2017	28	Bajo Aragón	Hombres	83	6	Más de 3 años
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	290	1	Hasta 3 meses
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	92	2	De 3 a 6 meses
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	100	3	De 6 a 12 meses
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	111	4	De 1 a 2 años
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	66	5	De 2 a 3 años
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	136	6	Más de 3 años
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	411	1	Hasta 3 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	93	2	De 3 a 6 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	82	3	De 6 a 12 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	93	4	De 1 a 2 años
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	49	5	De 2 a 3 años
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	121	6	Más de 3 años
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	540	1	Hasta 3 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	145	2	De 3 a 6 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	138	3	De 6 a 12 meses
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	158	4	De 1 a 2 años
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	120	5	De 2 a 3 años
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	170	6	Más de 3 años
201709	Septiembre 2017	30	Maestrazgo	Hombres	24	1	Hasta 3 meses
201709	Septiembre 2017	30	Maestrazgo	Hombres	6	2	De 3 a 6 meses
201709	Septiembre 2017	30	Maestrazgo	Hombres	6	3	De 6 a 12 meses
201709	Septiembre 2017	30	Maestrazgo	Hombres	5	4	De 1 a 2 años
201709	Septiembre 2017	30	Maestrazgo	Hombres	2	5	De 2 a 3 años
201709	Septiembre 2017	30	Maestrazgo	Hombres	12	6	Más de 3 años
201709	Septiembre 2017	30	Maestrazgo	Mujeres	18	1	Hasta 3 meses
201709	Septiembre 2017	30	Maestrazgo	Mujeres	5	2	De 3 a 6 meses
201709	Septiembre 2017	30	Maestrazgo	Mujeres	9	3	De 6 a 12 meses
201709	Septiembre 2017	30	Maestrazgo	Mujeres	4	4	De 1 a 2 años
201709	Septiembre 2017	30	Maestrazgo	Mujeres	5	5	De 2 a 3 años
201709	Septiembre 2017	30	Maestrazgo	Mujeres	10	6	Más de 3 años
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	44	1	Hasta 3 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	5	2	De 3 a 6 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	5	3	De 6 a 12 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	8	4	De 1 a 2 años
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	1	5	De 2 a 3 años
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	4	6	Más de 3 años
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	33	1	Hasta 3 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	8	2	De 3 a 6 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	6	3	De 6 a 12 meses
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	8	4	De 1 a 2 años
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	6	5	De 2 a 3 años
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	8	6	Más de 3 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	72	1	Hasta 3 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	12	2	De 3 a 6 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	12	3	De 6 a 12 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	18	4	De 1 a 2 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	6	5	De 2 a 3 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	18	6	Más de 3 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	82	1	Hasta 3 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	22	2	De 3 a 6 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	31	3	De 6 a 12 meses
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	22	4	De 1 a 2 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	12	5	De 2 a 3 años
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	23	6	Más de 3 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	57	1	Hasta 3 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	18	2	De 3 a 6 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	12	3	De 6 a 12 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	9	4	De 1 a 2 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	10	5	De 2 a 3 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	18	6	Más de 3 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	52	1	Hasta 3 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	15	2	De 3 a 6 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	23	3	De 6 a 12 meses
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	19	4	De 1 a 2 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	10	5	De 2 a 3 años
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	27	6	Más de 3 años
201708	Agosto 2017	01	La Jacetania	Hombres	122	1	Hasta 3 meses
201708	Agosto 2017	01	La Jacetania	Hombres	42	2	De 3 a 6 meses
201708	Agosto 2017	01	La Jacetania	Hombres	43	3	De 6 a 12 meses
201708	Agosto 2017	01	La Jacetania	Hombres	30	4	De 1 a 2 años
201708	Agosto 2017	01	La Jacetania	Hombres	18	5	De 2 a 3 años
201708	Agosto 2017	01	La Jacetania	Hombres	40	6	Más de 3 años
201708	Agosto 2017	01	La Jacetania	Mujeres	134	1	Hasta 3 meses
201708	Agosto 2017	01	La Jacetania	Mujeres	47	2	De 3 a 6 meses
201708	Agosto 2017	01	La Jacetania	Mujeres	51	3	De 6 a 12 meses
201708	Agosto 2017	01	La Jacetania	Mujeres	26	4	De 1 a 2 años
201708	Agosto 2017	01	La Jacetania	Mujeres	12	5	De 2 a 3 años
201708	Agosto 2017	01	La Jacetania	Mujeres	53	6	Más de 3 años
201708	Agosto 2017	02	Alto Gállego	Hombres	133	1	Hasta 3 meses
201708	Agosto 2017	02	Alto Gállego	Hombres	31	2	De 3 a 6 meses
201708	Agosto 2017	02	Alto Gállego	Hombres	32	3	De 6 a 12 meses
201708	Agosto 2017	02	Alto Gállego	Hombres	19	4	De 1 a 2 años
201708	Agosto 2017	02	Alto Gállego	Hombres	10	5	De 2 a 3 años
201708	Agosto 2017	02	Alto Gállego	Hombres	41	6	Más de 3 años
201708	Agosto 2017	02	Alto Gállego	Mujeres	114	1	Hasta 3 meses
201708	Agosto 2017	02	Alto Gállego	Mujeres	35	2	De 3 a 6 meses
201708	Agosto 2017	02	Alto Gállego	Mujeres	39	3	De 6 a 12 meses
201708	Agosto 2017	02	Alto Gállego	Mujeres	45	4	De 1 a 2 años
201708	Agosto 2017	02	Alto Gállego	Mujeres	25	5	De 2 a 3 años
201708	Agosto 2017	02	Alto Gállego	Mujeres	39	6	Más de 3 años
201708	Agosto 2017	03	Sobrarbe	Hombres	24	1	Hasta 3 meses
201708	Agosto 2017	03	Sobrarbe	Hombres	9	2	De 3 a 6 meses
201708	Agosto 2017	03	Sobrarbe	Hombres	9	3	De 6 a 12 meses
201708	Agosto 2017	03	Sobrarbe	Hombres	14	4	De 1 a 2 años
201708	Agosto 2017	03	Sobrarbe	Hombres	3	5	De 2 a 3 años
201708	Agosto 2017	03	Sobrarbe	Hombres	15	6	Más de 3 años
201708	Agosto 2017	03	Sobrarbe	Mujeres	29	1	Hasta 3 meses
201708	Agosto 2017	03	Sobrarbe	Mujeres	8	2	De 3 a 6 meses
201708	Agosto 2017	03	Sobrarbe	Mujeres	15	3	De 6 a 12 meses
201708	Agosto 2017	03	Sobrarbe	Mujeres	9	4	De 1 a 2 años
201708	Agosto 2017	03	Sobrarbe	Mujeres	6	5	De 2 a 3 años
201708	Agosto 2017	03	Sobrarbe	Mujeres	14	6	Más de 3 años
201708	Agosto 2017	04	La Ribagorza	Hombres	47	1	Hasta 3 meses
201708	Agosto 2017	04	La Ribagorza	Hombres	24	2	De 3 a 6 meses
201708	Agosto 2017	04	La Ribagorza	Hombres	21	3	De 6 a 12 meses
201708	Agosto 2017	04	La Ribagorza	Hombres	20	4	De 1 a 2 años
201708	Agosto 2017	04	La Ribagorza	Hombres	8	5	De 2 a 3 años
201708	Agosto 2017	04	La Ribagorza	Hombres	20	6	Más de 3 años
201708	Agosto 2017	04	La Ribagorza	Mujeres	71	1	Hasta 3 meses
201708	Agosto 2017	04	La Ribagorza	Mujeres	20	2	De 3 a 6 meses
201708	Agosto 2017	04	La Ribagorza	Mujeres	28	3	De 6 a 12 meses
201708	Agosto 2017	04	La Ribagorza	Mujeres	16	4	De 1 a 2 años
201708	Agosto 2017	04	La Ribagorza	Mujeres	9	5	De 2 a 3 años
201708	Agosto 2017	04	La Ribagorza	Mujeres	30	6	Más de 3 años
201708	Agosto 2017	05	Cinco Villas	Hombres	236	1	Hasta 3 meses
201708	Agosto 2017	05	Cinco Villas	Hombres	56	2	De 3 a 6 meses
201708	Agosto 2017	05	Cinco Villas	Hombres	75	3	De 6 a 12 meses
201708	Agosto 2017	05	Cinco Villas	Hombres	85	4	De 1 a 2 años
201708	Agosto 2017	05	Cinco Villas	Hombres	33	5	De 2 a 3 años
201708	Agosto 2017	05	Cinco Villas	Hombres	82	6	Más de 3 años
201708	Agosto 2017	05	Cinco Villas	Mujeres	254	1	Hasta 3 meses
201708	Agosto 2017	05	Cinco Villas	Mujeres	88	2	De 3 a 6 meses
201708	Agosto 2017	05	Cinco Villas	Mujeres	130	3	De 6 a 12 meses
201708	Agosto 2017	05	Cinco Villas	Mujeres	132	4	De 1 a 2 años
201708	Agosto 2017	05	Cinco Villas	Mujeres	69	5	De 2 a 3 años
201708	Agosto 2017	05	Cinco Villas	Mujeres	176	6	Más de 3 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	644	1	Hasta 3 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	164	2	De 3 a 6 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	183	3	De 6 a 12 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	166	4	De 1 a 2 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	68	5	De 2 a 3 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	171	6	Más de 3 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	705	1	Hasta 3 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	163	2	De 3 a 6 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	265	3	De 6 a 12 meses
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	228	4	De 1 a 2 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	111	5	De 2 a 3 años
201708	Agosto 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	276	6	Más de 3 años
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	187	1	Hasta 3 meses
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	38	2	De 3 a 6 meses
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	39	3	De 6 a 12 meses
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	42	4	De 1 a 2 años
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	22	5	De 2 a 3 años
201708	Agosto 2017	07	Somontano de Barbastro	Hombres	89	6	Más de 3 años
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	203	1	Hasta 3 meses
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	67	2	De 3 a 6 meses
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	90	3	De 6 a 12 meses
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	89	4	De 1 a 2 años
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	34	5	De 2 a 3 años
201708	Agosto 2017	07	Somontano de Barbastro	Mujeres	167	6	Más de 3 años
201708	Agosto 2017	08	Cinca Medio	Hombres	173	1	Hasta 3 meses
201708	Agosto 2017	08	Cinca Medio	Hombres	31	2	De 3 a 6 meses
201708	Agosto 2017	08	Cinca Medio	Hombres	60	3	De 6 a 12 meses
201708	Agosto 2017	08	Cinca Medio	Hombres	46	4	De 1 a 2 años
201708	Agosto 2017	08	Cinca Medio	Hombres	19	5	De 2 a 3 años
201708	Agosto 2017	08	Cinca Medio	Hombres	74	6	Más de 3 años
201708	Agosto 2017	08	Cinca Medio	Mujeres	222	1	Hasta 3 meses
201708	Agosto 2017	08	Cinca Medio	Mujeres	65	2	De 3 a 6 meses
201708	Agosto 2017	08	Cinca Medio	Mujeres	115	3	De 6 a 12 meses
201708	Agosto 2017	08	Cinca Medio	Mujeres	80	4	De 1 a 2 años
201708	Agosto 2017	08	Cinca Medio	Mujeres	43	5	De 2 a 3 años
201708	Agosto 2017	08	Cinca Medio	Mujeres	117	6	Más de 3 años
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	114	1	Hasta 3 meses
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	17	2	De 3 a 6 meses
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	34	3	De 6 a 12 meses
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	27	4	De 1 a 2 años
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	15	5	De 2 a 3 años
201708	Agosto 2017	09	La Litera / La Llitera	Hombres	40	6	Más de 3 años
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	128	1	Hasta 3 meses
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	38	2	De 3 a 6 meses
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	58	3	De 6 a 12 meses
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	48	4	De 1 a 2 años
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	27	5	De 2 a 3 años
201708	Agosto 2017	09	La Litera / La Llitera	Mujeres	53	6	Más de 3 años
201708	Agosto 2017	10	Los Monegros	Hombres	105	1	Hasta 3 meses
201708	Agosto 2017	10	Los Monegros	Hombres	21	2	De 3 a 6 meses
201708	Agosto 2017	10	Los Monegros	Hombres	29	3	De 6 a 12 meses
201708	Agosto 2017	10	Los Monegros	Hombres	37	4	De 1 a 2 años
201708	Agosto 2017	10	Los Monegros	Hombres	23	5	De 2 a 3 años
201708	Agosto 2017	10	Los Monegros	Hombres	33	6	Más de 3 años
201708	Agosto 2017	10	Los Monegros	Mujeres	96	1	Hasta 3 meses
201708	Agosto 2017	10	Los Monegros	Mujeres	30	2	De 3 a 6 meses
201708	Agosto 2017	10	Los Monegros	Mujeres	56	3	De 6 a 12 meses
201708	Agosto 2017	10	Los Monegros	Mujeres	46	4	De 1 a 2 años
201708	Agosto 2017	10	Los Monegros	Mujeres	20	5	De 2 a 3 años
201708	Agosto 2017	10	Los Monegros	Mujeres	47	6	Más de 3 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	187	1	Hasta 3 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	16	2	De 3 a 6 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	37	3	De 6 a 12 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	34	4	De 1 a 2 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	14	5	De 2 a 3 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Hombres	45	6	Más de 3 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	187	1	Hasta 3 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	41	2	De 3 a 6 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	68	3	De 6 a 12 meses
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	62	4	De 1 a 2 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	31	5	De 2 a 3 años
201708	Agosto 2017	11	Bajo Cinca / Baix Cinca	Mujeres	71	6	Más de 3 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	103	1	Hasta 3 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	35	2	De 3 a 6 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	38	3	De 6 a 12 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	38	4	De 1 a 2 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	13	5	De 2 a 3 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Hombres	46	6	Más de 3 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	138	1	Hasta 3 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	38	2	De 3 a 6 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	64	3	De 6 a 12 meses
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	74	4	De 1 a 2 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	40	5	De 2 a 3 años
201708	Agosto 2017	12	Tarazona y el Moncayo	Mujeres	145	6	Más de 3 años
201708	Agosto 2017	13	Campo de Borja	Hombres	99	1	Hasta 3 meses
201708	Agosto 2017	13	Campo de Borja	Hombres	35	2	De 3 a 6 meses
201708	Agosto 2017	13	Campo de Borja	Hombres	57	3	De 6 a 12 meses
201708	Agosto 2017	13	Campo de Borja	Hombres	14	4	De 1 a 2 años
201708	Agosto 2017	13	Campo de Borja	Hombres	18	5	De 2 a 3 años
201708	Agosto 2017	13	Campo de Borja	Hombres	53	6	Más de 3 años
201708	Agosto 2017	13	Campo de Borja	Mujeres	109	1	Hasta 3 meses
201708	Agosto 2017	13	Campo de Borja	Mujeres	42	2	De 3 a 6 meses
201708	Agosto 2017	13	Campo de Borja	Mujeres	51	3	De 6 a 12 meses
201708	Agosto 2017	13	Campo de Borja	Mujeres	53	4	De 1 a 2 años
201708	Agosto 2017	13	Campo de Borja	Mujeres	27	5	De 2 a 3 años
201708	Agosto 2017	13	Campo de Borja	Mujeres	63	6	Más de 3 años
201708	Agosto 2017	14	Aranda	Hombres	49	1	Hasta 3 meses
201708	Agosto 2017	14	Aranda	Hombres	16	2	De 3 a 6 meses
201708	Agosto 2017	14	Aranda	Hombres	17	3	De 6 a 12 meses
201708	Agosto 2017	14	Aranda	Hombres	16	4	De 1 a 2 años
201708	Agosto 2017	14	Aranda	Hombres	12	5	De 2 a 3 años
201708	Agosto 2017	14	Aranda	Hombres	20	6	Más de 3 años
201708	Agosto 2017	14	Aranda	Mujeres	58	1	Hasta 3 meses
201708	Agosto 2017	14	Aranda	Mujeres	10	2	De 3 a 6 meses
201708	Agosto 2017	14	Aranda	Mujeres	42	3	De 6 a 12 meses
201708	Agosto 2017	14	Aranda	Mujeres	53	4	De 1 a 2 años
201708	Agosto 2017	14	Aranda	Mujeres	19	5	De 2 a 3 años
201708	Agosto 2017	14	Aranda	Mujeres	56	6	Más de 3 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	217	1	Hasta 3 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	61	2	De 3 a 6 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	49	3	De 6 a 12 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	49	4	De 1 a 2 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	29	5	De 2 a 3 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Hombres	80	6	Más de 3 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	242	1	Hasta 3 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	100	2	De 3 a 6 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	123	3	De 6 a 12 meses
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	117	4	De 1 a 2 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	59	5	De 2 a 3 años
201708	Agosto 2017	15	Ribera Alta del Ebro	Mujeres	195	6	Más de 3 años
201708	Agosto 2017	16	Valdejalón	Hombres	316	1	Hasta 3 meses
201708	Agosto 2017	16	Valdejalón	Hombres	54	2	De 3 a 6 meses
201708	Agosto 2017	16	Valdejalón	Hombres	78	3	De 6 a 12 meses
201708	Agosto 2017	16	Valdejalón	Hombres	79	4	De 1 a 2 años
201708	Agosto 2017	16	Valdejalón	Hombres	33	5	De 2 a 3 años
201708	Agosto 2017	16	Valdejalón	Hombres	95	6	Más de 3 años
201708	Agosto 2017	16	Valdejalón	Mujeres	322	1	Hasta 3 meses
201708	Agosto 2017	16	Valdejalón	Mujeres	82	2	De 3 a 6 meses
201708	Agosto 2017	16	Valdejalón	Mujeres	150	3	De 6 a 12 meses
201708	Agosto 2017	16	Valdejalón	Mujeres	128	4	De 1 a 2 años
201708	Agosto 2017	16	Valdejalón	Mujeres	65	5	De 2 a 3 años
201708	Agosto 2017	16	Valdejalón	Mujeres	204	6	Más de 3 años
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	6940	1	Hasta 3 meses
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	1875	2	De 3 a 6 meses
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	2305	3	De 6 a 12 meses
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	2080	4	De 1 a 2 años
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	982	5	De 2 a 3 años
201708	Agosto 2017	17	D.C. Zaragoza	Hombres	3215	6	Más de 3 años
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	8069	1	Hasta 3 meses
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	2762	2	De 3 a 6 meses
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	3844	3	De 6 a 12 meses
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	3515	4	De 1 a 2 años
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	2058	5	De 2 a 3 años
201708	Agosto 2017	17	D.C. Zaragoza	Mujeres	5959	6	Más de 3 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	56	1	Hasta 3 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	22	2	De 3 a 6 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	32	3	De 6 a 12 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	20	4	De 1 a 2 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	8	5	De 2 a 3 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Hombres	25	6	Más de 3 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	74	1	Hasta 3 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	28	2	De 3 a 6 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	52	3	De 6 a 12 meses
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	42	4	De 1 a 2 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	14	5	De 2 a 3 años
201708	Agosto 2017	18	Ribera Baja del Ebro	Mujeres	65	6	Más de 3 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	180	1	Hasta 3 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	21	2	De 3 a 6 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	30	3	De 6 a 12 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	27	4	De 1 a 2 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	12	5	De 2 a 3 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	32	6	Más de 3 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	194	1	Hasta 3 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	49	2	De 3 a 6 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	63	3	De 6 a 12 meses
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	53	4	De 1 a 2 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	21	5	De 2 a 3 años
201708	Agosto 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	84	6	Más de 3 años
201708	Agosto 2017	20	Comunidad de Calatayud	Hombres	344	1	Hasta 3 meses
201708	Agosto 2017	20	Comunidad de Calatayud	Hombres	81	2	De 3 a 6 meses
201708	Agosto 2017	20	Comunidad de Calatayud	Hombres	101	3	De 6 a 12 meses
