Mes y año	'Aragón'	Edad (grupos quinquenales)	Sexo	Nº parados
Junio 2011	Aragón	30-34	Hombres	1316
Junio 2011	Aragón	30-34	Mujeres	1864
Junio 2011	Aragón	35-39	Hombres	1651
Junio 2011	Aragón	35-39	Mujeres	2310
Junio 2011	Aragón	40-44	Hombres	1741
Junio 2011	Aragón	40-44	Mujeres	2013
Junio 2011	Aragón	45-49	Hombres	1836
Junio 2011	Aragón	45-49	Mujeres	1984
Junio 2011	Aragón	50-54	Hombres	1769
Junio 2011	Aragón	50-54	Mujeres	2193
Junio 2011	Aragón	55-59	Hombres	1789
Junio 2011	Aragón	55-59	Mujeres	2378
Junio 2011	Aragón	60-64	Hombres	1214
Junio 2011	Aragón	60-64	Mujeres	1476
Mayo 2011	Aragón	16-19	Hombres	144
Mayo 2011	Aragón	16-19	Mujeres	81
Mayo 2011	Aragón	20-24	Hombres	471
Mayo 2011	Aragón	20-24	Mujeres	455
Mayo 2011	Aragón	25-29	Hombres	876
Mayo 2011	Aragón	25-29	Mujeres	998
Mayo 2011	Aragón	30-34	Hombres	1408
Mayo 2011	Aragón	30-34	Mujeres	1887
Mayo 2011	Aragón	35-39	Hombres	1672
Mayo 2011	Aragón	35-39	Mujeres	2281
Mayo 2011	Aragón	40-44	Hombres	1764
Mayo 2011	Aragón	40-44	Mujeres	1987
Mayo 2011	Aragón	45-49	Hombres	1818
Mayo 2011	Aragón	45-49	Mujeres	1941
Mayo 2011	Aragón	50-54	Hombres	1727
Mayo 2011	Aragón	50-54	Mujeres	2142
Mayo 2011	Aragón	55-59	Hombres	1755
Mayo 2011	Aragón	55-59	Mujeres	2340
Mayo 2011	Aragón	60-64	Hombres	1206
Mayo 2011	Aragón	60-64	Mujeres	1457
Abril 2011	Aragón	16-19	Hombres	146
Abril 2011	Aragón	16-19	Mujeres	99
Abril 2011	Aragón	20-24	Hombres	506
Abril 2011	Aragón	20-24	Mujeres	500
Abril 2011	Aragón	25-29	Hombres	910
Abril 2011	Aragón	25-29	Mujeres	1028
Abril 2011	Aragón	30-34	Hombres	1504
Abril 2011	Aragón	30-34	Mujeres	1923
Abril 2011	Aragón	35-39	Hombres	1755
Abril 2011	Aragón	35-39	Mujeres	2348
Abril 2011	Aragón	40-44	Hombres	1843
Abril 2011	Aragón	40-44	Mujeres	2052
Abril 2011	Aragón	45-49	Hombres	1847
Abril 2011	Aragón	45-49	Mujeres	1975
Abril 2011	Aragón	50-54	Hombres	1721
Abril 2011	Aragón	50-54	Mujeres	2164
Abril 2011	Aragón	55-59	Hombres	1747
Abril 2011	Aragón	55-59	Mujeres	2357
Abril 2011	Aragón	60-64	Hombres	1191
Abril 2011	Aragón	60-64	Mujeres	1446
Marzo 2011	Aragón	16-19	Hombres	139
Marzo 2011	Aragón	16-19	Mujeres	109
Marzo 2011	Aragón	20-24	Hombres	522
Marzo 2011	Aragón	20-24	Mujeres	512
Marzo 2011	Aragón	25-29	Hombres	925
Marzo 2011	Aragón	25-29	Mujeres	1028
Marzo 2011	Aragón	30-34	Hombres	1502
Marzo 2011	Aragón	30-34	Mujeres	1918
Marzo 2011	Aragón	35-39	Hombres	1763
Marzo 2011	Aragón	35-39	Mujeres	2384
Marzo 2011	Aragón	40-44	Hombres	1826
Marzo 2011	Aragón	40-44	Mujeres	2066
Marzo 2011	Aragón	45-49	Hombres	1828
Marzo 2011	Aragón	45-49	Mujeres	1939
Marzo 2011	Aragón	50-54	Hombres	1718
Marzo 2011	Aragón	50-54	Mujeres	2149
Marzo 2011	Aragón	55-59	Hombres	1730
Marzo 2011	Aragón	55-59	Mujeres	2323
Marzo 2011	Aragón	60-64	Hombres	1190
Marzo 2011	Aragón	60-64	Mujeres	1435
Febrero 2011	Aragón	16-19	Hombres	139
Febrero 2011	Aragón	16-19	Mujeres	106
Febrero 2011	Aragón	20-24	Hombres	506
Febrero 2011	Aragón	20-24	Mujeres	494
Febrero 2011	Aragón	25-29	Hombres	953
Febrero 2011	Aragón	25-29	Mujeres	997
Febrero 2011	Aragón	30-34	Hombres	1474
Febrero 2011	Aragón	30-34	Mujeres	1931
Febrero 2011	Aragón	35-39	Hombres	1734
Febrero 2011	Aragón	35-39	Mujeres	2366
Febrero 2011	Aragón	40-44	Hombres	1756
Febrero 2011	Aragón	40-44	Mujeres	2023
Febrero 2011	Aragón	45-49	Hombres	1788
Febrero 2011	Aragón	45-49	Mujeres	1898
Febrero 2011	Aragón	50-54	Hombres	1679
Febrero 2011	Aragón	50-54	Mujeres	2083
Febrero 2011	Aragón	55-59	Hombres	1705
Febrero 2011	Aragón	55-59	Mujeres	2294
Febrero 2011	Aragón	60-64	Hombres	1189
Febrero 2011	Aragón	60-64	Mujeres	1411
Enero 2011	Aragón	16-19	Hombres	138
Enero 2011	Aragón	16-19	Mujeres	98
Enero 2011	Aragón	20-24	Hombres	486
Enero 2011	Aragón	20-24	Mujeres	470
Enero 2011	Aragón	25-29	Hombres	929
Enero 2011	Aragón	25-29	Mujeres	988
Enero 2011	Aragón	30-34	Hombres	1466
Enero 2011	Aragón	30-34	Mujeres	1869
Enero 2011	Aragón	35-39	Hombres	1701
Enero 2011	Aragón	35-39	Mujeres	2340
Enero 2011	Aragón	40-44	Hombres	1715
Enero 2011	Aragón	40-44	Mujeres	1972
Enero 2011	Aragón	45-49	Hombres	1714
Enero 2011	Aragón	45-49	Mujeres	1843
Enero 2011	Aragón	50-54	Hombres	1664
Enero 2011	Aragón	50-54	Mujeres	2030
Enero 2011	Aragón	55-59	Hombres	1652
Enero 2011	Aragón	55-59	Mujeres	2256
Enero 2011	Aragón	60-64	Hombres	1201
Enero 2011	Aragón	60-64	Mujeres	1412
Diciembre 2010	Aragón	16-19	Hombres	124
Diciembre 2010	Aragón	16-19	Mujeres	86
Diciembre 2010	Aragón	20-24	Hombres	466
Diciembre 2010	Aragón	20-24	Mujeres	451
Diciembre 2010	Aragón	25-29	Hombres	902
Diciembre 2010	Aragón	25-29	Mujeres	966
Diciembre 2010	Aragón	30-34	Hombres	1426
Diciembre 2010	Aragón	30-34	Mujeres	1836
Diciembre 2010	Aragón	35-39	Hombres	1673
Diciembre 2010	Aragón	35-39	Mujeres	2266
Diciembre 2010	Aragón	40-44	Hombres	1676
Diciembre 2010	Aragón	40-44	Mujeres	1898
Diciembre 2010	Aragón	45-49	Hombres	1687
Diciembre 2010	Aragón	45-49	Mujeres	1766
Diciembre 2010	Aragón	50-54	Hombres	1619
Diciembre 2010	Aragón	50-54	Mujeres	1959
Diciembre 2010	Aragón	55-59	Hombres	1606
Diciembre 2010	Aragón	55-59	Mujeres	2214
Diciembre 2010	Aragón	60-64	Hombres	1155
Diciembre 2010	Aragón	60-64	Mujeres	1396
Noviembre 2010	Aragón	16-19	Hombres	132
Noviembre 2010	Aragón	16-19	Mujeres	99
Noviembre 2010	Aragón	20-24	Hombres	447
Noviembre 2010	Aragón	20-24	Mujeres	429
Noviembre 2010	Aragón	25-29	Hombres	873
Noviembre 2010	Aragón	25-29	Mujeres	983
Noviembre 2010	Aragón	30-34	Hombres	1368
Noviembre 2010	Aragón	30-34	Mujeres	1768
Noviembre 2010	Aragón	35-39	Hombres	1614
Noviembre 2010	Aragón	35-39	Mujeres	2199
Noviembre 2010	Aragón	40-44	Hombres	1612
Noviembre 2010	Aragón	40-44	Mujeres	1836
Noviembre 2010	Aragón	45-49	Hombres	1607
Noviembre 2010	Aragón	45-49	Mujeres	1734
Noviembre 2010	Aragón	50-54	Hombres	1521
Noviembre 2010	Aragón	50-54	Mujeres	1899
Noviembre 2010	Aragón	55-59	Hombres	1568
Noviembre 2010	Aragón	55-59	Mujeres	2197
Noviembre 2010	Aragón	60-64	Hombres	1149
Noviembre 2010	Aragón	60-64	Mujeres	1373
Octubre 2010	Aragón	16-19	Hombres	126
Octubre 2010	Aragón	16-19	Mujeres	102
Octubre 2010	Aragón	20-24	Hombres	457
Octubre 2010	Aragón	20-24	Mujeres	424
Octubre 2010	Aragón	25-29	Hombres	906
Octubre 2010	Aragón	25-29	Mujeres	942
Octubre 2010	Aragón	30-34	Hombres	1344
Octubre 2010	Aragón	30-34	Mujeres	1762
Octubre 2010	Aragón	35-39	Hombres	1600
Octubre 2010	Aragón	35-39	Mujeres	2143
Octubre 2010	Aragón	40-44	Hombres	1606
Octubre 2010	Aragón	40-44	Mujeres	1786
Octubre 2010	Aragón	45-49	Hombres	1563
Octubre 2010	Aragón	45-49	Mujeres	1689
Octubre 2010	Aragón	50-54	Hombres	1466
Octubre 2010	Aragón	50-54	Mujeres	1815
Octubre 2010	Aragón	55-59	Hombres	1530
Octubre 2010	Aragón	55-59	Mujeres	2170
Octubre 2010	Aragón	60-64	Hombres	1176
Octubre 2010	Aragón	60-64	Mujeres	1339
Septiembre 2010	Aragón	16-19	Hombres	140
Septiembre 2010	Aragón	16-19	Mujeres	95
Septiembre 2010	Aragón	20-24	Hombres	461
Septiembre 2010	Aragón	20-24	Mujeres	412
Septiembre 2010	Aragón	25-29	Hombres	912
Septiembre 2010	Aragón	25-29	Mujeres	912
Septiembre 2010	Aragón	30-34	Hombres	1356
Septiembre 2010	Aragón	30-34	Mujeres	1737
Septiembre 2010	Aragón	35-39	Hombres	1543
Septiembre 2010	Aragón	35-39	Mujeres	2115
Septiembre 2010	Aragón	40-44	Hombres	1582
Septiembre 2010	Aragón	40-44	Mujeres	1786
Septiembre 2010	Aragón	45-49	Hombres	1521
Septiembre 2010	Aragón	45-49	Mujeres	1646
Septiembre 2010	Aragón	50-54	Hombres	1415
Septiembre 2010	Aragón	50-54	Mujeres	1828
Septiembre 2010	Aragón	55-59	Hombres	1516
Septiembre 2010	Aragón	55-59	Mujeres	2128
Septiembre 2010	Aragón	60-64	Hombres	1155
Septiembre 2010	Aragón	60-64	Mujeres	1302
Agosto 2010	Aragón	16-19	Hombres	137
Agosto 2010	Aragón	16-19	Mujeres	76
Agosto 2010	Aragón	20-24	Hombres	474
Agosto 2010	Aragón	20-24	Mujeres	409
Agosto 2010	Aragón	25-29	Hombres	985
Agosto 2010	Aragón	25-29	Mujeres	919
Agosto 2010	Aragón	30-34	Hombres	1430
Agosto 2010	Aragón	30-34	Mujeres	1792
Agosto 2010	Aragón	35-39	Hombres	1609
Agosto 2010	Aragón	35-39	Mujeres	2132
Agosto 2010	Aragón	40-44	Hombres	1611
Agosto 2010	Aragón	40-44	Mujeres	1800
Agosto 2010	Aragón	45-49	Hombres	1558
Agosto 2010	Aragón	45-49	Mujeres	1627
Agosto 2010	Aragón	50-54	Hombres	1405
Agosto 2010	Aragón	50-54	Mujeres	1803
Agosto 2010	Aragón	55-59	Hombres	1506
Agosto 2010	Aragón	55-59	Mujeres	2084
Agosto 2010	Aragón	60-64	Hombres	1146
Agosto 2010	Aragón	60-64	Mujeres	1283
Julio 2010	Aragón	16-19	Hombres	147
Julio 2010	Aragón	16-19	Mujeres	75
Julio 2010	Aragón	20-24	Hombres	471
Julio 2010	Aragón	20-24	Mujeres	395
Julio 2010	Aragón	25-29	Hombres	993
Julio 2010	Aragón	25-29	Mujeres	900
Julio 2010	Aragón	30-34	Hombres	1443
Julio 2010	Aragón	30-34	Mujeres	1749
Julio 2010	Aragón	35-39	Hombres	1593
Julio 2010	Aragón	35-39	Mujeres	2042
Julio 2010	Aragón	40-44	Hombres	1600
Julio 2010	Aragón	40-44	Mujeres	1763
Julio 2010	Aragón	45-49	Hombres	1539
Julio 2010	Aragón	45-49	Mujeres	1571
Julio 2010	Aragón	50-54	Hombres	1342
Julio 2010	Aragón	50-54	Mujeres	1741
Julio 2010	Aragón	55-59	Hombres	1488
Julio 2010	Aragón	55-59	Mujeres	2038
Julio 2010	Aragón	60-64	Hombres	1143
Julio 2010	Aragón	60-64	Mujeres	1252
Junio 2010	Aragón	16-19	Hombres	142
Junio 2010	Aragón	16-19	Mujeres	73
Junio 2010	Aragón	20-24	Hombres	492
Junio 2010	Aragón	20-24	Mujeres	387
Junio 2010	Aragón	25-29	Hombres	1062
Junio 2010	Aragón	25-29	Mujeres	877
Junio 2010	Aragón	30-34	Hombres	1442
Junio 2010	Aragón	30-34	Mujeres	1752
Junio 2010	Aragón	35-39	Hombres	1611
Junio 2010	Aragón	35-39	Mujeres	2038
Junio 2010	Aragón	40-44	Hombres	1620
Junio 2010	Aragón	40-44	Mujeres	1770
Junio 2010	Aragón	45-49	Hombres	1528
Junio 2010	Aragón	45-49	Mujeres	1593
Junio 2010	Aragón	50-54	Hombres	1319
Junio 2010	Aragón	50-54	Mujeres	1737
Junio 2010	Aragón	55-59	Hombres	1431
Junio 2010	Aragón	55-59	Mujeres	1993
Junio 2010	Aragón	60-64	Hombres	1139
Junio 2010	Aragón	60-64	Mujeres	1235
Mayo 2010	Aragón	16-19	Hombres	131
Mayo 2010	Aragón	16-19	Mujeres	71
Mayo 2010	Aragón	20-24	Hombres	499
Mayo 2010	Aragón	20-24	Mujeres	392
Mayo 2010	Aragón	25-29	Hombres	1116
Mayo 2010	Aragón	25-29	Mujeres	872
Mayo 2010	Aragón	30-34	Hombres	1476
Mayo 2010	Aragón	30-34	Mujeres	1745
Mayo 2010	Aragón	35-39	Hombres	1612
Mayo 2010	Aragón	35-39	Mujeres	2010
Mayo 2010	Aragón	40-44	Hombres	1600
Mayo 2010	Aragón	40-44	Mujeres	1738
Mayo 2010	Aragón	45-49	Hombres	1515
Mayo 2010	Aragón	45-49	Mujeres	1593
Mayo 2010	Aragón	50-54	Hombres	1295
Mayo 2010	Aragón	50-54	Mujeres	1741
Mayo 2010	Aragón	55-59	Hombres	1390
Mayo 2010	Aragón	55-59	Mujeres	1945
Mayo 2010	Aragón	60-64	Hombres	1141
Mayo 2010	Aragón	60-64	Mujeres	1237
Abril 2010	Aragón	16-19	Hombres	129
Abril 2010	Aragón	16-19	Mujeres	65
Abril 2010	Aragón	20-24	Hombres	500
Abril 2010	Aragón	20-24	Mujeres	385
Abril 2010	Aragón	25-29	Hombres	1089
Abril 2010	Aragón	25-29	Mujeres	849
Abril 2010	Aragón	30-34	Hombres	1450
Abril 2010	Aragón	30-34	Mujeres	1699
Abril 2010	Aragón	35-39	Hombres	1565
Abril 2010	Aragón	35-39	Mujeres	1906
Abril 2010	Aragón	40-44	Hombres	1579
Abril 2010	Aragón	40-44	Mujeres	1676
Abril 2010	Aragón	45-49	Hombres	1477
Abril 2010	Aragón	45-49	Mujeres	1528
Abril 2010	Aragón	50-54	Hombres	1230
Abril 2010	Aragón	50-54	Mujeres	1714
Abril 2010	Aragón	55-59	Hombres	1356
Abril 2010	Aragón	55-59	Mujeres	1894
Abril 2010	Aragón	60-64	Hombres	1133
Abril 2010	Aragón	60-64	Mujeres	1212
Marzo 2010	Aragón	16-19	Hombres	124
Marzo 2010	Aragón	16-19	Mujeres	59
Marzo 2010	Aragón	20-24	Hombres	496
Marzo 2010	Aragón	20-24	Mujeres	390
Marzo 2010	Aragón	25-29	Hombres	1049
Marzo 2010	Aragón	25-29	Mujeres	842
Marzo 2010	Aragón	30-34	Hombres	1404
Marzo 2010	Aragón	30-34	Mujeres	1631
Marzo 2010	Aragón	35-39	Hombres	1497
Marzo 2010	Aragón	35-39	Mujeres	1834
Marzo 2010	Aragón	40-44	Hombres	1484
Marzo 2010	Aragón	40-44	Mujeres	1626
Marzo 2010	Aragón	45-49	Hombres	1417
Marzo 2010	Aragón	45-49	Mujeres	1484
Marzo 2010	Aragón	50-54	Hombres	1159
Marzo 2010	Aragón	50-54	Mujeres	1675
Marzo 2010	Aragón	55-59	Hombres	1299
Marzo 2010	Aragón	55-59	Mujeres	1850
Marzo 2010	Aragón	60-64	Hombres	1113
Marzo 2010	Aragón	60-64	Mujeres	1195
Febrero 2010	Aragón	16-19	Hombres	120
Febrero 2010	Aragón	16-19	Mujeres	52
Febrero 2010	Aragón	20-24	Hombres	447
Febrero 2010	Aragón	20-24	Mujeres	348
Febrero 2010	Aragón	25-29	Hombres	968
Febrero 2010	Aragón	25-29	Mujeres	812
Febrero 2010	Aragón	30-34	Hombres	1261
Febrero 2010	Aragón	30-34	Mujeres	1506
Febrero 2010	Aragón	35-39	Hombres	1361
Febrero 2010	Aragón	35-39	Mujeres	1740
Febrero 2010	Aragón	40-44	Hombres	1368
Febrero 2010	Aragón	40-44	Mujeres	1517
Febrero 2010	Aragón	45-49	Hombres	1318
Febrero 2010	Aragón	45-49	Mujeres	1398
Febrero 2010	Aragón	50-54	Hombres	1073
Febrero 2010	Aragón	50-54	Mujeres	1604
Febrero 2010	Aragón	55-59	Hombres	1234
Febrero 2010	Aragón	55-59	Mujeres	1795
Febrero 2010	Aragón	60-64	Hombres	1095
Febrero 2010	Aragón	60-64	Mujeres	1178
Enero 2010	Aragón	16-19	Hombres	105
Enero 2010	Aragón	16-19	Mujeres	49
Enero 2010	Aragón	20-24	Hombres	393
Enero 2010	Aragón	20-24	Mujeres	313
Enero 2010	Aragón	25-29	Hombres	889
Enero 2010	Aragón	25-29	Mujeres	780
Enero 2010	Aragón	30-34	Hombres	1173
Enero 2010	Aragón	30-34	Mujeres	1447
Enero 2010	Aragón	35-39	Hombres	1241
Enero 2010	Aragón	35-39	Mujeres	1637
Enero 2010	Aragón	40-44	Hombres	1229
Enero 2010	Aragón	40-44	Mujeres	1374
Enero 2010	Aragón	45-49	Hombres	1217
Enero 2010	Aragón	45-49	Mujeres	1302
Enero 2010	Aragón	50-54	Hombres	1015
Enero 2010	Aragón	50-54	Mujeres	1539
Enero 2010	Aragón	55-59	Hombres	1158
Enero 2010	Aragón	55-59	Mujeres	1762
Enero 2010	Aragón	60-64	Hombres	1038
Enero 2010	Aragón	60-64	Mujeres	1155
Diciembre 2009	Aragón	16-19	Hombres	84
Diciembre 2009	Aragón	16-19	Mujeres	42
Diciembre 2009	Aragón	20-24	Hombres	356
Diciembre 2009	Aragón	20-24	Mujeres	273
Diciembre 2009	Aragón	25-29	Hombres	788
Diciembre 2009	Aragón	25-29	Mujeres	722
Diciembre 2009	Aragón	30-34	Hombres	1051
Diciembre 2009	Aragón	30-34	Mujeres	1304
Diciembre 2009	Aragón	35-39	Hombres	1099
Diciembre 2009	Aragón	35-39	Mujeres	1510
Diciembre 2009	Aragón	40-44	Hombres	1094
Diciembre 2009	Aragón	40-44	Mujeres	1246
Diciembre 2009	Aragón	45-49	Hombres	1081
Diciembre 2009	Aragón	45-49	Mujeres	1216
Diciembre 2009	Aragón	50-54	Hombres	937
Diciembre 2009	Aragón	50-54	Mujeres	1444
Diciembre 2009	Aragón	55-59	Hombres	1064
Diciembre 2009	Aragón	55-59	Mujeres	1690
Diciembre 2009	Aragón	60-64	Hombres	937
Diciembre 2009	Aragón	60-64	Mujeres	1106
Noviembre 2009	Aragón	16-19	Hombres	83
Noviembre 2009	Aragón	16-19	Mujeres	41
Noviembre 2009	Aragón	20-24	Hombres	317
Noviembre 2009	Aragón	20-24	Mujeres	245
Noviembre 2009	Aragón	25-29	Hombres	689
Noviembre 2009	Aragón	25-29	Mujeres	669
Noviembre 2009	Aragón	30-34	Hombres	923
Noviembre 2009	Aragón	30-34	Mujeres	1211
Noviembre 2009	Aragón	35-39	Hombres	933
Noviembre 2009	Aragón	35-39	Mujeres	1427
Noviembre 2009	Aragón	40-44	Hombres	931
Noviembre 2009	Aragón	40-44	Mujeres	1170
Noviembre 2009	Aragón	45-49	Hombres	949
Noviembre 2009	Aragón	45-49	Mujeres	1128
Noviembre 2009	Aragón	50-54	Hombres	842
Noviembre 2009	Aragón	50-54	Mujeres	1381
Noviembre 2009	Aragón	55-59	Hombres	977
Noviembre 2009	Aragón	55-59	Mujeres	1657
Noviembre 2009	Aragón	60-64	Hombres	845
Noviembre 2009	Aragón	60-64	Mujeres	1082
Octubre 2009	Aragón	16-19	Hombres	83
Octubre 2009	Aragón	16-19	Mujeres	32
Octubre 2009	Aragón	20-24	Hombres	283
Octubre 2009	Aragón	20-24	Mujeres	219
Octubre 2009	Aragón	25-29	Hombres	611
Octubre 2009	Aragón	25-29	Mujeres	615
Octubre 2009	Aragón	30-34	Hombres	775
Octubre 2009	Aragón	30-34	Mujeres	1124
Octubre 2009	Aragón	35-39	Hombres	794
Octubre 2009	Aragón	35-39	Mujeres	1321
Octubre 2009	Aragón	40-44	Hombres	809
Octubre 2009	Aragón	40-44	Mujeres	1100
Octubre 2009	Aragón	45-49	Hombres	830
Octubre 2009	Aragón	45-49	Mujeres	1063
Octubre 2009	Aragón	50-54	Hombres	803
Octubre 2009	Aragón	50-54	Mujeres	1329
Octubre 2009	Aragón	55-59	Hombres	898
Octubre 2009	Aragón	55-59	Mujeres	1627
Octubre 2009	Aragón	60-64	Hombres	783
Octubre 2009	Aragón	60-64	Mujeres	1057
Septiembre 2009	Aragón	16-19	Hombres	63
Septiembre 2009	Aragón	16-19	Mujeres	29
Septiembre 2009	Aragón	20-24	Hombres	249
Septiembre 2009	Aragón	20-24	Mujeres	180
Septiembre 2009	Aragón	25-29	Hombres	495
Septiembre 2009	Aragón	25-29	Mujeres	555
Septiembre 2009	Aragón	30-34	Hombres	657
Septiembre 2009	Aragón	30-34	Mujeres	1025
Septiembre 2009	Aragón	35-39	Hombres	705
Septiembre 2009	Aragón	35-39	Mujeres	1268
Septiembre 2009	Aragón	40-44	Hombres	720
Septiembre 2009	Aragón	40-44	Mujeres	1069
Septiembre 2009	Aragón	45-49	Hombres	748
Septiembre 2009	Aragón	45-49	Mujeres	1001
Septiembre 2009	Aragón	50-54	Hombres	743
Septiembre 2009	Aragón	50-54	Mujeres	1276
Septiembre 2009	Aragón	55-59	Hombres	848
Septiembre 2009	Aragón	55-59	Mujeres	1582
Septiembre 2009	Aragón	60-64	Hombres	713
Septiembre 2009	Aragón	60-64	Mujeres	1032
Agosto 2009	Aragón	16-19	Hombres	53
Agosto 2009	Aragón	16-19	Mujeres	25
Agosto 2009	Aragón	20-24	Hombres	191
Agosto 2009	Aragón	20-24	Mujeres	161
Agosto 2009	Aragón	25-29	Hombres	436
Agosto 2009	Aragón	25-29	Mujeres	489
Agosto 2009	Aragón	30-34	Hombres	594
Agosto 2009	Aragón	30-34	Mujeres	956
Agosto 2009	Aragón	35-39	Hombres	637
Agosto 2009	Aragón	35-39	Mujeres	1234
Agosto 2009	Aragón	40-44	Hombres	661
Agosto 2009	Aragón	40-44	Mujeres	1000
Agosto 2009	Aragón	45-49	Hombres	697
Agosto 2009	Aragón	45-49	Mujeres	907
Agosto 2009	Aragón	50-54	Hombres	712
Agosto 2009	Aragón	50-54	Mujeres	1234
Agosto 2009	Aragón	55-59	Hombres	798
Agosto 2009	Aragón	55-59	Mujeres	1513
Agosto 2009	Aragón	60-64	Hombres	685
Agosto 2009	Aragón	60-64	Mujeres	1014
Julio 2009	Aragón	16-19	Hombres	46
Julio 2009	Aragón	16-19	Mujeres	17
Julio 2009	Aragón	20-24	Hombres	147
Julio 2009	Aragón	20-24	Mujeres	138
Julio 2009	Aragón	25-29	Hombres	385
Julio 2009	Aragón	25-29	Mujeres	447
Julio 2009	Aragón	30-34	Hombres	520
Julio 2009	Aragón	30-34	Mujeres	903
Julio 2009	Aragón	35-39	Hombres	576
Julio 2009	Aragón	35-39	Mujeres	1165
Julio 2009	Aragón	40-44	Hombres	598
Julio 2009	Aragón	40-44	Mujeres	929
Julio 2009	Aragón	45-49	Hombres	635
Julio 2009	Aragón	45-49	Mujeres	862
Julio 2009	Aragón	50-54	Hombres	653
Julio 2009	Aragón	50-54	Mujeres	1210
Julio 2009	Aragón	55-59	Hombres	739
Julio 2009	Aragón	55-59	Mujeres	1499
Julio 2009	Aragón	60-64	Hombres	675
Julio 2009	Aragón	60-64	Mujeres	995
Junio 2009	Aragón	16-19	Hombres	41
Junio 2009	Aragón	16-19	Mujeres	18
Junio 2009	Aragón	20-24	Hombres	138
Junio 2009	Aragón	20-24	Mujeres	126
Junio 2009	Aragón	25-29	Hombres	338
Junio 2009	Aragón	25-29	Mujeres	419
Junio 2009	Aragón	30-34	Hombres	425
Junio 2009	Aragón	30-34	Mujeres	853
Junio 2009	Aragón	35-39	Hombres	498
Junio 2009	Aragón	35-39	Mujeres	1114
Junio 2009	Aragón	40-44	Hombres	534
Junio 2009	Aragón	40-44	Mujeres	884
Junio 2009	Aragón	45-49	Hombres	547
Junio 2009	Aragón	45-49	Mujeres	848
Junio 2009	Aragón	50-54	Hombres	619
Junio 2009	Aragón	50-54	Mujeres	1200
Junio 2009	Aragón	55-59	Hombres	699
Junio 2009	Aragón	55-59	Mujeres	1461
Junio 2009	Aragón	60-64	Hombres	657
Junio 2009	Aragón	60-64	Mujeres	991
Mayo 2009	Aragón	16-19	Hombres	31
Mayo 2009	Aragón	16-19	Mujeres	14
Mayo 2009	Aragón	20-24	Hombres	126
Mayo 2009	Aragón	20-24	Mujeres	111
Mayo 2009	Aragón	25-29	Hombres	283
Mayo 2009	Aragón	25-29	Mujeres	383
Mayo 2009	Aragón	30-34	Hombres	369
Mayo 2009	Aragón	30-34	Mujeres	832
Mayo 2009	Aragón	35-39	Hombres	444
Mayo 2009	Aragón	35-39	Mujeres	1092
Mayo 2009	Aragón	40-44	Hombres	467
Mayo 2009	Aragón	40-44	Mujeres	870
Mayo 2009	Aragón	45-49	Hombres	476
Mayo 2009	Aragón	45-49	Mujeres	810
Mayo 2009	Aragón	50-54	Hombres	583
Mayo 2009	Aragón	50-54	Mujeres	1192
Mayo 2009	Aragón	55-59	Hombres	652
Mayo 2009	Aragón	55-59	Mujeres	1445
Mayo 2009	Aragón	60-64	Hombres	628
Mayo 2009	Aragón	60-64	Mujeres	961
Abril 2009	Aragón	16-19	Hombres	26
Abril 2009	Aragón	16-19	Mujeres	10
Abril 2009	Aragón	20-24	Hombres	114
Abril 2009	Aragón	20-24	Mujeres	107
Abril 2009	Aragón	25-29	Hombres	245
Abril 2009	Aragón	25-29	Mujeres	375
Abril 2009	Aragón	30-34	Hombres	299
Abril 2009	Aragón	30-34	Mujeres	802
Abril 2009	Aragón	35-39	Hombres	385
Abril 2009	Aragón	35-39	Mujeres	1055
Abril 2009	Aragón	40-44	Hombres	420
Abril 2009	Aragón	40-44	Mujeres	826
Abril 2009	Aragón	45-49	Hombres	433
Abril 2009	Aragón	45-49	Mujeres	795
Abril 2009	Aragón	50-54	Hombres	559
Abril 2009	Aragón	50-54	Mujeres	1173
Abril 2009	Aragón	55-59	Hombres	623
Abril 2009	Aragón	55-59	Mujeres	1439
Abril 2009	Aragón	60-64	Hombres	631
Abril 2009	Aragón	60-64	Mujeres	953
Marzo 2009	Aragón	16-19	Hombres	28
Marzo 2009	Aragón	16-19	Mujeres	9
Marzo 2009	Aragón	20-24	Hombres	93
Marzo 2009	Aragón	20-24	Mujeres	104
Marzo 2009	Aragón	25-29	Hombres	214
Marzo 2009	Aragón	25-29	Mujeres	359
Marzo 2009	Aragón	30-34	Hombres	258
Marzo 2009	Aragón	30-34	Mujeres	744
Marzo 2009	Aragón	35-39	Hombres	341
Marzo 2009	Aragón	35-39	Mujeres	1012
Marzo 2009	Aragón	40-44	Hombres	378
Marzo 2009	Aragón	40-44	Mujeres	779
Marzo 2009	Aragón	45-49	Hombres	394
Marzo 2009	Aragón	45-49	Mujeres	761
Marzo 2009	Aragón	50-54	Hombres	502
Marzo 2009	Aragón	50-54	Mujeres	1148
Marzo 2009	Aragón	55-59	Hombres	598
Marzo 2009	Aragón	55-59	Mujeres	1425
Marzo 2009	Aragón	60-64	Hombres	600
Marzo 2009	Aragón	60-64	Mujeres	923
Febrero 2009	Aragón	16-19	Hombres	30
Febrero 2009	Aragón	16-19	Mujeres	11
Febrero 2009	Aragón	20-24	Hombres	78
Febrero 2009	Aragón	20-24	Mujeres	98
Febrero 2009	Aragón	25-29	Hombres	181
Febrero 2009	Aragón	25-29	Mujeres	356
