Año	Residencia comarca código	Residencia comarca nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Sexo	Extranjeros
1998	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	Hombres	38
1998	11	Bajo Cinca / Baix Cinca	03	Magreb	228	Marruecos	Mujeres	5
1998	11	Bajo Cinca / Baix Cinca	04	Resto de África	216	Gambia	Hombres	2
1998	11	Bajo Cinca / Baix Cinca	04	Resto de África	227	Mali	Hombres	1
1998	11	Bajo Cinca / Baix Cinca	04	Resto de África	234	Nigeria	Mujeres	1
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	303	México	Mujeres	2
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	318	Granada	Mujeres	1
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	340	Argentina	Hombres	2
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	340	Argentina	Mujeres	1
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	342	Brasil	Mujeres	1
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	343	Colombia	Hombres	3
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	343	Colombia	Mujeres	1
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	344	Chile	Mujeres	2
1998	11	Bajo Cinca / Baix Cinca	06	Resto de América	350	Uruguay	Hombres	2
1998	12	Tarazona y el Moncayo	01	UE-15	102	Austria	Mujeres	1
1998	12	Tarazona y el Moncayo	01	UE-15	110	Francia	Hombres	7
1998	12	Tarazona y el Moncayo	01	UE-15	110	Francia	Mujeres	4
1998	12	Tarazona y el Moncayo	01	UE-15	126	Alemania	Hombres	2
1998	12	Tarazona y el Moncayo	01	UE-15	126	Alemania	Mujeres	1
1998	12	Tarazona y el Moncayo	02	Resto de Europa	128	Rumanía	Hombres	3
1998	12	Tarazona y el Moncayo	02	Resto de Europa	128	Rumanía	Mujeres	1
1998	12	Tarazona y el Moncayo	02	Resto de Europa	132	Suiza	Hombres	3
1998	12	Tarazona y el Moncayo	02	Resto de Europa	132	Suiza	Mujeres	1
1998	12	Tarazona y el Moncayo	03	Magreb	203	Argelia	Hombres	1
1998	12	Tarazona y el Moncayo	03	Magreb	228	Marruecos	Hombres	6
1998	12	Tarazona y el Moncayo	03	Magreb	228	Marruecos	Mujeres	3
1998	12	Tarazona y el Moncayo	06	Resto de América	342	Brasil	Mujeres	1
1998	12	Tarazona y el Moncayo	06	Resto de América	351	Venezuela	Hombres	1
1998	13	Campo de Borja	01	UE-15	110	Francia	Hombres	3
1998	13	Campo de Borja	01	UE-15	110	Francia	Mujeres	5
1998	13	Campo de Borja	01	UE-15	111	Grecia	Hombres	1
1998	13	Campo de Borja	01	UE-15	125	Reino Unido	Hombres	3
1998	13	Campo de Borja	01	UE-15	125	Reino Unido	Mujeres	1
1998	13	Campo de Borja	01	UE-15	126	Alemania	Hombres	1
1998	13	Campo de Borja	01	UE-15	126	Alemania	Mujeres	3
1998	13	Campo de Borja	02	Resto de Europa	128	Rumanía	Hombres	1
1998	13	Campo de Borja	02	Resto de Europa	128	Rumanía	Mujeres	1
1998	13	Campo de Borja	03	Magreb	203	Argelia	Hombres	8
1998	13	Campo de Borja	03	Magreb	228	Marruecos	Hombres	9
1998	13	Campo de Borja	03	Magreb	228	Marruecos	Mujeres	7
1998	13	Campo de Borja	06	Resto de América	303	México	Mujeres	5
1998	13	Campo de Borja	06	Resto de América	326	República Dominicana	Mujeres	2
1998	13	Campo de Borja	06	Resto de América	340	Argentina	Hombres	2
1998	13	Campo de Borja	06	Resto de América	340	Argentina	Mujeres	2
1998	13	Campo de Borja	06	Resto de América	342	Brasil	Hombres	2
1998	13	Campo de Borja	06	Resto de América	347	Paraguay	Mujeres	1
1998	13	Campo de Borja	07	Asia	433	Siria	Hombres	1
1998	14	Aranda	01	UE-15	110	Francia	Hombres	1
1998	14	Aranda	01	UE-15	123	Portugal	Hombres	2
1998	14	Aranda	01	UE-15	126	Alemania	Hombres	1
1998	14	Aranda	01	UE-15	126	Alemania	Mujeres	1
1998	14	Aranda	02	Resto de Europa	128	Rumanía	Mujeres	2
1998	14	Aranda	03	Magreb	203	Argelia	Hombres	23
1998	14	Aranda	03	Magreb	203	Argelia	Mujeres	3
1998	14	Aranda	03	Magreb	228	Marruecos	Hombres	15
1998	14	Aranda	03	Magreb	228	Marruecos	Mujeres	2
1998	14	Aranda	06	Resto de América	326	República Dominicana	Hombres	1
1998	14	Aranda	06	Resto de América	326	República Dominicana	Mujeres	1
1998	14	Aranda	06	Resto de América	340	Argentina	Hombres	1
1998	14	Aranda	06	Resto de América	340	Argentina	Mujeres	2
1998	14	Aranda	06	Resto de América	342	Brasil	Mujeres	1
1998	14	Aranda	06	Resto de América	344	Chile	Mujeres	1
1998	14	Aranda	06	Resto de América	351	Venezuela	Mujeres	1
1998	14	Aranda	07	Asia	416	Jordania	Hombres	1
1998	15	Ribera Alta del Ebro	01	UE-15	103	Bélgica	Hombres	2
1998	15	Ribera Alta del Ebro	01	UE-15	103	Bélgica	Mujeres	1
1998	15	Ribera Alta del Ebro	01	UE-15	110	Francia	Hombres	8
1998	15	Ribera Alta del Ebro	01	UE-15	110	Francia	Mujeres	7
1998	15	Ribera Alta del Ebro	01	UE-15	121	Países Bajos	Mujeres	1
1998	15	Ribera Alta del Ebro	01	UE-15	123	Portugal	Hombres	9
1998	15	Ribera Alta del Ebro	01	UE-15	123	Portugal	Mujeres	9
1998	15	Ribera Alta del Ebro	01	UE-15	125	Reino Unido	Hombres	2
1998	15	Ribera Alta del Ebro	01	UE-15	125	Reino Unido	Mujeres	2
1998	15	Ribera Alta del Ebro	01	UE-15	126	Alemania	Hombres	4
1998	15	Ribera Alta del Ebro	01	UE-15	126	Alemania	Mujeres	6
1998	15	Ribera Alta del Ebro	02	Resto de Europa	122	Polonia	Hombres	1
1998	15	Ribera Alta del Ebro	02	Resto de Europa	122	Polonia	Mujeres	2
1998	15	Ribera Alta del Ebro	02	Resto de Europa	128	Rumanía	Hombres	5
1998	15	Ribera Alta del Ebro	02	Resto de Europa	128	Rumanía	Mujeres	2
1998	15	Ribera Alta del Ebro	03	Magreb	203	Argelia	Hombres	11
1998	15	Ribera Alta del Ebro	03	Magreb	228	Marruecos	Hombres	13
1998	15	Ribera Alta del Ebro	03	Magreb	228	Marruecos	Mujeres	11
1998	15	Ribera Alta del Ebro	03	Magreb	230	Mauritania	Mujeres	2
1998	15	Ribera Alta del Ebro	04	Resto de África	202	Angola	Mujeres	1
1998	15	Ribera Alta del Ebro	04	Resto de África	220	Guinea Ecuatorial	Mujeres	1
1998	15	Ribera Alta del Ebro	05	América del Norte	302	Estados Unidos de América	Hombres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	315	Cuba	Hombres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	315	Cuba	Mujeres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	326	República Dominicana	Mujeres	2
1998	15	Ribera Alta del Ebro	06	Resto de América	340	Argentina	Hombres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	341	Bolivia	Mujeres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	342	Brasil	Hombres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	343	Colombia	Mujeres	2
1998	15	Ribera Alta del Ebro	06	Resto de América	348	Perú	Mujeres	1
1998	15	Ribera Alta del Ebro	06	Resto de América	351	Venezuela	Mujeres	2
1998	15	Ribera Alta del Ebro	07	Asia	416	Jordania	Hombres	2
1998	15	Ribera Alta del Ebro	07	Asia	419	Laos	Mujeres	3
1998	16	Valdejalón	01	UE-15	110	Francia	Hombres	4
1998	16	Valdejalón	01	UE-15	110	Francia	Mujeres	7
1998	16	Valdejalón	01	UE-15	115	Italia	Hombres	1
1998	16	Valdejalón	01	UE-15	117	Luxemburgo	Mujeres	1
1998	16	Valdejalón	01	UE-15	121	Países Bajos	Hombres	1
1998	16	Valdejalón	01	UE-15	123	Portugal	Hombres	15
1998	16	Valdejalón	01	UE-15	123	Portugal	Mujeres	11
1998	16	Valdejalón	01	UE-15	125	Reino Unido	Hombres	3
1998	16	Valdejalón	01	UE-15	125	Reino Unido	Mujeres	2
1998	16	Valdejalón	02	Resto de Europa	122	Polonia	Hombres	4
1998	16	Valdejalón	02	Resto de Europa	122	Polonia	Mujeres	3
1998	16	Valdejalón	02	Resto de Europa	128	Rumanía	Hombres	2
1998	16	Valdejalón	02	Resto de Europa	128	Rumanía	Mujeres	1
1998	16	Valdejalón	02	Resto de Europa	132	Suiza	Hombres	1
1998	16	Valdejalón	02	Resto de Europa	132	Suiza	Mujeres	1
1998	16	Valdejalón	03	Magreb	203	Argelia	Hombres	18
1998	16	Valdejalón	03	Magreb	228	Marruecos	Hombres	78
1998	16	Valdejalón	03	Magreb	228	Marruecos	Mujeres	21
1998	16	Valdejalón	03	Magreb	248	Túnez	Hombres	1
1998	16	Valdejalón	04	Resto de África	217	Ghana	Hombres	2
1998	16	Valdejalón	04	Resto de África	217	Ghana	Mujeres	2
1998	16	Valdejalón	04	Resto de África	220	Guinea Ecuatorial	Hombres	1
1998	16	Valdejalón	04	Resto de África	222	Lesotho	Hombres	1
1998	16	Valdejalón	04	Resto de África	239	Senegal	Hombres	10
1998	16	Valdejalón	05	América del Norte	302	Estados Unidos de América	Mujeres	1
1998	16	Valdejalón	06	Resto de América	303	México	Hombres	1
1998	16	Valdejalón	06	Resto de América	315	Cuba	Hombres	1
1998	16	Valdejalón	06	Resto de América	316	Dominica	Mujeres	1
1998	16	Valdejalón	06	Resto de América	319	Guatemala	Mujeres	1
1998	16	Valdejalón	06	Resto de América	324	Panamá	Mujeres	1
1998	16	Valdejalón	06	Resto de América	342	Brasil	Hombres	2
1998	16	Valdejalón	06	Resto de América	342	Brasil	Mujeres	1
1998	16	Valdejalón	06	Resto de América	343	Colombia	Mujeres	2
1998	16	Valdejalón	06	Resto de América	344	Chile	Mujeres	1
1998	16	Valdejalón	06	Resto de América	345	Ecuador	Mujeres	1
1998	16	Valdejalón	06	Resto de América	348	Perú	Mujeres	1
1998	16	Valdejalón	06	Resto de América	350	Uruguay	Hombres	1
1998	17	D.C. Zaragoza	01	UE-15	102	Austria	Hombres	2
1998	17	D.C. Zaragoza	01	UE-15	102	Austria	Mujeres	4
1998	17	D.C. Zaragoza	01	UE-15	103	Bélgica	Hombres	19
1998	17	D.C. Zaragoza	01	UE-15	103	Bélgica	Mujeres	16
1998	17	D.C. Zaragoza	01	UE-15	107	Dinamarca	Hombres	6
1998	17	D.C. Zaragoza	01	UE-15	107	Dinamarca	Mujeres	2
1998	17	D.C. Zaragoza	01	UE-15	109	Finlandia	Hombres	1
1998	17	D.C. Zaragoza	01	UE-15	109	Finlandia	Mujeres	2
1998	17	D.C. Zaragoza	01	UE-15	110	Francia	Hombres	148
1998	17	D.C. Zaragoza	01	UE-15	110	Francia	Mujeres	250
1998	17	D.C. Zaragoza	01	UE-15	111	Grecia	Hombres	1
1998	17	D.C. Zaragoza	01	UE-15	111	Grecia	Mujeres	1
1998	17	D.C. Zaragoza	01	UE-15	113	Irlanda	Hombres	5
1998	17	D.C. Zaragoza	01	UE-15	113	Irlanda	Mujeres	16
1998	17	D.C. Zaragoza	01	UE-15	115	Italia	Hombres	115
1998	17	D.C. Zaragoza	01	UE-15	115	Italia	Mujeres	58
1998	17	D.C. Zaragoza	01	UE-15	121	Países Bajos	Hombres	27
1998	17	D.C. Zaragoza	01	UE-15	121	Países Bajos	Mujeres	21
1998	17	D.C. Zaragoza	01	UE-15	123	Portugal	Hombres	160
1998	17	D.C. Zaragoza	01	UE-15	123	Portugal	Mujeres	169
1998	17	D.C. Zaragoza	01	UE-15	125	Reino Unido	Hombres	76
1998	17	D.C. Zaragoza	01	UE-15	125	Reino Unido	Mujeres	77
1998	17	D.C. Zaragoza	01	UE-15	126	Alemania	Hombres	78
1998	17	D.C. Zaragoza	01	UE-15	126	Alemania	Mujeres	75
1998	17	D.C. Zaragoza	01	UE-15	131	Suecia	Hombres	5
1998	17	D.C. Zaragoza	01	UE-15	131	Suecia	Mujeres	5
1998	17	D.C. Zaragoza	02	Resto de Europa	112	Hungría	Hombres	2
1998	17	D.C. Zaragoza	02	Resto de Europa	118	Malta	Hombres	1
1998	17	D.C. Zaragoza	02	Resto de Europa	120	Noruega	Hombres	3
1998	17	D.C. Zaragoza	02	Resto de Europa	120	Noruega	Mujeres	7
1998	17	D.C. Zaragoza	02	Resto de Europa	122	Polonia	Hombres	20
1998	17	D.C. Zaragoza	02	Resto de Europa	122	Polonia	Mujeres	19
1998	17	D.C. Zaragoza	02	Resto de Europa	124	Andorra	Hombres	4
1998	17	D.C. Zaragoza	02	Resto de Europa	124	Andorra	Mujeres	5
1998	17	D.C. Zaragoza	02	Resto de Europa	128	Rumanía	Hombres	6
1998	17	D.C. Zaragoza	02	Resto de Europa	128	Rumanía	Mujeres	5
1998	17	D.C. Zaragoza	02	Resto de Europa	132	Suiza	Hombres	15
1998	17	D.C. Zaragoza	02	Resto de Europa	132	Suiza	Mujeres	16
1998	17	D.C. Zaragoza	02	Resto de Europa	135	Ucrania	Hombres	1
1998	17	D.C. Zaragoza	02	Resto de Europa	135	Ucrania	Mujeres	4
1998	17	D.C. Zaragoza	02	Resto de Europa	138	Bielorrusia	Hombres	3
1998	17	D.C. Zaragoza	02	Resto de Europa	138	Bielorrusia	Mujeres	6
1998	17	D.C. Zaragoza	02	Resto de Europa	143	República Checa	Mujeres	4
1998	17	D.C. Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Hombres	6
1998	17	D.C. Zaragoza	02	Resto de Europa	145	Bosnia-Herzegovina	Mujeres	9
1998	17	D.C. Zaragoza	02	Resto de Europa	146	Croacia	Hombres	1
1998	17	D.C. Zaragoza	02	Resto de Europa	146	Croacia	Mujeres	1
1998	17	D.C. Zaragoza	02	Resto de Europa	147	Eslovenia	Mujeres	1
1998	17	D.C. Zaragoza	02	Resto de Europa	148	Armenia	Hombres	2
1998	17	D.C. Zaragoza	02	Resto de Europa	148	Armenia	Mujeres	2
1998	17	D.C. Zaragoza	02	Resto de Europa	154	Rusia	Hombres	3
1998	17	D.C. Zaragoza	02	Resto de Europa	154	Rusia	Mujeres	17
1998	17	D.C. Zaragoza	02	Resto de Europa	155	Yugoslavia	Hombres	10
1998	17	D.C. Zaragoza	02	Resto de Europa	155	Yugoslavia	Mujeres	2
1998	17	D.C. Zaragoza	02	Resto de Europa	436	Turquía	Hombres	4
1998	17	D.C. Zaragoza	03	Magreb	203	Argelia	Hombres	83
1998	17	D.C. Zaragoza	03	Magreb	203	Argelia	Mujeres	12
1998	17	D.C. Zaragoza	03	Magreb	228	Marruecos	Hombres	343
1998	17	D.C. Zaragoza	03	Magreb	228	Marruecos	Mujeres	205
1998	17	D.C. Zaragoza	03	Magreb	230	Mauritania	Hombres	3
1998	17	D.C. Zaragoza	03	Magreb	248	Túnez	Hombres	3
1998	17	D.C. Zaragoza	03	Magreb	248	Túnez	Mujeres	5
1998	17	D.C. Zaragoza	04	Resto de África	202	Angola	Hombres	22
1998	17	D.C. Zaragoza	04	Resto de África	202	Angola	Mujeres	14
1998	17	D.C. Zaragoza	04	Resto de África	204	Benin	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	204	Benin	Mujeres	1
1998	17	D.C. Zaragoza	04	Resto de África	207	Cabo Verde	Hombres	79
1998	17	D.C. Zaragoza	04	Resto de África	207	Cabo Verde	Mujeres	67
1998	17	D.C. Zaragoza	04	Resto de África	208	Camerún	Hombres	2
1998	17	D.C. Zaragoza	04	Resto de África	208	Camerún	Mujeres	8
1998	17	D.C. Zaragoza	04	Resto de África	210	Congo	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	211	Costa de Marfil	Hombres	11
1998	17	D.C. Zaragoza	04	Resto de África	213	Egipto	Hombres	14
1998	17	D.C. Zaragoza	04	Resto de África	213	Egipto	Mujeres	2
1998	17	D.C. Zaragoza	04	Resto de África	215	Gabón	Hombres	2
1998	17	D.C. Zaragoza	04	Resto de África	216	Gambia	Hombres	87
1998	17	D.C. Zaragoza	04	Resto de África	216	Gambia	Mujeres	37
1998	17	D.C. Zaragoza	04	Resto de África	217	Ghana	Hombres	17
1998	17	D.C. Zaragoza	04	Resto de África	217	Ghana	Mujeres	7
1998	17	D.C. Zaragoza	04	Resto de África	218	Guinea	Hombres	38
1998	17	D.C. Zaragoza	04	Resto de África	218	Guinea	Mujeres	55
1998	17	D.C. Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Hombres	49
1998	17	D.C. Zaragoza	04	Resto de África	220	Guinea Ecuatorial	Mujeres	86
1998	17	D.C. Zaragoza	04	Resto de África	221	Kenia	Mujeres	1
1998	17	D.C. Zaragoza	04	Resto de África	223	Liberia	Hombres	16
1998	17	D.C. Zaragoza	04	Resto de África	223	Liberia	Mujeres	6
1998	17	D.C. Zaragoza	04	Resto de África	225	Madagascar	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	227	Mali	Hombres	10
1998	17	D.C. Zaragoza	04	Resto de África	227	Mali	Mujeres	1
1998	17	D.C. Zaragoza	04	Resto de África	233	Níger	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	234	Nigeria	Hombres	9
1998	17	D.C. Zaragoza	04	Resto de África	234	Nigeria	Mujeres	8
1998	17	D.C. Zaragoza	04	Resto de África	235	República Centroafricana	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	235	República Centroafricana	Mujeres	1
1998	17	D.C. Zaragoza	04	Resto de África	236	Sudáfrica	Hombres	3
1998	17	D.C. Zaragoza	04	Resto de África	236	Sudáfrica	Mujeres	4
1998	17	D.C. Zaragoza	04	Resto de África	237	Ruanda	Hombres	2
1998	17	D.C. Zaragoza	04	Resto de África	239	Senegal	Hombres	97
1998	17	D.C. Zaragoza	04	Resto de África	239	Senegal	Mujeres	22
1998	17	D.C. Zaragoza	04	Resto de África	241	Sierra Leona	Hombres	5
1998	17	D.C. Zaragoza	04	Resto de África	241	Sierra Leona	Mujeres	2
1998	17	D.C. Zaragoza	04	Resto de África	246	Chad	Hombres	1
1998	17	D.C. Zaragoza	04	Resto de África	247	Togo	Hombres	2
1998	17	D.C. Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	Hombres	13
1998	17	D.C. Zaragoza	04	Resto de África	250	Rep. Democrática del Congo	Mujeres	6
1998	17	D.C. Zaragoza	04	Resto de África	253	Eritrea	Hombres	1
1998	17	D.C. Zaragoza	05	América del Norte	301	Canadá	Hombres	6
1998	17	D.C. Zaragoza	05	América del Norte	301	Canadá	Mujeres	5
1998	17	D.C. Zaragoza	05	América del Norte	302	Estados Unidos de América	Hombres	160
1998	17	D.C. Zaragoza	05	América del Norte	302	Estados Unidos de América	Mujeres	105
1998	17	D.C. Zaragoza	06	Resto de América	303	México	Hombres	9
1998	17	D.C. Zaragoza	06	Resto de América	303	México	Mujeres	29
1998	17	D.C. Zaragoza	06	Resto de América	314	Costa Rica	Hombres	4
1998	17	D.C. Zaragoza	06	Resto de América	314	Costa Rica	Mujeres	1
1998	17	D.C. Zaragoza	06	Resto de América	315	Cuba	Hombres	37
1998	17	D.C. Zaragoza	06	Resto de América	315	Cuba	Mujeres	93
1998	17	D.C. Zaragoza	06	Resto de América	316	Dominica	Mujeres	1
1998	17	D.C. Zaragoza	06	Resto de América	317	El Salvador	Hombres	1
1998	17	D.C. Zaragoza	06	Resto de América	317	El Salvador	Mujeres	3
1998	17	D.C. Zaragoza	06	Resto de América	319	Guatemala	Hombres	2
1998	17	D.C. Zaragoza	06	Resto de América	319	Guatemala	Mujeres	6
1998	17	D.C. Zaragoza	06	Resto de América	320	Haití	Hombres	1
1998	17	D.C. Zaragoza	06	Resto de América	321	Honduras	Hombres	14
1998	17	D.C. Zaragoza	06	Resto de América	321	Honduras	Mujeres	25
1998	17	D.C. Zaragoza	06	Resto de América	322	Jamaica	Hombres	2
1998	17	D.C. Zaragoza	06	Resto de América	323	Nicaragua	Hombres	8
1998	17	D.C. Zaragoza	06	Resto de América	323	Nicaragua	Mujeres	4
1998	17	D.C. Zaragoza	06	Resto de América	324	Panamá	Hombres	6
1998	17	D.C. Zaragoza	06	Resto de América	324	Panamá	Mujeres	7
1998	17	D.C. Zaragoza	06	Resto de América	326	República Dominicana	Hombres	45
1998	17	D.C. Zaragoza	06	Resto de América	326	República Dominicana	Mujeres	173
1998	17	D.C. Zaragoza	06	Resto de América	340	Argentina	Hombres	92
1998	17	D.C. Zaragoza	06	Resto de América	340	Argentina	Mujeres	106
1998	17	D.C. Zaragoza	06	Resto de América	341	Bolivia	Hombres	7
1998	17	D.C. Zaragoza	06	Resto de América	341	Bolivia	Mujeres	6
1998	17	D.C. Zaragoza	06	Resto de América	342	Brasil	Hombres	24
1998	17	D.C. Zaragoza	06	Resto de América	342	Brasil	Mujeres	54
1998	17	D.C. Zaragoza	06	Resto de América	343	Colombia	Hombres	39
1998	17	D.C. Zaragoza	06	Resto de América	343	Colombia	Mujeres	77
1998	17	D.C. Zaragoza	06	Resto de América	344	Chile	Hombres	23
1998	17	D.C. Zaragoza	06	Resto de América	344	Chile	Mujeres	46
1998	17	D.C. Zaragoza	06	Resto de América	345	Ecuador	Hombres	19
1998	17	D.C. Zaragoza	06	Resto de América	345	Ecuador	Mujeres	18
1998	17	D.C. Zaragoza	06	Resto de América	347	Paraguay	Hombres	1
1998	17	D.C. Zaragoza	06	Resto de América	347	Paraguay	Mujeres	6
1998	17	D.C. Zaragoza	06	Resto de América	348	Perú	Hombres	77
1998	17	D.C. Zaragoza	06	Resto de América	348	Perú	Mujeres	97
1998	17	D.C. Zaragoza	06	Resto de América	350	Uruguay	Hombres	16
1998	17	D.C. Zaragoza	06	Resto de América	350	Uruguay	Mujeres	19
1998	17	D.C. Zaragoza	06	Resto de América	351	Venezuela	Hombres	60
1998	17	D.C. Zaragoza	06	Resto de América	351	Venezuela	Mujeres	53
1998	17	D.C. Zaragoza	07	Asia	407	China	Hombres	81
1998	17	D.C. Zaragoza	07	Asia	407	China	Mujeres	74
1998	17	D.C. Zaragoza	07	Asia	409	Filipinas	Hombres	3
1998	17	D.C. Zaragoza	07	Asia	409	Filipinas	Mujeres	10
1998	17	D.C. Zaragoza	07	Asia	410	India	Hombres	7
1998	17	D.C. Zaragoza	07	Asia	410	India	Mujeres	11
1998	17	D.C. Zaragoza	07	Asia	412	Irak	Hombres	2
1998	17	D.C. Zaragoza	07	Asia	413	Irán	Hombres	2
1998	17	D.C. Zaragoza	07	Asia	413	Irán	Mujeres	1
1998	17	D.C. Zaragoza	07	Asia	414	Israel	Hombres	3
1998	17	D.C. Zaragoza	07	Asia	414	Israel	Mujeres	2
1998	17	D.C. Zaragoza	07	Asia	415	Japón	Hombres	1
1998	17	D.C. Zaragoza	07	Asia	415	Japón	Mujeres	5
1998	17	D.C. Zaragoza	07	Asia	416	Jordania	Hombres	15
1998	17	D.C. Zaragoza	07	Asia	416	Jordania	Mujeres	7
1998	17	D.C. Zaragoza	07	Asia	419	Laos	Hombres	1
1998	17	D.C. Zaragoza	07	Asia	419	Laos	Mujeres	1
1998	17	D.C. Zaragoza	07	Asia	420	Líbano	Hombres	15
1998	17	D.C. Zaragoza	07	Asia	420	Líbano	Mujeres	4
1998	17	D.C. Zaragoza	07	Asia	421	Malasia	Hombres	1
1998	17	D.C. Zaragoza	07	Asia	421	Malasia	Mujeres	2
1998	17	D.C. Zaragoza	07	Asia	426	Pakistán	Hombres	5
1998	17	D.C. Zaragoza	07	Asia	430	República de Corea	Hombres	9
1998	17	D.C. Zaragoza	07	Asia	430	República de Corea	Mujeres	11
1998	17	D.C. Zaragoza	07	Asia	433	Siria	Hombres	15
1998	17	D.C. Zaragoza	07	Asia	433	Siria	Mujeres	7
1998	17	D.C. Zaragoza	07	Asia	435	Tailandia	Hombres	1
1998	17	D.C. Zaragoza	07	Asia	435	Tailandia	Mujeres	2
1998	17	D.C. Zaragoza	07	Asia	437	Vietnam	Hombres	1
1998	17	D.C. Zaragoza	07	Asia	437	Vietnam	Mujeres	1
1998	17	D.C. Zaragoza	08	Oceanía	501	Australia	Hombres	5
1998	17	D.C. Zaragoza	08	Oceanía	501	Australia	Mujeres	1
1998	17	D.C. Zaragoza	08	Oceanía	504	Nueva Zelanda	Mujeres	2
1998	17	D.C. Zaragoza	09	Apátridas y no consta	555	Apátridas	Hombres	4
1998	17	D.C. Zaragoza	09	Apátridas y no consta	555	Apátridas	Mujeres	3
1998	18	Ribera Baja del Ebro	01	UE-15	110	Francia	Hombres	3
1998	18	Ribera Baja del Ebro	01	UE-15	110	Francia	Mujeres	5
1998	18	Ribera Baja del Ebro	01	UE-15	123	Portugal	Hombres	3
1998	18	Ribera Baja del Ebro	01	UE-15	123	Portugal	Mujeres	3
1998	18	Ribera Baja del Ebro	02	Resto de Europa	104	Bulgaria	Hombres	3
1998	18	Ribera Baja del Ebro	02	Resto de Europa	104	Bulgaria	Mujeres	2
1998	18	Ribera Baja del Ebro	02	Resto de Europa	122	Polonia	Hombres	3
