Año	Residencia provincia código	Residencia provincia nombre	Relación lugar de residencia y nacimiento	Nacimiento CCAA código	Nacimiento CCAA nombre	Edad (grandes grupos)	Sexo	Personas
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	201
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	203
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	1777
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	1857
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	383
1998	50	Zaragoza	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	540
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	66
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	74
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	2523
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	2456
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	542
1998	50	Zaragoza	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	676
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	88
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	89
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	1245
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	1232
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	295
1998	50	Zaragoza	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	363
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	400
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	412
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	3756
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	3708
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	617
1998	50	Zaragoza	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	983
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	55
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	60
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	524
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	489
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	179
1998	50	Zaragoza	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	203
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	343
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	338
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	3226
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	3893
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	865
1998	50	Zaragoza	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	1857
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	218
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	172
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	2542
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	2675
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	423
1998	50	Zaragoza	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	799
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	90
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	89
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	1942
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	2404
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	747
1998	50	Zaragoza	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	1317
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	13
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	17
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	206
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	233
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	30
1998	50	Zaragoza	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	62
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	10
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	11
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	298
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	324
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	70
1998	50	Zaragoza	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	99
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	540
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	511
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	5571
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	5151
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	446
1998	50	Zaragoza	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	617
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	12445
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	11594
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	52581
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	48822
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	19245
1999	22	Huesca	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	22880
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	94
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	66
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	2164
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	2028
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	671
1999	22	Huesca	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	755
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	7
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	12
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	129
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	131
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	25
1999	22	Huesca	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	51
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	10
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	3
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	44
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	53
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	4
1999	22	Huesca	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	7
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	10
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	7
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	33
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	36
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Hombres	3
1999	22	Huesca	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	9
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	10
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	3
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	91
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	80
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	32
1999	22	Huesca	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	42
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	43
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	43
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	947
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	884
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	314
1999	22	Huesca	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	376
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	22
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	27
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	635
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	543
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	285
1999	22	Huesca	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	332
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	1134
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	1075
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	4653
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	4960
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	682
1999	22	Huesca	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	845
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	60
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	43
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	336
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	363
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	83
1999	22	Huesca	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	113
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	19
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	13
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	626
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	563
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	145
1999	22	Huesca	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	157
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	19
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	25
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	332
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	277
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	65
1999	22	Huesca	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	69
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	78
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	102
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	580
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	456
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	61
1999	22	Huesca	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	106
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	14
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	11
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	110
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	96
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	46
1999	22	Huesca	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	49
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	61
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	50
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	287
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	342
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	80
1999	22	Huesca	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	198
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	46
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	37
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	401
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	396
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	49
1999	22	Huesca	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	76
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	11
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	7
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	109
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	129
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	45
1999	22	Huesca	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Mujeres	49
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Hombres	2
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	0 a 15	Mujeres	2
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Hombres	29
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	16 a 64	Mujeres	19
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Hombres	3
1999	22	Huesca	2- Nacidos en otra CA	18	Ciudad Autónoma de Ceuta	65 y más	Mujeres	3
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Hombres	2
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	0 a 15	Mujeres	3
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Hombres	27
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	16 a 64	Mujeres	22
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Hombres	12
1999	22	Huesca	2- Nacidos en otra CA	19	Ciudad Autónoma de Melilla	65 y más	Mujeres	9
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Hombres	124
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	0 a 15	Mujeres	115
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Hombres	1108
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	16 a 64	Mujeres	1007
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Hombres	157
1999	22	Huesca	3- Nacidos en el extranjero	00	No aplicable	65 y más	Mujeres	185
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Hombres	9016
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	0 a 15	Mujeres	8749
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Hombres	35172
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	16 a 64	Mujeres	31872
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Hombres	15189
1999	44	Teruel	1- Nacidos en Aragón	02	Aragón	65 y más	Mujeres	17691
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Hombres	48
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	0 a 15	Mujeres	48
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Hombres	1244
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	16 a 64	Mujeres	1059
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Hombres	359
1999	44	Teruel	2- Nacidos en otra CA	01	Andalucía	65 y más	Mujeres	373
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Hombres	8
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	0 a 15	Mujeres	9
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Hombres	83
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	16 a 64	Mujeres	53
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Hombres	11
1999	44	Teruel	2- Nacidos en otra CA	03	Asturias (Principado de)	65 y más	Mujeres	21
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Hombres	11
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	0 a 15	Mujeres	7
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Hombres	12
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	16 a 64	Mujeres	19
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Hombres	1
1999	44	Teruel	2- Nacidos en otra CA	04	Balears (Illes)	65 y más	Mujeres	4
1999	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Hombres	7
1999	44	Teruel	2- Nacidos en otra CA	05	Canarias	0 a 15	Mujeres	4
1999	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Hombres	21
1999	44	Teruel	2- Nacidos en otra CA	05	Canarias	16 a 64	Mujeres	14
1999	44	Teruel	2- Nacidos en otra CA	05	Canarias	65 y más	Mujeres	3
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Hombres	1
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	0 a 15	Mujeres	1
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Hombres	12
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	16 a 64	Mujeres	24
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Hombres	9
1999	44	Teruel	2- Nacidos en otra CA	06	Cantabria	65 y más	Mujeres	8
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Hombres	20
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	0 a 15	Mujeres	28
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Hombres	426
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	16 a 64	Mujeres	375
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Hombres	117
1999	44	Teruel	2- Nacidos en otra CA	07	Castilla y León	65 y más	Mujeres	147
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Hombres	30
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	0 a 15	Mujeres	25
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Hombres	649
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	16 a 64	Mujeres	620
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Hombres	241
1999	44	Teruel	2- Nacidos en otra CA	08	Castilla-La Mancha	65 y más	Mujeres	311
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Hombres	212
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	0 a 15	Mujeres	211
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Hombres	1348
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	16 a 64	Mujeres	1432
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Hombres	198
1999	44	Teruel	2- Nacidos en otra CA	09	Cataluña	65 y más	Mujeres	266
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Hombres	179
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	0 a 15	Mujeres	159
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Hombres	1242
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	16 a 64	Mujeres	1217
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Hombres	382
1999	44	Teruel	2- Nacidos en otra CA	10	Comunitat Valenciana	65 y más	Mujeres	429
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Hombres	10
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	0 a 15	Mujeres	8
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Hombres	210
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	16 a 64	Mujeres	148
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Hombres	52
1999	44	Teruel	2- Nacidos en otra CA	11	Extremadura	65 y más	Mujeres	60
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Hombres	12
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	0 a 15	Mujeres	9
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Hombres	158
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	16 a 64	Mujeres	98
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Hombres	29
1999	44	Teruel	2- Nacidos en otra CA	12	Galicia	65 y más	Mujeres	41
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Hombres	30
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	0 a 15	Mujeres	31
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Hombres	273
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	16 a 64	Mujeres	262
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Hombres	50
1999	44	Teruel	2- Nacidos en otra CA	13	Madrid (Comunidad de)	65 y más	Mujeres	45
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Hombres	9
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	0 a 15	Mujeres	5
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Hombres	90
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	16 a 64	Mujeres	64
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Hombres	27
1999	44	Teruel	2- Nacidos en otra CA	14	Murcia (Región de)	65 y más	Mujeres	18
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Hombres	6
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	0 a 15	Mujeres	5
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Hombres	46
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	16 a 64	Mujeres	64
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Hombres	16
1999	44	Teruel	2- Nacidos en otra CA	15	Navarra (Comunidad Foral de)	65 y más	Mujeres	39
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Hombres	5
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	0 a 15	Mujeres	15
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Hombres	84
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	16 a 64	Mujeres	91
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Hombres	5
1999	44	Teruel	2- Nacidos en otra CA	16	País Vasco	65 y más	Mujeres	21
1999	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Hombres	3
1999	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	0 a 15	Mujeres	3
1999	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Hombres	34
1999	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	16 a 64	Mujeres	41
1999	44	Teruel	2- Nacidos en otra CA	17	Rioja (La)	65 y más	Hombres	9
