Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	33
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	40
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	118
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	94
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	48
2019	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	59
2019	20	Comunidad de Calatayud	0-15	Hombre	70
2019	20	Comunidad de Calatayud	0-15	Mujer	76
2019	20	Comunidad de Calatayud	16-64	Hombre	302
2019	20	Comunidad de Calatayud	16-64	Mujer	289
2019	20	Comunidad de Calatayud	65 y más	Hombre	131
2019	20	Comunidad de Calatayud	65 y más	Mujer	166
2019	21	Campo de Cariñena	0-15	Hombre	9
2019	21	Campo de Cariñena	0-15	Mujer	18
2019	21	Campo de Cariñena	16-64	Hombre	65
2019	21	Campo de Cariñena	16-64	Mujer	75
2019	21	Campo de Cariñena	65 y más	Hombre	39
2019	21	Campo de Cariñena	65 y más	Mujer	40
2019	22	Campo de Belchite	0-15	Hombre	12
2019	22	Campo de Belchite	0-15	Mujer	6
2019	22	Campo de Belchite	16-64	Hombre	71
2019	22	Campo de Belchite	16-64	Mujer	69
2019	22	Campo de Belchite	65 y más	Hombre	45
2019	22	Campo de Belchite	65 y más	Mujer	50
2019	23	Bajo Martín	0-15	Hombre	6
2019	23	Bajo Martín	0-15	Mujer	11
2019	23	Bajo Martín	16-64	Hombre	42
2019	23	Bajo Martín	16-64	Mujer	44
2019	23	Bajo Martín	65 y más	Hombre	42
2019	23	Bajo Martín	65 y más	Mujer	45
2019	24	Campo de Daroca	0-15	Hombre	10
2019	24	Campo de Daroca	0-15	Mujer	9
2019	24	Campo de Daroca	16-64	Hombre	60
2019	24	Campo de Daroca	16-64	Mujer	68
2019	24	Campo de Daroca	65 y más	Hombre	31
2019	24	Campo de Daroca	65 y más	Mujer	28
2019	25	Jiloca	0-15	Hombre	13
2019	25	Jiloca	0-15	Mujer	9
2019	25	Jiloca	16-64	Hombre	79
2019	25	Jiloca	16-64	Mujer	87
2019	25	Jiloca	65 y más	Hombre	60
2019	25	Jiloca	65 y más	Mujer	57
2019	26	Cuencas Mineras	0-15	Hombre	22
2019	26	Cuencas Mineras	0-15	Mujer	29
2019	26	Cuencas Mineras	16-64	Hombre	141
2019	26	Cuencas Mineras	16-64	Mujer	120
2019	26	Cuencas Mineras	65 y más	Hombre	75
2019	26	Cuencas Mineras	65 y más	Mujer	89
2019	27	Andorra-Sierra de Arcos	0-15	Hombre	13
2019	27	Andorra-Sierra de Arcos	0-15	Mujer	14
2019	27	Andorra-Sierra de Arcos	16-64	Hombre	95
2019	27	Andorra-Sierra de Arcos	16-64	Mujer	92
2019	27	Andorra-Sierra de Arcos	65 y más	Hombre	54
2019	27	Andorra-Sierra de Arcos	65 y más	Mujer	50
2019	28	Bajo Aragón	0-15	Hombre	64
2019	28	Bajo Aragón	0-15	Mujer	64
2019	28	Bajo Aragón	16-64	Hombre	340
2019	28	Bajo Aragón	16-64	Mujer	333
2019	28	Bajo Aragón	65 y más	Hombre	162
2019	28	Bajo Aragón	65 y más	Mujer	210
2019	29	Comunidad de Teruel	0-15	Hombre	125
2019	29	Comunidad de Teruel	0-15	Mujer	129
2019	29	Comunidad de Teruel	16-64	Hombre	584
2019	29	Comunidad de Teruel	16-64	Mujer	594
2019	29	Comunidad de Teruel	65 y más	Hombre	216
2019	29	Comunidad de Teruel	65 y más	Mujer	240
2019	30	Maestrazgo	0-15	Hombre	12
2019	30	Maestrazgo	0-15	Mujer	19
2019	30	Maestrazgo	16-64	Hombre	70
2019	30	Maestrazgo	16-64	Mujer	69
2019	30	Maestrazgo	65 y más	Hombre	52
2019	30	Maestrazgo	65 y más	Mujer	76
2019	31	Sierra de Albarracín	0-15	Hombre	12
2019	31	Sierra de Albarracín	0-15	Mujer	10
2019	31	Sierra de Albarracín	16-64	Hombre	61
2019	31	Sierra de Albarracín	16-64	Mujer	37
2019	31	Sierra de Albarracín	65 y más	Hombre	47
2019	31	Sierra de Albarracín	65 y más	Mujer	42
2019	32	Gúdar-Javalambre	0-15	Hombre	19
2019	32	Gúdar-Javalambre	0-15	Mujer	14
2019	32	Gúdar-Javalambre	16-64	Hombre	68
2019	32	Gúdar-Javalambre	16-64	Mujer	55
2019	32	Gúdar-Javalambre	65 y más	Hombre	52
2019	32	Gúdar-Javalambre	65 y más	Mujer	54
2019	33	Matarraña / Matarranya	0-15	Hombre	17
2019	33	Matarraña / Matarranya	0-15	Mujer	9
2019	33	Matarraña / Matarranya	16-64	Hombre	110
2019	33	Matarraña / Matarranya	16-64	Mujer	89
2019	33	Matarraña / Matarranya	65 y más	Hombre	85
2019	33	Matarraña / Matarranya	65 y más	Mujer	82
2020	01	La Jacetania	0-15	Hombre	94
2020	01	La Jacetania	0-15	Mujer	96
2020	01	La Jacetania	16-64	Hombre	473
2020	01	La Jacetania	16-64	Mujer	449
2020	01	La Jacetania	65 y más	Hombre	195
2020	01	La Jacetania	65 y más	Mujer	235
2020	02	Alto Gállego	0-15	Hombre	37
2020	02	Alto Gállego	0-15	Mujer	50
2020	02	Alto Gállego	16-64	Hombre	145
2020	02	Alto Gállego	16-64	Mujer	158
2020	02	Alto Gállego	65 y más	Hombre	64
2020	02	Alto Gállego	65 y más	Mujer	74
2020	03	Sobrarbe	0-15	Hombre	49
2020	03	Sobrarbe	0-15	Mujer	44
2020	03	Sobrarbe	16-64	Hombre	223
2020	03	Sobrarbe	16-64	Mujer	238
2020	03	Sobrarbe	65 y más	Hombre	131
2020	03	Sobrarbe	65 y más	Mujer	174
2020	04	La Ribagorza	0-15	Hombre	37
2020	04	La Ribagorza	0-15	Mujer	33
2020	04	La Ribagorza	16-64	Hombre	188
2020	04	La Ribagorza	16-64	Mujer	227
2020	04	La Ribagorza	65 y más	Hombre	124
2020	04	La Ribagorza	65 y más	Mujer	115
2020	05	Cinco Villas	0-15	Hombre	59
2020	05	Cinco Villas	0-15	Mujer	83
2020	05	Cinco Villas	16-64	Hombre	405
2020	05	Cinco Villas	16-64	Mujer	476
2020	05	Cinco Villas	65 y más	Hombre	210
2020	05	Cinco Villas	65 y más	Mujer	268
2020	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	339
2020	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	312
2020	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	872
2020	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	815
2020	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	281
2020	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	315
2020	07	Somontano de Barbastro	0-15	Hombre	99
2020	07	Somontano de Barbastro	0-15	Mujer	91
2020	07	Somontano de Barbastro	16-64	Hombre	301
2020	07	Somontano de Barbastro	16-64	Mujer	271
2020	07	Somontano de Barbastro	65 y más	Hombre	130
2020	07	Somontano de Barbastro	65 y más	Mujer	143
2020	08	Cinca Medio	0-15	Hombre	115
2020	08	Cinca Medio	0-15	Mujer	89
2020	08	Cinca Medio	16-64	Hombre	191
2020	08	Cinca Medio	16-64	Mujer	181
2020	08	Cinca Medio	65 y más	Hombre	82
2020	08	Cinca Medio	65 y más	Mujer	88
2020	09	La Litera / La Llitera	0-15	Hombre	76
2020	09	La Litera / La Llitera	0-15	Mujer	49
2020	09	La Litera / La Llitera	16-64	Hombre	190
2020	09	La Litera / La Llitera	16-64	Mujer	140
2020	09	La Litera / La Llitera	65 y más	Hombre	90
2020	09	La Litera / La Llitera	65 y más	Mujer	80
2020	10	Los Monegros	0-15	Hombre	36
2020	10	Los Monegros	0-15	Mujer	37
2020	10	Los Monegros	16-64	Hombre	159
2020	10	Los Monegros	16-64	Mujer	188
2020	10	Los Monegros	65 y más	Hombre	97
2020	10	Los Monegros	65 y más	Mujer	123
2020	11	Bajo Cinca / Baix Cinca	0-15	Hombre	40
2020	11	Bajo Cinca / Baix Cinca	0-15	Mujer	35
2020	11	Bajo Cinca / Baix Cinca	16-64	Hombre	157
2020	11	Bajo Cinca / Baix Cinca	16-64	Mujer	160
2020	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	75
2020	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	76
2020	12	Tarazona y el Moncayo	0-15	Hombre	32
2020	12	Tarazona y el Moncayo	0-15	Mujer	36
2020	12	Tarazona y el Moncayo	16-64	Hombre	136
2020	12	Tarazona y el Moncayo	16-64	Mujer	128
2020	12	Tarazona y el Moncayo	65 y más	Hombre	46
2020	12	Tarazona y el Moncayo	65 y más	Mujer	61
2020	13	Campo de Borja	0-15	Hombre	17
2020	13	Campo de Borja	0-15	Mujer	9
2020	13	Campo de Borja	16-64	Hombre	100
2020	13	Campo de Borja	16-64	Mujer	89
2020	13	Campo de Borja	65 y más	Hombre	52
2020	13	Campo de Borja	65 y más	Mujer	73
2020	14	Aranda	0-15	Hombre	12
2020	14	Aranda	0-15	Mujer	9
2020	14	Aranda	16-64	Hombre	31
2020	14	Aranda	16-64	Mujer	39
2020	14	Aranda	65 y más	Hombre	13
2020	14	Aranda	65 y más	Mujer	25
2020	15	Ribera Alta del Ebro	0-15	Hombre	35
2020	15	Ribera Alta del Ebro	0-15	Mujer	34
2020	15	Ribera Alta del Ebro	16-64	Hombre	145
2020	15	Ribera Alta del Ebro	16-64	Mujer	112
2020	15	Ribera Alta del Ebro	65 y más	Hombre	58
2020	15	Ribera Alta del Ebro	65 y más	Mujer	58
2020	16	Valdejalón	0-15	Hombre	39
2020	16	Valdejalón	0-15	Mujer	60
2020	16	Valdejalón	16-64	Hombre	148
2020	16	Valdejalón	16-64	Mujer	141
2020	16	Valdejalón	65 y más	Hombre	63
2020	16	Valdejalón	65 y más	Mujer	60
2020	17	Central	0-15	Hombre	2868
2020	17	Central	0-15	Mujer	2578
2020	17	Central	16-64	Hombre	7848
2020	17	Central	16-64	Mujer	8126
2020	17	Central	65 y más	Hombre	1542
2020	17	Central	65 y más	Mujer	1955
2020	18	Ribera Baja del Ebro	0-15	Hombre	10
2020	18	Ribera Baja del Ebro	0-15	Mujer	18
2020	18	Ribera Baja del Ebro	16-64	Hombre	94
2020	18	Ribera Baja del Ebro	16-64	Mujer	88
2020	18	Ribera Baja del Ebro	65 y más	Hombre	68
2020	18	Ribera Baja del Ebro	65 y más	Mujer	66
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	33
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	44
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	113
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	94
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	52
2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	62
2020	20	Comunidad de Calatayud	0-15	Hombre	73
2020	20	Comunidad de Calatayud	0-15	Mujer	71
2020	20	Comunidad de Calatayud	16-64	Hombre	296
2020	20	Comunidad de Calatayud	16-64	Mujer	298
2020	20	Comunidad de Calatayud	65 y más	Hombre	134
2020	20	Comunidad de Calatayud	65 y más	Mujer	172
2020	21	Campo de Cariñena	0-15	Hombre	11
2020	21	Campo de Cariñena	0-15	Mujer	25
2020	21	Campo de Cariñena	16-64	Hombre	62
2020	21	Campo de Cariñena	16-64	Mujer	76
2020	21	Campo de Cariñena	65 y más	Hombre	39
2020	21	Campo de Cariñena	65 y más	Mujer	41
2020	22	Campo de Belchite	0-15	Hombre	13
2020	22	Campo de Belchite	0-15	Mujer	5
2020	22	Campo de Belchite	16-64	Hombre	72
2020	22	Campo de Belchite	16-64	Mujer	71
2020	22	Campo de Belchite	65 y más	Hombre	45
2020	22	Campo de Belchite	65 y más	Mujer	51
2020	23	Bajo Martín	0-15	Hombre	7
2020	23	Bajo Martín	0-15	Mujer	12
2020	23	Bajo Martín	16-64	Hombre	41
2020	23	Bajo Martín	16-64	Mujer	46
2020	23	Bajo Martín	65 y más	Hombre	44
2020	23	Bajo Martín	65 y más	Mujer	45
2020	24	Campo de Daroca	0-15	Hombre	11
2020	24	Campo de Daroca	0-15	Mujer	9
2020	24	Campo de Daroca	16-64	Hombre	58
2020	24	Campo de Daroca	16-64	Mujer	70
2020	24	Campo de Daroca	65 y más	Hombre	30
2020	24	Campo de Daroca	65 y más	Mujer	28
2020	25	Jiloca	0-15	Hombre	13
2020	25	Jiloca	0-15	Mujer	8
2020	25	Jiloca	16-64	Hombre	78
2020	25	Jiloca	16-64	Mujer	85
2020	25	Jiloca	65 y más	Hombre	59
2020	25	Jiloca	65 y más	Mujer	57
2020	26	Cuencas Mineras	0-15	Hombre	26
2020	26	Cuencas Mineras	0-15	Mujer	34
2020	26	Cuencas Mineras	16-64	Hombre	143
2020	26	Cuencas Mineras	16-64	Mujer	125
2020	26	Cuencas Mineras	65 y más	Hombre	76
2020	26	Cuencas Mineras	65 y más	Mujer	86
2020	27	Andorra-Sierra de Arcos	0-15	Hombre	13
2020	27	Andorra-Sierra de Arcos	0-15	Mujer	14
2020	27	Andorra-Sierra de Arcos	16-64	Hombre	92
2020	27	Andorra-Sierra de Arcos	16-64	Mujer	93
2020	27	Andorra-Sierra de Arcos	65 y más	Hombre	53
2020	27	Andorra-Sierra de Arcos	65 y más	Mujer	49
2020	28	Bajo Aragón	0-15	Hombre	73
2020	28	Bajo Aragón	0-15	Mujer	73
2020	28	Bajo Aragón	16-64	Hombre	344
2020	28	Bajo Aragón	16-64	Mujer	350
2020	28	Bajo Aragón	65 y más	Hombre	168
2020	28	Bajo Aragón	65 y más	Mujer	218
2020	29	Comunidad de Teruel	0-15	Hombre	121
2020	29	Comunidad de Teruel	0-15	Mujer	131
2020	29	Comunidad de Teruel	16-64	Hombre	606
2020	29	Comunidad de Teruel	16-64	Mujer	612
2020	29	Comunidad de Teruel	65 y más	Hombre	222
2020	29	Comunidad de Teruel	65 y más	Mujer	238
2020	30	Maestrazgo	0-15	Hombre	16
2020	30	Maestrazgo	0-15	Mujer	25
2020	30	Maestrazgo	16-64	Hombre	77
2020	30	Maestrazgo	16-64	Mujer	70
2020	30	Maestrazgo	65 y más	Hombre	54
2020	30	Maestrazgo	65 y más	Mujer	79
2020	31	Sierra de Albarracín	0-15	Hombre	11
2020	31	Sierra de Albarracín	0-15	Mujer	8
2020	31	Sierra de Albarracín	16-64	Hombre	63
2020	31	Sierra de Albarracín	16-64	Mujer	43
2020	31	Sierra de Albarracín	65 y más	Hombre	45
2020	31	Sierra de Albarracín	65 y más	Mujer	41
2020	32	Gúdar-Javalambre	0-15	Hombre	22
2020	32	Gúdar-Javalambre	0-15	Mujer	21
2020	32	Gúdar-Javalambre	16-64	Hombre	70
2020	32	Gúdar-Javalambre	16-64	Mujer	54
2020	32	Gúdar-Javalambre	65 y más	Hombre	54
2020	32	Gúdar-Javalambre	65 y más	Mujer	52
2020	33	Matarraña / Matarranya	0-15	Hombre	19
2020	33	Matarraña / Matarranya	0-15	Mujer	7
2020	33	Matarraña / Matarranya	16-64	Hombre	112
2020	33	Matarraña / Matarranya	16-64	Mujer	82
2020	33	Matarraña / Matarranya	65 y más	Hombre	87
2020	33	Matarraña / Matarranya	65 y más	Mujer	90
2021	01	La Jacetania	0-15	Hombre	95
2021	01	La Jacetania	0-15	Mujer	92
2021	01	La Jacetania	16-64	Hombre	471
2021	01	La Jacetania	16-64	Mujer	455
2021	01	La Jacetania	65 y más	Hombre	202
2021	01	La Jacetania	65 y más	Mujer	243
2021	02	Alto Gállego	0-15	Hombre	38
2021	02	Alto Gállego	0-15	Mujer	49
2021	02	Alto Gállego	16-64	Hombre	147
2021	02	Alto Gállego	16-64	Mujer	159
2021	02	Alto Gállego	65 y más	Hombre	72
2021	02	Alto Gállego	65 y más	Mujer	75
2021	03	Sobrarbe	0-15	Hombre	46
2021	03	Sobrarbe	0-15	Mujer	40
2021	03	Sobrarbe	16-64	Hombre	227
2021	03	Sobrarbe	16-64	Mujer	236
2021	03	Sobrarbe	65 y más	Hombre	137
2021	03	Sobrarbe	65 y más	Mujer	179
2021	04	La Ribagorza	0-15	Hombre	43
2021	04	La Ribagorza	0-15	Mujer	38
2021	04	La Ribagorza	16-64	Hombre	185
2021	04	La Ribagorza	16-64	Mujer	218
2021	04	La Ribagorza	65 y más	Hombre	128
2021	04	La Ribagorza	65 y más	Mujer	121
2021	05	Cinco Villas	0-15	Hombre	60
2021	05	Cinco Villas	0-15	Mujer	86
2021	05	Cinco Villas	16-64	Hombre	412
2021	05	Cinco Villas	16-64	Mujer	473
2021	05	Cinco Villas	65 y más	Hombre	216
2021	05	Cinco Villas	65 y más	Mujer	278
2021	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	340
2021	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	304
2021	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	887
2021	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	850
2021	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	282
2021	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	316
2021	07	Somontano de Barbastro	0-15	Hombre	97
2021	07	Somontano de Barbastro	0-15	Mujer	95
2021	07	Somontano de Barbastro	16-64	Hombre	306
2021	07	Somontano de Barbastro	16-64	Mujer	276
2021	07	Somontano de Barbastro	65 y más	Hombre	137
2021	07	Somontano de Barbastro	65 y más	Mujer	146
2021	08	Cinca Medio	0-15	Hombre	121
2021	08	Cinca Medio	0-15	Mujer	95
2021	08	Cinca Medio	16-64	Hombre	206
2021	08	Cinca Medio	16-64	Mujer	191
2021	08	Cinca Medio	65 y más	Hombre	83
2021	08	Cinca Medio	65 y más	Mujer	90
2021	09	La Litera / La Llitera	0-15	Hombre	83
2021	09	La Litera / La Llitera	0-15	Mujer	57
2021	09	La Litera / La Llitera	16-64	Hombre	200
2021	09	La Litera / La Llitera	16-64	Mujer	139
2021	09	La Litera / La Llitera	65 y más	Hombre	88
2021	09	La Litera / La Llitera	65 y más	Mujer	82
2021	10	Los Monegros	0-15	Hombre	38
2021	10	Los Monegros	0-15	Mujer	40
2021	10	Los Monegros	16-64	Hombre	154
2021	10	Los Monegros	16-64	Mujer	189
2021	10	Los Monegros	65 y más	Hombre	99
2021	10	Los Monegros	65 y más	Mujer	123
2021	11	Bajo Cinca / Baix Cinca	0-15	Hombre	37
2021	11	Bajo Cinca / Baix Cinca	0-15	Mujer	37
2021	11	Bajo Cinca / Baix Cinca	16-64	Hombre	155
2021	11	Bajo Cinca / Baix Cinca	16-64	Mujer	160
2021	11	Bajo Cinca / Baix Cinca	65 y más	Hombre	80
2021	11	Bajo Cinca / Baix Cinca	65 y más	Mujer	77
2021	12	Tarazona y el Moncayo	0-15	Hombre	28
2021	12	Tarazona y el Moncayo	0-15	Mujer	38
2021	12	Tarazona y el Moncayo	16-64	Hombre	139
2021	12	Tarazona y el Moncayo	16-64	Mujer	127
2021	12	Tarazona y el Moncayo	65 y más	Hombre	48
2021	12	Tarazona y el Moncayo	65 y más	Mujer	62
2021	13	Campo de Borja	0-15	Hombre	21
2021	13	Campo de Borja	0-15	Mujer	10
2021	13	Campo de Borja	16-64	Hombre	97
2021	13	Campo de Borja	16-64	Mujer	92
2021	13	Campo de Borja	65 y más	Hombre	55
2021	13	Campo de Borja	65 y más	Mujer	76
2021	14	Aranda	0-15	Hombre	12
2021	14	Aranda	0-15	Mujer	7
2021	14	Aranda	16-64	Hombre	29
2021	14	Aranda	16-64	Mujer	37
2021	14	Aranda	65 y más	Hombre	14
2021	14	Aranda	65 y más	Mujer	26
2021	15	Ribera Alta del Ebro	0-15	Hombre	33
2021	15	Ribera Alta del Ebro	0-15	Mujer	33
2021	15	Ribera Alta del Ebro	16-64	Hombre	141
2021	15	Ribera Alta del Ebro	16-64	Mujer	110
2021	15	Ribera Alta del Ebro	65 y más	Hombre	62
2021	15	Ribera Alta del Ebro	65 y más	Mujer	57
2021	16	Valdejalón	0-15	Hombre	47
2021	16	Valdejalón	0-15	Mujer	62
2021	16	Valdejalón	16-64	Hombre	155
2021	16	Valdejalón	16-64	Mujer	147
2021	16	Valdejalón	65 y más	Hombre	65
2021	16	Valdejalón	65 y más	Mujer	61
2021	17	Central	0-15	Hombre	2838
2021	17	Central	0-15	Mujer	2565
2021	17	Central	16-64	Hombre	8100
2021	17	Central	16-64	Mujer	8326
2021	17	Central	65 y más	Hombre	1603
2021	17	Central	65 y más	Mujer	2013
2021	18	Ribera Baja del Ebro	0-15	Hombre	10
2021	18	Ribera Baja del Ebro	0-15	Mujer	16
2021	18	Ribera Baja del Ebro	16-64	Hombre	95
2021	18	Ribera Baja del Ebro	16-64	Mujer	93
2021	18	Ribera Baja del Ebro	65 y más	Hombre	66
2021	18	Ribera Baja del Ebro	65 y más	Mujer	67
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Hombre	35
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	0-15	Mujer	45
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Hombre	114
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-64	Mujer	95
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Hombre	53
2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	65 y más	Mujer	62
2021	20	Comunidad de Calatayud	0-15	Hombre	71
2021	20	Comunidad de Calatayud	0-15	Mujer	68
2021	20	Comunidad de Calatayud	16-64	Hombre	295
2021	20	Comunidad de Calatayud	16-64	Mujer	308
2021	20	Comunidad de Calatayud	65 y más	Hombre	136
2021	20	Comunidad de Calatayud	65 y más	Mujer	171
2021	21	Campo de Cariñena	0-15	Hombre	12
2021	21	Campo de Cariñena	0-15	Mujer	24
2021	21	Campo de Cariñena	16-64	Hombre	60
2021	21	Campo de Cariñena	16-64	Mujer	74
2021	21	Campo de Cariñena	65 y más	Hombre	40
2021	21	Campo de Cariñena	65 y más	Mujer	43
2021	22	Campo de Belchite	0-15	Hombre	15
2021	22	Campo de Belchite	0-15	Mujer	7
2021	22	Campo de Belchite	16-64	Hombre	71
2021	22	Campo de Belchite	16-64	Mujer	71
2021	22	Campo de Belchite	65 y más	Hombre	44
2021	22	Campo de Belchite	65 y más	Mujer	51
2021	23	Bajo Martín	0-15	Hombre	6
2021	23	Bajo Martín	0-15	Mujer	12
2021	23	Bajo Martín	16-64	Hombre	42
2021	23	Bajo Martín	16-64	Mujer	45
2021	23	Bajo Martín	65 y más	Hombre	43
2021	23	Bajo Martín	65 y más	Mujer	46
2021	24	Campo de Daroca	0-15	Hombre	10
2021	24	Campo de Daroca	0-15	Mujer	8
2021	24	Campo de Daroca	16-64	Hombre	59
2021	24	Campo de Daroca	16-64	Mujer	63
2021	24	Campo de Daroca	65 y más	Hombre	31
2021	24	Campo de Daroca	65 y más	Mujer	29
2021	25	Jiloca	0-15	Hombre	15
2021	25	Jiloca	0-15	Mujer	11
2021	25	Jiloca	16-64	Hombre	75
2021	25	Jiloca	16-64	Mujer	82
2021	25	Jiloca	65 y más	Hombre	61
2021	25	Jiloca	65 y más	Mujer	57
2021	26	Cuencas Mineras	0-15	Hombre	26
2021	26	Cuencas Mineras	0-15	Mujer	31
2021	26	Cuencas Mineras	16-64	Hombre	146
2021	26	Cuencas Mineras	16-64	Mujer	122
2021	26	Cuencas Mineras	65 y más	Hombre	82
2021	26	Cuencas Mineras	65 y más	Mujer	90
2021	27	Andorra-Sierra de Arcos	0-15	Hombre	13
2021	27	Andorra-Sierra de Arcos	0-15	Mujer	15
2021	27	Andorra-Sierra de Arcos	16-64	Hombre	89
2021	27	Andorra-Sierra de Arcos	16-64	Mujer	92
2021	27	Andorra-Sierra de Arcos	65 y más	Hombre	57
2021	27	Andorra-Sierra de Arcos	65 y más	Mujer	50
2021	28	Bajo Aragón	0-15	Hombre	80
2021	28	Bajo Aragón	0-15	Mujer	72
2021	28	Bajo Aragón	16-64	Hombre	340
2021	28	Bajo Aragón	16-64	Mujer	347
2021	28	Bajo Aragón	65 y más	Hombre	168
2021	28	Bajo Aragón	65 y más	Mujer	219
2021	29	Comunidad de Teruel	0-15	Hombre	120
2021	29	Comunidad de Teruel	0-15	Mujer	125
2021	29	Comunidad de Teruel	16-64	Hombre	624
2021	29	Comunidad de Teruel	16-64	Mujer	636
2021	29	Comunidad de Teruel	65 y más	Hombre	224
2021	29	Comunidad de Teruel	65 y más	Mujer	241
2021	30	Maestrazgo	0-15	Hombre	18
2021	30	Maestrazgo	0-15	Mujer	22
2021	30	Maestrazgo	16-64	Hombre	80
2021	30	Maestrazgo	16-64	Mujer	75
2021	30	Maestrazgo	65 y más	Hombre	55
2021	30	Maestrazgo	65 y más	Mujer	79
2021	31	Sierra de Albarracín	0-15	Hombre	12
2021	31	Sierra de Albarracín	0-15	Mujer	9
2021	31	Sierra de Albarracín	16-64	Hombre	60
2021	31	Sierra de Albarracín	16-64	Mujer	46
2021	31	Sierra de Albarracín	65 y más	Hombre	45
2021	31	Sierra de Albarracín	65 y más	Mujer	43
2021	32	Gúdar-Javalambre	0-15	Hombre	19
2021	32	Gúdar-Javalambre	0-15	Mujer	22
2021	32	Gúdar-Javalambre	16-64	Hombre	75
2021	32	Gúdar-Javalambre	16-64	Mujer	52
2021	32	Gúdar-Javalambre	65 y más	Hombre	52
2021	32	Gúdar-Javalambre	65 y más	Mujer	55
2021	33	Matarraña / Matarranya	0-15	Hombre	21
2021	33	Matarraña / Matarranya	0-15	Mujer	7
2021	33	Matarraña / Matarranya	16-64	Hombre	107
2021	33	Matarraña / Matarranya	16-64	Mujer	81
2021	33	Matarraña / Matarranya	65 y más	Hombre	87
2021	33	Matarraña / Matarranya	65 y más	Mujer	90
