Mes (código)	Mes y año	Provincia código	Provincia nombre	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
201303	Marzo 2013	22	Huesca	20-24	Mujeres	1283
201303	Marzo 2013	22	Huesca	25-29	Hombres	3908
201303	Marzo 2013	22	Huesca	25-29	Mujeres	3240
201303	Marzo 2013	22	Huesca	30-34	Hombres	6071
201303	Marzo 2013	22	Huesca	30-34	Mujeres	4785
201303	Marzo 2013	22	Huesca	35-39	Hombres	7046
201303	Marzo 2013	22	Huesca	35-39	Mujeres	5573
201303	Marzo 2013	22	Huesca	40-44	Hombres	6858
201303	Marzo 2013	22	Huesca	40-44	Mujeres	5536
201303	Marzo 2013	22	Huesca	45-49	Hombres	6845
201303	Marzo 2013	22	Huesca	45-49	Mujeres	5510
201303	Marzo 2013	22	Huesca	50-54	Hombres	6420
201303	Marzo 2013	22	Huesca	50-54	Mujeres	4971
201303	Marzo 2013	22	Huesca	55-59	Hombres	5108
201303	Marzo 2013	22	Huesca	55-59	Mujeres	3522
201303	Marzo 2013	22	Huesca	60-64	Hombres	3357
201303	Marzo 2013	22	Huesca	60-64	Mujeres	2195
201303	Marzo 2013	22	Huesca	65-69	Hombres	388
201303	Marzo 2013	22	Huesca	65-69	Mujeres	296
201303	Marzo 2013	22	Huesca	Más de 69	Hombres	100
201303	Marzo 2013	22	Huesca	Más de 69	Mujeres	68
201303	Marzo 2013	44	Teruel	16-19	Hombres	96
201303	Marzo 2013	44	Teruel	16-19	Mujeres	64
201303	Marzo 2013	44	Teruel	20-24	Hombres	1112
201303	Marzo 2013	44	Teruel	20-24	Mujeres	730
201303	Marzo 2013	44	Teruel	25-29	Hombres	2400
201303	Marzo 2013	44	Teruel	25-29	Mujeres	1960
201303	Marzo 2013	44	Teruel	30-34	Hombres	3449
201303	Marzo 2013	44	Teruel	30-34	Mujeres	2685
201303	Marzo 2013	44	Teruel	35-39	Hombres	3952
201303	Marzo 2013	44	Teruel	35-39	Mujeres	3011
201303	Marzo 2013	44	Teruel	40-44	Hombres	3889
201303	Marzo 2013	44	Teruel	40-44	Mujeres	3038
201303	Marzo 2013	44	Teruel	45-49	Hombres	4282
201303	Marzo 2013	44	Teruel	45-49	Mujeres	3224
201303	Marzo 2013	44	Teruel	50-54	Hombres	3864
201303	Marzo 2013	44	Teruel	50-54	Mujeres	3004
201303	Marzo 2013	44	Teruel	55-59	Hombres	2836
201303	Marzo 2013	44	Teruel	55-59	Mujeres	1992
201303	Marzo 2013	44	Teruel	60-64	Hombres	1800
201303	Marzo 2013	44	Teruel	60-64	Mujeres	1294
201303	Marzo 2013	44	Teruel	65-69	Hombres	129
201303	Marzo 2013	44	Teruel	65-69	Mujeres	112
201303	Marzo 2013	44	Teruel	Más de 69	Hombres	30
201303	Marzo 2013	44	Teruel	Más de 69	Mujeres	36
201303	Marzo 2013	50	Zaragoza	16-19	Hombres	650
201303	Marzo 2013	50	Zaragoza	16-19	Mujeres	539
201303	Marzo 2013	50	Zaragoza	20-24	Hombres	7061
201303	Marzo 2013	50	Zaragoza	20-24	Mujeres	7008
201303	Marzo 2013	50	Zaragoza	25-29	Hombres	16246
201303	Marzo 2013	50	Zaragoza	25-29	Mujeres	17226
201303	Marzo 2013	50	Zaragoza	30-34	Hombres	24471
201303	Marzo 2013	50	Zaragoza	30-34	Mujeres	23500
201303	Marzo 2013	50	Zaragoza	35-39	Hombres	30702
201303	Marzo 2013	50	Zaragoza	35-39	Mujeres	26944
201303	Marzo 2013	50	Zaragoza	40-44	Hombres	29578
201303	Marzo 2013	50	Zaragoza	40-44	Mujeres	25434
201303	Marzo 2013	50	Zaragoza	45-49	Hombres	27311
201303	Marzo 2013	50	Zaragoza	45-49	Mujeres	23886
201303	Marzo 2013	50	Zaragoza	50-54	Hombres	25001
201303	Marzo 2013	50	Zaragoza	50-54	Mujeres	20602
201303	Marzo 2013	50	Zaragoza	55-59	Hombres	19294
201303	Marzo 2013	50	Zaragoza	55-59	Mujeres	14889
201303	Marzo 2013	50	Zaragoza	60-64	Hombres	13290
201303	Marzo 2013	50	Zaragoza	60-64	Mujeres	8772
201303	Marzo 2013	50	Zaragoza	65-69	Hombres	1138
201303	Marzo 2013	50	Zaragoza	65-69	Mujeres	956
201303	Marzo 2013	50	Zaragoza	Más de 69	Hombres	265
201303	Marzo 2013	50	Zaragoza	Más de 69	Mujeres	244
201212	Diciembre 2012	22	Huesca	16-19	Hombres	210
201212	Diciembre 2012	22	Huesca	16-19	Mujeres	127
201212	Diciembre 2012	22	Huesca	20-24	Hombres	1963
201212	Diciembre 2012	22	Huesca	20-24	Mujeres	1382
201212	Diciembre 2012	22	Huesca	25-29	Hombres	3982
201212	Diciembre 2012	22	Huesca	25-29	Mujeres	3297
201212	Diciembre 2012	22	Huesca	30-34	Hombres	6151
201212	Diciembre 2012	22	Huesca	30-34	Mujeres	4930
201212	Diciembre 2012	22	Huesca	35-39	Hombres	7055
201212	Diciembre 2012	22	Huesca	35-39	Mujeres	5595
201212	Diciembre 2012	22	Huesca	40-44	Hombres	6843
201212	Diciembre 2012	22	Huesca	40-44	Mujeres	5583
201212	Diciembre 2012	22	Huesca	45-49	Hombres	6849
201212	Diciembre 2012	22	Huesca	45-49	Mujeres	5500
201212	Diciembre 2012	22	Huesca	50-54	Hombres	6395
201212	Diciembre 2012	22	Huesca	50-54	Mujeres	4937
201212	Diciembre 2012	22	Huesca	55-59	Hombres	5041
201212	Diciembre 2012	22	Huesca	55-59	Mujeres	3507
201212	Diciembre 2012	22	Huesca	60-64	Hombres	3400
201212	Diciembre 2012	22	Huesca	60-64	Mujeres	2171
201212	Diciembre 2012	22	Huesca	65-69	Hombres	369
201212	Diciembre 2012	22	Huesca	65-69	Mujeres	289
201212	Diciembre 2012	22	Huesca	Más de 69	Hombres	101
201212	Diciembre 2012	22	Huesca	Más de 69	Mujeres	64
201212	Diciembre 2012	44	Teruel	16-19	Hombres	112
201212	Diciembre 2012	44	Teruel	16-19	Mujeres	69
201212	Diciembre 2012	44	Teruel	20-24	Hombres	1195
201212	Diciembre 2012	44	Teruel	20-24	Mujeres	785
201212	Diciembre 2012	44	Teruel	25-29	Hombres	2435
201212	Diciembre 2012	44	Teruel	25-29	Mujeres	2060
201212	Diciembre 2012	44	Teruel	30-34	Hombres	3555
201212	Diciembre 2012	44	Teruel	30-34	Mujeres	2698
201212	Diciembre 2012	44	Teruel	35-39	Hombres	3964
201212	Diciembre 2012	44	Teruel	35-39	Mujeres	3032
201212	Diciembre 2012	44	Teruel	40-44	Hombres	3981
201212	Diciembre 2012	44	Teruel	40-44	Mujeres	3074
201212	Diciembre 2012	44	Teruel	45-49	Hombres	4368
201212	Diciembre 2012	44	Teruel	45-49	Mujeres	3283
201212	Diciembre 2012	44	Teruel	50-54	Hombres	3901
201212	Diciembre 2012	44	Teruel	50-54	Mujeres	2967
201212	Diciembre 2012	44	Teruel	55-59	Hombres	2802
201212	Diciembre 2012	44	Teruel	55-59	Mujeres	1965
201212	Diciembre 2012	44	Teruel	60-64	Hombres	1842
201212	Diciembre 2012	44	Teruel	60-64	Mujeres	1285
201212	Diciembre 2012	44	Teruel	65-69	Hombres	121
201212	Diciembre 2012	44	Teruel	65-69	Mujeres	90
201212	Diciembre 2012	44	Teruel	Más de 69	Hombres	30
201212	Diciembre 2012	44	Teruel	Más de 69	Mujeres	37
201212	Diciembre 2012	50	Zaragoza	16-19	Hombres	770
201212	Diciembre 2012	50	Zaragoza	16-19	Mujeres	704
201212	Diciembre 2012	50	Zaragoza	20-24	Hombres	7648
201212	Diciembre 2012	50	Zaragoza	20-24	Mujeres	7871
201212	Diciembre 2012	50	Zaragoza	25-29	Hombres	16902
201212	Diciembre 2012	50	Zaragoza	25-29	Mujeres	18017
201212	Diciembre 2012	50	Zaragoza	30-34	Hombres	25131
201212	Diciembre 2012	50	Zaragoza	30-34	Mujeres	24239
201212	Diciembre 2012	50	Zaragoza	35-39	Hombres	31343
201212	Diciembre 2012	50	Zaragoza	35-39	Mujeres	27402
201212	Diciembre 2012	50	Zaragoza	40-44	Hombres	29772
201212	Diciembre 2012	50	Zaragoza	40-44	Mujeres	25785
201212	Diciembre 2012	50	Zaragoza	45-49	Hombres	27573
201212	Diciembre 2012	50	Zaragoza	45-49	Mujeres	24060
201212	Diciembre 2012	50	Zaragoza	50-54	Hombres	25087
201212	Diciembre 2012	50	Zaragoza	50-54	Mujeres	20792
201212	Diciembre 2012	50	Zaragoza	55-59	Hombres	19407
201212	Diciembre 2012	50	Zaragoza	55-59	Mujeres	14822
201212	Diciembre 2012	50	Zaragoza	60-64	Hombres	13459
201212	Diciembre 2012	50	Zaragoza	60-64	Mujeres	8681
201212	Diciembre 2012	50	Zaragoza	65-69	Hombres	1138
201212	Diciembre 2012	50	Zaragoza	65-69	Mujeres	931
201212	Diciembre 2012	50	Zaragoza	Más de 69	Hombres	261
201212	Diciembre 2012	50	Zaragoza	Más de 69	Mujeres	256
201209	Septiembre 2012	22	Huesca	16-19	Hombres	243
201209	Septiembre 2012	22	Huesca	16-19	Mujeres	142
201209	Septiembre 2012	22	Huesca	20-24	Hombres	2072
201209	Septiembre 2012	22	Huesca	20-24	Mujeres	1437
201209	Septiembre 2012	22	Huesca	25-29	Hombres	4124
201209	Septiembre 2012	22	Huesca	25-29	Mujeres	3304
201209	Septiembre 2012	22	Huesca	30-34	Hombres	6346
201209	Septiembre 2012	22	Huesca	30-34	Mujeres	4966
201209	Septiembre 2012	22	Huesca	35-39	Hombres	7201
201209	Septiembre 2012	22	Huesca	35-39	Mujeres	5598
201209	Septiembre 2012	22	Huesca	40-44	Hombres	7025
201209	Septiembre 2012	22	Huesca	40-44	Mujeres	5575
201209	Septiembre 2012	22	Huesca	45-49	Hombres	6952
201209	Septiembre 2012	22	Huesca	45-49	Mujeres	5486
201209	Septiembre 2012	22	Huesca	50-54	Hombres	6466
201209	Septiembre 2012	22	Huesca	50-54	Mujeres	4903
201209	Septiembre 2012	22	Huesca	55-59	Hombres	5072
201209	Septiembre 2012	22	Huesca	55-59	Mujeres	3438
201209	Septiembre 2012	22	Huesca	60-64	Hombres	3453
201209	Septiembre 2012	22	Huesca	60-64	Mujeres	2151
201209	Septiembre 2012	22	Huesca	65-69	Hombres	365
201209	Septiembre 2012	22	Huesca	65-69	Mujeres	285
201209	Septiembre 2012	22	Huesca	Más de 69	Hombres	101
201209	Septiembre 2012	22	Huesca	Más de 69	Mujeres	68
201209	Septiembre 2012	22	Huesca	Sin clasificar	Hombres	1
201209	Septiembre 2012	44	Teruel	16-19	Hombres	152
201209	Septiembre 2012	44	Teruel	16-19	Mujeres	79
201209	Septiembre 2012	44	Teruel	20-24	Hombres	1380
201209	Septiembre 2012	44	Teruel	20-24	Mujeres	965
201209	Septiembre 2012	44	Teruel	25-29	Hombres	2690
201209	Septiembre 2012	44	Teruel	25-29	Mujeres	2213
201209	Septiembre 2012	44	Teruel	30-34	Hombres	3840
201209	Septiembre 2012	44	Teruel	30-34	Mujeres	2853
201209	Septiembre 2012	44	Teruel	35-39	Hombres	4210
201209	Septiembre 2012	44	Teruel	35-39	Mujeres	3172
201209	Septiembre 2012	44	Teruel	40-44	Hombres	4203
201209	Septiembre 2012	44	Teruel	40-44	Mujeres	3318
201209	Septiembre 2012	44	Teruel	45-49	Hombres	4498
201209	Septiembre 2012	44	Teruel	45-49	Mujeres	3416
201209	Septiembre 2012	44	Teruel	50-54	Hombres	4029
201209	Septiembre 2012	44	Teruel	50-54	Mujeres	2992
201209	Septiembre 2012	44	Teruel	55-59	Hombres	2833
201209	Septiembre 2012	44	Teruel	55-59	Mujeres	1989
201209	Septiembre 2012	44	Teruel	60-64	Hombres	1898
201209	Septiembre 2012	44	Teruel	60-64	Mujeres	1281
201209	Septiembre 2012	44	Teruel	65-69	Hombres	119
201209	Septiembre 2012	44	Teruel	65-69	Mujeres	97
201209	Septiembre 2012	44	Teruel	Más de 69	Hombres	31
201209	Septiembre 2012	44	Teruel	Más de 69	Mujeres	36
201209	Septiembre 2012	44	Teruel	Sin clasificar	Mujeres	1
201209	Septiembre 2012	50	Zaragoza	16-19	Hombres	1032
201209	Septiembre 2012	50	Zaragoza	16-19	Mujeres	793
201209	Septiembre 2012	50	Zaragoza	20-24	Hombres	8553
201209	Septiembre 2012	50	Zaragoza	20-24	Mujeres	8118
201209	Septiembre 2012	50	Zaragoza	25-29	Hombres	18335
201209	Septiembre 2012	50	Zaragoza	25-29	Mujeres	18385
201209	Septiembre 2012	50	Zaragoza	30-34	Hombres	27037
201209	Septiembre 2012	50	Zaragoza	30-34	Mujeres	24789
201209	Septiembre 2012	50	Zaragoza	35-39	Hombres	32929
201209	Septiembre 2012	50	Zaragoza	35-39	Mujeres	27591
201209	Septiembre 2012	50	Zaragoza	40-44	Hombres	30979
201209	Septiembre 2012	50	Zaragoza	40-44	Mujeres	25904
201209	Septiembre 2012	50	Zaragoza	45-49	Hombres	28557
201209	Septiembre 2012	50	Zaragoza	45-49	Mujeres	24005
201209	Septiembre 2012	50	Zaragoza	50-54	Hombres	25702
201209	Septiembre 2012	50	Zaragoza	50-54	Mujeres	20765
201209	Septiembre 2012	50	Zaragoza	55-59	Hombres	19590
201209	Septiembre 2012	50	Zaragoza	55-59	Mujeres	14552
201209	Septiembre 2012	50	Zaragoza	60-64	Hombres	13669
201209	Septiembre 2012	50	Zaragoza	60-64	Mujeres	8601
201209	Septiembre 2012	50	Zaragoza	65-69	Hombres	1168
201209	Septiembre 2012	50	Zaragoza	65-69	Mujeres	950
201209	Septiembre 2012	50	Zaragoza	Más de 69	Hombres	264
201209	Septiembre 2012	50	Zaragoza	Más de 69	Mujeres	257
201209	Septiembre 2012	50	Zaragoza	Sin clasificar	Hombres	3
201209	Septiembre 2012	50	Zaragoza	Sin clasificar	Mujeres	1
201206	Junio 2012	22	Huesca	16-19	Hombres	415
201206	Junio 2012	22	Huesca	16-19	Mujeres	253
201206	Junio 2012	22	Huesca	20-24	Hombres	2525
201206	Junio 2012	22	Huesca	20-24	Mujeres	1791
201206	Junio 2012	22	Huesca	25-29	Hombres	4613
201206	Junio 2012	22	Huesca	25-29	Mujeres	3611
201206	Junio 2012	22	Huesca	30-34	Hombres	7087
201206	Junio 2012	22	Huesca	30-34	Mujeres	5213
201206	Junio 2012	22	Huesca	35-39	Hombres	7766
201206	Junio 2012	22	Huesca	35-39	Mujeres	5772
201206	Junio 2012	22	Huesca	40-44	Hombres	7438
201206	Junio 2012	22	Huesca	40-44	Mujeres	5713
201206	Junio 2012	22	Huesca	45-49	Hombres	7329
201206	Junio 2012	22	Huesca	45-49	Mujeres	5525
201206	Junio 2012	22	Huesca	50-54	Hombres	6541
201206	Junio 2012	22	Huesca	50-54	Mujeres	4804
201206	Junio 2012	22	Huesca	55-59	Hombres	5095
201206	Junio 2012	22	Huesca	55-59	Mujeres	3287
201206	Junio 2012	22	Huesca	60-64	Hombres	3489
201206	Junio 2012	22	Huesca	60-64	Mujeres	2065
201206	Junio 2012	22	Huesca	65-69	Hombres	354
201206	Junio 2012	22	Huesca	65-69	Mujeres	281
201206	Junio 2012	22	Huesca	Más de 69	Hombres	99
201206	Junio 2012	22	Huesca	Más de 69	Mujeres	64
201206	Junio 2012	22	Huesca	Sin clasificar	Hombres	1
201206	Junio 2012	44	Teruel	16-19	Hombres	168
201206	Junio 2012	44	Teruel	16-19	Mujeres	86
201206	Junio 2012	44	Teruel	20-24	Hombres	1455
201206	Junio 2012	44	Teruel	20-24	Mujeres	1015
201206	Junio 2012	44	Teruel	25-29	Hombres	2793
201206	Junio 2012	44	Teruel	25-29	Mujeres	2188
201206	Junio 2012	44	Teruel	30-34	Hombres	3896
201206	Junio 2012	44	Teruel	30-34	Mujeres	2883
201206	Junio 2012	44	Teruel	35-39	Hombres	4244
201206	Junio 2012	44	Teruel	35-39	Mujeres	3092
201206	Junio 2012	44	Teruel	40-44	Hombres	4268
201206	Junio 2012	44	Teruel	40-44	Mujeres	3235
201206	Junio 2012	44	Teruel	45-49	Hombres	4489
201206	Junio 2012	44	Teruel	45-49	Mujeres	3278
201206	Junio 2012	44	Teruel	50-54	Hombres	4010
201206	Junio 2012	44	Teruel	50-54	Mujeres	2863
201206	Junio 2012	44	Teruel	55-59	Hombres	2814
201206	Junio 2012	44	Teruel	55-59	Mujeres	1948
201206	Junio 2012	44	Teruel	60-64	Hombres	1857
201206	Junio 2012	44	Teruel	60-64	Mujeres	1253
201206	Junio 2012	44	Teruel	65-69	Hombres	119
201206	Junio 2012	44	Teruel	65-69	Mujeres	98
201206	Junio 2012	44	Teruel	Más de 69	Hombres	31
201206	Junio 2012	44	Teruel	Más de 69	Mujeres	34
201206	Junio 2012	50	Zaragoza	16-19	Hombres	1202
201206	Junio 2012	50	Zaragoza	16-19	Mujeres	818
201206	Junio 2012	50	Zaragoza	20-24	Hombres	9081
201206	Junio 2012	50	Zaragoza	20-24	Mujeres	8350
201206	Junio 2012	50	Zaragoza	25-29	Hombres	18901
201206	Junio 2012	50	Zaragoza	25-29	Mujeres	18294
201206	Junio 2012	50	Zaragoza	30-34	Hombres	27927
201206	Junio 2012	50	Zaragoza	30-34	Mujeres	24909
201206	Junio 2012	50	Zaragoza	35-39	Hombres	33633
201206	Junio 2012	50	Zaragoza	35-39	Mujeres	27088
201206	Junio 2012	50	Zaragoza	40-44	Hombres	31475
201206	Junio 2012	50	Zaragoza	40-44	Mujeres	25317
201206	Junio 2012	50	Zaragoza	45-49	Hombres	28833
201206	Junio 2012	50	Zaragoza	45-49	Mujeres	23104
201206	Junio 2012	50	Zaragoza	50-54	Hombres	25815
201206	Junio 2012	50	Zaragoza	50-54	Mujeres	19897
201206	Junio 2012	50	Zaragoza	55-59	Hombres	19682
201206	Junio 2012	50	Zaragoza	55-59	Mujeres	13915
201206	Junio 2012	50	Zaragoza	60-64	Hombres	13758
201206	Junio 2012	50	Zaragoza	60-64	Mujeres	8354
201206	Junio 2012	50	Zaragoza	65-69	Hombres	1180
201206	Junio 2012	50	Zaragoza	65-69	Mujeres	955
201206	Junio 2012	50	Zaragoza	Más de 69	Hombres	260
201206	Junio 2012	50	Zaragoza	Más de 69	Mujeres	249
201206	Junio 2012	50	Zaragoza	Sin clasificar	Hombres	4
201206	Junio 2012	50	Zaragoza	Sin clasificar	Mujeres	2
201203	Marzo 2012	22	Huesca	16-19	Hombres	230
201203	Marzo 2012	22	Huesca	16-19	Mujeres	104
201203	Marzo 2012	22	Huesca	20-24	Hombres	2096
201203	Marzo 2012	22	Huesca	20-24	Mujeres	1483
201203	Marzo 2012	22	Huesca	25-29	Hombres	4312
201203	Marzo 2012	22	Huesca	25-29	Mujeres	3406
201203	Marzo 2012	22	Huesca	30-34	Hombres	6572
201203	Marzo 2012	22	Huesca	30-34	Mujeres	4967
201203	Marzo 2012	22	Huesca	35-39	Hombres	7126
201203	Marzo 2012	22	Huesca	35-39	Mujeres	5462
201203	Marzo 2012	22	Huesca	40-44	Hombres	6973
201203	Marzo 2012	22	Huesca	40-44	Mujeres	5391
201203	Marzo 2012	22	Huesca	45-49	Hombres	7030
201203	Marzo 2012	22	Huesca	45-49	Mujeres	5286
201203	Marzo 2012	22	Huesca	50-54	Hombres	6381
201203	Marzo 2012	22	Huesca	50-54	Mujeres	4753
201203	Marzo 2012	22	Huesca	55-59	Hombres	5007
201203	Marzo 2012	22	Huesca	55-59	Mujeres	3225
201203	Marzo 2012	22	Huesca	60-64	Hombres	3475
201203	Marzo 2012	22	Huesca	60-64	Mujeres	2037
201203	Marzo 2012	22	Huesca	65-69	Hombres	340
201203	Marzo 2012	22	Huesca	65-69	Mujeres	281
201203	Marzo 2012	22	Huesca	Más de 69	Hombres	105
201203	Marzo 2012	22	Huesca	Más de 69	Mujeres	66
201203	Marzo 2012	44	Teruel	16-19	Hombres	140
201203	Marzo 2012	44	Teruel	16-19	Mujeres	75
201203	Marzo 2012	44	Teruel	20-24	Hombres	1347
201203	Marzo 2012	44	Teruel	20-24	Mujeres	886
201203	Marzo 2012	44	Teruel	25-29	Hombres	2757
201203	Marzo 2012	44	Teruel	25-29	Mujeres	2114
201203	Marzo 2012	44	Teruel	30-34	Hombres	3833
201203	Marzo 2012	44	Teruel	30-34	Mujeres	2849
201203	Marzo 2012	44	Teruel	35-39	Hombres	4184
201203	Marzo 2012	44	Teruel	35-39	Mujeres	3006
201203	Marzo 2012	44	Teruel	40-44	Hombres	4190
201203	Marzo 2012	44	Teruel	40-44	Mujeres	3101
201203	Marzo 2012	44	Teruel	45-49	Hombres	4438
201203	Marzo 2012	44	Teruel	45-49	Mujeres	3162
201203	Marzo 2012	44	Teruel	50-54	Hombres	3953
201203	Marzo 2012	44	Teruel	50-54	Mujeres	2816
201203	Marzo 2012	44	Teruel	55-59	Hombres	2757
201203	Marzo 2012	44	Teruel	55-59	Mujeres	1903
201203	Marzo 2012	44	Teruel	60-64	Hombres	1834
201203	Marzo 2012	44	Teruel	60-64	Mujeres	1230
201203	Marzo 2012	44	Teruel	65-69	Hombres	122
201203	Marzo 2012	44	Teruel	65-69	Mujeres	86
201203	Marzo 2012	44	Teruel	Más de 69	Hombres	30
201203	Marzo 2012	44	Teruel	Más de 69	Mujeres	31
201203	Marzo 2012	50	Zaragoza	16-19	Hombres	891
201203	Marzo 2012	50	Zaragoza	16-19	Mujeres	735
201203	Marzo 2012	50	Zaragoza	20-24	Hombres	8451
201203	Marzo 2012	50	Zaragoza	20-24	Mujeres	8256
201203	Marzo 2012	50	Zaragoza	25-29	Hombres	18437
201203	Marzo 2012	50	Zaragoza	25-29	Mujeres	18013
201203	Marzo 2012	50	Zaragoza	30-34	Hombres	27431
201203	Marzo 2012	50	Zaragoza	30-34	Mujeres	24686
201203	Marzo 2012	50	Zaragoza	35-39	Hombres	32567
201203	Marzo 2012	50	Zaragoza	35-39	Mujeres	26643
201203	Marzo 2012	50	Zaragoza	40-44	Hombres	30381
201203	Marzo 2012	50	Zaragoza	40-44	Mujeres	24673
201203	Marzo 2012	50	Zaragoza	45-49	Hombres	28223
201203	Marzo 2012	50	Zaragoza	45-49	Mujeres	22701
201203	Marzo 2012	50	Zaragoza	50-54	Hombres	25368
201203	Marzo 2012	50	Zaragoza	50-54	Mujeres	19605
201203	Marzo 2012	50	Zaragoza	55-59	Hombres	19350
201203	Marzo 2012	50	Zaragoza	55-59	Mujeres	13724
201203	Marzo 2012	50	Zaragoza	60-64	Hombres	13694
201203	Marzo 2012	50	Zaragoza	60-64	Mujeres	8157
201203	Marzo 2012	50	Zaragoza	65-69	Hombres	1169
201203	Marzo 2012	50	Zaragoza	65-69	Mujeres	923
201203	Marzo 2012	50	Zaragoza	Más de 69	Hombres	259
201203	Marzo 2012	50	Zaragoza	Más de 69	Mujeres	236
201203	Marzo 2012	50	Zaragoza	Sin clasificar	Hombres	2
201203	Marzo 2012	50	Zaragoza	Sin clasificar	Mujeres	1
201112	Diciembre 2011	22	Huesca	16-19	Hombres	221
201112	Diciembre 2011	22	Huesca	16-19	Mujeres	125
201112	Diciembre 2011	22	Huesca	20-24	Hombres	2096
201112	Diciembre 2011	22	Huesca	20-24	Mujeres	1653
201112	Diciembre 2011	22	Huesca	25-29	Hombres	4331
201112	Diciembre 2011	22	Huesca	25-29	Mujeres	3584
201112	Diciembre 2011	22	Huesca	30-34	Hombres	6582
201112	Diciembre 2011	22	Huesca	30-34	Mujeres	5101
201112	Diciembre 2011	22	Huesca	35-39	Hombres	6939
201112	Diciembre 2011	22	Huesca	35-39	Mujeres	5490
201112	Diciembre 2011	22	Huesca	40-44	Hombres	6801
201112	Diciembre 2011	22	Huesca	40-44	Mujeres	5478
201112	Diciembre 2011	22	Huesca	45-49	Hombres	6982
201112	Diciembre 2011	22	Huesca	45-49	Mujeres	5386
201112	Diciembre 2011	22	Huesca	50-54	Hombres	6340
201112	Diciembre 2011	22	Huesca	50-54	Mujeres	4725
201112	Diciembre 2011	22	Huesca	55-59	Hombres	4918
201112	Diciembre 2011	22	Huesca	55-59	Mujeres	3159
201112	Diciembre 2011	22	Huesca	60-64	Hombres	3425
201112	Diciembre 2011	22	Huesca	60-64	Mujeres	1984
201112	Diciembre 2011	22	Huesca	65-69	Hombres	355
201112	Diciembre 2011	22	Huesca	65-69	Mujeres	289
201112	Diciembre 2011	22	Huesca	Más de 69	Hombres	98
201112	Diciembre 2011	22	Huesca	Más de 69	Mujeres	61
201112	Diciembre 2011	44	Teruel	16-19	Hombres	156
201112	Diciembre 2011	44	Teruel	16-19	Mujeres	86
201112	Diciembre 2011	44	Teruel	20-24	Hombres	1438
201112	Diciembre 2011	44	Teruel	20-24	Mujeres	999
201112	Diciembre 2011	44	Teruel	25-29	Hombres	2788
201112	Diciembre 2011	44	Teruel	25-29	Mujeres	2171
201112	Diciembre 2011	44	Teruel	30-34	Hombres	3901
201112	Diciembre 2011	44	Teruel	30-34	Mujeres	2912
201112	Diciembre 2011	44	Teruel	35-39	Hombres	4129
201112	Diciembre 2011	44	Teruel	35-39	Mujeres	3041
201112	Diciembre 2011	44	Teruel	40-44	Hombres	4198
201112	Diciembre 2011	44	Teruel	40-44	Mujeres	3131
201112	Diciembre 2011	44	Teruel	45-49	Hombres	4422
201112	Diciembre 2011	44	Teruel	45-49	Mujeres	3163
201112	Diciembre 2011	44	Teruel	50-54	Hombres	3953
201112	Diciembre 2011	44	Teruel	50-54	Mujeres	2822
201112	Diciembre 2011	44	Teruel	55-59	Hombres	2721
201112	Diciembre 2011	44	Teruel	55-59	Mujeres	1854
201112	Diciembre 2011	44	Teruel	60-64	Hombres	1827
201112	Diciembre 2011	44	Teruel	60-64	Mujeres	1214
201112	Diciembre 2011	44	Teruel	65-69	Hombres	123
201112	Diciembre 2011	44	Teruel	65-69	Mujeres	78
201112	Diciembre 2011	44	Teruel	Más de 69	Hombres	29
201112	Diciembre 2011	44	Teruel	Más de 69	Mujeres	30
201112	Diciembre 2011	50	Zaragoza	16-19	Hombres	999
201112	Diciembre 2011	50	Zaragoza	16-19	Mujeres	875
201112	Diciembre 2011	50	Zaragoza	20-24	Hombres	8962
201112	Diciembre 2011	50	Zaragoza	20-24	Mujeres	8949
201112	Diciembre 2011	50	Zaragoza	25-29	Hombres	18763
201112	Diciembre 2011	50	Zaragoza	25-29	Mujeres	18855
201112	Diciembre 2011	50	Zaragoza	30-34	Hombres	27954
201112	Diciembre 2011	50	Zaragoza	30-34	Mujeres	25092
201112	Diciembre 2011	50	Zaragoza	35-39	Hombres	32565
201112	Diciembre 2011	50	Zaragoza	35-39	Mujeres	26610
201112	Diciembre 2011	50	Zaragoza	40-44	Hombres	30467
201112	Diciembre 2011	50	Zaragoza	40-44	Mujeres	24648
201112	Diciembre 2011	50	Zaragoza	45-49	Hombres	28254
201112	Diciembre 2011	50	Zaragoza	45-49	Mujeres	22537
201112	Diciembre 2011	50	Zaragoza	50-54	Hombres	25216
201112	Diciembre 2011	50	Zaragoza	50-54	Mujeres	19487
201112	Diciembre 2011	50	Zaragoza	55-59	Hombres	19324
201112	Diciembre 2011	50	Zaragoza	55-59	Mujeres	13611
201112	Diciembre 2011	50	Zaragoza	60-64	Hombres	13667
201112	Diciembre 2011	50	Zaragoza	60-64	Mujeres	8024
201112	Diciembre 2011	50	Zaragoza	65-69	Hombres	1166
201112	Diciembre 2011	50	Zaragoza	65-69	Mujeres	896
201112	Diciembre 2011	50	Zaragoza	Más de 69	Hombres	252
201112	Diciembre 2011	50	Zaragoza	Más de 69	Mujeres	225
201112	Diciembre 2011	50	Zaragoza	Sin clasificar	Hombres	1
201112	Diciembre 2011	50	Zaragoza	Sin clasificar	Mujeres	1
201109	Septiembre 2011	22	Huesca	16-19	Hombres	323
201109	Septiembre 2011	22	Huesca	16-19	Mujeres	158
