Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Nacionalidad	Afiliaciones en alta
202103	Marzo 2021	05	Cinco Villas	Mujeres	Extranjeros comunitarios (UE-28)	40
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Hombres	Españoles	15459
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Mujeres	Españoles	16063
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Hombres	No consta	1
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Mujeres	No consta	2
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	458
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	562
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros no comunitarios	1002
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros no comunitarios	736
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Hombres	Extranjeros comunitarios (UE-28)	133
202103	Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Mujeres	Extranjeros comunitarios (UE-28)	139
202103	Marzo 2021	07	Somontano de Barbastro	Hombres	Españoles	4383
202103	Marzo 2021	07	Somontano de Barbastro	Mujeres	Españoles	4048
202103	Marzo 2021	07	Somontano de Barbastro	Hombres	No consta	1
202103	Marzo 2021	07	Somontano de Barbastro	Mujeres	No consta	1
202103	Marzo 2021	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	202
202103	Marzo 2021	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	203
202103	Marzo 2021	07	Somontano de Barbastro	Hombres	Extranjeros no comunitarios	455
202103	Marzo 2021	07	Somontano de Barbastro	Mujeres	Extranjeros no comunitarios	225
202103	Marzo 2021	07	Somontano de Barbastro	Hombres	Extranjeros comunitarios (UE-28)	70
202103	Marzo 2021	07	Somontano de Barbastro	Mujeres	Extranjeros comunitarios (UE-28)	45
202103	Marzo 2021	08	Cinca Medio	Hombres	Españoles	4520
202103	Marzo 2021	08	Cinca Medio	Mujeres	Españoles	2735
202103	Marzo 2021	08	Cinca Medio	Mujeres	No consta	2
202103	Marzo 2021	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	432
202103	Marzo 2021	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	268
202103	Marzo 2021	08	Cinca Medio	Hombres	Extranjeros no comunitarios	622
202103	Marzo 2021	08	Cinca Medio	Mujeres	Extranjeros no comunitarios	193
202103	Marzo 2021	08	Cinca Medio	Hombres	Extranjeros comunitarios (UE-28)	59
202103	Marzo 2021	08	Cinca Medio	Mujeres	Extranjeros comunitarios (UE-28)	61
202103	Marzo 2021	09	La Litera / La Llitera	Hombres	Españoles	4413
202103	Marzo 2021	09	La Litera / La Llitera	Mujeres	Españoles	2551
202103	Marzo 2021	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	528
202103	Marzo 2021	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	277
202103	Marzo 2021	09	La Litera / La Llitera	Hombres	Extranjeros no comunitarios	1485
202103	Marzo 2021	09	La Litera / La Llitera	Mujeres	Extranjeros no comunitarios	282
202103	Marzo 2021	09	La Litera / La Llitera	Hombres	Extranjeros comunitarios (UE-28)	92
202103	Marzo 2021	09	La Litera / La Llitera	Mujeres	Extranjeros comunitarios (UE-28)	46
202103	Marzo 2021	10	Los Monegros	Hombres	Españoles	3520
202103	Marzo 2021	10	Los Monegros	Mujeres	Españoles	1790
202103	Marzo 2021	10	Los Monegros	Hombres	No consta	1
202103	Marzo 2021	10	Los Monegros	Mujeres	No consta	1
202103	Marzo 2021	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	335
202103	Marzo 2021	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	163
202103	Marzo 2021	10	Los Monegros	Hombres	Extranjeros no comunitarios	347
202103	Marzo 2021	10	Los Monegros	Mujeres	Extranjeros no comunitarios	108
202103	Marzo 2021	10	Los Monegros	Hombres	Extranjeros comunitarios (UE-28)	52
202103	Marzo 2021	10	Los Monegros	Mujeres	Extranjeros comunitarios (UE-28)	21
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Hombres	Españoles	4916
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Mujeres	Españoles	3400
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	836
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	531
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros no comunitarios	1100
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros no comunitarios	196
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Hombres	Extranjeros comunitarios (UE-28)	98
202103	Marzo 2021	11	Bajo Cinca / Baix Cinca	Mujeres	Extranjeros comunitarios (UE-28)	111
202103	Marzo 2021	12	Tarazona y el Moncayo	Hombres	Españoles	2186
202103	Marzo 2021	12	Tarazona y el Moncayo	Mujeres	Españoles	1604
202103	Marzo 2021	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-28)	87
202103	Marzo 2021	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-28)	43
202103	Marzo 2021	12	Tarazona y el Moncayo	Hombres	Extranjeros no comunitarios	142
202103	Marzo 2021	12	Tarazona y el Moncayo	Mujeres	Extranjeros no comunitarios	50
202103	Marzo 2021	12	Tarazona y el Moncayo	Hombres	Extranjeros comunitarios (UE-28)	15
202103	Marzo 2021	12	Tarazona y el Moncayo	Mujeres	Extranjeros comunitarios (UE-28)	16
202103	Marzo 2021	13	Campo de Borja	Hombres	Españoles	2102
202103	Marzo 2021	13	Campo de Borja	Mujeres	Españoles	1750
202103	Marzo 2021	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-28)	179
202103	Marzo 2021	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-28)	122
202103	Marzo 2021	13	Campo de Borja	Hombres	Extranjeros no comunitarios	159
202103	Marzo 2021	13	Campo de Borja	Mujeres	Extranjeros no comunitarios	48
202103	Marzo 2021	13	Campo de Borja	Hombres	Extranjeros comunitarios (UE-28)	12
202103	Marzo 2021	13	Campo de Borja	Mujeres	Extranjeros comunitarios (UE-28)	12
202103	Marzo 2021	14	Aranda	Hombres	Españoles	809
202103	Marzo 2021	14	Aranda	Mujeres	Españoles	453
202103	Marzo 2021	14	Aranda	Hombres	Extranjeros comunitarios (UE-28)	53
202103	Marzo 2021	14	Aranda	Mujeres	Extranjeros comunitarios (UE-28)	34
202103	Marzo 2021	14	Aranda	Hombres	Extranjeros no comunitarios	22
202103	Marzo 2021	14	Aranda	Mujeres	Extranjeros no comunitarios	6
202103	Marzo 2021	14	Aranda	Hombres	Extranjeros comunitarios (UE-28)	3
202103	Marzo 2021	15	Ribera Alta del Ebro	Hombres	Españoles	11969
202103	Marzo 2021	15	Ribera Alta del Ebro	Mujeres	Españoles	4482
202103	Marzo 2021	15	Ribera Alta del Ebro	Hombres	No consta	1
202103	Marzo 2021	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-28)	717
202103	Marzo 2021	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	343
202103	Marzo 2021	15	Ribera Alta del Ebro	Hombres	Extranjeros no comunitarios	775
202103	Marzo 2021	15	Ribera Alta del Ebro	Mujeres	Extranjeros no comunitarios	259
202103	Marzo 2021	15	Ribera Alta del Ebro	Hombres	Extranjeros comunitarios (UE-28)	182
202103	Marzo 2021	15	Ribera Alta del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	60
202103	Marzo 2021	16	Valdejalón	Hombres	Españoles	7130
202103	Marzo 2021	16	Valdejalón	Mujeres	Españoles	3672
202103	Marzo 2021	16	Valdejalón	Hombres	No consta	2
202103	Marzo 2021	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	989
202103	Marzo 2021	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	753
202103	Marzo 2021	16	Valdejalón	Hombres	Extranjeros no comunitarios	722
202103	Marzo 2021	16	Valdejalón	Mujeres	Extranjeros no comunitarios	276
202103	Marzo 2021	16	Valdejalón	Hombres	Extranjeros comunitarios (UE-28)	98
202103	Marzo 2021	16	Valdejalón	Mujeres	Extranjeros comunitarios (UE-28)	40
202103	Marzo 2021	17	Central	Hombres	Españoles	145991
202103	Marzo 2021	17	Central	Mujeres	Españoles	142566
202103	Marzo 2021	17	Central	Hombres	No consta	29
202103	Marzo 2021	17	Central	Mujeres	No consta	20
202103	Marzo 2021	17	Central	Hombres	Extranjeros comunitarios (UE-28)	6523
202103	Marzo 2021	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	8028
202103	Marzo 2021	17	Central	Hombres	Extranjeros comunitarios (UE-28)	7
202103	Marzo 2021	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	4
202103	Marzo 2021	17	Central	Hombres	Extranjeros no comunitarios	11666
202103	Marzo 2021	17	Central	Mujeres	Extranjeros no comunitarios	10012
202103	Marzo 2021	17	Central	Hombres	Extranjeros comunitarios (UE-28)	1838
202103	Marzo 2021	17	Central	Mujeres	Extranjeros comunitarios (UE-28)	1464
202103	Marzo 2021	18	Ribera Baja del Ebro	Hombres	Españoles	1881
202103	Marzo 2021	18	Ribera Baja del Ebro	Mujeres	Españoles	1136
202103	Marzo 2021	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	114
202103	Marzo 2021	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	58
202103	Marzo 2021	18	Ribera Baja del Ebro	Hombres	Extranjeros no comunitarios	156
202103	Marzo 2021	18	Ribera Baja del Ebro	Mujeres	Extranjeros no comunitarios	59
202103	Marzo 2021	18	Ribera Baja del Ebro	Hombres	Extranjeros comunitarios (UE-28)	14
202103	Marzo 2021	18	Ribera Baja del Ebro	Mujeres	Extranjeros comunitarios (UE-28)	9
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Españoles	2039
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Españoles	1570
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	No consta	6
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	198
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	183
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros no comunitarios	604
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros no comunitarios	81
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Extranjeros comunitarios (UE-28)	52
202103	Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Extranjeros comunitarios (UE-28)	36
202103	Marzo 2021	20	Comunidad de Calatayud	Hombres	Españoles	4632
202103	Marzo 2021	20	Comunidad de Calatayud	Mujeres	Españoles	3941
202103	Marzo 2021	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	682
202103	Marzo 2021	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	558
202103	Marzo 2021	20	Comunidad de Calatayud	Hombres	Extranjeros no comunitarios	303
202103	Marzo 2021	20	Comunidad de Calatayud	Mujeres	Extranjeros no comunitarios	170
202103	Marzo 2021	20	Comunidad de Calatayud	Hombres	Extranjeros comunitarios (UE-28)	26
202103	Marzo 2021	20	Comunidad de Calatayud	Mujeres	Extranjeros comunitarios (UE-28)	18
202103	Marzo 2021	21	Campo de Cariñena	Hombres	Españoles	2504
202103	Marzo 2021	21	Campo de Cariñena	Mujeres	Españoles	1060
202103	Marzo 2021	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	368
202103	Marzo 2021	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	200
202103	Marzo 2021	21	Campo de Cariñena	Hombres	Extranjeros no comunitarios	257
202103	Marzo 2021	21	Campo de Cariñena	Mujeres	Extranjeros no comunitarios	96
202103	Marzo 2021	21	Campo de Cariñena	Hombres	Extranjeros comunitarios (UE-28)	43
202103	Marzo 2021	21	Campo de Cariñena	Mujeres	Extranjeros comunitarios (UE-28)	24
202103	Marzo 2021	22	Campo de Belchite	Hombres	Españoles	694
202103	Marzo 2021	22	Campo de Belchite	Mujeres	Españoles	387
202103	Marzo 2021	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	62
202103	Marzo 2021	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-28)	40
202103	Marzo 2021	22	Campo de Belchite	Hombres	Extranjeros no comunitarios	41
202103	Marzo 2021	22	Campo de Belchite	Mujeres	Extranjeros no comunitarios	31
202103	Marzo 2021	22	Campo de Belchite	Hombres	Extranjeros comunitarios (UE-28)	4
202103	Marzo 2021	22	Campo de Belchite	Mujeres	Extranjeros comunitarios (UE-28)	2
202103	Marzo 2021	23	Bajo Martín	Hombres	Españoles	1416
202103	Marzo 2021	23	Bajo Martín	Mujeres	Españoles	664
202103	Marzo 2021	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-28)	277
202103	Marzo 2021	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-28)	54
202103	Marzo 2021	23	Bajo Martín	Hombres	Extranjeros no comunitarios	282
202103	Marzo 2021	23	Bajo Martín	Mujeres	Extranjeros no comunitarios	21
202103	Marzo 2021	23	Bajo Martín	Hombres	Extranjeros comunitarios (UE-28)	68
202103	Marzo 2021	23	Bajo Martín	Mujeres	Extranjeros comunitarios (UE-28)	8
202103	Marzo 2021	24	Campo de Daroca	Hombres	Españoles	982
202103	Marzo 2021	24	Campo de Daroca	Mujeres	Españoles	540
202103	Marzo 2021	24	Campo de Daroca	Hombres	No consta	1
202103	Marzo 2021	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-28)	163
202103	Marzo 2021	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-28)	91
202103	Marzo 2021	24	Campo de Daroca	Hombres	Extranjeros no comunitarios	161
202103	Marzo 2021	24	Campo de Daroca	Mujeres	Extranjeros no comunitarios	48
202103	Marzo 2021	24	Campo de Daroca	Hombres	Extranjeros comunitarios (UE-28)	5
202103	Marzo 2021	24	Campo de Daroca	Mujeres	Extranjeros comunitarios (UE-28)	2
202103	Marzo 2021	25	Jiloca	Hombres	Españoles	1902
202103	Marzo 2021	25	Jiloca	Mujeres	Españoles	1218
202103	Marzo 2021	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	177
202103	Marzo 2021	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	125
202103	Marzo 2021	25	Jiloca	Hombres	Extranjeros no comunitarios	213
202103	Marzo 2021	25	Jiloca	Mujeres	Extranjeros no comunitarios	54
202103	Marzo 2021	25	Jiloca	Hombres	Extranjeros comunitarios (UE-28)	29
202103	Marzo 2021	25	Jiloca	Mujeres	Extranjeros comunitarios (UE-28)	21
202103	Marzo 2021	26	Cuencas Mineras	Hombres	Españoles	1212
202103	Marzo 2021	26	Cuencas Mineras	Mujeres	Españoles	764
202103	Marzo 2021	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	36
202103	Marzo 2021	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	31
202103	Marzo 2021	26	Cuencas Mineras	Hombres	Extranjeros no comunitarios	92
202103	Marzo 2021	26	Cuencas Mineras	Mujeres	Extranjeros no comunitarios	34
202103	Marzo 2021	26	Cuencas Mineras	Hombres	Extranjeros comunitarios (UE-28)	4
202103	Marzo 2021	26	Cuencas Mineras	Mujeres	Extranjeros comunitarios (UE-28)	2
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Hombres	Españoles	1102
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Mujeres	Españoles	829
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	33
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	31
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Hombres	Extranjeros no comunitarios	65
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros no comunitarios	20
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Hombres	Extranjeros comunitarios (UE-28)	12
202103	Marzo 2021	27	Andorra-Sierra de Arcos	Mujeres	Extranjeros comunitarios (UE-28)	16
202103	Marzo 2021	28	Bajo Aragón	Hombres	Españoles	4829
202103	Marzo 2021	28	Bajo Aragón	Mujeres	Españoles	3951
202103	Marzo 2021	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	423
202103	Marzo 2021	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	325
202103	Marzo 2021	28	Bajo Aragón	Hombres	Extranjeros no comunitarios	354
202103	Marzo 2021	28	Bajo Aragón	Mujeres	Extranjeros no comunitarios	131
202103	Marzo 2021	28	Bajo Aragón	Hombres	Extranjeros comunitarios (UE-28)	42
202103	Marzo 2021	28	Bajo Aragón	Mujeres	Extranjeros comunitarios (UE-28)	37
202103	Marzo 2021	29	Comunidad de Teruel	Hombres	Españoles	10989
202103	Marzo 2021	29	Comunidad de Teruel	Mujeres	Españoles	10450
202103	Marzo 2021	29	Comunidad de Teruel	Hombres	No consta	2
202103	Marzo 2021	29	Comunidad de Teruel	Mujeres	No consta	1
202103	Marzo 2021	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	489
202103	Marzo 2021	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	519
202103	Marzo 2021	29	Comunidad de Teruel	Hombres	Extranjeros no comunitarios	811
202103	Marzo 2021	29	Comunidad de Teruel	Mujeres	Extranjeros no comunitarios	378
202103	Marzo 2021	29	Comunidad de Teruel	Hombres	Extranjeros comunitarios (UE-28)	89
202103	Marzo 2021	29	Comunidad de Teruel	Mujeres	Extranjeros comunitarios (UE-28)	53
202103	Marzo 2021	30	Maestrazgo	Hombres	Españoles	532
202103	Marzo 2021	30	Maestrazgo	Mujeres	Españoles	338
202103	Marzo 2021	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	31
202103	Marzo 2021	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	18
202103	Marzo 2021	30	Maestrazgo	Hombres	Extranjeros no comunitarios	32
202103	Marzo 2021	30	Maestrazgo	Mujeres	Extranjeros no comunitarios	14
202103	Marzo 2021	30	Maestrazgo	Hombres	Extranjeros comunitarios (UE-28)	1
202103	Marzo 2021	30	Maestrazgo	Mujeres	Extranjeros comunitarios (UE-28)	2
202103	Marzo 2021	31	Sierra de Albarracín	Hombres	Españoles	609
202103	Marzo 2021	31	Sierra de Albarracín	Mujeres	Españoles	466
202103	Marzo 2021	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	9
202103	Marzo 2021	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	17
202103	Marzo 2021	31	Sierra de Albarracín	Hombres	Extranjeros no comunitarios	59
202103	Marzo 2021	31	Sierra de Albarracín	Mujeres	Extranjeros no comunitarios	32
202103	Marzo 2021	31	Sierra de Albarracín	Hombres	Extranjeros comunitarios (UE-28)	10
202103	Marzo 2021	31	Sierra de Albarracín	Mujeres	Extranjeros comunitarios (UE-28)	4
202103	Marzo 2021	32	Gúdar-Javalambre	Hombres	Españoles	1572
202103	Marzo 2021	32	Gúdar-Javalambre	Mujeres	Españoles	962
202103	Marzo 2021	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	71
202103	Marzo 2021	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	45
202103	Marzo 2021	32	Gúdar-Javalambre	Hombres	Extranjeros no comunitarios	201
202103	Marzo 2021	32	Gúdar-Javalambre	Mujeres	Extranjeros no comunitarios	58
202103	Marzo 2021	32	Gúdar-Javalambre	Hombres	Extranjeros comunitarios (UE-28)	9
202103	Marzo 2021	32	Gúdar-Javalambre	Mujeres	Extranjeros comunitarios (UE-28)	8
202103	Marzo 2021	33	Matarraña / Matarranya	Hombres	Españoles	1497
202103	Marzo 2021	33	Matarraña / Matarranya	Mujeres	Españoles	1074
202103	Marzo 2021	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	161
202103	Marzo 2021	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	106
202103	Marzo 2021	33	Matarraña / Matarranya	Hombres	Extranjeros no comunitarios	232
202103	Marzo 2021	33	Matarraña / Matarranya	Mujeres	Extranjeros no comunitarios	52
202103	Marzo 2021	33	Matarraña / Matarranya	Hombres	Extranjeros comunitarios (UE-28)	32
202103	Marzo 2021	33	Matarraña / Matarranya	Mujeres	Extranjeros comunitarios (UE-28)	23
202102	Febrero 2021	01	La Jacetania	Hombres	Españoles	2466
202102	Febrero 2021	01	La Jacetania	Mujeres	Españoles	2247
202102	Febrero 2021	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	56
202102	Febrero 2021	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	55
202102	Febrero 2021	01	La Jacetania	Hombres	Extranjeros no comunitarios	144
202102	Febrero 2021	01	La Jacetania	Mujeres	Extranjeros no comunitarios	129
202102	Febrero 2021	01	La Jacetania	Hombres	Extranjeros comunitarios (UE-28)	45
202102	Febrero 2021	01	La Jacetania	Mujeres	Extranjeros comunitarios (UE-28)	29
202102	Febrero 2021	02	Alto Gállego	Hombres	Españoles	2514
202102	Febrero 2021	02	Alto Gállego	Mujeres	Españoles	1668
202102	Febrero 2021	02	Alto Gállego	Mujeres	No consta	1
202102	Febrero 2021	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	120
202102	Febrero 2021	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	98
202102	Febrero 2021	02	Alto Gállego	Hombres	Extranjeros no comunitarios	160
202102	Febrero 2021	02	Alto Gállego	Mujeres	Extranjeros no comunitarios	62
202102	Febrero 2021	02	Alto Gállego	Hombres	Extranjeros comunitarios (UE-28)	62
202102	Febrero 2021	02	Alto Gállego	Mujeres	Extranjeros comunitarios (UE-28)	45
202102	Febrero 2021	03	Sobrarbe	Hombres	Españoles	1208
202102	Febrero 2021	03	Sobrarbe	Mujeres	Españoles	831
202102	Febrero 2021	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	103
202102	Febrero 2021	03	Sobrarbe	Mujeres	Extranjeros comunitarios (UE-28)	61
202102	Febrero 2021	03	Sobrarbe	Hombres	Extranjeros no comunitarios	59
202102	Febrero 2021	03	Sobrarbe	Mujeres	Extranjeros no comunitarios	55
202102	Febrero 2021	03	Sobrarbe	Hombres	Extranjeros comunitarios (UE-28)	29
