Comarca código	Comarca nombre	Tipo variación	Nacionalidad Continente codigo	Nacionalidad Continente	Sexo	Año	Variaciones
30	Maestrazgo	Externa	4	Asia	Mujeres	2016	3
30	Maestrazgo	Interna	1	Europa	Hombres	2016	26
30	Maestrazgo	Interna	1	Europa	Mujeres	2016	17
30	Maestrazgo	Interna	2	África	Hombres	2016	5
30	Maestrazgo	Interna	2	África	Mujeres	2016	5
30	Maestrazgo	Interna	3	América	Mujeres	2016	2
30	Maestrazgo	Interna	4	Asia	Hombres	2016	1
31	Sierra de Albarracín	Externa	1	Europa	Hombres	2016	43
31	Sierra de Albarracín	Externa	1	Europa	Mujeres	2016	42
31	Sierra de Albarracín	Externa	2	África	Hombres	2016	4
31	Sierra de Albarracín	Externa	2	África	Mujeres	2016	1
31	Sierra de Albarracín	Externa	3	América	Hombres	2016	3
31	Sierra de Albarracín	Externa	3	América	Mujeres	2016	8
31	Sierra de Albarracín	Interna	1	Europa	Hombres	2016	44
31	Sierra de Albarracín	Interna	1	Europa	Mujeres	2016	32
31	Sierra de Albarracín	Interna	2	África	Hombres	2016	10
31	Sierra de Albarracín	Interna	2	África	Mujeres	2016	10
31	Sierra de Albarracín	Interna	3	América	Hombres	2016	1
32	Gúdar-Javalambre	Externa	1	Europa	Hombres	2016	111
32	Gúdar-Javalambre	Externa	1	Europa	Mujeres	2016	93
32	Gúdar-Javalambre	Externa	2	África	Hombres	2016	14
32	Gúdar-Javalambre	Externa	2	África	Mujeres	2016	12
32	Gúdar-Javalambre	Externa	3	América	Hombres	2016	4
32	Gúdar-Javalambre	Externa	3	América	Mujeres	2016	12
32	Gúdar-Javalambre	Interna	1	Europa	Hombres	2016	54
32	Gúdar-Javalambre	Interna	1	Europa	Mujeres	2016	54
32	Gúdar-Javalambre	Interna	2	África	Hombres	2016	4
32	Gúdar-Javalambre	Interna	3	América	Hombres	2016	1
32	Gúdar-Javalambre	Interna	3	América	Mujeres	2016	4
33	Matarraña / Matarranya	Externa	1	Europa	Hombres	2016	84
33	Matarraña / Matarranya	Externa	1	Europa	Mujeres	2016	112
33	Matarraña / Matarranya	Externa	2	África	Hombres	2016	27
33	Matarraña / Matarranya	Externa	2	África	Mujeres	2016	15
33	Matarraña / Matarranya	Externa	3	América	Hombres	2016	1
33	Matarraña / Matarranya	Externa	3	América	Mujeres	2016	6
33	Matarraña / Matarranya	Externa	4	Asia	Hombres	2016	1
33	Matarraña / Matarranya	Externa	4	Asia	Mujeres	2016	1
33	Matarraña / Matarranya	Interna	1	Europa	Hombres	2016	42
33	Matarraña / Matarranya	Interna	1	Europa	Mujeres	2016	62
33	Matarraña / Matarranya	Interna	2	África	Hombres	2016	15
33	Matarraña / Matarranya	Interna	2	África	Mujeres	2016	2
33	Matarraña / Matarranya	Interna	3	América	Mujeres	2016	1
33	Matarraña / Matarranya	Interna	4	Asia	Hombres	2016	1
01	La Jacetania	Externa	1	Europa	Hombres	2015	213
01	La Jacetania	Externa	1	Europa	Mujeres	2015	176
01	La Jacetania	Externa	2	África	Hombres	2015	5
01	La Jacetania	Externa	2	África	Mujeres	2015	7
01	La Jacetania	Externa	3	América	Hombres	2015	20
01	La Jacetania	Externa	3	América	Mujeres	2015	25
01	La Jacetania	Externa	4	Asia	Hombres	2015	6
01	La Jacetania	Externa	4	Asia	Mujeres	2015	3
01	La Jacetania	Interna	1	Europa	Hombres	2015	156
01	La Jacetania	Interna	1	Europa	Mujeres	2015	168
01	La Jacetania	Interna	2	África	Hombres	2015	1
01	La Jacetania	Interna	2	África	Mujeres	2015	3
01	La Jacetania	Interna	3	América	Hombres	2015	6
01	La Jacetania	Interna	3	América	Mujeres	2015	10
01	La Jacetania	Interna	4	Asia	Hombres	2015	2
01	La Jacetania	Interna	4	Asia	Mujeres	2015	2
02	Alto Gállego	Externa	1	Europa	Hombres	2015	107
02	Alto Gállego	Externa	1	Europa	Mujeres	2015	101
02	Alto Gállego	Externa	2	África	Hombres	2015	15
02	Alto Gállego	Externa	2	África	Mujeres	2015	10
02	Alto Gállego	Externa	3	América	Hombres	2015	1
02	Alto Gállego	Externa	3	América	Mujeres	2015	8
02	Alto Gállego	Externa	4	Asia	Hombres	2015	2
02	Alto Gállego	Externa	4	Asia	Mujeres	2015	2
02	Alto Gállego	Interna	1	Europa	Hombres	2015	138
02	Alto Gállego	Interna	1	Europa	Mujeres	2015	118
02	Alto Gállego	Interna	2	África	Hombres	2015	6
02	Alto Gállego	Interna	2	África	Mujeres	2015	4
02	Alto Gállego	Interna	3	América	Hombres	2015	5
02	Alto Gállego	Interna	3	América	Mujeres	2015	8
02	Alto Gállego	Interna	4	Asia	Hombres	2015	1
03	Sobrarbe	Externa	1	Europa	Hombres	2015	80
03	Sobrarbe	Externa	1	Europa	Mujeres	2015	73
03	Sobrarbe	Externa	2	África	Hombres	2015	4
03	Sobrarbe	Externa	3	América	Hombres	2015	7
03	Sobrarbe	Externa	3	América	Mujeres	2015	12
03	Sobrarbe	Externa	4	Asia	Hombres	2015	2
03	Sobrarbe	Externa	4	Asia	Mujeres	2015	2
03	Sobrarbe	Interna	1	Europa	Hombres	2015	76
03	Sobrarbe	Interna	1	Europa	Mujeres	2015	83
03	Sobrarbe	Interna	2	África	Hombres	2015	2
03	Sobrarbe	Interna	2	África	Mujeres	2015	5
03	Sobrarbe	Interna	3	América	Hombres	2015	2
03	Sobrarbe	Interna	3	América	Mujeres	2015	5
03	Sobrarbe	Interna	4	Asia	Hombres	2015	1
03	Sobrarbe	Interna	4	Asia	Mujeres	2015	1
04	La Ribagorza	Externa	1	Europa	Hombres	2015	148
04	La Ribagorza	Externa	1	Europa	Mujeres	2015	137
04	La Ribagorza	Externa	2	África	Hombres	2015	2
04	La Ribagorza	Externa	3	América	Hombres	2015	15
04	La Ribagorza	Externa	3	América	Mujeres	2015	15
04	La Ribagorza	Externa	5	Otros continentes	Hombres	2015	1
04	La Ribagorza	Externa	5	Otros continentes	Mujeres	2015	1
04	La Ribagorza	Interna	1	Europa	Hombres	2015	151
04	La Ribagorza	Interna	1	Europa	Mujeres	2015	129
04	La Ribagorza	Interna	2	África	Hombres	2015	2
04	La Ribagorza	Interna	3	América	Hombres	2015	4
04	La Ribagorza	Interna	3	América	Mujeres	2015	11
04	La Ribagorza	Interna	5	Otros continentes	Hombres	2015	2
05	Cinco Villas	Externa	1	Europa	Hombres	2015	166
05	Cinco Villas	Externa	1	Europa	Mujeres	2015	171
05	Cinco Villas	Externa	2	África	Hombres	2015	45
05	Cinco Villas	Externa	2	África	Mujeres	2015	26
05	Cinco Villas	Externa	3	América	Hombres	2015	16
05	Cinco Villas	Externa	3	América	Mujeres	2015	17
05	Cinco Villas	Externa	4	Asia	Hombres	2015	14
05	Cinco Villas	Externa	4	Asia	Mujeres	2015	2
05	Cinco Villas	Externa	5	Otros continentes	Mujeres	2015	1
05	Cinco Villas	Interna	1	Europa	Hombres	2015	176
05	Cinco Villas	Interna	1	Europa	Mujeres	2015	188
05	Cinco Villas	Interna	2	África	Hombres	2015	28
05	Cinco Villas	Interna	2	África	Mujeres	2015	13
05	Cinco Villas	Interna	3	América	Hombres	2015	8
05	Cinco Villas	Interna	3	América	Mujeres	2015	16
05	Cinco Villas	Interna	4	Asia	Hombres	2015	3
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Hombres	2015	344
06	Hoya de Huesca / Plana de Uesca	Externa	1	Europa	Mujeres	2015	350
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Hombres	2015	107
06	Hoya de Huesca / Plana de Uesca	Externa	2	África	Mujeres	2015	70
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Hombres	2015	52
06	Hoya de Huesca / Plana de Uesca	Externa	3	América	Mujeres	2015	122
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Hombres	2015	17
06	Hoya de Huesca / Plana de Uesca	Externa	4	Asia	Mujeres	2015	14
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Hombres	2015	620
06	Hoya de Huesca / Plana de Uesca	Interna	1	Europa	Mujeres	2015	633
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Hombres	2015	47
06	Hoya de Huesca / Plana de Uesca	Interna	2	África	Mujeres	2015	33
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Hombres	2015	15
06	Hoya de Huesca / Plana de Uesca	Interna	3	América	Mujeres	2015	38
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Hombres	2015	7
06	Hoya de Huesca / Plana de Uesca	Interna	4	Asia	Mujeres	2015	3
07	Somontano de Barbastro	Externa	1	Europa	Hombres	2015	135
07	Somontano de Barbastro	Externa	1	Europa	Mujeres	2015	126
07	Somontano de Barbastro	Externa	2	África	Hombres	2015	39
07	Somontano de Barbastro	Externa	2	África	Mujeres	2015	8
07	Somontano de Barbastro	Externa	3	América	Hombres	2015	25
07	Somontano de Barbastro	Externa	3	América	Mujeres	2015	37
07	Somontano de Barbastro	Externa	4	Asia	Hombres	2015	3
07	Somontano de Barbastro	Externa	4	Asia	Mujeres	2015	5
07	Somontano de Barbastro	Interna	1	Europa	Hombres	2015	153
07	Somontano de Barbastro	Interna	1	Europa	Mujeres	2015	158
07	Somontano de Barbastro	Interna	2	África	Hombres	2015	16
07	Somontano de Barbastro	Interna	2	África	Mujeres	2015	10
07	Somontano de Barbastro	Interna	3	América	Hombres	2015	8
07	Somontano de Barbastro	Interna	3	América	Mujeres	2015	27
07	Somontano de Barbastro	Interna	4	Asia	Hombres	2015	1
08	Cinca Medio	Externa	1	Europa	Hombres	2015	166
08	Cinca Medio	Externa	1	Europa	Mujeres	2015	171
08	Cinca Medio	Externa	2	África	Hombres	2015	116
08	Cinca Medio	Externa	2	África	Mujeres	2015	51
08	Cinca Medio	Externa	3	América	Hombres	2015	16
08	Cinca Medio	Externa	3	América	Mujeres	2015	26
08	Cinca Medio	Externa	4	Asia	Hombres	2015	6
08	Cinca Medio	Externa	4	Asia	Mujeres	2015	1
08	Cinca Medio	Interna	1	Europa	Hombres	2015	136
08	Cinca Medio	Interna	1	Europa	Mujeres	2015	150
08	Cinca Medio	Interna	2	África	Hombres	2015	24
08	Cinca Medio	Interna	2	África	Mujeres	2015	6
08	Cinca Medio	Interna	3	América	Hombres	2015	3
08	Cinca Medio	Interna	3	América	Mujeres	2015	10
09	La Litera / La Llitera	Externa	1	Europa	Hombres	2015	140
09	La Litera / La Llitera	Externa	1	Europa	Mujeres	2015	136
09	La Litera / La Llitera	Externa	2	África	Hombres	2015	131
09	La Litera / La Llitera	Externa	2	África	Mujeres	2015	36
09	La Litera / La Llitera	Externa	3	América	Hombres	2015	14
09	La Litera / La Llitera	Externa	3	América	Mujeres	2015	24
09	La Litera / La Llitera	Externa	4	Asia	Hombres	2015	1
09	La Litera / La Llitera	Externa	4	Asia	Mujeres	2015	2
09	La Litera / La Llitera	Externa	5	Otros continentes	Mujeres	2015	1
09	La Litera / La Llitera	Interna	1	Europa	Hombres	2015	79
09	La Litera / La Llitera	Interna	1	Europa	Mujeres	2015	78
09	La Litera / La Llitera	Interna	2	África	Hombres	2015	26
09	La Litera / La Llitera	Interna	2	África	Mujeres	2015	13
09	La Litera / La Llitera	Interna	3	América	Hombres	2015	2
09	La Litera / La Llitera	Interna	3	América	Mujeres	2015	7
10	Los Monegros	Externa	1	Europa	Hombres	2015	98
10	Los Monegros	Externa	1	Europa	Mujeres	2015	86
10	Los Monegros	Externa	2	África	Hombres	2015	23
10	Los Monegros	Externa	2	África	Mujeres	2015	6
10	Los Monegros	Externa	3	América	Hombres	2015	8
10	Los Monegros	Externa	3	América	Mujeres	2015	16
10	Los Monegros	Externa	4	Asia	Hombres	2015	4
10	Los Monegros	Externa	4	Asia	Mujeres	2015	1
10	Los Monegros	Interna	1	Europa	Hombres	2015	140
10	Los Monegros	Interna	1	Europa	Mujeres	2015	144
10	Los Monegros	Interna	2	África	Hombres	2015	19
10	Los Monegros	Interna	2	África	Mujeres	2015	9
10	Los Monegros	Interna	3	América	Hombres	2015	5
10	Los Monegros	Interna	3	América	Mujeres	2015	11
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Hombres	2015	323
11	Bajo Cinca / Baix Cinca	Externa	1	Europa	Mujeres	2015	295
11	Bajo Cinca / Baix Cinca	Externa	2	África	Hombres	2015	169
11	Bajo Cinca / Baix Cinca	Externa	2	África	Mujeres	2015	30
11	Bajo Cinca / Baix Cinca	Externa	3	América	Hombres	2015	10
11	Bajo Cinca / Baix Cinca	Externa	3	América	Mujeres	2015	10
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Hombres	2015	4
11	Bajo Cinca / Baix Cinca	Externa	4	Asia	Mujeres	2015	3
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Hombres	2015	80
11	Bajo Cinca / Baix Cinca	Interna	1	Europa	Mujeres	2015	72
11	Bajo Cinca / Baix Cinca	Interna	2	África	Hombres	2015	36
11	Bajo Cinca / Baix Cinca	Interna	2	África	Mujeres	2015	8
11	Bajo Cinca / Baix Cinca	Interna	3	América	Hombres	2015	1
12	Tarazona y el Moncayo	Externa	1	Europa	Hombres	2015	86
12	Tarazona y el Moncayo	Externa	1	Europa	Mujeres	2015	82
12	Tarazona y el Moncayo	Externa	2	África	Hombres	2015	9
12	Tarazona y el Moncayo	Externa	2	África	Mujeres	2015	2
12	Tarazona y el Moncayo	Externa	3	América	Hombres	2015	11
12	Tarazona y el Moncayo	Externa	3	América	Mujeres	2015	14
12	Tarazona y el Moncayo	Externa	4	Asia	Hombres	2015	2
12	Tarazona y el Moncayo	Externa	4	Asia	Mujeres	2015	1
12	Tarazona y el Moncayo	Interna	1	Europa	Hombres	2015	95
12	Tarazona y el Moncayo	Interna	1	Europa	Mujeres	2015	87
12	Tarazona y el Moncayo	Interna	2	África	Hombres	2015	6
12	Tarazona y el Moncayo	Interna	2	África	Mujeres	2015	5
12	Tarazona y el Moncayo	Interna	3	América	Hombres	2015	1
12	Tarazona y el Moncayo	Interna	3	América	Mujeres	2015	7
13	Campo de Borja	Externa	1	Europa	Hombres	2015	87
13	Campo de Borja	Externa	1	Europa	Mujeres	2015	87
13	Campo de Borja	Externa	2	África	Hombres	2015	16
13	Campo de Borja	Externa	2	África	Mujeres	2015	9
13	Campo de Borja	Externa	3	América	Hombres	2015	6
13	Campo de Borja	Externa	3	América	Mujeres	2015	7
13	Campo de Borja	Externa	4	Asia	Hombres	2015	1
13	Campo de Borja	Interna	1	Europa	Hombres	2015	117
13	Campo de Borja	Interna	1	Europa	Mujeres	2015	112
13	Campo de Borja	Interna	2	África	Hombres	2015	19
13	Campo de Borja	Interna	2	África	Mujeres	2015	7
13	Campo de Borja	Interna	3	América	Hombres	2015	7
13	Campo de Borja	Interna	3	América	Mujeres	2015	5
13	Campo de Borja	Interna	4	Asia	Mujeres	2015	1
14	Aranda	Externa	1	Europa	Hombres	2015	26
14	Aranda	Externa	1	Europa	Mujeres	2015	25
14	Aranda	Externa	2	África	Hombres	2015	7
14	Aranda	Externa	2	África	Mujeres	2015	3
14	Aranda	Externa	3	América	Mujeres	2015	2
14	Aranda	Interna	1	Europa	Hombres	2015	65
14	Aranda	Interna	1	Europa	Mujeres	2015	39
14	Aranda	Interna	2	África	Hombres	2015	3
14	Aranda	Interna	2	África	Mujeres	2015	1
14	Aranda	Interna	3	América	Hombres	2015	1
14	Aranda	Interna	3	América	Mujeres	2015	3
14	Aranda	Interna	4	Asia	Mujeres	2015	1
15	Ribera Alta del Ebro	Externa	1	Europa	Hombres	2015	145
15	Ribera Alta del Ebro	Externa	1	Europa	Mujeres	2015	147
15	Ribera Alta del Ebro	Externa	2	África	Hombres	2015	10
15	Ribera Alta del Ebro	Externa	2	África	Mujeres	2015	13
15	Ribera Alta del Ebro	Externa	3	América	Hombres	2015	10
15	Ribera Alta del Ebro	Externa	3	América	Mujeres	2015	15
15	Ribera Alta del Ebro	Externa	4	Asia	Hombres	2015	4
15	Ribera Alta del Ebro	Externa	4	Asia	Mujeres	2015	1
15	Ribera Alta del Ebro	Interna	1	Europa	Hombres	2015	332
15	Ribera Alta del Ebro	Interna	1	Europa	Mujeres	2015	369
15	Ribera Alta del Ebro	Interna	2	África	Hombres	2015	12
15	Ribera Alta del Ebro	Interna	2	África	Mujeres	2015	9
15	Ribera Alta del Ebro	Interna	3	América	Hombres	2015	12
15	Ribera Alta del Ebro	Interna	3	América	Mujeres	2015	25
15	Ribera Alta del Ebro	Interna	4	Asia	Hombres	2015	4
15	Ribera Alta del Ebro	Interna	4	Asia	Mujeres	2015	1
16	Valdejalón	Externa	1	Europa	Hombres	2015	280
16	Valdejalón	Externa	1	Europa	Mujeres	2015	259
16	Valdejalón	Externa	2	África	Hombres	2015	88
16	Valdejalón	Externa	2	África	Mujeres	2015	45
16	Valdejalón	Externa	3	América	Hombres	2015	6
16	Valdejalón	Externa	3	América	Mujeres	2015	13
16	Valdejalón	Externa	4	Asia	Hombres	2015	5
16	Valdejalón	Externa	4	Asia	Mujeres	2015	3
16	Valdejalón	Interna	1	Europa	Hombres	2015	341
16	Valdejalón	Interna	1	Europa	Mujeres	2015	363
16	Valdejalón	Interna	2	África	Hombres	2015	44
16	Valdejalón	Interna	2	África	Mujeres	2015	37
16	Valdejalón	Interna	3	América	Hombres	2015	10
16	Valdejalón	Interna	3	América	Mujeres	2015	24
16	Valdejalón	Interna	4	Asia	Hombres	2015	5
16	Valdejalón	Interna	4	Asia	Mujeres	2015	1
17	D.C. Zaragoza	Externa	1	Europa	Hombres	2015	4140
17	D.C. Zaragoza	Externa	1	Europa	Mujeres	2015	4033
17	D.C. Zaragoza	Externa	2	África	Hombres	2015	1129
17	D.C. Zaragoza	Externa	2	África	Mujeres	2015	525
17	D.C. Zaragoza	Externa	3	América	Hombres	2015	787
17	D.C. Zaragoza	Externa	3	América	Mujeres	2015	1227
17	D.C. Zaragoza	Externa	4	Asia	Hombres	2015	593
17	D.C. Zaragoza	Externa	4	Asia	Mujeres	2015	325
17	D.C. Zaragoza	Externa	5	Otros continentes	Hombres	2015	5
17	D.C. Zaragoza	Externa	5	Otros continentes	Mujeres	2015	4
17	D.C. Zaragoza	Interna	1	Europa	Hombres	2015	4396
17	D.C. Zaragoza	Interna	1	Europa	Mujeres	2015	4549
17	D.C. Zaragoza	Interna	2	África	Hombres	2015	201
17	D.C. Zaragoza	Interna	2	África	Mujeres	2015	123
17	D.C. Zaragoza	Interna	3	América	Hombres	2015	143
17	D.C. Zaragoza	Interna	3	América	Mujeres	2015	301
17	D.C. Zaragoza	Interna	4	Asia	Hombres	2015	34
17	D.C. Zaragoza	Interna	4	Asia	Mujeres	2015	28
17	D.C. Zaragoza	Interna	5	Otros continentes	Hombres	2015	1
18	Ribera Baja del Ebro	Externa	1	Europa	Hombres	2015	25
18	Ribera Baja del Ebro	Externa	1	Europa	Mujeres	2015	22
18	Ribera Baja del Ebro	Externa	2	África	Hombres	2015	19
18	Ribera Baja del Ebro	Externa	2	África	Mujeres	2015	4
18	Ribera Baja del Ebro	Externa	3	América	Hombres	2015	4
18	Ribera Baja del Ebro	Externa	3	América	Mujeres	2015	6
18	Ribera Baja del Ebro	Externa	4	Asia	Hombres	2015	1
18	Ribera Baja del Ebro	Externa	4	Asia	Mujeres	2015	1
18	Ribera Baja del Ebro	Interna	1	Europa	Hombres	2015	76
18	Ribera Baja del Ebro	Interna	1	Europa	Mujeres	2015	82
18	Ribera Baja del Ebro	Interna	2	África	Hombres	2015	7
18	Ribera Baja del Ebro	Interna	2	África	Mujeres	2015	4
18	Ribera Baja del Ebro	Interna	3	América	Mujeres	2015	7
18	Ribera Baja del Ebro	Interna	4	Asia	Hombres	2015	1
18	Ribera Baja del Ebro	Interna	4	Asia	Mujeres	2015	1
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Hombres	2015	113
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	1	Europa	Mujeres	2015	96
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Hombres	2015	65
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	2	África	Mujeres	2015	39
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Hombres	2015	5
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	3	América	Mujeres	2015	6
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Hombres	2015	126
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Externa	4	Asia	Mujeres	2015	13
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Hombres	2015	57
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	1	Europa	Mujeres	2015	64
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Hombres	2015	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	2	África	Mujeres	2015	12
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	3	América	Mujeres	2015	2
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	4	Asia	Hombres	2015	16
19	Bajo Aragón-Caspe / Baix Aragó-Casp	Interna	4	Asia	Mujeres	2015	4
20	Comunidad de Calatayud	Externa	1	Europa	Hombres	2015	616
20	Comunidad de Calatayud	Externa	1	Europa	Mujeres	2015	386
20	Comunidad de Calatayud	Externa	2	África	Hombres	2015	39
20	Comunidad de Calatayud	Externa	2	África	Mujeres	2015	22
20	Comunidad de Calatayud	Externa	3	América	Hombres	2015	16
20	Comunidad de Calatayud	Externa	3	América	Mujeres	2015	28
20	Comunidad de Calatayud	Externa	4	Asia	Hombres	2015	10
20	Comunidad de Calatayud	Externa	4	Asia	Mujeres	2015	6
20	Comunidad de Calatayud	Interna	1	Europa	Hombres	2015	358
20	Comunidad de Calatayud	Interna	1	Europa	Mujeres	2015	341
20	Comunidad de Calatayud	Interna	2	África	Hombres	2015	25
20	Comunidad de Calatayud	Interna	2	África	Mujeres	2015	15
20	Comunidad de Calatayud	Interna	3	América	Hombres	2015	11
20	Comunidad de Calatayud	Interna	3	América	Mujeres	2015	18
20	Comunidad de Calatayud	Interna	4	Asia	Hombres	2015	2
20	Comunidad de Calatayud	Interna	4	Asia	Mujeres	2015	4
21	Campo de Cariñena	Externa	1	Europa	Hombres	2015	75
21	Campo de Cariñena	Externa	1	Europa	Mujeres	2015	80
21	Campo de Cariñena	Externa	2	África	Hombres	2015	21
21	Campo de Cariñena	Externa	2	África	Mujeres	2015	12
21	Campo de Cariñena	Externa	3	América	Hombres	2015	3
21	Campo de Cariñena	Externa	3	América	Mujeres	2015	10
21	Campo de Cariñena	Externa	4	Asia	Hombres	2015	1
21	Campo de Cariñena	Interna	1	Europa	Hombres	2015	116
21	Campo de Cariñena	Interna	1	Europa	Mujeres	2015	120
21	Campo de Cariñena	Interna	2	África	Hombres	2015	10
21	Campo de Cariñena	Interna	2	África	Mujeres	2015	6
21	Campo de Cariñena	Interna	3	América	Mujeres	2015	1
22	Campo de Belchite	Externa	1	Europa	Hombres	2015	20
22	Campo de Belchite	Externa	1	Europa	Mujeres	2015	11
22	Campo de Belchite	Externa	2	África	Hombres	2015	1
22	Campo de Belchite	Externa	2	África	Mujeres	2015	4
22	Campo de Belchite	Externa	3	América	Hombres	2015	2
22	Campo de Belchite	Externa	3	América	Mujeres	2015	7
22	Campo de Belchite	Interna	1	Europa	Hombres	2015	66
22	Campo de Belchite	Interna	1	Europa	Mujeres	2015	60
22	Campo de Belchite	Interna	2	África	Hombres	2015	6
22	Campo de Belchite	Interna	3	América	Mujeres	2015	4
23	Bajo Martín	Externa	1	Europa	Hombres	2015	20
23	Bajo Martín	Externa	1	Europa	Mujeres	2015	23
23	Bajo Martín	Externa	2	África	Hombres	2015	17
23	Bajo Martín	Externa	2	África	Mujeres	2015	12
23	Bajo Martín	Externa	3	América	Hombres	2015	1
23	Bajo Martín	Externa	4	Asia	Hombres	2015	2
23	Bajo Martín	Interna	1	Europa	Hombres	2015	48
23	Bajo Martín	Interna	1	Europa	Mujeres	2015	53
23	Bajo Martín	Interna	2	África	Hombres	2015	16
23	Bajo Martín	Interna	2	África	Mujeres	2015	8
23	Bajo Martín	Interna	3	América	Hombres	2015	2
23	Bajo Martín	Interna	3	América	Mujeres	2015	4
24	Campo de Daroca	Externa	1	Europa	Hombres	2015	30
24	Campo de Daroca	Externa	1	Europa	Mujeres	2015	31
24	Campo de Daroca	Externa	2	África	Hombres	2015	9
24	Campo de Daroca	Externa	2	África	Mujeres	2015	8
