Mes (código)	Mes y año	Comarca código	Comarca nombre	Sexo	Afiliaciones en alta
201709	Septiembre 2017	05	Cinco Villas	Mujeres	647
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	2379
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	648
201709	Septiembre 2017	08	Cinca Medio	Mujeres	497
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	437
201709	Septiembre 2017	10	Los Monegros	Mujeres	308
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	730
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	290
201709	Septiembre 2017	13	Campo de Borja	Mujeres	287
201709	Septiembre 2017	14	Aranda	Mujeres	144
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	704
201709	Septiembre 2017	16	Valdejalón	Mujeres	744
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	23396
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	245
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	407
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	839
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	251
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	89
201709	Septiembre 2017	23	Bajo Martín	Mujeres	117
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	104
201709	Septiembre 2017	25	Jiloca	Mujeres	240
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	139
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	152
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	747
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	1608
201709	Septiembre 2017	30	Maestrazgo	Mujeres	46
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	76
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	167
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	164
201709	Septiembre 2017	01	La Jacetania	Hombres	435
201709	Septiembre 2017	02	Alto Gállego	Hombres	457
201709	Septiembre 2017	03	Sobrarbe	Hombres	225
201709	Septiembre 2017	04	La Ribagorza	Hombres	370
201709	Septiembre 2017	05	Cinco Villas	Hombres	1065
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	2303
201709	Septiembre 2017	07	Somontano de Barbastro	Hombres	705
201709	Septiembre 2017	08	Cinca Medio	Hombres	756
201709	Septiembre 2017	09	La Litera / La Llitera	Hombres	679
201709	Septiembre 2017	10	Los Monegros	Hombres	558
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Hombres	823
201709	Septiembre 2017	12	Tarazona y el Moncayo	Hombres	347
201709	Septiembre 2017	13	Campo de Borja	Hombres	385
201709	Septiembre 2017	14	Aranda	Hombres	232
201709	Septiembre 2017	15	Ribera Alta del Ebro	Hombres	1898
201709	Septiembre 2017	16	Valdejalón	Hombres	1199
201709	Septiembre 2017	17	D.C. Zaragoza	Hombres	21631
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	311
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	413
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	961
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	444
201709	Septiembre 2017	22	Campo de Belchite	Hombres	117
201709	Septiembre 2017	23	Bajo Martín	Hombres	262
201709	Septiembre 2017	24	Campo de Daroca	Hombres	175
201709	Septiembre 2017	25	Jiloca	Hombres	368
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	220
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	260
201709	Septiembre 2017	28	Bajo Aragón	Hombres	823
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	1824
201709	Septiembre 2017	30	Maestrazgo	Hombres	96
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	115
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	240
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	257
201709	Septiembre 2017	01	La Jacetania	Mujeres	404
201709	Septiembre 2017	02	Alto Gállego	Mujeres	275
201709	Septiembre 2017	03	Sobrarbe	Mujeres	174
201709	Septiembre 2017	04	La Ribagorza	Mujeres	277
201709	Septiembre 2017	05	Cinco Villas	Mujeres	618
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	2398
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	650
201709	Septiembre 2017	08	Cinca Medio	Mujeres	460
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	400
201709	Septiembre 2017	10	Los Monegros	Mujeres	326
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	612
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	282
201709	Septiembre 2017	13	Campo de Borja	Mujeres	324
201709	Septiembre 2017	14	Aranda	Mujeres	127
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	646
201709	Septiembre 2017	16	Valdejalón	Mujeres	595
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	21036
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	190
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	336
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	711
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	186
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	72
201709	Septiembre 2017	23	Bajo Martín	Mujeres	126
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	99
201709	Septiembre 2017	25	Jiloca	Mujeres	226
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	138
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	145
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	646
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	1655
201709	Septiembre 2017	30	Maestrazgo	Mujeres	63
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	84
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	159
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	202
201709	Septiembre 2017	01	La Jacetania	Hombres	372
201709	Septiembre 2017	02	Alto Gállego	Hombres	358
201709	Septiembre 2017	03	Sobrarbe	Hombres	222
201709	Septiembre 2017	04	La Ribagorza	Hombres	311
201709	Septiembre 2017	05	Cinco Villas	Hombres	896
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	2089
201709	Septiembre 2017	07	Somontano de Barbastro	Hombres	630
201709	Septiembre 2017	08	Cinca Medio	Hombres	578
201709	Septiembre 2017	09	La Litera / La Llitera	Hombres	577
201709	Septiembre 2017	10	Los Monegros	Hombres	533
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Hombres	664
201709	Septiembre 2017	12	Tarazona y el Moncayo	Hombres	274
201709	Septiembre 2017	13	Campo de Borja	Hombres	286
201709	Septiembre 2017	14	Aranda	Hombres	174
201709	Septiembre 2017	15	Ribera Alta del Ebro	Hombres	2528
201709	Septiembre 2017	16	Valdejalón	Hombres	867
201709	Septiembre 2017	17	D.C. Zaragoza	Hombres	17148
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	280
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	333
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	755
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	375
201709	Septiembre 2017	22	Campo de Belchite	Hombres	101
201709	Septiembre 2017	23	Bajo Martín	Hombres	228
201709	Septiembre 2017	24	Campo de Daroca	Hombres	137
201709	Septiembre 2017	25	Jiloca	Hombres	271
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	156
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	210
201709	Septiembre 2017	28	Bajo Aragón	Hombres	658
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	1519
201709	Septiembre 2017	30	Maestrazgo	Hombres	98
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	105
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	210
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	240
201709	Septiembre 2017	01	La Jacetania	Mujeres	356
201709	Septiembre 2017	02	Alto Gállego	Mujeres	214
201709	Septiembre 2017	03	Sobrarbe	Mujeres	110
201709	Septiembre 2017	04	La Ribagorza	Mujeres	217
201709	Septiembre 2017	05	Cinco Villas	Mujeres	559
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	2046
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	600
201709	Septiembre 2017	08	Cinca Medio	Mujeres	332
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	296
201709	Septiembre 2017	10	Los Monegros	Mujeres	279
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	443
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	170
201709	Septiembre 2017	13	Campo de Borja	Mujeres	246
201709	Septiembre 2017	14	Aranda	Mujeres	74
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	558
201709	Septiembre 2017	16	Valdejalón	Mujeres	406
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	16687
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	191
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	233
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	589
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	149
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	45
201709	Septiembre 2017	23	Bajo Martín	Mujeres	98
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	80
201709	Septiembre 2017	25	Jiloca	Mujeres	207
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	92
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	112
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	528
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	1349
201709	Septiembre 2017	30	Maestrazgo	Mujeres	61
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	74
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	119
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	168
201709	Septiembre 2017	01	La Jacetania	Hombres	256
201709	Septiembre 2017	02	Alto Gállego	Hombres	211
201709	Septiembre 2017	03	Sobrarbe	Hombres	130
201709	Septiembre 2017	04	La Ribagorza	Hombres	213
201709	Septiembre 2017	05	Cinco Villas	Hombres	546
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	1259
201709	Septiembre 2017	07	Somontano de Barbastro	Hombres	434
201709	Septiembre 2017	08	Cinca Medio	Hombres	365
201709	Septiembre 2017	09	La Litera / La Llitera	Hombres	338
201709	Septiembre 2017	10	Los Monegros	Hombres	363
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Hombres	401
201709	Septiembre 2017	12	Tarazona y el Moncayo	Hombres	142
201709	Septiembre 2017	13	Campo de Borja	Hombres	166
201709	Septiembre 2017	14	Aranda	Hombres	82
201709	Septiembre 2017	15	Ribera Alta del Ebro	Hombres	2010
201709	Septiembre 2017	16	Valdejalón	Hombres	455
201709	Septiembre 2017	17	D.C. Zaragoza	Hombres	9998
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	148
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	244
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	471
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	185
201709	Septiembre 2017	22	Campo de Belchite	Hombres	55
201709	Septiembre 2017	23	Bajo Martín	Hombres	118
201709	Septiembre 2017	24	Campo de Daroca	Hombres	82
201709	Septiembre 2017	25	Jiloca	Hombres	157
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	65
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	79
201709	Septiembre 2017	28	Bajo Aragón	Hombres	370
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	858
201709	Septiembre 2017	30	Maestrazgo	Hombres	53
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	47
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	113
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	181
201709	Septiembre 2017	01	La Jacetania	Mujeres	198
201709	Septiembre 2017	02	Alto Gállego	Mujeres	124
201709	Septiembre 2017	03	Sobrarbe	Mujeres	84
201709	Septiembre 2017	04	La Ribagorza	Mujeres	155
201709	Septiembre 2017	05	Cinco Villas	Mujeres	281
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	1223
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	327
201709	Septiembre 2017	08	Cinca Medio	Mujeres	177
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	210
201709	Septiembre 2017	10	Los Monegros	Mujeres	197
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	255
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	97
201709	Septiembre 2017	13	Campo de Borja	Mujeres	128
201709	Septiembre 2017	14	Aranda	Mujeres	43
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	236
201709	Septiembre 2017	16	Valdejalón	Mujeres	221
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	10181
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	116
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	155
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	297
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	93
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	32
201709	Septiembre 2017	23	Bajo Martín	Mujeres	52
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	51
201709	Septiembre 2017	25	Jiloca	Mujeres	134
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	32
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	34
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	322
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	780
201709	Septiembre 2017	30	Maestrazgo	Mujeres	35
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	51
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	71
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	149
201709	Septiembre 2017	01	La Jacetania	Hombres	39
201709	Septiembre 2017	02	Alto Gállego	Hombres	26
201709	Septiembre 2017	03	Sobrarbe	Hombres	21
201709	Septiembre 2017	04	La Ribagorza	Hombres	42
201709	Septiembre 2017	05	Cinco Villas	Hombres	81
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	135
201709	Septiembre 2017	07	Somontano de Barbastro	Hombres	61
201709	Septiembre 2017	08	Cinca Medio	Hombres	60
201709	Septiembre 2017	09	La Litera / La Llitera	Hombres	79
201709	Septiembre 2017	10	Los Monegros	Hombres	71
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Hombres	81
201709	Septiembre 2017	12	Tarazona y el Moncayo	Hombres	15
201709	Septiembre 2017	13	Campo de Borja	Hombres	19
201709	Septiembre 2017	14	Aranda	Hombres	8
201709	Septiembre 2017	15	Ribera Alta del Ebro	Hombres	47
201709	Septiembre 2017	16	Valdejalón	Hombres	60
201709	Septiembre 2017	17	D.C. Zaragoza	Hombres	1039
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	20
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	26
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	62
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	24
201709	Septiembre 2017	22	Campo de Belchite	Hombres	9
201709	Septiembre 2017	23	Bajo Martín	Hombres	14
201709	Septiembre 2017	24	Campo de Daroca	Hombres	15
201709	Septiembre 2017	25	Jiloca	Hombres	20
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	8
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	5
201709	Septiembre 2017	28	Bajo Aragón	Hombres	39
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	51
201709	Septiembre 2017	30	Maestrazgo	Hombres	7
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	10
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	11
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	17
201709	Septiembre 2017	01	La Jacetania	Mujeres	33
201709	Septiembre 2017	02	Alto Gállego	Mujeres	16
201709	Septiembre 2017	03	Sobrarbe	Mujeres	32
201709	Septiembre 2017	04	La Ribagorza	Mujeres	33
201709	Septiembre 2017	05	Cinco Villas	Mujeres	44
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	135
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	50
201709	Septiembre 2017	08	Cinca Medio	Mujeres	37
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	53
201709	Septiembre 2017	10	Los Monegros	Mujeres	46
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	37
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	9
201709	Septiembre 2017	13	Campo de Borja	Mujeres	9
201709	Septiembre 2017	14	Aranda	Mujeres	4
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	30
201709	Septiembre 2017	16	Valdejalón	Mujeres	37
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	1017
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	15
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	21
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	43
201709	Septiembre 2017	21	Campo de Cariñena	Mujeres	18
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	8
201709	Septiembre 2017	23	Bajo Martín	Mujeres	6
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	7
201709	Septiembre 2017	25	Jiloca	Mujeres	21
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	8
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	4
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	37
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	63
201709	Septiembre 2017	30	Maestrazgo	Mujeres	5
201709	Septiembre 2017	31	Sierra de Albarracín	Mujeres	7
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	12
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	28
201709	Septiembre 2017	01	La Jacetania	Hombres	10
201709	Septiembre 2017	02	Alto Gállego	Hombres	9
201709	Septiembre 2017	03	Sobrarbe	Hombres	7
201709	Septiembre 2017	04	La Ribagorza	Hombres	13
201709	Septiembre 2017	05	Cinco Villas	Hombres	19
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	60
201709	Septiembre 2017	07	Somontano de Barbastro	Hombres	26
201709	Septiembre 2017	08	Cinca Medio	Hombres	16
201709	Septiembre 2017	09	La Litera / La Llitera	Hombres	31
201709	Septiembre 2017	10	Los Monegros	Hombres	24
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Hombres	27
201709	Septiembre 2017	12	Tarazona y el Moncayo	Hombres	3
201709	Septiembre 2017	13	Campo de Borja	Hombres	1
201709	Septiembre 2017	14	Aranda	Hombres	2
201709	Septiembre 2017	15	Ribera Alta del Ebro	Hombres	20
201709	Septiembre 2017	16	Valdejalón	Hombres	15
201709	Septiembre 2017	17	D.C. Zaragoza	Hombres	373
201709	Septiembre 2017	18	Ribera Baja del Ebro	Hombres	6
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2
201709	Septiembre 2017	20	Comunidad de Calatayud	Hombres	16
201709	Septiembre 2017	21	Campo de Cariñena	Hombres	3
201709	Septiembre 2017	22	Campo de Belchite	Hombres	8
201709	Septiembre 2017	23	Bajo Martín	Hombres	2
201709	Septiembre 2017	24	Campo de Daroca	Hombres	5
201709	Septiembre 2017	25	Jiloca	Hombres	2
201709	Septiembre 2017	26	Cuencas Mineras	Hombres	4
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Hombres	4
201709	Septiembre 2017	28	Bajo Aragón	Hombres	11
201709	Septiembre 2017	29	Comunidad de Teruel	Hombres	11
201709	Septiembre 2017	31	Sierra de Albarracín	Hombres	2
201709	Septiembre 2017	32	Gúdar-Javalambre	Hombres	2
201709	Septiembre 2017	33	Matarraña / Matarranya	Hombres	4
201709	Septiembre 2017	01	La Jacetania	Mujeres	11
201709	Septiembre 2017	02	Alto Gállego	Mujeres	4
201709	Septiembre 2017	03	Sobrarbe	Mujeres	8
201709	Septiembre 2017	04	La Ribagorza	Mujeres	12
201709	Septiembre 2017	05	Cinco Villas	Mujeres	9
201709	Septiembre 2017	06	Hoya de Huesca / Plana de Uesca	Mujeres	26
201709	Septiembre 2017	07	Somontano de Barbastro	Mujeres	9
201709	Septiembre 2017	08	Cinca Medio	Mujeres	7
201709	Septiembre 2017	09	La Litera / La Llitera	Mujeres	12
201709	Septiembre 2017	10	Los Monegros	Mujeres	10
201709	Septiembre 2017	11	Bajo Cinca / Baix Cinca	Mujeres	12
201709	Septiembre 2017	12	Tarazona y el Moncayo	Mujeres	2
201709	Septiembre 2017	13	Campo de Borja	Mujeres	6
201709	Septiembre 2017	14	Aranda	Mujeres	1
201709	Septiembre 2017	15	Ribera Alta del Ebro	Mujeres	9
201709	Septiembre 2017	16	Valdejalón	Mujeres	7
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	270
201709	Septiembre 2017	18	Ribera Baja del Ebro	Mujeres	1
201709	Septiembre 2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	1
201709	Septiembre 2017	20	Comunidad de Calatayud	Mujeres	7
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	2
201709	Septiembre 2017	24	Campo de Daroca	Mujeres	2
201709	Septiembre 2017	25	Jiloca	Mujeres	2
201709	Septiembre 2017	26	Cuencas Mineras	Mujeres	3
201709	Septiembre 2017	27	Andorra-Sierra de Arcos	Mujeres	1
201709	Septiembre 2017	28	Bajo Aragón	Mujeres	5
201709	Septiembre 2017	29	Comunidad de Teruel	Mujeres	9
201709	Septiembre 2017	30	Maestrazgo	Mujeres	1
201709	Septiembre 2017	32	Gúdar-Javalambre	Mujeres	1
201709	Septiembre 2017	33	Matarraña / Matarranya	Mujeres	1
201709	Septiembre 2017	05	Cinco Villas	Mujeres	1
201709	Septiembre 2017	17	D.C. Zaragoza	Mujeres	4
201709	Septiembre 2017	22	Campo de Belchite	Mujeres	1
201706	Junio 2017	01	La Jacetania	Hombres	48
201706	Junio 2017	02	Alto Gállego	Hombres	21
201706	Junio 2017	03	Sobrarbe	Hombres	34
201706	Junio 2017	04	La Ribagorza	Hombres	20
201706	Junio 2017	05	Cinco Villas	Hombres	68
201706	Junio 2017	06	Hoya de Huesca / Plana de Uesca	Hombres	144
201706	Junio 2017	07	Somontano de Barbastro	Hombres	67
201706	Junio 2017	08	Cinca Medio	Hombres	66
201706	Junio 2017	09	La Litera / La Llitera	Hombres	85
