Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2015	UPyD	142	UNIÓN PROGRESO Y DEMOCRACIA	25	Jiloca
2015	UPyD	84	UNIÓN PROGRESO Y DEMOCRACIA	26	Cuencas Mineras
2015	UPyD	109	UNIÓN PROGRESO Y DEMOCRACIA	27	Andorra-Sierra de Arcos
2015	UPyD	356	UNIÓN PROGRESO Y DEMOCRACIA	28	Bajo Aragón
2015	UPyD	529	UNIÓN PROGRESO Y DEMOCRACIA	29	Comunidad de Teruel
2015	UPyD	26	UNIÓN PROGRESO Y DEMOCRACIA	30	Maestrazgo
2015	UPyD	56	UNIÓN PROGRESO Y DEMOCRACIA	31	Sierra de Albarracín
2015	UPyD	53	UNIÓN PROGRESO Y DEMOCRACIA	32	Gúdar-Javalambre
2015	UPyD	64	UNIÓN PROGRESO Y DEMOCRACIA	33	Matarraña / Matarranya
2015	RECORTES CERO-GRUPO VERDE	71	RECORTES CERO-GRUPO VERDE	01	La Jacetania
2015	RECORTES CERO-GRUPO VERDE	54	RECORTES CERO-GRUPO VERDE	02	Alto Gállego
2015	RECORTES CERO-GRUPO VERDE	19	RECORTES CERO-GRUPO VERDE	03	Sobrarbe
2015	RECORTES CERO-GRUPO VERDE	59	RECORTES CERO-GRUPO VERDE	04	La Ribagorza
2015	RECORTES CERO-GRUPO VERDE	86	RECORTES CERO-GRUPO VERDE	05	Cinco Villas
2015	RECORTES CERO-GRUPO VERDE	319	RECORTES CERO-GRUPO VERDE	06	Hoya de Huesca / Plana de Uesca
2015	RECORTES CERO-GRUPO VERDE	84	RECORTES CERO-GRUPO VERDE	07	Somontano de Barbastro
2015	RECORTES CERO-GRUPO VERDE	47	RECORTES CERO-GRUPO VERDE	08	Cinca Medio
2015	RECORTES CERO-GRUPO VERDE	50	RECORTES CERO-GRUPO VERDE	09	La Litera / La Llitera
2015	RECORTES CERO-GRUPO VERDE	35	RECORTES CERO-GRUPO VERDE	10	Los Monegros
2015	RECORTES CERO-GRUPO VERDE	46	RECORTES CERO-GRUPO VERDE	11	Bajo Cinca / Baix Cinca
2015	RECORTES CERO-GRUPO VERDE	70	RECORTES CERO-GRUPO VERDE	12	Tarazona y el Moncayo
2015	RECORTES CERO-GRUPO VERDE	48	RECORTES CERO-GRUPO VERDE	13	Campo de Borja
2015	RECORTES CERO-GRUPO VERDE	11	RECORTES CERO-GRUPO VERDE	14	Aranda
2015	RECORTES CERO-GRUPO VERDE	101	RECORTES CERO-GRUPO VERDE	15	Ribera Alta del Ebro
2015	RECORTES CERO-GRUPO VERDE	71	RECORTES CERO-GRUPO VERDE	16	Valdejalón
2015	RECORTES CERO-GRUPO VERDE	3845	RECORTES CERO-GRUPO VERDE	17	Central
2015	RECORTES CERO-GRUPO VERDE	38	RECORTES CERO-GRUPO VERDE	18	Ribera Baja del Ebro
2015	RECORTES CERO-GRUPO VERDE	40	RECORTES CERO-GRUPO VERDE	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	RECORTES CERO-GRUPO VERDE	117	RECORTES CERO-GRUPO VERDE	20	Comunidad de Calatayud
2015	RECORTES CERO-GRUPO VERDE	30	RECORTES CERO-GRUPO VERDE	21	Campo de Cariñena
2015	RECORTES CERO-GRUPO VERDE	20	RECORTES CERO-GRUPO VERDE	22	Campo de Belchite
2015	RECORTES CERO-GRUPO VERDE	6	RECORTES CERO-GRUPO VERDE	23	Bajo Martín
2015	RECORTES CERO-GRUPO VERDE	137	RECORTES CERO-GRUPO VERDE	24	Campo de Daroca
2015	RECORTES CERO-GRUPO VERDE	32	RECORTES CERO-GRUPO VERDE	25	Jiloca
2015	RECORTES CERO-GRUPO VERDE	20	RECORTES CERO-GRUPO VERDE	26	Cuencas Mineras
2015	RECORTES CERO-GRUPO VERDE	26	RECORTES CERO-GRUPO VERDE	27	Andorra-Sierra de Arcos
2015	RECORTES CERO-GRUPO VERDE	76	RECORTES CERO-GRUPO VERDE	28	Bajo Aragón
2015	RECORTES CERO-GRUPO VERDE	136	RECORTES CERO-GRUPO VERDE	29	Comunidad de Teruel
2015	RECORTES CERO-GRUPO VERDE	4	RECORTES CERO-GRUPO VERDE	30	Maestrazgo
2015	RECORTES CERO-GRUPO VERDE	11	RECORTES CERO-GRUPO VERDE	31	Sierra de Albarracín
2015	RECORTES CERO-GRUPO VERDE	15	RECORTES CERO-GRUPO VERDE	32	Gúdar-Javalambre
2015	RECORTES CERO-GRUPO VERDE	15	RECORTES CERO-GRUPO VERDE	33	Matarraña / Matarranya
2015	VOX	0	VOX	01	La Jacetania
2015	VOX	71	VOX	05	Cinco Villas
2015	VOX	2	VOX	06	Hoya de Huesca / Plana de Uesca
2015	VOX	15	VOX	10	Los Monegros
2015	VOX	0	VOX	11	Bajo Cinca / Baix Cinca
2015	VOX	33	VOX	12	Tarazona y el Moncayo
2015	VOX	20	VOX	13	Campo de Borja
2015	VOX	9	VOX	14	Aranda
2015	VOX	67	VOX	15	Ribera Alta del Ebro
2015	VOX	64	VOX	16	Valdejalón
2015	VOX	3377	VOX	17	Central
2015	VOX	23	VOX	18	Ribera Baja del Ebro
2015	VOX	36	VOX	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	VOX	99	VOX	20	Comunidad de Calatayud
2015	VOX	28	VOX	21	Campo de Cariñena
2015	VOX	17	VOX	22	Campo de Belchite
2015	VOX	16	VOX	24	Campo de Daroca
2015	INDEPENDIENTES-FIA	25	INDEPENDIENTES POR ARAGÓN	01	La Jacetania
2015	INDEPENDIENTES-FIA	23	INDEPENDIENTES POR ARAGÓN	02	Alto Gállego
2015	INDEPENDIENTES-FIA	3	INDEPENDIENTES POR ARAGÓN	03	Sobrarbe
2015	INDEPENDIENTES-FIA	19	INDEPENDIENTES POR ARAGÓN	04	La Ribagorza
2015	INDEPENDIENTES-FIA	55	INDEPENDIENTES POR ARAGÓN	05	Cinco Villas
2015	INDEPENDIENTES-FIA	83	INDEPENDIENTES POR ARAGÓN	06	Hoya de Huesca / Plana de Uesca
2015	INDEPENDIENTES-FIA	36	INDEPENDIENTES POR ARAGÓN	07	Somontano de Barbastro
2015	INDEPENDIENTES-FIA	32	INDEPENDIENTES POR ARAGÓN	08	Cinca Medio
2015	INDEPENDIENTES-FIA	20	INDEPENDIENTES POR ARAGÓN	09	La Litera / La Llitera
2015	INDEPENDIENTES-FIA	33	INDEPENDIENTES POR ARAGÓN	10	Los Monegros
2015	INDEPENDIENTES-FIA	16	INDEPENDIENTES POR ARAGÓN	11	Bajo Cinca / Baix Cinca
2015	INDEPENDIENTES-FIA	36	INDEPENDIENTES POR ARAGÓN	12	Tarazona y el Moncayo
2015	INDEPENDIENTES-FIA	21	INDEPENDIENTES POR ARAGÓN	13	Campo de Borja
2015	INDEPENDIENTES-FIA	72	INDEPENDIENTES POR ARAGÓN	14	Aranda
2015	INDEPENDIENTES-FIA	37	INDEPENDIENTES POR ARAGÓN	15	Ribera Alta del Ebro
2015	INDEPENDIENTES-FIA	58	INDEPENDIENTES POR ARAGÓN	16	Valdejalón
2015	INDEPENDIENTES-FIA	1995	INDEPENDIENTES POR ARAGÓN	17	Central
2015	INDEPENDIENTES-FIA	19	INDEPENDIENTES POR ARAGÓN	18	Ribera Baja del Ebro
2015	INDEPENDIENTES-FIA	19	INDEPENDIENTES POR ARAGÓN	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	INDEPENDIENTES-FIA	57	INDEPENDIENTES POR ARAGÓN	20	Comunidad de Calatayud
2015	INDEPENDIENTES-FIA	17	INDEPENDIENTES POR ARAGÓN	21	Campo de Cariñena
2015	INDEPENDIENTES-FIA	11	INDEPENDIENTES POR ARAGÓN	22	Campo de Belchite
2015	INDEPENDIENTES-FIA	10	INDEPENDIENTES POR ARAGÓN	24	Campo de Daroca
2015	PCPE	53	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	01	La Jacetania
2015	PCPE	36	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	02	Alto Gállego
2015	PCPE	16	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	03	Sobrarbe
2015	PCPE	30	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	04	La Ribagorza
2015	PCPE	35	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	05	Cinco Villas
2015	PCPE	175	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	06	Hoya de Huesca / Plana de Uesca
2015	PCPE	48	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	07	Somontano de Barbastro
2015	PCPE	63	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	08	Cinca Medio
2015	PCPE	49	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	09	La Litera / La Llitera
2015	PCPE	33	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	10	Los Monegros
2015	PCPE	43	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	11	Bajo Cinca / Baix Cinca
2015	PCPE	21	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	12	Tarazona y el Moncayo
2015	PCPE	12	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	13	Campo de Borja
2015	PCPE	7	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	14	Aranda
2015	PCPE	50	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	15	Ribera Alta del Ebro
2015	PCPE	33	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	16	Valdejalón
2015	PCPE	1107	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	17	Central
2015	PCPE	13	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	18	Ribera Baja del Ebro
2015	PCPE	22	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	PCPE	29	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	20	Comunidad de Calatayud
2015	PCPE	15	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	21	Campo de Cariñena
2015	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	22	Campo de Belchite
2015	PCPE	45	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	23	Bajo Martín
2015	PCPE	11	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	24	Campo de Daroca
2015	PCPE	20	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	25	Jiloca
2015	PCPE	14	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	26	Cuencas Mineras
2015	PCPE	28	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	27	Andorra-Sierra de Arcos
2015	PCPE	69	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	28	Bajo Aragón
2015	PCPE	93	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	29	Comunidad de Teruel
2015	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	30	Maestrazgo
2015	PCPE	12	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	31	Sierra de Albarracín
2015	PCPE	18	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	32	Gúdar-Javalambre
2015	PCPE	10	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	33	Matarraña / Matarranya
2015	BAR	0	BAR	01	La Jacetania
2015	BAR	27	BAR	05	Cinco Villas
2015	BAR	1	BAR	06	Hoya de Huesca / Plana de Uesca
2015	BAR	4	BAR	10	Los Monegros
2015	BAR	0	BAR	11	Bajo Cinca / Baix Cinca
2015	BAR	16	BAR	12	Tarazona y el Moncayo
2015	BAR	6	BAR	13	Campo de Borja
2015	BAR	4	BAR	14	Aranda
2015	BAR	22	BAR	15	Ribera Alta del Ebro
2015	BAR	30	BAR	16	Valdejalón
2015	BAR	1004	BAR	17	Central
2015	BAR	9	BAR	18	Ribera Baja del Ebro
2015	BAR	6	BAR	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	BAR	32	BAR	20	Comunidad de Calatayud
2015	BAR	9	BAR	21	Campo de Cariñena
2015	BAR	4	BAR	22	Campo de Belchite
2015	BAR	5	BAR	24	Campo de Daroca
2011	PP-PAR	11231	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	01	La Jacetania
2011	PP-PAR	8592	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	02	Alto Gállego
2011	PP-PAR	5302	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	03	Sobrarbe
2011	PP-PAR	9103	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	04	La Ribagorza
2011	PP-PAR	22140	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	05	Cinco Villas
2011	PP-PAR	46145	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	06	Hoya de Huesca / Plana de Uesca
2011	PP-PAR	18619	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	07	Somontano de Barbastro
2011	PP-PAR	16660	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	08	Cinca Medio
2011	PP-PAR	14354	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	09	La Litera / La Llitera
2011	PP-PAR	17718	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	10	Los Monegros
2011	PP-PAR	17914	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	11	Bajo Cinca / Baix Cinca
2011	PP-PAR	11826	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	12	Tarazona y el Moncayo
2011	PP-PAR	11301	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	13	Campo de Borja
2011	PP-PAR	7035	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	14	Aranda
2011	PP-PAR	17962	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	15	Ribera Alta del Ebro
2011	PP-PAR	20732	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	16	Valdejalón
2011	PP-PAR	495348	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	17	Central
2011	PP-PAR	6644	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	18	Ribera Baja del Ebro
2011	PP-PAR	9619	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	PP-PAR	31610	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	20	Comunidad de Calatayud
2011	PP-PAR	8215	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	21	Campo de Cariñena
2011	PP-PAR	5715	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	22	Campo de Belchite
2011	PP-PAR	5509	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	23	Bajo Martín
2011	PP-PAR	6623	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	24	Campo de Daroca
2011	PP-PAR	12487	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	25	Jiloca
2011	PP-PAR	5554	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	26	Cuencas Mineras
2011	PP-PAR	7217	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	27	Andorra-Sierra de Arcos
2011	PP-PAR	21106	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	28	Bajo Aragón
2011	PP-PAR	37484	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	29	Comunidad de Teruel
2011	PP-PAR	3171	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	30	Maestrazgo
2011	PP-PAR	4114	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	31	Sierra de Albarracín
2011	PP-PAR	6666	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	32	Gúdar-Javalambre
2011	PP-PAR	7156	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	33	Matarraña / Matarranya
2011	PSOE	8561	PARTIDO SOCIALISTA OBRERO ESPAÑOL	01	La Jacetania
2011	PSOE	6705	PARTIDO SOCIALISTA OBRERO ESPAÑOL	02	Alto Gállego
2011	PSOE	3822	PARTIDO SOCIALISTA OBRERO ESPAÑOL	03	Sobrarbe
2011	PSOE	6030	PARTIDO SOCIALISTA OBRERO ESPAÑOL	04	La Ribagorza
2011	PSOE	20654	PARTIDO SOCIALISTA OBRERO ESPAÑOL	05	Cinco Villas
2011	PSOE	30521	PARTIDO SOCIALISTA OBRERO ESPAÑOL	06	Hoya de Huesca / Plana de Uesca
2011	PSOE	12726	PARTIDO SOCIALISTA OBRERO ESPAÑOL	07	Somontano de Barbastro
2011	PSOE	12342	PARTIDO SOCIALISTA OBRERO ESPAÑOL	08	Cinca Medio
2011	PSOE	9857	PARTIDO SOCIALISTA OBRERO ESPAÑOL	09	La Litera / La Llitera
2011	PSOE	12528	PARTIDO SOCIALISTA OBRERO ESPAÑOL	10	Los Monegros
2011	PSOE	11735	PARTIDO SOCIALISTA OBRERO ESPAÑOL	11	Bajo Cinca / Baix Cinca
2011	PSOE	7689	PARTIDO SOCIALISTA OBRERO ESPAÑOL	12	Tarazona y el Moncayo
2011	PSOE	9596	PARTIDO SOCIALISTA OBRERO ESPAÑOL	13	Campo de Borja
2011	PSOE	3622	PARTIDO SOCIALISTA OBRERO ESPAÑOL	14	Aranda
2011	PSOE	16650	PARTIDO SOCIALISTA OBRERO ESPAÑOL	15	Ribera Alta del Ebro
2011	PSOE	12251	PARTIDO SOCIALISTA OBRERO ESPAÑOL	16	Valdejalón
2011	PSOE	302381	PARTIDO SOCIALISTA OBRERO ESPAÑOL	17	Central
2011	PSOE	5864	PARTIDO SOCIALISTA OBRERO ESPAÑOL	18	Ribera Baja del Ebro
2011	PSOE	7572	PARTIDO SOCIALISTA OBRERO ESPAÑOL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	PSOE	21037	PARTIDO SOCIALISTA OBRERO ESPAÑOL	20	Comunidad de Calatayud
2011	PSOE	6255	PARTIDO SOCIALISTA OBRERO ESPAÑOL	21	Campo de Cariñena
2011	PSOE	3032	PARTIDO SOCIALISTA OBRERO ESPAÑOL	22	Campo de Belchite
2011	PSOE	4609	PARTIDO SOCIALISTA OBRERO ESPAÑOL	23	Bajo Martín
2011	PSOE	2681	PARTIDO SOCIALISTA OBRERO ESPAÑOL	24	Campo de Daroca
2011	PSOE	5840	PARTIDO SOCIALISTA OBRERO ESPAÑOL	25	Jiloca
2011	PSOE	6520	PARTIDO SOCIALISTA OBRERO ESPAÑOL	26	Cuencas Mineras
2011	PSOE	6177	PARTIDO SOCIALISTA OBRERO ESPAÑOL	27	Andorra-Sierra de Arcos
2011	PSOE	13216	PARTIDO SOCIALISTA OBRERO ESPAÑOL	28	Bajo Aragón
2011	PSOE	19670	PARTIDO SOCIALISTA OBRERO ESPAÑOL	29	Comunidad de Teruel
2011	PSOE	1796	PARTIDO SOCIALISTA OBRERO ESPAÑOL	30	Maestrazgo
2011	PSOE	2839	PARTIDO SOCIALISTA OBRERO ESPAÑOL	31	Sierra de Albarracín
2011	PSOE	4550	PARTIDO SOCIALISTA OBRERO ESPAÑOL	32	Gúdar-Javalambre
2011	PSOE	4202	PARTIDO SOCIALISTA OBRERO ESPAÑOL	33	Matarraña / Matarranya
2011	CHA-IU	2510	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	01	La Jacetania
2011	CHA-IU	1656	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	02	Alto Gállego
2011	CHA-IU	1044	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	03	Sobrarbe
2011	CHA-IU	1234	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	04	La Ribagorza
2011	CHA-IU	3457	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	05	Cinco Villas
2011	CHA-IU	8698	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	06	Hoya de Huesca / Plana de Uesca
2011	CHA-IU	2199	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	07	Somontano de Barbastro
2011	CHA-IU	2566	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	08	Cinca Medio
2011	CHA-IU	1457	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	09	La Litera / La Llitera
2011	CHA-IU	1854	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	10	Los Monegros
2011	CHA-IU	1284	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	11	Bajo Cinca / Baix Cinca
2011	CHA-IU	1995	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	12	Tarazona y el Moncayo
2011	CHA-IU	1336	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	13	Campo de Borja
2011	CHA-IU	607	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	14	Aranda
2011	CHA-IU	3596	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	15	Ribera Alta del Ebro
2011	CHA-IU	2671	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	16	Valdejalón
2011	CHA-IU	121856	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	17	Central
2011	CHA-IU	927	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	18	Ribera Baja del Ebro
2011	CHA-IU	1157	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	CHA-IU	3253	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	20	Comunidad de Calatayud
2011	CHA-IU	1149	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	21	Campo de Cariñena
2011	CHA-IU	464	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	22	Campo de Belchite
2011	CHA-IU	832	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	23	Bajo Martín
2011	CHA-IU	499	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	24	Campo de Daroca
2011	CHA-IU	1045	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	25	Jiloca
2011	CHA-IU	933	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	26	Cuencas Mineras
2011	CHA-IU	2002	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	27	Andorra-Sierra de Arcos
2011	CHA-IU	2667	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	28	Bajo Aragón
2011	CHA-IU	4608	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	29	Comunidad de Teruel
2011	CHA-IU	315	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	30	Maestrazgo
2011	CHA-IU	511	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	31	Sierra de Albarracín
2011	CHA-IU	749	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	32	Gúdar-Javalambre
2011	CHA-IU	624	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	33	Matarraña / Matarranya
2011	UPyD	532	UNIÓN PROGRESO Y DEMOCRACIA	01	La Jacetania
2011	UPyD	292	UNIÓN PROGRESO Y DEMOCRACIA	02	Alto Gállego
2011	UPyD	192	UNIÓN PROGRESO Y DEMOCRACIA	03	Sobrarbe
2011	UPyD	335	UNIÓN PROGRESO Y DEMOCRACIA	04	La Ribagorza
2011	UPyD	474	UNIÓN PROGRESO Y DEMOCRACIA	05	Cinco Villas
2011	UPyD	2362	UNIÓN PROGRESO Y DEMOCRACIA	06	Hoya de Huesca / Plana de Uesca
2011	UPyD	660	UNIÓN PROGRESO Y DEMOCRACIA	07	Somontano de Barbastro
2011	UPyD	465	UNIÓN PROGRESO Y DEMOCRACIA	08	Cinca Medio
2011	UPyD	300	UNIÓN PROGRESO Y DEMOCRACIA	09	La Litera / La Llitera
2011	UPyD	389	UNIÓN PROGRESO Y DEMOCRACIA	10	Los Monegros
2011	UPyD	355	UNIÓN PROGRESO Y DEMOCRACIA	11	Bajo Cinca / Baix Cinca
2011	UPyD	226	UNIÓN PROGRESO Y DEMOCRACIA	12	Tarazona y el Moncayo
2011	UPyD	180	UNIÓN PROGRESO Y DEMOCRACIA	13	Campo de Borja
2011	UPyD	53	UNIÓN PROGRESO Y DEMOCRACIA	14	Aranda
2011	UPyD	500	UNIÓN PROGRESO Y DEMOCRACIA	15	Ribera Alta del Ebro
2011	UPyD	525	UNIÓN PROGRESO Y DEMOCRACIA	16	Valdejalón
2011	UPyD	28462	UNIÓN PROGRESO Y DEMOCRACIA	17	Central
2011	UPyD	173	UNIÓN PROGRESO Y DEMOCRACIA	18	Ribera Baja del Ebro
2011	UPyD	233	UNIÓN PROGRESO Y DEMOCRACIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
