Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2007	22178	Pertusa	Presupuestos	Consolidada	208528,01	38275	52377,81	2150,25	6452,51	98672,44	0	0	10600	
2007	22181	Piracés	Presupuestos	Consolidada	182032,87	30236,69	37869,37	1251,01	3001,01	109674,79	0	0	0	
2007	22182	Plan	Presupuestos	Sin información										
2007	22184	Poleñino	Presupuestos	Sin información										
2007	22186	Pozán de Vero	Presupuestos	Consolidada	682704,46	47045,67	58082,41	604,62	10831,04	563285,72	0	0	2855	
2007	22187	Puebla de Castro (La)	Presupuestos	Consolidada	569850,59	99946,11	213927,02	3200	39729,5	202047,96	0	0	11000	
2007	22188	Puente de Montañana	Presupuestos	Sin información										
2007	22189	Puértolas	Presupuestos	Sin información										
2007	22190	Pueyo de Araguás (El)	Presupuestos	Consolidada	363013,75	28023,14	61355	3880	19802,32	242862,14	0	0	7091,15	
2007	22193	Pueyo de Santa Cruz	Presupuestos	Consolidada	352000	55290	92510,11	1904,97	1800	190970,12	0	0	9524,8	
2007	22195	Quicena	Presupuestos	Consolidada	310440	30500	73040	1800	38100	155400	0	0	11600	
2007	22197	Robres	Presupuestos	Consolidada	636650	132650	205000	4500	34900	245000	0	0	14600	
2007	22199	Sabiñánigo	Presupuestos	Consolidada	16229155	4258946	3310428	300000	379321	7252377	408038	18000	302045	
2007	22200	Sahún	Presupuestos	Consolidada	1237960	192858,86	188600	9000	94500	723001,14	0	0	30000	
2007	22201	Salas Altas	Presupuestos	Consolidada	552300	64000	124000	0	58200	306100	0	0	0	
2007	22202	Salas Bajas	Presupuestos	Consolidada	371261	38500	87157	3000	26000	216604	0	0	0	
2007	22203	Salillas	Presupuestos	Sin información										
2007	22204	Sallent de Gállego	Presupuestos	Consolidada	4268468,6	766125,1	924351,82	23358,59	397352,39	2083309,98	0	0	73970,72	
2007	22205	San Esteban de Litera	Presupuestos	Consolidada	602590	144900	177500	2600	20000	234590	0	0	23000	
2007	22206	Sangarrén	Presupuestos	Consolidada	278500	63500	80600	5400	15100	105000	900	0	8000	
2007	22207	San Juan de Plan	Presupuestos	Sin información										
2007	22208	Santa Cilia	Presupuestos	Sin información										
2007	22209	Santa Cruz de la Serós	Presupuestos	Sin información										
2007	22212	Santaliestra y San Quílez	Presupuestos	Consolidada	340050	19000	84850	15500	7500	183200	0	0	30000	
2007	22213	Sariñena	Presupuestos	Consolidada	5396878,25	1300891,93	1835217,05	117950	113844,12	1850956,65	0	0	178018,5	
2007	22214	Secastilla	Presupuestos	Consolidada	571692	85058,78	154304,05	16550	47180	192136,96	3640	0	72822,21	
2007	22215	Seira	Presupuestos	Consolidada	362325	122275	134050	1900	37700	59000	0	0	7400	
2007	22217	Sena	Presupuestos	Consolidada	394900	87500	116000	4000	36400	143000	0	0	8000	
2007	22218	Senés de Alcubierre	Presupuestos	Consolidada	78960	8000	27200	10	2750	41000	0	0	0	
2007	22220	Sesa	Presupuestos	Sin información										
2007	22221	Sesué	Presupuestos	Consolidada	590000	141200	97800	4500	28000	293600	0	0	24900	
2007	22222	Siétamo	Presupuestos	Consolidada	521400	175000	131300	7900	39000	161800	0	0	6400	
2007	22223	Sopeira	Presupuestos	Sin información										
2007	22225	Tamarite de Litera	Presupuestos	Sin información										
2007	22226	Tardienta	Presupuestos	Sin información										
2007	22227	Tella-Sin	Presupuestos	Sin información										
2007	22228	Tierz	Presupuestos	Consolidada	342200	130000	70600	2200	20000	119210	0	0	190	
2007	22229	Tolva	Presupuestos	Consolidada	288515,78	48410,25	75184,52	700	8800	150321,01	4700	0	400	
2007	22230	Torla-Ordesa	Presupuestos	Consolidada	867000	41000	149200	0	12000	664800	0	0	0	
2007	22232	Torralba de Aragón	Presupuestos	Consolidada	250000	30950	73350	2500	11200	131000	0	0	1000	
2007	22233	Torre la Ribera	Presupuestos	Consolidada	370807,18	34467,61	53702,4	1599	3036,5	265195,67	0	0	12806	
2007	22234	Torrente de Cinca	Presupuestos	Consolidada	831646,05	228770,06	302909,55	14406,43	37845	215237,65	0	0	32477,36	
2007	22235	Torres de Alcanadre	Presupuestos	Sin información										
2007	22236	Torres de Barbués	Presupuestos	Sin información										
2007	22239	Tramaced	Presupuestos	Consolidada	186934,83	19753,46	62621,79	1986,53	2589,04	99984,01	0	0	0	
2007	22242	Valfarta	Presupuestos	Sin información										
2007	22243	Valle de Bardají	Presupuestos	Sin información										
2007	22244	Valle de Lierp	Presupuestos	Sin información										
2007	22245	Velilla de Cinca	Presupuestos	Consolidada	299672,66	55095	96262,54	1300	24115,12	122900	0	0	0	
2007	22246	Beranuy	Presupuestos	Consolidada	178451,28	14448,75	35061,38	300	3608,91	125032,24	0	0	0	
2007	22247	Viacamp y Litera	Presupuestos	Sin información										
2007	22248	Vicién	Presupuestos	Consolidada	201374,92	32596,32	55372,65	3267,58	2699,34	95784,07	0	0	11654,96	
2007	22249	Villanova	Presupuestos	Consolidada	235000	69600	48300	200	22900	94000	0	0	0	
2007	22250	Villanúa	Presupuestos	Sin información										
2007	22251	Villanueva de Sigena	Presupuestos	Sin información										
2007	22252	Yebra de Basa	Presupuestos	Sin información										
2007	22253	Yésero	Presupuestos	Consolidada	147600	9400	43180	0	2700	92320	0	0	0	
2007	22254	Zaidín	Presupuestos	Consolidada	2510150	244200	1195150	14500	183400	857900	0	0	15000	
2007	22901	Valle de Hecho	Presupuestos	Consolidada	1201082	238090	394012	22500	59000	467380	0	0	20100	
2007	22902	Puente la Reina de Jaca	Presupuestos	Sin información										
2007	22903	San Miguel del Cinca	Presupuestos	Consolidada	1482841	152035	203220	4086	78900	1027630	0	0	16970	
2007	22904	Sotonera (La)	Presupuestos	Consolidada	810647	190380	231090	14100	56052	223643	43473	0	51909	
2007	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	619700	111995	170150	15000	19250	275945	0	0	27360	
2007	22906	Santa María de Dulcis	Presupuestos	Consolidada	397716,24	40002	56000	3200	7400	288314,24	0	0	2800	
2007	22907	Aínsa-Sobrarbe	Presupuestos	Sin información										
2007	22908	Hoz y Costeán	Presupuestos	Consolidada	295150	20950	84000	8000	44800	137400	0	0	0	
2007	22909	Vencillón	Presupuestos	Consolidada	418146,14	109723	125780	5900	18643,14	153000	0	0	5100	
2007	44001	Ababuj	Presupuestos	Consolidada	363634	8338	59602	550	8050	237094	0	0	50000	
2007	44002	Abejuela	Presupuestos	Sin información										
2007	44003	Aguatón	Presupuestos	Sin información										
2007	44004	Aguaviva	Presupuestos	Sin información										
2007	44005	Aguilar del Alfambra	Presupuestos	Consolidada	307087	23580	31000	1000	3900	227607	0	0	20000	
2007	44006	Alacón	Presupuestos	Consolidada	427000	58000	155500	5000	21500	185000	0	0	2000	
2007	44007	Alba	Presupuestos	Consolidada	443107	39517	97720	280	30000	271590	0	0	4000	
2007	44008	Albalate del Arzobispo	Presupuestos	Sin información										
2007	44009	Albarracín	Presupuestos	Consolidada	1841277	354050	501860	11100	232717	722540	10	0	19000	
2007	44010	Albentosa	Presupuestos	Consolidada	708987,19	78837,72	110900	8000	23553,54	487695,93	0	0	0	
2007	44011	Alcaine	Presupuestos	Consolidada	233225	18280,82	66260	0	7377,37	141306,81	0	0	0	
2007	44012	Alcalá de la Selva	Presupuestos	Sin información										
2007	44013	Alcañiz	Presupuestos	Consolidada	17569733,47	4961407,92	3837665,45	241348,18	595876	6863382,87	58600	75000	936453,05	
2007	44014	Alcorisa	Presupuestos	Consolidada	5553607,78	824160	961280	70000	158100	3395113,17	0	0	144954,61	
2007	44016	Alfambra	Presupuestos	Consolidada	706600	114000	107800	33000	28000	392800	0	0	31000	
2007	44017	Aliaga	Presupuestos	Sin información										
2007	44018	Almohaja	Presupuestos	Consolidada	242079,07	13232,07	50980	0	2300	175567	0	0	0	
2007	44019	Alobras	Presupuestos	Consolidada	228673,04	13723,04	88200	0	16000	108500	0	0	2250	
2007	44020	Alpeñés	Presupuestos	Consolidada	139700	7000	28400	0	7300	97000	0	0	0	
2007	44021	Allepuz	Presupuestos	Sin información										
2007	44022	Alloza	Presupuestos	Consolidada	929100	116500	167600	9000	21000	550000	0	0	65000	
2007	44023	Allueva	Presupuestos	Consolidada	112000	7987,79	24572,21	300	4640	74000	0	0	500	
2007	44024	Anadón	Presupuestos	Consolidada	78150	15300	20850	0	0	42000	0	0	0	
2007	44025	Andorra	Presupuestos	Consolidada	11798823,07	3508878,25	2585508,6	13650	237309,5	5335829,45	90001	0	27646,27	
2007	44026	Arcos de las Salinas	Presupuestos	Consolidada	465000	88007,01	93648,2	2103,89	21338,93	255472,22	4196,02	0	233,73	
2007	44027	Arens de Lledó	Presupuestos	Consolidada	346200	24200	75714,24	5955	10375,76	216500	0	0	13455	
2007	44028	Argente	Presupuestos	Sin información										
2007	44029	Ariño	Presupuestos	Clasificación Económica de la Administración General	2996300	211400	305520	3550	51700	2413500	8000	0	2630	
2007	44031	Azaila	Presupuestos	Clasificación Económica de la Administración General	230700	34527	39450	800	4200	149469,2	0	0	2253,8	
2007	44032	Bádenas	Presupuestos	Sin información										
2007	44033	Báguena	Presupuestos	Clasificación Económica de la Administración General	406900	64700	90100	6000	20000	211100	0	0	15000	
2007	44034	Bañón	Presupuestos	Consolidada	479770	14666,24	64120	3300	17060	359113,76	6510	0	15000	
2007	44035	Barrachina	Presupuestos	Consolidada	243924,44	25500	86615	1650	7000	120459,44	0	0	2700	
2007	44036	Bea	Presupuestos	Consolidada	138390	7600	37350	0	4800	86240	0	0	2400	
2007	44037	Beceite	Presupuestos	Consolidada	974667,97	88390,07	228200,61	9000	41800	576277,29	0	0	31000	
2007	44038	Belmonte de San José	Presupuestos	Sin información										
2007	44039	Bello	Presupuestos	Consolidada	650000	54160	153080	6000	24500	354000	10000	0	48260	
2007	44040	Berge	Presupuestos	Sin información										
2007	44041	Bezas	Presupuestos	Consolidada	236230,12	27993,75	45282,57	3500	2000	149200	0	0	8253,8	
2007	44042	Blancas	Presupuestos	Consolidada	251000	13350	48850	0	15800	173000	0	0	0	
2007	44043	Blesa	Presupuestos	Consolidada	420714	24228	78660	3500	5650	279476	20000	0	9200	
2007	44044	Bordón	Presupuestos	Consolidada	345100	24000	86904,09	1552,78	15466,23	216050	0	0	1126,9	
2007	44045	Bronchales	Presupuestos	Consolidada	965000	103963	271377	6000	220000	351660	0	0	12000	
2007	44046	Bueña	Presupuestos	Consolidada	246000	29500	31900	1100	4500	155000	0	0	24000	
2007	44047	Burbáguena	Presupuestos	Sin información										
2007	44048	Cabra de Mora	Presupuestos	Consolidada	255028,78	30328,78	70500	2500	11000	134000	0	0	6700	
2007	44049	Calaceite	Presupuestos	Consolidada	1428026,2	244400	301307	16449,91	56803	766065,38	0	0	43000,91	
2007	44050	Calamocha	Presupuestos	Clasificación Económica de la Administración General	6321527,68	550976,87	770428,96	111710,76	1059577,33	3418606	173880	0	236347,76	
2007	44051	Calanda	Presupuestos	Consolidada	9763182,47	1282728,1	1523008,37	50241,58	312521	6463588,62	3,6	3,2	131088	
2007	44052	Calomarde	Presupuestos	Consolidada	428076,89	43000	69817	0	0	312559,89	0	0	2700	
2007	44053	Camañas	Presupuestos	Sin información										
2007	44054	Camarena de la Sierra	Presupuestos	Sin información										
2007	44055	Camarillas	Presupuestos	Consolidada	177740	19640	82750	3650	10700	55000	0	0	6000	
2007	44056	Caminreal	Presupuestos	Consolidada	2061964,09	115696,23	258332,04	10000	16602	1658703,82	0	0	2630	
2007	44059	Cantavieja	Presupuestos	Sin información										
2007	44060	Cañada de Benatanduz	Presupuestos	Sin información										
2007	44061	Cañada de Verich (La)	Presupuestos	Consolidada	521400	28200	73400	2600	7750	400450	0	0	9000	
2007	44062	Cañada Vellida	Presupuestos	Sin información										
2007	44063	Cañizar del Olivar	Presupuestos	Consolidada	443700	14500	88100	10000	9100	322000	0	0	0	
2007	44064	Cascante del Río	Presupuestos	Sin información										
2007	44065	Castejón de Tornos	Presupuestos	Sin información										
2007	44066	Castel de Cabra	Presupuestos	Consolidada	1120222	18844,72	90700	14400	25670,28	850607	0	0	120000	
2007	44067	Castelnou	Presupuestos	Consolidada	953203,48	101912,44	138989,77	600	5800	705901,27	0	0	0	
2007	44068	Castelserás	Presupuestos	Consolidada	1410767,54	186900	169950	525	500	1020292,54	29100	0	3500	
2007	44070	Castellar (El)	Presupuestos	Consolidada	247318,72	18898,72	80000	800	12600	130020	0	0	5000	
2007	44071	Castellote	Presupuestos	Consolidada	945171	182457,6	182524,88	7408,85	63946,97	476335	0	0	32497,7	
2007	44074	Cedrillas	Presupuestos	Consolidada	1040000	122948	175552	6000	40000	673500	0	0	22000	
2007	44075	Celadas	Presupuestos	Sin información										
2007	44076	Cella	Presupuestos	Consolidada	4947000	596400	620000	5000	217400	3508200	0	0	0	
2007	44077	Cerollera (La)	Presupuestos	Sin información										
2007	44080	Codoñera (La)	Presupuestos	Sin información										
2007	44082	Corbalán	Presupuestos	Consolidada	173843	20151,2	25740	100	11598	114000	0	0	2253,8	
2007	44084	Cortes de Aragón	Presupuestos	Sin información										
2007	44085	Cosa	Presupuestos	Consolidada	220000	9901,94	45900	0	6800	154898,06	2500	0	0	
2007	44086	Cretas	Presupuestos	Consolidada	732700	95429,93	264041,48	12604,46	28748,13	287876	0	0	44000	
2007	44087	Crivillén	Presupuestos	Sin información										
2007	44088	Cuba (La)	Presupuestos	Consolidada	188000	13500	49050	450	12500	110000	0	0	2500	
2007	44089	Cubla	Presupuestos	Consolidada	149948,88	12273,78	32843,82	0	8302,28	96529	0	0	0	
2007	44090	Cucalón	Presupuestos	Sin información										
2007	44092	Cuervo (El)	Presupuestos	Consolidada	242577,6	11377,6	67200	3000	23500	127500	0	0	10000	
2007	44093	Cuevas de Almudén	Presupuestos	Sin información										
2007	44094	Cuevas Labradas	Presupuestos	Consolidada	135869,8	16617	33905	620	3474	79000	0	0	2253,8	
2007	44096	Ejulve	Presupuestos	Sin información										
2007	44097	Escorihuela	Presupuestos	Consolidada	197600	28000	44000	1500	14300	103700	0	0	6100	
2007	44099	Escucha	Presupuestos	Consolidada	2594955,41	591381,45	871648,96	145000	103584	599341	100000	0	184000	
2007	44100	Estercuel	Presupuestos	Consolidada	1020818,13	100612,19	162596,67	53183,92	122695	436066,85	6000	0	139663,5	
2007	44101	Ferreruela de Huerva	Presupuestos	Sin información										
2007	44102	Fonfría	Presupuestos	Consolidada	250200	7900	47425	300	3875	190700	0	0	0	
2007	44103	Formiche Alto	Presupuestos	Consolidada	479475	51530	100620	1800	23200	292325	0	0	10000	
2007	44105	Fórnoles	Presupuestos	Clasificación Económica de la Administración General	424000	21600	108500	2300	26500	263000	0	0	2100	
2007	44106	Fortanete	Presupuestos	Consolidada	647000	53400	101757,99	1075,07	16347,18	472165,96	0	0	2253,8	
2007	44107	Foz-Calanda	Presupuestos	Sin información										
2007	44108	Fresneda (La)	Presupuestos	Consolidada	1060488	213180	208528	15200	33660	549120	0	0	40800	
2007	44109	Frías de Albarracín	Presupuestos	Consolidada	816296,01	63400	156274,7	3000	12500	578871,31	0	0	2250	
2007	44110	Fuenferrada	Presupuestos	Consolidada	85000	13762,73	20688,36	1000	2169,3	46379,61	0	0	1000	
2007	44111	Fuentes Calientes	Presupuestos	Sin información										
2007	44112	Fuentes Claras	Presupuestos	Consolidada	1685083,39	103883,39	177500	0	31000	1372700	0	0	0	
2007	44113	Fuentes de Rubielos	Presupuestos	Consolidada	348618	56900	62518	6300	9600	207500	0	0	5800	
2007	44114	Fuentespalda	Presupuestos	Consolidada	1237194	87790	186940	6000	11040	930424	0	0	15000	
2007	44115	Galve	Presupuestos	Sin información										
2007	44116	Gargallo	Presupuestos	Sin información										
2007	44117	Gea de Albarracín	Presupuestos	Consolidada	641218	92684,9	140852,32	6000	23900	361780,78	0	0	16000	
2007	44118	Ginebrosa (La)	Presupuestos	Consolidada	579450	60850	105600	3500	23450	372550	0	0	13500	
2007	44119	Griegos	Presupuestos	Consolidada	336466,68	43346,8	134996,84	0	12300	145823,04	0	0	0	
2007	44120	Guadalaviar	Presupuestos	Consolidada	375476,64	68976,66	107150	3500	16200	173149,98	0	0	6500	
2007	44121	Gúdar	Presupuestos	Sin información										
2007	44122	Híjar	Presupuestos	Consolidada	2256509,15	847417,63	518155,35	14671,13	43012,6	769157,83	0	0	64094,61	
2007	44123	Hinojosa de Jarque	Presupuestos	Consolidada	316000	46350	39761	700	10739	218450	0	0	0	
2007	44124	Hoz de la Vieja (La)	Presupuestos	Sin información										
2007	44125	Huesa del Común	Presupuestos	Consolidada	271473	23650	43634	3375	2000	176560	16000	0	6254	
2007	44126	Iglesuela del Cid (La)	Presupuestos	Sin información										
2007	44127	Jabaloyas	Presupuestos	Consolidada	189164,78	31032,77	30048,68	0	3500	121333,33	1000	0	2250	
2007	44128	Jarque de la Val	Presupuestos	Consolidada	299500	15085	40632	0	4561	239222	0	0	0	
2007	44129	Jatiel	Presupuestos	Sin información										
2007	44130	Jorcas	Presupuestos	Consolidada	126199	13337	59600	350	5685	47227	0	0	0	
2007	44131	Josa	Presupuestos	Sin información										
2007	44132	Lagueruela	Presupuestos	Sin información										
2007	44133	Lanzuela	Presupuestos	Sin información										
2007	44135	Libros	Presupuestos	Sin información										
2007	44136	Lidón	Presupuestos	Consolidada	152195	18100	34685	200	13310	85900	0	0	0	
2007	44137	Linares de Mora	Presupuestos	Clasificación Económica de la Administración General	550500	100500	113500	7500	31500	287500	0	0	10000	
2007	44138	Loscos	Presupuestos	Clasificación Económica de la Administración General	512567	70420	68338	0	8380	357129	0	0	8300	
2007	44141	Lledó	Presupuestos	Consolidada	256000	18000	55190	140	12400	170270	0	0	0	
2007	44142	Maicas	Presupuestos	Sin información										
2007	44143	Manzanera	Presupuestos	Sin información										
2007	44144	Martín del Río	Presupuestos	Consolidada	3584342	154042	183850	10000	39200	3176000	0	0	21250	
2007	44145	Mas de las Matas	Presupuestos	Consolidada	1976191,18	582500	610700	10600	56000	649891,18	0	0	66500	
2007	44146	Mata de los Olmos (La)	Presupuestos	Sin información										
2007	44147	Mazaleón	Presupuestos	Consolidada	852885,45	105698,74	98721	4000	51290	578925,71	0	0	14250	
2007	44148	Mezquita de Jarque	Presupuestos	Sin información										
2007	44149	Mirambel	Presupuestos	Consolidada	363050	46000	48550	2000	16500	250000	0	0	0	
2007	44150	Miravete de la Sierra	Presupuestos	Sin información										
2007	44151	Molinos	Presupuestos	Sin información										
2007	44152	Monforte de Moyuela	Presupuestos	Consolidada	164546	9445	32500	1753	6450	111000	0	0	3398	
2007	44153	Monreal del Campo	Presupuestos	Sin información										
2007	44154	Monroyo	Presupuestos	Sin información										
2007	44155	Montalbán	Presupuestos	Consolidada	1042955	335800	257040	25300	19415	311100	58000	0	36300	
2007	44156	Monteagudo del Castillo	Presupuestos	Consolidada	299550	28260	82740	0	10000	178550	0	0	0	
2007	44157	Monterde de Albarracín	Presupuestos	Sin información										
2007	44158	Mora de Rubielos	Presupuestos	Sin información										
2007	44159	Moscardón	Presupuestos	Consolidada	491070	39100	72470	3000	3500	370000	0	0	3000	
