Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2007	50210	Pintanos (Los)	157	0	0	1	0	1	2	0	0	2	0	58	52	0	215
2007	50211	Plasencia de Jalón	261	2	0	0	104	1	1	1	0	1	0	125	14	1	386
2007	50212	Pleitas	48	0	0	0	17	1	0	0	1	1	0	23	3	0	71
2007	50213	Plenas	379	0	1	2	52	0	0	0	2	2	0	77	18	0	456
2007	50214	Pomer	95	0	0	0	57	1	0	0	1	1	0	119	59	0	214
2007	50215	Pozuel de Ariza	81	0	0	0	130	1	0	0	0	3	0	174	39	1	255
2007	50216	Pozuelo de Aragón	178	0	1	0	139	2	3	0	0	2	0	220	73	0	398
2007	50217	Pradilla de Ebro	315	2	2	0	168	1	1	0	1	1	0	232	55	1	547
2007	50218	Puebla de Albortón	178	0	0	0	2	0	0	0	0	3	0	31	26	0	209
2007	50219	Puebla de Alfindén (La)	2058	667	37	6	958	1	4	50	3	2	1	2045	314	2	4103
2007	50220	Puendeluna	61	1	0	0	50	1	1	0	0	1	0	75	21	0	136
2007	50221	Purujosa	28	0	0	0	22	0	0	0	1	1	0	185	161	0	213
2007	50222	Quinto	1080	8	2	2	285	4	5	0	3	10	1	440	120	0	1520
2007	50223	Remolinos	538	1	5	1	218	2	3	0	1	2	0	290	57	0	828
2007	50224	Retascón	58	0	0	0	67	0	0	0	0	2	0	77	8	0	135
2007	50225	Ricla	1020	36	15	1	488	1	7	1	1	1	0	686	134	1	1706
2007	50227	Romanos	154	0	0	0	9	0	1	0	0	2	0	17	5	0	171
2007	50228	Rueda de Jalón	248	0	0	0	96	1	0	2	0	1	0	125	25	0	373
2007	50229	Ruesca	85	0	0	0	1	0	0	0	0	1	0	16	14	0	101
2007	50230	Sádaba	967	82	5	5	153	3	4	3	4	6	1	535	267	2	1502
2007	50231	Salillas de Jalón	254	0	1	1	121	0	1	0	1	1	0	207	81	0	461
2007	50232	Salvatierra de Esca	305	2	0	0	27	2	0	0	0	4	0	99	64	0	404
2007	50233	Samper del Salz	112	0	0	1	66	1	0	0	3	1	0	89	16	1	201
2007	50234	San Martín de la Virgen de Moncayo	268	2	1	2	204	1	2	0	0	1	1	423	208	1	691
2007	50235	San Mateo de Gállego	1411	92	12	0	267	3	12	4	2	1	1	1027	633	0	2438
2007	50236	Santa Cruz de Grío	244	0	0	0	176	2	0	1	2	3	0	199	15	0	443
2007	50237	Santa Cruz de Moncayo	84	0	0	1	59	0	3	0	0	1	0	120	56	0	204
2007	50238	Santa Eulalia de Gállego	190	4	1	0	48	1	1	0	0	2	0	79	22	0	269
2007	50239	Santed	134	0	0	0	3	1	1	0	0	2	0	13	6	0	147
2007	50240	Sástago	835	15	9	4	181	1	3	1	0	4	0	300	81	1	1135
2007	50241	Saviñán	595	13	8	0	34	0	4	1	2	4	0	97	31	0	692
2007	50242	Sediles	91	0	0	0	73	1	0	0	0	1	0	79	4	0	170
2007	50243	Sestrica	658	12	3	0	15	1	1	1	3	4	0	90	50	0	748
2007	50244	Sierra de Luna	185	0	0	1	150	1	1	0	1	0	0	210	55	1	395
2007	50245	Sigüés	142	0	2	1	109	1	0	0	0	4	0	135	18	0	277
2007	50246	Sisamón	146	0	0	1	146	1	0	0	1	2	0	226	75	0	372
2007	50247	Sobradiel	370	11	1	0	35	0	2	0	1	1	0	257	205	1	627
2007	50248	Sos del Rey Católico	704	21	2	3	13	1	2	0	1	6	0	166	117	0	870
2007	50249	Tabuenca	562	1	0	0	138	0	0	0	1	4	0	210	66	0	772
2007	50250	Talamantes	112	0	1	0	83	0	0	0	0	2	0	110	24	0	222
2007	50251	Tarazona	6972	865	160	10	1329	11	14	18	2	19	3	2829	389	9	9801
2007	50252	Tauste	3068	344	113	6	1252	6	5	22	5	8	2	2165	400	2	5233
2007	50253	Terrer	582	15	2	0	17	2	1	0	1	1	0	87	48	0	669
2007	50254	Tierga	196	0	1	0	188	1	0	2	0	2	1	226	31	0	422
2007	50255	Tobed	263	1	1	0	149	1	0	0	1	1	1	208	53	0	471
2007	50256	Torralba de los Frailes	289	0	0	0	3	1	1	0	1	3	0	56	47	0	345
2007	50257	Torralba de Ribota	202	0	0	0	101	1	0	0	0	4	0	133	27	0	335
2007	50258	Torralbilla	198	0	0	0	5	0	0	0	0	3	0	26	18	0	224
2007	50259	Torrehermosa	85	0	0	0	110	1	0	0	0	2	0	133	20	0	218
2007	50260	Torrelapaja	76	0	0	0	44	1	0	0	1	1	0	54	7	0	130
2007	50261	Torrellas	223	0	2	1	245	2	0	0	1	2	0	304	51	0	527
2007	50262	Torres de Berrellén	706	40	4	1	197	2	1	0	0	1	1	327	79	1	1033
2007	50263	Torrijo de la Cañada	422	3	0	0	199	0	2	0	0	3	0	317	110	0	739
2007	50264	Tosos	383	0	0	0	1	1	0	0	1	2	0	23	18	0	406
2007	50265	Trasmoz	85	0	0	0	95	1	0	0	0	1	0	120	23	0	205
2007	50266	Trasobares	443	0	0	1	139	1	0	0	1	2	0	174	30	0	617
2007	50267	Uncastillo	621	126	6	1	133	1	1	1	1	5	0	359	84	0	980
2007	50268	Undués de Lerda	30	0	0	0	109	0	0	0	0	2	0	126	15	0	156
2007	50269	Urrea de Jalón	267	0	2	1	114	1	0	1	0	1	0	153	32	1	420
2007	50270	Urriés	38	0	0	0	95	1	0	0	0	1	0	118	21	0	156
2007	50271	Used	512	0	0	0	47	0	1	0	3	1	0	106	54	0	618
2007	50272	Utebo	6561	2678	420	5	442	6	9	75	3	1	2	4064	419	4	10625
2007	50273	Valdehorna	57	0	0	0	65	1	0	0	0	1	0	82	15	0	139
2007	50274	Val de San Martín	135	0	0	0	1	1	0	0	0	1	0	26	22	1	161
2007	50275	Valmadrid	93	0	0	0	6	0	0	0	1	2	0	13	4	0	106
2007	50276	Valpalmas	114	0	0	1	68	1	1	0	0	1	0	101	29	0	215
2007	50277	Valtorres	201	0	0	0	1	1	0	0	1	2	0	63	58	0	264
2007	50278	Velilla de Ebro	245	0	0	0	84	1	1	0	2	2	0	110	20	0	355
2007	50279	Velilla de Jiloca	135	0	1	0	120	0	1	1	0	2	0	168	43	0	303
2007	50280	Vera de Moncayo	630	0	0	0	3	1	0	0	1	7	0	31	18	1	661
2007	50281	Vierlas	68	0	0	0	50	0	0	1	0	1	0	60	8	0	128
2007	50282	Vilueña (La)	116	0	0	0	55	1	0	0	1	2	0	76	17	0	192
2007	50283	Villadoz	157	0	0	0	2	0	0	0	0	1	0	15	12	0	172
2007	50284	Villafeliche	379	0	1	0	19	1	1	0	8	4	0	78	44	0	457
2007	50285	Villafranca de Ebro	439	4	5	1	18	0	1	0	0	2	0	99	68	0	538
2007	50286	Villalba de Perejil	61	0	1	0	31	1	0	0	0	1	0	39	5	0	100
2007	50287	Villalengua	281	1	0	0	210	0	1	0	0	1	0	324	111	0	605
2007	50288	Villanueva de Gállego	1624	169	37	2	305	2	4	15	2	1	0	755	217	1	2379
2007	50289	Villanueva de Jiloca	240	0	0	0	3	1	1	0	1	1	0	32	25	0	272
2007	50290	Villanueva de Huerva	584	0	1	0	12	2	0	1	1	3	0	87	67	0	671
2007	50291	Villar de los Navarros	407	0	1	0	4	0	0	0	2	3	0	36	26	0	443
2007	50292	Villarreal de Huerva	198	1	0	0	31	1	1	0	0	1	0	93	58	0	291
2007	50293	Villarroya de la Sierra	1039	2	2	1	8	1	1	2	2	2	0	94	73	0	1133
2007	50294	Villarroya del Campo	89	0	0	0	52	0	2	0	0	1	0	131	76	0	220
2007	50295	Vistabella	267	0	0	0	4	1	0	0	1	3	0	15	6	0	282
2007	50296	Zaida (La)	323	4	3	0	116	0	3	1	0	1	0	172	43	1	495
2007	50297	Zaragoza	295042	102826	19231	464	16989	450	279	4371	83	171	31	151047	5831	321	446089
2007	50298	Zuera	2968	398	93	7	680	11	14	15	7	8	2	2063	826	2	5031
2007	50901	Biel	390	5	0	1	78	2	1	1	0	5	0	168	74	1	558
2007	50902	Marracos	66	6	1	1	38	0	0	0	0	1	1	54	6	0	120
2007	50903	Villamayor de Gállego	1269	47	8	2	162	1	4	0	2	2	0	456	228	0	1725
2008	22001	Abiego	218	1	1	2	99	1	0	0	2	2	0	190	82	0	408
2008	22002	Abizanda	44	2	0	3	47	1	1	0	0	3	0	67	10	0	111
2008	22003	Adahuesca	128	3	0	0	42	0	1	0	0	1	0	57	9	1	185
2008	22004	Agüero	220	0	0	1	138	0	0	0	1	1	0	221	79	1	441
2008	22006	Aísa	1427	1259	53	20	151	1	1	13	4	3	0	1563	57	1	2990
2008	22007	Albalate de Cinca	477	5	3	1	163	1	3	2	1	1	0	314	133	1	791
2008	22008	Albalatillo	124	0	0	0	157	1	0	0	0	2	0	208	48	0	332
2008	22009	Albelda	600	19	3	1	1147	0	27	1	0	4	0	1269	66	1	1869
2008	22011	Albero Alto	77	0	0	0	3	0	1	0	0	1	0	33	27	1	110
2008	22012	Albero Bajo	45	1	0	1	80	1	0	0	0	1	0	116	31	1	161
2008	22013	Alberuela de Tubo	135	8	0	1	115	3	1	0	1	2	0	143	11	1	278
2008	22014	Alcalá de Gurrea	170	1	0	1	89	0	2	3	0	1	0	161	64	0	331
2008	22015	Alcalá del Obispo	248	3	0	1	384	2	3	0	1	5	0	450	51	0	698
2008	22016	Alcampell	550	12	5	2	812	1	2	0	1	2	0	903	66	0	1453
2008	22017	Alcolea de Cinca	644	56	18	1	332	2	2	0	2	1	0	565	151	0	1209
2008	22018	Alcubierre	256	0	2	0	124	0	1	1	0	3	0	198	66	1	454
2008	22019	Alerre	93	0	0	0	24	1	0	0	2	1	0	85	57	0	178
2008	22020	Alfántega	80	2	0	0	39	0	0	0	0	1	0	65	20	3	145
2008	22021	Almudévar	1719	50	16	2	36	5	10	4	2	6	2	417	278	6	2136
2008	22022	Almunia de San Juan	364	4	0	0	161	2	8	1	0	2	0	298	120	0	662
2008	22023	Almuniente	326	0	0	1	18	3	6	0	2	2	1	85	52	0	411
2008	22024	Alquézar	332	9	8	7	14	1	0	0	1	7	0	98	51	0	430
2008	22025	Altorricón	711	7	4	5	227	1	2	5	0	1	0	356	104	0	1067
2008	22027	Angüés	243	0	0	2	207	0	1	2	2	4	0	307	89	0	550
2008	22028	Ansó	408	57	6	5	116	1	2	2	0	2	1	323	129	2	731
2008	22029	Antillón	60	0	0	0	51	0	1	0	1	1	0	69	15	0	129
2008	22032	Aragüés del Puerto	133	1	0	3	57	1	1	0	1	2	0	125	59	0	258
2008	22035	Arén	317	29	1	2	180	1	0	1	0	7	0	298	77	0	615
2008	22036	Argavieso	55	0	1	1	67	0	0	0	0	1	0	90	20	0	145
2008	22037	Arguis	139	8	0	1	78	0	1	1	0	2	0	178	87	0	317
2008	22039	Ayerbe	693	121	19	2	332	4	3	5	1	6	0	615	122	0	1308
2008	22040	Azanuy-Alins	205	0	0	0	177	0	3	0	0	3	0	244	61	0	449
2008	22041	Azara	91	1	0	1	55	1	2	0	1	1	0	82	20	0	173
2008	22042	Azlor	95	0	0	0	59	0	0	0	0	1	0	98	38	0	193
2008	22043	Baells	103	0	0	0	76	0	0	0	0	2	0	96	18	0	199
2008	22044	Bailo	173	1	1	0	190	0	1	0	1	5	0	276	76	1	449
2008	22045	Baldellou	143	1	0	0	91	1	1	0	0	3	0	117	20	0	260
2008	22046	Ballobar	833	19	1	0	34	3	1	0	0	4	0	180	118	0	1013
2008	22047	Banastás	90	0	0	0	16	0	3	0	1	1	0	109	88	0	199
2008	22048	Barbastro	8154	3204	684	23	315	17	25	80	25	18	4	5221	814	12	13375
2008	22049	Barbués	51	0	0	0	116	0	3	0	0	1	0	130	10	0	181
2008	22050	Barbuñales	85	1	0	0	29	0	1	0	0	3	0	51	17	0	136
2008	22051	Bárcabo	113	0	1	2	83	0	0	1	1	9	0	120	23	0	233
2008	22052	Belver de Cinca	595	9	8	1	219	1	2	2	2	2	0	289	41	2	884
2008	22053	Benabarre	768	52	6	8	320	3	2	1	1	17	0	645	233	2	1413
2008	22054	Benasque	2804	1119	128	53	203	5	4	9	3	8	1	1957	423	1	4761
2008	22055	Berbegal	229	0	0	1	93	1	2	1	0	2	0	117	17	0	346
2008	22057	Bielsa	369	72	16	13	151	1	1	2	2	5	0	369	106	0	738
2008	22058	Bierge	208	1	0	9	74	1	1	0	1	6	0	177	84	0	385
2008	22059	Biescas	2827	1399	23	114	616	2	6	2	5	13	0	2641	459	2	5468
2008	22060	Binaced	671	34	9	0	257	1	2	6	0	3	0	480	165	3	1151
2008	22061	Binéfar	3977	1146	228	3	594	7	10	37	1	7	0	2487	449	5	6464
2008	22062	Bisaurri	120	2	0	0	100	0	0	0	1	9	0	129	17	0	249
2008	22063	Biscarrués	142	1	1	0	143	0	0	0	0	4	1	187	36	1	329
2008	22064	Blecua y Torres	119	0	0	0	71	0	2	1	0	4	0	104	25	1	223
2008	22066	Boltaña	837	139	26	5	204	1	5	7	4	7	0	580	182	0	1417
2008	22067	Bonansa	42	8	0	0	29	0	0	0	0	3	1	48	7	0	90
2008	22068	Borau	74	0	0	0	27	1	0	0	0	1	0	40	11	0	114
2008	22069	Broto	520	154	13	9	175	0	6	0	8	7	0	477	104	1	997
2008	22072	Caldearenas	174	0	2	1	141	3	3	0	0	7	1	204	46	0	378
2008	22074	Campo	496	26	2	4	105	1	2	1	1	6	0	306	157	1	802
2008	22075	Camporrells	207	2	0	1	61	1	0	0	1	2	0	117	49	0	324
2008	22076	Canal de Berdún	318	1	0	1	212	1	1	0	3	6	0	362	136	1	680
2008	22077	Candasnos	258	0	0	5	89	1	0	0	2	3	0	140	40	0	398
2008	22078	Canfranc	1121	951	22	7	22	1	1	2	2	2	0	1095	84	1	2216
2008	22079	Capdesaso	93	4	0	0	126	1	1	0	0	2	0	163	29	0	256
2008	22080	Capella	204	0	0	0	166	0	0	0	1	6	0	242	68	1	446
2008	22081	Casbas de Huesca	254	2	0	5	197	0	0	1	0	7	0	367	155	0	621
2008	22082	Castejón del Puente	188	1	1	0	138	2	0	1	2	0	0	202	57	0	390
2008	22083	Castejón de Monegros	344	0	1	2	185	1	2	1	1	2	0	241	45	1	585
2008	22084	Castejón de Sos	617	212	6	7	86	1	3	0	2	3	0	461	139	2	1078
2008	22085	Castelflorite	59	2	0	0	99	0	1	0	1	1	0	123	19	0	182
2008	22086	Castiello de Jaca	512	366	1	1	78	1	0	0	0	2	0	552	103	0	1064
2008	22087	Castigaleu	34	1	0	0	25	1	0	0	0	6	0	37	4	0	71
2008	22088	Castillazuelo	148	2	0	0	84	0	1	0	1	2	0	114	24	0	262
2008	22089	Castillonroy	237	0	1	1	147	1	4	1	0	3	0	201	43	0	438
2008	22090	Colungo	107	1	0	1	59	0	0	0	0	2	0	77	14	0	184
2008	22094	Chalamera	83	0	0	0	39	1	0	0	1	1	0	52	10	0	135
2008	22095	Chía	57	0	0	0	49	0	0	0	1	1	0	68	17	0	125
2008	22096	Chimillas	115	0	0	0	27	1	2	0	0	1	0	81	49	1	196
2008	22099	Esplús	366	33	2	1	162	1	2	2	0	3	0	303	95	2	669
2008	22102	Estada	183	2	0	0	2	1	0	0	0	1	0	28	21	1	211
2008	22103	Estadilla	495	30	5	0	160	2	4	2	2	2	0	296	89	0	791
2008	22105	Estopiñán del Castillo	169	2	0	2	91	0	0	0	2	4	0	129	28	0	298
2008	22106	Fago	64	0	0	1	45	0	0	0	1	1	0	84	36	0	148
2008	22107	Fanlo	82	2	1	2	96	1	0	0	1	6	0	153	44	0	235
2008	22109	Fiscal	240	10	3	2	152	2	1	0	0	7	0	285	108	0	525
2008	22110	Fonz	758	3	3	0	63	2	1	1	1	2	2	270	192	0	1028
2008	22111	Foradada del Toscar	96	0	0	1	108	1	0	0	0	6	0	129	13	0	225
2008	22112	Fraga	6552	1307	299	111	1387	18	14	71	4	9	2	3848	616	10	10400
2008	22113	Fueva (La)	539	1	1	6	8	3	6	1	6	17	1	107	57	0	646
2008	22114	Gistaín	80	2	0	1	48	0	0	0	1	3	0	68	13	0	148
2008	22115	Grado (El)	664	11	2	62	53	1	9	0	1	10	0	369	219	1	1033
2008	22116	Grañén	1048	59	25	2	194	4	11	3	2	7	0	508	197	4	1556
2008	22117	Graus	2819	374	82	3	93	9	4	6	4	41	1	1016	396	3	3835
2008	22119	Gurrea de Gállego	1138	21	18	3	125	3	6	6	7	4	1	339	142	3	1477
2008	22122	Hoz de Jaca	74	0	0	0	49	0	0	1	0	1	0	161	110	0	235
2008	22124	Huerto	149	2	1	0	335	1	1	0	1	3	0	387	43	0	536
2008	22125	Huesca	25481	15814	2533	43	1483	49	135	410	22	46	3	21389	828	23	46870
2008	22126	Ibieca	64	0	0	0	73	0	1	0	1	1	0	88	11	1	152
2008	22127	Igriés	189	0	0	1	46	0	1	0	2	3	0	101	47	1	290
2008	22128	Ilche	118	1	0	0	111	0	2	0	1	4	0	167	44	4	285
2008	22129	Isábena	181	16	3	4	311	1	3	0	0	19	0	407	50	0	588
2008	22130	Jaca	14825	8661	831	343	1863	12	22	56	8	64	1	12610	742	7	27435
2008	22131	Jasa	125	18	0	0	73	0	1	0	1	1	0	129	35	0	254
2008	22133	Labuerda	124	2	0	3	93	0	0	0	1	3	0	115	13	0	239
2008	22135	Laluenga	142	0	0	0	84	0	0	0	0	1	0	107	22	0	249
2008	22136	Lalueza	726	1	1	2	29	5	4	1	2	2	0	204	156	1	930
2008	22137	Lanaja	1046	19	3	1	53	5	3	1	3	2	1	196	103	2	1242
2008	22139	Laperdiguera	105	0	0	0	2	0	1	0	1	0	0	11	7	0	116
2008	22141	Lascellas-Ponzano	138	0	0	1	97	2	0	1	0	2	0	141	38	0	279
2008	22142	Lascuarre	103	5	0	1	74	1	1	0	1	1	0	99	15	0	202
2008	22143	Laspaúles	231	17	2	2	123	2	1	0	0	9	0	204	48	0	435
2008	22144	Laspuña	223	10	0	1	118	1	0	0	0	4	0	175	41	0	398
2008	22149	Loarre	292	2	1	3	496	0	2	0	2	8	0	598	83	1	890
2008	22150	Loporzano	372	1	0	3	286	1	19	0	0	13	0	457	131	3	829
2008	22151	Loscorrales	93	3	1	0	154	0	1	0	0	3	0	193	31	0	286
2008	22155	Monesma y Cajigar	39	1	0	0	28	0	0	0	0	5	0	35	0	1	74
2008	22156	Monflorite-Lascasas	140	1	0	1	210	1	8	0	1	5	0	267	40	0	407
2008	22157	Montanuy	182	1	1	1	182	1	0	0	2	14	0	229	26	1	411
2008	22158	Monzón	7901	2526	511	12	1240	21	7	56	9	9	3	5036	633	9	12937
2008	22160	Naval	159	2	0	2	83	0	1	0	1	3	0	146	54	0	305
2008	22162	Novales	73	0	0	0	58	0	1	0	1	1	0	75	14	0	148
2008	22163	Nueno	355	1	1	2	122	0	0	0	0	7	0	252	119	0	607
2008	22164	Olvena	68	0	0	0	8	0	0	0	0	1	0	21	12	0	89
2008	22165	Ontiñena	343	0	0	0	188	1	1	0	0	1	0	233	42	0	576
2008	22167	Osso de Cinca	265	13	3	1	91	0	3	0	1	2	0	172	56	2	437
2008	22168	Palo	62	0	0	0	9	0	1	0	1	1	0	16	4	0	78
2008	22170	Panticosa	1429	877	38	19	328	1	2	2	0	0	1	1427	158	1	2856
2008	22172	Peñalba	389	13	1	5	25	1	3	0	1	2	0	116	65	0	505
2008	22173	Peñas de Riglos (Las)	464	12	1	3	231	3	3	1	2	11	2	422	153	0	886
2008	22174	Peralta de Alcofea	376	10	1	0	227	1	2	0	0	7	0	365	115	2	741
2008	22175	Peralta de Calasanz	490	1	0	0	34	0	0	0	2	3	0	158	118	0	648
2008	22176	Peraltilla	84	0	0	1	54	1	1	0	0	1	0	92	34	0	176
2008	22177	Perarrúa	118	2	0	0	248	0	0	0	2	10	0	281	19	0	399
2008	22178	Pertusa	96	6	0	0	131	1	0	0	0	2	0	182	42	0	278
2008	22181	Piracés	46	0	0	0	42	0	0	0	1	1	0	51	7	0	97
2008	22182	Plan	227	22	8	3	105	1	1	0	1	3	0	192	48	0	419
2008	22184	Poleñino	109	0	0	0	66	1	2	0	0	2	0	98	27	0	207
2008	22186	Pozán de Vero	149	2	0	0	63	1	2	0	1	2	1	91	19	0	240
2008	22187	Puebla de Castro (La)	363	19	1	3	119	1	3	1	4	6	0	442	285	0	805
2008	22188	Puente de Montañana	140	0	0	4	83	1	1	0	1	4	0	170	76	0	310
2008	22189	Puértolas	244	3	0	5	2	0	0	1	0	5	0	41	25	0	285
2008	22190	Pueyo de Araguás (El)	116	0	0	0	32	0	0	0	2	5	0	103	64	0	219
2008	22193	Pueyo de Santa Cruz	153	0	1	0	53	1	1	0	1	1	0	102	43	1	255
2008	22195	Quicena	130	0	0	4	46	1	19	1	0	2	0	93	20	0	223
2008	22197	Robres	279	5	3	0	385	0	2	0	0	3	1	477	78	0	756
2008	22199	Sabiñánigo	6196	4284	342	26	436	12	16	31	5	38	3	5919	720	6	12115
2008	22200	Sahún	371	182	27	5	108	1	1	1	1	5	0	413	82	0	784
2008	22201	Salas Altas	170	0	0	0	96	0	2	0	0	1	0	133	34	0	303
2008	22202	Salas Bajas	95	1	0	1	47	0	1	0	1	1	0	76	24	0	171
2008	22203	Salillas	111	0	0	0	16	1	1	0	0	1	0	36	17	0	147
2008	22204	Sallent de Gállego	4286	747	58	35	364	1	5	12	4	7	0	1563	325	5	5849
2008	22205	San Esteban de Litera	604	19	5	0	200	1	1	2	2	3	0	348	115	0	952
2008	22206	Sangarrén	142	4	0	1	143	0	2	1	1	1	0	171	18	0	313
2008	22207	San Juan de Plan	99	31	6	1	32	1	0	0	1	1	0	101	28	0	200
2008	22208	Santa Cilia	122	0	0	2	99	0	1	1	3	2	0	156	48	0	278
2008	22209	Santa Cruz de la Serós	131	0	3	4	60	0	1	0	1	5	0	107	33	0	238
2008	22212	Santaliestra y San Quílez	50	1	0	1	51	1	0	0	0	1	0	67	12	0	117
2008	22213	Sariñena	2011	212	49	8	1811	5	5	12	2	9	4	2459	337	5	4470
2008	22214	Secastilla	91	1	0	1	175	1	0	1	1	5	0	193	8	0	284
2008	22215	Seira	138	80	0	2	67	2	1	0	1	5	0	171	13	0	309
2008	22217	Sena	572	2	2	0	3	1	0	0	2	3	0	97	83	1	669
2008	22218	Senés de Alcubierre	31	0	0	0	63	0	0	0	1	1	0	74	9	0	105
2008	22220	Sesa	136	0	0	3	82	0	1	0	0	1	0	109	22	0	245
2008	22221	Sesué	204	5	0	0	32	0	0	0	1	2	0	82	42	0	286
2008	22222	Siétamo	349	1	0	1	421	0	2	0	2	5	0	556	124	0	905
2008	22223	Sopeira	120	8	0	0	77	0	3	0	2	4	0	128	34	0	248
2008	22225	Tamarite de Litera	1697	158	53	4	354	5	4	7	4	6	0	996	399	2	2693
2008	22226	Tardienta	710	22	33	1	90	1	3	0	5	3	0	285	125	2	995
2008	22227	Tella-Sin	173	0	5	3	80	0	0	1	1	6	0	148	52	0	321
2008	22228	Tierz	244	1	0	0	50	0	4	1	1	2	0	153	94	0	397
2008	22229	Tolva	148	1	0	0	93	0	2	0	1	4	0	139	38	0	287
2008	22230	Torla-Ordesa	318	20	5	23	131	1	0	0	2	6	0	205	16	1	523
2008	22232	Torralba de Aragón	78	1	0	0	123	0	0	0	0	3	0	161	33	1	239
2008	22233	Torre la Ribera	49	0	0	1	49	0	0	0	2	6	0	65	7	0	114
2008	22234	Torrente de Cinca	433	23	9	1	171	0	7	0	2	1	0	318	102	2	751
2008	22235	Torres de Alcanadre	79	0	0	1	49	1	0	0	1	4	0	79	23	0	158
2008	22236	Torres de Barbués	151	0	0	0	104	1	2	0	2	2	1	123	11	0	274
2008	22239	Tramaced	38	0	0	0	53	1	1	0	0	2	0	70	13	0	108
2008	22242	Valfarta	51	0	0	0	27	0	0	0	2	3	0	53	21	0	104
2008	22243	Valle de Bardají	11	0	0	0	25	0	0	0	0	4	0	32	3	0	43
2008	22244	Valle de Lierp	49	19	0	0	22	0	0	0	0	2	0	49	6	0	98
2008	22245	Velilla de Cinca	242	2	1	0	152	1	1	0	1	2	0	215	55	0	457
2008	22246	Beranuy	78	1	0	1	62	0	0	0	1	6	0	108	37	0	186
2008	22247	Viacamp y Litera	23	0	0	0	30	0	2	0	0	5	0	60	23	0	83
2008	22248	Vicién	68	0	0	0	83	0	3	0	1	1	0	97	9	0	165
2008	22249	Villanova	196	12	1	2	36	0	1	0	1	1	0	74	20	0	270
2008	22250	Villanúa	1828	721	9	33	68	1	2	0	1	1	0	1093	255	2	2921
2008	22251	Villanueva de Sigena	355	18	0	1	0	3	2	1	1	3	0	70	41	0	425
2008	22252	Yebra de Basa	92	0	0	0	53	1	0	0	0	4	1	76	17	0	168
2008	22253	Yésero	62	1	0	1	37	0	1	0	1	1	0	129	87	0	191
2008	22254	Zaidín	737	91	9	2	343	1	4	2	1	3	1	596	138	1	1333
2008	22901	Valle de Hecho	719	121	17	12	284	7	2	4	2	5	0	570	116	0	1289
2008	22902	Puente la Reina de Jaca	331	9	1	1	129	1	0	0	2	5	0	188	39	1	519
2008	22903	San Miguel del Cinca	411	11	0	1	189	1	1	1	1	4	0	277	67	1	688
2008	22904	Sotonera (La)	732	12	1	6	495	1	3	1	2	7	0	758	230	0	1490
2008	22905	Lupiñén-Ortilla	255	7	0	2	424	0	8	0	0	9	0	515	64	1	770
2008	22906	Santa María de Dulcis	119	2	0	2	56	1	0	0	1	4	0	72	6	0	191
2008	22907	Aínsa-Sobrarbe	1107	182	59	14	423	7	2	8	4	24	0	960	234	3	2067
2008	22908	Hoz y Costeán	170	1	0	2	125	0	0	0	1	5	0	170	36	0	340
2008	22909	Vencillón	145	0	0	0	38	1	0	0	1	0	0	63	22	1	208
2008	44001	Ababuj	80	0	0	0	56	0	1	0	0	2	0	80	21	0	160
2008	44002	Abejuela	144	13	0	0	98	2	1	0	1	2	0	136	19	0	280
2008	44003	Aguatón	26	0	0	0	24	0	0	0	1	1	0	39	13	0	65
2008	44004	Aguaviva	593	21	0	1	101	1	2	0	1	2	0	349	220	0	942
2008	44005	Aguilar del Alfambra	86	0	0	0	61	0	0	0	1	1	0	141	78	0	227
2008	44006	Alacón	478	7	0	0	36	2	1	2	0	4	0	116	63	1	594
2008	44007	Alba	217	8	0	0	39	1	0	0	1	5	0	196	142	0	413
2008	44008	Albalate del Arzobispo	1514	145	23	2	361	1	2	1	1	5	1	1066	518	6	2580
2008	44009	Albarracín	687	43	14	13	98	4	1	3	2	12	0	602	409	3	1289
2008	44010	Albentosa	462	11	1	3	28	2	0	0	4	3	0	170	116	2	632
2008	44011	Alcaine	202	0	1	0	73	0	0	0	1	1	0	105	29	0	307
2008	44012	Alcalá de la Selva	1308	96	7	8	29	4	4	1	2	2	0	760	606	1	2068
2008	44013	Alcañiz	7705	3763	430	20	454	18	6	73	3	12	3	5182	394	6	12887
2008	44014	Alcorisa	1950	393	36	4	479	2	5	4	1	7	2	1415	479	3	3365
2008	44016	Alfambra	420	17	1	0	140	1	2	1	1	2	1	228	62	0	648
2008	44017	Aliaga	519	24	2	2	191	0	3	1	3	5	0	350	118	1	869
2008	44018	Almohaja	76	0	0	0	3	0	0	0	0	1	0	17	12	1	93
2008	44019	Alobras	105	3	0	0	25	0	0	0	1	1	0	112	82	0	217
2008	44020	Alpeñés	32	0	0	0	18	1	0	0	0	1	0	49	29	0	81
2008	44021	Allepuz	224	4	0	0	1	0	0	0	1	2	0	34	26	0	258
2008	44022	Alloza	931	44	3	0	36	1	2	3	0	2	0	221	130	0	1152
2008	44023	Allueva	42	0	0	0	21	0	0	0	1	1	0	49	26	0	91
2008	44024	Anadón	59	0	0	0	38	0	0	1	1	1	1	71	29	0	130
