Mes y año	Mes (código)	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	Provincia código	Provincia nombre	Clasificación
Abril 2016	201604	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	66	22	Huesca	CNAE - 2009
Abril 2016	201604	P	Educación	Hombres	37	22	Huesca	CNAE - 2009
Abril 2016	201604	P	Educación	Mujeres	48	22	Huesca	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Hombres	44	22	Huesca	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Mujeres	254	22	Huesca	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	256	22	Huesca	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	160	22	Huesca	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Hombres	31	22	Huesca	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Mujeres	57	22	Huesca	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	5	22	Huesca	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	76	22	Huesca	CNAE - 2009
Abril 2016	201604	A	Agricultura, ganadería, silvicultura y pesca	Hombres	225	44	Teruel	CNAE - 2009
Abril 2016	201604	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	11	44	Teruel	CNAE - 2009
Abril 2016	201604	B	Industrias extractivas	Hombres	13	44	Teruel	CNAE - 2009
Abril 2016	201604	B	Industrias extractivas	Mujeres	1	44	Teruel	CNAE - 2009
Abril 2016	201604	C	Industria manufacturera	Hombres	608	44	Teruel	CNAE - 2009
Abril 2016	201604	C	Industria manufacturera	Mujeres	133	44	Teruel	CNAE - 2009
Abril 2016	201604	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	1	44	Teruel	CNAE - 2009
Abril 2016	201604	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	9	44	Teruel	CNAE - 2009
Abril 2016	201604	F	Construcción	Hombres	212	44	Teruel	CNAE - 2009
Abril 2016	201604	F	Construcción	Mujeres	9	44	Teruel	CNAE - 2009
Abril 2016	201604	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	93	44	Teruel	CNAE - 2009
Abril 2016	201604	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	131	44	Teruel	CNAE - 2009
Abril 2016	201604	H	Transporte y almacenamiento	Hombres	189	44	Teruel	CNAE - 2009
Abril 2016	201604	H	Transporte y almacenamiento	Mujeres	67	44	Teruel	CNAE - 2009
Abril 2016	201604	I	Hostelería	Hombres	252	44	Teruel	CNAE - 2009
Abril 2016	201604	I	Hostelería	Mujeres	441	44	Teruel	CNAE - 2009
Abril 2016	201604	J	Información y comunicaciones	Hombres	8	44	Teruel	CNAE - 2009
Abril 2016	201604	J	Información y comunicaciones	Mujeres	3	44	Teruel	CNAE - 2009
Abril 2016	201604	K	Actividades financieras y de seguros	Hombres	4	44	Teruel	CNAE - 2009
Abril 2016	201604	K	Actividades financieras y de seguros	Mujeres	10	44	Teruel	CNAE - 2009
Abril 2016	201604	L	Actividades inmobiliarias	Hombres	1	44	Teruel	CNAE - 2009
Abril 2016	201604	L	Actividades inmobiliarias	Mujeres	1	44	Teruel	CNAE - 2009
Abril 2016	201604	M	Actividades profesionales, científicas y técnicas	Hombres	19	44	Teruel	CNAE - 2009
Abril 2016	201604	M	Actividades profesionales, científicas y técnicas	Mujeres	29	44	Teruel	CNAE - 2009
Abril 2016	201604	N	Actividades administrativas y servicios auxiliares	Hombres	86	44	Teruel	CNAE - 2009
Abril 2016	201604	N	Actividades administrativas y servicios auxiliares	Mujeres	66	44	Teruel	CNAE - 2009
Abril 2016	201604	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	64	44	Teruel	CNAE - 2009
Abril 2016	201604	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	70	44	Teruel	CNAE - 2009
Abril 2016	201604	P	Educación	Hombres	10	44	Teruel	CNAE - 2009
Abril 2016	201604	P	Educación	Mujeres	17	44	Teruel	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Hombres	22	44	Teruel	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Mujeres	137	44	Teruel	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	95	44	Teruel	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	107	44	Teruel	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Hombres	14	44	Teruel	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Mujeres	25	44	Teruel	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	3	44	Teruel	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	38	44	Teruel	CNAE - 2009
Abril 2016	201604	A	Agricultura, ganadería, silvicultura y pesca	Hombres	2031	50	Zaragoza	CNAE - 2009
Abril 2016	201604	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	470	50	Zaragoza	CNAE - 2009
Abril 2016	201604	B	Industrias extractivas	Hombres	7	50	Zaragoza	CNAE - 2009
Abril 2016	201604	B	Industrias extractivas	Mujeres	2	50	Zaragoza	CNAE - 2009
Abril 2016	201604	C	Industria manufacturera	Hombres	4410	50	Zaragoza	CNAE - 2009
Abril 2016	201604	C	Industria manufacturera	Mujeres	1788	50	Zaragoza	CNAE - 2009
Abril 2016	201604	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	4	50	Zaragoza	CNAE - 2009
Abril 2016	201604	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	50	Zaragoza	CNAE - 2009
Abril 2016	201604	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	110	50	Zaragoza	CNAE - 2009
Abril 2016	201604	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	28	50	Zaragoza	CNAE - 2009
Abril 2016	201604	F	Construcción	Hombres	1320	50	Zaragoza	CNAE - 2009
Abril 2016	201604	F	Construcción	Mujeres	78	50	Zaragoza	CNAE - 2009
Abril 2016	201604	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1731	50	Zaragoza	CNAE - 2009
Abril 2016	201604	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1830	50	Zaragoza	CNAE - 2009
Abril 2016	201604	H	Transporte y almacenamiento	Hombres	1592	50	Zaragoza	CNAE - 2009
Abril 2016	201604	H	Transporte y almacenamiento	Mujeres	383	50	Zaragoza	CNAE - 2009
Abril 2016	201604	I	Hostelería	Hombres	2120	50	Zaragoza	CNAE - 2009
Abril 2016	201604	I	Hostelería	Mujeres	2694	50	Zaragoza	CNAE - 2009
Abril 2016	201604	J	Información y comunicaciones	Hombres	253	50	Zaragoza	CNAE - 2009
Abril 2016	201604	J	Información y comunicaciones	Mujeres	261	50	Zaragoza	CNAE - 2009
Abril 2016	201604	K	Actividades financieras y de seguros	Hombres	28	50	Zaragoza	CNAE - 2009
Abril 2016	201604	K	Actividades financieras y de seguros	Mujeres	81	50	Zaragoza	CNAE - 2009
Abril 2016	201604	L	Actividades inmobiliarias	Hombres	31	50	Zaragoza	CNAE - 2009
Abril 2016	201604	L	Actividades inmobiliarias	Mujeres	37	50	Zaragoza	CNAE - 2009
Abril 2016	201604	M	Actividades profesionales, científicas y técnicas	Hombres	400	50	Zaragoza	CNAE - 2009
Abril 2016	201604	M	Actividades profesionales, científicas y técnicas	Mujeres	443	50	Zaragoza	CNAE - 2009
Abril 2016	201604	N	Actividades administrativas y servicios auxiliares	Hombres	1578	50	Zaragoza	CNAE - 2009
Abril 2016	201604	N	Actividades administrativas y servicios auxiliares	Mujeres	2274	50	Zaragoza	CNAE - 2009
Abril 2016	201604	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	67	50	Zaragoza	CNAE - 2009
Abril 2016	201604	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	153	50	Zaragoza	CNAE - 2009
Abril 2016	201604	P	Educación	Hombres	355	50	Zaragoza	CNAE - 2009
Abril 2016	201604	P	Educación	Mujeres	525	50	Zaragoza	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Hombres	271	50	Zaragoza	CNAE - 2009
Abril 2016	201604	Q	Actividades sanitarias y de servicios sociales	Mujeres	1337	50	Zaragoza	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	716	50	Zaragoza	CNAE - 2009
Abril 2016	201604	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	453	50	Zaragoza	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Hombres	186	50	Zaragoza	CNAE - 2009
Abril 2016	201604	S	Otros servicios	Mujeres	649	50	Zaragoza	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	58	50	Zaragoza	CNAE - 2009
Abril 2016	201604	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	373	50	Zaragoza	CNAE - 2009
Abril 2016	201604	U	Actividades de organizaciones y organismos extraterritoriales	Mujeres	1	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Hombres	618	22	Huesca	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	75	22	Huesca	CNAE - 2009
Marzo 2016	201603	B	Industrias extractivas	Hombres	3	22	Huesca	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Hombres	311	22	Huesca	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Mujeres	114	22	Huesca	CNAE - 2009
Marzo 2016	201603	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	22	22	Huesca	CNAE - 2009
Marzo 2016	201603	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	22	Huesca	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	23	22	Huesca	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	2	22	Huesca	CNAE - 2009
Marzo 2016	201603	F	Construcción	Hombres	348	22	Huesca	CNAE - 2009
Marzo 2016	201603	F	Construcción	Mujeres	14	22	Huesca	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	239	22	Huesca	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	297	22	Huesca	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Hombres	200	22	Huesca	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Mujeres	80	22	Huesca	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Hombres	846	22	Huesca	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Mujeres	1329	22	Huesca	CNAE - 2009
Marzo 2016	201603	J	Información y comunicaciones	Hombres	16	22	Huesca	CNAE - 2009
Marzo 2016	201603	J	Información y comunicaciones	Mujeres	16	22	Huesca	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Hombres	6	22	Huesca	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Mujeres	12	22	Huesca	CNAE - 2009
Marzo 2016	201603	L	Actividades inmobiliarias	Hombres	1	22	Huesca	CNAE - 2009
Marzo 2016	201603	L	Actividades inmobiliarias	Mujeres	10	22	Huesca	CNAE - 2009
Marzo 2016	201603	M	Actividades profesionales, científicas y técnicas	Hombres	57	22	Huesca	CNAE - 2009
Marzo 2016	201603	M	Actividades profesionales, científicas y técnicas	Mujeres	60	22	Huesca	CNAE - 2009
Marzo 2016	201603	N	Actividades administrativas y servicios auxiliares	Hombres	159	22	Huesca	CNAE - 2009
Marzo 2016	201603	N	Actividades administrativas y servicios auxiliares	Mujeres	252	22	Huesca	CNAE - 2009
Marzo 2016	201603	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	42	22	Huesca	CNAE - 2009
Marzo 2016	201603	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	82	22	Huesca	CNAE - 2009
Marzo 2016	201603	P	Educación	Hombres	83	22	Huesca	CNAE - 2009
Marzo 2016	201603	P	Educación	Mujeres	62	22	Huesca	CNAE - 2009
Marzo 2016	201603	Q	Actividades sanitarias y de servicios sociales	Hombres	32	22	Huesca	CNAE - 2009
Marzo 2016	201603	Q	Actividades sanitarias y de servicios sociales	Mujeres	239	22	Huesca	CNAE - 2009
Marzo 2016	201603	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	373	22	Huesca	CNAE - 2009
Marzo 2016	201603	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	265	22	Huesca	CNAE - 2009
Marzo 2016	201603	S	Otros servicios	Hombres	18	22	Huesca	CNAE - 2009
Marzo 2016	201603	S	Otros servicios	Mujeres	62	22	Huesca	CNAE - 2009
Marzo 2016	201603	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	4	22	Huesca	CNAE - 2009
Marzo 2016	201603	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	78	22	Huesca	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Hombres	126	44	Teruel	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	15	44	Teruel	CNAE - 2009
Marzo 2016	201603	B	Industrias extractivas	Hombres	7	44	Teruel	CNAE - 2009
Marzo 2016	201603	B	Industrias extractivas	Mujeres	1	44	Teruel	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Hombres	611	44	Teruel	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Mujeres	153	44	Teruel	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	10	44	Teruel	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	3	44	Teruel	CNAE - 2009
Marzo 2016	201603	F	Construcción	Hombres	176	44	Teruel	CNAE - 2009
Marzo 2016	201603	F	Construcción	Mujeres	10	44	Teruel	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	81	44	Teruel	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	149	44	Teruel	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Hombres	135	44	Teruel	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Mujeres	4	44	Teruel	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Hombres	339	44	Teruel	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Mujeres	626	44	Teruel	CNAE - 2009
Marzo 2016	201603	J	Información y comunicaciones	Hombres	8	44	Teruel	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Hombres	4	44	Teruel	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Mujeres	12	44	Teruel	CNAE - 2009
Marzo 2016	201603	L	Actividades inmobiliarias	Mujeres	1	44	Teruel	CNAE - 2009
Marzo 2016	201603	M	Actividades profesionales, científicas y técnicas	Hombres	9	44	Teruel	CNAE - 2009
Marzo 2016	201603	M	Actividades profesionales, científicas y técnicas	Mujeres	28	44	Teruel	CNAE - 2009
Marzo 2016	201603	N	Actividades administrativas y servicios auxiliares	Hombres	81	44	Teruel	CNAE - 2009
Marzo 2016	201603	N	Actividades administrativas y servicios auxiliares	Mujeres	52	44	Teruel	CNAE - 2009
Marzo 2016	201603	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	39	44	Teruel	CNAE - 2009
Marzo 2016	201603	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	77	44	Teruel	CNAE - 2009
Marzo 2016	201603	P	Educación	Hombres	6	44	Teruel	CNAE - 2009
Marzo 2016	201603	P	Educación	Mujeres	12	44	Teruel	CNAE - 2009
Marzo 2016	201603	Q	Actividades sanitarias y de servicios sociales	Hombres	25	44	Teruel	CNAE - 2009
Marzo 2016	201603	Q	Actividades sanitarias y de servicios sociales	Mujeres	126	44	Teruel	CNAE - 2009
Marzo 2016	201603	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	139	44	Teruel	CNAE - 2009
Marzo 2016	201603	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	131	44	Teruel	CNAE - 2009
Marzo 2016	201603	S	Otros servicios	Hombres	22	44	Teruel	CNAE - 2009
Marzo 2016	201603	S	Otros servicios	Mujeres	50	44	Teruel	CNAE - 2009
Marzo 2016	201603	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	40	44	Teruel	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Hombres	780	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	216	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	B	Industrias extractivas	Hombres	5	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	B	Industrias extractivas	Mujeres	1	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Hombres	4360	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	C	Industria manufacturera	Mujeres	1800	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	5	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	225	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	22	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	F	Construcción	Hombres	1263	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	F	Construcción	Mujeres	76	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1546	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1779	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Hombres	1612	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	H	Transporte y almacenamiento	Mujeres	336	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Hombres	1880	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	I	Hostelería	Mujeres	2767	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	J	Información y comunicaciones	Hombres	286	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	J	Información y comunicaciones	Mujeres	322	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Hombres	33	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	K	Actividades financieras y de seguros	Mujeres	85	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	L	Actividades inmobiliarias	Hombres	21	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	L	Actividades inmobiliarias	Mujeres	17	50	Zaragoza	CNAE - 2009
Marzo 2016	201603	M	Actividades profesionales, científicas y técnicas	Hombres	407	50	Zaragoza	CNAE - 2009
