Municipio código	Municipio nombre	Tipo hogar 1	Tipo de hogar 2	Número hogares
50094	Daroca	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	5
50094	Daroca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	625
50095	Ejea de los Caballeros	1- Hogar unipersonal	1- Hogar unipersonal	1034
50095	Ejea de los Caballeros	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	61
50095	Ejea de los Caballeros	2- Hogar multipersonal	3- Hogar multipersonal, una familia	4372
50095	Ejea de los Caballeros	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	12
50096	Embid de Ariza	1- Hogar unipersonal	1- Hogar unipersonal	9
50096	Embid de Ariza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	21
50098	Encinacorba	1- Hogar unipersonal	1- Hogar unipersonal	51
50098	Encinacorba	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50098	Encinacorba	2- Hogar multipersonal	3- Hogar multipersonal, una familia	84
50099	Épila	1- Hogar unipersonal	1- Hogar unipersonal	306
50099	Épila	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	10
50099	Épila	2- Hogar multipersonal	3- Hogar multipersonal, una familia	1104
50099	Épila	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	5
50100	Erla	1- Hogar unipersonal	1- Hogar unipersonal	54
50100	Erla	2- Hogar multipersonal	3- Hogar multipersonal, una familia	111
50101	Escatrón	1- Hogar unipersonal	1- Hogar unipersonal	278
50101	Escatrón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50101	Escatrón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	335
50102	Fabara	1- Hogar unipersonal	1- Hogar unipersonal	103
50102	Fabara	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50102	Fabara	2- Hogar multipersonal	3- Hogar multipersonal, una familia	332
50102	Fabara	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50104	Farlete	1- Hogar unipersonal	1- Hogar unipersonal	30
50104	Farlete	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50104	Farlete	2- Hogar multipersonal	3- Hogar multipersonal, una familia	113
50105	Fayón	1- Hogar unipersonal	1- Hogar unipersonal	61
50105	Fayón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50105	Fayón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	113
50106	Fayos (Los)	1- Hogar unipersonal	1- Hogar unipersonal	24
50106	Fayos (Los)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	54
50107	Figueruelas	1- Hogar unipersonal	1- Hogar unipersonal	66
50107	Figueruelas	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50107	Figueruelas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	304
50108	Fombuena	1- Hogar unipersonal	1- Hogar unipersonal	5
50108	Fombuena	2- Hogar multipersonal	3- Hogar multipersonal, una familia	4
50109	Frago (El)	1- Hogar unipersonal	1- Hogar unipersonal	25
50109	Frago (El)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	34
50110	Frasno (El)	1- Hogar unipersonal	1- Hogar unipersonal	86
50110	Frasno (El)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50110	Frasno (El)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	154
50110	Frasno (El)	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50111	Fréscano	1- Hogar unipersonal	1- Hogar unipersonal	19
50111	Fréscano	2- Hogar multipersonal	3- Hogar multipersonal, una familia	78
50113	Fuendejalón	1- Hogar unipersonal	1- Hogar unipersonal	66
50113	Fuendejalón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50113	Fuendejalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	249
50114	Fuendetodos	1- Hogar unipersonal	1- Hogar unipersonal	11
50114	Fuendetodos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	53
50115	Fuentes de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	272
50115	Fuentes de Ebro	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	10
50115	Fuentes de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	1122
50115	Fuentes de Ebro	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50116	Fuentes de Jiloca	1- Hogar unipersonal	1- Hogar unipersonal	47
50116	Fuentes de Jiloca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	97
50117	Gallocanta	1- Hogar unipersonal	1- Hogar unipersonal	21
50117	Gallocanta	2- Hogar multipersonal	3- Hogar multipersonal, una familia	43
50118	Gallur	1- Hogar unipersonal	1- Hogar unipersonal	226
50118	Gallur	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	7
50118	Gallur	2- Hogar multipersonal	3- Hogar multipersonal, una familia	814
50118	Gallur	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	5
50119	Gelsa	1- Hogar unipersonal	1- Hogar unipersonal	88
50119	Gelsa	2- Hogar multipersonal	3- Hogar multipersonal, una familia	376
50119	Gelsa	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50120	Godojos	1- Hogar unipersonal	1- Hogar unipersonal	11
50120	Godojos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	24
50121	Gotor	1- Hogar unipersonal	1- Hogar unipersonal	30
50121	Gotor	2- Hogar multipersonal	3- Hogar multipersonal, una familia	119
50122	Grisel	1- Hogar unipersonal	1- Hogar unipersonal	23
50122	Grisel	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50122	Grisel	2- Hogar multipersonal	3- Hogar multipersonal, una familia	13
50123	Grisén	1- Hogar unipersonal	1- Hogar unipersonal	41
50123	Grisén	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50123	Grisén	2- Hogar multipersonal	3- Hogar multipersonal, una familia	143
50123	Grisén	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50124	Herrera de los Navarros	1- Hogar unipersonal	1- Hogar unipersonal	69
50124	Herrera de los Navarros	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50124	Herrera de los Navarros	2- Hogar multipersonal	3- Hogar multipersonal, una familia	182
50125	Ibdes	1- Hogar unipersonal	1- Hogar unipersonal	55
50125	Ibdes	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50125	Ibdes	2- Hogar multipersonal	3- Hogar multipersonal, una familia	155
50125	Ibdes	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50126	Illueca	1- Hogar unipersonal	1- Hogar unipersonal	152
50126	Illueca	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	4
50126	Illueca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	931
50126	Illueca	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50128	Isuerre	1- Hogar unipersonal	1- Hogar unipersonal	6
50128	Isuerre	2- Hogar multipersonal	3- Hogar multipersonal, una familia	17
50128	Isuerre	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50129	Jaraba	1- Hogar unipersonal	1- Hogar unipersonal	36
50129	Jaraba	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50129	Jaraba	2- Hogar multipersonal	3- Hogar multipersonal, una familia	90
50130	Jarque	1- Hogar unipersonal	1- Hogar unipersonal	54
50130	Jarque	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50130	Jarque	2- Hogar multipersonal	3- Hogar multipersonal, una familia	154
50130	Jarque	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50131	Jaulín	1- Hogar unipersonal	1- Hogar unipersonal	34
50131	Jaulín	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50131	Jaulín	2- Hogar multipersonal	3- Hogar multipersonal, una familia	77
50132	Joyosa (La)	1- Hogar unipersonal	1- Hogar unipersonal	17
50132	Joyosa (La)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50132	Joyosa (La)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	119
50133	Lagata	1- Hogar unipersonal	1- Hogar unipersonal	35
50133	Lagata	2- Hogar multipersonal	3- Hogar multipersonal, una familia	45
50134	Langa del Castillo	1- Hogar unipersonal	1- Hogar unipersonal	26
50134	Langa del Castillo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50134	Langa del Castillo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	53
50135	Layana	1- Hogar unipersonal	1- Hogar unipersonal	16
50135	Layana	2- Hogar multipersonal	3- Hogar multipersonal, una familia	35
50136	Lécera	1- Hogar unipersonal	1- Hogar unipersonal	100
50136	Lécera	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50136	Lécera	2- Hogar multipersonal	3- Hogar multipersonal, una familia	250
50136	Lécera	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50137	Leciñena	1- Hogar unipersonal	1- Hogar unipersonal	125
50137	Leciñena	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50137	Leciñena	2- Hogar multipersonal	3- Hogar multipersonal, una familia	363
50138	Lechón	1- Hogar unipersonal	1- Hogar unipersonal	6
50138	Lechón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	16
50139	Letux	1- Hogar unipersonal	1- Hogar unipersonal	57
50139	Letux	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50139	Letux	2- Hogar multipersonal	3- Hogar multipersonal, una familia	129
50139	Letux	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50140	Litago	1- Hogar unipersonal	1- Hogar unipersonal	34
50140	Litago	2- Hogar multipersonal	3- Hogar multipersonal, una familia	49
50141	Lituénigo	1- Hogar unipersonal	1- Hogar unipersonal	14
50141	Lituénigo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50141	Lituénigo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	34
50142	Lobera de Onsella	1- Hogar unipersonal	1- Hogar unipersonal	19
50142	Lobera de Onsella	2- Hogar multipersonal	3- Hogar multipersonal, una familia	12
50143	Longares	1- Hogar unipersonal	1- Hogar unipersonal	74
50143	Longares	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	10
50143	Longares	2- Hogar multipersonal	3- Hogar multipersonal, una familia	239
50143	Longares	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50144	Longás	1- Hogar unipersonal	1- Hogar unipersonal	6
50144	Longás	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50144	Longás	2- Hogar multipersonal	3- Hogar multipersonal, una familia	13
50146	Lucena de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	30
50146	Lucena de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	69
50147	Luceni	1- Hogar unipersonal	1- Hogar unipersonal	113
50147	Luceni	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50147	Luceni	2- Hogar multipersonal	3- Hogar multipersonal, una familia	301
50148	Luesia	1- Hogar unipersonal	1- Hogar unipersonal	53
50148	Luesia	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50148	Luesia	2- Hogar multipersonal	3- Hogar multipersonal, una familia	98
50149	Luesma	1- Hogar unipersonal	1- Hogar unipersonal	7
50149	Luesma	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50149	Luesma	2- Hogar multipersonal	3- Hogar multipersonal, una familia	4
50149	Luesma	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50150	Lumpiaque	1- Hogar unipersonal	1- Hogar unipersonal	100
50150	Lumpiaque	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50150	Lumpiaque	2- Hogar multipersonal	3- Hogar multipersonal, una familia	255
50150	Lumpiaque	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50151	Luna	1- Hogar unipersonal	1- Hogar unipersonal	148
50151	Luna	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50151	Luna	2- Hogar multipersonal	3- Hogar multipersonal, una familia	236
50151	Luna	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50152	Maella	1- Hogar unipersonal	1- Hogar unipersonal	191
50152	Maella	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	12
50152	Maella	2- Hogar multipersonal	3- Hogar multipersonal, una familia	555
50152	Maella	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50153	Magallón	1- Hogar unipersonal	1- Hogar unipersonal	120
50153	Magallón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50153	Magallón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	340
50153	Magallón	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50154	Mainar	1- Hogar unipersonal	1- Hogar unipersonal	18
50154	Mainar	2- Hogar multipersonal	3- Hogar multipersonal, una familia	51
50155	Malanquilla	1- Hogar unipersonal	1- Hogar unipersonal	29
50155	Malanquilla	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50155	Malanquilla	2- Hogar multipersonal	3- Hogar multipersonal, una familia	34
50155	Malanquilla	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50156	Maleján	1- Hogar unipersonal	1- Hogar unipersonal	38
50156	Maleján	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50156	Maleján	2- Hogar multipersonal	3- Hogar multipersonal, una familia	80
50157	Malón	1- Hogar unipersonal	1- Hogar unipersonal	50
50157	Malón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50157	Malón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	116
50157	Malón	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50159	Maluenda	1- Hogar unipersonal	1- Hogar unipersonal	96
50159	Maluenda	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50159	Maluenda	2- Hogar multipersonal	3- Hogar multipersonal, una familia	263
50159	Maluenda	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	3
50160	Mallén	1- Hogar unipersonal	1- Hogar unipersonal	271
50160	Mallén	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	15
50160	Mallén	2- Hogar multipersonal	3- Hogar multipersonal, una familia	829
50160	Mallén	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	7
50161	Manchones	1- Hogar unipersonal	1- Hogar unipersonal	22
50161	Manchones	2- Hogar multipersonal	3- Hogar multipersonal, una familia	37
50162	Mara	1- Hogar unipersonal	1- Hogar unipersonal	30
50162	Mara	2- Hogar multipersonal	3- Hogar multipersonal, una familia	57
50163	María de Huerva	1- Hogar unipersonal	1- Hogar unipersonal	76
50163	María de Huerva	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50163	María de Huerva	2- Hogar multipersonal	3- Hogar multipersonal, una familia	436
50163	María de Huerva	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50164	Mediana de Aragón	1- Hogar unipersonal	1- Hogar unipersonal	54
50164	Mediana de Aragón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50164	Mediana de Aragón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	130
50165	Mequinenza	1- Hogar unipersonal	1- Hogar unipersonal	167
50165	Mequinenza	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	5
50165	Mequinenza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	729
50165	Mequinenza	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	3
50166	Mesones de Isuela	1- Hogar unipersonal	1- Hogar unipersonal	33
50166	Mesones de Isuela	2- Hogar multipersonal	3- Hogar multipersonal, una familia	100
50167	Mezalocha	1- Hogar unipersonal	1- Hogar unipersonal	24
50167	Mezalocha	2- Hogar multipersonal	3- Hogar multipersonal, una familia	83
50168	Mianos	1- Hogar unipersonal	1- Hogar unipersonal	9
50168	Mianos	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50168	Mianos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	9
50169	Miedes de Aragón	1- Hogar unipersonal	1- Hogar unipersonal	44
50169	Miedes de Aragón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	138
50170	Monegrillo	1- Hogar unipersonal	1- Hogar unipersonal	38
50170	Monegrillo	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50170	Monegrillo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	125
50171	Moneva	1- Hogar unipersonal	1- Hogar unipersonal	35
50171	Moneva	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50171	Moneva	2- Hogar multipersonal	3- Hogar multipersonal, una familia	43
50172	Monreal de Ariza	1- Hogar unipersonal	1- Hogar unipersonal	30
50172	Monreal de Ariza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	92
50173	Monterde	1- Hogar unipersonal	1- Hogar unipersonal	58
50173	Monterde	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50173	Monterde	2- Hogar multipersonal	3- Hogar multipersonal, una familia	56
50174	Montón	1- Hogar unipersonal	1- Hogar unipersonal	23
50174	Montón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	38
50175	Morata de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	155
50175	Morata de Jalón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50175	Morata de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	434
50175	Morata de Jalón	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50176	Morata de Jiloca	1- Hogar unipersonal	1- Hogar unipersonal	50
50176	Morata de Jiloca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	82
50177	Morés	1- Hogar unipersonal	1- Hogar unipersonal	58
50177	Morés	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50177	Morés	2- Hogar multipersonal	3- Hogar multipersonal, una familia	132
50178	Moros	1- Hogar unipersonal	1- Hogar unipersonal	69
50178	Moros	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50178	Moros	2- Hogar multipersonal	3- Hogar multipersonal, una familia	151
50179	Moyuela	1- Hogar unipersonal	1- Hogar unipersonal	48
50179	Moyuela	2- Hogar multipersonal	3- Hogar multipersonal, una familia	99
50180	Mozota	1- Hogar unipersonal	1- Hogar unipersonal	13
50180	Mozota	2- Hogar multipersonal	3- Hogar multipersonal, una familia	35
50181	Muel	1- Hogar unipersonal	1- Hogar unipersonal	101
50181	Muel	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50181	Muel	2- Hogar multipersonal	3- Hogar multipersonal, una familia	317
50182	Muela (La)	1- Hogar unipersonal	1- Hogar unipersonal	167
50182	Muela (La)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	6
50182	Muela (La)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	492
50182	Muela (La)	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50183	Munébrega	1- Hogar unipersonal	1- Hogar unipersonal	51
50183	Munébrega	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50183	Munébrega	2- Hogar multipersonal	3- Hogar multipersonal, una familia	130
50184	Murero	1- Hogar unipersonal	1- Hogar unipersonal	23
50184	Murero	2- Hogar multipersonal	3- Hogar multipersonal, una familia	40
50185	Murillo de Gállego	1- Hogar unipersonal	1- Hogar unipersonal	36
50185	Murillo de Gállego	2- Hogar multipersonal	3- Hogar multipersonal, una familia	41
50186	Navardún	1- Hogar unipersonal	1- Hogar unipersonal	11
50186	Navardún	2- Hogar multipersonal	3- Hogar multipersonal, una familia	14
50187	Nigüella	1- Hogar unipersonal	1- Hogar unipersonal	19
50187	Nigüella	2- Hogar multipersonal	3- Hogar multipersonal, una familia	25
50188	Nombrevilla	1- Hogar unipersonal	1- Hogar unipersonal	13
50188	Nombrevilla	2- Hogar multipersonal	3- Hogar multipersonal, una familia	14
50189	Nonaspe	1- Hogar unipersonal	1- Hogar unipersonal	134
50189	Nonaspe	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50189	Nonaspe	2- Hogar multipersonal	3- Hogar multipersonal, una familia	289
50190	Novallas	1- Hogar unipersonal	1- Hogar unipersonal	84
50190	Novallas	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	4
50190	Novallas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	217
50191	Novillas	1- Hogar unipersonal	1- Hogar unipersonal	47
50191	Novillas	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50191	Novillas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	200
50192	Nuévalos	1- Hogar unipersonal	1- Hogar unipersonal	44
50192	Nuévalos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	89
50192	Nuévalos	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	2
50193	Nuez de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	33
50193	Nuez de Ebro	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50193	Nuez de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	170
50193	Nuez de Ebro	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50194	Olvés	1- Hogar unipersonal	1- Hogar unipersonal	17
50194	Olvés	2- Hogar multipersonal	3- Hogar multipersonal, una familia	41
50195	Orcajo	1- Hogar unipersonal	1- Hogar unipersonal	2
50195	Orcajo	2- Hogar multipersonal	3- Hogar multipersonal, una familia	19
50196	Orera	1- Hogar unipersonal	1- Hogar unipersonal	15
50196	Orera	2- Hogar multipersonal	3- Hogar multipersonal, una familia	36
50197	Orés	1- Hogar unipersonal	1- Hogar unipersonal	25
50197	Orés	2- Hogar multipersonal	3- Hogar multipersonal, una familia	26
50198	Oseja	1- Hogar unipersonal	1- Hogar unipersonal	8
50198	Oseja	2- Hogar multipersonal	3- Hogar multipersonal, una familia	16
50199	Osera de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	30
50199	Osera de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	96
50199	Osera de Ebro	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50200	Paniza	1- Hogar unipersonal	1- Hogar unipersonal	71
50200	Paniza	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50200	Paniza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	187
50200	Paniza	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50201	Paracuellos de Jiloca	1- Hogar unipersonal	1- Hogar unipersonal	54
50201	Paracuellos de Jiloca	2- Hogar multipersonal	3- Hogar multipersonal, una familia	133
50202	Paracuellos de la Ribera	1- Hogar unipersonal	1- Hogar unipersonal	40
50202	Paracuellos de la Ribera	2- Hogar multipersonal	3- Hogar multipersonal, una familia	80
50203	Pastriz	1- Hogar unipersonal	1- Hogar unipersonal	71
50203	Pastriz	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50203	Pastriz	2- Hogar multipersonal	3- Hogar multipersonal, una familia	308
50204	Pedrola	1- Hogar unipersonal	1- Hogar unipersonal	201
50204	Pedrola	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	9
50204	Pedrola	2- Hogar multipersonal	3- Hogar multipersonal, una familia	780
50204	Pedrola	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	3
50205	Pedrosas (Las)	1- Hogar unipersonal	1- Hogar unipersonal	14
50205	Pedrosas (Las)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50205	Pedrosas (Las)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	29
50206	Perdiguera	1- Hogar unipersonal	1- Hogar unipersonal	75
50206	Perdiguera	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50206	Perdiguera	2- Hogar multipersonal	3- Hogar multipersonal, una familia	141
50207	Piedratajada	1- Hogar unipersonal	1- Hogar unipersonal	16
50207	Piedratajada	2- Hogar multipersonal	3- Hogar multipersonal, una familia	40
50208	Pina de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	218
50208	Pina de Ebro	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	3
50208	Pina de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	660
50208	Pina de Ebro	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	3
50209	Pinseque	1- Hogar unipersonal	1- Hogar unipersonal	179
50209	Pinseque	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	9
50209	Pinseque	2- Hogar multipersonal	3- Hogar multipersonal, una familia	503
50210	Pintanos (Los)	1- Hogar unipersonal	1- Hogar unipersonal	11
50210	Pintanos (Los)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50210	Pintanos (Los)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	23
50211	Plasencia de Jalón	1- Hogar unipersonal	1- Hogar unipersonal	42
50211	Plasencia de Jalón	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50211	Plasencia de Jalón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	102
50211	Plasencia de Jalón	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50212	Pleitas	1- Hogar unipersonal	1- Hogar unipersonal	5
50212	Pleitas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	18
50213	Plenas	1- Hogar unipersonal	1- Hogar unipersonal	26
50213	Plenas	2- Hogar multipersonal	3- Hogar multipersonal, una familia	49
50214	Pomer	1- Hogar unipersonal	1- Hogar unipersonal	12
50214	Pomer	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50214	Pomer	2- Hogar multipersonal	3- Hogar multipersonal, una familia	9
50215	Pozuel de Ariza	1- Hogar unipersonal	1- Hogar unipersonal	2
50215	Pozuel de Ariza	2- Hogar multipersonal	3- Hogar multipersonal, una familia	5
50216	Pozuelo de Aragón	1- Hogar unipersonal	1- Hogar unipersonal	22
50216	Pozuelo de Aragón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	97
50217	Pradilla de Ebro	1- Hogar unipersonal	1- Hogar unipersonal	65
50217	Pradilla de Ebro	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50217	Pradilla de Ebro	2- Hogar multipersonal	3- Hogar multipersonal, una familia	176
50218	Puebla de Albortón	1- Hogar unipersonal	1- Hogar unipersonal	22
50218	Puebla de Albortón	2- Hogar multipersonal	3- Hogar multipersonal, una familia	40
50219	Puebla de Alfindén (La)	1- Hogar unipersonal	1- Hogar unipersonal	133
50219	Puebla de Alfindén (La)	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	5
50219	Puebla de Alfindén (La)	2- Hogar multipersonal	3- Hogar multipersonal, una familia	701
50219	Puebla de Alfindén (La)	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
50220	Puendeluna	1- Hogar unipersonal	1- Hogar unipersonal	12
50220	Puendeluna	2- Hogar multipersonal	3- Hogar multipersonal, una familia	16
50221	Purujosa	1- Hogar unipersonal	1- Hogar unipersonal	18
50221	Purujosa	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50221	Purujosa	2- Hogar multipersonal	3- Hogar multipersonal, una familia	7
50222	Quinto	1- Hogar unipersonal	1- Hogar unipersonal	185
50222	Quinto	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	2
50222	Quinto	2- Hogar multipersonal	3- Hogar multipersonal, una familia	579
50222	Quinto	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	6
50223	Remolinos	1- Hogar unipersonal	1- Hogar unipersonal	102
50223	Remolinos	2- Hogar multipersonal	2- Hogar multipersonal, no forman familia	1
50223	Remolinos	2- Hogar multipersonal	3- Hogar multipersonal, una familia	364
50223	Remolinos	2- Hogar multipersonal	4- Hogar multipersonal, más de un familia	1
