Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
28	Bajo Aragón	2015	PCPE	27	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2015	F.I.A.	5485	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
28	Bajo Aragón	2015	ALTOARAGONenCOMUN	3986	Alto Aragón en Común
28	Bajo Aragón	2015	PCTE	2697	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
28	Bajo Aragón	2015	TA	2427	TIERRA ARAGONESA
29	Comunidad de Teruel	2015	IU-CHA-UPeC	1247	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
29	Comunidad de Teruel	2015	UPyD	166	UNIÓN PROGRESO Y DEMOCRACIA
29	Comunidad de Teruel	2015	PACMA	132	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2015	EB	165	ESCAÑOS EN BLANCO
29	Comunidad de Teruel	2015	RECORTES CERO-GRUPO VERDE	59	RECORTES CERO-GRUPO VERDE
29	Comunidad de Teruel	2015	PCPE	27	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
29	Comunidad de Teruel	2015	F.I.A.	9798	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
29	Comunidad de Teruel	2015	ALTOARAGONenCOMUN	5838	Alto Aragón en Común
29	Comunidad de Teruel	2015	PCTE	3813	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
29	Comunidad de Teruel	2015	TA	4514	TIERRA ARAGONESA
30	Maestrazgo	2015	IU-CHA-UPeC	70	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
30	Maestrazgo	2015	UPyD	12	UNIÓN PROGRESO Y DEMOCRACIA
30	Maestrazgo	2015	PACMA	7	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
30	Maestrazgo	2015	EB	4	ESCAÑOS EN BLANCO
30	Maestrazgo	2015	RECORTES CERO-GRUPO VERDE	7	RECORTES CERO-GRUPO VERDE
30	Maestrazgo	2015	PCPE	1	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
30	Maestrazgo	2015	F.I.A.	851	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
30	Maestrazgo	2015	ALTOARAGONenCOMUN	433	Alto Aragón en Común
30	Maestrazgo	2015	PCTE	289	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
30	Maestrazgo	2015	TA	241	TIERRA ARAGONESA
31	Sierra de Albarracín	2015	IU-CHA-UPeC	132	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
31	Sierra de Albarracín	2015	UPyD	16	UNIÓN PROGRESO Y DEMOCRACIA
31	Sierra de Albarracín	2015	PACMA	6	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
31	Sierra de Albarracín	2015	EB	5	ESCAÑOS EN BLANCO
31	Sierra de Albarracín	2015	RECORTES CERO-GRUPO VERDE	3	RECORTES CERO-GRUPO VERDE
31	Sierra de Albarracín	2015	PCPE	5	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
31	Sierra de Albarracín	2015	F.I.A.	1062	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
31	Sierra de Albarracín	2015	ALTOARAGONenCOMUN	817	Alto Aragón en Común
31	Sierra de Albarracín	2015	PCTE	382	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
31	Sierra de Albarracín	2015	TA	375	TIERRA ARAGONESA
32	Gúdar-Javalambre	2015	IU-CHA-UPeC	183	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
32	Gúdar-Javalambre	2015	UPyD	24	UNIÓN PROGRESO Y DEMOCRACIA
32	Gúdar-Javalambre	2015	PACMA	12	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
32	Gúdar-Javalambre	2015	EB	10	ESCAÑOS EN BLANCO
32	Gúdar-Javalambre	2015	RECORTES CERO-GRUPO VERDE	6	RECORTES CERO-GRUPO VERDE
32	Gúdar-Javalambre	2015	PCPE	7	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
32	Gúdar-Javalambre	2015	F.I.A.	1757	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
32	Gúdar-Javalambre	2015	ALTOARAGONenCOMUN	1208	Alto Aragón en Común
32	Gúdar-Javalambre	2015	PCTE	640	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
32	Gúdar-Javalambre	2015	TA	596	TIERRA ARAGONESA
33	Matarraña / Matarranya	2015	IU-CHA-UPeC	177	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
33	Matarraña / Matarranya	2015	UPyD	15	UNIÓN PROGRESO Y DEMOCRACIA
33	Matarraña / Matarranya	2015	PACMA	13	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
33	Matarraña / Matarranya	2015	EB	16	ESCAÑOS EN BLANCO
33	Matarraña / Matarranya	2015	RECORTES CERO-GRUPO VERDE	4	RECORTES CERO-GRUPO VERDE
33	Matarraña / Matarranya	2015	PCPE	3	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
33	Matarraña / Matarranya	2015	F.I.A.	1771	FEDERACION DE LOS INDEPENDIENTES DE ARAGON
33	Matarraña / Matarranya	2015	ALTOARAGONenCOMUN	1043	Alto Aragón en Común
33	Matarraña / Matarranya	2015	PCTE	835	PARTIDO COMUNISTA DE LOS TRABAJADORES DE ESPAÑA
33	Matarraña / Matarranya	2015	TA	620	TIERRA ARAGONESA
01	La Jacetania	2011	PP-PAR	4205	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
01	La Jacetania	2011	PSOE	3300	PARTIDO SOCIALISTA OBRERO ESPAÑOL
01	La Jacetania	2011	CHA-IU	1098	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
01	La Jacetania	2011	UPyD	497	UNIÓN PROGRESO Y DEMOCRACIA
01	La Jacetania	2011	EQUO	136	EQUO
01	La Jacetania	2011	PACMA	76	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
01	La Jacetania	2011	EB	2	ESCAÑOS EN BLANCO
01	La Jacetania	2011	PCPE	34	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
01	La Jacetania	2011	PUM+J	20	POR UN MUNDO MÁS JUSTO
01	La Jacetania	2011	PIRATA	23	PARTIDO PIRATA
01	La Jacetania	2011	UCE	10	UNIFICACIÓN COMUNISTA DE ESPAÑA
01	La Jacetania	2011	DeC	2	DEMOS EL CAMBIO
01	La Jacetania	2011	PH	1	PARTIDO HUMANISTA
01	La Jacetania	2011	P-LIB	3	PARTIDO DE LA LIBERTAD INDIVIDUAL
01	La Jacetania	2011	SXT	0	SOCIALISTAS POR TERUEL
02	Alto Gállego	2011	PP-PAR	3173	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
02	Alto Gállego	2011	PSOE	2576	PARTIDO SOCIALISTA OBRERO ESPAÑOL
02	Alto Gállego	2011	CHA-IU	734	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
02	Alto Gállego	2011	UPyD	279	UNIÓN PROGRESO Y DEMOCRACIA
02	Alto Gállego	2011	EQUO	97	EQUO
02	Alto Gállego	2011	PACMA	40	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
02	Alto Gállego	2011	EB	0	ESCAÑOS EN BLANCO
02	Alto Gállego	2011	PCPE	19	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
02	Alto Gállego	2011	PUM+J	10	POR UN MUNDO MÁS JUSTO
02	Alto Gállego	2011	PIRATA	19	PARTIDO PIRATA
02	Alto Gállego	2011	UCE	5	UNIFICACIÓN COMUNISTA DE ESPAÑA
02	Alto Gállego	2011	DeC	0	DEMOS EL CAMBIO
02	Alto Gállego	2011	PH	0	PARTIDO HUMANISTA
02	Alto Gállego	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
02	Alto Gállego	2011	SXT	0	SOCIALISTAS POR TERUEL
03	Sobrarbe	2011	PP-PAR	1892	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
03	Sobrarbe	2011	PSOE	1415	PARTIDO SOCIALISTA OBRERO ESPAÑOL
03	Sobrarbe	2011	CHA-IU	433	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
03	Sobrarbe	2011	UPyD	161	UNIÓN PROGRESO Y DEMOCRACIA
03	Sobrarbe	2011	EQUO	56	EQUO
03	Sobrarbe	2011	PACMA	12	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
03	Sobrarbe	2011	EB	0	ESCAÑOS EN BLANCO
03	Sobrarbe	2011	PCPE	13	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
03	Sobrarbe	2011	PUM+J	10	POR UN MUNDO MÁS JUSTO
03	Sobrarbe	2011	PIRATA	9	PARTIDO PIRATA
03	Sobrarbe	2011	UCE	1	UNIFICACIÓN COMUNISTA DE ESPAÑA
03	Sobrarbe	2011	DeC	0	DEMOS EL CAMBIO
03	Sobrarbe	2011	PH	0	PARTIDO HUMANISTA
03	Sobrarbe	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
03	Sobrarbe	2011	SXT	0	SOCIALISTAS POR TERUEL
04	La Ribagorza	2011	PP-PAR	3327	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
04	La Ribagorza	2011	PSOE	2224	PARTIDO SOCIALISTA OBRERO ESPAÑOL
04	La Ribagorza	2011	CHA-IU	548	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
04	La Ribagorza	2011	UPyD	297	UNIÓN PROGRESO Y DEMOCRACIA
04	La Ribagorza	2011	EQUO	128	EQUO
04	La Ribagorza	2011	PACMA	46	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
04	La Ribagorza	2011	EB	0	ESCAÑOS EN BLANCO
04	La Ribagorza	2011	PCPE	17	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
04	La Ribagorza	2011	PUM+J	17	POR UN MUNDO MÁS JUSTO
04	La Ribagorza	2011	PIRATA	25	PARTIDO PIRATA
04	La Ribagorza	2011	UCE	6	UNIFICACIÓN COMUNISTA DE ESPAÑA
04	La Ribagorza	2011	DeC	0	DEMOS EL CAMBIO
04	La Ribagorza	2011	PH	0	PARTIDO HUMANISTA
04	La Ribagorza	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
04	La Ribagorza	2011	SXT	0	SOCIALISTAS POR TERUEL
05	Cinco Villas	2011	PP-PAR	7860	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
05	Cinco Villas	2011	PSOE	7345	PARTIDO SOCIALISTA OBRERO ESPAÑOL
05	Cinco Villas	2011	CHA-IU	1527	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
05	Cinco Villas	2011	UPyD	515	UNIÓN PROGRESO Y DEMOCRACIA
05	Cinco Villas	2011	EQUO	61	EQUO
05	Cinco Villas	2011	PACMA	39	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
05	Cinco Villas	2011	EB	58	ESCAÑOS EN BLANCO
05	Cinco Villas	2011	PCPE	28	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
05	Cinco Villas	2011	PUM+J	19	POR UN MUNDO MÁS JUSTO
05	Cinco Villas	2011	PIRATA	0	PARTIDO PIRATA
05	Cinco Villas	2011	UCE	6	UNIFICACIÓN COMUNISTA DE ESPAÑA
05	Cinco Villas	2011	DeC	8	DEMOS EL CAMBIO
05	Cinco Villas	2011	PH	13	PARTIDO HUMANISTA
05	Cinco Villas	2011	P-LIB	25	PARTIDO DE LA LIBERTAD INDIVIDUAL
05	Cinco Villas	2011	SXT	0	SOCIALISTAS POR TERUEL
06	Hoya de Huesca / Plana de Uesca	2011	PP-PAR	17013	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
06	Hoya de Huesca / Plana de Uesca	2011	PSOE	11613	PARTIDO SOCIALISTA OBRERO ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2011	CHA-IU	3308	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
06	Hoya de Huesca / Plana de Uesca	2011	UPyD	2257	UNIÓN PROGRESO Y DEMOCRACIA
06	Hoya de Huesca / Plana de Uesca	2011	EQUO	690	EQUO
06	Hoya de Huesca / Plana de Uesca	2011	PACMA	141	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
06	Hoya de Huesca / Plana de Uesca	2011	EB	1	ESCAÑOS EN BLANCO
06	Hoya de Huesca / Plana de Uesca	2011	PCPE	86	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2011	PUM+J	95	POR UN MUNDO MÁS JUSTO
06	Hoya de Huesca / Plana de Uesca	2011	PIRATA	114	PARTIDO PIRATA
06	Hoya de Huesca / Plana de Uesca	2011	UCE	36	UNIFICACIÓN COMUNISTA DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2011	DeC	0	DEMOS EL CAMBIO
06	Hoya de Huesca / Plana de Uesca	2011	PH	0	PARTIDO HUMANISTA
06	Hoya de Huesca / Plana de Uesca	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
06	Hoya de Huesca / Plana de Uesca	2011	SXT	0	SOCIALISTAS POR TERUEL
07	Somontano de Barbastro	2011	PP-PAR	6873	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
07	Somontano de Barbastro	2011	PSOE	4594	PARTIDO SOCIALISTA OBRERO ESPAÑOL
07	Somontano de Barbastro	2011	CHA-IU	974	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
07	Somontano de Barbastro	2011	UPyD	609	UNIÓN PROGRESO Y DEMOCRACIA
07	Somontano de Barbastro	2011	EQUO	129	EQUO
07	Somontano de Barbastro	2011	PACMA	68	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
07	Somontano de Barbastro	2011	EB	0	ESCAÑOS EN BLANCO
07	Somontano de Barbastro	2011	PCPE	37	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
07	Somontano de Barbastro	2011	PUM+J	32	POR UN MUNDO MÁS JUSTO
07	Somontano de Barbastro	2011	PIRATA	53	PARTIDO PIRATA
07	Somontano de Barbastro	2011	UCE	11	UNIFICACIÓN COMUNISTA DE ESPAÑA
07	Somontano de Barbastro	2011	DeC	0	DEMOS EL CAMBIO
07	Somontano de Barbastro	2011	PH	0	PARTIDO HUMANISTA
07	Somontano de Barbastro	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
07	Somontano de Barbastro	2011	SXT	0	SOCIALISTAS POR TERUEL
08	Cinca Medio	2011	PP-PAR	5968	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
08	Cinca Medio	2011	PSOE	4432	PARTIDO SOCIALISTA OBRERO ESPAÑOL
08	Cinca Medio	2011	CHA-IU	1086	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
08	Cinca Medio	2011	UPyD	441	UNIÓN PROGRESO Y DEMOCRACIA
08	Cinca Medio	2011	EQUO	66	EQUO
08	Cinca Medio	2011	PACMA	45	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
08	Cinca Medio	2011	EB	0	ESCAÑOS EN BLANCO
08	Cinca Medio	2011	PCPE	45	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
08	Cinca Medio	2011	PUM+J	22	POR UN MUNDO MÁS JUSTO
08	Cinca Medio	2011	PIRATA	44	PARTIDO PIRATA
08	Cinca Medio	2011	UCE	10	UNIFICACIÓN COMUNISTA DE ESPAÑA
08	Cinca Medio	2011	DeC	0	DEMOS EL CAMBIO
08	Cinca Medio	2011	PH	0	PARTIDO HUMANISTA
08	Cinca Medio	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
08	Cinca Medio	2011	SXT	0	SOCIALISTAS POR TERUEL
09	La Litera / La Llitera	2011	PP-PAR	5168	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
09	La Litera / La Llitera	2011	PSOE	3448	PARTIDO SOCIALISTA OBRERO ESPAÑOL
09	La Litera / La Llitera	2011	CHA-IU	612	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
09	La Litera / La Llitera	2011	UPyD	291	UNIÓN PROGRESO Y DEMOCRACIA
09	La Litera / La Llitera	2011	EQUO	61	EQUO
09	La Litera / La Llitera	2011	PACMA	52	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
09	La Litera / La Llitera	2011	EB	0	ESCAÑOS EN BLANCO
09	La Litera / La Llitera	2011	PCPE	31	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
09	La Litera / La Llitera	2011	PUM+J	33	POR UN MUNDO MÁS JUSTO
09	La Litera / La Llitera	2011	PIRATA	49	PARTIDO PIRATA
09	La Litera / La Llitera	2011	UCE	10	UNIFICACIÓN COMUNISTA DE ESPAÑA
09	La Litera / La Llitera	2011	DeC	0	DEMOS EL CAMBIO
09	La Litera / La Llitera	2011	PH	0	PARTIDO HUMANISTA
09	La Litera / La Llitera	2011	P-LIB	0	PARTIDO DE LA LIBERTAD INDIVIDUAL
09	La Litera / La Llitera	2011	SXT	0	SOCIALISTAS POR TERUEL
10	Los Monegros	2011	PP-PAR	6414	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
10	Los Monegros	2011	PSOE	4368	PARTIDO SOCIALISTA OBRERO ESPAÑOL
10	Los Monegros	2011	CHA-IU	836	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
10	Los Monegros	2011	UPyD	357	UNIÓN PROGRESO Y DEMOCRACIA
10	Los Monegros	2011	EQUO	77	EQUO
10	Los Monegros	2011	PACMA	28	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
10	Los Monegros	2011	EB	11	ESCAÑOS EN BLANCO
10	Los Monegros	2011	PCPE	30	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
10	Los Monegros	2011	PUM+J	19	POR UN MUNDO MÁS JUSTO
10	Los Monegros	2011	PIRATA	23	PARTIDO PIRATA
10	Los Monegros	2011	UCE	6	UNIFICACIÓN COMUNISTA DE ESPAÑA
10	Los Monegros	2011	DeC	2	DEMOS EL CAMBIO
10	Los Monegros	2011	PH	1	PARTIDO HUMANISTA
10	Los Monegros	2011	P-LIB	1	PARTIDO DE LA LIBERTAD INDIVIDUAL
10	Los Monegros	2011	SXT	0	SOCIALISTAS POR TERUEL
11	Bajo Cinca / Baix Cinca	2011	PP-PAR	6498	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
11	Bajo Cinca / Baix Cinca	2011	PSOE	4062	PARTIDO SOCIALISTA OBRERO ESPAÑOL
11	Bajo Cinca / Baix Cinca	2011	CHA-IU	592	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
11	Bajo Cinca / Baix Cinca	2011	UPyD	321	UNIÓN PROGRESO Y DEMOCRACIA
11	Bajo Cinca / Baix Cinca	2011	EQUO	56	EQUO
11	Bajo Cinca / Baix Cinca	2011	PACMA	51	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2011	EB	16	ESCAÑOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2011	PCPE	48	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2011	PUM+J	33	POR UN MUNDO MÁS JUSTO
11	Bajo Cinca / Baix Cinca	2011	PIRATA	39	PARTIDO PIRATA
11	Bajo Cinca / Baix Cinca	2011	UCE	12	UNIFICACIÓN COMUNISTA DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2011	DeC	1	DEMOS EL CAMBIO
11	Bajo Cinca / Baix Cinca	2011	PH	4	PARTIDO HUMANISTA
11	Bajo Cinca / Baix Cinca	2011	P-LIB	2	PARTIDO DE LA LIBERTAD INDIVIDUAL
11	Bajo Cinca / Baix Cinca	2011	SXT	0	SOCIALISTAS POR TERUEL
12	Tarazona y el Moncayo	2011	PP-PAR	4209	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
12	Tarazona y el Moncayo	2011	PSOE	2777	PARTIDO SOCIALISTA OBRERO ESPAÑOL
12	Tarazona y el Moncayo	2011	CHA-IU	903	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
12	Tarazona y el Moncayo	2011	UPyD	275	UNIÓN PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2011	EQUO	50	EQUO
12	Tarazona y el Moncayo	2011	PACMA	25	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2011	EB	29	ESCAÑOS EN BLANCO
12	Tarazona y el Moncayo	2011	PCPE	15	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2011	PUM+J	14	POR UN MUNDO MÁS JUSTO
12	Tarazona y el Moncayo	2011	PIRATA	0	PARTIDO PIRATA
12	Tarazona y el Moncayo	2011	UCE	11	UNIFICACIÓN COMUNISTA DE ESPAÑA
12	Tarazona y el Moncayo	2011	DeC	5	DEMOS EL CAMBIO
12	Tarazona y el Moncayo	2011	PH	14	PARTIDO HUMANISTA
12	Tarazona y el Moncayo	2011	P-LIB	6	PARTIDO DE LA LIBERTAD INDIVIDUAL
12	Tarazona y el Moncayo	2011	SXT	0	SOCIALISTAS POR TERUEL
13	Campo de Borja	2011	PP-PAR	3988	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
13	Campo de Borja	2011	PSOE	3295	PARTIDO SOCIALISTA OBRERO ESPAÑOL
13	Campo de Borja	2011	CHA-IU	659	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
13	Campo de Borja	2011	UPyD	250	UNIÓN PROGRESO Y DEMOCRACIA
13	Campo de Borja	2011	EQUO	31	EQUO
13	Campo de Borja	2011	PACMA	26	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2011	EB	17	ESCAÑOS EN BLANCO
13	Campo de Borja	2011	PCPE	14	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2011	PUM+J	7	POR UN MUNDO MÁS JUSTO
13	Campo de Borja	2011	PIRATA	0	PARTIDO PIRATA
13	Campo de Borja	2011	UCE	4	UNIFICACIÓN COMUNISTA DE ESPAÑA
13	Campo de Borja	2011	DeC	3	DEMOS EL CAMBIO
13	Campo de Borja	2011	PH	11	PARTIDO HUMANISTA
13	Campo de Borja	2011	P-LIB	5	PARTIDO DE LA LIBERTAD INDIVIDUAL
13	Campo de Borja	2011	SXT	0	SOCIALISTAS POR TERUEL
14	Aranda	2011	PP-PAR	2430	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
14	Aranda	2011	PSOE	1259	PARTIDO SOCIALISTA OBRERO ESPAÑOL
14	Aranda	2011	CHA-IU	290	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
14	Aranda	2011	UPyD	84	UNIÓN PROGRESO Y DEMOCRACIA
14	Aranda	2011	EQUO	8	EQUO
14	Aranda	2011	PACMA	3	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
14	Aranda	2011	EB	13	ESCAÑOS EN BLANCO
14	Aranda	2011	PCPE	6	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2011	PUM+J	2	POR UN MUNDO MÁS JUSTO
14	Aranda	2011	PIRATA	0	PARTIDO PIRATA
14	Aranda	2011	UCE	2	UNIFICACIÓN COMUNISTA DE ESPAÑA
14	Aranda	2011	DeC	1	DEMOS EL CAMBIO
14	Aranda	2011	PH	6	PARTIDO HUMANISTA
14	Aranda	2011	P-LIB	3	PARTIDO DE LA LIBERTAD INDIVIDUAL
14	Aranda	2011	SXT	0	SOCIALISTAS POR TERUEL
15	Ribera Alta del Ebro	2011	PP-PAR	6345	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
15	Ribera Alta del Ebro	2011	PSOE	5839	PARTIDO SOCIALISTA OBRERO ESPAÑOL
15	Ribera Alta del Ebro	2011	CHA-IU	1538	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
15	Ribera Alta del Ebro	2011	UPyD	581	UNIÓN PROGRESO Y DEMOCRACIA
15	Ribera Alta del Ebro	2011	EQUO	68	EQUO
15	Ribera Alta del Ebro	2011	PACMA	58	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
15	Ribera Alta del Ebro	2011	EB	46	ESCAÑOS EN BLANCO
15	Ribera Alta del Ebro	2011	PCPE	25	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
15	Ribera Alta del Ebro	2011	PUM+J	16	POR UN MUNDO MÁS JUSTO
15	Ribera Alta del Ebro	2011	PIRATA	0	PARTIDO PIRATA
15	Ribera Alta del Ebro	2011	UCE	7	UNIFICACIÓN COMUNISTA DE ESPAÑA
15	Ribera Alta del Ebro	2011	DeC	12	DEMOS EL CAMBIO
15	Ribera Alta del Ebro	2011	PH	14	PARTIDO HUMANISTA
15	Ribera Alta del Ebro	2011	P-LIB	11	PARTIDO DE LA LIBERTAD INDIVIDUAL
15	Ribera Alta del Ebro	2011	SXT	0	SOCIALISTAS POR TERUEL
16	Valdejalón	2011	PP-PAR	7473	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
16	Valdejalón	2011	PSOE	4386	PARTIDO SOCIALISTA OBRERO ESPAÑOL
16	Valdejalón	2011	CHA-IU	1131	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL
16	Valdejalón	2011	UPyD	584	UNIÓN PROGRESO Y DEMOCRACIA
16	Valdejalón	2011	EQUO	69	EQUO
16	Valdejalón	2011	PACMA	35	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2011	EB	49	ESCAÑOS EN BLANCO
