Mes y año	Comarca código	Comarca nombre	Sector de actividad	Afiliaciones en alta	Sexo
Abril 2021	17	Central	Agricultura, ganadería y pesca	874	Hombres
Abril 2021	17	Central	Agricultura, ganadería y pesca	327	Mujeres
Abril 2021	17	Central	Industria y energía	2229	Hombres
Abril 2021	17	Central	Industria y energía	820	Mujeres
Abril 2021	17	Central	Construcción	4796	Hombres
Abril 2021	17	Central	Construcción	595	Mujeres
Abril 2021	17	Central	Servicios	22082	Hombres
Abril 2021	17	Central	Servicios	15538	Mujeres
Abril 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	209	Hombres
Abril 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	111	Mujeres
Abril 2021	18	Ribera Baja del Ebro	Industria y energía	49	Hombres
Abril 2021	18	Ribera Baja del Ebro	Industria y energía	15	Mujeres
Abril 2021	18	Ribera Baja del Ebro	Construcción	88	Hombres
Abril 2021	18	Ribera Baja del Ebro	Construcción	9	Mujeres
Abril 2021	18	Ribera Baja del Ebro	Servicios	138	Hombres
Abril 2021	18	Ribera Baja del Ebro	Servicios	163	Mujeres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	489	Hombres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	165	Mujeres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	79	Hombres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	37	Mujeres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	121	Hombres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	14	Mujeres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	314	Hombres
Abril 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	285	Mujeres
Abril 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	676	Hombres
Abril 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	188	Mujeres
Abril 2021	20	Comunidad de Calatayud	Industria y energía	134	Hombres
Abril 2021	20	Comunidad de Calatayud	Industria y energía	49	Mujeres
Abril 2021	20	Comunidad de Calatayud	Construcción	308	Hombres
Abril 2021	20	Comunidad de Calatayud	Construcción	25	Mujeres
Abril 2021	20	Comunidad de Calatayud	Servicios	872	Hombres
Abril 2021	20	Comunidad de Calatayud	Servicios	637	Mujeres
Abril 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	341	Hombres
Abril 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	105	Mujeres
Abril 2021	21	Campo de Cariñena	Industria y energía	43	Hombres
Abril 2021	21	Campo de Cariñena	Industria y energía	17	Mujeres
Abril 2021	21	Campo de Cariñena	Construcción	99	Hombres
Abril 2021	21	Campo de Cariñena	Construcción	2	Mujeres
Abril 2021	21	Campo de Cariñena	Servicios	171	Hombres
Abril 2021	21	Campo de Cariñena	Servicios	167	Mujeres
Abril 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	209	Hombres
Abril 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	65	Mujeres
Abril 2021	22	Campo de Belchite	Industria y energía	21	Hombres
Abril 2021	22	Campo de Belchite	Industria y energía	9	Mujeres
Abril 2021	22	Campo de Belchite	Construcción	51	Hombres
Abril 2021	22	Campo de Belchite	Construcción	5	Mujeres
Abril 2021	22	Campo de Belchite	Servicios	86	Hombres
Abril 2021	22	Campo de Belchite	Servicios	84	Mujeres
Abril 2021	23	Bajo Martín	Agricultura, ganadería y pesca	168	Hombres
Abril 2021	23	Bajo Martín	Agricultura, ganadería y pesca	61	Mujeres
Abril 2021	23	Bajo Martín	Industria y energía	35	Hombres
Abril 2021	23	Bajo Martín	Industria y energía	15	Mujeres
Abril 2021	23	Bajo Martín	Construcción	57	Hombres
Abril 2021	23	Bajo Martín	Construcción	8	Mujeres
Abril 2021	23	Bajo Martín	Servicios	113	Hombres
Abril 2021	23	Bajo Martín	Servicios	106	Mujeres
Abril 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	277	Hombres
Abril 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	76	Mujeres
Abril 2021	24	Campo de Daroca	Industria y energía	18	Hombres
Abril 2021	24	Campo de Daroca	Industria y energía	6	Mujeres
Abril 2021	24	Campo de Daroca	Construcción	62	Hombres
Abril 2021	24	Campo de Daroca	Construcción	3	Mujeres
Abril 2021	24	Campo de Daroca	Servicios	102	Hombres
Abril 2021	24	Campo de Daroca	Servicios	81	Mujeres
Abril 2021	25	Jiloca	Agricultura, ganadería y pesca	472	Hombres
Abril 2021	25	Jiloca	Agricultura, ganadería y pesca	174	Mujeres
Abril 2021	25	Jiloca	Industria y energía	57	Hombres
Abril 2021	25	Jiloca	Industria y energía	21	Mujeres
Abril 2021	25	Jiloca	Construcción	149	Hombres
Abril 2021	25	Jiloca	Construcción	8	Mujeres
Abril 2021	25	Jiloca	Servicios	281	Hombres
Abril 2021	25	Jiloca	Servicios	238	Mujeres
Abril 2021	26	Cuencas Mineras	Agricultura, ganadería y pesca	114	Hombres
Abril 2021	26	Cuencas Mineras	Agricultura, ganadería y pesca	38	Mujeres
Abril 2021	26	Cuencas Mineras	Industria y energía	28	Hombres
Abril 2021	26	Cuencas Mineras	Industria y energía	5	Mujeres
Abril 2021	26	Cuencas Mineras	Construcción	79	Hombres
Abril 2021	26	Cuencas Mineras	Construcción	2	Mujeres
Abril 2021	26	Cuencas Mineras	Servicios	123	Hombres
Abril 2021	26	Cuencas Mineras	Servicios	134	Mujeres
Abril 2021	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	86	Hombres
Abril 2021	27	Andorra-Sierra de Arcos	Agricultura, ganadería y pesca	24	Mujeres
Abril 2021	27	Andorra-Sierra de Arcos	Industria y energía	35	Hombres
Abril 2021	27	Andorra-Sierra de Arcos	Industria y energía	11	Mujeres
Abril 2021	27	Andorra-Sierra de Arcos	Construcción	102	Hombres
Abril 2021	27	Andorra-Sierra de Arcos	Construcción	8	Mujeres
Abril 2021	27	Andorra-Sierra de Arcos	Servicios	231	Hombres
Abril 2021	27	Andorra-Sierra de Arcos	Servicios	200	Mujeres
Abril 2021	28	Bajo Aragón	Agricultura, ganadería y pesca	554	Hombres
Abril 2021	28	Bajo Aragón	Agricultura, ganadería y pesca	224	Mujeres
Abril 2021	28	Bajo Aragón	Industria y energía	128	Hombres
Abril 2021	28	Bajo Aragón	Industria y energía	62	Mujeres
Abril 2021	28	Bajo Aragón	Construcción	343	Hombres
Abril 2021	28	Bajo Aragón	Construcción	33	Mujeres
Abril 2021	28	Bajo Aragón	Servicios	781	Hombres
Abril 2021	28	Bajo Aragón	Servicios	672	Mujeres
Abril 2021	29	Comunidad de Teruel	Agricultura, ganadería y pesca	469	Hombres
Abril 2021	29	Comunidad de Teruel	Agricultura, ganadería y pesca	203	Mujeres
Abril 2021	29	Comunidad de Teruel	Industria y energía	156	Hombres
Abril 2021	29	Comunidad de Teruel	Industria y energía	54	Mujeres
Abril 2021	29	Comunidad de Teruel	Construcción	427	Hombres
Abril 2021	29	Comunidad de Teruel	Construcción	28	Mujeres
Abril 2021	29	Comunidad de Teruel	Servicios	1283	Hombres
Abril 2021	29	Comunidad de Teruel	Servicios	921	Mujeres
Abril 2021	30	Maestrazgo	Agricultura, ganadería y pesca	170	Hombres
Abril 2021	30	Maestrazgo	Agricultura, ganadería y pesca	68	Mujeres
Abril 2021	30	Maestrazgo	Industria y energía	27	Hombres
Abril 2021	30	Maestrazgo	Industria y energía	9	Mujeres
Abril 2021	30	Maestrazgo	Construcción	62	Hombres
Abril 2021	30	Maestrazgo	Construcción	1	Mujeres
Abril 2021	30	Maestrazgo	Servicios	76	Hombres
Abril 2021	30	Maestrazgo	Servicios	92	Mujeres
Abril 2021	31	Sierra de Albarracín	Agricultura, ganadería y pesca	115	Hombres
Abril 2021	31	Sierra de Albarracín	Agricultura, ganadería y pesca	51	Mujeres
Abril 2021	31	Sierra de Albarracín	Industria y energía	29	Hombres
Abril 2021	31	Sierra de Albarracín	Industria y energía	7	Mujeres
Abril 2021	31	Sierra de Albarracín	Construcción	80	Hombres
Abril 2021	31	Sierra de Albarracín	Construcción	2	Mujeres
Abril 2021	31	Sierra de Albarracín	Servicios	119	Hombres
Abril 2021	31	Sierra de Albarracín	Servicios	113	Mujeres
Abril 2021	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	240	Hombres
Abril 2021	32	Gúdar-Javalambre	Agricultura, ganadería y pesca	94	Mujeres
Abril 2021	32	Gúdar-Javalambre	Industria y energía	72	Hombres
Abril 2021	32	Gúdar-Javalambre	Industria y energía	12	Mujeres
Abril 2021	32	Gúdar-Javalambre	Construcción	135	Hombres
Abril 2021	32	Gúdar-Javalambre	Construcción	6	Mujeres
Abril 2021	32	Gúdar-Javalambre	Servicios	199	Hombres
Abril 2021	32	Gúdar-Javalambre	Servicios	228	Mujeres
Abril 2021	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	453	Hombres
Abril 2021	33	Matarraña / Matarranya	Agricultura, ganadería y pesca	206	Mujeres
Abril 2021	33	Matarraña / Matarranya	Industria y energía	70	Hombres
Abril 2021	33	Matarraña / Matarranya	Industria y energía	33	Mujeres
Abril 2021	33	Matarraña / Matarranya	Construcción	135	Hombres
Abril 2021	33	Matarraña / Matarranya	Construcción	10	Mujeres
Abril 2021	33	Matarraña / Matarranya	Servicios	208	Hombres
Abril 2021	33	Matarraña / Matarranya	Servicios	243	Mujeres
Marzo 2021	01	La Jacetania	Agricultura, ganadería y pesca	251	Hombres
Marzo 2021	01	La Jacetania	Agricultura, ganadería y pesca	43	Mujeres
Marzo 2021	01	La Jacetania	Industria y energía	67	Hombres
Marzo 2021	01	La Jacetania	Industria y energía	20	Mujeres
Marzo 2021	01	La Jacetania	Construcción	217	Hombres
Marzo 2021	01	La Jacetania	Construcción	13	Mujeres
Marzo 2021	01	La Jacetania	Servicios	551	Hombres
Marzo 2021	01	La Jacetania	Servicios	577	Mujeres
Marzo 2021	02	Alto Gállego	Agricultura, ganadería y pesca	93	Hombres
Marzo 2021	02	Alto Gállego	Agricultura, ganadería y pesca	31	Mujeres
Marzo 2021	02	Alto Gállego	Industria y energía	39	Hombres
Marzo 2021	02	Alto Gállego	Industria y energía	18	Mujeres
Marzo 2021	02	Alto Gállego	Construcción	160	Hombres
Marzo 2021	02	Alto Gállego	Construcción	19	Mujeres
Marzo 2021	02	Alto Gállego	Servicios	431	Hombres
Marzo 2021	02	Alto Gállego	Servicios	383	Mujeres
Marzo 2021	03	Sobrarbe	Agricultura, ganadería y pesca	242	Hombres
Marzo 2021	03	Sobrarbe	Agricultura, ganadería y pesca	52	Mujeres
Marzo 2021	03	Sobrarbe	Industria y energía	32	Hombres
Marzo 2021	03	Sobrarbe	Industria y energía	12	Mujeres
Marzo 2021	03	Sobrarbe	Construcción	161	Hombres
Marzo 2021	03	Sobrarbe	Construcción	8	Mujeres
Marzo 2021	03	Sobrarbe	Servicios	302	Hombres
Marzo 2021	03	Sobrarbe	Servicios	276	Mujeres
Marzo 2021	04	La Ribagorza	Agricultura, ganadería y pesca	404	Hombres
Marzo 2021	04	La Ribagorza	Agricultura, ganadería y pesca	108	Mujeres
Marzo 2021	04	La Ribagorza	Industria y energía	51	Hombres
Marzo 2021	04	La Ribagorza	Industria y energía	23	Mujeres
Marzo 2021	04	La Ribagorza	Construcción	189	Hombres
Marzo 2021	04	La Ribagorza	Construcción	13	Mujeres
Marzo 2021	04	La Ribagorza	Servicios	375	Hombres
Marzo 2021	04	La Ribagorza	Servicios	380	Mujeres
Marzo 2021	05	Cinco Villas	Agricultura, ganadería y pesca	1162	Hombres
Marzo 2021	05	Cinco Villas	Agricultura, ganadería y pesca	334	Mujeres
Marzo 2021	05	Cinco Villas	Industria y energía	146	Hombres
Marzo 2021	05	Cinco Villas	Industria y energía	135	Mujeres
Marzo 2021	05	Cinco Villas	Construcción	281	Hombres
Marzo 2021	05	Cinco Villas	Construcción	40	Mujeres
Marzo 2021	05	Cinco Villas	Servicios	711	Hombres
Marzo 2021	05	Cinco Villas	Servicios	635	Mujeres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	841	Hombres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Agricultura, ganadería y pesca	186	Mujeres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Industria y energía	214	Hombres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Industria y energía	54	Mujeres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Construcción	583	Hombres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Construcción	60	Mujeres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Servicios	1866	Hombres
Marzo 2021	06	Hoya de Huesca / Plana de Uesca	Servicios	1329	Mujeres
Marzo 2021	07	Somontano de Barbastro	Agricultura, ganadería y pesca	491	Hombres
Marzo 2021	07	Somontano de Barbastro	Agricultura, ganadería y pesca	142	Mujeres
Marzo 2021	07	Somontano de Barbastro	Industria y energía	130	Hombres
Marzo 2021	07	Somontano de Barbastro	Industria y energía	51	Mujeres
Marzo 2021	07	Somontano de Barbastro	Construcción	208	Hombres
Marzo 2021	07	Somontano de Barbastro	Construcción	21	Mujeres
Marzo 2021	07	Somontano de Barbastro	Servicios	635	Hombres
Marzo 2021	07	Somontano de Barbastro	Servicios	498	Mujeres
Marzo 2021	08	Cinca Medio	Agricultura, ganadería y pesca	480	Hombres
Marzo 2021	08	Cinca Medio	Agricultura, ganadería y pesca	162	Mujeres
Marzo 2021	08	Cinca Medio	Industria y energía	90	Hombres
Marzo 2021	08	Cinca Medio	Industria y energía	131	Mujeres
Marzo 2021	08	Cinca Medio	Construcción	216	Hombres
Marzo 2021	08	Cinca Medio	Construcción	26	Mujeres
Marzo 2021	08	Cinca Medio	Servicios	513	Hombres
Marzo 2021	08	Cinca Medio	Servicios	522	Mujeres
Marzo 2021	09	La Litera / La Llitera	Agricultura, ganadería y pesca	623	Hombres
Marzo 2021	09	La Litera / La Llitera	Agricultura, ganadería y pesca	177	Mujeres
Marzo 2021	09	La Litera / La Llitera	Industria y energía	107	Hombres
Marzo 2021	09	La Litera / La Llitera	Industria y energía	53	Mujeres
Marzo 2021	09	La Litera / La Llitera	Construcción	203	Hombres
Marzo 2021	09	La Litera / La Llitera	Construcción	28	Mujeres
Marzo 2021	09	La Litera / La Llitera	Servicios	452	Hombres
Marzo 2021	09	La Litera / La Llitera	Servicios	402	Mujeres
Marzo 2021	10	Los Monegros	Agricultura, ganadería y pesca	1186	Hombres
Marzo 2021	10	Los Monegros	Agricultura, ganadería y pesca	428	Mujeres
Marzo 2021	10	Los Monegros	Industria y energía	75	Hombres
Marzo 2021	10	Los Monegros	Industria y energía	29	Mujeres
Marzo 2021	10	Los Monegros	Construcción	193	Hombres
Marzo 2021	10	Los Monegros	Construcción	17	Mujeres
Marzo 2021	10	Los Monegros	Servicios	362	Hombres
Marzo 2021	10	Los Monegros	Servicios	307	Mujeres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	867	Hombres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Agricultura, ganadería y pesca	307	Mujeres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Industria y energía	98	Hombres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Industria y energía	36	Mujeres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Construcción	212	Hombres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Construcción	21	Mujeres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Servicios	556	Hombres
Marzo 2021	11	Bajo Cinca / Baix Cinca	Servicios	457	Mujeres
Marzo 2021	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	113	Hombres
Marzo 2021	12	Tarazona y el Moncayo	Agricultura, ganadería y pesca	21	Mujeres
Marzo 2021	12	Tarazona y el Moncayo	Industria y energía	73	Hombres
Marzo 2021	12	Tarazona y el Moncayo	Industria y energía	35	Mujeres
Marzo 2021	12	Tarazona y el Moncayo	Construcción	113	Hombres
Marzo 2021	12	Tarazona y el Moncayo	Construcción	7	Mujeres
Marzo 2021	12	Tarazona y el Moncayo	Servicios	299	Hombres
Marzo 2021	12	Tarazona y el Moncayo	Servicios	290	Mujeres
Marzo 2021	13	Campo de Borja	Agricultura, ganadería y pesca	399	Hombres
Marzo 2021	13	Campo de Borja	Agricultura, ganadería y pesca	111	Mujeres
Marzo 2021	13	Campo de Borja	Industria y energía	55	Hombres
Marzo 2021	13	Campo de Borja	Industria y energía	19	Mujeres
Marzo 2021	13	Campo de Borja	Construcción	157	Hombres
Marzo 2021	13	Campo de Borja	Construcción	5	Mujeres
Marzo 2021	13	Campo de Borja	Servicios	266	Hombres
Marzo 2021	13	Campo de Borja	Servicios	282	Mujeres
Marzo 2021	14	Aranda	Agricultura, ganadería y pesca	82	Hombres
Marzo 2021	14	Aranda	Agricultura, ganadería y pesca	20	Mujeres
Marzo 2021	14	Aranda	Industria y energía	89	Hombres
Marzo 2021	14	Aranda	Industria y energía	21	Mujeres
Marzo 2021	14	Aranda	Construcción	78	Hombres
Marzo 2021	14	Aranda	Construcción	4	Mujeres
Marzo 2021	14	Aranda	Servicios	133	Hombres
Marzo 2021	14	Aranda	Servicios	110	Mujeres
Marzo 2021	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	201	Hombres
Marzo 2021	15	Ribera Alta del Ebro	Agricultura, ganadería y pesca	91	Mujeres
Marzo 2021	15	Ribera Alta del Ebro	Industria y energía	108	Hombres
Marzo 2021	15	Ribera Alta del Ebro	Industria y energía	52	Mujeres
Marzo 2021	15	Ribera Alta del Ebro	Construcción	247	Hombres
Marzo 2021	15	Ribera Alta del Ebro	Construcción	26	Mujeres
Marzo 2021	15	Ribera Alta del Ebro	Servicios	538	Hombres
Marzo 2021	15	Ribera Alta del Ebro	Servicios	468	Mujeres
Marzo 2021	16	Valdejalón	Agricultura, ganadería y pesca	487	Hombres
Marzo 2021	16	Valdejalón	Agricultura, ganadería y pesca	139	Mujeres
Marzo 2021	16	Valdejalón	Industria y energía	165	Hombres
Marzo 2021	16	Valdejalón	Industria y energía	33	Mujeres
Marzo 2021	16	Valdejalón	Construcción	272	Hombres
Marzo 2021	16	Valdejalón	Construcción	34	Mujeres
Marzo 2021	16	Valdejalón	Servicios	639	Hombres
Marzo 2021	16	Valdejalón	Servicios	447	Mujeres
Marzo 2021	17	Central	Agricultura, ganadería y pesca	875	Hombres
Marzo 2021	17	Central	Agricultura, ganadería y pesca	328	Mujeres
Marzo 2021	17	Central	Industria y energía	2229	Hombres
Marzo 2021	17	Central	Industria y energía	810	Mujeres
Marzo 2021	17	Central	Construcción	4779	Hombres
Marzo 2021	17	Central	Construcción	591	Mujeres
Marzo 2021	17	Central	Servicios	22039	Hombres
Marzo 2021	17	Central	Servicios	15478	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	209	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Agricultura, ganadería y pesca	113	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Industria y energía	49	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Industria y energía	15	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Construcción	88	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Construcción	9	Mujeres
Marzo 2021	18	Ribera Baja del Ebro	Servicios	138	Hombres
Marzo 2021	18	Ribera Baja del Ebro	Servicios	161	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	486	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Agricultura, ganadería y pesca	166	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	77	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Industria y energía	37	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	117	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Construcción	14	Mujeres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	313	Hombres
Marzo 2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Servicios	286	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	677	Hombres
Marzo 2021	20	Comunidad de Calatayud	Agricultura, ganadería y pesca	186	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Industria y energía	134	Hombres
Marzo 2021	20	Comunidad de Calatayud	Industria y energía	50	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Construcción	302	Hombres
Marzo 2021	20	Comunidad de Calatayud	Construcción	24	Mujeres
Marzo 2021	20	Comunidad de Calatayud	Servicios	860	Hombres
Marzo 2021	20	Comunidad de Calatayud	Servicios	633	Mujeres
Marzo 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	339	Hombres
Marzo 2021	21	Campo de Cariñena	Agricultura, ganadería y pesca	105	Mujeres
Marzo 2021	21	Campo de Cariñena	Industria y energía	43	Hombres
Marzo 2021	21	Campo de Cariñena	Industria y energía	17	Mujeres
Marzo 2021	21	Campo de Cariñena	Construcción	96	Hombres
Marzo 2021	21	Campo de Cariñena	Construcción	2	Mujeres
Marzo 2021	21	Campo de Cariñena	Servicios	173	Hombres
Marzo 2021	21	Campo de Cariñena	Servicios	167	Mujeres
Marzo 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	208	Hombres
Marzo 2021	22	Campo de Belchite	Agricultura, ganadería y pesca	64	Mujeres
Marzo 2021	22	Campo de Belchite	Industria y energía	21	Hombres
Marzo 2021	22	Campo de Belchite	Industria y energía	9	Mujeres
Marzo 2021	22	Campo de Belchite	Construcción	51	Hombres
Marzo 2021	22	Campo de Belchite	Construcción	5	Mujeres
Marzo 2021	22	Campo de Belchite	Servicios	84	Hombres
Marzo 2021	22	Campo de Belchite	Servicios	82	Mujeres
Marzo 2021	23	Bajo Martín	Agricultura, ganadería y pesca	171	Hombres
Marzo 2021	23	Bajo Martín	Agricultura, ganadería y pesca	60	Mujeres
Marzo 2021	23	Bajo Martín	Industria y energía	35	Hombres
Marzo 2021	23	Bajo Martín	Industria y energía	17	Mujeres
Marzo 2021	23	Bajo Martín	Construcción	56	Hombres
Marzo 2021	23	Bajo Martín	Construcción	9	Mujeres
Marzo 2021	23	Bajo Martín	Servicios	112	Hombres
Marzo 2021	23	Bajo Martín	Servicios	106	Mujeres
Marzo 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	280	Hombres
Marzo 2021	24	Campo de Daroca	Agricultura, ganadería y pesca	75	Mujeres
