Comarca codigo	Comarca nombre	Grado, código	Grado	Sexo, código	Sexo	Grandes grupos, código	Grandes grupos	Personas
07	Somontano de Barbastro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	1,1315748247
07	Somontano de Barbastro	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	102,3028508308
07	Somontano de Barbastro	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	140,2955274986
07	Somontano de Barbastro	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	712,9466994887
07	Somontano de Barbastro	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	173,9446519796
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	63,9789835134
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	171,5340030042
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	346,6115055584
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	888,1480611447
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	165,6140772569
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	952,033322159
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	2088,4469290955
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1931,9967323159
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	631,5616719277
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	133,6108533406
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	195,9971343
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	801,0813948539
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	291,1838755629
08	Cinca Medio	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	54,3825823337
08	Cinca Medio	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	84,3879177489
08	Cinca Medio	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	99,9376283961
08	Cinca Medio	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	191,2598217392
08	Cinca Medio	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	508,2481708508
08	Cinca Medio	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	247,155074962
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	44,9699817209
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	141,2565252994
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	422,2939662928
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	863,7805216232
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	165,6458258323
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	473,6558445101
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1510,0067950376
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1392,0811346523
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	577,1937376252
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	44,2750379618
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	115,9895775124
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	517,1555698016
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	294,4800333856
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	34,8587901989
09	La Litera / La Llitera	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	4,1041222825
09	La Litera / La Llitera	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	46,1794412132
09	La Litera / La Llitera	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	126,9921054259
09	La Litera / La Llitera	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	58,66094673
09	La Litera / La Llitera	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	668,0654578961
09	La Litera / La Llitera	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	197,35061673
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	56,5830651253
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	92,1197345257
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	462,6968020546
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	1063,7021294723
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	216,9651472056
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	632,4446947092
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1399,6692351731
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1616,5834871704
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	684,9060585427
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	76,5762140282
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	181,1372430644
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	628,651941353
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	291,0222583424
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	36,5331547276
10	Los Monegros	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	2,6114118239
10	Los Monegros	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	64,8607714434
10	Los Monegros	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	150,6329531836
10	Los Monegros	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	76,3964620994
10	Los Monegros	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	639,7605277174
10	Los Monegros	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	320,4277264529
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	211,8301051849
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	215,151088194
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	414,8774262066
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	951,1100800334
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	86,0639038091
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	946,43069672
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	2193,8743083094
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1862,7752989587
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	444,9677725016
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	43,9041733987
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	241,5828763069
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	912,2745762604
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	219,7090593841
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	41,5010543069
11	Bajo Cinca / Baix Cinca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	8,5835382314
11	Bajo Cinca / Baix Cinca	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	2,4337645464
11	Bajo Cinca / Baix Cinca	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	109,0783410904
11	Bajo Cinca / Baix Cinca	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	83,6128505852
11	Bajo Cinca / Baix Cinca	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	811,7292342438
11	Bajo Cinca / Baix Cinca	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	352,3778470263
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	53,6348971767
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	130,4781540724
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	297,5487099293
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	769,4981546875
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	72,6131853095
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	447,1086686111
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1328,8615794
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1146,3173839104
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	397,693017498
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	26,5466296335
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	62,7874360852
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	666,1476936028
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	125,2539249338
12	Tarazona y el Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	11,3036329658
12	Tarazona y el Moncayo	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	27,1737707567
12	Tarazona y el Moncayo	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	17,022948091
12	Tarazona y el Moncayo	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	64,3518550436
12	Tarazona y el Moncayo	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	348,6686240063
12	Tarazona y el Moncayo	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	173,2410190586
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	62,6556924441
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	125,5824341064
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	392,7451572977
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	560,190233109
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	136,0002320091
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	446,6567520818
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	1438,965902683
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1256,2451866806
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	408,649049511
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	49,9575195084
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	137,523613148
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	312,0401060186
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	79,501598494
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	31,7767605441
13	Campo de Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	17,1888681591
13	Campo de Borja	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	20,5552893194
13	Campo de Borja	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	23,4561620328
13	Campo de Borja	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	29,9508155039
13	Campo de Borja	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	373,135663831
13	Campo de Borja	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	145,0527452345
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	95,4280024476
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	91,0108767478
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	237,5630502406
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	345,6788433693
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	39,6364612891
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	196,6038032335
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	713,1140154673
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	539,0286176364
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	216,032619722
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	20,5832239438
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	46,5506631497
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	96,3527171352
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	22,0823283869
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	7,6306523627
14	Aranda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	2,6258082011
14	Aranda	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	1,4731403194
14	Aranda	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	32,4782385992
14	Aranda	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	60,6571416967
14	Aranda	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	283,7925085893
14	Aranda	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	59,0675976813
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	112,9613128355
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	226,2793352378
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	515,4525614857
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	893,3777568946
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	114,2350303109
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	1118,8032989396
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	2933,1967938191
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	2156,8941558675
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	703,811035439
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	12,9226570347
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	103,5258788712
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	870,2730305777
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	268,2980160899
15	Ribera Alta del Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	31,6316854968
15	Ribera Alta del Ebro	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	33,5726762175
15	Ribera Alta del Ebro	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	49,7033986519
15	Ribera Alta del Ebro	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	139,7912262496
15	Ribera Alta del Ebro	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	649,2187633227
15	Ribera Alta del Ebro	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	195,631389845
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	201,6686947303
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	273,3388497156
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	554,8535472025
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	918,9254111213
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	149,9626580597
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	941,0057499965
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	3370,107672458
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	1974,178454542
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	618,943482315
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	55,9679120734
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	158,7840852389
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	910,6723733199
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	252,5008400724
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4	De 65 a 84	47,963608528
16	Valdejalón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5	85 y más	9,2423722806
16	Valdejalón	2	Analfabetos o sin estudios	6	Mujer	1	De 16 a 25	78,281763389
16	Valdejalón	2	Analfabetos o sin estudios	6	Mujer	2	De 26 a 45	109,18227805
16	Valdejalón	2	Analfabetos o sin estudios	6	Mujer	3	De 46 a 64	114,8654854811
16	Valdejalón	2	Analfabetos o sin estudios	6	Mujer	4	De 65 a 84	744,3453835783
16	Valdejalón	2	Analfabetos o sin estudios	6	Mujer	5	85 y más	258,3836667225
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1	De 16 a 25	2718,673835644
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2	De 26 a 45	5665,0109274771
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3	De 46 a 64	12621,4026975885
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4	De 65 a 84	22888,9049297389
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5	85 y más	4389,9486666087
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1	De 16 a 25	26640,7705543861
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2	De 26 a 45	63980,1329680522
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	3	De 46 a 64	58200,6363669453
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4	De 65 a 84	23367,2287323442
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5	85 y más	1940,335610699
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1	De 16 a 25	6432,9536076784
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2	De 26 a 45	46751,8904575642
17	D.C. Zaragoza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3	De 46 a 64	21440,3896982881
